50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.291737,,,,,,,,,,,,,,f3c56831-37b0-4bad-821d-9d429340dc62,20,,,"[108.3, 7.1]",3825696,0,,,,,1.288511,,Right Foot,True,,"[117.9, 40.2]",,High Pass,,34.46404,,,Incomplete,,,,,,,,,1,From Corner,Tiago Manuel Dias Correia,7900.0,Left Wing,3,Rayo Vallecano,360,['53dea9ac-1475-4a51-9fae-45a11531a845'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:34.723,Pass,
,,,,,,,,,,,,,,,,,1.978296,,,,,,,,,,,,,,9585300d-82fa-4f2f-a548-a5ea514329dd,22,,,"[11.1, 28.3]",3825696,0,,True,,,0.99450153,,Keeper Arm,,,"[39.5, 72.0]",,Low Pass,,52.117657,,,,,Roberto José Rosales Altuve,6569.0,,True,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,4,Málaga,223,['42851679-24e9-4507-a491-6f7b7ed0daac'],43,,,,,,,,,,,,,,,,,,Málaga,223,00:00:43.066,Pass,
,,,,,,,,,,,,,,,,,3.649618,,,,,,,,,,,,,,2ba20c91-47da-4ead-af2f-e98cf4ba0077,25,,,"[56.4, 75.0]",3825696,0,,,,,-0.113150984,,Right Foot,,,"[113.6, 68.5]",,High Pass,,57.568134,,,Incomplete,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,4,Málaga,223,"['5b4c0c11-acf3-4c2f-85aa-1a5805c584e3', '80fb9ff8-dc74-4329-b50a-bce4fbbbca1b']",46,,,,,,,,,,,,,,,,,,Málaga,223,00:00:46.958,Pass,
,,,,,,,,,,,,,,,,,2.365346,,,,,,,,,,,,,,6abb9ba8-0183-48bc-8cba-3025731d6bb8,29,,,"[111.7, 80.0]",3825696,1,,,,,-1.467004,,,,,"[115.7, 41.6]",,High Pass,,38.607773,,,Incomplete,,Duje Čop,8419.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,"['0fa8b622-b890-4743-81f9-4c810f7e359f', '24bab128-e859-4a6f-bdc8-c623be6e14c8']",13,,,,,,,,,,,,,,,,,,Málaga,223,00:01:13.714,Pass,
,,,,,,,,,,,,,,,,,1.070546,,,,,,,,,,,,,,3d162fd1-94dc-4423-aa91-a3d525537d54,32,,,"[108.7, 80.0]",3825696,1,,,,,-1.5462111,,,,,"[109.0, 67.8]",,Low Pass,,12.203688,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,6,Málaga,223,['92eb64c4-b223-421c-9d79-ef2d988997af'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:01:32.438,Pass,
,,,,,,,,,,,,,,,,,2.082906,,,,,,,,,,,,,,4b86258b-74e5-48e6-90c8-87626946845a,36,,,"[107.8, 68.6]",3825696,1,,,,,2.989583,,Left Foot,,,"[84.3, 72.2]",,Ground Pass,,23.774145,,,,,Egor Filipenko,16723.0,,,,,,1,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,6,Málaga,223,"['4fceb473-d8f2-4645-bcc7-17777bd0a55f', 'e4826e96-d151-4af9-b98e-72fc267b3014']",33,,,,,,,,,,,,,,,,,,Málaga,223,00:01:33.940,Pass,True
,,,,,,,,,,,,,,,,,1.573144,,,,,,,,,,,,,,a2533e49-a46e-4219-8b1a-3b0ba5049476,40,,,"[86.5, 69.7]",3825696,1,,,,,-1.1673365,,Right Foot,,,"[97.3, 44.4]",,Low Pass,,27.508726,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Throw In,Egor Filipenko,16723.0,Right Defensive Midfield,6,Málaga,223,"['8f4f7174-0e34-492b-8e16-0baedf6ca651', 'a1058766-01e0-4764-9674-3e985cbfbbc1', 'b90258d4-c691-4ef3-bb89-ce3f8f8721a2']",36,,,,,,,,,,,,,,,,,,Málaga,223,00:01:36.086,Pass,True
,,,,,,,,,,,True,,,,,,0.829103,,,,,,,,,,,,,,a1058766-01e0-4764-9674-3e985cbfbbc1,42,,,"[22.8, 35.7]",3825696,1,,,,,0.04542328,,Left Foot,,,"[29.4, 36.0]",,Low Pass,,6.606815,,,,,Roberto Trashorras Gayoso,26848.0,,,,,Interception,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,7,Rayo Vallecano,360,"['3cb24496-17c4-4540-ac98-1a2f02746039', 'a2533e49-a46e-4219-8b1a-3b0ba5049476']",37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:37.659,Pass,
,,,,,,,,,,,,,,,,,2.524739,,,,,,,,,,,,,,91e4fa78-c7bb-4af3-9d01-b5c7705219b5,45,,,"[28.6, 34.5]",3825696,1,,,,,0.5144513,,Right Foot,,,"[53.9, 48.8]",,High Pass,,29.061659,,,Incomplete,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,7,Rayo Vallecano,360,['6b00f03d-7392-4b49-b33d-a192eca1e42e'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:38.511,Pass,
,,,,,,,,,,,,,,,,,1.059624,,,,,,,,,,,,,,6b00f03d-7392-4b49-b33d-a192eca1e42e,46,,,"[66.2, 31.3]",3825696,1,,,,,0.66404617,,Head,,,"[75.4, 38.5]",,High Pass,,11.682466,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,7,Rayo Vallecano,360,"['2701c879-7c29-4eda-aef6-01ae41aa34f2', '91e4fa78-c7bb-4af3-9d01-b5c7705219b5']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:01:41.036,Pass,
,,,,,,,,,,,,,,,,,2.918024,,,,,,,,,,,,,,2701c879-7c29-4eda-aef6-01ae41aa34f2,47,,,"[44.7, 41.6]",3825696,1,,,,,1.2920623,,Head,,,"[53.4, 72.0]",,High Pass,,31.620405,,,,,Alhassane Bangoura,23761.0,,,,,Recovery,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,7,Rayo Vallecano,360,"['6b00f03d-7392-4b49-b33d-a192eca1e42e', 'd504b123-4c75-4fc3-9621-94a900e0ad81']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:42.095,Pass,
,,,,,,,,,,,,,,,,,2.620007,,,,,,,,,,,,,,10ed7a3e-1a76-4e23-b2a7-ee4dea4463f7,51,,,"[65.0, 75.7]",3825696,1,,,,,0.01625873,,Right Foot,,,"[77.3, 75.9]",,Low Pass,,12.301626,,,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Right Wing,7,Rayo Vallecano,360,"['13374c4d-955c-44ee-bb65-c78b58abb7f7', '341eb8af-4ce0-4b1d-9ba5-2dc13ed2a02e']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:45.716,Pass,True
,,,,,,,,,,,,,,,,,0.155282,,,,,,,,,,,,,,624b438a-b738-413c-b64a-7e2cc27cd655,55,,,"[99.2, 77.6]",3825696,1,,,,,-0.4266275,,Right Foot,,,"[100.3, 77.1]",,Low Pass,,1.2083046,,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Right Back,7,Rayo Vallecano,360,"['40a56625-8263-4f1c-8ebf-e392bb7d8a0b', 'd628a5f0-7588-4d13-b805-3d57e69e4c20']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:49.710,Pass,
,,,,,,,,,,,,,,,,,1.223405,,,,,,,,,,,,,,a602f854-bdff-48da-b055-5e44773681f9,58,,,"[101.3, 80.0]",3825696,1,,,,,-0.37255427,,,,,"[110.0, 76.6]",,Low Pass,,9.340771,,,,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,8,Rayo Vallecano,360,['bc29ac5a-5b31-428e-84ea-f6ee046a479d'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:56.878,Pass,
,,,,,,,,,,,,,,,,,0.914807,,,,,,,,,,,,,,7f6f08d0-7088-4a50-b03f-46930b59bdf5,61,,,"[112.9, 74.0]",3825696,1,,,,,-1.4219064,,Left Foot,,,"[113.8, 68.0]",,Ground Pass,,6.0671244,,,Incomplete,,Roberto Román Triguero,6914.0,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,8,Rayo Vallecano,360,"['11d05a2e-dedb-4a30-bc69-77d14e8dcd35', '92e395fc-0a7e-4c13-a058-7eb234f1f900']",59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:59.216,Pass,
,,,,,,,,,,,,,,,,,2.397448,,,,,,,,,,,,,,99f9f3b1-4f2a-4d76-9648-8049236de0f2,66,,,"[7.1, 2.0]",3825696,2,,,,,0.32426944,,Left Foot,,,"[42.8, 14.0]",,High Pass,,37.662846,,,,,Duje Čop,8419.0,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Midfield,9,Málaga,223,"['aef71a39-1662-49ec-8940-9d16582bfd50', 'ce993cbd-f63a-49bc-99a3-bdeba88b9073']",2,,,,,,,,,,,,,,,,,,Málaga,223,00:02:02.258,Pass,True
,,,,,,,,,,,,,,,,,1.884423,,,,,,,,,,,,,,1822c57b-2ba3-4e48-b06e-21cf6c524d54,69,,,"[42.8, 14.0]",3825696,2,,,,True,0.7103946,,,,,"[52.1, 22.0]",,High Pass,,12.267437,,,,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,9,Málaga,223,"['50482a2d-17ea-45c8-a425-07924080bb48', '5097539a-a66f-4e68-9c7a-929d8d481020']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:02:04.655,Pass,True
,,,,,,,,,,,,,,,,,0.960611,,,,,,,,,,,,,,f69b7b5c-a739-4dc2-b8a3-696e84dbf067,77,,,"[64.8, 36.7]",3825696,2,,,,,1.6594522,,Right Foot,,,"[64.4, 41.2]",,Ground Pass,,4.5177426,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Center Forward,9,Málaga,223,"['d94cc565-9780-48d6-95c3-f70581282a0b', 'e4f3211a-9978-4e89-94cf-cc787b9bf788']",10,,,,,,,,,,,,,,,,,,Málaga,223,00:02:10.098,Pass,True
,,,,,,,,,,,,,,,,,2.313948,,,,,,,,,,,,,,77323d50-71a7-4830-a1b0-fd50ee5c3d96,80,,,"[69.9, 46.3]",3825696,2,,,,,-0.10434933,,Left Foot,,,"[99.5, 43.2]",,Ground Pass,,29.761889,,,Incomplete,,Nordin Amrabat,3302.0,,,Through Ball,True,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,9,Málaga,223,"['57b7181d-79f6-44d1-a4d8-a471d76412ed', '7b0af651-1bff-470a-bb15-1622baa0b3e2']",11,,,,,,,,,,,,,,,,,,Málaga,223,00:02:11.971,Pass,
,,,,,,,,,,,,,,,,,1.795456,,,,,,,,,,,,,,a149c6c9-1fc0-4131-a489-89fdbb0de971,83,,,"[43.1, 58.0]",3825696,2,,True,,,-0.023617655,,Head,,,"[68.5, 57.4]",,High Pass,,25.407085,,,,,Raúl Albentosa Redal,6727.0,,,,,Recovery,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,10,Málaga,223,['60aa95ca-6782-4229-b5e4-d5f516ab2bcb'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:02:18.268,Pass,
,,,,,,,,,,,,,,,,,1.399075,,,,,,,,,,,,,,698f7bd5-1593-4097-8872-5f6ff4c72792,85,,,"[50.0, 59.8]",3825696,2,,,,,0.21069854,,Head,,,"[67.3, 63.5]",,High Pass,,17.69124,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,10,Málaga,223,['664bb17e-e867-4698-8f38-b0ad8e788a0b'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:02:20.064,Pass,
,,,,,,,,,,,,,,,,,3.465575,,,,,,,,,,,,,,2c2505e7-c559-45c2-a8d1-173ecf3ae9a5,90,,,"[64.0, 64.8]",3825696,2,,,,,0.4055872,,Right Foot,,,"[98.7, 79.7]",,Low Pass,,37.76374,,,Out,,Roberto José Rosales Altuve,6569.0,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,10,Málaga,223,"['6ac5cc6d-8a1a-4feb-bca3-6d6f8c9696de', 'a0308df7-d2b5-4aa1-8c6b-5ec96aed60bf']",23,,,,,,,,,,,,,,,,,,Málaga,223,00:02:23.991,Pass,True
,,,,,,,,,,,,,,,,,1.228326,,,,,,,,,,,,,,f4f42276-809b-46db-81ec-eb1e8ed71963,92,,,"[27.6, 0.1]",3825696,2,,,,,0.42045248,,,,,"[48.4, 9.4]",,High Pass,,22.784424,,,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,11,Rayo Vallecano,360,['d801a296-9f48-46ce-bb57-04d1e3cbfa09'],45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:45.740,Pass,
,,,,,,,,,,,,,,,,,1.913055,,,,,,,,,,,,,,584cbafb-6bb1-4cc3-99f9-8a150ca3e180,95,,,"[48.2, 9.1]",3825696,2,,,,True,0.12750956,,,,,"[56.0, 10.1]",,High Pass,,7.8638415,,,Incomplete,,,,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,11,Rayo Vallecano,360,"['432d2314-4b18-4652-8eba-7b6671895a44', 'f118b608-9e9f-434e-8c53-af8e7b89ee9b']",47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:47.048,Pass,True
,,,,,,,,,,,,,,,,,1.809017,,,,,,,,,,,,,,432d2314-4b18-4652-8eba-7b6671895a44,96,,,"[64.1, 70.0]",3825696,2,,,,,-0.15017654,,Head,,,"[79.3, 67.7]",,High Pass,,15.373029,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,11,Rayo Vallecano,360,"['510bad25-07b2-47f6-b868-46868981117f', '584cbafb-6bb1-4cc3-99f9-8a150ca3e180']",48,,,,,,,,,,,,,,,,,,Málaga,223,00:02:48.961,Pass,
,,,,,,,,,,,,,,,,,1.764701,,,,,,,,,,,,,,510bad25-07b2-47f6-b868-46868981117f,97,,,"[40.8, 12.4]",3825696,2,,,,,0.0063290293,,Head,,,"[56.6, 12.5]",,High Pass,,15.800317,,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,11,Rayo Vallecano,360,"['432d2314-4b18-4652-8eba-7b6671895a44', '7c69690b-dd01-4a8f-835f-d954abb7683b', '97ece198-d4ac-4cf1-9105-988767fde6e7']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:50.770,Pass,
,,,,,,,,,,,,,,,,,1.327879,,,,,,,,,,,,,,97ece198-d4ac-4cf1-9105-988767fde6e7,100,,,"[63.5, 67.6]",3825696,2,,,,True,-0.119428925,,,,,"[68.5, 67.0]",,Low Pass,,5.0358715,,,Incomplete,,,,,,,,Interception,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,11,Rayo Vallecano,360,"['1db350e8-418a-4ac3-bfaa-bac659e5c797', '510bad25-07b2-47f6-b868-46868981117f', '828b45da-e642-49de-bba5-73be75632b3e']",52,,,,,,,,,,,,,,,,,,Málaga,223,00:02:52.535,Pass,True
,,,,,,,,,,,,,,,,,0.647395,,,,,,,,,,,,,,1db350e8-418a-4ac3-bfaa-bac659e5c797,101,,,"[51.6, 13.1]",3825696,2,,,,,1.5707964,,Head,,,"[51.6, 17.5]",,Low Pass,,4.4,,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,11,Rayo Vallecano,360,"['1263b0c3-40dc-46f8-94ee-7798df37697a', '97ece198-d4ac-4cf1-9105-988767fde6e7', 'c8d1fed2-9dba-420f-9c3f-ac04070fc6e0']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:53.863,Pass,
,,,,,,,,,,,,,,,,,0.84535,,,,,,,,,,,,,,7f23d882-9253-4404-ab96-f57fe3cb4b1c,105,,,"[63.4, 62.6]",3825696,2,,,,,-0.009008765,,Left Foot,,,"[74.5, 62.5]",,Ground Pass,,11.1004505,,,,,Duje Čop,8419.0,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,11,Rayo Vallecano,360,['d51e0cc4-f5b8-46a5-be8c-7ff09c0a39af'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:02:55.192,Pass,
,,,,,,,,,,,,,,,,,0.706305,,,,,,,,,,,,,,ffccc966-6f18-408c-b6d2-1cc1dd6f9d2d,109,,,"[77.2, 55.2]",3825696,2,,,,,0.4636476,,Right Foot,,,"[84.4, 58.8]",,Ground Pass,,8.049845,,,Incomplete,,Nordin Amrabat,3302.0,,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,11,Rayo Vallecano,360,"['21eedc3b-7edc-4c8d-99a2-f59cc0a3b272', '751855f4-6e03-4c90-aee3-d371f71fe4ca']",57,,,,,,,,,,,,,,,,,,Málaga,223,00:02:57.039,Pass,
