50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.674739,,,,,,,,,,,,,5bad2cd6-c382-4a03-bf38-576a4959695f,20,,,"[88.5, 25.8]",3825780,0,,,,,-0.7724119,,Left Foot,,,"[92.4, 22.0]",,Low Pass,,5.4451814,,,Celso Borges Mora,5582.0,,,,,Recovery,1,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Back,2,RC Deportivo La Coruña,219,"['00d67b01-395d-4d96-b683-2e501a78b5ba', '3c35de28-9bdc-4812-a8d4-07a9954895c6']",17,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:17.298,Pass,True
,,,,,,,,,,,,,,,0.585188,,,,,,,,,,,,,8da15a73-c2b2-47b1-ace5-0938a86f3882,25,,,"[92.5, 20.1]",3825780,0,,,,,-1.747031,,Right Foot,,,"[91.2, 12.8]",,Low Pass,,7.4148498,,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,From Kick Off,Celso Borges Mora,5582.0,Left Center Midfield,2,RC Deportivo La Coruña,219,"['05ea51aa-1a29-49a8-91f9-552eb72b2fc5', '655d41c6-a011-4173-9541-0bb9b59b5d97']",17,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:17.973,Pass,True
,,,,,,,,,,,,,,,1.676628,,,,,,,,,,,,,2bb28526-7e03-40d0-a684-494253c51927,29,,,"[92.4, 8.4]",3825780,0,,,,,0.268703,,Right Foot,,True,"[99.3, 10.3]",,Low Pass,,7.156815,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Kick Off,Luis Alberto Romero Alconchel,7782.0,Left Wing,2,RC Deportivo La Coruña,219,"['489b3113-5853-43d3-b277-63f4f967c7a0', 'e00c8e69-6c8b-4ad5-a573-fd0df7f32cf1']",19,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:19.063,Pass,True
,,,,,,,,,,,,,,,2.161772,,,,,,,,,,,,,88999771-6998-4384-8756-8724b2662b8b,34,,,"[86.6, 52.2]",3825780,0,,,,,2.138334,,Head,,,"[76.4, 68.2]",,Low Pass,,18.97472,,,Juan Francisco Moreno Fuertes,6738.0,,,,,Recovery,1,From Kick Off,Alejandro Bergantiños García,23806.0,Right Center Midfield,2,RC Deportivo La Coruña,219,['08b9611e-49f2-48ee-8a8e-dcbb0a589bdd'],25,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:25.635,Pass,
,,,,,,,,,,,,,,,1.334689,,,,,,,,,,,,,69822bed-7112-4301-8528-dbd3e066858f,37,,,"[86.6, 76.0]",3825780,0,,,,,-2.749065,,Right Foot,,,"[70.9, 69.5]",,Ground Pass,,16.992352,,,Pedro Mosquera Parada,6733.0,,,,,,1,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,2,RC Deportivo La Coruña,219,['f46e4d50-ec95-4a67-94e7-871465c998d4'],32,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:32.890,Pass,
,,,,,,,,,,,,,,,1.777831,,,,,,,,,,,,,409652cf-891a-4344-8dbf-45c10a85c06a,40,,,"[65.8, 63.6]",3825780,0,,,,,-2.4217374,,Left Foot,,,"[52.0, 51.5]",,Ground Pass,,18.353474,,,Alejandro Arribas Garrido,6869.0,,,,,,1,From Kick Off,Pedro Mosquera Parada,6733.0,Center Defensive Midfield,2,RC Deportivo La Coruña,219,['a4b52aef-acfa-46d5-895e-29015252bda9'],35,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.760,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,80d2481d-07ea-402a-a848-56ab79622919,43,,,"[52.3, 53.2]",3825780,0,,,,,1.4711276,,Right Foot,,,"[53.8, 68.2]",,Ground Pass,,15.074814,,,Pedro Mosquera Parada,6733.0,,,,,,1,From Kick Off,Alejandro Arribas Garrido,6869.0,Right Center Back,2,RC Deportivo La Coruña,219,['467eefd7-0cd6-451a-b556-2107902c6ed0'],39,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:39.415,Pass,
,,,,,,,,,,,,,,,4.076749,,,,,,,,,,,,,e93e2016-18ec-4f3e-b33e-282924540bbb,46,,,"[54.0, 65.6]",3825780,0,,,,,-1.9217843,,Left Foot,,,"[32.8, 7.7]",,High Pass,,61.659145,,,Sidnei Rechel da Silva Júnior,6777.0,,True,,,,1,From Kick Off,Pedro Mosquera Parada,6733.0,Center Defensive Midfield,2,RC Deportivo La Coruña,219,['0a823c0c-aa04-43c0-bfc7-71b038491710'],44,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:44.973,Pass,
,,,,,,,,,,,,,,,0.178725,,,,,,,,,,,,,a62b5964-95eb-45cd-8daa-acfad52d010f,49,,,"[48.8, 3.1]",3825780,0,,,True,,-0.38050637,,Left Foot,,,"[56.3, 0.1]",,Ground Pass,,8.077747,Injury Clearance,,,,,,,,,1,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,2,RC Deportivo La Coruña,219,,56,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:56.318,Pass,
,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,316df45c-4358-4929-96d1-0f767c8e2429,53,,,"[63.7, 80.0]",3825780,1,,True,True,,-0.09384121,,,,,"[72.2, 79.2]",,Low Pass,,8.537564,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,3,Espanyol,214,,17,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:17.744,Pass,
,,,,,,,,,,,,,,,0.612282,,,,,,,,,,,,,d993ae24-78c5-4fd0-b3f9-0fa8edf9abd6,54,,,"[51.7, 0.1]",3825780,1,,True,,,0.42048505,,,,,"[64.0, 5.6]",,High Pass,,13.473678,,,Luis Alberto Romero Alconchel,7782.0,,,,,Throw-in,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Center Midfield,4,RC Deportivo La Coruña,219,['6396e286-b3f1-4850-aa13-d9d1bb564fa9'],28,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:28.087,Pass,
,,,,,,,,,,,,,,,2.504553,,,,,,,,,,,,,7aea42d9-165b-4cbd-83ab-fd9bf40640da,56,,,"[64.0, 5.6]",3825780,1,,True,,,0.6455758,,Head,,,"[87.1, 23.0]",,High Pass,,28.920063,Incomplete,,Celso Borges Mora,5582.0,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,4,RC Deportivo La Coruña,219,"['a6b4646d-41ea-49f6-9b80-b66b893bf514', 'c863071c-d233-4345-85d2-f6e5be4e71db']",28,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:28.699,Pass,
,,,,,,,,,,,,,,,1.107293,,,,,,,,,,,,,c863071c-d233-4345-85d2-f6e5be4e71db,59,,,"[33.0, 57.1]",3825780,1,,,,True,0.15776874,,,,,"[37.4, 57.8]",,Low Pass,,4.4553337,,,Papa Kouly Diop,6867.0,,,,,Recovery,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,5,Espanyol,214,"['2d40ad3a-192d-48a5-b488-d220371ea1d1', '7aea42d9-165b-4cbd-83ab-fd9bf40640da', 'bb94c94c-5bfd-48af-9fac-f1dad822db48']",31,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:31.204,Pass,True
,,,,,,,,,,,,,,,1.024792,,,,,,,,,,,,,f06f4812-79ea-4de8-ae67-8eb99d5061a4,62,,,"[38.1, 56.8]",3825780,1,,,,,-1.6888883,,Right Foot,,,"[37.4, 50.9]",,Low Pass,,5.9413805,,,Abraham González Casanova,27148.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,5,Espanyol,214,['5bcd0fe4-e4bd-4e1d-9fa1-59abf9e9a0e9'],32,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:32.565,Pass,
,,,,,,,,,,,,,,,1.438905,,,,,,,,,,,,,81cd944f-0e9f-4552-9754-78d9fc924117,65,,,"[38.7, 50.0]",3825780,1,,,,,-3.0250065,,Right Foot,,,"[27.6, 48.7]",,Low Pass,,11.175867,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,5,Espanyol,214,"['10dc8369-1d2c-4f6b-9052-987a3852b4c2', 'a1f18d86-c7a9-47de-a750-e77517780949']",33,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:33.590,Pass,True
,,,,,,,,,,,,,,,2.563673,,,,,,,,,,,,,40d3fd84-1308-4167-8131-6fb32d888a82,67,,,"[27.6, 48.7]",3825780,1,,,,,0.067653604,,Right Foot,,,"[70.4, 51.6]",,High Pass,,42.898136,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,5,Espanyol,214,['e4844bfc-9c29-4c59-96ec-b486541bfc50'],35,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:35.029,Pass,
,,,,,,,,,,,,,,,1.625534,,,,,,,,,,,,,32340f1d-d3b8-4fef-b8d4-e55e47afea7f,69,,,"[70.4, 51.6]",3825780,1,,,,,3.097825,,Head,,,"[56.7, 52.2]",,Low Pass,,13.713133,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,5,Espanyol,214,['7d6a147a-94a1-4d57-b149-10a8d11afcc8'],37,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:37.592,Pass,
,,,,,,,,,,,,,,,3.094789,,,,,,,,,,,,,2303b974-6a31-47c1-84ee-076d9f5a8794,73,,,"[63.2, 40.3]",3825780,1,,,,,-0.70285755,,Right Foot,,,"[100.5, 8.7]",,High Pass,,48.886093,,,Jorge Franco Alviz,6624.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,5,Espanyol,214,['82db8aa3-9bd2-4c38-b1e6-e2ff74ab34e9'],40,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:40.985,Pass,
,,,,,,,,,,,,,,,0.98041,,,,,,,,,,,,,97016e3a-9043-4a5f-98fe-99647dd77965,79,,,"[1.7, 68.8]",3825780,1,,,,,0.4685737,,Right Foot,,,"[9.8, 72.9]",,Ground Pass,,9.078547,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,5,Espanyol,214,['bbba442a-cc59-4b41-ae36-972daf3d852c'],52,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:52.700,Pass,
,,,,,,,,,,,,,,,6.06203,,,,,,,,,,,,,a27214d4-c4d8-44b9-bd05-f003796a4b28,82,,,"[22.1, 75.4]",3825780,1,,,,,-0.30945608,,Right Foot,,,"[95.6, 51.9]",,High Pass,,77.165405,Incomplete,,Oriol Riera Magem,27243.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,5,Espanyol,214,"['a4d7c241-76fa-4d21-b33b-618d2ed4967c', 'c5204d46-d87e-4fe8-9495-de978eaadbce']",55,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:55.121,Pass,
,,,,,,,,,,,,,,,1.501384,,,,,,,,,,,,,c5204d46-d87e-4fe8-9495-de978eaadbce,84,,,"[24.5, 28.2]",3825780,2,,,,,1.0251412,,Left Foot,,,"[29.6, 36.6]",,Ground Pass,,9.8270035,,,Álvaro González Soberón,6762.0,,,,,Recovery,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,5,Espanyol,214,"['a27214d4-c4d8-44b9-bd05-f003796a4b28', 'c0c960c6-aad9-4fc8-8076-a3d49fbdcafb']",1,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:01.183,Pass,
,,,,,,,,,,,,,,,2.616282,,,,,,,,,,,,,2585ea2d-1043-4091-bda9-75e2df396328,87,,,"[32.1, 35.7]",3825780,2,,,,,-1.1932662,,Right Foot,,,"[39.0, 18.3]",,Ground Pass,,18.718172,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,5,Espanyol,214,['21b9d598-76cc-454b-a9d0-630c3d05bdf4'],4,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:04.031,Pass,
,,,,,,,,,,,,,,,1.055712,,,,,,,,,,,,,c0abc6f1-eb43-4dbf-aa18-afa6e068ac18,90,,,"[41.3, 19.4]",3825780,2,,,,,0.24497867,,Right Foot,,,"[55.7, 23.0]",,Ground Pass,,14.843181,,,Abraham González Casanova,27148.0,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,5,Espanyol,214,['465bcb81-abff-40c9-bcb1-5c82927bcc7f'],7,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:07.142,Pass,
,,,,,,,,,,,,,,,2.082691,,,,,,,,,,,,,030955e3-7d62-43e0-bea6-21af6705db98,93,,,"[51.4, 24.3]",3825780,2,,,,,2.0157545,,Right Foot,,,"[41.1, 45.9]",,Ground Pass,,23.930107,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,5,Espanyol,214,['664b56a5-0b1f-434e-a6ef-494ef94cbf6c'],9,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.020,Pass,
,,,,,,,,,,,,,,,1.311068,,,,,,,,,,,,,86db344c-70a3-441b-8750-2869e7e4cb13,96,,,"[51.4, 53.2]",3825780,2,,,,,-1.0834378,,Right Foot,,,"[67.3, 23.2]",,High Pass,,33.953056,Incomplete,,Jorge Franco Alviz,6624.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,5,Espanyol,214,"['33c902bf-dac6-49f9-a4dc-5213a8c6c743', 'a87bb93f-95f8-45a5-88fd-9077e3b1190d']",14,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:14.028,Pass,
,,,,,,,,,,,,,,,1.678667,,,,,,,,,,,,,93e324ca-3ea5-4b97-a77c-319e0641682e,101,,,"[56.0, 58.7]",3825780,2,,,,,-1.5334693,,Right Foot,,True,"[56.9, 34.6]",,Ground Pass,,24.116798,,,Celso Borges Mora,5582.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,6,RC Deportivo La Coruña,219,['4a0c976a-002b-44b4-bb6f-cf6076e349e7'],16,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:16.743,Pass,
,,,,,,,,,,,,,,,2.652416,,,,,,,,,,,,,4148c325-ee6e-40cd-9724-428b08b4890c,105,,,"[64.7, 39.5]",3825780,2,,,,,0.6697689,,Right Foot,,,"[104.1, 70.7]",,High Pass,,50.25734,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Left Center Midfield,6,RC Deportivo La Coruña,219,['9cac619e-2835-41f2-9a51-bec45f1dadb5'],21,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:21.092,Pass,
,,,,,,,,,,,,,,,0.680355,,,,,,,,,,,,,cca6fc85-447f-45c2-bd55-b7ea3c2f7db0,112,,,"[39.7, 8.7]",3825780,2,,,,,-0.9774462,,Left Foot,,,"[42.6, 4.4]",,Ground Pass,,5.186521,,,Jorge Franco Alviz,6624.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,7,Espanyol,214,['3efea609-d94b-40fd-9cbf-c1e9504d8bb9'],30,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:30.508,Pass,
,,,,,,,,,,,,,,,0.950393,,,,,,,,,,,,,0341177c-dd2b-4a70-a883-a58e9b51c6d1,115,,,"[43.9, 8.7]",3825780,2,,,,,1.2785279,,Right Foot,,,"[47.3, 20.0]",,Ground Pass,,11.800424,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,7,Espanyol,214,['50393f00-9ee1-4bf9-b2ee-10138c980c1e'],32,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:32.267,Pass,
,,,,,,,,,,,,,,,2.671878,,,,,,,,,,,,,eb31c2fb-c80a-408d-a8bb-57032fe0e2a2,118,,,"[55.6, 20.0]",3825780,2,,,,,-0.10845528,,Left Foot,,,"[90.5, 16.2]",,Ground Pass,,35.106266,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,7,Espanyol,214,['2d2ad524-c39d-4be9-82e6-546f0bccbe4b'],35,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:35.541,Pass,
,,,,,,,,,,,,,,,2.317606,,,,,,,,,,,,,f95e9b8e-f72f-4eb7-8758-c73019c1a132,125,,,"[94.3, 15.2]",3825780,2,,,,,0.36968428,,Left Foot,,,"[110.3, 21.4]",,Ground Pass,,17.159254,,,Jorge Franco Alviz,6624.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,7,Espanyol,214,"['4f6644fa-85e7-45a0-912e-22b990ad5335', 'b72622cb-cc22-456a-92a8-eebd63dcb8f2']",42,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:42.751,Pass,True
