bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.98154,,,,,,,,,,,,,2d936198-2129-4501-acbd-5f57b8ff2131,16,,,"[90.9, 26.7]",3825857,0,,,,,-1.2587543,,Head,,,"[92.9, 20.5]",,Low Pass,,6.514599,,,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,2,Levante UD,221,['f2c57216-fd78-41ad-86c7-af5afe9e4266'],11,,,,,,,,,,,,,,,,Levante UD,221,00:00:11.809,Pass,
,,,,,,,,,,,,,,,1.465245,,,,,,,,,,,,,482c252d-e446-4990-8b23-381e6f5c7f7b,20,,,"[92.9, 20.5]",3825857,0,,,,,-0.31016806,,Left Foot,,,"[100.7, 18.0]",,Ground Pass,,8.190848,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Kick Off,José Luis Morales Nogales,6668.0,Left Midfield,2,Levante UD,221,"['96223622-968e-4a8f-8e81-d01fb9381be4', 'd35c5869-74e6-4dc4-bc2b-1190993aab98']",13,,,,,,,,,,,,,,,,Levante UD,221,00:00:13.803,Pass,True
,,,,,,,,,,,,,,,0.249832,,,,,,,,,,,,,4bfe0cbe-b177-4419-8ad3-6d967f8f22b1,23,,,"[113.6, 14.7]",3825857,0,,,,,1.5707964,,Left Foot,,,"[113.6, 16.0]",,Ground Pass,,1.3,,Incomplete,,,,,,,,,1,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,2,Levante UD,221,['1202d2fc-5c00-4590-816f-98cb539b5f3b'],17,,,,,,,,,,,,,,,,Levante UD,221,00:00:17.002,Pass,
,,,,,,,,,,,,,,,0.164834,,,,,,,,,,,,,2e52c4af-cac6-44f8-8d19-b62533acd45a,29,,,"[3.7, 58.2]",3825857,0,,,,,0.64987046,,Right Foot,,,"[6.2, 60.1]",,High Pass,,3.1400638,,Incomplete,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,3,Espanyol,214,['cfe67d0b-72d0-469a-8154-0d993bfcc7b1'],20,,,,,,,,,,,,,,,,Espanyol,214,00:00:20.535,Pass,
,,,,,,,,,,,,,,,2.892084,,,,,,,,,,,,,03419a09-f391-4814-bccf-f6cb15e21106,33,,,"[32.6, 31.8]",3825857,0,,,,,-0.2804116,,Left Foot,,,"[82.6, 17.4]",,High Pass,,52.0323,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Keeper,Pau López Sabata,6792.0,Goalkeeper,4,Espanyol,214,"['5cee984c-2cef-4dbd-a9e9-f47f05394f43', 'd8ea40cd-0ab9-4bcb-94b3-5add1f608e82']",44,,,,,,,,,,,,,,,,Espanyol,214,00:00:44.148,Pass,
,,,,,,,,,,,,,,,1.636648,,,,,,,,,,,,,d8ea40cd-0ab9-4bcb-94b3-5add1f608e82,36,,,"[37.5, 62.7]",3825857,0,,,,True,-1.8299836,,,,,"[34.0, 49.5]",,High Pass,,13.656135,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,Recovery,1,Regular Play,Carl Medjani,27656.0,Right Center Back,5,Levante UD,221,"['03419a09-f391-4814-bccf-f6cb15e21106', '1ea57f35-8fc1-4e6b-9deb-2e02229cc14e', '2532d92a-7619-4371-8a0e-a308dcae0852']",47,,,,,,,,,,,,,,,,Levante UD,221,00:00:47.040,Pass,True
,,,,,,,,,,,,,,,1.806389,,,,,,,,,,,,,a649cb25-8f3e-40c7-8983-f5eef6363bdd,39,,,"[33.4, 49.4]",3825857,0,,,,,3.0397563,,Right Foot,,,"[19.7, 50.8]",,Low Pass,,13.771347,,,,David Navarro Pedrós,26012.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,5,Levante UD,221,['0feba61c-5559-41b5-866f-af9eb063ad2b'],48,,,,,,,,,,,,,,,,Levante UD,221,00:00:48.688,Pass,
,,,,,,,,,,,,,,,1.312963,,,,,,,,,,,,,e0427ad4-74ed-431f-9117-2b98167c8d72,41,,,"[19.7, 50.8]",3825857,0,,,,,-2.645698,,Right Foot,,,"[7.5, 44.2]",,Ground Pass,,13.870832,,,,Diego Mariño Villar,23843.0,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,5,Levante UD,221,['b7a74a0d-b7b1-4d6d-afac-cd2c1267f6d1'],50,,,,,,,,,,,,,,,,Levante UD,221,00:00:50.495,Pass,
,,,,,,,,,,,,,,,2.345314,,,,,,,,,,,,,b7eb3d2b-1a7b-4cd7-a889-82f93d879262,45,,,"[7.9, 46.9]",3825857,0,,,,,-0.12486145,,Right Foot,,,"[56.5, 40.8]",,High Pass,,48.981323,,Incomplete,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,5,Levante UD,221,"['55c99421-1334-42ab-a753-674fbb8a47aa', '9daae08b-a763-4e21-820d-71756287b5d8']",51,,,,,,,,,,,,,,,,Levante UD,221,00:00:51.888,Pass,True
,,,,,,,,,,,,,,,2.905514,,,,,,,,,,,,,9daae08b-a763-4e21-820d-71756287b5d8,46,,,"[63.6, 39.3]",3825857,0,,,,,-0.14888994,,Head,,,"[83.6, 36.3]",,High Pass,,20.22375,,Incomplete,,,,,,,,Recovery,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,5,Levante UD,221,"['52ce7452-f6c1-49f3-97d9-8f47bed3048e', 'b7eb3d2b-1a7b-4cd7-a889-82f93d879262']",54,,,,,,,,,,,,,,,,Espanyol,214,00:00:54.233,Pass,
,,,,,,,,,,,,,,,1.319931,,,,,,,,,,,,,52ce7452-f6c1-49f3-97d9-8f47bed3048e,47,,,"[36.5, 43.8]",3825857,0,,,,,0.60274357,,Head,,,"[55.1, 56.6]",,High Pass,,22.57875,,Incomplete,,,,,,,,Recovery,1,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,5,Levante UD,221,"['9cb08b71-2d38-4441-8035-c2dbd3f0d8a4', '9daae08b-a763-4e21-820d-71756287b5d8']",57,,,,,,,,,,,,,,,,Levante UD,221,00:00:57.139,Pass,
,,,,,,,,,,,,,,,2.576218,,,,,,,,,,,,,9cb08b71-2d38-4441-8035-c2dbd3f0d8a4,48,,,"[65.0, 23.5]",3825857,0,,,,,0.38237903,,Head,,,"[92.6, 34.6]",,High Pass,,29.748446,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Recovery,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,5,Levante UD,221,"['006d68ac-7c37-405f-a712-5c4523d69b9a', '52ce7452-f6c1-49f3-97d9-8f47bed3048e', 'b93d48a5-8396-4ee6-b54a-5ef6dd231474']",58,,,,,,,,,,,,,,,,Espanyol,214,00:00:58.458,Pass,
,,,,,,,,,,,,,,,1.546549,,,,,,,,,,,,,ae6e6047-ffa1-41b7-ba8e-366cf53c6a89,53,,,"[101.2, 0.1]",3825857,1,,,,,1.7717506,,,,,"[97.9, 16.3]",,Low Pass,,16.532696,True,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,6,Espanyol,214,"['691fdaf5-e3ed-4baa-83cf-5af3588c1b72', '7d346597-efe4-4522-a33e-a8a2c910e6fa']",22,,,,,,,,,,,,,,,,Espanyol,214,00:01:22.080,Pass,
,,,,,,,,,,,,,,,1.152096,,,,,,,,,,,,,b9dbaf8b-45e5-485b-b9a6-248ed19ea743,57,,,"[27.8, 65.0]",3825857,1,,,,,0.20257016,,Right Foot,,,"[57.5, 71.1]",,Low Pass,,30.31996,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Counter,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,7,Levante UD,221,['112d8165-daea-456d-8c4b-67cc94bc6633'],25,,,,,,,,,,,,,,,,Levante UD,221,00:01:25.210,Pass,
,,,,,,,,,,,,,,,1.069798,,,,,,,,,,,,,41d3b786-0d3f-4435-b107-0b7395c5e9b5,60,,,"[59.0, 72.4]",3825857,1,,,,,-1.4631065,,Left Foot,,,"[59.8, 65.0]",,Ground Pass,,7.4431176,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Counter,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,7,Levante UD,221,['f184bf04-7119-4d62-8134-ee7cb3ad58a7'],27,,,,,,,,,,,,,,,,Levante UD,221,00:01:27.820,Pass,
,,,,,,,,,,,,,,,1.97941,,,,,,,,,,,,,da9baaa1-0f43-481e-ac89-d29a82e98c96,63,,,"[60.3, 65.0]",3825857,1,,,,,0.30825812,ff878540-a8d9-494c-b49e-0fc5fa732064,Left Foot,,,"[80.4, 71.4]",,Ground Pass,,21.094313,,,,Deyverson Brum Silva Acosta,25134.0,True,,,,,1,From Counter,Joan Verdú Fernández,26211.0,Right Midfield,7,Levante UD,221,['0426b9e2-4400-4cf5-8b99-0a50bd3c47f9'],28,,,,,,,,,,,,,,,,Levante UD,221,00:01:28.957,Pass,
,,,,,,,,,,,,,,,2.418208,,,,,,,,,,,,,42783471-baa5-46a8-96c1-b20bfa5203f4,68,,,"[15.0, 22.7]",3825857,1,,True,,,0.037693452,,Drop Kick,,,"[91.9, 25.6]",,High Pass,,76.95466,,Incomplete,,,,,,,,,1,From Keeper,Pau López Sabata,6792.0,Goalkeeper,8,Espanyol,214,['8ad84326-809f-4c7e-8bce-87ae6013e450'],55,,,,,,,,,,,,,,,,Espanyol,214,00:01:55.992,Pass,
,,,,,,,,,,,,,,,4.649288,,,,,,,,,,,,,a1ffadfd-f2f2-41d1-a64e-ad4c79dae43a,70,,,"[13.1, 44.4]",3825857,2,,True,,,0.21979508,,Drop Kick,,,"[69.5, 57.0]",,High Pass,,57.79031,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,9,Levante UD,221,['f286a38f-be7d-4b41-934e-a34752a82972'],9,,,,,,,,,,,,,,,,Levante UD,221,00:02:09.369,Pass,
,,,,,,,,,,,,,,,0.605082,,,,,,,,,,,,,ee6c3e2e-84b9-4732-bbdf-93e5c796b1c5,73,,,"[69.5, 57.0]",3825857,2,,,,True,-0.18534794,,,,,"[75.9, 55.8]",,Low Pass,,6.511528,,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,9,Levante UD,221,"['45f7b983-7fcd-4bdf-82c8-2eae6ee80be0', 'abedef8d-b746-47be-a81d-a84e701127a7']",14,,,,,,,,,,,,,,,,Levante UD,221,00:02:14.061,Pass,True
,,,,,,,,,,,,,,,0.475971,,,,,,,,,,,,,a79c782a-2cbd-459b-a475-9828cb1612cb,79,,,"[50.0, 34.0]",3825857,2,,,,,-2.025897,,Right Foot,,,"[45.4, 24.6]",,Ground Pass,,10.46518,,,,Papa Kouly Diop,6867.0,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,10,Espanyol,214,['a153cacf-86f5-4991-a8f9-73c1227fcba8'],17,,,,,,,,,,,,,,,,Espanyol,214,00:02:17.055,Pass,
,,,,,,,,,,,,,,,1.552262,,,,,,,,,,,,,4e581dae-3541-4f4c-a96b-26080bbcc84f,82,,,"[45.3, 24.6]",3825857,2,,,,,3.0008624,,Right Foot,,,"[33.3, 26.3]",,Ground Pass,,12.119819,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,10,Espanyol,214,['dfb4faa1-2500-4773-bb13-6ca7aa819f27'],18,,,,,,,,,,,,,,,,Espanyol,214,00:02:18.909,Pass,
,,,,,,,,,,,,,,,2.272885,,,,,,,,,,,,,6cc5900f-aa96-439e-80ba-4b2de8f75b7f,85,,,"[31.2, 22.1]",3825857,2,,,,,0.40417954,,Left Foot,,,"[65.1, 36.6]",,High Pass,,36.870857,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,10,Espanyol,214,['3e8c46b7-7f02-441e-83c1-594e301f5d9a'],21,,,,,,,,,,,,,,,,Espanyol,214,00:02:21.743,Pass,
,,,,,,,,,,,,,,,1.054193,,,,,,,,,,,,,64344fa2-4121-4e17-9b20-d9b7dbfaee50,89,,,"[65.1, 36.6]",3825857,2,,,,,2.6958804,,Other,,,"[56.1, 40.9]",,Low Pass,,9.974467,,,,Víctor Sánchez Mata,6758.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,10,Espanyol,214,['74e5167c-354e-4650-8ab6-4c91ff363b0c'],24,,,,,,,,,,,,,,,,Espanyol,214,00:02:24.076,Pass,
,,,,,,,,,,,,,,,2.153173,,,,,,,,,,,,,f2dab59d-a1bd-4f55-b9e6-cc1286dd2884,92,,,"[56.1, 40.9]",3825857,2,,,,,0.70307636,,Right Foot,,,"[72.5, 54.8]",,High Pass,,21.49814,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,10,Espanyol,214,['1a5338fc-3d72-4aed-833c-c952c5f9375d'],25,,,,,,,,,,,,,,,,Espanyol,214,00:02:25.155,Pass,
,,,,,,,,,,,,,,,1.998303,,,,,,,,,,,,,59ca1243-3e42-4172-8b9a-555a324abcbd,95,,,"[90.6, 57.4]",3825857,2,,,,,0.5936443,,Left Foot,,,"[106.9, 68.4]",,Ground Pass,,19.664434,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,10,Espanyol,214,['85bc5871-6d1a-4963-8604-146d5d911ec0'],29,,,,,,,,,,,,,,,,Espanyol,214,00:02:29.581,Pass,
,,,,,,,,,,,,,,,1.21311,,,,,,,,,,,,,700d008f-f9ca-4ac4-931e-f27afd3cbf02,98,,,"[106.9, 68.4]",3825857,2,,,,,-1.4340042,,Right Foot,True,,"[110.3, 43.7]",,High Pass,,24.93291,,Incomplete,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,10,Espanyol,214,['99c4e6d8-b716-4730-a28c-d1d61fef5c1a'],31,,,,,,,,,,,,,,,,Espanyol,214,00:02:31.620,Pass,
,,,,,,,,,,,,,,,1.888297,,,,,,,,,,,,,8237ef70-7cc9-47bd-8084-8bf8a0ab810f,100,,,"[101.4, 80.0]",3825857,2,,,,,-2.8999622,,,,,"[80.3, 74.8]",,Low Pass,,21.731314,,,,Javier López Rodríguez,6791.0,,,,,Throw-in,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,11,Espanyol,214,['f0a9b5df-084f-4e16-9319-e14b57f79969'],38,,,,,,,,,,,,,,,,Espanyol,214,00:02:38.197,Pass,
,,,,,,,,,,,,,,,1.487103,,,,,,,,,,,,,4491ec5d-066c-40d2-b8c1-2261c19ec5d4,103,,,"[80.5, 75.5]",3825857,2,,,,,0.20607214,,Left Foot,,,"[98.2, 79.2]",,Ground Pass,,18.082588,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,11,Espanyol,214,['33368979-c26c-4f0f-9746-e8715ea7d219'],41,,,,,,,,,,,,,,,,Espanyol,214,00:02:41.064,Pass,
,,,,,,,,,,,,,,,1.554722,,,,,,,,,,,,,1357e0ff-7e3a-41d2-a449-9ec167d191cb,106,,,"[97.7, 76.9]",3825857,2,,,,,-1.2805715,,Right Foot,True,,"[106.6, 47.1]",,High Pass,,31.100643,,Incomplete,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,11,Espanyol,214,['8cd41a4a-2739-43f7-8b5f-f215f5748048'],44,,,,,,,,,,,,,,,,Espanyol,214,00:02:44.044,Pass,
,,,,,,,,,,,,,,,1.55408,,,,,,,,,,,,,efc63997-2ea2-4d8d-9913-9895dd990c93,108,,,"[120.0, 80.0]",3825857,3,,,,,-1.8078282,,Right Foot,,,"[111.4, 44.4]",,High Pass,,36.624035,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Abraham González Casanova,27148.0,Left Center Midfield,12,Espanyol,214,['11507a9b-1663-4b92-aed4-19283e3a296b'],8,,,,,,,,,,,,,,,,Espanyol,214,00:03:08.766,Pass,
,,,,,,,,,,,,,,,2.168237,,,,,,,,,,,,,7c1bf51e-c776-441d-be32-3d10fb562ce8,111,,,"[99.3, 54.9]",3825857,3,,,,,-0.978369,,Head,,,"[113.3, 34.1]",,High Pass,,25.072695,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,Recovery,1,From Corner,Hernán Arsenio Pérez González,6838.0,Right Wing,12,Espanyol,214,['4838323e-75f2-4305-8d2b-2e6bd3105bc2'],11,,,,,,,,,,,,,,,,Espanyol,214,00:03:11.495,Pass,
,,,,,,,,,,,,,,,3.086975,,,,,,,,,,,,,23054bdd-c68a-4daf-ba16-e411d4a2589f,115,,,"[7.7, 41.2]",3825857,3,,,,,-0.5084495,,Right Foot,,,"[70.5, 6.2]",,High Pass,,71.894646,,,,Juan Francisco García García,26023.0,,,,,Free Kick,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,13,Levante UD,221,['0138d238-b9ad-4e8b-b4dd-42a162f5d6d3'],38,,,,,,,,,,,,,,,,Levante UD,221,00:03:38.492,Pass,
,,,,,,,,,,,,,,,0.700134,,,,,,,,,,,,,ee20948d-403f-495a-b082-0bacb856a647,119,,,"[70.3, 5.3]",3825857,3,,,,,-0.1746722,,Left Foot,,,"[77.1, 4.1]",,Ground Pass,,6.905071,,,,José Luis Morales Nogales,6668.0,,,,,,1,From Free Kick,Juan Francisco García García,26023.0,Left Back,13,Levante UD,221,"['18839752-c656-4f45-ba6d-3b7fa3ed3dde', 'c428deb7-6692-414a-9893-49b5b225958a']",42,,,,,,,,,,,,,,,,Levante UD,221,00:03:42.762,Pass,True
