ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.13195,,,,,,,,,,,,,2d483abc-8303-4ccc-be46-29f238b1e98c,2800,,,"[81.5, 44.2]",3825581,71,,,,-1.4162748,,Left Foot,,,"[86.5, 12.1]",,Ground Pass,,32.487076,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,138,Espanyol,214,"['32152cc2-9027-4c52-9c57-59cce801adee', '4c52f673-0404-48e9-bf04-f55df06f519c']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:20.614,Pass,True
,,,,,,,,,,,,,,,,,2.625962,,,,,,,,,,,,,ce32c761-90ac-4e9f-a086-2f1d62049355,2804,,,"[113.2, 12.8]",3825581,71,,,,1.5707964,,Left Foot,True,,"[113.2, 64.3]",,High Pass,,51.5,,Incomplete,,,,,,True,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,138,Espanyol,214,['d8a56d85-2fd9-4ca7-8ee4-77c28978e565'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:25.739,Pass,
,,,,,,,,,,,,,,,,,1.86462,,,,,,,,,,,,,654d714f-cca8-4922-b05f-48755e577b39,2808,,,"[110.3, 80.0]",3825581,71,,,,-1.1309538,,,,,"[117.5, 64.7]",,High Pass,,16.909464,,,,Gerard Moreno Balaguero,6766.0,,,,,,Throw-in,2,From Throw In,Francisco Montañés Claverías,24578.0,Right Midfield,139,Espanyol,214,['053aab89-3667-4e78-ae18-a0841d38d13b'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:37.658,Pass,
,,,,,,,,,,,,,,,,,2.255317,,,,,,,,,,,,,86b9d7f2-3d8e-4155-8d7e-3940e561f839,2813,,,"[116.2, 66.0]",3825581,71,,,,2.6701326,,Left Foot,,,"[106.0, 71.2]",,Ground Pass,,11.449018,,Incomplete,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,139,Espanyol,214,"['435e191c-22e5-4de1-b47b-d1f53bdb9f42', 'a6faf400-41a1-4dbb-9f2e-0aec7402b50a', 'c7898f1b-bedf-4d3d-b3d0-f9cc294f5da8']",40,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:40.869,Pass,True
,,,,,,,,,,,,,,,,,1.112845,,,,,,,,,,,,,3e622bb4-a5db-4d5b-be16-35403a3656b5,2817,,,"[14.0, 9.9]",3825581,71,,,,1.6332152,,Right Foot,,,"[13.3, 21.1]",,Ground Pass,,11.221853,,,,Sergio Ramos García,5201.0,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Wing,139,Espanyol,214,"['50f02ad4-8416-4fe7-a086-c8d418780e61', 'ce3a790d-4ca9-48b5-98b7-08dadc7e880d']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:44.969,Pass,True
,,,,,,,,,,,,,,,,,1.108801,,,,,,,,,,,,,41fcbbd9-c2ab-45db-b1a5-ae26179624e3,2819,,,"[13.2, 21.1]",3825581,71,,,,-1.5569084,,Right Foot,,,"[13.3, 13.9]",,Low Pass,,7.2006946,,Incomplete,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Center Back,139,Espanyol,214,['cae316ed-e2eb-4d37-9c81-ae32ace934f9'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:46.082,Pass,
,,,,,,,,,,,,,,,,,0.73875,,,,,,,,,,,,,cae316ed-e2eb-4d37-9c81-ae32ace934f9,2820,,,"[106.8, 66.2]",3825581,71,,,,-2.6011732,,Left Foot,,,"[99.8, 62.0]",,Ground Pass,,8.163333,,,,Joan Jordán Moreno,6701.0,,,,,,Recovery,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,139,Espanyol,214,"['3adac020-02e9-480f-a31e-3c54334224bf', '41fcbbd9-c2ab-45db-b1a5-ae26179624e3']",47,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:47.191,Pass,
,,,,,,,,,,,,,,,,,0.372627,,,,,,,,,,,,,7a88df86-1c0e-4d78-885d-37b87f59cbf1,2824,,,"[99.8, 60.5]",3825581,71,,,,-0.23374318,,Right Foot,,,"[106.1, 59.0]",,Ground Pass,,6.47611,,Incomplete,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Right Defensive Midfield,139,Espanyol,214,"['99bc695a-a437-4485-ae8b-8b51ce46394e', 'ffb90a28-9477-4058-977c-41b0c0acd637']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:48.372,Pass,True
,,,,,,,,,,,,,,,,,1.391409,,,,,,,,,,,,,e48c7d12-d4bc-44dc-8ff9-62640bf3fb22,2828,,,"[14.1, 22.2]",3825581,71,,,,-0.13343066,,Right Foot,,,"[29.0, 20.2]",,Ground Pass,,15.033629,,Incomplete,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Center Back,139,Espanyol,214,['409c3f6e-4458-4d36-b781-e9189793147d'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:50.865,Pass,
,,,,,,,,,,,True,,,,,,1.054261,,,,,,,,,,,,,409c3f6e-4458-4d36-b781-e9189793147d,2829,,,"[91.1, 59.9]",3825581,71,,,,0.6202495,,Right Foot,,,"[97.4, 64.4]",,Ground Pass,,7.7420926,,,,Anaitz Arbilla Zabala,6709.0,,,,,,Interception,2,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,139,Espanyol,214,"['31dfdf8a-5ce8-4ecc-a6a7-52de3a056f5c', 'e48c7d12-d4bc-44dc-8ff9-62640bf3fb22']",52,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:52.256,Pass,
,,,,,,,,,,,,,,,,,1.421795,,,,,,,,,,,,,1d746620-7b17-4daa-8998-609646473485,2832,,,"[95.8, 61.8]",3825581,71,,,,0.33250284,,Right Foot,,,"[109.7, 66.6]",,Ground Pass,,14.705441,,,,Francisco Montañés Claverías,24578.0,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,139,Espanyol,214,['43c5b78f-fd23-4658-a4c9-24b47a4c96a5'],54,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:54.807,Pass,
,,,,,,,,,,,,,,,,,1.153561,,,,,,,,,,,,,49feea21-9782-4497-bf4c-6f51220517c9,2835,,,"[113.2, 66.5]",3825581,71,,,,-1.4576453,456b89fb-1d0e-471a-a662-42a38c8abb91,Right Foot,True,,"[115.7, 44.5]",,High Pass,,22.14159,,,,Gerard Moreno Balaguero,6766.0,True,,,,,,2,From Throw In,Francisco Montañés Claverías,24578.0,Right Midfield,139,Espanyol,214,['e8e8f43d-3a69-420f-9a9d-768577a706c0'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:56.661,Pass,
,,,,,,,,,,,,,,,,,1.582667,,,,,,,,,,,,,023d605b-71f8-4375-bbc7-c9aca796608c,2842,,,"[6.0, 36.0]",3825581,72,True,,,0.9311156,,Right Foot,,,"[31.0, 69.6]",,Ground Pass,,41.880306,,,,Lucas Vázquez Iglesias,5200.0,,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,140,Real Madrid,220,['1e9cd0c4-bd52-4712-b796-f6208f75fbe8'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:23.327,Pass,
,,,,,,,,,,,,,,,,,1.138171,,,,,,,,,,,,,3ada7bac-a261-442e-ada6-1f74a2bb0fb9,2844,,,"[51.2, 72.8]",3825581,72,,,,-1.1007179,,Right Foot,,,"[57.5, 60.4]",,Ground Pass,,13.90863,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Goal Kick,Lucas Vázquez Iglesias,5200.0,Right Wing,140,Real Madrid,220,['6f02a7b0-641f-4b96-b197-ea14d10f5e48'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:25.383,Pass,
,,,,,,,,,,,,,,,,,0.310213,,,,,,,,,,,,,20dc6586-5c1d-4f89-b50b-52a2543593a7,2846,,,"[57.8, 62.8]",3825581,72,,,,1.6382613,,Right Foot,,,"[57.3, 70.2]",,Ground Pass,,7.4168725,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['034fbf8c-6066-4baa-9c89-432a3e9852ac'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:26.521,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,cf72ddb4-d5d9-4c82-bd13-20c503089c69,2849,,,"[55.9, 67.1]",3825581,72,,,,-1.2870022,,Right Foot,,,"[57.3, 62.3]",,Ground Pass,,5.0,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Goal Kick,Lucas Vázquez Iglesias,5200.0,Right Wing,140,Real Madrid,220,['6fcab069-5fad-4353-9d8b-46fba659ac3a'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:26.912,Pass,
,,,,,,,,,,,,,,,,,1.211059,,,,,,,,,,,,,8332acad-3251-488b-a58d-e28cbe805832,2852,,,"[63.6, 60.0]",3825581,72,,,,-1.2520487,,Right Foot,,,"[66.9, 50.0]",,Ground Pass,,10.530432,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['8742ff5a-055a-459f-a1cb-b4d9393f757d'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:28.405,Pass,
,,,,,,,,,,,,,,,,,0.705047,,,,,,,,,,,,,a3e383d7-cc09-4db8-9e18-827b1140f7e8,2855,,,"[67.3, 50.0]",3825581,72,,,,2.10607,,Right Foot,,,"[62.2, 58.6]",,Ground Pass,,9.9985,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Wing,140,Real Madrid,220,['c3265d06-3136-49d0-b054-8a1f5a6e7806'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:30.154,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,89d1a011-cc84-43a8-8228-82b157953cd9,2858,,,"[63.1, 58.3]",3825581,72,,,,-1.8730112,,Right Foot,,,"[57.8, 41.3]",,Ground Pass,,17.80702,,,,Mateo Kovačić,5456.0,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['4266f975-4c0e-4207-8fac-4338ce2a59cc'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:31.013,Pass,
,,,,,,,,,,,,,,,,,0.995972,,,,,,,,,,,,,7053e5d3-28dd-4ad6-82c8-c9ea4fd385c8,2861,,,"[65.2, 48.5]",3825581,72,,,,0.43779132,,Right Foot,,,"[74.6, 52.9]",,Ground Pass,,10.378824,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,2,From Goal Kick,Mateo Kovačić,5456.0,Right Defensive Midfield,140,Real Madrid,220,['7f771c57-efe7-4314-9dd2-c29716958d29'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:33.901,Pass,
,,,,,,,,,,,,,,,,,0.72145,,,,,,,,,,,,,a8d7adfb-f01d-45b4-ac2e-af1aeed86ab5,2863,,,"[74.6, 53.6]",3825581,72,,,,1.8356136,,Right Foot,,,"[73.0, 59.5]",,Ground Pass,,6.1131005,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Wing,140,Real Madrid,220,['f51c93c7-1c64-44a6-a77f-0401051293f4'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:34.897,Pass,
,,,,,,,,,,,,,,,,,0.737631,,,,,,,,,,,,,763807d7-4b26-4737-9e14-dd66cf84ed85,2866,,,"[74.0, 58.6]",3825581,72,,,,0.015871683,,Right Foot,,,"[80.3, 58.7]",,Ground Pass,,6.3007936,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['3a5e21c7-e157-4eda-83f0-58d1ecf679f2'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:36.028,Pass,
,,,,,,,,,,,,,,,,,1.256168,,,,,,,,,,,,,11e37bc4-9bb3-4b91-9db2-ea4444d182d0,2869,,,"[81.1, 58.9]",3825581,72,,,,1.0914842,,Right Foot,,,"[89.0, 74.1]",,Ground Pass,,17.130383,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Wing,140,Real Madrid,220,['55da93f6-b91a-481c-a94b-af97d1655ea5'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:37.324,Pass,
,,,,,,,,,,,,,,,,,1.634589,,,,,,,,,,,,,661d3427-c071-4c11-a506-76afdf7cdf08,2872,,,"[87.2, 73.6]",3825581,72,,,,-0.67984873,,Right Foot,,,"[108.6, 56.3]",,Ground Pass,,27.518175,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Goal Kick,Lucas Vázquez Iglesias,5200.0,Right Wing,140,Real Madrid,220,['30d11e70-4436-41bd-853e-583aa0d45a8d'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:38.701,Pass,
,,,,,,,,,,,,,,,,,0.190376,,,,,,,,,,,,,a6e95912-4676-4516-a3eb-505fe96ae6fd,2874,,,"[111.3, 56.3]",3825581,72,,,,-2.221873,,Right Foot,,,"[108.1, 52.1]",,Low Pass,,5.2801514,,Incomplete,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['45609869-27cd-40c9-b1d9-a20f53cc3f00'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:40.335,Pass,
,,,,,,,,,,,,,,,,,1.432746,,,,,,,,,,,,,068ed7e9-e0d3-4838-89e0-29ca14010c89,2876,,,"[120.0, 80.0]",3825581,73,,,,-1.6389964,,Right Foot,,,"[117.5, 43.4]",,High Pass,,36.685284,,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Lucas Vázquez Iglesias,5200.0,Right Wing,141,Real Madrid,220,['73f1318b-012c-4b41-9e96-00471d093496'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:08.376,Pass,
,,,,,,,,,,,,,,,,,1.910993,,,,,,,,,,,,,9b8a3491-6c54-46a8-9ff0-cf3614c8aa72,2881,,,"[71.5, 43.9]",3825581,73,,,,0.9545904,,Right Foot,,,"[93.1, 74.4]",,Low Pass,,37.37392,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,141,Real Madrid,220,['159f197a-e752-4036-9a67-d09d88515a43'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:15.815,Pass,
,,,,,,,,,,,,,,,,,2.408453,,,,,,,,,,,,,3262cfe6-d819-41bc-87a6-2a9a5c89edaa,2884,,,"[99.4, 76.2]",3825581,73,,,,-0.87191635,,Right Foot,,,"[117.3, 54.9]",,Low Pass,,27.822653,,,,Sergio Ramos García,5201.0,,,,,,,2,From Corner,Lucas Vázquez Iglesias,5200.0,Right Wing,141,Real Madrid,220,['49e30cd7-af35-41cc-96bb-53b98aa10320'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:19.681,Pass,
,,,,,,,,,,,,,,,,,0.918214,,,,,,,,,,,,,6abe4db7-0f91-4f40-9776-65e60d30d958,2888,,,"[117.6, 56.8]",3825581,73,,,,1.9772148,,Right Foot,,,"[114.2, 64.7]",,Ground Pass,,8.600581,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,From Corner,Sergio Ramos García,5201.0,Right Center Back,141,Real Madrid,220,['84dea11f-8adc-481e-ab10-5ad7f85d5acc'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:23.354,Pass,
,,,,,,,,,,,,,,,,,0.678203,,,,,,,,,,,,,d6eb06ed-d410-4468-ad98-9091d5f8663e,2892,,,"[115.2, 62.9]",3825581,73,,,,-1.4921412,,Right Foot,True,,"[116.8, 42.6]",,Low Pass,,20.362957,,Incomplete,,,,,,,,,,2,From Corner,Lucas Vázquez Iglesias,5200.0,Right Wing,141,Real Madrid,220,"['42a9117e-6ff6-42bf-ae44-392923859b01', 'fc835d8c-cf52-4251-aa32-16811ab058f4']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:24.409,Pass,True
,,,,,,,,,,,,,,,,,1.03692,,,,,,,,,,,,,cbb40bb7-9e84-44d0-a383-cc1a4d593ff1,2895,,,"[114.2, 80.0]",3825581,74,,,,-2.1799598,,,,,"[105.2, 67.1]",,Low Pass,,15.729272,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,142,Real Madrid,220,['016c0fec-752d-416f-b2cf-24d10d3cd76e'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:14.311,Pass,
,,,,,,,,,,,,,,,,,0.107712,,,,,,,,,,,,,2e46af28-d6d0-4126-9473-9fcfa560861d,2900,,,"[105.5, 77.7]",3825581,74,,,,-2.345206,,Right Foot,,,"[101.0, 73.1]",,Low Pass,,6.43506,,Incomplete,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Wing,142,Real Madrid,220,"['2784af3d-bda1-4f58-9523-a31a107bf4f1', 'afad2d8b-2e04-48f6-9934-00cd0d1f6e61']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:19.328,Pass,True
,,,,,,,,,,,,,,,,,0.733759,,,,,,,,,,,,,2245452b-f003-420a-b9a3-b2dc10fee40c,2906,,,"[79.8, 44.0]",3825581,74,,,,-0.92898154,,Right Foot,,,"[86.9, 34.5]",,Ground Pass,,11.860017,,,,Gareth Frank Bale,6399.0,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Right Defensive Midfield,142,Real Madrid,220,['d985b855-bf1e-4050-9051-bc2cb8e846e3'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:26.315,Pass,
,,,,,,,,,,,,,,,,,0.695654,,,,,,,,,,,,,0a269759-0bfe-4ce1-8f4d-5a007ee13198,2909,,,"[90.6, 32.9]",3825581,74,,,,1.0906214,,Left Foot,,,"[98.1, 47.3]",,Ground Pass,,16.23607,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Center Attacking Midfield,142,Real Madrid,220,"['84dac863-b5d6-4bb6-8165-1e1c165fef64', 'b9d73f48-03aa-404c-958c-745b1a04bd34']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:27.089,Pass,
,,,,,,,,,,,,,,,,,0.706987,,,,,,,,,,,,,2538c723-f5ae-4b54-9b00-171b95d71d6e,2913,,,"[28.2, 32.7]",3825581,74,,,,1.0936816,,Left Foot,,,"[34.3, 44.5]",,Ground Pass,,13.283448,,,,Joan Jordán Moreno,6701.0,,,,,,,2,From Counter,Rubén Duarte Sánchez,6612.0,Left Center Back,143,Espanyol,214,['263fed0d-e35d-4a7e-a7e1-a74f7fae0e9f'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:29.271,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,9663658c-f943-4d1c-870e-d0ddc77e41d5,2916,,,"[35.0, 45.0]",3825581,74,,,,0.10150183,,Right Foot,,,"[45.8, 46.1]",,Ground Pass,,10.855874,,,,Francisco Montañés Claverías,24578.0,,,,,,,2,From Counter,Joan Jordán Moreno,6701.0,Right Defensive Midfield,143,Espanyol,214,['3d575026-149d-4533-b2e3-c7032467abaa'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:30.446,Pass,
,,,,,,,,,,,,,,,,,0.788728,,,,,,,,,,,,,aa56e7d1-ae63-4257-aa07-8f6a8dae9a1b,2925,,,"[25.0, 13.6]",3825581,74,,,,0.7153376,,Left Foot,,,"[31.1, 18.9]",,Ground Pass,,8.080841,,,,Mateo Kovačić,5456.0,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,144,Real Madrid,220,['bbb2a585-d4ee-409c-af2b-b047f5ae6a20'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:40.536,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,97b62f0c-0796-4b4b-91f5-4552553ca7b2,2928,,,"[30.3, 17.8]",3825581,74,,,,1.2924967,,Right Foot,,,"[32.1, 24.1]",,Ground Pass,,6.5520988,,,,Carlos Henrique Casimiro,5539.0,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Right Defensive Midfield,144,Real Madrid,220,['2413dbaf-eeb1-4900-ae54-77f6fd0e2092'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:42.287,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,9e21f0e5-7676-4365-aac1-df20f56d6298,2931,,,"[37.9, 22.5]",3825581,74,,,,1.6678357,,Left Foot,,,"[36.8, 33.8]",,Ground Pass,,11.353414,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,144,Real Madrid,220,['80d26be2-d47d-4e04-af43-4706cdda2524'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:44.969,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,9a7fe634-ddd3-4bab-a3db-174534cd57ff,2934,,,"[38.6, 38.0]",3825581,74,,,,1.5513813,,Left Foot,,,"[39.0, 58.6]",,Ground Pass,,20.603884,,,,Daniel Carvajal Ramos,5721.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,144,Real Madrid,220,['97c432b6-655f-496c-a9c0-3fb5a6248678'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:48.202,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,64d2699f-8ce1-4267-b940-b1566dfe3432,2937,,,"[38.2, 62.0]",3825581,74,,,,-1.8704791,,Right Foot,,,"[32.7, 44.2]",,Ground Pass,,18.630352,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,144,Real Madrid,220,['491b5284-b464-43ab-9322-bcebfac81e94'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:52.424,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,1b82a3e0-60cf-4e76-b1a7-bb3fa0c55491,2940,,,"[32.4, 42.4]",3825581,74,,,,-1.5873694,,Right Foot,,,"[32.1, 24.3]",,Ground Pass,,18.102486,,,,Raphaël Varane,5485.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,144,Real Madrid,220,['65f79451-35d9-4085-8a6e-77bf13f24108'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:54.751,Pass,
,,,,,,,,,,,,,,,,,1.114028,,,,,,,,,,,,,4b503198-7786-4f1d-9f43-5cbe1ae2d66e,2943,,,"[33.2, 20.4]",3825581,74,,,,-0.87605804,,Right Foot,,,"[40.2, 12.0]",,Ground Pass,,10.93435,,,,Mateo Kovačić,5456.0,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,144,Real Madrid,220,['74e16ecb-7a80-4ff6-b315-730e077ecaed'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:57.389,Pass,
,,,,,,,,,,,,,,,,,0.860327,,,,,,,,,,,,,471e06a6-5ed6-4035-a987-eae3318b378a,2946,,,"[42.9, 10.7]",3825581,74,,,,0.9011574,,Right Foot,,,"[56.2, 27.5]",,Ground Pass,,21.427319,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Right Defensive Midfield,144,Real Madrid,220,['ed991be8-1cda-472c-a61d-4a1373ecf673'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.233,Pass,
,,,,,,,,,,,,,,,,,3.281243,,,,,,,,,,,,,6b2241e1-2c06-4858-a2d9-b2722b1c3fb8,2949,,,"[57.2, 25.9]",3825581,75,,,,-0.2645322,,Right Foot,,,"[101.5, 13.9]",,High Pass,,45.896515,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Wing,144,Real Madrid,220,['db63d778-358d-4766-a0df-77804f5e143f'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:01.698,Pass,
,,,,,,,,,,,,,,,,,1.577274,,,,,,,,,,,,,6ca7dc2a-ae6c-46c4-a998-2f2fe9278f0f,2952,,,"[111.2, 18.8]",3825581,75,,,,1.9109702,,Left Foot,True,,"[104.9, 36.6]",,Ground Pass,,18.882002,,Incomplete,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,144,Real Madrid,220,['8e44f651-5689-4210-8eaf-290cf2695ee9'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:06.699,Pass,
,,,,,,,,,,,,,,,,,0.757429,,,,,,,,,,,,,92d322b9-c18c-4765-ae2b-541b44af04d1,2954,,,"[76.7, 0.1]",3825581,75,,,,2.1160235,,,,,"[73.0, 6.2]",,Low Pass,,7.1344237,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,Throw-in,2,From Throw In,Mateo Kovačić,5456.0,Right Defensive Midfield,145,Real Madrid,220,['98a5d177-8f82-46b8-bf0b-c5ca699d53c4'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:24.223,Pass,
