50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.054425,,,,,,,,,,,,,,d7644e02-e4f6-494f-a03c-ba19918b054b,16,,"[44.6, 19.1]",3825779,0,,,,True,0.32175055,,,,"[52.4, 21.7]",,Low Pass,,8.221922,,,Pedro Pablo Hernández,6801.0,,,,,,Recovery,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,"['5d0a43a9-89ac-459f-9799-7434132ccd3f', '7fa64ac9-c16b-4cbc-80aa-37ecd6280afe', 'a297b5e6-a415-429c-a100-cf73f9d2f3d6']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:08.512,Pass,True
,,,,,,,,,,,,,,,,,2.813869,,,,,,,,,,,,,,319cd2dd-b93c-4e00-bfda-b157337d9ae8,20,,"[51.6, 21.5]",3825779,0,,,,,3.0429044,,Left Foot,,"[31.4, 23.5]",,Low Pass,,20.298769,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,3,Celta Vigo,209,"['2753785a-16ff-4c75-9271-acbe9613eb30', 'cd15d627-2272-4324-a603-1d7d61fb4535']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:09.606,Pass,True
,,,,,,,,,,,,,,,,,2.101122,,,,,,,,,,,,,,d2876ecb-caa1-4ef3-9947-dfbbe5f717cd,23,,"[24.6, 20.1]",3825779,0,,,,,2.5719087,,Right Foot,,"[9.3, 29.9]",,Ground Pass,,18.16948,,,Sergio Álvarez Conde,6884.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['ddd6f921-01b8-4695-8601-3dc3db11b040'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.856,Pass,
,,,,,,,,,,,,,,,,,3.841414,,,,,,,,,,,,,,e8aa99e2-46da-4394-8cf6-03131b43a66d,25,,"[9.8, 33.7]",3825779,0,,,,,0.5565993,,Right Foot,,"[54.8, 61.7]",,High Pass,,53.0,Incomplete,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,3,Celta Vigo,209,['7866f27e-4b9e-4235-8be0-d06462612ff8'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:14.957,Pass,
,,,,,,,,,,,,,,,,,1.33724,,,,,,,,,,,,,,7866f27e-4b9e-4235-8be0-d06462612ff8,26,,"[65.3, 18.4]",3825779,0,,,,,-0.25332174,,Head,,"[85.0, 13.3]",,High Pass,,20.349447,Incomplete,,,,,,,,,Recovery,1,Regular Play,David Juncà Reñé,6776.0,Left Back,3,Celta Vigo,209,"['83fd95e3-1d0b-4faf-8bb6-7e7142f80c4f', 'e8aa99e2-46da-4394-8cf6-03131b43a66d']",18,,,,,,,,,,,,,,,,,Eibar,322,00:00:18.798,Pass,
,,,,,,,,,,,,,,,,,2.929088,,,,,,,,,,,,,,33220555-fff6-44f1-839d-a86af280f3af,30,,"[35.5, 66.8]",3825779,0,,,,,-0.23885785,,Left Foot,,"[66.3, 59.3]",,High Pass,,31.7,,,John Guidetti,6038.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,"['7fce08c1-c4ef-4d16-afbb-7689d09361bf', 'dcfc0d0e-fae3-45c6-b69c-ed7fd5f6b69d']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:21.175,Pass,True
,,,,,,,,,,,,,,,,,1.254573,,,,,,,,,,,,,,bc40aa33-173b-479a-a322-07a7d0428d60,35,,"[49.3, 26.4]",3825779,0,,,,,-0.57567656,,Head,,"[64.4, 16.6]",,Low Pass,,18.001389,,,Adrián González Morales,6557.0,,,,,,Recovery,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,4,Eibar,322,['0e9d813b-284c-4346-aefa-739570b0c34e'],25,,,,,,,,,,,,,,,,,Eibar,322,00:00:25.770,Pass,
,,,,,,,,,,,,,,,,,0.732401,,,,,,,,,,,,,,c7ac1c3e-1093-497c-a108-bdacff9d21e3,39,,"[63.4, 17.2]",3825779,0,,,,,-1.5707964,,Left Foot,,"[63.4, 10.9]",,Ground Pass,,6.3,,,David Juncà Reñé,6776.0,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,4,Eibar,322,['45340f23-bd60-446a-99ab-d0b82f406b11'],28,,,,,,,,,,,,,,,,,Eibar,322,00:00:28.626,Pass,
,,,,,,,,,,,,,,,,,1.087776,,,,,,,,,,,,,,d65d431a-8700-4368-9cac-d38a6475d1e0,43,,"[64.6, 11.9]",3825779,0,,,,,0.7182348,,Left Foot,,"[76.5, 22.3]",,Ground Pass,,15.804113,,,Takashi Inui,5687.0,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,4,Eibar,322,"['9421a761-5b85-4d47-89b5-bf69e6463ed2', 'a4e83bf0-8406-4813-8db2-2fc8b0157df3']",29,,,,,,,,,,,,,,,,,Eibar,322,00:00:29.994,Pass,True
,,,,,,,,,,,,,,,,,1.555467,,,,,,,,,,,,,,16828623-3a7b-4b79-a22b-b4e14a5e51b5,51,,"[43.4, 38.8]",3825779,0,,,,,-0.88417476,,Left Foot,,"[63.4, 14.4]",,Low Pass,,31.549326,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,5,Celta Vigo,209,"['82a4d038-14ed-48ac-ac3c-04a040e95c1a', '91de3c15-3a77-4c2e-866b-6f50cd8f4849']",34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:34.443,Pass,
,,,,,,,,,,,,,,,,,0.882472,,,,,,,,,,,,,,19b497b9-a723-4a32-8d61-b2dbaaebbba0,56,,"[6.0, 36.0]",3825779,1,,True,,,-0.36894155,,Right Foot,,"[70.4, 11.1]",,High Pass,,69.04614,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,6,Celta Vigo,209,['1e7bd654-f1e6-40fa-8aff-9934097b498a'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:07.912,Pass,
,,,,,,,,,,,,,,,,,1.470878,,,,,,,,,,,,,,49f5f590-963e-4df7-8061-f53e44147a57,60,,"[51.8, 80.0]",3825779,1,,,,,-0.7965709,,,,"[69.5, 61.9]",,Low Pass,,25.316002,,,Borja González Tomás,6566.0,,,,,,Throw-in,1,From Throw In,Manuel Castellano Castro,24508.0,Right Back,7,Eibar,322,['442f1064-9768-415c-9182-3e4230d51e81'],16,,,,,,,,,,,,,,,,,Eibar,322,00:01:16.124,Pass,
,,,,,,,,,,,,,,,,,1.571096,,,,,,,,,,,,,,a69d2369-80d3-4f8d-a283-5b7126d6a486,62,,"[70.0, 61.1]",3825779,1,,,,,-2.8086066,,Head,,"[56.7, 56.5]",,Low Pass,,14.073024,Incomplete,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,7,Eibar,322,['a5448600-3498-4f72-b73a-2eaab00e88f7'],17,,,,,,,,,,,,,,,,,Eibar,322,00:01:17.595,Pass,
,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,a5448600-3498-4f72-b73a-2eaab00e88f7,64,,"[63.4, 23.6]",3825779,1,,,,,1.0851742,,Right Foot,,"[65.3, 27.2]",,Low Pass,,4.0706263,Unknown,,,,,,,,,Recovery,1,From Throw In,Daniel Wass,6797.0,Right Center Midfield,7,Eibar,322,"['0870e615-6e55-45af-8818-0ae6d3a778e8', 'a69d2369-80d3-4f8d-a283-5b7126d6a486']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:19.166,Pass,True
,,,,,,,,,,,,,,,,,0.589087,,,,,,,,,,,,,,5f316648-6133-429d-adb2-21a4fcf949d5,66,,"[64.8, 27.2]",3825779,1,,,,,1.7934573,,Left Foot,,"[62.4, 37.8]",,Ground Pass,,10.868302,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Free Kick,1,From Free Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,8,Celta Vigo,209,['5d83c19f-b29c-4edc-8644-50d6e2b196be'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:25.367,Pass,
,,,,,,,,,,,,,,,,,2.089167,,,,,,,,,,,,,,689835a0-e2c2-468f-9853-df5feec26501,68,,"[63.8, 38.8]",3825779,1,,True,,,2.2455373,,Right Foot,,"[50.2, 55.8]",,Ground Pass,,21.770622,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,8,Celta Vigo,209,['dcfaa0f1-67af-4821-bc26-178b88d9ab39'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.388,Pass,
,,,,,,,,,,,,,,,,,1.292813,,,,,,,,,,,,,,e463cf99-c283-4522-a778-069257b598c8,70,,"[50.1, 63.3]",3825779,1,,,,,0.511997,,Right Foot,,"[62.2, 70.1]",,Ground Pass,,13.879842,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,8,Celta Vigo,209,['493c0bf5-a6aa-4532-ab38-9184692cf13f'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.477,Pass,
,,,,,,,,,,,,,,,,,1.857371,,,,,,,,,,,,,,83cd4398-b288-4c9d-ad6b-dd51f07cea05,73,,"[64.6, 69.4]",3825779,1,,,,,-0.9569722,,Right Foot,,"[84.4, 41.3]",,Ground Pass,,34.375137,,,John Guidetti,6038.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,8,Celta Vigo,209,['65b4225e-64c8-4a12-81c0-a0b088daae03'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.862,Pass,
,,,,,,,,,,,,,,,,,0.846465,,,,,,,,,,,,,,e92115bc-8aa0-4650-8393-917832e92309,76,,"[85.4, 39.9]",3825779,1,,,,,2.3680987,,Right Foot,,"[76.9, 48.2]",,Ground Pass,,11.880236,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,1,From Free Kick,John Guidetti,6038.0,Center Forward,8,Celta Vigo,209,['a18f0cec-9945-4d7d-b8c3-0269dde7e17c'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:34.184,Pass,
,,,,,,,,,,,,,,,,,1.076128,,,,,,,,,,,,,,20932eb5-9b35-4939-9068-23bbc6f815ed,78,,"[76.5, 49.0]",3825779,1,,,,,-1.6025317,,Right Foot,,"[76.1, 36.4]",,Ground Pass,,12.606348,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,8,Celta Vigo,209,['80daea31-1daf-4ba5-9bd5-7f3b5b138fd6'],35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:35.031,Pass,
,,,,,,,,,,,,,,,,,1.786509,,,,,,,,,,,,,,99f30812-2a04-41f7-910f-31c760e8926d,82,,"[74.4, 31.5]",3825779,1,,,,,0.19739556,,Left Foot,,"[99.9, 36.6]",,High Pass,,26.005,Incomplete,,John Guidetti,6038.0,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,8,Celta Vigo,209,"['030ab8dd-e407-4f81-8850-ff4ec164e017', '9296e222-3c3b-4f54-af2e-8598467fec5b', 'cb2a66b4-f92b-4ee4-af1d-881cb00d5704']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.315,Pass,True
,,,,,,,,,,,,,,,,,1.99394,,,,,,,,,,,,,,9296e222-3c3b-4f54-af2e-8598467fec5b,84,,"[20.2, 43.5]",3825779,1,,,,,0.9123088,,Head,,"[34.9, 62.5]",,High Pass,,24.022697,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,Recovery,1,Regular Play,Jon Ansotegi Gorostola,26764.0,Left Center Back,9,Eibar,322,"['41b91f68-5100-4d5c-b663-b53e57b94d47', '99f30812-2a04-41f7-910f-31c760e8926d']",39,,,,,,,,,,,,,,,,,Eibar,322,00:01:39.101,Pass,
,,,,,,,,,,,,,,,,,1.133791,,,,,,,,,,,,,,2c89f5b8-9a8e-4068-92df-3104397272a0,87,,"[36.3, 64.3]",3825779,1,,,,,-2.8577986,,Left Foot,,"[26.7, 61.5]",,Ground Pass,,10.0,,,Manuel Castellano Castro,24508.0,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,9,Eibar,322,['f13d84be-b90f-4114-b3c3-cc553b2578a5'],41,,,,,,,,,,,,,,,,,Eibar,322,00:01:41.126,Pass,
,,,,,,,,,,,,,,,,,3.332983,,,,,,,,,,,,,,236165ac-08f3-4df8-95d7-ac15b779110a,89,,"[25.7, 62.7]",3825779,1,,,,,-0.15787901,,Right Foot,,"[65.9, 56.3]",,High Pass,,40.706264,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Right Back,9,Eibar,322,"['5fb309ac-7c39-46e5-993c-e79305a65885', 'a6cd0c38-9157-43da-8efa-625af524709b']",42,,,,,,,,,,,,,,,,,Eibar,322,00:01:42.260,Pass,
,,,,,,,,,,,,,,,,,1.829478,,,,,,,,,,,,,,5fb309ac-7c39-46e5-993c-e79305a65885,92,,"[54.2, 23.8]",3825779,1,,,,True,0.19075555,,,,"[68.7, 26.6]",,High Pass,,14.767871,Incomplete,,,,,,,,,Recovery,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,9,Eibar,322,"['236165ac-08f3-4df8-95d7-ac15b779110a', 'ae3dafe6-1f66-4519-9f79-c4a838f1d5d0', 'b89719ea-dff8-4523-803e-f47480679b13']",45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:45.593,Pass,True
,,,,,,,,,,,,,,,,,1.754822,,,,,,,,,,,,,,b89719ea-dff8-4523-803e-f47480679b13,93,,"[51.4, 53.5]",3825779,1,,,,,-2.0370212,,Head,,"[43.6, 38.0]",,Low Pass,,17.351946,Incomplete,,,,,,,,,Recovery,1,Regular Play,Josip Radošević,24453.0,Left Defensive Midfield,9,Eibar,322,"['0ea858cd-b4d2-4b8b-b848-eff57603e59f', '5fb309ac-7c39-46e5-993c-e79305a65885']",47,,,,,,,,,,,,,,,,,Eibar,322,00:01:47.423,Pass,
,,,,,,,,,,,,,,,,,2.405957,,,,,,,,,,,,,,a031551a-a2ca-44d7-a2d9-69fd3c3332b2,96,,"[79.7, 40.7]",3825779,1,,,,,0.34274486,,Left Foot,,"[102.4, 48.8]",,Ground Pass,,24.101868,,,John Guidetti,6038.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,9,Eibar,322,['3f758fbc-dc85-4331-869b-47f99e51c95f'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:49.951,Pass,
,,,,,,,,,,,,,,,,,1.644767,,,,,,,,,,,,,,2d456674-b09b-49c7-9e82-ba1a7cd46798,104,,"[120.0, 80.0]",3825779,2,,,,,-2.1023962,,Right Foot,,"[99.3, 44.8]",,Low Pass,,40.8354,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Daniel Wass,6797.0,Right Center Midfield,10,Celta Vigo,209,['87232062-e9ab-4bd7-978e-f86aaff03656'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:17.674,Pass,
,,,,,,,,,,,,,,,,,1.578743,,,,,,,,,,,,,,a65bcdbd-cb19-43b1-ab35-f38cd45058f6,107,,"[32.2, 42.1]",3825779,2,,,,,0.80406266,,Left Foot,,"[50.6, 61.2]",,High Pass,,26.521124,Incomplete,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,1,From Corner,Adrián González Morales,6557.0,Center Attacking Midfield,10,Celta Vigo,209,"['557fa4e9-a03d-4724-aca8-456a4677b20c', '8c28eb3c-1d55-4645-a856-823bdf8c4276']",21,,,,,,,,,,,,,,,,,Eibar,322,00:02:21.204,Pass,
,,,,,,,,,,,,,,,,,1.109217,,,,,,,,,,,,,,557fa4e9-a03d-4724-aca8-456a4677b20c,109,,"[69.5, 18.9]",3825779,2,,,,,1.354246,,Head,,"[72.8, 33.9]",,Low Pass,,15.358711,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Recovery,1,From Corner,Jonathan Castro Otto,6802.0,Left Back,10,Celta Vigo,209,"['00f817eb-ab1a-412a-8ab6-50e6e36d8b6f', 'a65bcdbd-cb19-43b1-ab35-f38cd45058f6']",22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:22.782,Pass,
,,,,,,,,,,,,,,,,,2.966149,,,,,,,,,,,,,,45ea9af4-5b7d-4a09-9d7b-54af87c8a72b,112,,"[72.2, 32.1]",3825779,2,,,,,2.3500783,,Left Foot,,"[39.7, 65.0]",,High Pass,,46.245647,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,10,Celta Vigo,209,"['3eb8d11b-cd69-4230-b48c-3504d4cd379d', 'ac9d2a84-d57c-42f3-8a7a-8454749573a5']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:23.891,Pass,True
,,,,,,,,,,,,,,,,,2.040918,,,,,,,,,,,,,,140fda35-a09f-4f0f-b17e-23be90f32588,115,,"[38.9, 62.1]",3825779,2,,,,,-2.6044843,,Left Foot,,"[12.2, 46.2]",,Ground Pass,,31.075714,,,Sergio Álvarez Conde,6884.0,,,,,,,1,From Corner,Hugo Mallo Novegil,6805.0,Right Back,10,Celta Vigo,209,['db57fe50-22f7-4056-b89b-3ebcdaa59299'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:28.526,Pass,
