bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.264221,,,,,,,,,,,083f1501-8f4f-4911-b331-963e8b2cd012,16,,,"[42.3, 57.0]",3825800,0,,,,,0.08281411,,Right Foot,,,"[67.6, 59.1]",Ground Pass,,25.387005,,,,Leonardo Carrilho Baptistão,6761.0,,,,,1,From Kick Off,Eric Bertrand Bailly,3324.0,Right Center Back,2,Villarreal,222,['91e826e5-6a7e-4831-b3e3-66580b3a7a65'],11,,,,,,,,,,,,,,,Villarreal,222,00:00:11.078,Pass,
,,,,,,,,,,,,,,,,0.686817,,,,,,,,,,,8bd4f300-632d-496b-be14-1f05cf2fe257,19,,,"[68.0, 59.2]",3825800,0,,,,,1.4659194,,Right Foot,,,"[69.0, 68.7]",Ground Pass,,9.552486,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,1,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,2,Villarreal,222,['7885b224-7d21-45a2-ae31-b987150b37ec'],12,,,,,,,,,,,,,,,Villarreal,222,00:00:12.457,Pass,
,,,,,,,,,,,,,,,,1.510408,,,,,,,,,,,08396ad7-d7c3-4d2a-9d3e-f70ce8aeec32,22,,,"[69.4, 70.2]",3825800,0,,,,,1.3402745,,No Touch,,,"[71.7, 80.0]",Ground Pass,,10.06628,True,Out,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Kick Off,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,2,Villarreal,222,['03329c82-47bd-4b8c-a7e4-084111eaf15f'],13,,,,,,,,,,,,,,,Villarreal,222,00:00:13.351,Pass,
,,,,,,,,,,,,,,,,1.91072,,,,,,,,,,,2a08ab76-8639-458f-ae1b-5b59cb2d5514,24,,,"[47.5, 0.1]",3825800,0,,,,,2.787067,,,,,"[29.4, 6.8]",Low Pass,,19.300259,,,,Sergi Gómez Solà,6804.0,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,3,Celta Vigo,209,['c4f339e6-4b26-400e-850b-f40ca0427c2e'],21,,,,,,,,,,,,,,,Celta Vigo,209,00:00:21.398,Pass,
,,,,,,,,,,,,,,,,1.860096,,,,,,,,,,,d786952a-ee6c-4a43-8b1a-a7721a228612,27,,,"[29.3, 8.9]",3825800,0,,,,,1.660913,,Right Foot,,,"[27.8, 25.5]",Ground Pass,,16.667633,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['c0edf2cf-c85f-454c-9fbc-84100073b733'],24,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.125,Pass,
,,,,,,,,,,,,,,,,2.592102,,,,,,,,,,,e15f91a2-4b7e-4900-9979-0fdd5d5c9e3b,30,,,"[27.6, 26.1]",3825800,0,,,,,1.2520044,,Right Foot,,,"[41.0, 66.7]",Ground Pass,,42.75418,,,,Hugo Mallo Novegil,6805.0,,True,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,['f272a703-c2c8-457a-be08-9fa66373a0c1'],27,,,,,,,,,,,,,,,Celta Vigo,209,00:00:27.531,Pass,
,,,,,,,,,,,,,,,,0.840673,,,,,,,,,,,dd34ba78-17a3-4178-abc4-ece8d7156f5e,33,,,"[62.7, 70.8]",3825800,0,,,,,0.07743109,,Right Foot,,,"[74.3, 71.7]",Ground Pass,,11.634861,,,,Iago Aspas Juncal,5217.0,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['dbaee4a2-285e-4178-be1c-d40b7d1e7d86'],32,,,,,,,,,,,,,,,Celta Vigo,209,00:00:32.842,Pass,
,,,,,,,,,,,,,,,,0.695083,,,,,,,,,,,a7124cc7-5778-4829-9512-2fba918a4745,35,,,"[74.7, 71.7]",3825800,0,,,,,2.9952774,,Left Foot,,,"[65.2, 73.1]",Ground Pass,,9.602604,,,,Hugo Mallo Novegil,6805.0,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,3,Celta Vigo,209,['c519131e-7add-4f2c-bd0d-ea396137a40a'],33,,,,,,,,,,,,,,,Celta Vigo,209,00:00:33.682,Pass,
,,,,,,,,,,,,,,,,2.607799,,,,,,,,,,,4634b8f0-0778-4406-a9a3-69a710504141,38,,,"[63.5, 71.7]",3825800,0,,,,,-2.822597,,Right Foot,,,"[41.7, 64.5]",Ground Pass,,22.958223,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['65c2fdf2-fe3a-4f27-8d34-5e929d8ba56a'],35,,,,,,,,,,,,,,,Celta Vigo,209,00:00:35.067,Pass,
,,,,,,,,,,,,,,,,2.540417,,,,,,,,,,,f7930b4b-49a7-461e-a4b2-500f53aa7e13,41,,,"[40.5, 61.5]",3825800,0,,,,,-1.5453781,,Right Foot,,,"[41.4, 26.1]",Ground Pass,,35.411438,,,,Sergi Gómez Solà,6804.0,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,['82fc0054-4774-4ad2-a9bb-61ac84beada3'],39,,,,,,,,,,,,,,,Celta Vigo,209,00:00:39.014,Pass,
,,,,,,,,,,,,,,,,1.979106,,,,,,,,,,,16463b41-aaa8-4e38-9fd6-e6b5e3a4ae8b,43,,,"[42.2, 24.1]",3825800,0,,,,,-1.0741657,,Right Foot,,,"[50.6, 8.6]",Ground Pass,,17.629805,,,,Jonathan Castro Otto,6802.0,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['812dba7e-ebf2-465d-b25d-6467b1a6e28c'],41,,,,,,,,,,,,,,,Celta Vigo,209,00:00:41.555,Pass,
,,,,,,,,,,,,,,,,1.500729,,,,,,,,,,,a11a4e95-596a-4df1-afba-5da333269d0b,46,,,"[51.5, 7.2]",3825800,0,,,,,2.3477201,,Right Foot,,,"[39.8, 19.1]",Ground Pass,,16.68832,,,,Sergi Gómez Solà,6804.0,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,3,Celta Vigo,209,['004467a8-2cf8-47f2-b92a-205a8365dc40'],45,,,,,,,,,,,,,,,Celta Vigo,209,00:00:45.014,Pass,
,,,,,,,,,,,,,,,,3.286991,,,,,,,,,,,b1402925-06fe-475a-9d64-a9255918c8ce,49,,,"[40.8, 20.9]",3825800,0,,,,,1.4464413,,Right Foot,,,"[46.8, 68.9]",Low Pass,,48.373547,,,,Hugo Mallo Novegil,6805.0,,True,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['60fd2d93-e2bd-4200-99d3-a147d5ca9d89'],47,,,,,,,,,,,,,,,Celta Vigo,209,00:00:47.728,Pass,
,,,,,,,,,,,,,,,,1.237798,,,,,,,,,,,e75b8d0b-3126-4ccd-9ca9-d270ad73cc00,52,,,"[61.3, 70.0]",3825800,0,,,,,0.12659213,,Right Foot,,,"[83.3, 72.8]",Ground Pass,,22.177465,,,,Iago Aspas Juncal,5217.0,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['cec10331-b6ac-4cf9-97d6-a8e11f1e741a'],52,,,,,,,,,,,,,,,Celta Vigo,209,00:00:52.578,Pass,
,,,,,,,,,,,,,,,,1.147355,,,,,,,,,,,7321000d-fda1-4cdc-98c6-a7fb8d4e8236,55,,,"[83.4, 72.8]",3825800,0,,,,,3.1258044,,Left Foot,,,"[64.4, 73.1]",Ground Pass,,19.002369,,,,Hugo Mallo Novegil,6805.0,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,3,Celta Vigo,209,['f5255de0-fa66-413c-a72c-fa6ba96b8e0e'],55,,,,,,,,,,,,,,,Celta Vigo,209,00:00:55.084,Pass,
,,,,,,,,,,,,,,,,0.658977,,,,,,,,,,,9b3ff31d-28d6-4c25-aa06-8cd081c047c2,58,,,"[64.1, 69.8]",3825800,0,,,,,-0.95054686,,Right Foot,,,"[70.6, 60.7]",Ground Pass,,11.1830225,,,,Daniel Wass,6797.0,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['ebeca725-6d3d-4e5c-82f2-576c84ccfc03'],56,,,,,,,,,,,,,,,Celta Vigo,209,00:00:56.859,Pass,
,,,,,,,,,,,,,,,,0.737006,,,,,,,,,,,f2d0cd2f-091a-4b9e-a574-73a709ab95c5,61,,,"[71.3, 61.1]",3825800,0,,,,,2.2040937,,Right Foot,,,"[65.5, 69.0]",Ground Pass,,9.80051,,,,Hugo Mallo Novegil,6805.0,,,,,1,From Throw In,Daniel Wass,6797.0,Right Defensive Midfield,3,Celta Vigo,209,['58e29a4c-c37f-4fa6-a517-f855dc04615d'],58,,,,,,,,,,,,,,,Celta Vigo,209,00:00:58.708,Pass,
,,,,,,,,,,,,,,,,1.945786,,,,,,,,,,,8be815fb-bce0-48fb-9aaf-4d281b9367c8,63,,,"[65.0, 67.7]",3825800,0,,,,,-2.8526173,,Right Foot,,,"[42.8, 61.1]",Ground Pass,,23.16031,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['0dd65eb5-8bff-4a59-bb6a-db6fb625607c'],59,,,,,,,,,,,,,,,Celta Vigo,209,00:00:59.445,Pass,
,,,,,,,,,,,,,,,,1.810345,,,,,,,,,,,48feeff0-9d4c-4bb2-94f5-22b4450770f7,66,,,"[42.7, 59.8]",3825800,1,,,,,-1.7593426,,Left Foot,,,"[37.3, 31.5]",Ground Pass,,28.810589,,,,Sergi Gómez Solà,6804.0,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,['abcfcc00-d86a-4781-88aa-ffa3d852a40c'],3,,,,,,,,,,,,,,,Celta Vigo,209,00:01:03.516,Pass,
,,,,,,,,,,,,,,,,1.873909,,,,,,,,,,,09fb5d8c-3b2b-4698-857e-2570ab05143e,69,,,"[43.3, 19.4]",3825800,1,,,,,-0.7474417,,Right Foot,,,"[59.7, 4.2]",Ground Pass,,22.36068,,,,Jonathan Castro Otto,6802.0,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['fc088d4a-102d-4173-a8d7-1a34a1b8b56a'],6,,,,,,,,,,,,,,,Celta Vigo,209,00:01:06.725,Pass,
,,,,,,,,,,,,,,,,1.579982,,,,,,,,,,,b8723237-a542-4a20-915c-7476b4a11ac5,73,,,"[62.1, 4.9]",3825800,1,,,,,3.0572164,,Right Foot,,,"[42.0, 6.6]",Ground Pass,,20.171762,,,,Sergi Gómez Solà,6804.0,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,3,Celta Vigo,209,['9c7611c0-0217-419e-b25f-815d469dd86b'],10,,,,,,,,,,,,,,,Celta Vigo,209,00:01:10.196,Pass,
,,,,,,,,,,,,,,,,3.559108,,,,,,,,,,,8dba2e1a-fab8-4900-9489-25efd82f1c9d,76,,,"[42.0, 8.0]",3825800,1,,,,,0.87863845,,Right Foot,,,"[89.5, 65.3]",High Pass,,74.428085,,,,Iago Aspas Juncal,5217.0,,True,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['a42de74e-4818-452f-ba42-cd84f9e707b3'],13,,,,,,,,,,,,,,,Celta Vigo,209,00:01:13.742,Pass,
,,,,,,,,,,,,,,,,1.750575,,,,,,,,,,,7bce8043-d428-4824-9d17-ba50e9aaca74,79,,,"[89.1, 63.9]",3825800,1,,,,True,-2.3901436,,,,,"[75.4, 51.1]",High Pass,,18.749134,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,3,Celta Vigo,209,"['134034ff-9127-44e1-bd81-ab928703f73c', 'a861a3c7-1569-4b39-9630-38f014c59e1c']",17,,,,,,,,,,,,,,,Celta Vigo,209,00:01:17.301,Pass,True
,,,,,,,,,,,,,,,,0.760699,,,,,,,,,,,c6d16da6-6ab1-4312-b878-94bac68e372e,83,,,"[77.2, 46.3]",3825800,1,,,,,-1.959115,,Right Foot,,,"[72.7, 35.3]",Ground Pass,,11.884864,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,3,Celta Vigo,209,['12893dcc-c5b9-4521-9c0c-1959c5c296a6'],21,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.419,Pass,
,,,,,,,,,,,,,,,,2.071614,,,,,,,,,,,213993ed-5c7b-4a30-9ae4-00cdd0c0ef3d,86,,,"[72.9, 31.6]",3825800,1,,,,,-1.4017892,,Right Foot,,,"[77.2, 6.4]",Ground Pass,,25.564234,,,,Manuel Agudo Durán,6724.0,,,,,1,From Throw In,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,3,Celta Vigo,209,"['260f083e-437a-4268-b6e0-1f0347cc71ba', 'addef151-6e4c-4645-8e18-abce5bfbb52f']",22,,,,,,,,,,,,,,,Celta Vigo,209,00:01:22.180,Pass,True
,,,,,,,,,,,,,,,,1.21318,,,,,,,,,,,96e9a861-daa5-44f3-bd96-19cbbfd7c208,89,,,"[79.2, 6.2]",3825800,1,,,,,1.4064388,,Right Foot,,,"[82.6, 26.7]",Ground Pass,,20.780039,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,3,Celta Vigo,209,['c4f90391-ff7b-42ed-b8e5-15398040c54f'],27,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.539,Pass,
,,,,,,,,,,,,,,,,1.053713,,,,,,,,,,,a24a9641-8874-485b-9379-6a05b89623a7,91,,,"[82.6, 29.4]",3825800,1,,,,,-2.0344439,,Right Foot,,,"[77.9, 20.0]",Ground Pass,,10.50952,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,3,Celta Vigo,209,['152fbf6c-8397-418a-8ec6-61cfaac17856'],28,,,,,,,,,,,,,,,Celta Vigo,209,00:01:28.752,Pass,
,,,,,,,,,,,,,,,,2.090826,,,,,,,,,,,7302efb6-b609-4dd9-bc5d-7fe4945a27de,94,,,"[77.9, 21.3]",3825800,1,,,,,1.2454094,,Right Foot,,,"[91.8, 62.5]",High Pass,,43.481606,,,,Iago Aspas Juncal,5217.0,,True,,,1,From Throw In,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,3,Celta Vigo,209,['03419032-0b75-4a25-83b2-53ce7a1ad807'],31,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.106,Pass,
,,,,,,,,,,,,,,,,0.899872,,,,,,,,,,,383ea86d-3d34-4b7f-9e97-aa3ce72f56a4,97,,,"[91.2, 64.8]",3825800,1,,,,,-1.6105106,,Left Foot,,,"[90.6, 49.7]",Ground Pass,,15.111916,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,3,Celta Vigo,209,['d31d0507-a111-498d-893c-da42faf59ecc'],36,,,,,,,,,,,,,,,Celta Vigo,209,00:01:36.000,Pass,
,,,,,,,,,,,,,,,,0.769515,,,,,,,,,,,d1985ece-35c2-4bea-97ef-d45daf35cc8b,99,,,"[91.8, 48.5]",3825800,1,,,,,2.2592769,,Right Foot,,,"[85.3, 56.4]",Ground Pass,,10.230347,,,,Daniel Wass,6797.0,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,3,Celta Vigo,209,['ecb66f70-daf0-4e7e-98c4-2be3dfb023cb'],36,,,,,,,,,,,,,,,Celta Vigo,209,00:01:36.900,Pass,
,,,,,,,,,,,,,,,,0.59529,,,,,,,,,,,f1c321b2-5dff-4c13-a705-f41541e0fee2,103,,,"[85.5, 57.0]",3825800,1,,,,,1.1635405,,Right Foot,,,"[89.9, 67.2]",Ground Pass,,11.108555,,,,Iago Aspas Juncal,5217.0,,,,,1,From Throw In,Daniel Wass,6797.0,Right Defensive Midfield,3,Celta Vigo,209,['a7243e1b-73d6-4fdb-bc98-d4d892f924f5'],40,,,,,,,,,,,,,,,Celta Vigo,209,00:01:40.254,Pass,
,,,,,,,,,,,,,,,,1.535237,,,,,,,,,,,a1053371-b6de-4bf0-82ca-87cb2aa2541b,105,,,"[90.9, 64.3]",3825800,1,,,,,-2.536048,,Right Foot,,,"[79.2, 56.2]",Ground Pass,,14.230249,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,3,Celta Vigo,209,['ee82c951-9a5c-492b-a05a-a5ee81e331d2'],40,,,,,,,,,,,,,,,Celta Vigo,209,00:01:40.850,Pass,
,,,,,,,,,,,,,,,,0.669554,,,,,,,,,,,accab18c-b19d-4ea2-b1e8-245cbffde23c,111,,,"[81.0, 52.8]",3825800,1,,True,,,1.5186697,,Right Foot,,,"[81.6, 64.3]",Ground Pass,,11.515641,,,,Iago Aspas Juncal,5217.0,,,,Free Kick,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,4,Celta Vigo,209,['cc5fdbb8-34c0-4df1-a97b-665f81dea45e'],51,,,,,,,,,,,,,,,Celta Vigo,209,00:01:51.565,Pass,
,,,,,,,,,,,,,,,,3.092715,,,,,,,,,,,76f1b40a-3482-4e1d-a68e-694fe6d5ca42,114,,,"[103.8, 73.9]",3825800,1,,,,,-0.1045556,,Right Foot,,,"[120.0, 72.2]",Ground Pass,,16.288954,,Out,,Hugo Mallo Novegil,6805.0,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Right Wing,4,Celta Vigo,209,"['48a08a85-b016-45f4-9ba6-6c416c5fb300', 'a81aafad-5955-4a0a-8aaa-8a18154bf1f4']",52,,,,,,,,,,,,,,,Celta Vigo,209,00:01:52.763,Pass,True
