ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,53c51a1d-bae8-4008-8b5f-3cb623d743c8,1,,,3825864,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Sociedad,210,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 28}]}",Real Sociedad,210,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9f746ffc-c229-41b0-98c5-a6799e0a694e,2,,,3825864,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Sociedad,210,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 21147, 'name': 'Borja Mayoral Moya'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 29}]}",Real Madrid,220,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ed235c81-333f-43fa-88ec-e70215b53b0b,3,,,3825864,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Sociedad,210,['30c92151-b626-4919-af21-047292fe6f2b'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,30c92151-b626-4919-af21-047292fe6f2b,4,,,3825864,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Sociedad,210,['ed235c81-333f-43fa-88ec-e70215b53b0b'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6d8b750a-37f5-4939-adea-bd25eec4affb,1756,,,3825864,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,119,Real Madrid,220,['561f7441-ca37-4218-8def-63bb2f7a739c'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,561f7441-ca37-4218-8def-63bb2f7a739c,1757,,,3825864,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,119,Real Madrid,220,['6d8b750a-37f5-4939-adea-bd25eec4affb'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.36559,,,,,,,,,,,018ffde6-d91b-4cc0-8021-b8fb8b478d9a,5,,"[60.0, 40.0]",3825864,0,,,,,3.0688734,,Right Foot,,,"[44.9, 41.1]",,Ground Pass,,15.140013,,,,Carlos Henrique Casimiro,5539.0,,,,Kick Off,1,From Kick Off,Borja Mayoral Moya,21147.0,Center Forward,2,Real Madrid,220,['5b55af9d-5286-454c-a810-3342f2700f8a'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.795,Pass,
,,,,,,,,,,,,,,,1.653132,,,,,,,,,,,7b2416d8-d536-4c92-acc6-a33c179f3d0d,8,,"[45.4, 41.1]",3825864,0,,,,,1.7941146,,Right Foot,,,"[39.2, 68.4]",,Ground Pass,,27.995178,,,,Danilo Luiz da Silva,3063.0,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,2,Real Madrid,220,['acdab57a-8e2e-4a08-a452-36d3b9f652f1'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:03.320,Pass,
,,,,,,,,,,,,,,,0.96324,,,,,,,,,,,631624e4-631d-4928-82d0-7e5d2c0b9ae2,11,,"[39.2, 66.9]",3825864,0,,,,,-2.4177604,,Right Foot,,,"[23.7, 53.2]",,Ground Pass,,20.68671,,,,Raphaël Varane,5485.0,,,,,1,From Kick Off,Danilo Luiz da Silva,3063.0,Right Back,2,Real Madrid,220,['6b73193c-fd26-4e3f-8d1a-42382ae3ca74'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:05.611,Pass,
,,,,,,,,,,,,,,,1.456404,,,,,,,,,,,6bf95ddd-428c-40c8-9ac3-59f6324fb0c0,15,,"[24.3, 49.9]",3825864,0,,,,,-0.8814321,,Left Foot,,,"[44.0, 26.0]",,Ground Pass,,30.972569,,,,James David Rodríguez Rubio,5695.0,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['95979b50-1ee1-4dbe-80c6-846d1e62868f'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:07.443,Pass,
,,,,,,,,,,,,,,,1.962198,,,,,,,,,,,1c1773cb-ec58-437c-827e-56de810a1d50,18,,"[44.7, 25.0]",3825864,0,,,,,-1.7844176,,Left Foot,,,"[40.6, 6.1]",,Low Pass,,19.339596,,,,José Ignacio Fernández Iglesias,5202.0,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Left Center Midfield,2,Real Madrid,220,['8ebb2b63-2110-4e90-960c-757be7545a8b'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:09.020,Pass,
,,,,,,,,,,,,,,,0.852538,,,,,,,,,,,0b93c637-b318-43ab-a5d8-da58b9cf1a36,21,,"[42.5, 5.4]",3825864,0,,,,,1.4192945,,Right Foot,,,"[44.5, 18.5]",,Ground Pass,,13.251792,,,,James David Rodríguez Rubio,5695.0,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Left Back,2,Real Madrid,220,['2488074a-1dd9-4273-934e-ec62f2bc1976'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:13.387,Pass,
,,,,,,,,,,,,,,,1.050598,,,,,,,,,,,9850406f-3a56-4d9b-b092-82d9f3ba67e4,24,,"[45.6, 17.9]",3825864,0,,,,,-0.40754712,,Left Foot,,,"[68.3, 8.1]",,Ground Pass,,24.725088,,,,Lucas Vázquez Iglesias,5200.0,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Left Center Midfield,2,Real Madrid,220,['ecdb79c5-d6f5-44c3-b394-e1e151545e2a'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:14.985,Pass,
,,,,,,,,,,,,,,,0.402512,,,,,,,,,,,1bab1fca-5646-4781-81cd-2ce990c7b353,27,,"[69.8, 9.4]",3825864,0,,,,,2.3243582,,Right Foot,,,"[62.2, 17.5]",,Ground Pass,,11.107204,,,,James David Rodríguez Rubio,5695.0,,,,,1,From Kick Off,Lucas Vázquez Iglesias,5200.0,Left Wing,2,Real Madrid,220,['d2f47407-5fb0-4d28-b8e5-07e83e7376ea'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:17.035,Pass,
,,,,,,,,,,,,,,,0.160189,,,,,,,,,,,22d2642b-c51d-451f-beae-ec23aa276851,34,,"[63.8, 15.1]",3825864,0,,,,,-2.878598,,Right Foot,,,"[61.2, 14.4]",,Ground Pass,,2.6925824,,Incomplete,,,,,,,Interception,1,From Kick Off,James David Rodríguez Rubio,5695.0,Left Center Midfield,2,Real Madrid,220,"['06d04eb8-4623-40a2-a230-c31f3ca13169', 'c738735c-6753-4c94-b2c0-a15abf96d82b']",19,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:19.904,Pass,True
,,,,,,,,,,,,,,,0.458469,,,,,,,,,,,a5fcff93-1134-40c6-83c1-da7a11376b9b,43,,"[52.7, 65.4]",3825864,0,,,,,2.4496713,,Left Foot,,,"[49.2, 68.3]",,Ground Pass,,4.545327,,Incomplete,,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,3,Real Sociedad,210,['bee4ea09-67cf-468e-9675-361da883e2a5'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:22.389,Pass,
,,,,,,,,,,,,,,,2.745645,,,,,,,,,,,1c74269a-2692-4c50-9ebc-d87b7d1967e8,46,,"[51.5, 80.0]",3825864,0,,,,,-2.8756845,,,,,"[26.9, 73.3]",,Low Pass,,25.496078,,,,Aritz Elustondo Irribaria,6679.0,,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,4,Real Sociedad,210,['9d64ff3c-e55f-4974-8be6-11619226c585'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:29.431,Pass,
,,,,,,,,,,,,,,,2.116696,,,,,,,,,,,48356f01-4590-40fb-b8f9-63fc80ce1ef6,49,,"[26.9, 70.4]",3825864,0,,,,,-2.176133,,Right Foot,,,"[9.6, 45.4]",,Ground Pass,,30.402138,,,,Gerónimo Rulli,6694.0,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Center Back,4,Real Sociedad,210,['37cbcd45-f353-4868-b6a6-09edaef099e4'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:33.237,Pass,
,,,,,,,,,,,,,,,2.710927,,,,,,,,,,,873a7305-530f-46dd-bb26-d5d0a58ab2b2,52,,"[18.2, 45.6]",3825864,0,,,,,-0.79821795,,Right Foot,,,"[56.7, 6.1]",,High Pass,,55.158863,,,,Yuri Berchiche Izeta,3023.0,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,4,Real Sociedad,210,['3309805e-0848-448a-bc32-480622f73824'],42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:42.600,Pass,
,,,,,,,,,,,,,,,0.768747,,,,,,,,,,,e395b608-6584-4c64-8032-e38965efb4ea,59,,"[53.4, 10.4]",3825864,0,,,,,2.0566626,,Left Foot,,,"[48.7, 19.3]",,Ground Pass,,10.06479,,,,Markel Bergara Larrañaga,6633.0,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,4,Real Sociedad,210,['22c7bffb-2fb3-4b96-b570-ada5092457b4'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:47.654,Pass,
,,,,,,,,,,,,,,,1.635439,,,,,,,,,,,1dfaaf0e-4ad8-4bf1-83f9-93b10170cc58,62,,"[48.7, 19.3]",3825864,0,,,,,-2.5258622,,Right Foot,,,"[34.0, 8.9]",,Ground Pass,,18.006943,,,,Mikel González de Martín Martínez,16622.0,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,4,Real Sociedad,210,['9769cfc8-27f9-4580-9836-116c3f53934f'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:48.483,Pass,
