50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.640558,,,,,,,,,,,,,,,068c5727-d879-499a-929d-8ec0f133b761,14,,"[52.1, 22.6]",3825868,0,,,,0.52868986,,Head,,,"[62.2, 28.5]",,Low Pass,,11.697008,,,,Pedro Pablo Hernández,6801.0,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Center Midfield,3,Celta Vigo,209,['eff299b2-6fdd-47f9-b728-84df18e484b8'],8,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:08.251,Pass,
,,,,,,,,,,,,,,,,,0.846954,,,,,,,,,,,,,,,0fb5c1ee-55c4-4369-b434-f5fae814aa17,18,,"[63.1, 16.3]",3825868,0,,,,-1.2773607,,Left Foot,,,"[67.3, 2.4]",,Ground Pass,,14.520675,,,,Manuel Agudo Durán,6724.0,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Center Midfield,3,Celta Vigo,209,['a01b6251-bcd3-4d71-adb0-a762f6da4cbd'],10,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:10.661,Pass,
,,,,,,,,,,,,,,,,,0.529945,,,,,,,,,,,,,,,81208ea9-ac51-406e-985b-e67d8adbb103,22,,"[70.1, 3.2]",3825868,0,,,,1.4735432,,Right Foot,,,"[70.5, 7.3]",,Ground Pass,,4.119466,,,,Pedro Pablo Hernández,6801.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,3,Celta Vigo,209,['b1584a39-2134-4211-97c4-0d6250a7b437'],12,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.245,Pass,
,,,,,,,,,,,,,,,,,1.002348,,,,,,,,,,,,,,,92f6d202-3d9e-4f9b-853f-8d222af0bcf1,28,,"[91.5, 0.1]",3825868,0,,,,1.2383701,,,,,"[94.4, 8.5]",,Low Pass,,8.886507,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,Throw-in,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,4,Celta Vigo,209,['718451e3-e0e9-40e9-a305-44c314f0c7ab'],24,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.919,Pass,
,,,,,,,,,,,,,,,,,1.889429,,,,,,,,,,,,,,,1c92ab60-81df-4c6c-b8e5-351e09ab3eda,31,,"[84.9, 2.8]",3825868,0,,,,2.3179436,,Right Foot,,,"[56.0, 34.0]",,High Pass,,42.528225,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Left Center Midfield,4,Celta Vigo,209,['637e04eb-d929-4b17-9af3-3ec3dc35b74e'],28,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:28.842,Pass,
,,,,,,,,,,,,,,,,,1.94627,,,,,,,,,,,,,,,ed1e34c2-9b07-4eb7-bce7-f40037981dc2,34,,"[57.6, 37.9]",3825868,0,,,,1.319214,,Right Foot,,,"[64.0, 62.8]",,Ground Pass,,25.709337,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,4,Celta Vigo,209,['66d64691-5121-4bd8-a9de-e30cbf65d158'],32,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:32.244,Pass,
,,,,,,,,,,,,,,,,,1.069844,,,,,,,,,,,,,,,9705db6c-8d39-41ba-b873-6c8bcb685114,37,,"[64.6, 63.0]",3825868,0,,,,0.61108476,,Right Foot,,,"[83.3, 76.1]",,Ground Pass,,22.831995,,,,Iago Aspas Juncal,5217.0,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,4,Celta Vigo,209,['e2301af1-6017-4b9a-8619-b95c6c7c5a14'],35,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:35.267,Pass,
,,,,,,,,,,,,,,,,,0.983526,,,,,,,,,,,,,,,3f7d34eb-b5a9-499c-9972-6c1f30052f70,40,,"[69.0, 66.0]",3825868,0,,,,-1.4560946,,Left Foot,,,"[71.5, 44.3]",,Ground Pass,,21.843534,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Wing,4,Celta Vigo,209,"['1afd9890-9eff-4028-a4bc-1be33059aaab', 'e78b8857-7100-4fe1-b64e-dfe71a20c64f']",40,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:40.091,Pass,
,,,,,,,,,,,,True,,,,,1.808888,,,,,,,,,,,,,,,1afd9890-9eff-4028-a4bc-1be33059aaab,42,,"[48.6, 35.8]",3825868,0,,,,0.15333238,,Right Foot,,,"[59.6, 37.5]",,Low Pass,,11.130589,,,,Adalberto Peñaranda Maestre,6847.0,,,,,Interception,1,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,5,Granada,1049,"['3f7d34eb-b5a9-499c-9972-6c1f30052f70', 'cc4bdea2-8a92-41ac-9513-e3a320f570ea']",41,,,,,,,,,,,,,,,,,,Granada,1049,00:00:41.075,Pass,
,,,,,,,,,,,,,,,,,0.449815,,,,,,,,,,,,,,,a22e08ca-96c1-4811-97b7-2f3a7c695534,50,,"[84.9, 57.2]",3825868,0,,,,1.9061207,,Right Foot,,,"[82.6, 63.8]",,Ground Pass,,6.9892774,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,5,Granada,1049,['50c25dab-b381-4545-be89-00195e4d00f3'],48,,,,,,,,,,,,,,,,,,Granada,1049,00:00:48.473,Pass,
,,,,,,,,,,,,,,,,,2.138804,,,,,,,,,,,,,,,8b91df67-83c7-4834-8c03-52e3c2b7d226,54,,"[71.2, 63.6]",3825868,0,,,,-3.1143267,,Left Foot,,,"[49.2, 63.0]",,Ground Pass,,22.00818,,,,David Rodríguez Lombán,6702.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,5,Granada,1049,['6176e46b-0b44-4558-abe4-f8fc977d321d'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:00:52.243,Pass,
,,,,,,,,,,,,,,,,,3.851118,,,,,,,,,,,,,,,53c2ef11-57bd-4ec9-b22f-9dc4e9174570,57,,"[49.0, 63.0]",3825868,0,,,,-2.5869806,,Right Foot,,,"[15.1, 42.0]",,Ground Pass,,39.877438,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,5,Granada,1049,['b8aba785-a7a4-44d3-b3e9-a0d47b17ff15'],54,,,,,,,,,,,,,,,,,,Granada,1049,00:00:54.635,Pass,
,,,,,,,,,,,,,,,,,2.01406,,,,,,,,,,,,,,,d7fa8e4a-b2bd-40b7-af0a-844451861f09,60,,"[15.6, 42.2]",3825868,1,,,,0.6105673,,Right Foot,,,"[57.9, 71.8]",,High Pass,,51.627995,,Incomplete,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,5,Granada,1049,"['aee700c5-045c-4cad-bee9-5e03af697717', 'd6f8fcd1-d401-4ad9-b341-df38f64488c2']",0,,,,,,,,,,,,,,,,,,Granada,1049,00:01:00.046,Pass,
,,,,,,,,,,,,,,,,,2.819582,,,,,,,,,,,,,,,d6f8fcd1-d401-4ad9-b341-df38f64488c2,62,,"[62.2, 8.3]",3825868,1,,,,0.5225855,,Head,,,"[87.2, 22.7]",,High Pass,,28.85065,,,,John Guidetti,6038.0,,,,,Recovery,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,6,Celta Vigo,209,"['4473a62d-011a-4806-a21e-9bdae9a4f181', 'd7fa8e4a-b2bd-40b7-af0a-844451861f09']",2,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:02.060,Pass,
,,,,,,,,,,,,,,,,,1.97364,,,,,,,,,,,,,,,85b4b625-6d82-45e4-8cf7-1efeda0c7bac,64,,"[87.6, 22.7]",3825868,1,,,,1.0176634,,Right Foot,,,"[103.9, 49.1]",,High Pass,,31.026602,,,,Iago Aspas Juncal,5217.0,,,,,,1,Regular Play,John Guidetti,6038.0,Center Forward,6,Celta Vigo,209,['a7943221-7ba6-41e4-bc98-5ed7c17b0332'],4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:04.879,Pass,
,,,,,,,,,,,,,,,,,0.983455,,,,,,,,,,,,,,,929303c8-26ef-43f0-9de1-4657df9358a0,68,,"[115.6, 61.7]",3825868,1,,,,-2.0817459,f5478da1-d6fe-4c3e-b463-c41b4c54dd36,Left Foot,True,True,"[108.2, 48.5]",,Low Pass,,15.132746,,,,Fabián Ariel Orellana Valenzuela,7105.0,True,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,6,Celta Vigo,209,['1da3aa63-4ec2-4691-9b65-a2ddb0a0e2c9'],11,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:11.323,Pass,
,,,,,,,,,,,,,,,,,1.183608,,,,,,,,,,,,,,,8e63af9b-9340-41f2-b5c6-66844d388cac,74,,"[120.0, 80.0]",3825868,1,,,,-1.8102589,,Right Foot,,,"[112.7, 50.1]",,High Pass,,30.778238,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,7,Celta Vigo,209,['9663ccbe-60e4-4ba0-8a71-4f5c3ae03bd5'],43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:43.653,Pass,
,,,,,,,,,,,,,,,,,1.06451,,,,,,,,,,,,,,,ad21fc6c-81f5-4cab-a861-dd84579bdd3f,77,,"[120.0, 80.0]",3825868,2,True,,,-1.8027416,,Right Foot,,,"[112.3, 47.4]",,High Pass,,33.497013,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,8,Celta Vigo,209,['1f18e663-a613-4dcb-b4c6-96e35a556ee8'],2,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:02.663,Pass,
,,,,,,,,,,,,,,,,,0.88518,,,,,,,,,,,,,,,0eb892ca-7fe2-44fe-97c7-35a141a6453e,85,,"[14.0, 35.1]",3825868,2,,,,-1.2953702,,Right Foot,,,"[15.3, 30.5]",,Low Pass,,4.7801676,,,,David Rodríguez Lombán,6702.0,,,,,Recovery,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,9,Granada,1049,['c08cb884-d791-4bfe-9230-c36c9ee5b860'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:02:07.661,Pass,
,,,,,,,,,,,,,,,,,0.483807,,,,,,,,,,,,,,,de86929f-1cc3-4690-a6b6-d9e91d2daedd,89,,"[15.6, 32.2]",3825868,2,,,,0.09966865,,Left Foot,,,"[22.6, 32.9]",,Low Pass,,7.034913,,,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,9,Granada,1049,"['5360970f-6483-443c-9de1-ce7c2fee2db7', 'd23c92d6-e5c7-4274-a8c3-937fdac26db9']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:02:08.909,Pass,True
,,,,,,,,,,,,,,,,,1.355198,,,,,,,,,,,,,,,350dd36e-e8ee-403a-b69e-4832058690ef,92,,"[22.6, 33.2]",3825868,2,,,,-0.79291683,,Right Foot,,,"[29.2, 26.5]",,Low Pass,,9.404786,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,9,Granada,1049,['e8ac843d-487a-42f0-b539-cafe85477610'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:02:09.539,Pass,
,,,,,,,,,,,,,,,,,1.355166,,,,,,,,,,,,,,,ae525afa-b33b-44ec-9341-8e4ff7635291,95,,"[29.2, 27.1]",3825868,2,,,,-0.45942822,,Left Foot,,,"[48.2, 17.7]",,Low Pass,,21.198112,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,9,Granada,1049,['e3152041-b228-45ce-84a2-62937fd0f38a'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:02:10.934,Pass,
,,,,,,,,,,,,,,,,,1.346752,,,,,,,,,,,,,,,97d02737-e5ec-4cda-97fb-91d5c7f46aed,101,,"[49.6, 16.1]",3825868,2,,,,0.40890783,,Right Foot,,,"[91.6, 34.3]",,High Pass,,45.773792,,,,Adalberto Peñaranda Maestre,6847.0,,,,,Free Kick,1,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Left Center Back,10,Granada,1049,['25cf2a8a-3173-4c13-9e1c-0fbac1361870'],42,,,,,,,,,,,,,,,,,,Granada,1049,00:02:42.329,Pass,
,,,,,,,,,,,,,,,,,0.775872,,,,,,,,,,,,,,,c8bd9d46-4141-4373-a9ac-2ff62cace52b,106,,"[84.9, 15.3]",3825868,2,,,,-1.0288776,,Right Foot,,,"[90.8, 5.5]",,Ground Pass,,11.438969,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,10,Granada,1049,"['4974a3e0-c3d5-44e4-9954-98fbd5d756dd', '9600d5d6-e3ba-407f-91fb-e0a68943b634', 'cf2ff67e-ec3c-46d5-87e5-b3708d8fe085']",47,,,,,,,,,,,,,,,,,,Granada,1049,00:02:47.689,Pass,True
,,,,,,,,,,,,,,,,,0.889299,,,,,,,,,,,,,,,5c0866a7-3602-4e3a-9880-2ac6f9cd26d4,110,,"[90.6, 5.7]",3825868,2,,,,-3.0791738,,Right Foot,,,"[77.8, 4.9]",,Ground Pass,,12.824976,,,,Cristiano Biraghi,7158.0,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Midfield,10,Granada,1049,"['bcae5075-51f7-4d9b-9aa6-c8562a273c42', 'bdab9f3b-54c8-4164-945a-39ce090cb2d6']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:02:48.505,Pass,True
,,,,,,,,,,,,,,,,,0.850844,,,,,,,,,,,,,,,d9b5b3ee-0287-460f-9c2d-7327ac7a21b0,113,,"[77.7, 4.9]",3825868,2,,,,2.4481332,,Left Foot,,,"[70.0, 11.3]",,Ground Pass,,10.012492,,Incomplete,,Abdoulaye Doucouré,3292.0,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,10,Granada,1049,"['61982ef3-d888-4ce7-bc27-2c83dbe5e478', 'd60742ae-5497-4ec7-a21d-e680955b76f5']",50,,,,,,,,,,,,,,,,,,Granada,1049,00:02:50.559,Pass,
,,,,,,,,,,,,,,,,,0.850742,,,,,,,,,,,,,,,55d9ca32-fae1-4bf8-ac72-84e010610ad5,123,,"[64.7, 7.5]",3825868,3,,,,-0.1003331,,Right Foot,,,"[79.6, 6.0]",,Ground Pass,,14.975313,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Midfield,10,Granada,1049,['3cbc6deb-f100-442a-897f-6843f4c6dbb5'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:03:00.786,Pass,
,,,,,,,,,,,,,,,,,1.869541,,,,,,,,,,,,,,,920e225d-0812-4ee1-9cd5-d8692655c6ab,129,,"[92.8, 7.3]",3825868,3,,,,0.9913405,,Left Foot,True,,"[115.9, 42.6]",,High Pass,,42.18649,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,11,Granada,1049,['f223a1de-7364-4d4b-a3b6-4b77a86a0809'],40,,,,,,,,,,,,,,,,,,Granada,1049,00:03:40.766,Pass,
,,,,,,,,,,,,,,,,,2.533525,,,,,,,,,,,,,,,0811c373-650d-4f8f-9c0c-c76488a8b2d1,131,,"[19.4, 21.6]",3825868,3,,,,-2.9093726,,Right Foot,,,"[4.6, 18.1]",,Ground Pass,,15.208221,,,,Carles Planas Antolínez,7577.0,,,,,Recovery,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,11,Granada,1049,['de77be48-ca42-46f2-a46e-6dcc006c9529'],44,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:44.513,Pass,
,,,,,,,,,,,,,,,,,2.394544,,,,,,,,,,,,,,,5bfeb9e0-6bd8-41f7-bc3a-aff4909aa496,133,,"[6.1, 16.9]",3825868,3,,,,-0.15738322,,Left Foot,,,"[52.1, 9.6]",,High Pass,,46.575638,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,1,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,11,Granada,1049,"['5fff1a8b-e281-4f3e-a8fe-09fd34b6ade7', '8fac862d-8cf4-4f12-b5bc-c4f8ae13851b']",47,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:47.046,Pass,
,,,,,,,,,,,,,,,,,1.871411,,,,,,,,,,,,,,,5fff1a8b-e281-4f3e-a8fe-09fd34b6ade7,135,,"[68.0, 70.5]",3825868,3,,,,-0.028838158,,Right Foot,,,"[78.4, 70.2]",,High Pass,,10.404326,,,,Abdoulaye Doucouré,3292.0,,,,,Recovery,1,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,11,Granada,1049,"['5bfeb9e0-6bd8-41f7-bc3a-aff4909aa496', '78496321-2c34-487a-834d-44d988103662']",49,,,,,,,,,,,,,,,,,,Granada,1049,00:03:49.441,Pass,
