bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0cff0861-91b7-4754-b596-4901eca3b322,1,,,,3825822,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Las Palmas,208,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",Las Palmas,208,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f2f5fdf-40c0-4a3e-84cd-8c23da75a579,2,,,,3825822,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Las Palmas,208,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Valencia,207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1f8f2bd-5886-4166-9664-dab4d26a4f07,3,,,,3825822,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Las Palmas,208,['d3780290-87e3-497a-a872-f2a6a3987bd2'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3780290-87e3-497a-a872-f2a6a3987bd2,4,,,,3825822,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Las Palmas,208,['c1f8f2bd-5886-4166-9664-dab4d26a4f07'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26bbc0c5-3eba-4342-bc50-01e36f4e2f10,1904,,,,3825822,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Las Palmas,208,['3ba6984e-62c0-4544-a360-633bf0863e7c'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ba6984e-62c0-4544-a360-633bf0863e7c,1905,,,,3825822,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Las Palmas,208,['26bbc0c5-3eba-4342-bc50-01e36f4e2f10'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.506682,,,,,,,,,,,,,4758375e-9427-4ca6-9454-1b71faab5026,5,,,"[61.0, 40.1]",3825822,0,,,,,2.6601477,,Left Foot,,,,"[36.5, 52.9]",Ground Pass,,27.642178,,,,Shkodran Mustafi,3638.0,,,,,,Kick Off,1,From Kick Off,Francisco Alcácer García,6402.0,Left Center Forward,2,Valencia,207,['e8d2dc88-333b-4508-90ad-8f096a1efa93'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.684,Pass,
,,,,,,,,,,,,,,,1.101764,,,,,,,,,,,,,e0bee07a-b0ec-4219-9740-026d4f0c9c3f,8,,,"[34.8, 53.3]",3825822,0,,,,,1.2851746,,Right Foot,,,,"[38.5, 65.9]",Ground Pass,,13.132022,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['a8578cfe-fc82-4111-8345-b185d287a9bb'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:00:03.196,Pass,
,,,,,,,,,,,,,,,0.976078,,,,,,,,,,,,,dbb457e1-16ae-4eb9-b9c6-fe69c8b7d0d6,11,,,"[38.7, 65.8]",3825822,0,,,,,-2.158799,,Right Foot,,,,"[34.1, 58.9]",Ground Pass,,8.292768,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Antonio Barragán Fernández,6663.0,Right Back,2,Valencia,207,['e21e0230-9f99-46ae-b289-bdfab565f166'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.401,Pass,
,,,,,,,,,,,,,,,0.721474,,,,,,,,,,,,,428ecdde-cc66-4d4a-950b-fde4df27a824,14,,,"[42.4, 57.9]",3825822,0,,,,,0.28805545,,Right Foot,,,,"[50.5, 60.3]",Ground Pass,,8.448076,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['ffef00c4-1b1f-44bd-b3e9-a11a8c76133c'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:00:09.469,Pass,
,,,,,,,,,,,,,,,1.104642,,,,,,,,,,,,,fbdc4053-a7ca-4e43-a2a8-9989ebf83d29,17,,,"[50.5, 60.3]",3825822,0,,,,,-0.26060238,,Right Foot,,,,"[58.0, 58.3]",Ground Pass,,7.7620873,,,,Danilo Barbosa da Silva,10037.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Midfield,2,Valencia,207,['c151c15c-acb7-4700-9aaa-729958ca0287'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:00:10.861,Pass,
,,,,,,,,,,,,,,,0.990414,,,,,,,,,,,,,28c81cff-1e5c-4bb1-9533-253fb8ecd429,20,,,"[57.8, 58.3]",3825822,0,,,,,-2.1815224,,Right Foot,,,,"[55.0, 54.3]",Ground Pass,,4.8826222,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Kick Off,Danilo Barbosa da Silva,10037.0,Right Defensive Midfield,2,Valencia,207,['02b9b316-7136-401a-882b-aa9326f30c12'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:00:11.965,Pass,
,,,,,,,,,,,,,,,0.602829,,,,,,,,,,,,,531afb8c-e308-45c6-b695-0fa584c65b77,22,,,"[55.0, 54.3]",3825822,0,,,,,-1.8056947,,Right Foot,,,,"[52.2, 42.6]",Ground Pass,,12.030378,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Midfield,2,Valencia,207,['c5a26cba-ef1d-433d-aa33-94c7efe95d47'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.956,Pass,
,,,,,,,,,,,,,,,1.043532,,,,,,,,,,,,,56abfa01-7cb5-4059-a42c-220de252659e,26,,,"[52.3, 40.8]",3825822,0,,,,,-2.249681,,Left Foot,,,,"[45.2, 32.0]",Ground Pass,,11.307077,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Kick Off,Javier Fuego Martínez,6751.0,Left Defensive Midfield,2,Valencia,207,"['3e09e1fd-cb65-4c1f-ae9b-dd54dd964c43', 'b7bc2f4d-c06c-4bd9-96db-fcd7d70ff5cf']",14,,,,,,,,,,,,,,,,,,Valencia,207,00:00:14.442,Pass,True
,,,,,,,,,,,,,,,1.548729,,,,,,,,,,,,,3da4d556-9446-4dde-9583-b1565bb57226,29,,,"[49.1, 25.5]",3825822,0,,,,,-1.1632695,,Left Foot,,,,"[57.0, 7.2]",Ground Pass,,19.932386,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Kick Off,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,2,Valencia,207,['98dcafc8-f0ea-46c4-adbb-e5a9d2fb28cf'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.780,Pass,
,,,,,,,,,,,,,,,1.364939,,,,,,,,,,,,,d9c65c7f-bbd2-44a6-a3c3-979dfd91f53a,32,,,"[62.2, 6.0]",3825822,0,,,,,-0.028769039,,Left Foot,,,,"[76.1, 5.6]",Ground Pass,,13.905754,,,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['03a58a97-5dc5-4cc3-a1b2-d2058090ef4c'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:00:19.662,Pass,
,,,,,,,,,,,,,,,0.729056,,,,,,,,,,,,,a37220ca-5123-48fe-8f6f-19bc76fe1269,39,,,"[74.2, 0.1]",3825822,0,,,,,1.0533086,,,,,,"[77.9, 6.6]",Low Pass,,7.479305,,,,Pablo Daniel Piatti,6763.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,3,Valencia,207,['cca456ec-0a4e-424f-9736-95cf71e0d4a3'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:00:30.143,Pass,
,,,,,,,,,,,,,,,1.000682,,,,,,,,,,,,,8fb926e1-1cb5-4407-9055-d9e0bc3f2891,43,,,"[78.7, 7.4]",3825822,0,,,,,-2.5849934,,Left Foot,,,,"[74.2, 4.6]",High Pass,,5.3,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Midfield,3,Valencia,207,"['06d22274-35aa-45d0-bd90-acdc58a5826d', 'ab517f0a-1e2f-4307-8a5e-08b3d635127d']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:00:31.448,Pass,True
,,,,,,,,,,,,,,,0.982825,,,,,,,,,,,,,2466e4c9-14f1-4a18-9f88-011e19682a49,46,,,"[74.2, 4.6]",3825822,0,,,,,2.5782764,,Left Foot,,,,"[64.7, 10.6]",Ground Pass,,11.236102,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,3,Valencia,207,['fdad41c2-528a-4ad2-a0d2-8f8b35a01ac1'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:00:32.878,Pass,
,,,,,,,,,,,,,,,1.404025,,,,,,,,,,,,,8e1e112a-9c7d-4db3-b3af-2d70f6a1e9ed,50,,,"[64.4, 8.8]",3825822,0,,,,,2.130126,,Right Foot,,,,"[49.0, 33.4]",High Pass,,29.022749,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,3,Valencia,207,"['4f83d33c-df74-48f1-8b12-1bd712956265', '640e3551-7d4b-478b-82a9-61a394e0a88d']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:00:35.700,Pass,True
,,,,,,,,,,,,,,,1.956922,,,,,,,,,,,,,ee7d8f24-98bc-4083-8232-f4f09a9c982f,58,,,"[37.5, 35.6]",3825822,0,,,,,1.5853407,,Right Foot,,,,"[37.1, 63.1]",Ground Pass,,27.502909,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,3,Valencia,207,"['37e31703-5575-49d9-867b-ae057dbed783', 'cc289d14-635c-4a5d-b3d9-b627f9e2b417']",40,,,,,,,,,,,,,,,,,,Valencia,207,00:00:40.646,Pass,True
,,,,,,,,,,,,,,,2.593773,,,,,,,,,,,,,26c5b1b3-154b-440c-9fb5-4e428966d94a,61,,,"[37.1, 63.1]",3825822,0,,,,,-2.6587398,,Right Foot,,,,"[4.1, 45.8]",Ground Pass,,37.259766,,,,Diego Alves Carreira,25144.0,,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,3,Valencia,207,['bbb5ee13-755e-4460-953c-3383cd0b7c5c'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:00:42.683,Pass,
,,,,,,,,,,,,,,,2.745935,,,,,,,,,,,,,d9103d4b-7386-447c-a9f3-1acad80a443b,65,,,"[3.3, 44.9]",3825822,0,,,,,-0.5352305,,Left Foot,,,,"[43.1, 21.3]",High Pass,,46.270943,,Incomplete,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Diego Alves Carreira,25144.0,Goalkeeper,3,Valencia,207,"['53c689bc-6b74-4557-bc94-e8bcf0d20aff', '9da9111a-562a-457f-b1a8-3fa252dbe8df', 'b8359158-7498-4de6-8961-0d2116e84660']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:00:46.365,Pass,True
,,,,,,,,,,,,,,,2.629189,,,,,,,,,,,,,9da9111a-562a-457f-b1a8-3fa252dbe8df,67,,,"[77.0, 58.8]",3825822,0,,,,,0.16670752,,Head,,,,"[97.8, 62.3]",High Pass,,21.092415,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,Recovery,1,From Throw In,Nabil El Zhar,6608.0,Right Midfield,3,Valencia,207,"['6e3259b9-977c-4139-ad94-6319db02957f', 'd267d97e-3a14-49bb-965e-4ca7111a3919', 'd9103d4b-7386-447c-a9f3-1acad80a443b']",49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:49.111,Pass,
,,,,,,,,,,,,,,,1.069773,,,,,,,,,,,,,5240918e-ea18-4563-8ec1-0dd450185f93,71,,,"[10.1, 13.0]",3825822,0,,,,,1.3873163,,Right Foot,,,,"[11.9, 22.7]",Ground Pass,,9.865597,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,3,Valencia,207,['6f90508d-9338-45a8-9cf1-d06e39e6f4ab'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:00:53.194,Pass,
,,,,,,,,,,,,,,,3.621629,,,,,,,,,,,,,b0892bdd-51df-4a95-9211-187ed1de15d4,75,,,"[11.7, 23.7]",3825822,0,,,,,-0.4923136,,Left Foot,,,,"[55.7, 0.1]",High Pass,,49.92955,,Out,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,3,Valencia,207,"['c912f476-458f-48b9-9ba8-bad58d258019', 'e6f1f52a-f566-4fb6-b957-ff55388c4c0b']",54,,,,,,,,,,,,,,,,,,Valencia,207,00:00:54.313,Pass,True
,,,,,,,,,,,,,,,1.771306,,,,,,,,,,,,,30c6e612-1c6f-40d5-b3e6-cdf2cc14b632,77,,,"[69.2, 80.0]",3825822,1,,,,,-0.28397784,,,,,,"[90.1, 73.9]",High Pass,,21.772001,,,,Willian José da Silva,6721.0,,,,,,Throw-in,1,From Throw In,David García Santana,6927.0,Right Back,4,Las Palmas,208,['70d162f0-bd13-4120-a0f3-ce1b6327e22f'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.870,Pass,
,,,,,,,,,,,,,,,0.853876,,,,,,,,,,,,,e56c9b9a-2513-4e3b-980e-ed1863da75b9,79,,,"[90.1, 73.9]",3825822,1,,,,,-0.17787527,,Head,,,,"[99.0, 72.3]",Low Pass,,9.042677,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,,1,From Throw In,Willian José da Silva,6721.0,Center Forward,4,Las Palmas,208,"['6e098833-4666-4505-b580-a89368779cf5', 'e653acd8-a179-40d8-bb41-520563647923']",11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.682,Pass,
,,,,,,,,,,,,,,,0.069849,,,,,,,,,,,,,0c448f74-18f0-4e07-aaaa-dabbb01fa5fd,84,,,"[27.1, 11.9]",3825822,1,,,,,0.0,,Right Foot,,,,"[29.2, 11.9]",Ground Pass,,2.1,,Incomplete,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,5,Valencia,207,"['2e5bb9a0-dfaf-4dab-9623-9aed39fbc93b', '832b7534-695e-451e-943e-91c53da56a43']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:01:13.898,Pass,
,,,,,,,,,,,,,,,1.214303,,,,,,,,,,,,,2c9c5586-c1c9-435d-8d4e-9fe595dc7c1a,87,,,"[42.2, 0.1]",3825822,1,,,,,0.3154876,,,,,,"[56.6, 4.8]",High Pass,,15.147607,,,,Rodrigo Moreno Machado,5718.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,6,Valencia,207,['89991bc9-0267-48e6-86b6-a6b66bbe6646'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:01:26.684,Pass,
,,,,,,,,,,,,,,,0.832095,,,,,,,,,,,,,f3b55bac-ba5b-4ba7-8e68-edbb7e2c00ba,89,,,"[56.6, 4.8]",3825822,1,,,,,0.19468553,,Head,,,,"[63.7, 6.2]",High Pass,,7.236712,,Incomplete,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Right Center Forward,6,Valencia,207,"['0dfc26dc-1756-4ea7-a4c1-8e990f306038', '7e239c5e-8533-45ce-a678-0279464fc5a6']",27,,,,,,,,,,,,,,,,,,Valencia,207,00:01:27.938,Pass,
,,,,,,,,,True,,,,,,0.729547,,,,,,,,,,,,,7e239c5e-8533-45ce-a678-0279464fc5a6,91,,,"[56.4, 73.9]",3825822,1,,,,,-0.6040784,,Head,,,,"[63.5, 69.0]",Low Pass,,8.626702,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,Interception,1,Regular Play,David García Santana,6927.0,Right Back,7,Las Palmas,208,"['26e4409a-0f0b-4c9e-976c-e73ab6eea832', 'f3b55bac-ba5b-4ba7-8e68-edbb7e2c00ba']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:28.770,Pass,
,,,,,,,,,,,,,,,0.727115,,,,,,,,,,,,,f927231c-8233-49fe-b8d4-8f59cc961c78,94,,,"[63.7, 69.3]",3825822,1,,,,,-2.5032728,,Right Foot,,,,"[54.4, 62.4]",Ground Pass,,11.580155,,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,7,Las Palmas,208,['786e07b6-9e59-4249-aaf3-55aa9cd832a2'],29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:29.674,Pass,
,,,,,,,,,,,,,,,3.524843,,,,,,,,,,,,,5d1c6bc0-a3fc-4894-a809-857973ffd8c3,98,,,"[41.1, 44.9]",3825822,1,,,,,-3.0019326,,Right Foot,,,,"[9.8, 40.5]",Ground Pass,,31.607752,,,,Javier Varas Herrera,26753.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,7,Las Palmas,208,"['38c0495e-aa25-4b01-9988-6d1245937e13', 'd9f531de-371a-4ca7-bd5d-4a87735ef128']",33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:33.349,Pass,True
,,,,,,,,,,,,,,,3.556311,,,,,,,,,,,,,265722b6-0ff5-4a62-bc02-b54bfb249dfe,102,,,"[9.8, 40.5]",3825822,1,,,,,-0.18715264,,Right Foot,,,,"[70.0, 29.1]",High Pass,,61.269894,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,7,Las Palmas,208,"['89294906-0c81-43fe-b01c-d8cd899b0e28', 'ef387e62-5ab1-498b-b267-0cf4c4463480', 'f6e7b17f-03fb-4f67-9d21-df2bd246ad23']",36,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:36.945,Pass,True
,,,,,,,,,,,,,,,1.300001,,,,,,,,,,,,,ea6b4b98-f438-414d-936b-4ddc9f899ee9,105,,,"[55.6, 54.0]",3825822,1,,,,,2.7287488,,Head,,,,"[43.5, 59.3]",High Pass,,13.209845,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,7,Las Palmas,208,['156b07f0-f59e-48c4-84de-73b7bc440a0d'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:01:41.824,Pass,
,,,,,,,,,,,,,,,2.689704,,,,,,,,,,,,,cb283f07-9731-4660-997e-c9f386fb401c,107,,,"[43.5, 59.3]",3825822,1,,,,,0.039416194,,Right Foot,,,,"[79.0, 60.7]",High Pass,,35.527596,,Incomplete,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,7,Las Palmas,208,['3bf51c9c-813b-466a-b26e-7ad2b29742d3'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:01:43.124,Pass,
,,,,,,,,,,,,,,,0.893742,,,,,,,,,,,,,c8b3fe8c-1551-4a02-80d1-cbbfd8b921e2,110,,,"[41.1, 19.4]",3825822,1,,,,,0.47501075,,Left Foot,,,,"[44.6, 21.2]",Ground Pass,,3.9357338,,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,7,Las Palmas,208,['94e52e5d-5701-4c95-a1fa-d3f95ef66189'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:46.849,Pass,
,,,,,,,,,,,,,,,2.290779,,,,,,,,,,,,,8855ee08-056b-458f-8473-8d2bbf38552e,113,,,"[44.6, 21.2]",3825822,1,,,,,2.2724578,,Right Foot,,,,"[25.5, 43.8]",High Pass,,29.590033,,,,Mauricio Lemos Merladet,7692.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,7,Las Palmas,208,['4d7fd1fb-f0e0-42a8-ab53-837aed2f279e'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:48.461,Pass,
,,,,,,,,,,,,,,,1.905866,,,,,,,,,,,,,4a457836-16a9-4b31-ab8d-fe8a399d2eec,116,,,"[25.8, 42.5]",3825822,1,,,,,-1.5596443,,Right Foot,,,,"[26.1, 15.6]",Ground Pass,,26.901672,,,,Aythami Artiles Oliva,8440.0,,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,7,Las Palmas,208,['f7619735-482c-4321-a23a-a673fe50df0d'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:52.644,Pass,
