ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.442892,,,,,,,,,,,,,,5cf0078a-93bf-4b77-9021-36de2fde3323,1777,,"[68.8, 80.0]",3825807,40,,,,,-0.8676299,,,,,,"[85.5, 60.3]",,High Pass,,25.825956,,,,Francisco Alcácer García,6402.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,100,Valencia,207,['fc07e10b-7088-43e7-8298-12f529c07897'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:40:54.015,Pass,
,,,,,,,,,,,,,,,,,,,1.598972,,,,,,,,,,,,,,8b02e89c-84d7-4a6e-9c85-bdc7feae195f,1780,,"[85.5, 60.3]",3825807,40,,,,,-0.43002114,,No Touch,,,,"[98.8, 54.2]",,Low Pass,,14.632156,True,Incomplete,,Sofiane Feghouli,18724.0,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,100,Valencia,207,"['3ab66bfc-8ea2-4187-94c1-decfc3628c46', '935f0847-7fbe-47c0-b120-11472f3f7143']",55,,,,,,,,,,,,,,,,,,Valencia,207,00:40:55.538,Pass,
,,,,,,,,,,,,,,,,,,,1.946169,,,,,,,,,,,,,,75933c24-44aa-4f84-b670-251e97d2362e,1784,,"[19.4, 25.1]",3825807,40,,,,,2.5455647,,Left Foot,,,,"[5.1, 34.8]",,Ground Pass,,17.279469,,,,Jan Oblak,6378.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,101,Atlético Madrid,212,['af571e6d-f7c4-439f-83be-81485ffcce67'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:57.339,Pass,
,,,,,,,,,,,,,,,,,,,3.527445,,,,,,,,,,,,,,f7e79a6e-aa92-47d0-a748-9e4dffa42152,1786,,"[5.1, 34.8]",3825807,40,,,,,0.04197533,,Left Foot,,,,"[55.1, 36.9]",,High Pass,,50.04408,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,101,Atlético Madrid,212,"['15dcdfa4-1032-440f-b741-108e6a258a08', '9ccae0f9-10db-40d2-b582-d4cd29d8a9f3']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:59.285,Pass,
,,,,,,,,,,,,,,,,,,,2.208157,,,,,,,,,,,,,,15dcdfa4-1032-440f-b741-108e6a258a08,1788,,"[65.0, 43.2]",3825807,41,,,,True,0.76989555,,,,,,"[78.1, 55.9]",,High Pass,,18.245548,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,Recovery,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,101,Atlético Madrid,212,"['11325db3-752e-44a0-8810-d597633975b4', 'edf276f7-005b-408c-972e-1b84d0bd3ea2', 'f7e79a6e-aa92-47d0-a748-9e4dffa42152', 'fd69608c-51c2-4eea-b4e4-b004ca55d9d9']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:41:02.813,Pass,True
,,,,,,,,,,,,,,,,,,,1.419356,,,,,,,,,,,,,,fd69608c-51c2-4eea-b4e4-b004ca55d9d9,1792,,"[42.0, 24.2]",3825807,41,,,,True,-0.30522314,,,,,,"[49.3, 21.9]",,Low Pass,,7.653757,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,Regular Play,Claudio Matías Kranevitter,18904.0,Center Defensive Midfield,101,Atlético Madrid,212,"['15dcdfa4-1032-440f-b741-108e6a258a08', '25ba366a-1fe3-4b5a-b1ea-fe9b01bdb00f', 'a318cd33-719a-4faa-9570-7542a57e4a6e']",5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:05.021,Pass,True
,,,,,,,,,,,,,,,,,,,0.655918,,,,,,,,,,,,,,f3d28485-fd18-42fa-8a9d-ddb624a3c5c2,1796,,"[48.6, 21.3]",3825807,41,,,,,1.5051016,,Left Foot,,,,"[49.1, 28.9]",,Ground Pass,,7.61643,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,101,Atlético Madrid,212,"['2fa9cb83-c448-4044-88a7-2dd5f056bafb', 'ef74e3b9-62cc-44dc-a046-e104337040e2']",6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:06.701,Pass,True
,,,,,,,,,,,,,,,,,,,0.888756,,,,,,,,,,,,,,a81ed903-ccca-40fd-9326-fc3b4c8954d6,1799,,"[49.1, 28.9]",3825807,41,,,,,-2.3228736,,Right Foot,,,,"[43.3, 22.7]",,Ground Pass,,8.489994,,,,Claudio Matías Kranevitter,18904.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Wing,101,Atlético Madrid,212,['b1f6d405-8ebf-4427-80fc-e2d0dc89dcf8'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:07.365,Pass,
,,,,,,,,,,,,,,,,,,,0.624028,,,,,,,,,,,,,,6a8869b3-8ffb-4cd0-a149-95fd1bcde945,1802,,"[43.3, 22.7]",3825807,41,,,,,1.5603255,,Right Foot,,,,"[43.5, 41.8]",,Ground Pass,,19.101048,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Claudio Matías Kranevitter,18904.0,Center Defensive Midfield,101,Atlético Madrid,212,['b15eeed0-7bac-412e-a71d-d3919ca2c875'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:08.718,Pass,
,,,,,,,,,,,,,,,,,,,2.433519,,,,,,,,,,,,,,d723fda5-b2f3-4c75-9753-f3749c219e28,1805,,"[43.5, 41.8]",3825807,41,,,,,1.3706551,,Right Foot,,,,"[50.6, 76.8]",,Ground Pass,,35.712883,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,101,Atlético Madrid,212,['b6208330-0ebf-4668-b592-66cda5a7a0de'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:10.446,Pass,
,,,,,,,,,,,,,,,,,,,3.063279,,,,,,,,,,,,,,96a7aae5-8c0f-4f38-927d-b02b4b046aed,1808,,"[50.6, 76.8]",3825807,41,,,,,-2.337941,,Right Foot,,,,"[26.4, 51.7]",,Ground Pass,,34.866173,,,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,101,Atlético Madrid,212,['98608f4f-0734-41e0-a959-59927e2a9683'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:14.277,Pass,
,,,,,,,,,,,,,,,,,,,1.556234,,,,,,,,,,,,,,12fe8404-0376-46bc-9649-abece98bf856,1811,,"[26.4, 51.7]",3825807,41,,,,,-1.5122427,,Right Foot,,,,"[28.1, 22.7]",,Ground Pass,,29.049786,,,,Lucas Hernández Pi,5484.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,101,Atlético Madrid,212,['fbe3fb66-b629-49ff-8b47-7ddd081c55ad'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:18.146,Pass,
,,,,,,,,,,,,,,,,,,,1.27761,,,,,,,,,,,,,,638850e4-793d-413d-989a-6ef2513dda06,1814,,"[33.1, 20.2]",3825807,41,,,,,-0.98671526,,Left Foot,,,,"[40.9, 8.4]",,Ground Pass,,14.144964,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,101,Atlético Madrid,212,['4004ca00-e3cc-4623-a2b9-dfdfe1b61bfa'],21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:21.097,Pass,
,,,,,,,,,,,,,,,,,,,1.840301,,,,,,,,,,,,,,fd8f4d84-ce4c-4102-9528-33b2017c0677,1817,,"[48.6, 8.0]",3825807,41,,,,,1.2986504,,Left Foot,,,,"[54.6, 29.5]",,Ground Pass,,22.321514,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,101,Atlético Madrid,212,['7dd05070-624f-448c-a1cd-ede2a4c73053'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:24.514,Pass,
,,,,,,,,,,,,,,,,,,,0.834199,,,,,,,,,,,,,,d829c606-6a1a-40b1-879a-c12209f3a516,1820,,"[64.3, 39.4]",3825807,41,,,,,-0.8056383,,Left Foot,,,,"[76.4, 26.8]",,Ground Pass,,17.469116,,,,Luciano Vietto,6744.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,101,Atlético Madrid,212,['b95af258-2a74-4d27-8f3e-970ac40e547e'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:29.310,Pass,
,,,,,,,,,,,,,,,,,,,0.495344,,,,,,,,,,,,,,03868c8b-e847-41b1-8825-72d1bc6415cc,1823,,"[77.2, 26.1]",3825807,41,,,,,1.1441689,,Right Foot,,,,"[82.2, 37.1]",,Ground Pass,,12.083046,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Luciano Vietto,6744.0,Center Forward,101,Atlético Madrid,212,['120cf155-1ef7-433b-8b23-57f290ff572b'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:30.644,Pass,
,,,,,,,,,,,,,,,,,,,0.494391,,,,,,,,,,,,,,eba5f5a9-bd4b-4355-996c-0c1c2328a934,1826,,"[82.2, 37.1]",3825807,41,,,,,-2.775536,,Left Foot,,,,"[76.2, 34.8]",,Ground Pass,,6.4257298,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,101,Atlético Madrid,212,['5ad97f2e-5c1a-4a33-9508-6966c2de3564'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:31.220,Pass,
,,,,,,,,,,,,,,,,,,,2.40838,,,,,,,,,,,,,,3eb8a197-312a-4d13-9510-35dd96d9d979,1832,,"[83.9, 31.9]",3825807,42,,,,,-0.22598946,,Right Foot,,,,"[120.0, 23.6]",,High Pass,,37.041866,,Out,,,,,,,,Free Kick,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,102,Atlético Madrid,212,,23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:23.741,Pass,
,,,,,,,,,,,,,,,,,,,3.144009,,,,,,,,,,,,,,5301e5f0-0da0-46f6-9129-4edcc191f69c,1833,,"[6.0, 44.0]",3825807,42,,True,,,-0.0016420346,,Left Foot,,,,"[66.9, 43.9]",,High Pass,,60.90008,,,,André Filipe Tavares Gomes,10802.0,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,103,Valencia,207,['8736137a-92f6-4b92-aacf-95ec827d4c94'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:42:47.007,Pass,
,,,,,,,,,,,,,,,,,,,1.397745,,,,,,,,,,,,,,c4525120-58fe-477c-9cd9-d7fb14dfffb0,1835,,"[66.9, 43.9]",3825807,42,,,,True,0.17434806,,,,,,"[84.5, 47.0]",,Low Pass,,17.870926,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,103,Valencia,207,"['0bac2e9b-0648-453f-bdb9-9282188c3804', '1e2e3d88-1f2c-4c11-a7b6-fa2f3bc34c72', 'e42d4941-aa96-4901-b569-809566375b83']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:42:50.191,Pass,True
,,,,,,,,,,,,,,,,,,,3.189828,,,,,,,,,,,,,,5e85b2d0-5674-4880-83bd-72187b74a395,1839,,"[63.1, 47.0]",3825807,42,,,,,1.3990728,,Right Foot,,,,"[67.8, 74.1]",,Low Pass,,27.504545,,,,Sofiane Feghouli,18724.0,,,,,Recovery,1,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,103,Valencia,207,['eac2d237-4959-4d84-8829-e840397bfe47'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:42:53.096,Pass,
,,,,,,,,,,,,,,,,,,,1.152607,,,,,,,,,,,,,,e26bbc7c-5df1-4f0b-8c4b-ac2745882779,1843,,"[67.8, 74.1]",3825807,42,,,,,-3.0722594,,Left Foot,,,,"[53.4, 73.1]",,Ground Pass,,14.43468,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Goal Kick,Sofiane Feghouli,18724.0,Right Wing,103,Valencia,207,"['8bc65d25-506f-45d5-92cf-1c1b067453ba', 'fe0d5fec-44d3-40e3-b161-019ca9c0546c']",56,,,,,,,,,,,,,,,,,,Valencia,207,00:42:56.366,Pass,True
,,,,,,,,,,,,,,,,,,,1.907877,,,,,,,,,,,,,,18113127-0c2a-44cf-b29e-7136b5c122d8,1846,,"[53.4, 73.1]",3825807,42,,,,,-0.072453596,,Right Foot,,,,"[90.6, 70.4]",,High Pass,,37.297855,,Pass Offside,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Goal Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,103,Valencia,207,['0c011dc9-29be-4114-9920-bc96c2538211'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:42:57.584,Pass,
,,,,,,,,,,,,,,,,,,,2.787363,,,,,,,,,,,,,,35376f54-7f48-4c36-a1b6-20c7c38f5c62,1848,,"[25.4, 8.6]",3825807,43,,,,,0.40166897,,Left Foot,,,,"[77.9, 30.9]",,High Pass,,57.03981,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lucas Hernández Pi,5484.0,Left Center Back,104,Atlético Madrid,212,['cfa59240-d44b-4c8f-800c-9772fb99ab90'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:36.641,Pass,
,,,,,,,,,,,,,,,,,,,2.386862,,,,,,,,,,,,,,cfa59240-d44b-4c8f-800c-9772fb99ab90,1849,,"[42.2, 49.2]",3825807,43,,,,,-0.4445858,,Head,,,,"[65.5, 38.1]",,High Pass,,25.808912,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,104,Atlético Madrid,212,"['2dbe565a-854e-4798-81b6-a803b871586c', '35376f54-7f48-4c36-a1b6-20c7c38f5c62']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:43:39.428,Pass,
,,,,,,,,,,,,,,,,,,,2.627586,,,,,,,,,,,,,,2dbe565a-854e-4798-81b6-a803b871586c,1850,,"[54.6, 42.0]",3825807,43,,,,,1.5215937,,Head,,,,"[55.9, 68.4]",,Low Pass,,26.431988,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,104,Atlético Madrid,212,"['58e2582c-5a4f-47cd-bc62-6e4e952afd3a', 'cfa59240-d44b-4c8f-800c-9772fb99ab90']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:41.815,Pass,
,,,,,,,,,,,,,,,,,,,1.127633,,,,,,,,,,,,,,a6b8238c-9f3d-47b5-9317-674844963006,1853,,"[55.9, 68.6]",3825807,43,,,,,-2.1112158,,Left Foot,,,,"[52.3, 62.6]",,Ground Pass,,6.9971423,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,104,Atlético Madrid,212,['9fb5b84e-da83-4cb9-9eb0-57b07f01f3ba'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:45.723,Pass,
,,,,,,,,,,,,,,,,,,,0.730982,,,,,,,,,,,,,,aea31c8b-6090-4af9-be9e-24b14911ea3c,1856,,"[52.3, 62.6]",3825807,43,,,,,-1.0161147,,Right Foot,,,,"[58.0, 53.4]",,Ground Pass,,10.822661,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,104,Atlético Madrid,212,['c3ff337c-b9ef-40dd-95e0-15d2be797576'],46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:46.900,Pass,
,,,,,,,,,,,,,,,,,,,2.389035,,,,,,,,,,,,,,4c8d3bfe-f816-46ef-a4cd-380f92e22be4,1859,,"[64.1, 43.7]",3825807,43,,,,,-1.1961983,,Left Foot,,,,"[77.9, 8.6]",,High Pass,,37.71538,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,104,Atlético Madrid,212,['17600790-e61d-4dd2-a61e-750c1b3ceb35'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:49.523,Pass,
,,,,,,,,,,,,,,,,,,,2.483943,,,,,,,,,,,,,,65a3aefe-c165-4ee6-8b38-b0975a3415e7,1862,,"[83.9, 7.2]",3825807,43,,,,,0.09334496,,Left Foot,,,,"[107.4, 9.4]",,Ground Pass,,23.602755,,,,Luciano Vietto,6744.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,104,Atlético Madrid,212,['208b0303-e0d8-47cb-9d0a-be690e3aa07b'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:54.153,Pass,
,,,,,,,,,,,,,,,,,,,1.086316,,,,,,,,,,,,,,bb0a663d-0e1d-49e5-a05d-e7fe3b3dc479,1865,,"[107.1, 8.6]",3825807,43,,,,,-2.8250234,,Right Foot,,,,"[101.3, 6.7]",,Ground Pass,,6.1032777,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Luciano Vietto,6744.0,Center Forward,104,Atlético Madrid,212,"['06680b36-c6b2-48d7-823e-e08a7625cf4b', 'f9c401ca-4781-4c5b-89f7-7dfa449f6c4c']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:56.637,Pass,True
,,,,,,,,,,,,,,,,,,,3.53782,,,,,,,,,,,,,,247b38b9-df8f-415c-a500-8714026df119,1877,,"[85.3, 4.4]",3825807,44,,,,,0.58884436,,Left Foot,,,,"[112.7, 22.7]",,High Pass,,32.949203,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Claudio Matías Kranevitter,18904.0,Center Defensive Midfield,104,Atlético Madrid,212,"['f1c7929c-9684-49bb-a3fd-95d505481a6f', 'f2fd8e12-7865-4e48-8d0c-85a49df977bb']",2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:02.454,Pass,True
,,,,,,,,,,,,,,,,,,,1.670665,,,,,,,,,,,,,,f2fd8e12-7865-4e48-8d0c-85a49df977bb,1878,,"[7.4, 57.4]",3825807,44,,,,,-1.694423,,Right Foot,,,,"[5.3, 40.5]",,Ground Pass,,17.029974,,,,Diego Alves Carreira,25144.0,,,,,Recovery,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,104,Atlético Madrid,212,"['247b38b9-df8f-415c-a500-8714026df119', '70215b76-85ee-4791-a8a0-8877048bd9fa']",5,,,,,,,,,,,,,,,,,,Valencia,207,00:44:05.992,Pass,
,,,,,,,,,,,,,,,,,,,4.161276,,,,,,,,,,,,,,bb59cd1e-a98d-4e28-813d-01d76c7704f4,1882,,"[4.1, 35.0]",3825807,44,,,,,-0.6075101,,Left Foot,,,,"[54.3, 0.1]",,High Pass,,61.139595,,Out,,,,,,,,,1,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,104,Atlético Madrid,212,,8,,,,,,,,,,,,,,,,,,Valencia,207,00:44:08.954,Pass,
,,,,,,,,,,,,,,,,,,,1.016216,,,,,,,,,,,,,,6186d8c1-9d8e-41d4-a497-e56abb4617b6,1883,,"[64.8, 80.0]",3825807,44,,,,,-2.0736396,,,,,,"[59.3, 70.0]",,Low Pass,,11.412712,,,,Gabriel Fernández Arenas,6384.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,105,Atlético Madrid,212,['d9698988-5409-4079-99e3-3c3f1cea1aa2'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:32.823,Pass,
,,,,,,,,,,,,,,,,,,,0.743573,,,,,,,,,,,,,,7a926e0f-1656-47ab-b01e-14ce6988de3d,1885,,"[59.3, 70.0]",3825807,44,,,,,0.9440534,,Right Foot,,,,"[65.6, 78.7]",,Ground Pass,,10.7415085,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Center Midfield,105,Atlético Madrid,212,['e8a856ac-f677-45ef-a4c6-5758c827f0d5'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:33.839,Pass,
,,,,,,,,,,,,,,,,,,,0.752568,,,,,,,,,,,,,,ccdc9302-f674-44cd-86ca-95b8248cd1b9,1891,,"[69.9, 80.0]",3825807,44,,,,,-1.5308176,,,,,,"[70.3, 70.0]",,Low Pass,,10.007997,,,,Antoine Griezmann,5487.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,106,Atlético Madrid,212,['9a796c3e-dc12-4ba9-b24e-2422da5c7600'],47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:47.324,Pass,
,,,,,,,,,,,,,,,,,,,0.576996,,,,,,,,,,,,,,675a12cb-c6ea-48ec-ba08-866f615be493,1895,,"[70.6, 70.0]",3825807,44,,,,,1.2578951,,Left Foot,,,,"[72.8, 76.8]",,Ground Pass,,7.1470275,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,106,Atlético Madrid,212,"['48452624-e2f8-439a-948f-1888008fb1c4', 'af9d3aab-ba2e-40e2-9e23-c444a30cbcbb']",48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:48.692,Pass,True
,,,,,,,,,,,,,,,,,,,0.409805,,,,,,,,,,,,,,e1c6456f-549e-4c4f-9aca-156ba99ead09,1898,,"[72.6, 76.6]",3825807,44,,,,,-0.5016041,,Right Foot,,,,"[75.7, 74.9]",,Low Pass,,3.535534,,Incomplete,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,106,Atlético Madrid,212,['bb6381b3-8daa-43bc-8633-1242f6fc941b'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:49.304,Pass,
,,,,,,,,,,,,,,,,,,,1.132042,,,,,,,,,,,,,,ef8024f0-b2dc-4d59-b9ea-4036da28a07a,1910,,"[60.0, 40.0]",3825807,45,,,,,-1.550391,,Right Foot,,,,"[60.1, 35.1]",,Ground Pass,,4.9010205,,,,Gabriel Fernández Arenas,6384.0,,,,,Kick Off,2,From Kick Off,Luciano Vietto,6744.0,Center Forward,107,Atlético Madrid,212,['c6aa3927-46b4-453c-a2e2-1bb67445390d'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.282,Pass,
,,,,,,,,,,,,,,,,,,,3.109168,,,,,,,,,,,,,,c09e4078-ccad-46ab-9d58-0134c29d2a20,1913,,"[60.3, 34.7]",3825807,45,,,,,-3.0453005,,Right Foot,,,,"[42.7, 33.0]",,Ground Pass,,17.681911,,,,José María Giménez de Vargas,5259.0,,,,,,2,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Center Midfield,107,Atlético Madrid,212,['c877a2ca-12db-4129-afeb-046a60bcc330'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:02.168,Pass,
,,,,,,,,,,,,,,,,,,,2.69179,,,,,,,,,,,,,,7d4fae06-ada7-45c4-95a5-b8f9578caa37,1916,,"[42.7, 33.0]",3825807,45,,,,,1.7758722,,Right Foot,,,,"[34.9, 70.5]",,High Pass,,38.302612,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,107,Atlético Madrid,212,"['7e7a6ea6-4050-4b15-b080-ebe332e2f25d', '88ed0330-00ee-484a-9e6a-a21d732f424f']",5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:05.489,Pass,
,,,,,,,,,,,,,,,,,,,1.116249,,,,,,,,,,,,,,88ed0330-00ee-484a-9e6a-a21d732f424f,1919,,"[85.2, 9.6]",3825807,45,,,,True,-3.0546563,,,,,,"[41.6, 5.8]",,Low Pass,,43.76528,,,,Denis Cheryshev,5186.0,,,,,Recovery,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,108,Valencia,207,"['149c5dc2-b7a2-4760-a7b0-8c123e9bdfde', '7d4fae06-ada7-45c4-95a5-b8f9578caa37', '9aeec257-6eee-4cce-8d87-2fd99566fd0c']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:00:08.181,Pass,True
,,,,,,,,,,,,,,,,,,,2.640066,,,,,,,,,,,,,,b0c0820a-cadf-43fd-b9bd-dfc1c2422d78,1922,,"[48.7, 3.7]",3825807,45,,,,,0.06518168,,Left Foot,,,,"[87.0, 6.2]",,High Pass,,38.381504,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,2,Regular Play,Denis Cheryshev,5186.0,Left Wing,108,Valencia,207,"['db055fb1-6863-4eb5-863c-42c5dcca1658', 'ed1ca9f7-458a-441a-85ce-4fc72a566b83']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:00:09.832,Pass,
,,,,,,,,,,,,,,,,,,,0.432776,,,,,,,,,,,,,,4d7c597a-c724-4bcb-af20-a9d57392e910,1929,,"[50.8, 27.1]",3825807,45,,,,,-0.9896118,,Right Foot,,,,"[57.5, 16.9]",,Ground Pass,,12.203688,,,,Javier Fuego Martínez,6751.0,,,,,,2,Regular Play,Danilo Barbosa da Silva,10037.0,Right Center Midfield,108,Valencia,207,"['952e31d8-042d-47ae-a842-04b773aa2f54', 'eede25aa-b87f-4e4a-a717-0dfdf6872a61']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.507,Pass,True
,,,,,,,,,,,,,,,,,,,0.621183,,,,,,,,,,,,,,9fd10ee8-9497-4452-8862-2cff82ae0aa1,1935,,"[61.8, 64.9]",3825807,45,,,,,-1.433455,,Right Foot,,,,"[63.5, 52.6]",,Ground Pass,,12.4169235,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,109,Atlético Madrid,212,['6ea1820f-ebdd-4af8-acd5-b8bb206ed91f'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:18.361,Pass,
