bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.267881,,,,,,,,,,,,,9fb66ec5-a2c2-4a22-9cb0-3fe8d1c60ef2,15,,"[101.2, 64.8]",3825599,0,,,,True,-2.64517,,,,,,"[94.0, 60.9]",High Pass,,8.188406,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Kick Off,Hernán Arsenio Pérez González,6838.0,Right Wing,2,Espanyol,214,"['50c5a4f6-6fa9-4901-936e-512470ee0a90', 'b8a78a63-408b-492a-92fd-0964fd972516']",9,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:09.950,Pass,True
,,,,,,,,,,,,,,,0.786768,,,,,,,,,,,,,e96f7f6b-b1bd-41bf-ae2b-a92bcefc7222,18,,"[93.2, 60.6]",3825599,0,,,,,-1.4152015,,Right Foot,,,,"[94.8, 50.4]",Ground Pass,,10.324728,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Kick Off,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,2,Espanyol,214,['b3f2e8f5-6113-4d4e-9b49-ce9bfe20a17a'],11,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:11.218,Pass,
,,,,,,,,,,,,,,,1.609734,,,,,,,,,,,,,7e08fc57-65e4-4879-870e-2a2e011bd85a,21,,"[94.0, 50.8]",3825599,0,,,,,-3.055142,,Left Foot,,,,"[79.0, 49.5]",Ground Pass,,15.056228,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,From Kick Off,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,2,Espanyol,214,['3be19c62-206a-488c-8a3b-eb80e6f8e877'],12,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:12.766,Pass,
,,,,,,,,,,,,,,,0.513207,,,,,,,,,,,,,7fe77be9-b36f-4ff0-bbd5-5344d8a9b48d,24,,"[79.0, 49.5]",3825599,0,,,,,1.1682969,,Right Foot,,,,"[83.3, 59.6]",Ground Pass,,10.977249,,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Kick Off,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,2,Espanyol,214,['8e525570-7430-4392-84db-f1f31802db84'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:14.393,Pass,
,,,,,,,,,,,,,,,1.038566,,,,,,,,,,,,,cc46f5e5-6165-4278-90f9-b586311e8169,27,,"[83.3, 59.6]",3825599,0,,,,,-2.3561945,,Right Foot,,,,"[75.3, 51.6]",Ground Pass,,11.313708,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,From Kick Off,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,2,Espanyol,214,['3c5b2c56-aaf1-4792-8a71-a6a0ecfe9615'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:14.916,Pass,
,,,,,,,,,,,,,,,0.899383,,,,,,,,,,,,,a64faebc-2f11-4867-b501-2cab994f2f05,31,,"[75.1, 52.0]",3825599,0,,,,,-1.3554386,,Right Foot,,,,"[77.2, 42.4]",Ground Pass,,9.8270035,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Kick Off,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,2,Espanyol,214,"['0f53d1a6-e831-4476-bf1a-abfc875f5ffe', '96fd7bbb-69b1-44f8-b0ff-d938bf4b733e']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:16.544,Pass,True
,,,,,,,,,,,,,,,1.297626,,,,,,,,,,,,,8d58ddbf-0c4b-4b1b-bec0-5a525eaa3f71,34,,"[83.3, 22.8]",3825599,0,,,,,-0.85843873,,Left Foot,,,,"[98.5, 5.2]",Ground Pass,,23.255108,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Kick Off,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,2,Espanyol,214,['a2872a87-6bbe-48b0-916c-18c8fb70cf97'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:20.319,Pass,
,,,,,,,,,,,,,,,0.906035,,,,,,,,,,,,,2ea1b4cd-6a77-428f-a291-31c9ffc54f1e,37,,"[98.5, 5.2]",3825599,0,,,,,-2.9973032,,Left Foot,,,,"[86.8, 3.5]",Ground Pass,,11.822859,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Kick Off,Rubén Duarte Sánchez,6612.0,Left Back,2,Espanyol,214,['3848a5b0-4232-453b-a2d2-2071b23f824e'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:23.030,Pass,
,,,,,,,,,,,,,,,3.26964,,,,,,,,,,,,,cdc3d9bb-645d-41c5-a68c-ce832c6d407b,41,,"[81.1, 5.8]",3825599,0,,,,,1.9884565,,Left Foot,,,,"[66.5, 38.7]",Ground Pass,,35.994026,,,,Álvaro González Soberón,6762.0,,,,,,1,From Kick Off,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,2,Espanyol,214,"['8a5f1057-4a06-4645-a4f6-409e806849c5', 'de08816a-3f1f-4051-b914-4a63c9f81e87']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:25.560,Pass,True
,,,,,,,,,,,,,,,2.009112,,,,,,,,,,,,,43f7c89d-4f8f-42eb-8322-7573ff8c8485,44,,"[65.0, 39.7]",3825599,0,,,,,1.6383855,,Right Foot,,,,"[62.8, 72.2]",Ground Pass,,32.574375,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Espanyol,214,['f6b952ea-78ac-4688-b625-472e1efbbaca'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:30.006,Pass,
,,,,,,,,,,,,,,,1.12628,,,,,,,,,,,,,ccdd4963-2864-4b22-bb04-7f0534252e51,47,,"[62.8, 72.2]",3825599,0,,,,,-1.5921835,,Right Foot,,,,"[62.4, 53.5]",Ground Pass,,18.704277,,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Kick Off,Anaitz Arbilla Zabala,6709.0,Right Back,2,Espanyol,214,['b7321b36-1c8b-4e70-bca0-08e378737e01'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:32.817,Pass,
,,,,,,,,,,,,,,,1.400131,,,,,,,,,,,,,12cc73a6-6f83-4f55-a2f8-1b32d81fbe1f,50,,"[62.4, 53.5]",3825599,0,,,,,0.70774484,,Right Foot,,,,"[81.1, 69.5]",Ground Pass,,24.61077,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Kick Off,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,2,Espanyol,214,['1ff07bf7-0f78-47c8-a796-bc84f663ecbe'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:33.971,Pass,
,,,,,,,,,,,,,,,0.69612,,,,,,,,,,,,,d5b77a99-f5f9-4a89-8a66-a7d635024625,53,,"[76.7, 71.8]",3825599,0,,,,,2.5625184,,Right Foot,,,,"[68.9, 76.9]",Ground Pass,,9.319335,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,From Kick Off,Hernán Arsenio Pérez González,6838.0,Right Wing,2,Espanyol,214,['1614d543-3202-45e6-a271-93b6a6dd4ff7'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:36.584,Pass,
,,,,,,,,,,,,,,,3.41562,,,,,,,,,,,,,cfc9efa9-5ac0-4aeb-b9d2-042b707d5285,55,,"[68.9, 76.9]",3825599,0,,,,,-0.17393506,,Right Foot,,,,"[107.6, 70.1]",Low Pass,,39.292873,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Kick Off,Anaitz Arbilla Zabala,6709.0,Right Back,2,Espanyol,214,"['6132703a-1b67-4747-ac09-2744b4edd068', 'e9b14357-c6a7-40c1-968a-ec5d46d56fbb']",37,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:37.280,Pass,
,,,,,,,,,,,,,,,4.66651,,,,,,,,,,,,,fbf7a117-01d5-4923-b1f3-bc63f1921845,64,,"[118.1, 58.4]",3825599,0,,,,,-1.5930911,,Left Foot,True,,,"[116.8, 0.1]",High Pass,,58.31449,,Out,,,,,True,,,,1,From Kick Off,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,2,Espanyol,214,['32d58189-efb0-4d6d-aa9e-addbda7bea3e'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:45.515,Pass,True
,,,,,,,,,,,,,,,2.66951,,,,,,,,,,,,,c7653036-bf67-42e9-bc82-102176653b20,65,,"[3.5, 80.0]",3825599,1,,True,,,-0.67583865,,,,,,"[25.7, 62.2]",High Pass,,28.454876,,Unknown,,,,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,3,Valencia,207,,3,,,,,,,,,,,,,,,,,,Valencia,207,00:01:03.991,Pass,
,,,,,,,,,,,,,,,1.895605,,,,,,,,,,,,,84222399-3a0d-439c-9ce8-1340ed57be53,68,,"[26.7, 62.2]",3825599,1,,True,,,0.19265947,,Right Foot,,,,"[83.6, 73.3]",High Pass,,57.97258,,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,Free Kick,1,From Free Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,4,Valencia,207,"['a8b8afb5-f6c5-4c65-964a-79fa8f531132', 'b73a90e4-4649-4bf6-b116-d328215e3042']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:01:37.299,Pass,
,,,,,,,,,,,,,,,1.54476,,,,,,,,,,,,,b73a90e4-4649-4bf6-b116-d328215e3042,71,,"[36.5, 6.8]",3825599,1,,,,True,-1.364805,,,,,,"[37.9, 0.1]",Low Pass,,6.844706,,Out,,,,,,,,Recovery,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,4,Valencia,207,"['681cf6c9-502f-4d8e-bc98-8247ed36bcfa', '84222399-3a0d-439c-9ce8-1340ed57be53']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:39.194,Pass,True
,,,,,,,,,,,,,,,1.613867,,,,,,,,,,,,,dbb98a11-70dd-4df1-92aa-d32128193abb,72,,"[82.6, 80.0]",3825599,2,,True,,,-2.646041,,,,,,"[49.3, 62.0]",Low Pass,,37.853535,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,5,Valencia,207,['11e2f0b8-4bfe-4a45-9ccb-93926bf809f3'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:02:04.973,Pass,
,,,,,,,,,,,,,,,3.522322,,,,,,,,,,,,,1f5b4605-3eb0-47a0-b7a7-16f3c040e798,74,,"[49.1, 62.0]",3825599,2,,True,,,-1.5930974,,Right Foot,,,,"[48.5, 35.1]",Ground Pass,,26.90669,,,,Aymen Abdennour,4406.0,,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,5,Valencia,207,['7483fbc1-e60f-4de4-afe9-8fc80d01710c'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:02:06.987,Pass,
,,,,,,,,,,,,,,,1.53604,,,,,,,,,,,,,dcee2d60-03e3-4451-8b60-a10467d6eff8,76,,"[62.9, 29.1]",3825599,2,,,,,-0.9463319,,Left Foot,,,,"[75.8, 11.2]",Ground Pass,,22.063997,,,,Zakaria Bakkali,6725.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['2b29f6a1-2957-4447-94de-5ef1e1293eb8'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:02:12.321,Pass,
,,,,,,,,,,,,,,,0.719431,,,,,,,,,,,,,de29fd04-9435-4198-b34d-dcdd9c92c2eb,80,,"[77.9, 12.1]",3825599,2,,,,,0.38460472,,Right Foot,,,,"[86.3, 15.5]",Ground Pass,,9.062009,,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Throw In,Zakaria Bakkali,6725.0,Left Wing,5,Valencia,207,['212a5c94-893b-4f49-a3bc-0c816fea4cee'],14,,,,,,,,,,,,,,,,,,Valencia,207,00:02:14.614,Pass,
,,,,,,,,,,,,,,,1.17683,,,,,,,,,,,,,76959a58-c37b-4664-add2-c75633b25d6c,84,,"[82.6, 14.9]",3825599,2,,,,,-2.6171227,,Right Foot,,,,"[70.5, 7.9]",Ground Pass,,13.978912,,,,José Luis Gayà Peña,6596.0,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Left Center Midfield,5,Valencia,207,['8510d0dc-220d-445a-a297-82c56cfcd1d8'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:02:17.044,Pass,
,,,,,,,,,,,,,,,1.467776,,,,,,,,,,,,,0d1a108e-ecf3-4d2f-8074-228cb94cee10,87,,"[70.5, 7.9]",3825599,2,,,,,2.1730838,,Left Foot,,,,"[57.3, 27.1]",Ground Pass,,23.299786,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,5,Valencia,207,['fd9eb1f0-990b-4e93-9780-76a287016e20'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:02:18.986,Pass,
,,,,,,,,,,,,,,,1.043159,,,,,,,,,,,,,304eb1f4-c2a9-4b5d-aaf5-f76896990ddd,90,,"[56.7, 38.6]",3825599,2,,,,,0.73126394,,Right Foot,,,,"[67.4, 48.2]",Ground Pass,,14.375326,,,,Danilo Barbosa da Silva,10037.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Valencia,207,['cfbb9729-1aea-4106-ba4f-1c72b2b64e75'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:02:23.601,Pass,
,,,,,,,,,,,,,,,2.087762,,,,,,,,,,,,,76b62bad-1943-422d-a643-6a7071e87582,93,,"[67.4, 48.2]",3825599,2,,,,,2.238462,,Right Foot,,,,"[55.1, 63.8]",Ground Pass,,19.865799,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,1,From Throw In,Danilo Barbosa da Silva,10037.0,Right Center Midfield,5,Valencia,207,['7ed5fc1e-0499-435f-970d-9d7843e28766'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:02:25.520,Pass,
,,,,,,,,,,,,,,,0.965066,,,,,,,,,,,,,f2e99ad1-660e-4ce0-9446-78c2980411d7,95,,"[55.1, 63.8]",3825599,2,,,,,-1.823985,,Right Foot,,,,"[51.4, 49.5]",Ground Pass,,14.770917,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,5,Valencia,207,['06fb5abe-fd23-465d-93f8-8958cec51c08'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:02:27.608,Pass,
,,,,,,,,,,,,,,,2.794278,,,,,,,,,,,,,22781030-c23e-44ee-a7d4-11c5830d1047,98,,"[55.9, 46.2]",3825599,2,,,,,-0.8300683,,Right Foot,,,,"[93.3, 5.3]",High Pass,,55.421745,,Incomplete,,Zakaria Bakkali,6725.0,,True,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Valencia,207,"['0791eb32-fc5b-4ad4-a90a-b60d8cb36124', '2f344eb6-b982-4574-90a5-88d7dcb32887']",30,,,,,,,,,,,,,,,,,,Valencia,207,00:02:30.964,Pass,
,,,,,,,,,,,,,,,1.766902,,,,,,,,,,,,,2f344eb6-b982-4574-90a5-88d7dcb32887,100,,"[26.8, 74.8]",3825599,2,,,,,-0.24303314,,Head,,,,"[38.9, 71.8]",High Pass,,12.466354,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,Interception,1,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,5,Valencia,207,"['22781030-c23e-44ee-a7d4-11c5830d1047', '75c5aa9a-a92e-479c-93f7-b136c4185392', '9f34b012-3885-4e93-8b62-7562c588b9f2']",33,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:33.759,Pass,
,,,,,,,,,,,,,,,0.946203,,,,,,,,,,,,,59bbb116-0910-4275-9bb0-20be09df280b,105,,"[78.9, 7.3]",3825599,2,,,,,2.759476,,Left Foot,,,,"[68.2, 11.6]",Ground Pass,,11.531695,,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,5,Valencia,207,['a89f68ac-efa0-44f5-b7d8-a07676790e1c'],36,,,,,,,,,,,,,,,,,,Valencia,207,00:02:36.883,Pass,
,,,,,,,,,,,,,,,1.998784,,,,,,,,,,,,,bcb3644e-7041-4191-a3ee-bef8df216e6a,109,,"[91.7, 19.5]",3825599,2,,,,,0.7767777,,Left Foot,,,,"[115.1, 42.5]",Ground Pass,,32.810974,,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Left Center Midfield,5,Valencia,207,"['c0e163d7-1fab-4b00-a57a-d32421ad02f4', 'cb3327a0-b6cc-4b88-9a72-a9f85edd54f1', 'ed181769-3b7f-4b99-b085-a6504157079b']",43,,,,,,,,,,,,,,,,,,Valencia,207,00:02:43.096,Pass,True
,,,,,,,,,,,,,,,1.850231,,,,,,,,,,,,,380a826c-571c-4bee-9b48-bce50216ae8b,112,,"[6.7, 37.8]",3825599,2,,True,,,-0.80043465,,Keeper Arm,,,,"[19.8, 24.3]",Ground Pass,,18.811167,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,6,Espanyol,214,['85394824-b1c6-4583-a847-e3d08aa4622d'],51,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:51.977,Pass,
