50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.86429,,,,,,,,,,,f312adac-1044-4b19-93dd-af811418598c,17,,"[92.8, 38.2]",3825639,0,,,,,-1.1390104,,Right Foot,,,"[97.5, 28.0]",Ground Pass,,11.230762,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Keeper,Sergio Ezequiel Araújo,8167.0,Center Forward,3,Las Palmas,208,"['aae4304a-fb09-43db-9496-820d1b9c21f1', 'ca3111a3-f382-448a-8737-bf1dd553e551']",35,,,,,,,,,,,,,,,,Las Palmas,208,00:00:35.185,Pass,True
,,,,,,,,,,,,,,2.359904,,,,,,,,,,,3e66cd7f-1493-4f93-8474-2df3fda5e8bf,21,,"[20.7, 51.4]",3825639,0,,,,,1.3920785,,Right Foot,,,"[23.5, 66.9]",Ground Pass,,15.750873,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,Recovery,1,From Keeper,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Las Palmas,208,['59b5df1a-8d44-4782-9800-e1c098ed7171'],36,,,,,,,,,,,,,,,,Villarreal,222,00:00:36.477,Pass,
,,,,,,,,,,,,,,2.320353,,,,,,,,,,,e29ce6a0-5bec-413e-8687-5686066d4e88,24,,"[21.6, 75.4]",3825639,0,,,,,0.20703593,,Right Foot,,,"[43.5, 80.0]",High Pass,,22.377892,,Out,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Keeper,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,3,Las Palmas,208,['c2a8e3e5-1873-4842-8600-8b28ebc0aab0'],39,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.718,Pass,
,,,,,,,,,,,,,,2.391215,,,,,,,,,,,7328c593-33a1-4fb1-b58a-da8f910bfab2,26,,"[67.1, 0.1]",3825639,0,,True,,,2.9567356,,,,,"[42.5, 4.7]",Low Pass,,25.026386,,,,Pedro Bigas Rigo,7907.0,,,,,Throw-in,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,['3fe35bd1-7185-42be-9c81-5267f964bb9a'],51,,,,,,,,,,,,,,,,Las Palmas,208,00:00:51.187,Pass,
,,,,,,,,,,,,,,1.682534,,,,,,,,,,,7eb31c15-a688-44e9-ac1e-99438250b9aa,28,,"[43.3, 6.8]",3825639,0,,,,,2.0253117,,Right Foot,,,"[34.7, 24.4]",Ground Pass,,19.588772,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['30fdd618-20e1-4af5-aac9-911cc16acd39'],54,,,,,,,,,,,,,,,,Las Palmas,208,00:00:54.806,Pass,
,,,,,,,,,,,,,,1.284918,,,,,,,,,,,ea0472a4-548c-4fa5-b0ff-697afb847a6f,31,,"[35.0, 32.2]",3825639,0,,,,,-1.2562399,,Right Foot,,,"[41.8, 11.3]",Ground Pass,,21.9784,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['5bbe92f9-fd94-48bb-bbe9-3ae49563cbbe'],59,,,,,,,,,,,,,,,,Las Palmas,208,00:00:59.319,Pass,
,,,,,,,,,,,,,,1.082264,,,,,,,,,,,7307d944-b277-4792-bcc1-70f8912ed808,34,,"[53.1, 9.6]",3825639,1,,,,,-0.4238676,,Right Foot,,,"[69.5, 2.2]",Ground Pass,,17.99222,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['5d11cdcb-f37b-48e4-a202-f0e438667d7b'],3,,,,,,,,,,,,,,,,Las Palmas,208,00:01:03.322,Pass,
,,,,,,,,,,,,,,0.982157,,,,,,,,,,,ebb0fd65-9987-44ff-be5d-a68e8cc4cf1a,38,,"[68.7, 2.3]",3825639,1,,,,,1.3026075,,Left Foot,,,"[72.3, 15.4]",Ground Pass,,13.585654,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,"['06bcc63b-97a6-4ea8-9855-77db601c2eb0', 'cda1b084-4524-46aa-b224-951134f00544']",6,,,,,,,,,,,,,,,,Las Palmas,208,00:01:06.445,Pass,True
,,,,,,,,,,,,,,0.715684,,,,,,,,,,,a5edeabb-46db-433c-8ab7-6ff45786ed2f,40,,"[72.0, 16.5]",3825639,1,,,,,-2.709185,,Left Foot,,,"[66.8, 14.1]",Ground Pass,,5.7271285,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,4,Las Palmas,208,['48b687a3-010a-4581-a90b-94a586b8d8fd'],7,,,,,,,,,,,,,,,,Las Palmas,208,00:01:07.427,Pass,
,,,,,,,,,,,,,,1.954176,,,,,,,,,,,11023cd2-20ee-429e-a65f-d9635b7049f6,43,,"[63.3, 12.0]",3825639,1,,,,,2.1646929,,Left Foot,,,"[47.5, 35.4]",Ground Pass,,28.23473,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['542bff31-b0a7-4def-8057-7451e72f2e58'],9,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.314,Pass,
,,,,,,,,,,,,,,0.95626,,,,,,,,,,,675df77a-a591-4180-b82c-b512e0d23cd6,46,,"[47.1, 35.8]",3825639,1,,,,,0.9978302,,Right Foot,,,"[51.1, 42.0]",Ground Pass,,7.378347,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['df0cc372-2bc1-460f-acb7-8aec20a42f4b'],12,,,,,,,,,,,,,,,,Las Palmas,208,00:01:12.448,Pass,
,,,,,,,,,,,,,,0.978257,,,,,,,,,,,3228a46a-32ba-4ae2-9aa7-bec17599769a,48,,"[51.1, 42.0]",3825639,1,,,,,-2.5016565,,Right Foot,,,"[42.1, 35.3]",Ground Pass,,11.220071,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,4,Las Palmas,208,['43dc0948-04b9-40d7-bd99-7d0462e456d0'],13,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.404,Pass,
,,,,,,,,,,,,,,0.57284,,,,,,,,,,,f29fe778-a05f-4727-bf37-a0c419683c5e,51,,"[42.5, 35.3]",3825639,1,,,,,0.0,,Right Foot,,,"[53.7, 35.3]",Ground Pass,,11.2,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['2f030ffa-dd0e-49b7-9d9a-75921473a220'],16,,,,,,,,,,,,,,,,Las Palmas,208,00:01:16.095,Pass,
,,,,,,,,,,,,,,1.277907,,,,,,,,,,,a02815b8-4bb5-492d-877a-310206eba915,55,,"[61.3, 25.1]",3825639,1,,,,,-1.4485279,,Left Foot,,,"[64.2, 1.5]",Ground Pass,,23.77751,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['d7fd7dfc-d7f2-43a3-9a13-d7a41db572b8'],19,,,,,,,,,,,,,,,,Las Palmas,208,00:01:19.481,Pass,
,,,,,,,,,,,,,,3.046787,,,,,,,,,,,1caea4e9-b5a7-4dfe-8afd-2376ecbf9fdd,58,,"[68.3, 2.7]",3825639,1,,,,,-0.010988569,,Left Foot,,,"[104.7, 2.3]",High Pass,,36.4022,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,['568784e8-32be-453e-8001-85c1e1323485'],22,,,,,,,,,,,,,,,,Las Palmas,208,00:01:22.202,Pass,
,,,,,,,,,,,,,,0.724896,,,,,,,,,,,10c985fb-dfaa-4d22-897f-da1bc671da9d,62,,"[104.4, 4.6]",3825639,1,,,,,1.7899894,,Right Foot,,,"[99.9, 24.8]",Ground Pass,,20.69517,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Midfield,4,Las Palmas,208,"['4f56baff-e423-48d5-8559-88e0305dbf5f', '78888e5f-60d3-4363-b2b3-be355818eabd', 'daf1c3fb-bd08-4fb6-ad02-49288df3d9b6']",28,,,,,,,,,,,,,,,,Las Palmas,208,00:01:28.416,Pass,True
,,,,,,,,,,,,,,0.854752,,,,,,,,,,,ccbf2b83-c0ff-47b6-acf8-184c34e2f9cc,67,,"[21.9, 60.4]",3825639,1,,,,,-0.36676517,,Right Foot,,,"[38.3, 54.1]",Ground Pass,,17.568438,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Defensive Midfield,4,Las Palmas,208,"['84eadfe7-0807-49d1-81bb-3e64904f29fa', 'b8f08c3e-87ad-4e39-bd27-209ce4e24ffa']",29,,,,,,,,,,,,,,,,Villarreal,222,00:01:29.783,Pass,True
,,,,,,,,,,,,,,1.080801,,,,,,,,,,,06c1e2a2-8ef9-454d-8275-48df4910cb01,76,,"[84.4, 18.7]",3825639,1,,,,,2.4444003,,Right Foot,,,"[76.4, 25.4]",Ground Pass,,10.435037,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,4,Las Palmas,208,"['499c7d03-d156-483c-9b44-ffa6c85ea420', '74f0f239-9d2d-40db-8d91-971f5edaeada']",33,,,,,,,,,,,,,,,,Las Palmas,208,00:01:33.469,Pass,True
,,,,,,,,,,,,,,2.42187,,,,,,,,,,,35b82240-c759-41f0-b2d0-71cf4cf03bdc,79,,"[76.4, 25.4]",3825639,1,,,,,2.439513,,Left Foot,,,"[51.1, 46.8]",Ground Pass,,33.136837,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,4,Las Palmas,208,['74fe5845-47df-408d-8181-7487043b23ed'],35,,,,,,,,,,,,,,,,Las Palmas,208,00:01:35.137,Pass,
,,,,,,,,,,,,,,0.881833,,,,,,,,,,,1acdbeb7-b030-4708-bc85-40bec58e0036,82,,"[52.6, 48.0]",3825639,1,,,,,1.2995443,,Right Foot,,,"[57.3, 64.9]",Ground Pass,,17.54138,,,,David Simón Rodríguez Santana,7906.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['b93e326c-850e-4455-8bdc-75ce72f6ed94'],38,,,,,,,,,,,,,,,,Las Palmas,208,00:01:38.275,Pass,
,,,,,,,,,,,,,,0.128156,,,,,,,,,,,436e5cc9-474c-44d4-a2f6-3acd7b86fb58,86,,"[68.7, 72.7]",3825639,1,,,,,-0.61072594,,Right Foot,,,"[70.7, 71.3]",Ground Pass,,2.4413111,,Incomplete,,Nabil El Zhar,6608.0,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,"['76a4d5d7-f586-45cc-8793-7ad24cfe4ac0', '9dcb31cf-e60a-4b83-be7d-62e56b42fd20', 'c412e23e-8217-49b7-8b40-fcc9d06e6423']",41,,,,,,,,,,,,,,,,Las Palmas,208,00:01:41.850,Pass,True
,,,,,,,,,,,,,,0.540149,,,,,,,,,,,9ab2fb69-5cb9-4692-8a0b-b05908f7f097,89,,"[73.2, 80.0]",3825639,1,,True,,,-2.8957195,,,,,"[46.9, 73.4]",Low Pass,,27.115494,,,,Aythami Artiles Oliva,8440.0,,,,,Throw-in,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,5,Las Palmas,208,['dc21b9c2-e170-491c-96f6-a3f6101a8c01'],51,,,,,,,,,,,,,,,,Las Palmas,208,00:01:51.630,Pass,
,,,,,,,,,,,,,,0.930564,,,,,,,,,,,13dcf9f9-8362-486f-9a06-22954daea041,91,,"[48.1, 61.2]",3825639,1,,,,,-1.0460006,,Right Foot,,,"[54.7, 49.8]",Ground Pass,,13.172699,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,5,Las Palmas,208,['b5b71c92-9aa9-4876-965b-f559bf6ec890'],52,,,,,,,,,,,,,,,,Las Palmas,208,00:01:52.515,Pass,
,,,,,,,,,,,,,,1.243431,,,,,,,,,,,c2e208c5-5e57-49b3-bdd8-209131003d4a,93,,"[54.7, 49.8]",3825639,1,,,,,1.4490986,,Left Foot,,,"[56.4, 63.7]",Ground Pass,,14.003571,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,5,Las Palmas,208,['337fce26-28b1-4c9d-b3fd-df96927f2db0'],53,,,,,,,,,,,,,,,,Las Palmas,208,00:01:53.446,Pass,
,,,,,,,,,,,,,,2.308816,,,,,,,,,,,2d058454-f506-470f-a93d-ad7deb22d403,97,,"[57.3, 65.6]",3825639,1,,,,,-2.536048,,Left Foot,,,"[40.4, 53.9]",Ground Pass,,20.554804,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,5,Las Palmas,208,"['60da6a2c-1f7b-4a51-97f9-c32719e4f6af', 'bebd4352-d8bd-44f8-899d-faf70395f9dc']",57,,,,,,,,,,,,,,,,Las Palmas,208,00:01:57.246,Pass,True
,,,,,,,,,,,,,,1.08346,,,,,,,,,,,5c546bb9-060c-4322-9b99-867d4ee4de3c,100,,"[44.2, 50.1]",3825639,2,,,,,-0.14707835,,Right Foot,,,"[52.3, 48.9]",Ground Pass,,8.188406,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,5,Las Palmas,208,['d7cd552e-20fc-4d08-9972-542195634cd5'],0,,,,,,,,,,,,,,,,Las Palmas,208,00:02:00.510,Pass,
,,,,,,,,,,,,,,1.835765,,,,,,,,,,,0f763c02-ec9d-49bb-b1f0-bd2bd84637d7,104,,"[53.7, 35.3]",3825639,2,,,,,-2.0641382,,Left Foot,,,"[43.0, 15.4]",Ground Pass,,22.594248,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,5,Las Palmas,208,"['040eaf22-23ae-47b2-a3c0-9f8163c3b19f', 'd12cc832-be9a-4898-90b9-ed54c0612eb9']",4,,,,,,,,,,,,,,,,Las Palmas,208,00:02:04.315,Pass,True
,,,,,,,,,,,,,,0.86186,,,,,,,,,,,d55b821d-3d99-48bd-88c9-e8a6542c4a18,107,,"[65.4, 3.0]",3825639,2,,,,,-0.06548002,,Left Foot,,,"[77.6, 2.2]",Ground Pass,,12.226201,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,5,Las Palmas,208,"['ab1d9d9b-efb4-43dd-8339-b18d46a8231c', 'b9e37ca0-72f8-4ff5-bab2-0dec256976f0']",9,,,,,,,,,,,,,,,,Las Palmas,208,00:02:09.950,Pass,
,,,,,,,,,,,,,,3.678355,,,,,,,,,,,ab1d9d9b-efb4-43dd-8339-b18d46a8231c,109,,"[42.5, 77.9]",3825639,2,,,,,-0.04839523,,Left Foot,,,"[77.6, 76.2]",Low Pass,,35.141144,,Incomplete,,Cédric Bakambu,6862.0,,,,,Recovery,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,5,Las Palmas,208,"['2d754b59-2f4a-431e-b22e-79c735e128b9', 'd55b821d-3d99-48bd-88c9-e8a6542c4a18', 'e55bafd1-a341-4988-8bbc-da8e3f106374']",10,,,,,,,,,,,,,,,,Villarreal,222,00:02:10.812,Pass,
,,,,,,,,,,,,,,1.031234,,,,,,,,,,,111bb6fb-1eb8-44b0-859d-986167c7e59b,112,,"[78.3, 80.0]",3825639,2,,,,,-1.060734,,,,,"[86.3, 65.7]",Low Pass,,16.385664,,,,Denis Suárez Fernández,6609.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,6,Villarreal,222,['df700ad2-1231-4090-9ea7-2cb2bfde9647'],36,,,,,,,,,,,,,,,,Villarreal,222,00:02:36.842,Pass,
,,,,,,,,,,,,,,0.361902,,,,,,,,,,,018c23d1-128d-4ac8-b5c0-94730919862c,115,,"[84.0, 70.5]",3825639,2,,,,,0.7853982,,Right Foot,,,"[87.3, 73.8]",Ground Pass,,4.666905,,Incomplete,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Center Forward,6,Villarreal,222,"['40a06975-b3ee-4f76-8752-a81863ff1ce5', 'd1aafb77-5482-4782-8061-3faf795de228']",38,,,,,,,,,,,,,,,,Villarreal,222,00:02:38.992,Pass,
,,,,,,,,,,,,,,1.384862,,,,,,,,,,,aa033459-a65b-40de-bb9f-9486303f107f,122,,"[87.8, 64.3]",3825639,2,,,,,-2.6892228,,Right Foot,,,"[77.1, 59.1]",Ground Pass,,11.896638,,,,Bruno Soriano Llido,22819.0,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Right Center Forward,6,Villarreal,222,"['83a18a84-f110-49d6-a2fb-cc6b456625d5', 'd7fba2ed-87ab-4e0f-af5d-d9fb13b7f466']",40,,,,,,,,,,,,,,,,Villarreal,222,00:02:40.923,Pass,True
,,,,,,,,,,,,,,0.954404,,,,,,,,,,,6f4ce420-f906-4d46-acfb-2549028f8bae,126,,"[75.2, 57.4]",3825639,2,,,,,0.6652894,,Left Foot,,,"[88.2, 67.6]",Ground Pass,,16.523922,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,6,Villarreal,222,['87c788bf-0067-400a-9c34-914b142dd7e0'],44,,,,,,,,,,,,,,,,Villarreal,222,00:02:44.500,Pass,
