ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.218087,,,,,,,,,,,,,,,,a25af7bf-d398-495b-b540-8170c93294a2,17,,"[55.2, 73.1]",3825578,0,,,,,-2.6933622,,Right Foot,,,,"[36.9, 64.3]",,Ground Pass,,20.30591,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Back,2,Athletic Club,215,['9f817d8b-bbca-41df-a027-3af827328dca'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:08.583,Pass,
,,,,,,,,,,,,,,1.77435,,,,,,,,,,,,,,,,0f75e4ce-fc73-4cda-b9e3-ed8dec2c1af1,20,,"[37.3, 60.0]",3825578,0,,,,,-1.5707964,,Right Foot,,,,"[37.3, 24.5]",,Ground Pass,,35.5,,,Aymeric Laporte,4353.0,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['0c4092c9-488c-440a-8cf6-cc16bb11096a'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:11.434,Pass,
,,,,,,,,,,,,,,1.567367,,,,,,,,,,,,,,,,65fbff9a-74fd-4fc2-8224-d1645185692c,23,,"[38.1, 24.3]",3825578,0,,,,,1.1305559,,Left Foot,,,,"[49.5, 48.5]",,Ground Pass,,26.7507,,,Gorka Elustondo Urkola,12191.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,['e82800d3-30af-4e5f-92aa-532693f38934'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:13.982,Pass,
,,,,,,,,,,,,,,2.563948,,,,,,,,,,,,,,,,482edc04-181b-4644-9b26-9c2a750b58ea,26,,"[54.0, 43.8]",3825578,0,,,,,-0.5031008,,Right Foot,,,,"[98.7, 19.2]",,High Pass,,51.022053,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Kick Off,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,2,Athletic Club,215,['4d48a9f2-48df-4e5e-8b7e-2be403ca483e'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:17.129,Pass,
,,,,,,,,,,,,,,1.828058,,,,,,,,,,,,,,,,ae1e4497-4c61-4b76-b3b8-5f385ce6bfc5,28,,"[98.7, 19.2]",3825578,0,,,,True,0.28984648,,,,,,"[104.4, 20.9]",,High Pass,,5.948109,Incomplete,,,,,,,,,1,From Kick Off,Aritz Aduriz Zubeldia,6394.0,Center Forward,2,Athletic Club,215,"['1943f006-eda8-4178-8646-44f658c388e2', '86200296-7081-4f47-80a5-1d317e5d6be3']",19,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:19.712,Pass,True
,,,,,,,,,,,,,,2.481355,,,,,,,,,,,,,,,,42ce0036-7c30-468a-aef1-ea21302c7be4,32,,"[50.9, 47.9]",3825578,0,,,,True,0.7284976,,,,,,"[67.6, 62.8]",,Low Pass,,22.380795,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,Recovery,1,From Kick Off,Sergio Enrich Ametller,6700.0,Center Forward,2,Athletic Club,215,"['98486122-7f8c-4d03-ae50-4492c845b2be', 'c192f705-49c7-4501-ad3f-d0fa23c678d6', 'fbb317e1-6b4c-4167-8dc4-ee0d60c68d5e']",24,,,,,,,,,,,,,,,,,Eibar,322,00:00:24.286,Pass,True
,,,,,,,,,,,,,,3.360327,,,,,,,,,,,,,,,,c192f705-49c7-4501-ad3f-d0fa23c678d6,35,,"[52.5, 17.3]",3825578,0,,,,,2.83354,,Right Foot,,,,"[12.9, 29.9]",,Ground Pass,,41.55623,,,Gorka Iraizoz Moreno,6576.0,,,,,Recovery,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Left Back,2,Athletic Club,215,"['42ce0036-7c30-468a-aef1-ea21302c7be4', 'c4560eee-4f31-4859-957b-93a8be7fdea8']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:26.768,Pass,
,,,,,,,,,,,,,,1.85652,,,,,,,,,,,,,,,,b2fdfa4d-2f88-45e4-b54b-27a25fdfc1c3,38,,"[12.5, 30.9]",3825578,0,,,,,1.0805895,,Right Foot,,,,"[23.6, 51.7]",,Ground Pass,,23.576471,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Kick Off,Gorka Iraizoz Moreno,6576.0,Goalkeeper,2,Athletic Club,215,['f592a34b-5ac3-4140-ac24-2d730644e62d'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:31.331,Pass,
,,,,,,,,,,,,,,1.961064,,,,,,,,,,,,,,,,3a8a8303-3775-4028-bf27-0d613c1db302,41,,"[27.7, 55.8]",3825578,0,,,,,0.5303897,,Left Foot,,,,"[57.2, 73.1]",,Ground Pass,,34.19854,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['9b656abf-2458-4bfa-b4b7-5d0bfad482dd'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:38.080,Pass,
,,,,,,,,,,,,,,1.31835,,,,,,,,,,,,,,,,ce9f9622-7f80-41f4-92bc-e5d932f7667b,44,,"[57.6, 73.1]",3825578,0,,,,,-2.7133286,,Right Foot,,,,"[39.2, 64.7]",,Ground Pass,,20.226715,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Back,2,Athletic Club,215,['3894579a-dee6-4d1f-987e-4744d8afe3b0'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:40.736,Pass,
,,,,,,,,,,,,,,2.335029,,,,,,,,,,,,,,,,ab33a067-9bae-4eda-82a7-324de799325f,47,,"[38.1, 63.7]",3825578,0,,,,,-2.3900416,,Right Foot,,,,"[15.2, 42.3]",,Ground Pass,,31.342783,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['38efe6f4-29ab-4da0-a78a-45cc39ac185a'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:43.788,Pass,
,,,,,,,,,,,,,,1.544439,,,,,,,,,,,,,,,,24552c14-ac0d-4fc6-a4d9-b9dbcf03dd45,50,,"[15.2, 42.3]",3825578,0,,,,,-0.98990595,,Right Foot,,,,"[25.9, 26.0]",,Ground Pass,,19.498205,,,Aymeric Laporte,4353.0,,,,,,1,From Kick Off,Gorka Iraizoz Moreno,6576.0,Goalkeeper,2,Athletic Club,215,['e2d164c4-3f11-4174-b7f9-706b45974b53'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:46.203,Pass,
,,,,,,,,,,,,,,1.700902,,,,,,,,,,,,,,,,2959240c-80fa-4513-ab77-ef0693eaa3fb,53,,"[25.9, 26.0]",3825578,0,,,,,1.2512056,,Left Foot,,,,"[35.1, 53.8]",,Ground Pass,,29.282759,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,['6542541c-38b6-45f6-b817-1bb426d95386'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:48.995,Pass,
,,,,,,,,,,,,,,3.930196,,,,,,,,,,,,,,,,cfe9a1d4-2e9b-4142-b570-e697b8f40c63,56,,"[50.5, 59.8]",3825578,0,,,,,-1.106446,,Right Foot,,,,"[79.0, 2.9]",,High Pass,,63.63851,,,Ibai Gómez Pérez,6617.0,,,True,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['00c2d68b-e142-4e32-966a-82404f095e58'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:53.952,Pass,
,,,,,,,,,,,,,,1.016694,,,,,,,,,,,,,,,,64139ee7-74dc-467d-9970-68387c036d11,59,,"[79.0, 2.9]",3825578,0,,,,,1.9873325,,Right Foot,,,,"[71.7, 19.4]",,Ground Pass,,18.042727,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Kick Off,Ibai Gómez Pérez,6617.0,Left Wing,2,Athletic Club,215,['c6c4cd42-45cf-4c59-9d52-15ef890ae159'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:59.171,Pass,
,,,,,,,,,,,,,,1.385942,,,,,,,,,,,,,,,,e14d15ee-7ef6-4b00-922b-b89da166c225,63,,"[71.1, 22.8]",3825578,1,,,,,3.0454433,,Right Foot,,,,"[51.4, 24.7]",,Ground Pass,,19.791412,,,Aymeric Laporte,4353.0,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,2,Athletic Club,215,"['4a4b035b-04f6-4a0d-8ad6-3bd65ad0825d', '84ac3750-eb29-4dd9-adba-b1b5077e2929']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:00.793,Pass,True
,,,,,,,,,,,,,,1.529286,,,,,,,,,,,,,,,,05047b93-5ba0-4b19-97b0-96a9e55bbaca,66,,"[51.2, 24.7]",3825578,1,,,,,1.5101233,,Left Foot,,,,"[52.5, 46.1]",,Ground Pass,,21.43945,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,['52bbc209-9d23-4f4c-a37c-011c798d30e7'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:02.349,Pass,
,,,,,,,,,,,,,,1.39656,,,,,,,,,,,,,,,,0befbcba-9561-4e37-9c38-946429bbeeea,69,,"[56.5, 51.5]",3825578,1,,,,,0.8850668,,Right Foot,,,,"[75.4, 74.6]",,Ground Pass,,29.846607,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['0e4ea5d6-666d-4d8e-9e55-5bbae75c518b'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:05.534,Pass,
,,,,,,,,,,,,,,0.810665,,,,,,,,,,,,,,,,c0bb9e1e-f6dc-4683-89f3-26eea9d00375,76,,"[99.1, 72.2]",3825578,1,,,,,-1.2903446,,Right Foot,,,,"[104.4, 53.8]",,Low Pass,,19.148108,Incomplete,,Gorka Elustondo Urkola,12191.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Back,2,Athletic Club,215,"['054273c0-2452-47f9-bd9b-1b21379306a0', 'fbd77b25-da2e-4dbf-abfe-7078516468d8']",12,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:12.303,Pass,
,,,,,,,,,,,,,,2.134815,,,,,,,,,,,,,,,,63e63c91-f1f3-4488-af3f-29a7cf64583b,81,,"[28.1, 21.8]",3825578,1,,,,,-0.64053154,,Right Foot,,,,"[49.7, 5.7]",,Ground Pass,,26.940119,,,Saúl Berjón Pérez,24070.0,,,,,,1,From Kick Off,Daniel García Carrillo,6775.0,Right Defensive Midfield,2,Athletic Club,215,['826e20ea-3ad4-488b-8ba4-bc8d4f7fba42'],15,,,,,,,,,,,,,,,,,Eibar,322,00:01:15.126,Pass,
,,,,,,,,,,,,,,1.470149,,,,,,,,,,,,,,,,597f7608-803d-42b8-8f6e-e8c1a8edd62d,86,,"[53.3, 74.8]",3825578,1,,,,,-2.3204954,,Left Foot,,,,"[39.8, 60.3]",,Ground Pass,,19.811613,,,Xabier Etxeita Gorritxategi,6788.0,,,,,Recovery,1,From Kick Off,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,2,Athletic Club,215,['4d0a7b24-080e-44fa-945f-e9256d46f60d'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:20.288,Pass,
,,,,,,,,,,,,,,1.283755,,,,,,,,,,,,,,,,85effc48-f988-49a3-9768-bd64de6a08d1,89,,"[40.1, 59.6]",3825578,1,,,,,-1.0349851,,Right Foot,,,,"[45.8, 50.0]",,Ground Pass,,11.164677,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Athletic Club,215,['de66b4e9-a809-48b6-9cd2-b733832cb4de'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:22.727,Pass,
,,,,,,,,,,,,,,2.349648,,,,,,,,,,,,,,,,a3b81f43-5996-4212-a16c-d1ca262a0bfb,92,,"[44.1, 48.5]",3825578,1,,,,,-1.5612729,,Right Foot,,,,"[44.3, 27.5]",,Ground Pass,,21.000952,,,Aymeric Laporte,4353.0,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,2,Athletic Club,215,['6835ee61-5c64-4dd1-b2b5-769339688890'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:25.083,Pass,
,,,,,,,,,,,,,,1.992555,,,,,,,,,,,,,,,,d964f1e0-2717-4c45-b8df-3d7471fd69cd,96,,"[44.8, 28.8]",3825578,1,,,,,-1.3070452,,Right Foot,,,,"[51.2, 5.1]",,Ground Pass,,24.548931,,,Íñigo Lekue Martínez,6392.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,"['a48a81b9-be01-4960-988f-240eb921d73c', 'bbb03ad0-c43d-4169-95b9-25c91a53907a']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:27.472,Pass,True
,,,,,,,,,,,,,,1.306678,,,,,,,,,,,,,,,,bdd3ac09-e913-4bb3-98e0-c4ce922ab431,99,,"[51.2, 5.1]",3825578,1,,,,,1.9900287,,Right Foot,,,,"[47.1, 14.3]",,Ground Pass,,10.072239,,,Aymeric Laporte,4353.0,,,,,,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Left Back,2,Athletic Club,215,['edd8ffbb-876e-436a-8ea1-87e9f2a0e64c'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.937,Pass,
,,,,,,,,,,,,,,1.648569,,,,,,,,,,,,,,,,5524027e-94a3-424d-a879-98c3d3e14ec7,102,,"[54.2, 15.1]",3825578,1,,,,,-0.43436727,,Left Foot,,,,"[83.3, 1.6]",,Ground Pass,,32.078964,,,Ibai Gómez Pérez,6617.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,['15b34e82-38d3-427b-b44e-417154698fab'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:33.696,Pass,
,,,,,,,,,,,,,,1.312405,,,,,,,,,,,,,,,,7de641b1-da2b-4f21-92de-29761fe5c78d,105,,"[73.0, 12.8]",3825578,1,,,,,0.5090045,,Right Foot,,,,"[99.7, 27.7]",,High Pass,,30.576134,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Kick Off,Ibai Gómez Pérez,6617.0,Left Wing,2,Athletic Club,215,"['b3e662b7-da90-41c5-80c9-1641125c4432', 'd4110433-e495-4722-8889-3fa120eee69d']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:39.553,Pass,
,,,,,,,,,,,,,,2.382098,,,,,,,,,,,,,,,,d4110433-e495-4722-8889-3fa120eee69d,107,,"[20.4, 52.4]",3825578,1,,,,,0.6886547,,Head,,,,"[33.4, 63.1]",,High Pass,,16.837162,,,Ander Capa Rodríguez,6699.0,,,,,Interception,1,From Kick Off,Mauro Javier Dos Santos,6837.0,Right Center Back,2,Athletic Club,215,"['41dfe825-97f2-4a09-9ac0-b9d33f81e678', '7de641b1-da2b-4f21-92de-29761fe5c78d']",40,,,,,,,,,,,,,,,,,Eibar,322,00:01:40.865,Pass,
,,,,,,,,,,,,,,1.355276,,,,,,,,,,,,,,,,e3e1ccf9-df8f-4de7-9223-29ea159c68e1,109,,"[33.2, 63.9]",3825578,1,,,,,0.45997116,,Head,,,,"[44.1, 69.3]",,High Pass,,12.164292,Unknown,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Kick Off,Ander Capa Rodríguez,6699.0,Right Back,2,Athletic Club,215,['b05acb10-521b-43b9-adfb-b2af22e1b4b7'],43,,,,,,,,,,,,,,,,,Eibar,322,00:01:43.247,Pass,
,,,,,,,,,,,,,,2.858744,,,,,,,,,,,,,,,,9eb499fa-4a7c-487b-8a51-9e3ce4f2fe7e,114,,"[46.7, 69.5]",3825578,2,,,,,-0.62460715,,Right Foot,,,,"[100.8, 30.5]",,High Pass,,66.6919,Incomplete,,Saúl Berjón Pérez,24070.0,,,,,Free Kick,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,3,Eibar,322,"['a9b30742-3b31-42fc-b5c6-3a612f72dfa1', 'dba9f343-d034-42e8-8ffc-e8e913de1860']",17,,,,,,,,,,,,,,,,,Eibar,322,00:02:17.145,Pass,
,,,,,,,,,,,,,,0.767483,,,,,,,,,,,,,,,,9bfdafca-5c1b-4b24-8696-da168c48e661,120,,"[26.6, 50.6]",3825578,2,,,,,2.8488796,,Right Foot,,,,"[19.3, 52.8]",,Ground Pass,,7.6243033,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,4,Athletic Club,215,['82078883-b450-4196-a93f-882a099206d0'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:22.492,Pass,
,,,,,,,,,,,,,,3.202898,,,,,,,,,,,,,,,,9c84be3f-7716-4e25-aaa3-f81b325d666b,122,,"[19.3, 52.8]",3825578,2,,,,,0.02088469,,Right Foot,,,,"[57.6, 53.6]",,High Pass,,38.308353,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,4,Athletic Club,215,"['6682d9f4-aca3-4037-b2a2-ae903dcde48f', 'a1e7b2ca-3d29-4ea7-afb7-e8171400a04a']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:23.259,Pass,
