50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.021073,,,,,,,,,,,367c3534-02d2-48bd-81bd-833e9930c061,16,,"[68.7, 68.0]",3825644,0,,,,,-2.9916475,,Left Foot,,,,"[54.8, 65.9]",,Low Pass,,14.057738,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Kick Off,Iago Aspas Juncal,5217.0,Center Forward,2,Celta Vigo,209,['4388f663-80e5-4bf2-b083-43b6afd8d1c4'],10,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:10.310,Pass,
,,,,,,,,,,,,,,,,,,0.60006,,,,,,,,,,,3018771d-455d-4575-b638-91f26e4fa75d,23,,"[57.7, 18.3]",3825644,0,,,,,-0.8716037,,Left Foot,,,,"[61.4, 13.9]",,Ground Pass,,5.748913,,,,,David Zurutuza Veillet,6669.0,,,,,,Recovery,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,3,Real Sociedad,210,['a6950ef0-6fa7-470d-a444-1430c64c65f3'],14,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:14.854,Pass,
,,,,,,,,,,,,,,,,,,0.589969,,,,,,,,,,,8f26add4-3a71-4ccd-8359-c411df7bf9cd,26,,"[61.4, 12.9]",3825644,0,,,,,0.45577377,,Right Foot,,,,"[71.6, 17.9]",,Ground Pass,,11.359577,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,3,Real Sociedad,210,"['7725e6fd-94a6-46fc-bf9d-d2fea12eccec', 'f9dca798-ce56-4bf8-bcab-515e9518ad55']",15,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:15.454,Pass,True
,,,,,,,,,,,,,,,,,,1.250943,,,,,,,,,,,832bd10f-70eb-4502-b45e-577e1cc55198,28,,"[71.6, 17.9]",3825644,0,,,,,-1.8503184,,Right Foot,,,,"[68.5, 7.1]",,Ground Pass,,11.236102,,,,,David Zurutuza Veillet,6669.0,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,3,Real Sociedad,210,['9b08d96a-bf45-495b-8811-7039d24db949'],16,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:16.044,Pass,
,,,,,,,,,,,,,,,,,,1.191798,,,,,,,,,,,96e1cff8-602a-435d-b554-9f7c931139a3,39,,"[51.6, 61.5]",3825644,0,,,,,0.93390304,,Right Foot,,,,"[62.4, 76.1]",,Ground Pass,,18.160397,,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Center Midfield,3,Real Sociedad,210,['dc2f7880-87fd-44b5-88db-96cac89e4ebd'],24,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.906,Pass,
,,,,,,,,,,,,,,,,,,3.420034,,,,,,,,,,,00a725b2-4295-40f1-bcbd-9e1396212043,47,,"[39.5, 4.5]",3825644,0,,,,,0.40844768,,Left Foot,,,,"[100.5, 30.9]",,High Pass,,66.467735,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,Free Kick,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,4,Real Sociedad,210,['86df870b-0ca5-40a1-9db7-b55e5bc50d0f'],51,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.026,Pass,
,,,,,,,,,,,,,,,,,,1.023412,,,,,,,,,,,b5a369fd-5ce3-43ca-983e-6fa53459e73b,55,,"[39.1, 47.8]",3825644,1,,,,,-1.3231757,,Left Foot,,,,"[43.6, 30.0]",,Ground Pass,,18.36001,,,Incomplete,,Daniel Wass,6797.0,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Right Center Midfield,4,Real Sociedad,210,"['60debe86-393f-4f78-b215-387b0ef25092', 'b7993bb6-3b26-4891-affc-f68d754301b4']",0,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:00.815,Pass,
,,,,,,,,,,,,True,,,,,,2.381071,,,,,,,,,,,b7993bb6-3b26-4891-affc-f68d754301b4,57,,"[76.5, 50.1]",3825644,1,,,,,-2.4841466,,Right Foot,,,,"[57.2, 35.2]",,Low Pass,,24.38237,,,,,Íñigo Martínez Berridi,6665.0,,,,,,Interception,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,4,Real Sociedad,210,"['01965d51-85b3-4b34-a67a-2c75bf0f1d4c', 'b5a369fd-5ce3-43ca-983e-6fa53459e73b']",1,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:01.838,Pass,
,,,,,,,,,,,,,,,,,,2.948398,,,,,,,,,,,ed4cffff-0e55-4ed6-8156-cbed99b7e63b,60,,"[59.2, 35.4]",3825644,1,,,,,0.85483074,,Left Foot,,,,"[98.0, 80.0]",,Low Pass,,59.115143,,,Out,,,,,,True,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,4,Real Sociedad,210,['8e39b2cd-cc01-4067-8cec-5299e652bd23'],4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:04.219,Pass,True
,,,,,,,,,,,,,,,,,,1.965413,,,,,,,,,,,7fc6a016-33bb-46f7-83c0-3b71855b610e,61,,"[22.1, 0.1]",3825644,1,,,,,0.08344217,,,,,,"[49.6, 2.4]",,High Pass,,27.596014,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,5,Celta Vigo,209,['042315ab-feec-4904-86e2-c0ff8d06c4ed'],23,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:23.303,Pass,
,,,,,,,,,,,,,,,,,,2.491205,,,,,,,,,,,042315ab-feec-4904-86e2-c0ff8d06c4ed,62,,"[70.5, 77.7]",3825644,1,,,,,-0.264584,,Head,,,,"[90.8, 72.2]",,High Pass,,21.031881,,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,Recovery,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,5,Celta Vigo,209,"['0622dd5c-f729-407e-aa70-85e3c2d5e0d8', '7fc6a016-33bb-46f7-83c0-3b71855b610e', 'b292248a-d02b-4c4f-84ba-943a352dbc71']",25,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:25.269,Pass,
,,,,,,,,,,,,,,,,,,0.871821,,,,,,,,,,,b292248a-d02b-4c4f-84ba-943a352dbc71,65,,"[29.3, 7.9]",3825644,1,,,,True,-0.028977394,,,,,,"[36.2, 7.7]",,Low Pass,,6.902898,,,,,Daniel Wass,6797.0,,,,,,Recovery,1,From Throw In,Nemanja Radoja,6796.0,Center Defensive Midfield,5,Celta Vigo,209,"['042315ab-feec-4904-86e2-c0ff8d06c4ed', '7059ad6c-c22f-4429-9c2a-5702ac9cc121', 'c316e898-77a8-4507-afef-088e9ba2275f']",27,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.760,Pass,True
,,,,,,,,,,,,,,,,,,1.363,,,,,,,,,,,dd6358f1-bb81-4fea-a713-8692a7ac81f3,67,,"[36.2, 7.7]",3825644,1,,,,,0.5312734,,Head,,,,"[45.9, 13.4]",,High Pass,,11.250778,,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Center Midfield,5,Celta Vigo,209,['cf7014c9-00c9-40e0-a66c-5cfec8a0654b'],28,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:28.672,Pass,
,,,,,,,,,,,,,,,,,,1.15969,,,,,,,,,,,3abed956-4101-4802-a79f-26078e3e6b14,71,,"[46.5, 12.9]",3825644,1,,,,,-0.77452904,,Left Foot,,,,"[55.8, 3.8]",,Low Pass,,13.011534,,,Incomplete,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Right Center Midfield,5,Celta Vigo,209,"['c7a9d8ef-a3bf-41d0-93d4-d82b1ddaee80', 'ea8f2ad0-8918-454f-8c7f-6d24cc9dc4e2']",31,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.076,Pass,True
,,,,,,,,,,,,,,,,,,1.504135,,,,,,,,,,,ea8f2ad0-8918-454f-8c7f-6d24cc9dc4e2,72,,"[64.3, 76.3]",3825644,1,,,,,0.008129902,,Head,,,,"[76.6, 76.4]",,High Pass,,12.300406,,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,Interception,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,5,Celta Vigo,209,"['2da097c3-e3a4-4459-ba83-04e4b990958c', '3abed956-4101-4802-a79f-26078e3e6b14', 'b6e2082c-b75e-487f-ad9c-932f401ccb0e']",32,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:32.236,Pass,
,,,,,,,,,,,,,,,,,,1.074368,,,,,,,,,,,7df845e7-23c6-47c1-9ca2-147388392811,76,,"[44.6, 4.8]",3825644,1,,,,,2.724022,,Right Foot,,,,"[30.4, 11.1]",,Ground Pass,,15.5348,,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Center Midfield,5,Celta Vigo,209,['751f0af8-8f13-498b-9007-0e3ce4090399'],35,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:35.605,Pass,
,,,,,,,,,,,,,,,,,,1.598116,,,,,,,,,,,bd8ab0de-dc33-4a2c-a716-37c4e249e16e,79,,"[31.0, 10.9]",3825644,1,,,,,1.6557647,,Left Foot,,,,"[28.3, 42.6]",,Ground Pass,,31.814777,,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,5,Celta Vigo,209,['86ccac36-6855-4165-90ce-76c5684bf121'],37,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.538,Pass,
,,,,,,,,,,,,,,,,,,1.969818,,,,,,,,,,,f207db67-814a-4d5c-9121-6d7aa037a8e1,82,,"[30.2, 47.9]",3825644,1,,,,,1.1942146,,Right Foot,,,,"[38.9, 69.9]",,Ground Pass,,23.657768,,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Right Center Back,5,Celta Vigo,209,['e9aa6a9f-2a92-4d05-9c19-e1b90eddad23'],40,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:40.713,Pass,
,,,,,,,,,,,,,,,,,,0.050596,,,,,,,,,,,8e2177bb-c746-4dc1-a600-3a39d4ebd706,85,,"[37.8, 71.7]",3825644,1,,,,,-0.4241944,,Right Foot,,,,"[40.9, 70.3]",,Ground Pass,,3.4014702,,,Incomplete,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,['a6deea0e-66c5-4e71-bd49-76d377fd8da4'],44,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:44.740,Pass,
,,,,,,,,,,,,,,,,,,2.249352,,,,,,,,,,,3ceb72ea-b6e5-4067-b298-306461bbf0a6,87,,"[20.5, 70.9]",3825644,1,,,,,-2.2400937,,Right Foot,,,,"[2.7, 48.4]",,Ground Pass,,28.689545,,,,,Sergio Álvarez Conde,6884.0,,,,,,Recovery,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,5,Celta Vigo,209,['e8b468f2-4a5d-48af-b208-d454b61d9cb1'],48,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.283,Pass,
,,,,,,,,,,,,,,,,,,2.836633,,,,,,,,,,,93fd8fa4-c1bf-4fd6-9500-2019be1e33e6,91,,"[4.2, 46.0]",3825644,1,,,,,-0.2725911,,Left Foot,,,,"[57.5, 31.1]",,High Pass,,55.34347,,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Throw In,Sergio Álvarez Conde,6884.0,Goalkeeper,5,Celta Vigo,209,['271d1692-2a86-49f4-a214-20c8180ec7c9'],52,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:52.464,Pass,
,,,,,,,,,,,,,,,,,,1.072604,,,,,,,,,,,c25f10dd-c836-4b5e-b592-6a68dbb4baa8,94,,"[57.5, 31.1]",3825644,1,,,,True,0.3290497,,,,,,"[69.8, 35.3]",,Low Pass,,12.997308,,,,,Iago Aspas Juncal,5217.0,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Right Center Midfield,5,Celta Vigo,209,"['afc73e2e-a319-4493-97d0-19a0c82ce9f3', 'e7fd1382-79de-4f47-ac96-fb524041c7b8']",55,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:55.310,Pass,True
,,,,,,,,,,,,,,,,,,1.372179,,,,,,,,,,,fc87b197-6fd2-4d79-9a97-798087170b8f,96,,"[71.9, 36.2]",3825644,1,,,,,-2.7811017,,Right Foot,,,,"[52.8, 29.0]",,Low Pass,,20.412006,,,,,Daniel Wass,6797.0,,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,5,Celta Vigo,209,['91f2b45b-2385-444f-9159-ba6b50a1308e'],56,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:56.382,Pass,
,,,,,,,,,,,,,,,,,,1.757806,,,,,,,,,,,d3e9aa5c-805c-4e64-9336-bf3a3aa5db0b,99,,"[57.2, 23.7]",3825644,1,,,,,-0.86718255,,Right Foot,,,,"[68.4, 10.5]",,Ground Pass,,17.311268,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Center Midfield,5,Celta Vigo,209,['e2f2d79d-cd2c-4254-a2ee-06bd52bca909'],58,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:58.901,Pass,
,,,,,,,,,,,,,,,,,,1.731994,,,,,,,,,,,68b15ca9-64b5-44f6-bd86-445ca97bcc32,102,,"[76.6, 7.7]",3825644,2,,,,,0.9690874,,Right Foot,,,,"[101.8, 44.4]",,High Pass,,44.51887,,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Celta Vigo,209,"['4017409f-092e-43c2-adb0-17a27a00b19f', '79dc449b-4e71-4465-b288-ac7768dc94aa']",3,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:03.079,Pass,
,,,,,,,,,,,,,,,,,,1.355853,,,,,,,,,,,a11904ae-4663-4f22-bb49-3ca0c362c1f4,105,,"[120.0, 0.1]",3825644,2,,,,,1.859899,,Right Foot,,,,"[114.2, 19.6]",,Ground Pass,,20.344286,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Corner,1,From Corner,Manuel Agudo Durán,6724.0,Left Wing,6,Celta Vigo,209,['f8d410d8-2bb8-46ad-8e4b-927d825db1cd'],30,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:30.783,Pass,
,,,,,,,,,,,,,,,,,,0.465554,,,,,,,,,,,40e658bb-f07b-4f9a-8a06-e4683f4c9aa0,108,,"[117.7, 21.3]",3825644,2,,,,,1.7539071,,Left Foot,,,,"[117.2, 24.0]",,Ground Pass,,2.745906,,,Incomplete,,,,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,6,Celta Vigo,209,['1a44ee33-5c04-4f8d-a974-241fcd51e6c0'],33,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:33.262,Pass,
,,,,,,,,,,,,,,,,,,0.484665,,,,,,,,,,,7ff99454-4f4d-4ec9-bb95-90625fdf28d7,112,,"[2.4, 56.4]",3825644,2,,,,,1.7078625,,Right Foot,,,,"[1.6, 62.2]",,Ground Pass,,5.8549123,,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,7,Real Sociedad,210,"['2335eaf9-c055-4f91-8675-81a466607b55', 'ece9eb0b-602d-4dd3-a2e7-44afe42828be']",34,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:34.710,Pass,True
,,,,,,,,,,,,,,,,,,0.583401,,,,,,,,,,,ce587256-c0b7-44ac-9ea8-3ac93190e7f0,117,,"[11.3, 68.2]",3825644,2,,,,,-0.8636693,,Right Foot,,,,"[16.0, 62.7]",,Ground Pass,,7.2346387,,,,,David Zurutuza Veillet,6669.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,7,Real Sociedad,210,"['068ad88c-5330-4a7a-a677-9086b2833db7', '9921eace-02c2-4db6-9fff-68358adf2276']",37,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:37.208,Pass,True
,,,,,,,,,,,,,,,,,,1.53235,,,,,,,,,,,c27f2ef9-6efc-4e56-ab40-b08572204528,120,,"[16.0, 62.7]",3825644,2,,,,,0.5267505,,Left Foot,,,,"[30.1, 70.9]",,Ground Pass,,16.311039,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,7,Real Sociedad,210,['d833705e-38d1-4dee-bb23-0b37ed0a6e54'],38,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:38.032,Pass,
,,,,,,,,,,,,,,,,,,3.644877,,,,,,,,,,,46e0a653-8cc5-4118-a065-db17e2825dc0,130,,"[74.7, 30.8]",3825644,2,,,,,-0.77322483,,Right Foot,,,,"[103.8, 2.4]",,Ground Pass,,40.66165,,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Center Midfield,8,Celta Vigo,209,['e31de094-cec1-4a3d-a958-e354afd095de'],44,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:44.673,Pass,
