50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.068995,,,,,,,,,,,,,f909f9b3-5ae9-436a-803e-42946ce839e7,18,,"[52.6, 2.2]",3825878,0,,,,2.1486983,,Right Foot,,,,"[48.1, 9.1]",Ground Pass,,8.237719,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Kick Off,Óliver Torres Muñoz,12021.0,Left Midfield,2,Atlético Madrid,212,"['7ccb6e37-b5e3-4ac3-9c17-0a770ebca1e8', '8a8f1d2d-17f6-4805-b597-262b4be3d024']",6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:06.709,Pass,True
,,,,,,,,,,,,,,,,,,0.930999,,,,,,,,,,,,,5af53798-d4cb-465f-916a-6bf5cca52bc8,22,,"[47.6, 8.9]",3825878,0,,,,-0.012194517,,Left Foot,,,,"[72.2, 8.6]",High Pass,,24.60183,,,Ángel Martín Correa,6377.0,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,2,Atlético Madrid,212,['833c1bba-31a6-4652-a47e-e45d54c214dd'],8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.076,Pass,
,,,,,,,,,,,,,,,,,,1.8556,,,,,,,,,,,,,c0524a17-293e-4eaa-9dc6-82760e6d820e,24,,"[72.2, 8.6]",3825878,0,,,,0.42961058,,Head,,,,"[94.9, 19.0]",High Pass,,24.96898,Incomplete,,Luciano Vietto,6744.0,,,,,,1,From Kick Off,Ángel Martín Correa,6377.0,Right Center Forward,2,Atlético Madrid,212,"['7b82d1b6-25cb-48ed-8b93-82ed2ec0b4f5', '8eb38371-5c7b-468b-bda4-4e3d5832d786']",9,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:09.347,Pass,
,,,,,,,,,,,,,,,,,,2.54104,,,,,,,,,,,,,10fd1872-102b-46d5-9793-36a319138264,28,,"[82.4, 0.1]",3825878,0,,,,0.17732905,,,,,,"[110.3, 5.1]",High Pass,,28.344488,,,Ángel Martín Correa,6377.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Left Back,3,Atlético Madrid,212,['d3dc5e9d-6632-4462-b920-9fbe95b75c4d'],21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:21.439,Pass,
,,,,,,,,,,,,,,,,,,3.852894,,,,,,,,,,,,,5bcffd0e-9685-4cbc-9824-f35712d417fd,32,,"[117.9, 7.3]",3825878,0,,,,1.9516972,,Left Foot,True,,,"[100.4, 51.0]",High Pass,,47.073772,Incomplete,,Thomas Teye Partey,6383.0,,True,,,,1,From Throw In,Ángel Martín Correa,6377.0,Right Center Forward,3,Atlético Madrid,212,"['424ae606-bcce-4c2c-b582-e92865bb6c0e', '4693938f-5ee5-4382-90d5-a999e58d0089']",24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:24.872,Pass,
,,,,,,,,,,,,,,,,,,5.152727,,,,,,,,,,,,,4693938f-5ee5-4382-90d5-a999e58d0089,34,,"[19.7, 29.1]",3825878,0,,,,-0.53904396,,Right Foot,,,,"[62.5, 3.5]",High Pass,,49.871838,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Recovery,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Midfield,3,Atlético Madrid,212,"['5bcffd0e-9685-4cbc-9824-f35712d417fd', 'f60231cb-0c75-472f-b026-179913aed32a']",28,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:28.725,Pass,
,,,,,,,,,,,,,,,,,,0.724581,,,,,,,,,,,,,47788d45-7730-425c-b998-9bc45fd5406c,43,,"[60.5, 76.6]",3825878,0,,,,0.16324028,,Right Foot,,,,"[69.0, 78.0]",Ground Pass,,8.614523,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,3,Atlético Madrid,212,['3106fbed-077f-4bb4-a2a3-84541812c735'],37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:37.754,Pass,
,,,,,,,,,,,,,,,,,,0.383722,,,,,,,,,,,,,915b28eb-534d-490c-bc35-c5998155f0d4,46,,"[70.6, 77.1]",3825878,0,,,,-0.35072795,,Right Foot,,,,"[74.7, 75.6]",Ground Pass,,4.365776,Incomplete,,Thomas Teye Partey,6383.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,3,Atlético Madrid,212,"['97ac333a-94da-4b5f-a4f4-4b0460d40da1', 'd3c53eb8-6a0d-4718-84c9-bcd96f790c71']",39,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:39.122,Pass,
,,,,,,,,,,,,,,,,,,0.818053,,,,,,,,,,,,,a4674a30-d2c2-4361-b978-81677a90ef72,52,,"[49.7, 3.7]",3825878,0,,,,1.9740778,,Right Foot,,,,"[46.5, 11.2]",Ground Pass,,8.15414,,,Jozabed Sánchez Ruiz,6852.0,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,4,Rayo Vallecano,360,['855cd588-ce08-497b-8588-d8155e576a5f'],43,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:43.293,Pass,
,,,,,,,,,,,,,,,,,,0.643133,,,,,,,,,,,,,8e7414bd-e96c-4af6-ab2c-94d07c92fa38,56,,"[48.1, 10.1]",3825878,0,,,,-0.9129077,,Right Foot,,,,"[53.2, 3.5]",Ground Pass,,8.340863,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,4,Rayo Vallecano,360,['0fde4403-6947-408b-a464-a5b5da480bed'],44,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:44.866,Pass,
,,,,,,,,,,,,,,,,,,2.412313,,,,,,,,,,,,,c70d3786-2772-49f4-9cd7-36a59bdb33f6,59,,"[51.3, 3.2]",3825878,0,,,,2.6658974,,Right Foot,,,,"[31.5, 13.4]",Ground Pass,,22.272854,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,4,Rayo Vallecano,360,['173437e0-f032-432f-b0fd-6567b9ceb650'],46,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:46.076,Pass,
,,,,,,,,,,,,,,,,,,1.838901,,,,,,,,,,,,,70646027-6122-4268-a7d8-37dbca889a9f,61,,"[31.3, 13.4]",3825878,0,,,,2.1228554,,Right Foot,,,,"[22.8, 27.2]",Ground Pass,,16.207714,,,José Ángel Crespo Rincón,18404.0,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,4,Rayo Vallecano,360,['63febb01-01ee-47e0-82fb-1d03f1164380'],48,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:48.488,Pass,
,,,,,,,,,,,,,,,,,,3.636327,,,,,,,,,,,,,5137b236-a4f6-49ab-9c60-c0f3d02f6265,64,,"[22.4, 27.4]",3825878,0,,,,0.18298338,,Right Foot,,,,"[78.6, 37.8]",High Pass,,57.15418,Incomplete,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,4,Rayo Vallecano,360,"['bd82464d-9b56-40ed-aa11-6d31010eb8a6', 'eb3d9bc1-b63d-4cad-9dce-ae4440145a74']",50,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:50.327,Pass,True
,,,,,,,,,,,,,,,,,,1.816284,,,,,,,,,,,,,eb3d9bc1-b63d-4cad-9dce-ae4440145a74,66,,"[41.5, 42.3]",3825878,0,,,True,-2.300696,,,,,,"[36.4, 36.6]",High Pass,,7.648529,Incomplete,,,,,,,,Recovery,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,4,Rayo Vallecano,360,"['14ab3c07-3fd4-4777-a166-6cd1906bec4d', '5137b236-a4f6-49ab-9c60-c0f3d02f6265', 'f7bcbe4c-37c9-4daf-8190-de7c2fe5565e']",53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:53.964,Pass,True
,,,,,,,,,,,,,,,,,,1.370604,,,,,,,,,,,,,528dbcc0-be0e-4714-905e-a03c90a41ef2,68,,"[38.8, 30.8]",3825878,0,,,,-0.58075637,,Right Foot,,,,"[45.2, 26.6]",Ground Pass,,7.6550636,Incomplete,,Óliver Torres Muñoz,12021.0,,,,,Recovery,1,Regular Play,Claudio Matías Kranevitter,18904.0,Left Defensive Midfield,4,Rayo Vallecano,360,"['9aab7b73-b36a-4b3c-a036-2b16e338ba8b', 'bc6665a1-0b57-4d43-be8b-c6529b6b9983']",57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:57.345,Pass,
,,,,,,,,,,,,,,,,,,1.517545,,,,,,,,,,,,,d446f685-6e4c-4d7a-8d3b-77563e0d2097,77,,"[79.1, 55.5]",3825878,1,,,,1.5707964,,Left Foot,,,,"[79.1, 69.6]",Ground Pass,,14.1,,,Joaquín José Marín Ruiz,24138.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,4,Rayo Vallecano,360,['2b86e6fd-7dc9-4f12-8123-b2ea5cb6e9fa'],0,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:00.185,Pass,
,,,,,,,,,,,,,,,,,,3.250251,,,,,,,,,,,,,f21d71af-bcc8-4a4f-91ab-30cb20500ded,80,,"[82.0, 69.9]",3825878,1,,,,0.14189705,,Right Foot,,,,"[111.4, 74.1]",Ground Pass,,29.698484,,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,4,Rayo Vallecano,360,['5ea42c1c-7ea3-495c-b2a9-2a2eeb757c8a'],3,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:03.011,Pass,
,,,,,,,,,,,,,,,,,,0.939559,,,,,,,,,,,,,0d803d89-bb14-4f5c-a3ad-7be4848167fa,91,,"[20.2, 11.3]",3825878,1,,,,2.7255282,,Left Foot,,,,"[11.6, 15.1]",Ground Pass,,9.402127,,,Jesús Gámez Duarte,4788.0,,,,,Recovery,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,4,Rayo Vallecano,360,['464ab704-7f09-4a4c-a95e-3f4dbb8d17fc'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:13.303,Pass,
,,,,,,,,,,,,,,,,,,2.768875,,,,,,,,,,,,,ff99a386-f391-4ecf-b2a6-5f43313ad4d2,94,,"[11.6, 15.1]",3825878,1,,,,0.5781604,,Right Foot,,,,"[47.0, 38.2]",High Pass,,42.270203,Incomplete,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Left Back,4,Rayo Vallecano,360,['a1486538-a8cd-473d-9f02-63c7cbc4e376'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.513,Pass,
,,,,,,,,,,,,,,,,,,2.066039,,,,,,,,,,,,,a1486538-a8cd-473d-9f02-63c7cbc4e376,95,,"[73.1, 41.9]",3825878,1,,,,0.6914506,,Head,,,,"[91.1, 56.8]",High Pass,,23.366858,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,Recovery,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,4,Rayo Vallecano,360,"['42fb97a8-d821-498e-88ec-fd82d8a475f5', '4da9b1c9-aa6c-4390-a198-466c95278921', 'ff99a386-f391-4ecf-b2a6-5f43313ad4d2']",17,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:17.282,Pass,
,,,,,,,,,,,,,,,,,,1.316796,,,,,,,,,,,,,42fb97a8-d821-498e-88ec-fd82d8a475f5,97,,"[29.0, 23.3]",3825878,1,,,True,-0.43713868,,,,,,"[50.4, 13.3]",High Pass,,23.621178,Incomplete,,,,,,,,Recovery,1,Regular Play,Jesús Gámez Duarte,4788.0,Left Back,4,Rayo Vallecano,360,"['4c32f516-4cbc-423f-986a-6ce2f6ce1122', '9eca458f-b9d6-4972-81f8-db70fd044cdc', 'a1486538-a8cd-473d-9f02-63c7cbc4e376']",19,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:19.348,Pass,True
,,,,,,,,,,,,,,,,,,1.953838,,,,,,,,,,,,,4c32f516-4cbc-423f-986a-6ce2f6ce1122,99,,"[69.7, 66.8]",3825878,1,,,,0.39670867,,Head,,,,"[77.1, 69.9]",High Pass,,8.023091,,,Adrián Embarba Blázquez,11539.0,,,,,Recovery,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,4,Rayo Vallecano,360,"['42fb97a8-d821-498e-88ec-fd82d8a475f5', 'd347da5e-10ac-46df-8b15-10186ef07a5e']",20,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:20.664,Pass,
,,,,,,,,,,,,,,,,,,1.782207,,,,,,,,,,,,,544d3f23-9858-41eb-ab1a-65c2971791b5,102,,"[77.1, 69.9]",3825878,1,,,True,-2.7242439,,,,,,"[66.5, 65.2]",High Pass,,11.595258,,,Joaquín José Marín Ruiz,24138.0,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Right Midfield,4,Rayo Vallecano,360,"['ad347aee-ebe6-4e08-9bea-58e356989f3e', 'bbd71faa-ba8f-49f9-acf5-4433b669a586']",22,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:22.618,Pass,True
,,,,,,,,,,,,,,,,,,1.868218,,,,,,,,,,,,,5db1d90f-6fab-4691-abba-52ae738f78b1,104,,"[66.7, 65.2]",3825878,1,,,,-0.39910543,,Head,,,,"[89.7, 55.5]",High Pass,,24.961771,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,4,Rayo Vallecano,360,"['5b368bf3-a470-4c7f-9746-3cfdc16e42c4', 'a5976276-693d-443c-ae2e-d7bc3471be6f']",24,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:24.400,Pass,
,,,,,,,,,,,,,,,,,,1.439209,,,,,,,,,,,,,5b368bf3-a470-4c7f-9746-3cfdc16e42c4,106,,"[30.4, 24.6]",3825878,1,,,True,0.0,,,,,,"[43.5, 24.6]",High Pass,,13.1,Incomplete,,,,,,,,Recovery,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,4,Rayo Vallecano,360,"['0e05b25a-c011-45a7-ae13-3094dbe24720', '16827d6c-2b80-456e-8771-e666643f6693', '5db1d90f-6fab-4691-abba-52ae738f78b1']",26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.269,Pass,True
,,,,,,,,,,,,,,,,,,1.192183,,,,,,,,,,,,,d2ff024f-e478-43fa-9c3b-053267bff86e,110,,"[74.6, 57.9]",3825878,1,,,,1.964587,,Right Foot,,,,"[68.7, 72.1]",Ground Pass,,15.376931,,,Joaquín José Marín Ruiz,24138.0,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,4,Rayo Vallecano,360,['6a992452-b83e-4090-824d-2718f8350bdd'],28,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:28.959,Pass,
,,,,,,,,,,,,,,,,,,1.282385,,,,,,,,,,,,,70c767db-173d-4dc9-b106-92f5f7ee4636,114,,"[68.3, 73.7]",3825878,1,,,,0.4006244,,Right Foot,,,,"[76.8, 77.3]",Ground Pass,,9.2309265,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,4,Rayo Vallecano,360,"['07ed3d3b-5f51-429b-949e-ae1b078f6bce', 'c5dff8db-9dcf-4e96-92d0-6499cb6c75dc']",30,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:30.804,Pass,
,,,,,,,,,,,,,,,,,,2.551534,,,,,,,,,,,,,dfcfa277-716a-4204-9dcc-276423046742,117,,"[64.0, 80.0]",3825878,1,True,,,-2.5782764,,,,,,"[45.0, 68.0]",Low Pass,,22.472204,,,Antonio Amaya Carazo,27144.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,5,Rayo Vallecano,360,['0a56b775-45b5-4668-b2d6-5673e3c1a592'],41,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:41.877,Pass,
,,,,,,,,,,,,,,,,,,2.990434,,,,,,,,,,,,,f4624f0f-3a00-458a-a0ad-4525b1eca452,119,,"[37.7, 64.2]",3825878,1,True,,,-2.459116,,Right Foot,,,,"[14.2, 45.1]",Ground Pass,,30.282999,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Throw In,Antonio Amaya Carazo,27144.0,Right Center Back,5,Rayo Vallecano,360,['dfb9f82e-522e-4542-b4da-d330dcc3e174'],44,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:44.628,Pass,
,,,,,,,,,,,,,,,,,,1.872003,,,,,,,,,,,,,5a9f1f17-31cf-41f3-9d98-c0d956148b91,121,,"[14.9, 44.7]",3825878,1,,,,1.205241,,Left Foot,,,,"[26.0, 73.7]",Ground Pass,,31.051731,,,Antonio Amaya Carazo,27144.0,,,,,,1,From Throw In,Juan Carlos Martín Corral,24255.0,Goalkeeper,5,Rayo Vallecano,360,['ce3c420d-969d-4c51-b599-1acc48385b17'],49,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:49.004,Pass,
,,,,,,,,,,,,,,,,,,1.348001,,,,,,,,,,,,,8cb051bf-927a-4380-9e05-37bc9bff8bc6,124,,"[26.6, 72.6]",3825878,1,,,,-1.9288598,,Right Foot,,,,"[20.8, 57.1]",Ground Pass,,16.549622,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Throw In,Antonio Amaya Carazo,27144.0,Right Center Back,5,Rayo Vallecano,360,['5fec5c9d-a449-405d-9c34-0073fa5137f5'],52,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:52.201,Pass,
