bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.357517,,,,,,,,,,,,,2056da1a-1de6-4e44-9f60-962e650c542a,592,,"[105.9, 37.5]",3825690,13,,,,,-1.8408688,,Right Foot,,,,"[101.0, 19.8]",,Ground Pass,,18.365728,,,,,Jonathan Viera Ramos,10755.0,,,,,Recovery,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,40,Las Palmas,208,['9dd7fb78-6782-4dcf-a5d7-ea69a2076f11'],49,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:49.408,Pass,
,,,,,,,,,,,,,,,,,0.963767,,,,,,,,,,,,,04b5500a-bedf-4b0c-a390-0f862ee5a65d,595,,"[99.2, 20.4]",3825690,13,,,,,0.65634835,,Right Foot,,,,"[106.6, 26.1]",,Ground Pass,,9.340771,,,Incomplete,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Midfield,40,Las Palmas,208,"['6700cd29-6372-41ee-b2d4-59f31c854b92', 'd57ed6ca-83b2-4634-b83e-895161d362f6']",52,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:52.204,Pass,
,,,,,,,,,,,,,,,,,2.964062,,,,,,,,,,,,,64f0e4df-4b08-4dde-9c1f-0105fb02da6c,603,,"[120.0, 0.1]",3825690,14,,,,,1.8389398,,Left Foot,,,,"[111.4, 31.4]",,High Pass,,32.459976,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,42,Las Palmas,208,['0f9d8470-74d1-45ca-906c-1e79737598cb'],20,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:20.414,Pass,
,,,,,,,,,,,,,,,,,1.397792,,,,,,,,,,,,,de0373ab-1444-4ad1-931a-02ebb41d0a7a,606,,"[83.9, 0.1]",3825690,14,,,,,0.19185545,,,,,,"[97.8, 2.8]",,High Pass,,14.159802,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,43,Las Palmas,208,"['19819a21-951b-4303-8ab0-1708c9bbfea1', '613997bb-2ab8-41e9-af89-0b7f92524832']",34,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:34.322,Pass,
,,,,,,,,,,,,,,,,,1.453228,,,,,,,,,,,,,19819a21-951b-4303-8ab0-1708c9bbfea1,608,,"[22.3, 77.3]",3825690,14,,,,,3.050933,,Head,,,,"[14.6, 78.0]",,High Pass,,7.731753,,,,,Cristiano Piccini,11634.0,,,,,Recovery,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,43,Las Palmas,208,"['753024d7-7e5b-479f-83a4-05475d6e6839', 'de0373ab-1444-4ad1-931a-02ebb41d0a7a']",35,,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:35.720,Pass,
,,,,,,,,,,,,,,,,,2.335453,,,,,,,,,,,,,0a605247-7dd8-4820-b489-0efc364ac340,611,,"[14.6, 78.0]",3825690,14,,,,,0.18311082,,Right Foot,,,,"[25.4, 80.0]",,High Pass,,10.983624,,,Out,,,,,,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,43,Las Palmas,208,,37,,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:37.307,Pass,
,,,,,,,,,,,,,,,,,1.648752,,,,,,,,,,,,,423fa74c-e172-4e8c-a541-c580355d609e,612,,"[102.1, 0.1]",3825690,14,,,,,1.3236198,,,,,,"[104.8, 10.8]",,Low Pass,,11.035398,,,,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,44,Las Palmas,208,['1b0f7558-7bb9-47d3-ba63-a1579df9534b'],52,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:52.543,Pass,
,,,,,,,,,,,,,,,,,3.680513,,,,,,,,,,,,,43854da7-dac4-4cdc-8275-15dbdf8189d0,620,,"[10.3, 70.4]",3825690,15,,,,,0.197797,,Left Foot,,,,"[58.2, 80.0]",,High Pass,,48.85253,,,Out,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Right Center Back,45,Real Betis,218,,0,,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:00.052,Pass,
,,,,,,,,,,,,,,,,,1.927691,,,,,,,,,,,,,83646e5f-99cc-4d42-9a5e-cde2ab1ebfe1,621,,"[63.0, 0.1]",3825690,15,,,,,0.15512228,,,,,,"[87.3, 3.9]",,Low Pass,,24.595325,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,46,Las Palmas,208,"['6e64ed52-363d-4dd8-a477-947ba924dc9c', '7c40f572-7d44-4771-bbf3-f125b2108d63']",21,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:21.761,Pass,
,,,,,,,,,,,,,,,,,0.66017,,,,,,,,,,,,,7c40f572-7d44-4771-bbf3-f125b2108d63,623,,"[32.8, 76.2]",3825690,15,,,,,0.026839191,,Head,,,,"[47.7, 76.6]",,High Pass,,14.905368,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,Recovery,1,From Counter,Cristiano Piccini,11634.0,Right Back,47,Real Betis,218,"['21f1352d-e2a4-4514-b8af-bbb5d8033a54', '83646e5f-99cc-4d42-9a5e-cde2ab1ebfe1']",23,,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:23.689,Pass,
,,,,,,,,,,,,,,,,,1.647165,,,,,,,,,,,,,ba474f40-dc15-4246-ae73-c1b583eba44c,625,,"[47.7, 76.6]",3825690,15,,,,,-0.2814793,,Head,,,,"[64.3, 71.8]",,High Pass,,17.280046,,,,,Jorge Molina Vidal,6630.0,,,,,,1,From Counter,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,47,Real Betis,218,['d8aefd27-16c9-4a34-be00-d3fe422315e1'],24,,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:24.621,Pass,
,,,,,,,,,,,,,,,,,1.037351,,,,,,,,,,,,,8462db51-bfc9-4344-963e-45d3debba6e8,627,,"[64.3, 71.0]",3825690,15,,,,,-0.53783554,,Head,,,,"[70.0, 67.6]",,High Pass,,6.6370173,,,Incomplete,,,,,,,,,1,From Counter,Jorge Molina Vidal,6630.0,Right Center Forward,47,Real Betis,218,['69319f08-299f-47f7-bbf1-8b2cc9027702'],26,,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:26.404,Pass,
,,,,,,,,,,,,,,,,,2.146653,,,,,,,,,,,,,69319f08-299f-47f7-bbf1-8b2cc9027702,628,,"[50.1, 12.5]",3825690,15,,,,,-2.4842036,,Head,,,,"[38.7, 3.7]",,Low Pass,,14.401389,,,,,Javier Garrido Behovide,26448.0,,,,,Recovery,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,48,Las Palmas,208,"['260eba99-ecf8-4857-94ad-87454b965e7b', '8462db51-bfc9-4344-963e-45d3debba6e8']",27,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:27.441,Pass,
,,,,,,,,,,,,,,,,,2.78903,,,,,,,,,,,,,38eb09ad-7863-4bc7-8aa3-57d84f9c70a2,630,,"[36.8, 4.1]",3825690,15,,,,,2.2279305,,Left Foot,,,,"[13.5, 34.3]",,Ground Pass,,38.143543,,,,,Javier Varas Herrera,26753.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Center Back,48,Las Palmas,208,['68cef24d-d91f-4b8e-aefe-51a7b15aa5f4'],29,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:29.588,Pass,
,,,,,,,,,,,,,,,,,2.210744,,,,,,,,,,,,,4ea815ff-1202-455b-9e56-a05a6c5a3d49,633,,"[13.5, 37.1]",3825690,15,,,,,-1.1659045,,Right Foot,,,,"[27.9, 3.5]",,High Pass,,36.55571,,,,,Javier Garrido Behovide,26448.0,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,48,Las Palmas,208,['eeb680a4-3447-4a13-a117-c60763dcb23d'],37,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:37.969,Pass,
,,,,,,,,,,,,,,,,,2.211983,,,,,,,,,,,,,18d45a36-642d-40cf-acbb-c804503cb676,636,,"[28.1, 3.5]",3825690,15,,,,,-0.18234882,,Left Foot,,,,"[42.2, 0.9]",,High Pass,,14.337712,,,,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Center Back,48,Las Palmas,208,['7f3e761f-25c2-40d2-9343-31f308e0616b'],41,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:41.016,Pass,
,,,,,,,,,,,,,,,,,0.630921,,,,,,,,,,,,,e6889417-f623-4723-b954-d503962f9155,638,,"[42.2, 1.4]",3825690,15,,,,,0.9201695,,Head,,,,"[47.3, 8.1]",,Low Pass,,8.420214,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,48,Las Palmas,208,['3cd76c33-8c6e-40e4-84f7-3cf4593404a2'],43,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:43.621,Pass,
,,,,,,,,,,,,,,,,,1.208011,,,,,,,,,,,,,d3434708-a9b5-400c-a241-f748a5c594f2,641,,"[47.4, 8.7]",3825690,15,,,,,-0.94435114,,Left Foot,,,,"[52.9, 1.1]",,Low Pass,,9.381365,,,,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,48,Las Palmas,208,['3dd4419f-bc8f-4759-9975-748467c04974'],44,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:44.319,Pass,
,,,,,,,,,,,,,,,,,0.725441,,,,,,,,,,,,,e028a6c6-5555-4c83-9a67-9ecdead8a11b,645,,"[64.1, 5.5]",3825690,15,,,,,-0.43662715,,Left Foot,,,,"[71.6, 2.0]",,Ground Pass,,8.276473,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,48,Las Palmas,208,['66f10121-b973-4331-bc17-ac2ce915a6a6'],47,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:47.606,Pass,
,,,,,,,,,,,,,,,,,2.142896,,,,,,,,,,,,,6d85177c-abdf-40a0-b594-baf69fca54ef,650,,"[73.0, 0.1]",3825690,15,,,,,2.8295505,,,,,,"[63.7, 3.1]",,Low Pass,,9.771898,,,,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,49,Las Palmas,208,['07f8a2f6-c9eb-4509-a88c-8530a682d6aa'],54,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:54.513,Pass,
,,,,,,,,,,,,,,,,,1.853844,,,,,,,,,,,,,af4425f8-9579-410c-a768-b4bef6b0acf0,654,,"[57.9, 6.2]",3825690,15,,,,,1.9800142,,Right Foot,,,,"[42.2, 42.4]",,High Pass,,39.45795,,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Midfield,49,Las Palmas,208,"['3f689cff-4623-4558-accd-1c8d7e777f15', 'a1303863-7879-4a15-9863-e507a5869e15']",58,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:58.260,Pass,True
,,,,,,,,,,,,,,,,,1.61432,,,,,,,,,,,,,7ba7e096-7d86-46d6-b2c6-9ccedd655169,657,,"[48.7, 52.2]",3825690,16,,,,,-0.14843291,,Right Foot,,,,"[70.1, 49.0]",,Ground Pass,,21.63793,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Hernán Daniel Santana Trujillo,15805.0,Right Center Back,49,Las Palmas,208,['50683a7b-e0a5-4599-bfd2-7db453cc60b8'],2,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:02.971,Pass,
,,,,,,,,,,,,,,,,,1.762123,,,,,,,,,,,,,18ab39a9-c3f9-4978-9c46-687ae956dd8e,660,,"[77.6, 44.9]",3825690,16,,,,,-0.66917306,4d696495-c1d7-430e-8163-2c25c3f040fa,Left Foot,,,,"[99.6, 27.5]",,Ground Pass,,28.049242,,,,,Sergio Ezequiel Araújo,8167.0,True,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,49,Las Palmas,208,['2560e07e-2f85-42c3-a1f6-84dbf3816765'],5,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:05.676,Pass,
,,,,,,,,,,,,,,,,,3.042206,,,,,,,,,,,,,403ca012-4252-40b2-95f5-dbfc053daeeb,665,,"[7.0, 36.1]",3825690,16,,,,,-0.25757962,,Left Foot,,,,"[64.7, 20.9]",,High Pass,,59.668503,,,,,Jorge Molina Vidal,6630.0,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,50,Real Betis,218,['e6a73d3b-8854-43e7-a85b-4889800119a2'],37,,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:37.806,Pass,
,,,,,,,,,,,,,,,,,1.635308,,,,,,,,,,,,,42d1f00b-e977-4f1d-9544-fc88f66a71d7,667,,"[64.4, 20.9]",3825690,16,,,,,0.6171914,,Head,,,,"[73.7, 27.5]",,High Pass,,11.403947,,,Incomplete,,,,,,,,,1,From Goal Kick,Jorge Molina Vidal,6630.0,Right Center Forward,50,Real Betis,218,['1fe491b7-7102-4177-bf56-6fc6a8cd02f8'],40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:40.980,Pass,
,,,,,,,,,,,,,,,,,1.042785,,,,,,,,,,,,,1fe491b7-7102-4177-bf56-6fc6a8cd02f8,668,,"[46.4, 52.6]",3825690,16,,,,True,0.12090276,,,,,,"[57.1, 53.9]",,Low Pass,,10.778683,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Hernán Daniel Santana Trujillo,15805.0,Right Center Back,50,Real Betis,218,"['42d1f00b-e977-4f1d-9544-fc88f66a71d7', 'a51754a5-c5c6-4258-bfad-036f6f1b4f34', 'd12be7da-003e-4b73-88f4-a2fc8f1b8579']",42,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:42.616,Pass,True
,,,,,,,,,,,,,,,,,4.252849,,,,,,,,,,,,,cac5f92b-7998-4426-8c9e-681f77af315c,673,,"[62.6, 26.1]",3825690,16,,,,,1.1881231,,Right Foot,,,,"[81.8, 73.8]",,High Pass,,51.41916,,,,,Cristiano Piccini,11634.0,,True,,,,1,From Goal Kick,Xavier Torres Buigues,24162.0,Right Defensive Midfield,50,Real Betis,218,"['4c408362-b115-4060-8e49-d500efc9a848', '9e1aecec-14b2-450d-9102-35be3cd48a2a']",44,,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:44.796,Pass,True
,,,,,,,,,,,,,,,,,3.875412,,,,,,,,,,,,,cfa6d05b-dd31-4f82-aa84-58b1334116bb,676,,"[94.6, 75.0]",3825690,16,,,,,-0.22075227,,Right Foot,,,,"[120.0, 69.3]",,Ground Pass,,26.031712,,,Out,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,From Goal Kick,Cristiano Piccini,11634.0,Right Back,50,Real Betis,218,['9ea03cfb-4e55-405c-8b7d-cc9544efc3d7'],53,,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:53.003,Pass,
,,,,,,,,,,,,,,,,,3.581396,,,,,,,,,,,,,c6a7347c-326f-4b48-ba03-cd30db55d0f6,678,,"[6.0, 36.0]",3825690,17,,,,,-0.56338555,,Right Foot,,,,"[60.3, 1.7]",,High Pass,,64.226006,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,51,Las Palmas,208,['f96692fb-2fc8-4bcf-a432-19df8cf3446c'],22,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:22.485,Pass,
,,,,,,,,,,,,,,,,,1.282352,,,,,,,,,,,,,3bb428c1-fef7-4097-b92a-6499c7a4bb2f,680,,"[59.9, 2.0]",3825690,17,,,,True,2.1471715,,,,,,"[54.7, 10.0]",,Low Pass,,9.541489,,,Incomplete,,,,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,51,Las Palmas,208,"['19bbfc1c-b710-42dc-9930-0a0496d2b471', '35d887c5-d83c-4acd-a979-8284f9459ce7']",26,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:26.106,Pass,True
,,,,,,,,,,,,,,,,,5.731485,,,,,,,,,,,,,19bbfc1c-b710-42dc-9930-0a0496d2b471,682,,"[65.4, 70.1]",3825690,17,,,,,0.0,,Right Foot,,,,"[118.0, 70.1]",,High Pass,,52.6,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Xavier Torres Buigues,24162.0,Right Defensive Midfield,51,Las Palmas,208,"['3bb428c1-fef7-4097-b92a-6499c7a4bb2f', '99a52f1e-02f4-4308-8c9c-785c6a709025']",27,,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:27.388,Pass,
,,,,,,,,,,,,,,,,,3.205604,,,,,,,,,,,,,988af444-aaab-4282-9fb7-3f28fac23ac7,685,,"[16.7, 26.8]",3825690,17,,,,,-0.20494665,,Right Foot,,,,"[70.1, 15.7]",,High Pass,,54.54145,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,51,Las Palmas,208,['4fe88948-a790-48c4-84ea-558af9718882'],43,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:43.401,Pass,
,,,,,,,,,,,,,,,,,0.364707,,,,,,,,,,,,,2fd4c0c7-2c0f-4130-9d01-f087816963f9,687,,"[70.1, 15.7]",3825690,17,,,,True,0.7853982,,,,,,"[71.8, 17.4]",,Low Pass,,2.4041631,,,Incomplete,,,,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,51,Las Palmas,208,"['73de2e05-412d-40a8-b1a8-1e4313201289', 'a116ef19-efd5-45ff-b1be-2f4704e62fcc']",46,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:46.607,Pass,True
,,,,,,,,,,,,,,,,,0.98198,,,,,,,,,,,,,495611d1-fa88-48c8-b8f7-14f145dcd22a,696,,"[16.0, 0.1]",3825690,18,,True,,,0.10715767,,,,,,"[41.1, 2.8]",,High Pass,,25.2448,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,52,Real Betis,218,['b6657c5e-bade-408d-b2db-952efe9d0365'],13,,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:13.082,Pass,
,,,,,,,,,,,,,,,,,1.626465,,,,,,,,,,,,,b6657c5e-bade-408d-b2db-952efe9d0365,697,,"[79.0, 77.3]",3825690,18,,,,,-1.0098956,,Head,,,,"[83.9, 69.5]",,High Pass,,9.211406,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,52,Real Betis,218,"['495611d1-fa88-48c8-b8f7-14f145dcd22a', 'eda369f4-95e2-4c95-baf1-8b7a6081c59d']",14,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:14.064,Pass,
,,,,,,,,,,,,,,,,,2.097234,,,,,,,,,,,,,eda369f4-95e2-4c95-baf1-8b7a6081c59d,698,,"[36.2, 10.6]",3825690,18,,,,,0.5415041,,Right Foot,,,,"[63.3, 26.9]",,High Pass,,31.624357,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Left Midfield,52,Real Betis,218,"['7ad0f6a2-3552-4a59-bc0e-a926f98f0421', 'b6657c5e-bade-408d-b2db-952efe9d0365']",15,,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:15.690,Pass,
,,,,,,,,,,,,,,,,,1.416136,,,,,,,,,,,,,d46812a0-ba11-4bee-a024-3bef733cbb45,701,,"[62.6, 52.6]",3825690,18,,,,,-2.0878284,,Left Foot,,,,"[56.8, 42.4]",,Ground Pass,,11.733712,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Center Back,53,Las Palmas,208,['7bfa950d-c883-402b-9d80-718e56041539'],19,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:19.800,Pass,
,,,,,,,,,,,,,,,,,1.573508,,,,,,,,,,,,,b0c9b4b2-6ca7-45dd-b877-3e1505453f3b,704,,"[58.2, 40.3]",3825690,18,,,,,-1.6373645,,Left Foot,,,,"[56.7, 17.8]",,Ground Pass,,22.549944,,,,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,53,Las Palmas,208,['48805224-fbac-4e12-8a38-e17018dc4fe3'],21,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:21.679,Pass,
,,,,,,,,,,,,,,,,,1.970255,,,,,,,,,,,,,e3e31da9-d36d-4066-9208-740eba1aca58,707,,"[56.1, 15.6]",3825690,18,,,,,2.7126958,,Left Foot,,,,"[36.2, 24.7]",,Ground Pass,,21.881956,,,,,Javier Garrido Behovide,26448.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,53,Las Palmas,208,['1f8f5d7a-27ef-4c8e-92fe-54982877504e'],24,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:24.443,Pass,
,,,,,,,,,,,,,,,,,2.497135,,,,,,,,,,,,,d80473e5-fd1d-473c-854e-8c0d7e9d4e9f,710,,"[33.7, 24.7]",3825690,18,,,,,2.3456128,,Left Foot,,,,"[15.0, 43.8]",,Ground Pass,,26.730133,,,,,Javier Varas Herrera,26753.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Center Back,53,Las Palmas,208,['8016fad5-d4de-4c5c-9507-213e55dd5879'],28,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:28.645,Pass,
,,,,,,,,,,,,,,,,,3.08462,,,,,,,,,,,,,500e2be4-5635-4bcf-bfd7-3107202d812a,713,,"[22.0, 45.6]",3825690,18,,,,,-0.53234667,,Right Foot,,,,"[64.1, 20.8]",,High Pass,,48.861538,,,Incomplete,,,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,53,Las Palmas,208,['ab3cdd62-543f-4583-98a0-6405c23c8011'],36,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:36.976,Pass,
,,,,,,,,,,,,,,,,,1.672798,,,,,,,,,,,,,ab3cdd62-543f-4583-98a0-6405c23c8011,714,,"[56.0, 59.3]",3825690,18,,,,,-2.9367158,,Head,,,,"[48.3, 57.7]",,High Pass,,7.864477,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,53,Las Palmas,208,"['500e2be4-5635-4bcf-bfd7-3107202d812a', 'c02b6467-bd74-48a9-b0b5-e284e0cf8431']",40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:40.061,Pass,
,,,,,,,,,,,,,,,,,1.706426,,,,,,,,,,,,,beb9abbe-d6b1-462c-b28b-4f278f913955,718,,"[77.6, 19.2]",3825690,18,,,,,-0.7061991,,Right Foot,,,,"[87.8, 10.5]",,Ground Pass,,13.406342,,,Incomplete,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Midfield,53,Las Palmas,208,"['19d91f82-ea34-48df-9a3c-436bee2d1729', '39ecbf2d-0fdb-4fb7-a47a-e81f3930fbf2']",43,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:43.643,Pass,
,,,,,,,,,,,,,,,,,1.984452,,,,,,,,,,,,,19d91f82-ea34-48df-9a3c-436bee2d1729,720,,"[32.3, 69.6]",3825690,18,,,,,-2.5524814,,Right Foot,,,,"[11.5, 55.7]",,Ground Pass,,25.016994,,,,,Antonio Adán Garrido,6654.0,,,,,Interception,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,53,Las Palmas,208,"['64c7281b-f59d-4a34-8541-f1d5468589e7', 'beb9abbe-d6b1-462c-b28b-4f278f913955']",45,,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:45.349,Pass,
,,,,,,,,,,,,,,,,,1.290845,,,,,,,,,,,,,ccc88928-5b0a-478d-9407-beacf19b4256,724,,"[10.1, 55.3]",3825690,18,,,,,1.1350561,,Left Foot,,,,"[21.6, 80.0]",,High Pass,,27.245916,,,Out,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,53,Las Palmas,208,['4c58489a-14d1-4613-a099-bfc93ea50b17'],47,,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:47.465,Pass,True
,,,,,,,,,,,,,,,,,0.529763,,,,,,,,,,,,,bb2ba7ff-84c2-46ad-9e2d-8c04a3b7c356,725,,"[98.5, 0.1]",3825690,18,,True,,,2.9093037,,,,,,"[89.2, 2.3]",,Low Pass,,9.556673,,,,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,54,Las Palmas,208,['f452e209-99d8-408d-a398-794e41c26137'],54,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:54.763,Pass,
,,,,,,,,,,,,,,,,,1.03627,,,,,,,,,,,,,78b196d7-b871-44d0-bb96-121596ddf5a7,727,,"[97.1, 7.2]",3825690,18,,,,,1.0126938,,Right Foot,,,,"[108.4, 25.3]",,Ground Pass,,21.337759,,,Incomplete,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Midfield,54,Las Palmas,208,['29e6e8d6-b21b-4be2-9f81-aa99108c6e82'],59,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:59.512,Pass,
