bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,874e40cc-8bd4-4c62-bf0d-5bf413a5a770,1,,,3825811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Espanyol,214,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f23fe294-aab5-49a6-9123-293a6b9c5fae,2,,,3825811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 24782, 'name': 'Jonhatan Montiel Caballero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 26}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Rayo Vallecano,360,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eabb7748-0211-4906-ad92-cf8844b61661,3,,,3825811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['9147bf78-613c-4b68-844e-0e4889f3842c'],0,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9147bf78-613c-4b68-844e-0e4889f3842c,4,,,3825811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['eabb7748-0211-4906-ad92-cf8844b61661'],0,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9378170a-7312-4134-b8a8-dc40ee8ec3ae,1695,,,3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Espanyol,214,['9b8b8bb4-dac0-45e5-a65d-df6068750f9d'],0,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b8b8bb4-dac0-45e5-a65d-df6068750f9d,1696,,,3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Espanyol,214,['9378170a-7312-4134-b8a8-dc40ee8ec3ae'],0,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.237434,,,,,,,,,,,,,b8ec4e64-32a4-4459-8a4b-5569336b6162,5,,"[61.0, 40.1]",3825811,0,,,,,-2.4037776,,Right Foot,,,,"[59.9, 39.1]",,Ground Pass,,1.4866068,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,Kick Off,1,From Kick Off,Jonhatan Montiel Caballero,24782.0,Center Attacking Midfield,2,Rayo Vallecano,360,['762ed00d-e99a-4f71-8e31-a9ef7617fa9a'],0,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.583,Pass,
,,,,,,,,,,,,,,,,,,1.111925,,,,,,,,,,,,,289078ed-378e-496d-9801-eea88180fc0e,7,,"[60.2, 40.4]",3825811,0,,,,,3.0069947,,Left Foot,,,,"[50.6, 41.7]",,Ground Pass,,9.687621,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,Alberto Mateus Contreiras Gonçalves,26690.0,Center Forward,2,Rayo Vallecano,360,['63c4c700-da6d-4960-b858-4cc910f6e56f'],0,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.821,Pass,
,,,,,,,,,,,,,,,,,,1.524078,,,,,,,,,,,,,ac0225e3-bc36-40b5-a8a3-262912b75f0c,10,,"[50.1, 47.4]",3825811,0,,,,,2.7739224,,Right Foot,,,,"[36.6, 52.6]",,Ground Pass,,14.466859,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,2,Rayo Vallecano,360,['0cea06be-a2d5-42a0-89c9-228acdfe738f'],2,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:02.863,Pass,
,,,,,,,,,,,,,,,,,,1.955827,,,,,,,,,,,,,9c06abff-4773-450c-abe5-77f853f0303e,13,,"[36.4, 52.6]",3825811,0,,,,,-1.9241666,,Right Foot,,,,"[27.4, 28.2]",,Ground Pass,,26.006922,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Right Center Back,2,Rayo Vallecano,360,['e7e34d70-2c0d-43bc-abfa-2335dee37a61'],5,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:05.372,Pass,
,,,,,,,,,,,,,,,,,,2.110165,,,,,,,,,,,,,31a51bda-0e59-4f26-92a9-29c590613dba,16,,"[51.6, 23.4]",3825811,0,,,,,-0.023555852,,Right Foot,,,,"[89.8, 22.5]",,High Pass,,38.2106,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,From Kick Off,José Ángel Crespo Rincón,18404.0,Left Center Back,2,Rayo Vallecano,360,"['05a1c8a9-7877-4be8-95d6-00aae366390e', '83dfc915-c558-4ae0-bf6c-92635c5d0570']",11,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.068,Pass,
,,,,,,,,,,,,,,,,,,1.537731,,,,,,,,,,,,,83dfc915-c558-4ae0-bf6c-92635c5d0570,18,,"[30.3, 57.6]",3825811,0,,,,,0.57790196,,Head,,,,"[46.4, 68.1]",,Low Pass,,19.221342,,Incomplete,,Javier López Rodríguez,6791.0,,,,,,Recovery,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Rayo Vallecano,360,"['31a51bda-0e59-4f26-92a9-29c590613dba', '365e001d-9edc-4c46-9647-650c43f9b389', 'eda5ca90-bf20-4688-b981-461ca35c4967']",13,,,,,,,,,,,,,,,Espanyol,214,00:00:13.178,Pass,
,,,,,,,,,,,,,,,,,,1.022257,,,,,,,,,,,,,a4c3c001-ba55-4b55-9f01-8569cc87c669,24,,"[75.0, 8.8]",3825811,0,,,,,3.0275068,,Left Foot,,,,"[65.4, 9.9]",,Ground Pass,,9.662815,,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,From Kick Off,José Ignacio Martínez García,11298.0,Left Back,2,Rayo Vallecano,360,"['04a8cc2b-aa52-48fd-a162-16e632f88246', 'c9b5d48a-4777-4c29-bb6a-df9eb072c0d0', 'eaf8331d-cce4-4120-9ccb-8e0353f2f325']",15,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:15.901,Pass,True
,,,,,,,,,,,,,,,,,,1.862523,,,,,,,,,,,,,55d20aa2-c65c-4303-88d8-3cc8f0c119c8,27,,"[58.2, 7.2]",3825811,0,,,,,2.706733,,Right Foot,,,,"[42.7, 14.4]",,Ground Pass,,17.090641,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,From Kick Off,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,2,Rayo Vallecano,360,['9a00d646-c744-4e7c-aa6c-3375edf5b19a'],18,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.260,Pass,
,,,,,,,,,,,,,,,,,,2.298079,,,,,,,,,,,,,969549fd-faa4-4b4a-bdc2-f2077a426c52,30,,"[42.9, 19.9]",3825811,0,,,,,1.7330582,,Right Foot,,,,"[38.3, 48.0]",,Ground Pass,,28.474024,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Kick Off,José Ángel Crespo Rincón,18404.0,Left Center Back,2,Rayo Vallecano,360,['d61b7666-7975-47fc-b928-09388a0b149c'],21,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:21.310,Pass,
,,,,,,,,,,,,,,,,,,1.631656,,,,,,,,,,,,,2c42187e-6dd9-4c57-bff1-5d2aee0333d6,32,,"[38.3, 48.0]",3825811,0,,,,,-1.0762705,,Right Foot,,,,"[43.8, 37.8]",,Ground Pass,,11.588356,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Right Center Back,2,Rayo Vallecano,360,['ba00271c-2bdc-45f5-b8f4-0f57162a91a8'],23,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.608,Pass,
,,,,,,,,,,,,,,,,,,1.458902,,,,,,,,,,,,,d8266fbf-0f70-4cda-a79e-985a6bf04920,35,,"[50.1, 29.5]",3825811,0,,,,,-1.2697105,,Right Foot,,,,"[56.0, 10.5]",,Ground Pass,,19.894974,,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,2,Rayo Vallecano,360,['58889077-843c-4b6c-95b0-184f034b21a8'],27,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:27.240,Pass,
,,,,,,,,,,,,,,,,,,0.739447,,,,,,,,,,,,,c3daa198-0a77-4581-8fde-bac58bd0a673,38,,"[63.2, 9.2]",3825811,0,,,,,2.0299394,,Right Foot,,,,"[58.8, 18.1]",,Ground Pass,,9.928243,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,2,Rayo Vallecano,360,['6b8b61aa-c69a-4d90-a05b-32bc588a5649'],31,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:31.219,Pass,
,,,,,,,,,,,,,,,,,,0.815211,,,,,,,,,,,,,644a1008-0991-4930-95f0-a5c03fa81e13,40,,"[58.8, 18.1]",3825811,0,,,,,-1.050441,,Right Foot,,,,"[63.9, 9.2]",,Ground Pass,,10.25768,,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,2,Rayo Vallecano,360,['572a6be3-962f-4945-8f49-f1a4f19d7c34'],31,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:31.958,Pass,
,,,,,,,,,,,,,,,,,,0.699456,,,,,,,,,,,,,a9f93e59-d1b4-49ff-8f7d-5f06dc059b6a,44,,"[69.3, 9.9]",3825811,0,,,,,-0.68052125,,Right Foot,,,,"[75.6, 4.8]",,Ground Pass,,8.105554,,,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,From Kick Off,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,2,Rayo Vallecano,360,"['b513864a-72df-499f-a50f-df60d3e328da', 'f290159b-d500-43f3-8886-05d9fa092388']",34,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:34.147,Pass,True
,,,,,,,,,,,,,,,,,,1.065463,,,,,,,,,,,,,a5e107fc-ad2e-42f7-a1ba-9a47267290f7,47,,"[75.6, 4.8]",3825811,0,,,,,2.762434,,Right Foot,,,,"[62.8, 9.9]",,Ground Pass,,13.778606,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,Tiago Manuel Dias Correia,7900.0,Left Wing,2,Rayo Vallecano,360,['e3be78d8-c8f6-4ad5-b22a-f08ed250f6e8'],35,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:35.536,Pass,
,,,,,,,,,,,,,,,,,,0.923938,,,,,,,,,,,,,6e9bcc81-7e46-45f8-a82d-f6c519a383d9,50,,"[62.8, 10.1]",3825811,0,,,,,0.98279375,,Right Foot,,,,"[65.4, 14.0]",,Ground Pass,,4.6872168,,,,José Ignacio Martínez García,11298.0,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,2,Rayo Vallecano,360,"['13a118bf-51ab-4ba4-b9e0-fdc98cef6cb7', '3f57b8cb-d628-4ebd-a5a9-2646590d8f3e']",36,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:36.602,Pass,True
,,,,,,,,,,,,,,,,,,2.542217,,,,,,,,,,,,,39c75e2e-31f8-4f2b-8d94-31d9a540db82,52,,"[64.1, 19.7]",3825811,0,,,,,1.8705012,,Left Foot,,,,"[56.9, 43.0]",,Ground Pass,,24.387087,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Kick Off,José Ignacio Martínez García,11298.0,Left Back,2,Rayo Vallecano,360,['fd87b060-fe48-4afc-b4d3-f4315c7d3a64'],37,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:37.526,Pass,
,,,,,,,,,,,,,,,,,,2.555287,,,,,,,,,,,,,12a81d64-3922-415b-a79d-2e7ea2f07ede,56,,"[57.1, 47.2]",3825811,0,,,,,0.8502422,,Right Foot,,,,"[85.9, 80.0]",,High Pass,,43.649513,,Out,,Roberto Román Triguero,6914.0,,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Right Center Back,2,Rayo Vallecano,360,"['7890e4c9-2e94-4da4-930a-714ccc374cdc', 'ffa56dab-bfbb-42f5-8d00-9166bdac9086']",40,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:40.892,Pass,True
,,,,,,,,,,,,,,,,,,0.998434,,,,,,,,,,,,,1102a334-d898-41df-9b89-a22a6800deb5,58,,"[41.2, 0.1]",3825811,0,,True,,,1.5707964,,,,,,"[41.2, 6.8]",,Low Pass,,6.7,,,,Jorge Franco Alviz,6624.0,,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,3,Espanyol,214,['657d95d6-a3f8-4185-82bf-0d5997301cee'],54,,,,,,,,,,,,,,,Espanyol,214,00:00:54.967,Pass,
,,,,,,,,,,,,,,,,,,1.666573,,,,,,,,,,,,,f6a7d114-f853-4139-bb96-e4c09e473884,60,,"[41.2, 6.8]",3825811,0,,,,,-3.0004325,,Right Foot,,,,"[22.2, 4.1]",,Low Pass,,19.190884,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,,1,From Throw In,Jorge Franco Alviz,6624.0,Left Wing,3,Espanyol,214,['b8171ed1-6f91-4428-b545-110291ae4a17'],56,,,,,,,,,,,,,,,Espanyol,214,00:00:56.235,Pass,
,,,,,,,,,,,,,,,,,,2.712625,,,,,,,,,,,,,3a633a08-4861-4e45-a2c2-bfc0eac2b9e9,63,,"[22.2, 4.4]",3825811,0,,,,,2.2954957,,Left Foot,,,,"[5.2, 23.6]",,Ground Pass,,25.644493,,,,Pau López Sabata,6792.0,,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,3,Espanyol,214,['5bdb9a61-5abd-498f-8c92-e137a15bb803'],59,,,,,,,,,,,,,,,Espanyol,214,00:00:59.633,Pass,
,,,,,,,,,,,,,,,,,,3.624666,,,,,,,,,,,,,4ddedcd6-acf6-465e-9949-a21677fb95de,67,,"[8.5, 24.2]",3825811,1,,,,,-0.054223113,,Left Foot,,,,"[69.3, 20.9]",,High Pass,,60.88949,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,3,Espanyol,214,"['0af75c98-b7c3-4737-b27a-73797019fa26', '769dd435-0f35-436e-b943-896f1b2784be', 'd29f7d61-45ef-4afc-85df-ea1c3d8f812c']",4,,,,,,,,,,,,,,,Espanyol,214,00:01:04.589,Pass,True
,,,,,,,,,,,,,,,,,,0.785313,,,,,,,,,,,,,0af75c98-b7c3-4737-b27a-73797019fa26,70,,"[50.8, 59.2]",3825811,1,,,,True,-0.4697825,,,,,,"[57.3, 55.9]",,Low Pass,,7.2897186,,Incomplete,,Roberto Trashorras Gayoso,26848.0,,,,,,Recovery,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,3,Espanyol,214,"['028ef589-20dd-43cf-b361-f1b6e0537d05', '4ddedcd6-acf6-465e-9949-a21677fb95de', 'a927d62b-7808-4956-bfa5-7b8fc1dd5446', 'b4c79e76-15bf-42d7-ad50-fef44c5002f7']",8,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:08.214,Pass,True
,,,,,,,,,,,,,,,,,,3.034294,,,,,,,,,,,,,8a895d6d-465d-42e7-9790-d47aedea3e12,73,,"[33.5, 46.1]",3825811,1,,,,,-2.7360914,,Head,,,,"[13.7, 37.6]",,Low Pass,,21.54739,,,,Yoel Rodríguez Oterino,10612.0,,,,,,Recovery,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,4,Rayo Vallecano,360,['696e867e-51ab-41e1-a93e-cf186b074ebb'],10,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:10.575,Pass,
,,,,,,,,,,,,,,,,,,2.617673,,,,,,,,,,,,,0fafd510-8a93-4b9b-ac2b-181e7598d348,76,,"[14.3, 41.3]",3825811,1,,,,,1.3563247,,Right Foot,,,,"[20.9, 71.6]",,Ground Pass,,31.010483,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,4,Rayo Vallecano,360,['bfa7bebb-a23b-4d2a-ba97-78241ed7a061'],16,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:16.131,Pass,
,,,,,,,,,,,,,,,,,,0.805526,,,,,,,,,,,,,8f8be238-18e8-482a-9955-9ade52c3a4e0,80,,"[1.7, 75.7]",3825811,1,,,,,-0.016127633,,Right Foot,,,,"[14.1, 75.5]",,Ground Pass,,12.401613,,,,Roberto Román Triguero,6914.0,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,4,Rayo Vallecano,360,['9aadc91f-1773-43fa-8691-a5c2362c15dc'],24,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:24.510,Pass,
,,,,,,,,,,,,,,,,,,1.180779,,,,,,,,,,,,,0ae16f12-588e-450b-a2da-944c06e85f06,84,,"[12.6, 76.0]",3825811,1,,,,,0.28805545,,Right Foot,,,,"[26.1, 80.0]",,High Pass,,14.080128,,Out,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Right Back,4,Rayo Vallecano,360,['929c6e32-2763-465b-974c-31fcce72219a'],26,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:26.096,Pass,True
,,,,,,,,,,,,,,,,,,0.98374,,,,,,,,,,,,,8af30e73-21a1-4057-bf18-4c90e9a79c99,85,,"[99.2, 0.1]",3825811,1,,,,,2.6331034,,,,,,"[93.1, 3.5]",,Low Pass,,6.983552,,,,Jorge Franco Alviz,6624.0,,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,5,Espanyol,214,['f874129a-b4cd-4c94-beef-27b5de4e8d2e'],43,,,,,,,,,,,,,,,Espanyol,214,00:01:43.692,Pass,
,,,,,,,,,,,,,,,,,,0.808338,,,,,,,,,,,,,a273ae72-cdc8-48d6-85eb-1b6615b53baf,89,,"[91.8, 3.1]",3825811,1,,,,,-0.14189705,,Right Foot,,,,"[98.1, 2.2]",,Ground Pass,,6.363961,,,,Rubén Duarte Sánchez,6612.0,,,,,,,1,From Throw In,Jorge Franco Alviz,6624.0,Left Wing,5,Espanyol,214,"['176809a0-def3-4f3f-add0-92aeb93051d2', 'e9769673-387f-4e22-82ae-d046260759bc']",45,,,,,,,,,,,,,,,Espanyol,214,00:01:45.132,Pass,True
,,,,,,,,,,,,,,,,,,0.74252,,,,,,,,,,,,,38b3920e-a04b-4d55-a84c-cb9d39d9e3dd,93,,"[96.8, 2.2]",3825811,1,,,,,0.7853982,,Right Foot,,,,"[100.5, 5.9]",,Ground Pass,,5.23259,,,,Víctor Sánchez Mata,6758.0,,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,5,Espanyol,214,"['50143a9b-42cf-4615-aec8-8082172aacee', 'bb682ca5-4c0e-4dcf-a178-232a3c7231ab']",46,,,,,,,,,,,,,,,Espanyol,214,00:01:46.061,Pass,True
,,,,,,,,,,,,,,,,,,0.658616,,,,,,,,,,,,,c49208af-ccce-4ed4-91a0-6fa6c1483a90,96,,"[100.5, 6.1]",3825811,1,,,,,-0.7022569,,Right Foot,,,,"[104.4, 2.8]",,Ground Pass,,5.108816,,,,Rubén Duarte Sánchez,6612.0,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,5,Espanyol,214,['6890a405-802e-44d3-b5f1-ccb18aa21e46'],46,,,,,,,,,,,,,,,Espanyol,214,00:01:46.853,Pass,
,,,,,,,,,,,,,,,,,,1.134146,,,,,,,,,,,,,b6fef168-01df-4227-9035-ccce2eea9960,99,,"[116.9, 4.6]",3825811,1,,,,,1.5143088,,Left Foot,True,,,"[118.8, 38.2]",,Low Pass,,33.65368,,Incomplete,,,,,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,5,Espanyol,214,['f2b2a49f-6de5-4e6d-9ec2-3e6b8015a875'],49,,,,,,,,,,,,,,,Espanyol,214,00:01:49.524,Pass,
,,,,,,,,,,,,,,,,,,3.188007,,,,,,,,,,,,,e834e1d2-3caf-49d0-94cb-fa7f2dd1a185,103,,"[11.7, 58.5]",3825811,1,,,,,0.5049132,,Right Foot,,,,"[50.6, 80.0]",,High Pass,,44.446148,,Out,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,5,Espanyol,214,,53,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:53.225,Pass,
,,,,,,,,,,,,,,,,,,1.565819,,,,,,,,,,,,,94b393f5-f1e5-43cc-aa03-f6a78aeeeeb7,104,,"[65.2, 0.1]",3825811,2,,True,,,0.7806135,,,,,,"[75.7, 10.5]",,Low Pass,,14.778701,,,,Papa Kouly Diop,6867.0,,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,6,Espanyol,214,['01215035-ca00-4eee-a8e7-b1aa7a2a9f3b'],8,,,,,,,,,,,,,,,Espanyol,214,00:02:08.001,Pass,
,,,,,,,,,,,,,,,,,,1.201563,,,,,,,,,,,,,5229fabf-50ae-4d91-bcc7-67c3348d0830,108,,"[45.8, 64.2]",3825811,2,,,,,-2.2044294,,Right Foot,,,,"[38.6, 54.4]",,Ground Pass,,12.160592,,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,7,Rayo Vallecano,360,['ea42f0ef-28f7-406d-9b73-a5d2ea886f23'],10,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:10.856,Pass,
,,,,,,,,,,,,,,,,,,2.80104,,,,,,,,,,,,,c5827e2c-1e6b-493c-8dc1-08550dba4ef6,111,,"[38.6, 54.4]",3825811,2,,,,,-2.6188035,,Right Foot,,,,"[15.0, 40.8]",,Ground Pass,,27.238209,,,,Yoel Rodríguez Oterino,10612.0,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,7,Rayo Vallecano,360,['47a380de-a943-445d-a075-f0c0f317adeb'],12,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:12.511,Pass,
,,,,,,,,,,,,,,,,,,1.971538,,,,,,,,,,,,,d8a549b6-8c6f-4ec2-ad41-12f7d755ae5e,113,,"[15.0, 40.8]",3825811,2,,,,,-1.0822428,,Right Foot,,,,"[20.9, 29.7]",,Ground Pass,,12.5706005,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,7,Rayo Vallecano,360,['8fb2f38b-a622-4ac4-9f65-310aac54961b'],15,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:15.312,Pass,
