bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,032e96ba-37cb-49ef-ac6c-ca154957ff0d,1256,,,"[85.6, 11.4]",3825710,32,,,,,-0.87090343,,Left Foot,,,,"[93.6, 1.9]",,Ground Pass,,12.419743,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,77,Real Madrid,220,['59b2e446-6f64-4b1d-aedd-b1d17d1b3bc0'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:42.000,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,12cae948-90a1-4e8f-af6c-1b7df32dfb8c,1262,,,"[15.2, 56.6]",3825710,32,,,,,1.0574515,,Left Foot,,,,"[23.6, 71.5]",,Ground Pass,,17.104677,,,,,Xabier Prieto Argarate,6690.0,,,,,,Recovery,1,Regular Play,Carlos Martínez Díez,8724.0,Right Back,78,Real Sociedad,210,['dc8ca204-5336-447d-86b4-b6414639cfd6'],50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:50.010,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,0207b2c6-8af3-4621-aea7-ea8e238a8ad8,1265,,,"[36.7, 70.4]",3825710,32,,,,,-0.8902751,,Right Foot,,,,"[45.2, 59.9]",,Ground Pass,,13.509256,,,,,Jonathas Cristian de Jesus,8584.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,78,Real Sociedad,210,['479f7f0c-ceff-4ed1-bcf9-10bf93e83041'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:52.929,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,44fa44fa-8331-4226-971c-f8d38c1016b0,1268,,,"[41.9, 59.8]",3825710,32,,,,,-2.859469,,Right Foot,,,,"[35.0, 57.8]",,Ground Pass,,7.18401,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,78,Real Sociedad,210,['44b95272-4940-4386-b0d8-fcfbd8bcbf78'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:54.249,Pass,
,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,11533194-791c-429a-9b7a-735ac2dad463,1271,,,"[38.9, 55.7]",3825710,32,,,,,-0.51391965,,Right Foot,,,,"[57.5, 45.2]",,Ground Pass,,21.359074,,,,,Sergio Canales Madrazo,6673.0,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,78,Real Sociedad,210,['23b64c36-a807-4a10-b530-e845f4aa4e30'],55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:55.329,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,ee31d8b2-c9bd-4353-9e9a-ee5f460c0794,1274,,,"[80.5, 43.5]",3825710,32,,,,,-1.2587543,,Left Foot,,,,"[87.5, 21.8]",,Ground Pass,,22.801096,,,,,Armindo Tué Na Bangna,8522.0,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,78,Real Sociedad,210,['2a8dba84-de2d-48ab-8818-246d8be97911'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:59.929,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,b27381c9-3365-4e68-98c5-5517e61c01b5,1277,,,"[97.2, 21.5]",3825710,33,,,,,-0.4813972,,Right Foot,,,,"[110.6, 14.5]",,Ground Pass,,15.118201,,,,,Yuri Berchiche Izeta,3023.0,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Left Wing,78,Real Sociedad,210,['de63492d-fd8f-4e40-8ac4-5f9aa44fd8a0'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:03.247,Pass,
,,,,,,,,,,,,,,,3.136364,,,,,,,,,,,,,,,5bac1b63-722b-4b6c-9dd7-76a2e2de0199,1280,,,"[110.6, 14.6]",3825710,33,,,,,1.8381014,,Left Foot,True,,,"[97.4, 62.8]",,Low Pass,,49.974792,,,Incomplete,,,,,,True,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,78,Real Sociedad,210,['6da64461-7a27-4381-9f11-b5a784cea008'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:05.208,Pass,
,,,,,,,,,,,,,,,3.327831,,,,,,,,,,,,,,,be16d97d-7b98-425b-bc36-fbdf7bda8b55,1284,,,"[22.1, 19.2]",3825710,33,,,,,1.2530179,,Left Foot,,,,"[42.0, 79.7]",,High Pass,,63.688774,,,Out,,Gareth Frank Bale,6399.0,,,True,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,78,Real Sociedad,210,['97c22486-2345-4993-9091-fe9acceed748'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:12.345,Pass,
,,,,,,,,,,,,,,,0.667215,,,,,,,,,,,,,,,d50e3be1-9710-4792-8153-2259df40f9b7,1286,,,"[86.0, 0.1]",3825710,33,,,,,1.2490457,,,,,,"[90.8, 14.5]",,Low Pass,,15.178933,,,,,Jonathas Cristian de Jesus,8584.0,,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,79,Real Sociedad,210,['5eeed16b-042d-4102-9f89-2a5b5763fac5'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:35.981,Pass,
,,,,,,,,,,,,,,,1.137986,,,,,,,,,,,,,,,f4abffb8-aac3-40b6-9fd1-8ceabf2edb1c,1290,,,"[90.4, 13.9]",3825710,33,,,,,2.3961732,6444864b-a364-471c-9c27-4a7ee5dc579d,Right Foot,,,,"[82.6, 21.1]",,High Pass,,10.615084,,,,,Sergio Canales Madrazo,6673.0,True,,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Center Forward,79,Real Sociedad,210,"['1d889cb0-40e0-4604-9f72-b9f5f228f0b4', '411eaabc-a501-42e6-9116-9e2b1f3f4f11']",36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:36.888,Pass,True
,,,,,,,,,,,,,,,3.226455,,,,,,,,,,,,,,,6f55cb0a-747b-4275-b149-2f5612343cfa,1295,,,"[6.0, 44.0]",3825710,33,,,,,0.10878386,,Right Foot,,,,"[64.6, 50.4]",,High Pass,,58.948452,,,Unknown,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,80,Real Madrid,220,['b6b8fa03-3a5b-4e03-983a-6dc22e903686'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:58.141,Pass,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,9361ecaf-c920-48a8-af07-ea61b881591a,1299,,,"[55.7, 28.9]",3825710,34,,,,,-0.47569522,,Left Foot,,,,"[65.6, 23.8]",,Ground Pass,,11.136427,,,,,Sergio Canales Madrazo,6673.0,,,,,,Free Kick,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,81,Real Sociedad,210,['3f6bf9d7-ecba-48c0-8a4d-df3f180eea11'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:06.101,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,4af42380-13a1-4a33-a338-45861b60c824,1302,,,"[89.6, 19.1]",3825710,34,,,,,-1.0847644,,Left Foot,,,,"[95.2, 8.5]",,Ground Pass,,11.988328,,,,,Armindo Tué Na Bangna,8522.0,,,,,,,1,From Free Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,81,Real Sociedad,210,['7a6ba600-4026-4839-8a80-3d8ffa6b6e29'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:10.981,Pass,
,,,,,,,,,,,,,,,1.00475,,,,,,,,,,,,,,,36bc9c48-4fde-4ae2-8c9f-0509d1d1358a,1305,,,"[96.5, 25.3]",3825710,34,,,,,2.9212303,,Right Foot,,,,"[84.0, 28.1]",,Ground Pass,,12.809762,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,From Free Kick,Armindo Tué Na Bangna,8522.0,Left Wing,81,Real Sociedad,210,['cee157c8-ed01-412d-be0e-259a9cb334de'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:15.688,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,b596ccad-d4c1-4847-bab6-2cc390013413,1308,,,"[84.6, 26.7]",3825710,34,,,,,-1.8088017,,Right Foot,,,,"[80.5, 9.8]",,Low Pass,,17.390226,,,,,Markel Bergara Larrañaga,6633.0,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,81,Real Sociedad,210,['9af4a345-0110-47b5-8fd9-eb6d83606c07'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:16.853,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,54e9685f-1c7c-4cc8-ad82-e93a72ac19ab,1311,,,"[83.1, 10.9]",3825710,34,,,,,-2.4642062,,Right Foot,,,,"[78.5, 7.2]",,Ground Pass,,5.903389,,,,,Yuri Berchiche Izeta,3023.0,,,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,81,Real Sociedad,210,['21c06134-fe60-4584-a4d8-8564d239de8c'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:19.170,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,393ac703-fc3a-43a0-aed5-704d453a5879,1314,,,"[77.3, 6.8]",3825710,34,,,,,2.3708992,,Left Foot,,,,"[70.4, 13.5]",,Ground Pass,,9.617692,,,,,Markel Bergara Larrañaga,6633.0,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,81,Real Sociedad,210,['205f0558-3510-48dc-86d5-5c9f9ad3060e'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:22.490,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,4efcd1d5-aa3c-4906-86f8-651b11cfd52a,1317,,,"[70.3, 13.5]",3825710,34,,,,,1.6840817,,Right Foot,,,,"[68.4, 30.2]",,Ground Pass,,16.807735,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,81,Real Sociedad,210,['2bfe2b21-a423-41a0-b70d-ff622fb6a748'],24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:24.250,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,72af8a0b-946d-4fea-82bc-bd6ac2c27509,1320,,,"[67.7, 30.1]",3825710,34,,,,,-2.4810174,,Right Foot,,,,"[52.9, 18.6]",,Ground Pass,,18.742731,,,,,Íñigo Martínez Berridi,6665.0,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,81,Real Sociedad,210,['12602ee5-806c-4bdd-88d0-98cf2d18b709'],25,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:25.290,Pass,
,,,,,,,,,,,,,,,2.799998,,,,,,,,,,,,,,,b11c6e37-7e43-40eb-84cf-b3e71f924588,1323,,,"[49.6, 20.7]",3825710,34,,,,,2.4715447,,Left Foot,,,,"[18.3, 45.5]",,Ground Pass,,39.93407,,,,,Gerónimo Rulli,6694.0,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,81,Real Sociedad,210,['c435cc52-de76-43f5-876d-322cf5c8cb1b'],27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:27.490,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,41af1f34-3804-4ba8-8223-91d384eb6a34,1327,,,"[20.7, 45.5]",3825710,34,,,,,1.2243594,,Left Foot,,,,"[29.4, 69.6]",,Ground Pass,,25.622255,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,81,Real Sociedad,210,['6d03c1cf-4132-4a69-ac4a-3162fc14f3e5'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:31.170,Pass,
,,,,,,,,,,,,,,,1.284367,,,,,,,,,,,,,,,58ab90f4-5f07-45b2-a124-a4291cb03a61,1330,,,"[26.9, 67.9]",3825710,34,,,,,0.414689,,Right Foot,,,,"[45.3, 76.0]",,Ground Pass,,20.10398,,,,,Carlos Martínez Díez,8724.0,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,81,Real Sociedad,210,['3243acac-1ed1-4ea4-b47c-7f08e74243b2'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:33.665,Pass,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,c509e264-1295-4dbf-876d-c852e5243279,1333,,,"[45.7, 75.2]",3825710,34,,,,,-1.5257142,,Right Foot,,,,"[46.3, 61.9]",,Ground Pass,,13.313527,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,From Free Kick,Carlos Martínez Díez,8724.0,Right Back,81,Real Sociedad,210,['d8fc514b-1180-4370-a900-f85534091aeb'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:35.829,Pass,
,,,,,,,,,,,,,,,1.354241,,,,,,,,,,,,,,,116bd737-c38f-4e6c-809f-331490bdac1b,1337,,,"[50.0, 56.2]",3825710,34,,,,,-0.92307585,,Left Foot,,,,"[64.3, 37.3]",,Ground Pass,,23.70021,,,,,Armindo Tué Na Bangna,8522.0,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,81,Real Sociedad,210,['3839fe6c-a22c-4a60-b91e-c4d6fe33af67'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:38.377,Pass,
,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,,,,e9c7d1b3-9cf3-4914-bc0e-399aef9f2927,1340,,,"[86.8, 41.9]",3825710,34,,,,,-1.1363021,,Right Foot,,,,"[102.3, 8.5]",,Ground Pass,,36.821327,,,,,Yuri Berchiche Izeta,3023.0,,,,,,,1,From Free Kick,Armindo Tué Na Bangna,8522.0,Left Wing,81,Real Sociedad,210,['2863b466-a739-4658-922c-71f83f524e8f'],42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:42.857,Pass,
,,,,,,,,,,,,,,,1.418542,,,,,,,,,,,,,,,73dda637-b5fc-4276-b88b-366b20adc9a8,1343,,,"[102.9, 9.3]",3825710,34,,,,,1.381804,6ca88831-6e1a-49d7-b69e-13d9ba41923f,Left Foot,True,,,"[108.6, 39.1]",,High Pass,,30.340237,,,,,Jonathas Cristian de Jesus,8584.0,True,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,81,Real Sociedad,210,['b1243f69-0dc4-42c0-b5e2-6e520554fb11'],45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:45.176,Pass,
,,,,,,,,,,,,,,,2.399999,,,,,,,,,,,,,,,3db11b38-3584-4c13-a5ff-d77569c52e00,1347,,,"[6.0, 44.0]",3825710,34,,True,,,0.5236218,,Right Foot,,,,"[22.8, 53.7]",,Ground Pass,,19.399227,,,,,Luka Modrić,5463.0,,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,82,Real Madrid,220,['db519e8e-16ca-42d3-845b-72b35f9469cf'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:59.860,Pass,
,,,,,,,,,,,,,,,0.724278,,,,,,,,,,,,,,,5d7c903a-ac40-4194-a90c-e346d0fce6dc,1350,,,"[23.3, 54.5]",3825710,35,,,,,2.158799,,Right Foot,,,,"[15.1, 66.8]",,Ground Pass,,14.782761,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,82,Real Madrid,220,"['5604fc52-7c85-461e-90ac-a8321cfca8f2', '5be75087-77df-4e39-8086-55b8ce1cd9cb']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:03.880,Pass,True
,,,,,,,,,,,,,,,0.992996,,,,,,,,,,,,,,,682fb458-dc61-4e63-90de-6fc3ed34af43,1353,,,"[15.5, 67.1]",3825710,35,,,,,-0.97704667,,Right Foot,,,,"[29.0, 47.1]",,Ground Pass,,24.129856,,,,,Toni Kroos,5574.0,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,82,Real Madrid,220,['ff372453-2e93-425b-bac8-3bd03cd3b4b7'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:05.429,Pass,
,,,,,,,,,,,,,,,1.253522,,,,,,,,,,,,,,,9f58f6c3-d087-49b3-9803-6e4d78adc586,1356,,,"[36.4, 50.0]",3825710,35,,,,,0.35691193,,Right Foot,,,,"[42.3, 52.2]",,Ground Pass,,6.2968245,,,Incomplete,,Luka Modrić,5463.0,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,82,Real Madrid,220,"['4c4803e5-2f05-493c-886c-8102af117445', 'af815c6e-8a86-4cd6-8dbe-0c0839b981cc']",7,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:07.582,Pass,
,,,,,,,,,,,,,,,3.796388,,,,,,,,,,,,,,,4291722e-2934-4bac-95de-aa44434447c4,1362,,,"[45.1, 62.7]",3825710,35,,,,,0.40671438,,Right Foot,,,,"[84.8, 79.8]",,High Pass,,43.22615,,,Out,,Gareth Frank Bale,6399.0,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,82,Real Madrid,220,['89ab5f1b-8426-4863-9ec5-a6b0c077117a'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:11.409,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,10c68a14-8cf6-4284-ac2b-9978ec698d46,1364,,,"[36.2, 0.1]",3825710,35,,True,,,0.12118315,,,,,,"[78.9, 5.3]",,Low Pass,,43.01546,,,,,Armindo Tué Na Bangna,8522.0,,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,83,Real Sociedad,210,['d238359d-a151-4f9d-a6c0-abc710dc3eeb'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:34.739,Pass,
,,,,,,,,,,,,,,,0.279999,,,,,,,,,,,,,,,8ee41be9-9537-466d-b1a2-678d1bf4272f,1366,,,"[99.4, 19.1]",3825710,35,,,,,1.6824791,,Right Foot,,,,"[98.2, 29.8]",,Low Pass,,10.767079,,,,,Sergio Canales Madrazo,6673.0,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,83,Real Sociedad,210,['1a0bae73-3bea-4dca-9467-3aa2f29d89c6'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:39.586,Pass,
,,,,,,,,,,,,,,,1.895861,,,,,,,,,,,,,,,b93c4d94-4594-4775-acfe-f1b6af719e80,1369,,,"[98.0, 30.8]",3825710,35,,,,,-0.33383977,,Right Foot,,,,"[115.3, 24.8]",,Low Pass,,18.310926,,,,,Armindo Tué Na Bangna,8522.0,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,83,Real Sociedad,210,['4e42f270-6f16-4b94-9449-1737b071783e'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:40.001,Pass,
,,,,,,,,,,,,,,,0.880827,,,,,,,,,,,,,,,adc3a54e-132f-4d67-8d61-df9a1ca47018,1372,,,"[116.3, 26.1]",3825710,35,,,,,2.2974386,,Left Foot,,True,,"[113.1, 29.7]",,Ground Pass,,4.816638,,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,83,Real Sociedad,210,"['19e8d402-3366-412b-86e8-42a70e2ffa67', 'be2a6d8a-26a5-4134-ab51-bf8c7f3001cf']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:41.982,Pass,
,,,,,,,,,,,,,,,3.282231,,,,,,,,,,,,,,,c6a73641-1eae-4ec8-8a3b-a5ae1e4903ec,1377,,,"[9.3, 51.3]",3825710,35,,,,,0.66854167,,Right Foot,,,,"[35.0, 71.6]",,Low Pass,,32.750267,,,,,Gareth Frank Bale,6399.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,84,Real Madrid,220,"['042d4056-252a-4c47-91bd-efa97243252b', 'ae9f6c6a-d9c2-480a-a78e-242cc9acee33']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:43.634,Pass,True
,,,,,,,,,,,,,,,1.694647,,,,,,,,,,,,,,,7bd0ee7f-eb4b-4d6d-a5ec-486b6aa36ec2,1380,,,"[35.0, 69.1]",3825710,35,,,,,-1.5135672,,Left Foot,,,,"[36.1, 49.9]",,Ground Pass,,19.231485,,,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,84,Real Madrid,220,['cc93ec30-ae96-4dbd-898a-70ed4add72ea'],46,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:46.977,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,5fa20e47-fc1a-449e-9105-4029ef3b2d7f,1383,,,"[36.3, 48.3]",3825710,35,,,,,-1.1839206,,Right Foot,,,,"[44.0, 29.4]",,Ground Pass,,20.40833,,,,,James David Rodríguez Rubio,5695.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,84,Real Madrid,220,['000329ff-ed50-4537-a1c0-30bd9b0a13f7'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:48.791,Pass,
,,,,,,,,,,,,,,,1.538706,,,,,,,,,,,,,,,aaf87e27-2604-4235-bf0a-014fbf3eda0f,1386,,,"[59.8, 19.4]",3825710,35,,,,,-0.6692565,,Left Foot,,,,"[79.9, 3.5]",,Ground Pass,,25.6285,,,,,Karim Benzema,19677.0,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,84,Real Madrid,220,['97dbd729-cb0d-4103-8d73-28e109920616'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:52.465,Pass,
,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,f8b12781-9733-4013-bca3-3a30d5522fe7,1390,,,"[99.1, 20.8]",3825710,36,,,,,1.6951513,4aca9baa-6675-4d9f-b93b-66ae72caa0b5,Right Foot,,,,"[96.0, 45.6]",,Ground Pass,,24.992998,,,,,Luka Modrić,5463.0,True,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,84,Real Madrid,220,"['930de4c6-5a59-43b5-b611-c54532ac2007', 'ea33dd80-8eed-4beb-9388-01420bb8a044']",0,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:00.044,Pass,True
,,,,,,,,,,,,,,,2.275509,,,,,,,,,,,,,,,6e02296e-e5de-4847-aec7-4f08d4078bbf,1396,,,"[14.9, 28.9]",3825710,36,,,,,-0.5055811,,Left Foot,,,,"[31.7, 19.6]",,Low Pass,,19.202343,,,,,Armindo Tué Na Bangna,8522.0,,,,,,Recovery,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,85,Real Sociedad,210,"['a734b0e2-aa4f-4680-a5de-807e41080711', 'ea427560-03c5-4597-ab41-00e580982c2c']",5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:05.032,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,9ef50431-32e4-4407-8d4e-4dad7fdec42a,1398,,,"[32.6, 17.4]",3825710,36,,True,,,-0.5010134,,Right Foot,,,,"[53.6, 5.9]",,Ground Pass,,23.94264,,,,,Sergio Canales Madrazo,6673.0,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Left Wing,85,Real Sociedad,210,['7a69528c-95da-460b-941a-3f4f2bcfee63'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:11.142,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,3facdb70-d571-4e7a-86cb-f8418a1f8baf,1400,,,"[55.2, 5.7]",3825710,36,,,,,1.5707964,,Left Foot,,,,"[55.2, 26.3]",,Ground Pass,,20.6,,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,85,Real Sociedad,210,['1834d73d-b89f-4f1c-83aa-4afdf053ccbe'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:13.927,Pass,
,,,,,,,,,,,,,,,1.272904,,,,,,,,,,,,,,,d5c19d8d-fc80-4019-8e23-68cc237e65fe,1403,,,"[65.1, 29.7]",3825710,36,,,,,1.7493262,,Right Foot,,,,"[62.7, 43.0]",,Ground Pass,,13.514807,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,85,Real Sociedad,210,['d1def430-9837-48e2-b47d-19236c3d90aa'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:17.362,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,cbe636c5-48d3-41ee-9c04-c61719563340,1406,,,"[62.0, 43.6]",3825710,36,,,,,1.2517755,,Right Foot,,,,"[72.9, 76.6]",,Ground Pass,,34.75356,,,,,Carlos Martínez Díez,8724.0,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,85,Real Sociedad,210,['35c83705-3705-479d-a43a-2747f5e10d11'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:19.835,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,41ebefca-408d-48c1-a8fe-eae7c7398ecd,1409,,,"[72.4, 74.6]",3825710,36,,,,,-1.7738415,,Right Foot,,,,"[70.3, 64.4]",,Ground Pass,,10.413933,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,1,Regular Play,Carlos Martínez Díez,8724.0,Right Back,85,Real Sociedad,210,['25897b06-4428-4f5d-bd24-fdfd873773fe'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:23.528,Pass,
