50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9dc06606-0e15-4fb9-824c-76bada6c1070,1,,,,3825850,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Celta Vigo,209,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e931aca6-34f8-4a65-b694-448b99249070,2,,,,3825850,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3084, 'name': 'Christian Atsu Twasam'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Málaga,223,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a14df865-3125-48ac-ad94-c80fc6404546,3,,,,3825850,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['1c15816c-f1a1-4baf-a97a-68898e39a6aa'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1c15816c-f1a1-4baf-a97a-68898e39a6aa,4,,,,3825850,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['a14df865-3125-48ac-ad94-c80fc6404546'],0,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,28d53473-1714-47b6-a1be-9f5ececf56ea,1725,,,,3825850,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,90,Celta Vigo,209,['0f90833a-96b1-4447-b2e6-f91dd20b539b'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f90833a-96b1-4447-b2e6-f91dd20b539b,1726,,,,3825850,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,90,Celta Vigo,209,['28d53473-1714-47b6-a1be-9f5ececf56ea'],0,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.606461,,,,,,,,,,,,c398fd88-d7c9-4400-a373-2e300a1db454,5,,,"[61.0, 40.1]",3825850,0,,True,,,2.383215,,Right Foot,,,"[59.1, 41.9]",,Ground Pass,,2.6172504,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,Kick Off,1,From Kick Off,Duje Čop,8419.0,Right Center Forward,2,Málaga,223,['c8e46db8-e401-4472-bef3-99b2062e0cf2'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.602,Pass,
,,,,,,,,,,,,,,,,,1.543949,,,,,,,,,,,,b6312387-433e-41f0-80f9-0a6e7b117dbe,7,,,"[58.1, 42.4]",3825850,0,,,,,-2.882547,,Right Foot,,,"[38.1, 37.1]",,Ground Pass,,20.690336,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,,1,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,2,Málaga,223,['bafaa5e0-e988-46e3-8c03-738b9f53dcd5'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:00:01.371,Pass,
,,,,,,,,,,,,,,,,,1.601045,,,,,,,,,,,,2469dd52-98c8-40a1-924c-8bcee8380d82,10,,,"[38.0, 37.8]",3825850,0,,,,,1.785226,,Left Foot,,,"[33.1, 60.3]",,Ground Pass,,23.027374,,,,Egor Filipenko,16723.0,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,['12ab4874-0e3b-4bd4-afb3-d4485f8e402c'],3,,,,,,,,,,,,,,,,,,Málaga,223,00:00:03.714,Pass,
,,,,,,,,,,,,,,,,,2.467244,,,,,,,,,,,,c9ff8e73-7ff2-4b1d-a9d0-155a2c9681a0,13,,,"[34.2, 60.3]",3825850,0,,,,,-0.44195476,,Right Foot,,,"[75.2, 40.9]",,Low Pass,,45.35813,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Kick Off,Egor Filipenko,16723.0,Right Center Back,2,Málaga,223,['be23398b-e900-49b6-9277-7787ef578fbe'],6,,,,,,,,,,,,,,,,,,Málaga,223,00:00:06.670,Pass,
