bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.098252,,,,,,,,,,,,,,a1c5a715-f9a1-4ac5-9ebe-bb9e794f2a30,21,,,"[71.2, 80.0]",3825580,0,,,,,-1.5787326,,,,,,"[71.1, 67.4]",,Low Pass,,12.600397,,,,Víctor Camarasa Ferrando,6659.0,,,,,Throw-in,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing Back,4,Levante UD,221,['823ecfed-1679-4709-898e-04ae1d741d28'],30,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:30.200,Pass,
,,,,,,,,,,,,,,,,0.866454,,,,,,,,,,,,,,6196fc5b-a192-42ac-b5e8-018e2bdc7e2b,24,,,"[70.3, 69.0]",3825580,0,,,,,1.4986327,,Right Foot,,,,"[70.9, 77.3]",,Ground Pass,,8.321658,,,,José Luis Morales Nogales,6668.0,,,,,,1,From Throw In,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,4,Levante UD,221,['4532fb21-d1fc-401b-9aff-28efcaf3d59a'],31,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:31.476,Pass,
,,,,,,,,,,,,,,,,0.605337,,,,,,,,,,,,,,afcdd1e5-c67c-4546-9256-a41c7b4dabda,28,,,"[70.9, 76.5]",3825580,0,,,,,-0.35144478,,Right Foot,,,,"[76.9, 74.3]",,Ground Pass,,6.3906183,,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing Back,4,Levante UD,221,['536b397f-f3dd-4484-be0c-f3237f0133aa'],32,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:32.542,Pass,
,,,,,,,,,,,,,,,,0.267228,,,,,,,,,,,,,,2a6b5c60-dd2b-467f-b06e-cf1d3b15335d,32,,,"[77.8, 74.8]",3825580,0,,,,,-2.3403227,,Right Foot,,,,"[74.7, 71.6]",,Ground Pass,,4.4553337,,Incomplete,,,,,,,,,1,From Throw In,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,4,Levante UD,221,['93b9d0cf-5080-45e4-ba0e-43c68345001e'],34,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:34.284,Pass,
,,,,,,,,,,,,,,,,1.494488,,,,,,,,,,,,,,b244bbed-eb7f-4033-b446-e3773c9dcae8,34,,,"[44.8, 8.5]",3825580,0,,,,,2.284887,,Right Foot,,,,"[39.6, 14.5]",,Ground Pass,,7.939773,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Recovery,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,5,Sevilla,213,['451e7d5d-e6df-4b16-b14d-88b0d62e66a1'],34,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:34.751,Pass,
,,,,,,,,,,,,,,,,1.192594,,,,,,,,,,,,,,a26ea842-cd2a-40da-b40e-b760abbca768,38,,,"[37.1, 16.3]",3825580,0,,,,,2.0176387,,Right Foot,,,,"[25.6, 40.3]",,Ground Pass,,26.612967,,,,Marco Andreolli,7948.0,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,5,Sevilla,213,"['4e22ad42-8b2d-441e-96b2-284b22635656', 'ac0cfce9-8676-4371-a5f0-e8e186f51c59']",37,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:37.145,Pass,True
,,,,,,,,,,,,,,,,1.752623,,,,,,,,,,,,,,e3bab9f8-023c-482f-bb94-deca7be6b1a2,41,,,"[25.3, 45.2]",3825580,0,,,,,1.1106637,,Right Foot,,,,"[36.6, 68.0]",,Ground Pass,,25.446611,,,,Jorge Andújar Moreno,6672.0,,,,,,1,Regular Play,Marco Andreolli,7948.0,Right Center Back,5,Sevilla,213,['c015d69d-37e6-4f2f-8a4d-d7fc588a5ca7'],39,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.738,Pass,
,,,,,,,,,,,,,,,,1.988253,,,,,,,,,,,,,,5fc281d5-f61f-42f3-bc32-17f7fc2c5890,44,,,"[61.0, 72.1]",3825580,0,,,,,-0.6851196,,Right Foot,,,,"[87.8, 50.2]",,High Pass,,34.60997,,Incomplete,,,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,5,Sevilla,213,['3d7703ec-884b-4111-813d-f7cdb9b7bfca'],45,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.370,Pass,
,,,,,,,,,,,,,,,,2.621823,,,,,,,,,,,,,,7ee81ab8-fc99-4b03-b9be-e65cb573bca1,46,,,"[70.8, 80.0]",3825580,0,,,,,-2.984064,,,,,,"[43.1, 75.6]",,Low Pass,,28.047281,,,,Marco Andreolli,7948.0,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,6,Sevilla,213,['445fefa4-2247-4c69-8fb5-e7d50e1abe77'],57,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:57.104,Pass,
,,,,,,,,,,,,,,,,2.199046,,,,,,,,,,,,,,8f95b6a3-7247-49b9-982d-7885037eb508,49,,,"[36.5, 74.5]",3825580,1,,,,,-2.5380702,,Right Foot,,,,"[5.6, 53.2]",,Ground Pass,,37.529987,,,,António Alberto Bastos Pimparel,27111.0,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,6,Sevilla,213,['668e7b2f-ef8c-4939-92e7-696fc3d4ccc8'],0,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:00.726,Pass,
,,,,,,,,,,,,,,,,3.040165,,,,,,,,,,,,,,61ea1794-f326-4ce8-9957-ca6b80965a64,52,,,"[7.6, 54.6]",3825580,1,,,,,-0.19169581,,Right Foot,,,,"[68.4, 42.8]",,High Pass,,61.934483,,,,Fernando Llorente Torres,3486.0,,,,,,1,From Throw In,António Alberto Bastos Pimparel,27111.0,Goalkeeper,6,Sevilla,213,['21c881c9-3da0-4b3b-a427-9e6414a648c2'],5,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.064,Pass,
,,,,,,,,,,,,,,,,2.047932,,,,,,,,,,,,,,67c44e50-5616-4c7e-82e5-78204c18ebc2,54,,,"[68.4, 42.8]",3825580,1,,,,True,0.5536813,,,,,,"[84.9, 53.0]",,Low Pass,,19.398195,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Right Center Forward,6,Sevilla,213,"['0ade7d13-3e3a-43c1-97ee-c2c523b29932', '5a56e583-7487-4706-977b-9a770bd655af', 'd986917f-d7bf-48a0-baea-b5e5be958429']",8,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.105,Pass,True
,,,,,,,,,,,,,,,,1.575431,,,,,,,,,,,,,,6b088632-15e6-4e8b-9c1d-bc79a980257c,60,,,"[51.4, 46.8]",3825580,1,,,,,1.5313431,,Left Foot,,,,"[52.0, 62.0]",,Ground Pass,,15.211838,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,6,Sevilla,213,['fbfe4b79-f1c9-47f1-bdf4-48566c75de65'],13,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:13.305,Pass,
,,,,,,,,,,,,,,,,0.764461,,,,,,,,,,,,,,bfd8ff1c-d2e6-4efe-b65e-fefa426b9293,63,,,"[67.6, 76.7]",3825580,1,,,,,-0.3997811,,Right Foot,,,,"[81.8, 70.7]",,Ground Pass,,15.415577,,,,Víctor Machín Pérez,6841.0,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,6,Sevilla,213,['598fee1b-5d62-43ba-b124-0f48341a3946'],18,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:18.121,Pass,
,,,,,,,,,,,,,,,,0.570719,,,,,,,,,,,,,,4854c2b2-b8a6-4b2a-8232-13cdb8c85745,66,,,"[82.7, 70.7]",3825580,1,,,,,1.1710153,,Right Foot,,,,"[85.7, 77.8]",,Ground Pass,,7.7077885,,,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Midfield,6,Sevilla,213,['02f8c999-c474-451b-ac6d-1b21149b4d51'],20,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:20.757,Pass,
,,,,,,,,,,,,,,,,1.706891,,,,,,,,,,,,,,e29f4ed4-6326-48fc-9dca-d59c9b267fb8,69,,,"[85.7, 77.8]",3825580,1,,,,,-2.9742534,,Right Foot,,,,"[70.9, 75.3]",,Ground Pass,,15.009664,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Left Center Forward,6,Sevilla,213,['7eecf3d3-62e1-410a-83a1-f2dd8586b48f'],23,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:23.313,Pass,
,,,,,,,,,,,,,,,,1.454204,,,,,,,,,,,,,,20975ed9-99f5-44b6-a730-a546267c3b44,72,,,"[71.4, 75.3]",3825580,1,,,,,-2.8872247,,Right Foot,,,,"[61.4, 72.7]",,Ground Pass,,10.332473,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,6,Sevilla,213,['409ef64c-f254-4c44-b5a8-ac4f3bee1410'],25,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:25.220,Pass,
,,,,,,,,,,,,,,,,2.091123,,,,,,,,,,,,,,0ffdfca1-b23f-4b35-a7cc-2f9e05ee4713,75,,,"[57.1, 70.4]",3825580,1,,,,,-2.3492017,,Left Foot,,,,"[42.9, 56.0]",,Ground Pass,,20.22375,,,,Marco Andreolli,7948.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,6,Sevilla,213,['b03c34fa-a81c-467c-bb05-bec3605aca3f'],27,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:27.899,Pass,
,,,,,,,,,,,,,,,,2.398725,,,,,,,,,,,,,,fb7cd672-b52c-44b2-b2df-74b67c89db3a,78,,,"[39.6, 52.0]",3825580,1,,,,,-1.6955924,,Right Foot,,,,"[36.1, 24.1]",,Ground Pass,,28.118677,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,6,Sevilla,213,['e556cce9-2d01-49e6-a536-ceab7e765643'],30,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:30.990,Pass,
,,,,,,,,,,,,,,,,2.415068,,,,,,,,,,,,,,0082ed1f-ece3-4455-8221-c622e62a104f,81,,,"[36.1, 24.1]",3825580,1,,,,,3.0037856,,Left Foot,,,,"[8.7, 27.9]",,Ground Pass,,27.662249,,,,António Alberto Bastos Pimparel,27111.0,,,,,,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,6,Sevilla,213,['50352757-6438-4560-8a3b-0787ff46fb5a'],33,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:33.486,Pass,
,,,,,,,,,,,,,,,,3.37899,,,,,,,,,,,,,,df5da004-e13d-44da-984b-dd2cef8518d3,85,,,"[8.7, 30.2]",3825580,1,,,,,0.17832795,,Right Foot,,,,"[66.4, 40.6]",,High Pass,,58.629772,,,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,António Alberto Bastos Pimparel,27111.0,Goalkeeper,6,Sevilla,213,"['67b789b1-b067-4836-ba06-59f3fe088958', 'fb54f898-7777-4fd1-83fb-ba0498d634ae']",37,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:37.141,Pass,True
,,,,,,,,,,,,,,,,1.22487,,,,,,,,,,,,,,7e1275f8-5ca0-4586-8ddd-22791f3c523b,89,,,"[62.9, 39.0]",3825580,1,,,,,-1.4624144,,Left Foot,,,,"[65.0, 19.7]",,Ground Pass,,19.413912,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Left Center Forward,6,Sevilla,213,['04d95710-6a6a-4b9f-9363-c72eefc46b2a'],42,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:42.120,Pass,
,,,,,,,,,,,,,,,,0.06511,,,,,,,,,,,,,,9f47c81d-29c4-46b5-b37f-b3d38910841c,92,,,"[68.9, 16.7]",3825580,1,,,,,0.12062367,,Left Foot,,,,"[72.2, 17.1]",,Ground Pass,,3.3241541,,Incomplete,,Gaël Kakuta,3130.0,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,"['93f1f39e-a0f2-43a6-b6ef-da145910daa2', 'bab1387f-a0a1-4288-9c10-ee7b74a7fdc7']",44,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:44.604,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,b411c6fa-445a-4d0d-985c-c25ac6171dc6,95,,,"[70.0, 0.1]",3825580,1,,True,,,2.7330272,,,,,,"[53.6, 7.2]",,Low Pass,,17.870926,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,7,Sevilla,213,['5abff05d-5118-4b1e-9a1c-fcd4d83e9eab'],52,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:52.773,Pass,
,,,,,,,,,,,,,,,,1.359526,,,,,,,,,,,,,,b72dd200-de40-4ad2-bc12-9a33bff32b3d,97,,,"[53.8, 8.0]",3825580,1,,,,,1.9276202,,Left Foot,,,,"[47.5, 24.9]",,Ground Pass,,18.036076,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,7,Sevilla,213,['26639ec3-5c05-427b-b09c-6a095e47ce0e'],56,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:56.405,Pass,
,,,,,,,,,,,,,,,,1.349475,,,,,,,,,,,,,,8a9f6f67-8b09-4f17-9118-72906811977b,100,,,"[46.2, 26.7]",3825580,2,,,,,1.7676108,,Right Foot,,,,"[39.6, 59.8]",,Ground Pass,,33.75159,,,,Marco Andreolli,7948.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,7,Sevilla,213,['0ecbbf0b-4372-49df-aa7a-5292f2521f0a'],0,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:00.645,Pass,
,,,,,,,,,,,,,,,,1.276918,,,,,,,,,,,,,,4660875c-a20b-4e7a-94fa-fdcb6aa0c359,103,,,"[40.7, 60.0]",3825580,2,,,,,0.7893507,,Right Foot,,,,"[53.3, 72.7]",,Ground Pass,,17.889942,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,7,Sevilla,213,['731c74b5-a6af-4fe6-b95c-2a086a7360d4'],2,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:02.954,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,7f298c20-bf13-4008-9a6e-a31d0954531b,106,,,"[49.2, 75.3]",3825580,2,,,,,-2.7928216,,Right Foot,,,,"[30.5, 68.5]",,Ground Pass,,19.89799,,,,Marco Andreolli,7948.0,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,7,Sevilla,213,['608c6c72-a9b5-4b61-b12e-088852bf11f7'],7,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:07.161,Pass,
,,,,,,,,,,,,,,,,2.113248,,,,,,,,,,,,,,4bc0a58d-a091-4532-beb8-fb11e44ac98a,109,,,"[28.3, 65.2]",3825580,2,,,,,-1.5296297,,Right Foot,,,,"[30.1, 21.5]",,Ground Pass,,43.737057,,,,Timothée Kolodziejczak,10476.0,,True,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,7,Sevilla,213,['06b38b8a-ce29-44ef-8d54-d2f1358527d6'],9,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:09.961,Pass,
,,,,,,,,,,,,,,,,1.307092,,,,,,,,,,,,,,8e5267c9-9586-4d98-a3ec-b6dcd427af2a,112,,,"[38.8, 19.8]",3825580,2,,,,,-1.0153025,,Left Foot,,,,"[46.0, 8.2]",,Ground Pass,,13.652839,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,7,Sevilla,213,['5f4d615c-0439-4523-8acd-b157180b31fb'],14,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:14.314,Pass,
,,,,,,,,,,,,,,,,1.744243,,,,,,,,,,,,,,c9db3d60-45a6-4931-9217-2b3cc754946c,115,,,"[44.6, 8.2]",3825580,2,,,,,2.6880798,,Left Foot,,,,"[32.7, 14.0]",,Ground Pass,,13.238202,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,7,Sevilla,213,['30bad81a-de82-41dc-8142-e822c13fdb6d'],15,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:15.701,Pass,
