bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.403165,,,,,,,,,,,,95cf74d8-0a20-4145-ad94-5648bdd3b711,2938,,"[35.7, 16.9]",3825695,72,,,,,1.1213899,,Right Foot,,,,"[54.8, 56.5]",,Ground Pass,,43.965553,,,,Luka Modrić,5463.0,,,,,Free Kick,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,159,Real Madrid,220,['7c71b437-ce3f-4372-8791-53efb73494ee'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:02.889,Pass,
,,,,,,,,,,,,,,,,,1.892258,,,,,,,,,,,,2ad3fda2-7d81-452a-b0b1-83d464f30b5f,2941,,"[60.4, 61.3]",3825695,72,,,,,0.6267429,,Right Foot,,,,"[80.7, 76.0]",,Ground Pass,,25.063519,,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,159,Real Madrid,220,['41bbedb3-a384-41e5-85d2-d9230d44b8fc'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:06.724,Pass,
,,,,,,,,,,,,,,,,,1.388474,,,,,,,,,,,,71d31fd9-a6ac-436b-8d85-8b87933eaf83,2944,,"[82.1, 76.0]",3825695,72,,,,,-0.36010104,,Right Foot,,,,"[106.8, 66.7]",,Ground Pass,,26.392801,,,,Gareth Frank Bale,6399.0,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,159,Real Madrid,220,['4a39b5c7-e309-4ac6-8681-712e5715e84b'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:09.726,Pass,
,,,,,,,,,,,,,,,,,1.418015,,,,,,,,,,,,b8438221-9c80-409d-889f-a16bd70ccead,2947,,"[110.2, 66.7]",3825695,72,,,,,-1.4966084,f968a1a2-e20d-4dea-9772-d07392ab9666,Right Foot,True,,,"[112.4, 37.1]",,High Pass,,29.681644,,,,Karim Benzema,19677.0,True,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,159,Real Madrid,220,['1686a3cf-da36-4331-b5b7-506cc97991f8'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:11.788,Pass,
,,,,,,,,,,,,,,,,,3.956216,,,,,,,,,,,,3b651c9e-0950-46db-b985-7505da73ffe7,2951,,"[6.0, 44.0]",3825695,72,,,,,0.04694535,,Right Foot,,,,"[80.5, 47.5]",,High Pass,,74.58217,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,160,Villarreal,222,['3e21c5b3-64c4-49c2-bef3-343f3d5c7007'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:27:46.773,Pass,
,,,,,,,,,,,,,,,,,0.995537,,,,,,,,,,,,3e21c5b3-64c4-49c2-bef3-343f3d5c7007,2954,,"[39.6, 32.6]",3825695,72,,,,True,-0.7174401,,,,,,"[49.8, 23.7]",,Low Pass,,13.536986,,,,James David Rodríguez Rubio,5695.0,,,,,Recovery,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,161,Real Madrid,220,"['3b651c9e-0950-46db-b985-7505da73ffe7', '9210319b-d3e0-4d4f-a918-5f3d96724473', 'c727e600-fe86-4935-b40d-755b5f41faa5']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:50.729,Pass,True
,,,,,,,,,,,,,,,,,2.32177,,,,,,,,,,,,f5ca2a91-0e3a-4e75-a4ae-367cecce827b,2958,,"[39.4, 31.7]",3825695,72,,,,,-1.8478838,,Left Foot,,,,"[33.2, 9.9]",,High Pass,,22.664509,,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,161,Real Madrid,220,"['023802d6-dca0-443d-977b-ab47fbe9b1fd', 'f2d25930-1b89-4afb-af97-48ae70ee7a71']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:53.397,Pass,True
,,,,,,,,,,,,,,,,,3.449035,,,,,,,,,,,,fe44f02b-31de-4e23-91f3-b27c129c28d3,2961,,"[31.7, 10.2]",3825695,72,,,,,0.29915553,,Left Foot,,,,"[63.8, 20.1]",,High Pass,,33.591965,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,161,Real Madrid,220,['868389db-5621-426d-85c5-dd8e0748484f'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:55.861,Pass,
,,,,,,,,,,,,,,,,,1.126902,,,,,,,,,,,,b077a71e-3b4f-4e6e-8314-f8e37ab8538f,2964,,"[65.4, 19.9]",3825695,72,,,,True,1.2026656,,,,,,"[70.8, 33.9]",,Low Pass,,15.005332,,Incomplete,,Karim Benzema,19677.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,161,Real Madrid,220,"['0bb9ea33-e4d2-493a-8830-8c71794843eb', '4b5a5f6d-90b9-45d5-bcf2-f115ca9f2005', 'e715f9e1-1ccd-48a9-84e3-7cfcee58afe1']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:59.350,Pass,True
,,,,,,,,,,,,,,,,,1.57871,,,,,,,,,,,,e715f9e1-1ccd-48a9-84e3-7cfcee58afe1,2966,,"[49.3, 46.2]",3825695,73,,,,,0.7678561,,Head,,,,"[63.8, 60.2]",,High Pass,,20.155643,,Incomplete,,,,,,,,Recovery,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,161,Real Madrid,220,"['7669cba9-1e55-4a1b-9d21-a35ef30379a7', 'b077a71e-3b4f-4e6e-8314-f8e37ab8538f']",0,,,,,,,,,,,,,,,,,Villarreal,222,00:28:00.477,Pass,
,,,,,,,,,,,,,,,,,3.095471,,,,,,,,,,,,35803833-cfe6-496c-aa6f-21e6db5bdcf5,2969,,"[55.2, 21.5]",3825695,73,,,,,1.3367801,,Left Foot,,,,"[67.0, 71.0]",,High Pass,,50.88703,,,,Danilo Luiz da Silva,3063.0,,True,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,161,Real Madrid,220,['45f5626a-c21e-4a86-85d0-83c9362e8cf6'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:02.863,Pass,
,,,,,,,,,,,,,,,,,1.230585,,,,,,,,,,,,aab6f795-ce6c-4ce8-881a-caf5831acf2a,2972,,"[85.5, 66.7]",3825695,73,,,,,-1.7492068,,Right Foot,,,,"[84.4, 60.6]",,Ground Pass,,6.1983867,,,,James David Rodríguez Rubio,5695.0,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,161,Real Madrid,220,['b48d261b-4faa-4069-915b-a195bf747c75'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:10.926,Pass,
,,,,,,,,,,,,,,,,,1.658112,,,,,,,,,,,,13223b02-df76-4672-9cf9-6fc6966ad1d4,2975,,"[84.6, 59.3]",3825695,73,,,,,0.9113938,,Left Foot,,,,"[97.7, 76.2]",,Ground Pass,,21.382704,,,,Gareth Frank Bale,6399.0,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,161,Real Madrid,220,['135a797e-2e95-4703-86ee-9234dba74026'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:13.006,Pass,
,,,,,,,,,,,,,,,,,0.739033,,,,,,,,,,,,b716bdc6-ed6e-4d48-8fa6-f9d7f09ca78b,2978,,"[97.7, 76.9]",3825695,73,,,,,-1.2147455,,Left Foot,,,,"[106.7, 52.7]",,High Pass,,25.819372,,Incomplete,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,161,Real Madrid,220,['fee113b3-0bdd-430c-811b-ab2e969e76de'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:17.097,Pass,
,,,,,,,,,,,,,,,,,1.802148,,,,,,,,,,,,7e48af46-ef66-4ee7-a4c2-ef5e234c01ac,2989,,"[63.6, 41.6]",3825695,73,,True,,,2.860166,,Right Foot,,,,"[42.5, 47.7]",,Ground Pass,,21.964062,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Free Kick,2,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,162,Real Madrid,220,['52d19e79-f604-4907-b67a-582bc90de7ee'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:58.510,Pass,
,,,,,,,,,,,,,,,,,1.47303,,,,,,,,,,,,dfac00b5-6c82-408f-9088-1129309590f9,2991,,"[48.2, 51.8]",3825695,74,,True,,,0.63682646,,Right Foot,,,,"[74.7, 71.4]",,Ground Pass,,32.960735,,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,162,Real Madrid,220,['426a398e-1f3a-431a-be92-b13cc1ae9f76'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:00.467,Pass,
,,,,,,,,,,,,,,,,,0.697401,,,,,,,,,,,,ed7bd168-6229-4b6b-81df-26a777872c5d,2993,,"[82.8, 73.2]",3825695,74,,,,,-0.79339796,,Right Foot,,,,"[95.2, 60.6]",,Ground Pass,,17.678236,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,162,Real Madrid,220,"['39ab59fd-297e-4844-80ca-edeaef6b1f80', '95296026-8a5b-4e0f-9e8b-8bd4f26a61e9']",5,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:05.091,Pass,
,,,,,,,,,,,,,,,,,1.727102,,,,,,,,,,,,78ace89a-d3dc-4bde-8cfa-a14b9da5e433,2998,,"[21.7, 6.1]",3825695,74,,,,,-0.018955076,,Left Foot,,,,"[42.8, 5.7]",,Ground Pass,,21.10379,,,,Cédric Bakambu,6862.0,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,162,Real Madrid,220,"['187f4c26-5ab1-4aa1-94bd-1091b00cde1e', '445c92da-dbfb-49ee-abda-b34517511642']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:29:08.911,Pass,True
,,,,,,,,,,,,,,,,,0.861706,,,,,,,,,,,,57f0c059-fa92-4f6c-a62e-29ddaa19471c,3001,,"[61.7, 5.7]",3825695,74,,,,,0.51979464,,Right Foot,,,,"[78.3, 15.2]",,Ground Pass,,19.12616,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,2,From Free Kick,Cédric Bakambu,6862.0,Right Center Forward,162,Real Madrid,220,"['0a70d58b-c770-4e83-9f3f-d5adfbcd399d', 'dc6adbb9-5e0e-4116-9865-81ee18d9dbbc']",12,,,,,,,,,,,,,,,,,Villarreal,222,00:29:12.876,Pass,
,,,,,,,,,,,,,,,,,1.377014,,,,,,,,,,,,0fc7a719-246a-4ade-b49e-8cd7443791f8,3005,,"[41.4, 63.1]",3825695,74,,,,,-2.0085876,,Right Foot,,,,"[34.8, 49.0]",,Ground Pass,,15.568237,,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,162,Real Madrid,220,['58ffb8a9-a545-4dc5-b643-af3f8eebf4bf'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:15.150,Pass,
,,,,,,,,,,,,,,,,,1.760668,,,,,,,,,,,,f69aa826-8b55-48a3-9619-1eae50f6b2c3,3008,,"[33.5, 49.1]",3825695,74,,,,,-3.0997567,,Right Foot,,,,"[12.0, 48.2]",,Ground Pass,,21.51883,,,,Keylor Navas Gamboa,5597.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,162,Real Madrid,220,['8515952b-ea0b-42d9-b590-5d74743ea81f'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:18.264,Pass,
,,,,,,,,,,,,,,,,,0.922766,,,,,,,,,,,,7d2073ca-58c2-4ede-b9d3-0223361e19f5,3011,,"[7.5, 48.2]",3825695,74,,,,,0.17585061,,Right Foot,,,,"[31.7, 52.5]",,Ground Pass,,24.579056,,,,Carlos Henrique Casimiro,5539.0,,,,,,2,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,162,Real Madrid,220,['551034af-ff13-432b-b6d3-1139923d9afd'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:22.137,Pass,
,,,,,,,,,,,,,,,,,1.675307,,,,,,,,,,,,976a35d1-e647-4461-b437-613364cdbd01,3014,,"[31.0, 52.5]",3825695,74,,,,,0.78270274,,Right Foot,,,,"[49.6, 71.0]",,Ground Pass,,26.233757,,,,Luka Modrić,5463.0,,,,,,2,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,162,Real Madrid,220,['bf8f3f7d-ff7d-4b3c-92f6-3c8b0b7d9c15'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:24.847,Pass,
,,,,,,,,,,,,,,,,,1.278717,,,,,,,,,,,,809dffab-b0c1-4844-ac57-8ba68d80e06b,3017,,"[49.5, 72.4]",3825695,74,,,,,0.21755412,,Right Foot,,,,"[68.5, 76.6]",,Ground Pass,,19.458673,,,,Gareth Frank Bale,6399.0,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,162,Real Madrid,220,['b37b1e0e-1ed6-4bb9-8e08-37b5f00d09c0'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:28.092,Pass,
,,,,,,,,,,,,,,,,,0.910109,,,,,,,,,,,,06c0b275-be8d-4969-b659-42071702e8be,3020,,"[69.9, 76.6]",3825695,74,,,,,-0.068216965,,Left Foot,,,,"[86.0, 75.5]",,Ground Pass,,16.137533,,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,162,Real Madrid,220,['c7d87f31-9b83-4746-913d-627ab122638a'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:30.647,Pass,
,,,,,,,,,,,,,,,,,0.797286,,,,,,,,,,,,1766ea04-eb21-4473-83d5-8a8b1e137eec,3023,,"[86.0, 75.8]",3825695,74,,,,,-2.5658343,,Right Foot,,,,"[80.3, 72.1]",,Ground Pass,,6.7955866,,,,Gareth Frank Bale,6399.0,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,162,Real Madrid,220,['38b527a0-6ebc-4125-950e-cf28b47ab450'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:32.459,Pass,
,,,,,,,,,,,,,,,,,1.455459,,,,,,,,,,,,bbf0df5a-56a1-43ef-b09c-d76e980f43d8,3026,,"[76.5, 71.9]",3825695,74,,,,,-2.0002692,,Left Foot,,,,"[65.6, 48.1]",,Ground Pass,,26.17728,,,,Carlos Henrique Casimiro,5539.0,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,162,Real Madrid,220,['0cf08867-25bf-47b7-90ff-ec40ce8ac4c4'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:35.055,Pass,
,,,,,,,,,,,,,,,,,2.143869,,,,,,,,,,,,01485dcf-219a-49eb-a8fd-8b7e1763f998,3029,,"[65.6, 47.9]",3825695,74,,,,,-1.5384336,,Right Foot,,,,"[66.5, 20.1]",,Ground Pass,,27.814564,,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,162,Real Madrid,220,['b4f29243-0c9e-403a-938b-10d7a4221508'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:37.546,Pass,
,,,,,,,,,,,,,,,,,1.406614,,,,,,,,,,,,aac30086-7c41-4485-92a6-0804256f6ee8,3032,,"[63.1, 17.9]",3825695,74,,,,,-0.49365735,,Right Foot,,,,"[84.1, 6.6]",,Ground Pass,,23.847221,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,162,Real Madrid,220,['917c5b71-abd9-4e6a-a2ff-1a55cec9343d'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:40.667,Pass,
,,,,,,,,,,,,,,,,,1.031867,,,,,,,,,,,,43cc2f64-ef6d-4b4b-92b6-4e0c2e3a1da8,3035,,"[81.4, 7.5]",3825695,74,,,,,2.0029144,,Left Foot,,,,"[71.3, 29.4]",,Ground Pass,,24.116798,,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,162,Real Madrid,220,['37e64bf2-f63b-4963-984d-879711ffa5d0'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:43.740,Pass,
,,,,,,,,,,,,,,,,,1.744667,,,,,,,,,,,,72ec4e6b-4421-441b-a383-8c9d3c6cb6e3,3038,,"[71.0, 29.8]",3825695,74,,,,,1.7460902,,Left Foot,,,,"[64.5, 66.5]",,Ground Pass,,37.271168,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,162,Real Madrid,220,['f3c2a324-e9f3-463f-a064-8efbe2f52756'],46,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:46.174,Pass,
,,,,,,,,,,,,,,,,,1.268806,,,,,,,,,,,,101322bb-1d58-4f03-98a6-af7c5c00c4e0,3041,,"[64.9, 68.7]",3825695,74,,,,,0.51374495,,Right Foot,,,,"[78.9, 76.6]",,Ground Pass,,16.075136,,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,162,Real Madrid,220,['ab563363-f235-42f8-ab54-623812c0dc11'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:49.299,Pass,
,,,,,,,,,,,,,,,,,1.512152,,,,,,,,,,,,1a20c320-5f25-4f70-bc8f-6582ae631ffb,3044,,"[78.9, 76.6]",3825695,74,,,,,-2.5743842,,Right Foot,,,,"[65.4, 68.0]",,Ground Pass,,16.006561,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,162,Real Madrid,220,['f004a1e4-4f17-4213-b801-129ea5325048'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:52.815,Pass,
,,,,,,,,,,,,,,,,,0.958662,,,,,,,,,,,,2e9ca74c-168b-4377-ab69-900ecb344502,3047,,"[62.6, 68.8]",3825695,74,,,,,-1.25353,,Right Foot,,,,"[67.0, 55.4]",,Ground Pass,,14.1039,,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,162,Real Madrid,220,['250798cb-a8f3-48f5-ada5-29c9a69e7a83'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:54.866,Pass,
,,,,,,,,,,,,,,,,,0.279879,,,,,,,,,,,,7327e48f-4daa-453e-9ffd-d9cd7375763e,3050,,"[80.8, 54.9]",3825695,74,,,,,0.9034902,,Left Foot,,,,"[86.0, 61.5]",,Low Pass,,8.402381,,Incomplete,,Karim Benzema,19677.0,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,162,Real Madrid,220,"['3b4b1461-cdc9-4523-98e2-2bfe90ae152b', '4a5e35f1-c1cd-47e7-a1e2-ada58652dd27']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.169,Pass,
,,,,,,,,,,,,,,,,,0.958575,,,,,,,,,,,,640c80f6-8bee-497d-82a7-ccb353148a44,3055,,"[91.2, 78.2]",3825695,75,,,,,-1.7016237,,Right Foot,,,,"[90.2, 70.6]",,Ground Pass,,7.6655073,,,,Karim Benzema,19677.0,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,162,Real Madrid,220,['2ec09205-2f88-4e87-a7a2-88107607ab1e'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:03.385,Pass,
,,,,,,,,,,,,,,,,,1.089635,,,,,,,,,,,,551a81d0-b5e7-4bb6-b529-7a8d5274bcc5,3058,,"[89.3, 70.6]",3825695,75,,,,,-0.78029615,,Right Foot,,,,"[109.0, 51.1]",,Ground Pass,,27.718946,,,,Gareth Frank Bale,6399.0,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,162,Real Madrid,220,['0c7d802a-2ad2-4afb-b089-b4f24b2dc341'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:05.072,Pass,
,,,,,,,,,,,,,,,,,0.216183,,,,,,,,,,,,afeecd1f-1a82-449a-90c5-29e635983db9,3061,,"[107.9, 49.8]",3825695,75,,,,,-1.550799,,No Touch,,,,"[108.1, 39.8]",,Ground Pass,,10.002,True,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,162,Real Madrid,220,"['558fc7df-7e79-44a5-8e62-2d56af8abe23', 'a8165ecc-df4f-47b5-9645-984d4ae744eb']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:06.180,Pass,
,,,,,,,,,,,,,,,,,0.727465,,,,,,,,,,,,2e5639e1-7391-4298-8f6a-92d2e716c673,3066,,"[16.9, 47.6]",3825695,75,,,,,-0.9910808,,Right Foot,,,,"[22.4, 39.2]",,Ground Pass,,10.040419,,Incomplete,,,,,,,,,2,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,162,Real Madrid,220,['bc263bd6-1bc1-41af-8f40-a9ffb8a49497'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:30:08.714,Pass,
,,,,,,,,,,,,,,,,,3.905343,,,,,,,,,,,,0c5eb50b-c837-4747-9615-b8c5b5a79ea8,3069,,"[96.6, 40.0]",3825695,75,,,,,-1.3542948,,Left Foot,,,,"[105.2, 0.9]",,Ground Pass,,40.03461,,Out,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,162,Real Madrid,220,['feba07c5-ec7e-4502-a2c0-6e15137756a3'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:10.299,Pass,
,,,,,,,,,,,,,,,,,1.032611,,,,,,,,,,,,57ea4083-fd8b-4be0-aba9-431461ee231d,3071,,"[15.4, 80.0]",3825695,75,,,,,-0.8814869,,,,,,"[22.9, 70.9]",,Low Pass,,11.792371,,,,Manuel Trigueros Muñoz,6771.0,,,,,Throw-in,2,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,163,Villarreal,222,['5ce859a7-177d-408e-84a9-4db9eb6f175d'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:30:49.247,Pass,
,,,,,,,,,,,,,,,,,0.881818,,,,,,,,,,,,b10bdeaa-261c-430f-b7ee-eb7585b066e3,3074,,"[24.7, 70.1]",3825695,75,,,,,2.4191742,,Right Foot,,,,"[18.8, 75.3]",,Ground Pass,,7.864477,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,2,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,163,Villarreal,222,['87172891-3e66-43bb-8138-ba7155b7168e'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:30:50.393,Pass,
,,,,,,,,,,,,,,,,,3.12493,,,,,,,,,,,,7d845453-8a25-4fe3-9e21-b8ce6433c525,3078,,"[16.5, 77.2]",3825695,75,,,,,-0.4636476,,Right Foot,,,,"[65.3, 52.8]",,High Pass,,54.56006,,Incomplete,,,,,,,,,2,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,163,Villarreal,222,"['0414142b-0377-431f-884c-1533db9eb0bc', '3f599923-b704-4640-8276-9e63d6c05bd1']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:30:51.835,Pass,True
,,,,,,,,,,,,,,,,,1.390243,,,,,,,,,,,,3f599923-b704-4640-8276-9e63d6c05bd1,3079,,"[54.8, 27.3]",3825695,75,,,,,-0.7968045,,Head,,,,"[67.8, 14.0]",,High Pass,,18.598118,,Incomplete,,Carlos Henrique Casimiro,5539.0,,,,,Recovery,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,163,Villarreal,222,"['66ec9801-3a6e-4020-95fc-a4eef059bf3c', '76cbaedd-9a5d-4d57-8fcb-56b2a0ca7e41', '7d845453-8a25-4fe3-9e21-b8ce6433c525']",54,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:54.960,Pass,
,,,,,,,,,,,,,,,,,1.198871,,,,,,,,,,,,e7b34d35-46f7-40c2-a710-32a4df21aa1c,3082,,"[66.3, 60.2]",3825695,75,,,,,-1.7228396,,Right Foot,,,,"[64.4, 47.8]",,Ground Pass,,12.54472,,Incomplete,,Cédric Bakambu,6862.0,,,,,Recovery,2,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,163,Villarreal,222,"['1debfb19-0b5c-4304-bc4b-b68867086a29', '53b63e66-fcb4-4bf1-846a-84568abcf089']",57,,,,,,,,,,,,,,,,,Villarreal,222,00:30:57.403,Pass,
,,,,,,,,,,,,,,,,,0.819913,,,,,,,,,,,,1debfb19-0b5c-4304-bc4b-b68867086a29,3084,,"[55.7, 32.3]",3825695,75,,,,,3.116598,,Right Foot,,,,"[43.7, 32.6]",,Ground Pass,,12.00375,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Interception,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,164,Real Madrid,220,"['e7b34d35-46f7-40c2-a710-32a4df21aa1c', 'e9dd5589-1c87-436b-80f4-9c119fcf8106']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:58.602,Pass,
,,,,,,,,,,,,,,,,,1.668448,,,,,,,,,,,,78d30e36-83ba-4b6c-9b8e-368503966d08,3087,,"[41.0, 32.5]",3825695,76,,,,,-2.0041502,,Right Foot,,,,"[31.7, 12.4]",,Ground Pass,,22.147234,,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,164,Real Madrid,220,['9ccc8113-a852-4335-a4b7-596b5569c705'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:00.787,Pass,
