bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.249105,,,,,,,,,,,,,b45c01d2-58e3-492a-afc8-a66a49d99d22,15,,,"[49.3, 22.8]",3825740,0,,,,-2.2472525,,Right Foot,,,"[37.9, 8.6]",,Ground Pass,,18.209887,,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,From Kick Off,Adrián González Morales,6557.0,,Left Defensive Midfield,2,Eibar,322,['5c4ed6b1-2462-4f1e-8b4d-a8099ce17d8b'],6,,,,,,,,,,,,,,,,,Eibar,322,00:00:06.520,Pass,
,,,,,,,,,,,,,,,,1.117295,,,,,,,,,,,,,017a817e-f259-4cc1-936d-618a5c17e734,19,,,"[35.7, 11.5]",3825740,0,,,,2.0756576,,Left Foot,,,"[27.3, 26.7]",,Ground Pass,,17.366634,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Kick Off,Antonio Manuel Luna Rodríguez,6675.0,,Left Back,2,Eibar,322,['5b37e87c-3f25-4dcd-a3f1-60ace5d3bf60'],8,,,,,,,,,,,,,,,,,Eibar,322,00:00:08.673,Pass,
,,,,,,,,,,,,,,,,1.466891,,,,,,,,,,,,,147e76fa-d084-4de5-863a-31c124cf0b40,22,,,"[31.8, 42.0]",3825740,0,,,,1.5395565,,Left Foot,,,"[32.6, 67.6]",,Ground Pass,,25.612497,,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Kick Off,Iván Ramis Barrios,6778.0,,Left Center Back,2,Eibar,322,['7fbadf74-3469-44d9-8b7a-a2667844b8e5'],13,,,,,,,,,,,,,,,,,Eibar,322,00:00:13.662,Pass,
,,,,,,,,,,,,,,,,2.596632,,,,,,,,,,,,,2ebe9a97-a9aa-44f6-8f30-b4c560ac354e,25,,,"[44.0, 71.5]",3825740,0,,,,-0.060849156,,Right Foot,,,"[91.6, 68.6]",,High Pass,,47.68826,,,,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Kick Off,Mauro Javier Dos Santos,6837.0,,Right Center Back,2,Eibar,322,['a37442bc-abc9-4034-b911-33749d7713c9'],17,,,,,,,,,,,,,,,,,Eibar,322,00:00:17.977,Pass,
,,,,,,,,,,,,,,,,0.892354,,,,,,,,,,,,,e423cebd-8964-4c9f-ab69-66f98521b03a,28,,,"[103.0, 72.2]",3825740,0,,,,-1.3345511,,Right Foot,,,"[108.2, 50.6]",,High Pass,,22.21711,,,Incomplete,,,,,,,,,1,From Kick Off,Sergio Gontán Gallardo,6742.0,,Right Midfield,2,Eibar,322,['f4384ca7-bccc-4fa8-95ff-788513c05b4b'],26,,,,,,,,,,,,,,,,,Eibar,322,00:00:26.150,Pass,
,,,,,,,,,,,,,,,,1.258041,,,,,,,,,,,,,da638def-0d49-489a-b5c8-80aeac35433f,34,,,"[31.6, 24.7]",3825740,0,,,,-1.1476992,,Right Foot,,,"[39.3, 7.6]",,Ground Pass,,18.753666,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,From Kick Off,Rene Krhin,3160.0,,Center Defensive Midfield,2,Eibar,322,"['43c98b7a-e6ed-4f15-9853-d18d8ff65126', 'de69c253-eafc-4374-938f-2302e64235db']",30,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.004,Pass,
,,,,,,,,,,,,,,,,0.997144,,,,,,,,,,,,,43c98b7a-e6ed-4f15-9853-d18d8ff65126,36,,,"[80.8, 72.5]",3825740,0,,,,-0.19999295,,Right Foot,,,"[88.2, 71.0]",,Ground Pass,,7.5504966,,,,,Sergio Gontán Gallardo,6742.0,,,,,Recovery,1,From Kick Off,Ander Capa Rodríguez,6699.0,,Right Back,2,Eibar,322,"['cc90f579-4aaf-4e5e-9da8-640b7a066f18', 'da638def-0d49-489a-b5c8-80aeac35433f']",31,,,,,,,,,,,,,,,,,Eibar,322,00:00:31.262,Pass,
,,,,,,,,,,,,,,,,0.969102,,,,,,,,,,,,,ffd040fe-a9a1-46e9-b116-a0eb2a320f33,39,,,"[89.6, 71.0]",3825740,0,,,,-1.0030185,,Right Foot,,,"[101.4, 52.5]",,High Pass,,21.94288,,,Incomplete,,,,,,,,,1,From Kick Off,Sergio Gontán Gallardo,6742.0,,Right Midfield,2,Eibar,322,['91b7c2f4-78d5-4620-8ed9-f02383751358'],33,,,,,,,,,,,,,,,,,Eibar,322,00:00:33.599,Pass,
,,,,,,,,,,,,,,,,1.312013,,,,,,,,,,,,,624573df-3d4e-43aa-b0f0-86e55988c81f,42,,,"[31.6, 16.8]",3825740,0,,,,-2.827972,,Right Foot,,,"[24.2, 14.4]",,Ground Pass,,7.77946,,,,,Cristiano Biraghi,7158.0,,,,,Recovery,1,From Kick Off,Uche Henry Agbo,16338.0,,Left Center Midfield,2,Eibar,322,['8a924a47-ee07-49e2-9f9c-1fadd3d961d9'],35,,,,,,,,,,,,,,,,,Granada,1049,00:00:35.843,Pass,
,,,,,,,,,,,,,,,,2.099072,,,,,,,,,,,,,afc1c853-2b3d-4c13-8dd6-9c492d2ca3c3,45,,,"[24.2, 14.4]",3825740,0,,,,-0.0133681875,,Right Foot,,,"[61.6, 13.9]",,High Pass,,37.403343,,,Unknown,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Kick Off,Cristiano Biraghi,7158.0,,Left Back,2,Eibar,322,['4ac938f2-fff6-46dd-9f5e-06aecf983dce'],37,,,,,,,,,,,,,,,,,Granada,1049,00:00:37.195,Pass,
,,,,,,,,,,,,,,,,3.258406,,,,,,,,,,,,,be328135-de90-4c0f-b938-4f41a10abb51,49,,,"[52.9, 68.4]",3825740,0,,,,-2.19218,,Left Foot,,,"[35.0, 43.4]",,Ground Pass,,30.74752,,,,,Iván Ramis Barrios,6778.0,,,,,Free Kick,1,From Free Kick,Daniel García Carrillo,6775.0,,Right Defensive Midfield,3,Eibar,322,['c32b6e3c-9af7-45f7-b3a8-09ae8a795d05'],56,,,,,,,,,,,,,,,,,Eibar,322,00:00:56.983,Pass,
,,,,,,,,,,,,,,,,1.387018,,,,,,,,,,,,,a8103cd9-050d-4349-bdf4-5fd15d1c1a88,52,,,"[35.9, 43.6]",3825740,1,,,,1.0000334,,Right Foot,,,"[47.2, 61.2]",,Ground Pass,,20.915306,,,,,Daniel García Carrillo,6775.0,,,,,,1,From Free Kick,Iván Ramis Barrios,6778.0,,Left Center Back,3,Eibar,322,['22386e9f-7fc4-4128-890c-14973863b183'],2,,,,,,,,,,,,,,,,,Eibar,322,00:01:02.193,Pass,
,,,,,,,,,,,,,,,,0.58395,,,,,,,,,,,,,dc97f336-c7f1-4b96-9a23-9c2cf5f30081,55,,,"[59.5, 63.8]",3825740,1,,,,0.02418883,,Right Foot,,,"[71.9, 64.1]",,Ground Pass,,12.403628,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,,Right Defensive Midfield,3,Eibar,322,"['160d88ec-e72d-40e4-ab2a-6a8a41906e08', '918326e4-54b0-4869-b201-561a8607b1ea']",6,,,,,,,,,,,,,,,,,Eibar,322,00:01:06.830,Pass,
,,,,,,,,,,,,,,,,0.97207,,,,,,,,,,,,,be3a3626-4aa3-4560-b02b-748fc4d3600d,59,,,"[71.4, 64.7]",3825740,1,,,,0.9554568,,Left Foot,,,"[79.6, 76.3]",,Ground Pass,,14.205632,,,,,Ander Capa Rodríguez,6699.0,,,,,Recovery,1,From Free Kick,Daniel García Carrillo,6775.0,,Right Defensive Midfield,3,Eibar,322,['3de20f6e-7aef-4975-a854-60b298293a41'],9,,,,,,,,,,,,,,,,,Eibar,322,00:01:09.051,Pass,
,,,,,,,,,,,,,,,,2.642673,,,,,,,,,,,,,57854947-52cf-4f37-a5f8-656fd7f16c59,62,,,"[85.8, 73.3]",3825740,1,,,,-0.6096158,,Right Foot,,,"[110.0, 56.4]",,Ground Pass,,29.516945,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,,Right Back,3,Eibar,322,"['435a28f4-2ddd-44c3-9210-97176015b151', '9a6987f1-9a11-4e90-a2a6-598e6c1561fc']",11,,,,,,,,,,,,,,,,,Eibar,322,00:01:11.419,Pass,
,,,,,,,,,,,,,,,,0.928056,,,,,,,,,,,,,c72b85bb-d66c-4647-9dde-c72334276892,67,,,"[3.1, 13.6]",3825740,1,,,,-0.79291683,,Left Foot,,,"[16.3, 0.2]",,High Pass,,18.809572,,,Out,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,,Left Back,3,Eibar,322,['dbe25f65-b71c-487e-811b-e32871865c81'],15,,,,,,,,,,,,,,,,,Granada,1049,00:01:15.866,Pass,True
,,,,,,,,,,,,,,,,1.256067,,,,,,,,,,,,,ea79f253-6c7e-43d6-b109-aeaf4e509584,68,,,"[100.2, 80.0]",3825740,1,,,,-1.2937088,,,,,"[103.3, 69.1]",,Low Pass,,11.332254,,,,,Sergio Gontán Gallardo,6742.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,,Right Back,4,Eibar,322,['49890fa7-ca96-49a0-9821-daceb90b9ba5'],26,,,,,,,,,,,,,,,,,Eibar,322,00:01:26.059,Pass,
,,,,,,,,,,,,,,,,3.030363,,,,,,,,,,,,,24b11041-8912-4b8d-be29-f3cae15d22c4,78,,,"[42.1, 3.6]",3825740,1,,,,2.7255282,,Right Foot,,,"[24.9, 11.2]",,Ground Pass,,18.804255,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,,Left Back,4,Eibar,322,"['0cfd4d6f-0bf9-4a52-b3dc-97b9329d0797', 'd34cc810-7e48-45f9-81ad-d6d1f2b5d48c']",36,,,,,,,,,,,,,,,,,Eibar,322,00:01:36.149,Pass,True
,,,,,,,,,,,,,,,,0.390588,,,,,,,,,,,,,a7704229-8192-4ed4-a2be-fe629b6edb0d,82,,,"[28.0, 4.3]",3825740,1,,,,-0.15991312,,Left Foot,,,"[31.1, 3.8]",,Low Pass,,3.1400638,,,Incomplete,,,,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,,Left Center Back,4,Eibar,322,"['0b9e3d88-364e-4760-a6f6-ca2db810b96a', '548607bf-2c30-4add-aaec-6c60f10fda5c']",41,,,,,,,,,,,,,,,,,Eibar,322,00:01:41.730,Pass,True
,,,,,,,,,,,,,,,,1.558088,,,,,,,,,,,,,c34947bb-255d-4341-a172-873b4ef8350b,84,,,"[38.1, 0.1]",3825740,2,,,,0.56524885,,,,,"[55.6, 11.2]",,High Pass,,20.723417,,,Incomplete,,Takashi Inui,5687.0,,,,,Throw-in,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,,Left Back,5,Eibar,322,"['f1134f5f-b41d-47e6-9451-b5ec361b3b7b', 'f3d6cd52-9ccf-4f2f-968f-8880b0eb48d7']",11,,,,,,,,,,,,,,,,,Eibar,322,00:02:11.293,Pass,
,,,,,,,,,,,,,,,,1.265743,,,,,,,,,,,,,f1134f5f-b41d-47e6-9451-b5ec361b3b7b,86,,,"[64.5, 68.9]",3825740,2,,,,0.8960554,,Head,,,"[72.9, 79.4]",,Low Pass,,13.446561,,,Out,,,,,,,,Interception,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,,Right Center Midfield,5,Eibar,322,['c34947bb-255d-4341-a172-873b4ef8350b'],12,,,,,,,,,,,,,,,,,Granada,1049,00:02:12.851,Pass,
,,,,,,,,,,,,,,,,2.038573,,,,,,,,,,,,,537ecbd4-f6b3-4b81-94ba-4bab48c6e006,87,,,"[45.3, 0.1]",3825740,2,,,,2.4644651,,,,,"[24.9, 16.5]",,Low Pass,,26.174797,,,,,Iván Ramis Barrios,6778.0,,,,,Throw-in,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,,Left Back,6,Eibar,322,['2d9db586-1d4f-4782-935a-df55a44f636f'],17,,,,,,,,,,,,,,,,,Eibar,322,00:02:17.072,Pass,
,,,,,,,,,,,,,,,,2.00993,,,,,,,,,,,,,d7f11474-7098-4da8-8717-ebac4bd9a93e,90,,,"[21.3, 19.6]",3825740,2,,,,1.395252,,Right Foot,,,"[27.1, 52.3]",,Ground Pass,,33.21039,,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,,Left Center Back,6,Eibar,322,['8627c8e0-820f-4366-930b-e669cccbe723'],21,,,,,,,,,,,,,,,,,Eibar,322,00:02:21.148,Pass,
,,,,,,,,,,,,,,,,2.130073,,,,,,,,,,,,,61f3b81e-4b65-464c-af92-be2c92c809cb,93,,,"[34.0, 58.6]",3825740,2,,,,-1.7059448,,Right Foot,,,"[29.2, 23.3]",,Ground Pass,,35.62485,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,,Right Center Back,6,Eibar,322,['1c20e9b4-4edc-4dde-9158-0bc6e8960868'],26,,,,,,,,,,,,,,,,,Eibar,322,00:02:26.521,Pass,
,,,,,,,,,,,,,,,,1.299164,,,,,,,,,,,,,e71367ba-8295-4cb7-bd06-22cb75f5039c,96,,,"[38.4, 18.9]",3825740,2,,,,0.060900208,,Left Foot,,,"[63.0, 20.4]",,Ground Pass,,24.645689,,,,,Takashi Inui,5687.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,,Left Center Back,6,Eibar,322,['1b77dfbb-a2d9-4bcd-a4c5-4076bfad6d2c'],34,,,,,,,,,,,,,,,,,Eibar,322,00:02:34.042,Pass,
,,,,,,,,,,,,,,,,0.994551,,,,,,,,,,,,,bc1dee1a-3fab-49b8-99bc-80c3dda6c8a5,99,,,"[63.0, 20.4]",3825740,2,,,,3.1145723,,Right Foot,,,"[55.6, 20.6]",,Ground Pass,,7.4027023,,,,,Adrián González Morales,6557.0,,,,,,1,From Throw In,Takashi Inui,5687.0,,Left Midfield,6,Eibar,322,"['340d1382-7d4a-4fa3-b83d-fe500f94db95', '458dd5ef-6db6-4858-85cb-a83ec08776b2']",35,,,,,,,,,,,,,,,,,Eibar,322,00:02:35.341,Pass,True
,,,,,,,,,,,,,,,,1.246638,,,,,,,,,,,,,1fa53374-efe3-404c-a07d-13af749e08a5,101,,,"[55.6, 20.6]",3825740,2,,,,-0.6834798,,Right Foot,,,"[75.0, 4.8]",,Ground Pass,,25.019993,,,,,Borja González Tomás,6566.0,,,,,,1,From Throw In,Adrián González Morales,6557.0,,Left Defensive Midfield,6,Eibar,322,['63e7444b-31d5-4655-a004-47c607bf0823'],36,,,,,,,,,,,,,,,,,Eibar,322,00:02:36.335,Pass,
,,,,,,,,,,,,,,,,0.829028,,,,,,,,,,,,,1a747893-0f86-42f0-afdf-58759768ea28,105,,,"[72.6, 4.8]",3825740,2,,,,-2.5482426,,Right Foot,,,"[68.3, 1.9]",,Ground Pass,,5.186521,,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,From Throw In,Borja González Tomás,6566.0,,Left Center Forward,6,Eibar,322,"['1b13702f-e1f8-48cf-a81e-6afaf6cd8e12', 'aada3473-7914-478a-afc6-3774359f2ae4']",38,,,,,,,,,,,,,,,,,Eibar,322,00:02:38.373,Pass,True
,,,,,,,,,,,,,,,,2.219315,,,,,,,,,,,,,000261b7-be3b-4d2b-8ed5-7103a50956eb,108,,,"[68.3, 1.9]",3825740,2,,,,1.1946441,,Left Foot,,,"[77.7, 25.7]",,Ground Pass,,25.58906,,,Incomplete,,,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,,Left Back,6,Eibar,322,['e4c3643d-7b0c-4ff2-8108-e8f0c0664de3'],39,,,,,,,,,,,,,,,,,Eibar,322,00:02:39.231,Pass,
,,,,,,,,,,,,,,,,1.113253,,,,,,,,,,,,,e4c3643d-7b0c-4ff2-8108-e8f0c0664de3,109,,,"[42.4, 54.4]",3825740,2,,,,0.09863719,,Right Foot,,,"[61.6, 56.3]",,Ground Pass,,19.293781,,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,Recovery,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,,Right Center Midfield,6,Eibar,322,"['000261b7-be3b-4d2b-8ed5-7103a50956eb', 'cf2bd869-1f6e-4b33-8151-21a9b5f19261', 'd1846db5-9b72-4074-9a25-befcc0314502']",41,,,,,,,,,,,,,,,,,Granada,1049,00:02:41.450,Pass,
,,,,,,,,,,,,,,,,5.213305,,,,,,,,,,,,,fe735edd-75e1-4839-8818-8acb14ea1668,113,,,"[63.2, 3.1]",3825740,2,,,,0.14707835,,Left Foot,,,"[119.9, 11.5]",,High Pass,,57.318844,,,Out,,Takashi Inui,5687.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,,Right Defensive Midfield,6,Eibar,322,['c8368164-3a65-40b9-b5f7-cb79df041bc9'],44,,,,,,,,,,,,,,,,,Eibar,322,00:02:44.393,Pass,
,,,,,,,,,,,,,,,,4.872686,,,,,,,,,,,,,f522c283-29c8-4fc2-82c2-12ff8c39cb3e,115,,,"[7.0, 44.1]",3825740,3,,,,-0.32814705,,Right Foot,,,"[77.2, 20.2]",,High Pass,,74.15693,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,,Goalkeeper,7,Granada,1049,['a48f80b2-4bec-42c9-a308-4a60a1ce91bc'],18,,,,,,,,,,,,,,,,,Granada,1049,00:03:18.708,Pass,
