bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.689314,,,,,,,,,,,,,cefa82ca-962f-4d56-b559-8f4e2ff5d6e5,16,,"[50.3, 52.0]",3825772,0,,,,,1.5655608,,Right Foot,,,"[50.4, 71.1]",,Ground Pass,,19.100262,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Free Kick,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,3,Valencia,207,['0a3e7667-f0c9-48da-be20-4757243fed51'],26,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:26.804,Pass,
,,,,,,,,,,,,,,,,,1.189499,,,,,,,,,,,,,367dc687-8d1a-4a30-a386-d858c40cdad3,19,,"[50.4, 71.6]",3825772,0,,,,,-2.0837865,,Right Foot,,,"[41.5, 55.8]",,Ground Pass,,18.134222,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,3,Valencia,207,['8960f7e2-dd55-40af-b309-cd65ccb05a0f'],29,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:29.568,Pass,
,,,,,,,,,,,,,,,,,1.654539,,,,,,,,,,,,,c16430ea-01af-41f5-8cc8-9428a1b3bf9e,22,,"[43.2, 55.5]",3825772,0,,,,,-1.8524901,,Right Foot,,,"[34.2, 24.4]",,Ground Pass,,32.376072,,,Aymen Abdennour,4406.0,,,,,,1,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,3,Valencia,207,['1c7d8be7-515e-4522-9cd7-698d13ca7cd2'],32,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:32.561,Pass,
,,,,,,,,,,,,,,,,,1.627364,,,,,,,,,,,,,d04cd67c-1b31-4c8d-8e7f-01eac5a2e4eb,25,,"[35.9, 24.5]",3825772,0,,,,,-0.970393,,Left Foot,,,"[49.8, 4.2]",,Ground Pass,,24.602846,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,3,Valencia,207,['13bc02a6-4517-4636-95d5-0e3e668b386c'],35,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:35.706,Pass,
,,,,,,,,,,,,,,,,,0.666419,,,,,,,,,,,,,17198cde-04a6-41a4-93f8-c5b5f814ae5a,28,,"[50.6, 4.2]",3825772,0,,,,,1.1375961,,Left Foot,,,"[54.3, 12.2]",,Ground Pass,,8.814193,,,Denis Cheryshev,5186.0,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,3,Valencia,207,['32cfa9b6-bb2b-467a-ad41-a057920344bb'],37,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:37.937,Pass,
,,,,,,,,,,,,,,,,,1.143319,,,,,,,,,,,,,22692402-cf48-44d7-b922-8247b3eb2754,31,,"[52.6, 10.8]",3825772,0,,,,,-1.7936965,,Left Foot,,,"[50.9, 3.3]",,Ground Pass,,7.6902537,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Free Kick,Denis Cheryshev,5186.0,Left Wing,3,Valencia,207,['9553d86b-dff8-42c9-bee9-5fcf530ce359'],38,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:38.846,Pass,
,,,,,,,,,,,,,,,,,0.678651,,,,,,,,,,,,,4af0ad08-2297-4909-954f-bfedc9bf3e72,34,,"[50.9, 3.1]",3825772,0,,,,,2.317752,,Left Foot,,,"[45.9, 8.5]",,Ground Pass,,7.359348,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,3,Valencia,207,['950c3e27-52bc-4365-9c54-60256c972097'],41,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.936,Pass,
,,,,,,,,,,,,,,,,,2.045435,,,,,,,,,,,,,70a780e0-9195-4773-aa34-d4a0b9566542,38,,"[43.2, 11.1]",3825772,0,,,,,1.1188669,,Right Foot,,,"[48.2, 21.4]",,Ground Pass,,11.449454,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,3,Valencia,207,['bfee225a-68d1-4939-8ff8-4dbfda034207'],43,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:43.947,Pass,
,,,,,,,,,,,,,,,,,2.108159,,,,,,,,,,,,,7d71c00e-0135-45bc-b551-976050153fa5,42,,"[55.6, 53.1]",3825772,0,,,,,0.93628925,,Right Foot,,,"[70.1, 72.8]",,Ground Pass,,24.460989,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Free Kick,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,3,Valencia,207,"['87da0bf8-6888-46e0-aca0-1a58597846e4', 'cca94c06-0f86-4668-aa0f-8d3d33c84f3d']",50,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:50.519,Pass,True
,,,,,,,,,,,,,,,,,2.400944,,,,,,,,,,,,,4ac354da-b1fd-4459-9b1c-2aa7d285da70,45,,"[70.1, 72.8]",3825772,0,,,,,-0.23478188,,Right Foot,,,"[104.8, 64.5]",,Ground Pass,,35.678844,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,3,Valencia,207,"['924f4a31-f5ae-4cf2-b5d1-0b9069115206', 'a477cb74-eb06-451d-b2d9-8b1dd1e45e8d']",52,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:52.715,Pass,
,,,,,,,,,,,,,,,,,0.563662,,,,,,,,,,,,,b9a750fd-01fd-48a8-99ef-868fb8c3f680,48,,"[104.7, 80.0]",3825772,0,,True,,,-0.57004046,,,,,"[116.4, 72.5]",,Low Pass,,13.897482,,,Rodrigo Moreno Machado,5718.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['6d870f2a-2d56-4086-8b9e-587106318287'],59,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:59.938,Pass,
,,,,,,,,,,,,,,,,,0.783254,,,,,,,,,,,,,af01169c-cda3-4fb8-9a39-c9f954abf100,50,,"[115.7, 72.5]",3825772,1,,,,,2.8141925,,Left Foot,,,"[105.1, 76.1]",,Ground Pass,,11.194641,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Center Attacking Midfield,4,Valencia,207,['0cb20bf8-4e26-4599-bff5-63087df8891e'],2,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:02.309,Pass,
,,,,,,,,,,,,,,,,,1.974206,,,,,,,,,,,,,b73826e3-3cb2-4e8b-9001-0375f6754f37,56,,"[111.1, 75.3]",3825772,1,,,,,-1.5267719,,Right Foot,True,,"[113.1, 29.9]",,High Pass,,45.44403,,,Aderllan Leandro de Jesus Santos,27482.0,,,True,,Free Kick,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,5,Valencia,207,['87b10eb9-e27b-4f49-b260-8133baafba69'],33,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:33.874,Pass,
,,,,,,,,,,,,,,,,,2.591237,,,,,,,,,,,,,e11a342b-b6a7-423e-8353-33f6bca1c60d,58,,"[111.8, 29.4]",3825772,1,,,,,-2.0234554,a56c9e96-12b0-43d2-bb3c-c1370234aa25,Head,,,"[102.9, 11.1]",,High Pass,,20.349447,,,Denis Cheryshev,5186.0,True,,,,,1,From Free Kick,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,5,Valencia,207,['93ccbc83-eedd-4c05-9c13-1d0e1f395a72'],35,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:35.863,Pass,
,,,,,,,,,,,,,,,,,1.006787,,,,,,,,,,,,,59570b9e-549f-47c7-8549-44cc7582345f,69,,"[78.4, 14.7]",3825772,1,,,,,-0.9663246,,Left Foot,,,"[85.1, 5.0]",,Ground Pass,,11.788978,,,Aymen Abdennour,4406.0,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,5,Valencia,207,['6fa78a27-056c-4802-8c22-06293658c9e2'],45,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:45.969,Pass,
,,,,,,,,,,,,,,,,,0.855406,,,,,,,,,,,,,56dd71fa-9d3b-4b15-89e1-25490c6706ad,72,,"[84.5, 3.0]",3825772,1,,,,,0.0,,Left Foot,,,"[96.8, 3.0]",,Ground Pass,,12.3,,,Denis Cheryshev,5186.0,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['e32cb2a8-56ea-4f2c-a9a4-dd2c36c6823c'],47,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:47.726,Pass,
,,,,,,,,,,,,,,,,,0.779073,,,,,,,,,,,,,6997ab8b-78f5-4667-a765-5a9519364525,75,,"[97.0, 3.0]",3825772,1,,,,,0.97413594,,Left Foot,,,"[104.2, 13.6]",,Ground Pass,,12.8140545,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Free Kick,Denis Cheryshev,5186.0,Left Wing,5,Valencia,207,['83a3c539-6f5b-4e23-b2ad-324204d3313d'],48,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:48.874,Pass,
,,,,,,,,,,,,,,,,,0.194337,,,,,,,,,,,,,2e2844de-27c4-4379-921a-04de5c4ac04f,79,,"[114.3, 13.5]",3825772,1,,,,,1.4994888,,Left Foot,,,"[114.5, 16.3]",,Low Pass,,2.8071337,Incomplete,,,,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,5,Valencia,207,['cfc1a29b-496d-4417-b5f7-07d1b5030611'],51,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:51.446,Pass,
,,,,,,,,,,,,,,,,,1.010017,,,,,,,,,,,,,7c728d53-e25a-4aa6-b578-e69cdc4add4a,81,,"[110.7, 0.1]",3825772,1,,,,,2.603371,,,,,"[97.3, 8.1]",,Low Pass,,15.606409,,,Denis Cheryshev,5186.0,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,6,Valencia,207,['be9b60b3-1082-4b64-9640-36b61c2ffd81'],58,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:58.866,Pass,
,,,,,,,,,,,,,,,,,1.058725,,,,,,,,,,,,,e9b26152-a2ff-4128-9c4a-aaf515f588d5,84,,"[84.3, 4.5]",3825772,2,,,,,1.8952717,,Right Foot,,,"[80.6, 15.5]",,Ground Pass,,11.605602,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Wing,6,Valencia,207,['4838060f-2d00-44fd-96f3-2a51e4c92de2'],3,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:03.743,Pass,
,,,,,,,,,,,,,,,,,3.848157,,,,,,,,,,,,,b5508ccc-2f14-40e9-99e1-8da35a626ad7,88,,"[79.2, 14.7]",3825772,2,,,,,3.1366544,,Right Foot,,,"[38.7, 14.9]",,High Pass,,40.500492,,,Aymen Abdennour,4406.0,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,6,Valencia,207,"['8d62c045-31bf-479f-a882-9898b3daad0a', 'd0ec8b3a-738f-4c52-a0ce-92feb3294494']",5,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:05.475,Pass,True
,,,,,,,,,,,,,,,,,1.526592,,,,,,,,,,,,,1400c140-14fa-46ca-8c44-ef66615832ac,91,,"[38.9, 15.3]",3825772,2,,,,,-0.63502675,,Left Foot,,,"[50.3, 6.9]",,Ground Pass,,14.160508,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,6,Valencia,207,['f399109b-e429-4269-86b9-5d628739f288'],10,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:10.616,Pass,
,,,,,,,,,,,,,,,,,0.875331,,,,,,,,,,,,,e35a465e-a380-403c-9823-9da6138f3957,94,,"[54.3, 6.1]",3825772,2,,,,,-0.15616481,,Right Foot,,,"[77.8, 2.4]",,Ground Pass,,23.789494,,,Denis Cheryshev,5186.0,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,6,Valencia,207,['16bb19bc-357c-45b8-b298-ca3f085775ea'],13,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:13.196,Pass,
,,,,,,,,,,,,,,,,,1.264387,,,,,,,,,,,,,c21f4e8f-5ea1-4d6b-b96b-6cc81cb6fa74,104,,"[49.7, 11.1]",3825772,2,,,,,1.0390723,,Left Foot,,,"[55.7, 21.3]",,Ground Pass,,11.83385,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,6,Valencia,207,['724b33fd-eb64-4872-9eed-538824a63606'],24,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:24.000,Pass,
,,,,,,,,,,,,,,,,,0.733155,,,,,,,,,,,,,d5573dea-00dd-4e02-82b9-9aa6f19a38d4,107,,"[49.0, 12.0]",3825772,2,,,,,-0.75092906,,Right Foot,,,"[56.5, 5.0]",,Ground Pass,,10.259142,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,6,Valencia,207,['00d6244f-55c2-47f1-8468-32c8ec70da5a'],26,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:26.904,Pass,
,,,,,,,,,,,,,,,,,1.026097,,,,,,,,,,,,,8b15e65e-e277-46e7-b306-19a2563e7290,110,,"[63.7, 3.6]",3825772,2,,,,,-0.13255154,,Right Foot,,,"[78.7, 1.6]",,Ground Pass,,15.132746,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,6,Valencia,207,['2b28949f-5ecd-4b8e-a44b-6347355817ea'],29,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:29.096,Pass,
,,,,,,,,,,,,,,,,,0.91634,,,,,,,,,,,,,c580e478-4bdb-488e-861e-94a62f6fee3e,114,,"[94.0, 18.1]",3825772,2,,,,,1.198527,,Left Foot,,,"[98.1, 28.6]",,Ground Pass,,11.272089,,,Denis Cheryshev,5186.0,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,6,Valencia,207,"['960d8043-0309-4307-9925-10f41971f609', 'b3b7a0a2-eb7a-4593-87de-d97ad8f44995']",35,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:35.132,Pass,True
,,,,,,,,,,,,,,,,,0.822933,,,,,,,,,,,,,952777c9-3e37-46ed-96a6-28f5b5dd0be7,116,,"[98.1, 28.6]",3825772,2,,,,,-0.7028792,,Left Foot,,,"[105.3, 22.5]",,Low Pass,,9.436631,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Wing,6,Valencia,207,['964c46b1-ec12-4d2a-ad58-13866ca791d9'],36,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:36.049,Pass,
,,,,,,,,,,,,,,,,,0.335773,,,,,,,,,,,,,c2655357-1109-4047-a7d3-756645efd1b2,119,,"[116.5, 24.7]",3825772,2,,,,,1.6345396,,Left Foot,,,"[116.2, 29.4]",,High Pass,,4.7095647,Incomplete,,,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,6,Valencia,207,['2ab5f732-66fb-4be8-9ba6-1bbd572c497e'],38,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:38.422,Pass,
,,,,,,,,,,,,,,,,,0.916507,,,,,,,,,,,,,ed7294f0-173f-42b3-b2df-137bed527136,123,,"[104.2, 0.1]",3825772,3,,,,,1.8836975,,,,,"[102.0, 6.9]",,Low Pass,,7.1470275,,,Denis Cheryshev,5186.0,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,7,Valencia,207,['87c8d95c-44a2-4511-b96c-9d85288c50b8'],21,,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:21.440,Pass,
,,,,,,,,,,,,,,,,,0.448812,,,,,,,,,,,,,7fca669e-205b-4870-b703-1012d060cccc,128,,"[106.5, 5.8]",3825772,3,,,,,-2.6677413,,Left Foot,,,"[102.6, 3.8]",,Ground Pass,,4.382921,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Wing,7,Valencia,207,['89851e4d-9282-45b8-8525-f083847a32ff'],23,,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:23.225,Pass,
,,,,,,,,,,,,,,,,,1.360716,,,,,,,,,,,,,9bb1e3f1-5692-4833-9581-4da49d725e53,131,,"[103.9, 3.3]",3825772,3,,,,,-0.5977584,,Left Foot,,,"[108.6, 0.1]",,Ground Pass,,5.6859474,Out,,Denis Cheryshev,5186.0,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,7,Valencia,207,['b7f192c5-a274-4215-87e8-00b8e5f7eace'],23,,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:23.687,Pass,
,,,,,,,,,,,,,,,,,1.623659,,,,,,,,,,,,,e007eb67-2085-4584-a38d-37e98564b7ff,133,,"[16.7, 80.0]",3825772,3,,,,,-0.14648418,,,,,"[35.0, 77.3]",,High Pass,,18.498108,Incomplete,,,,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,8,Espanyol,214,['d0e15e43-a0e7-4cf8-9625-175778069ab5'],41,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:41.192,Pass,
