bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d625087-93d3-4d3f-a132-793d62fe0fde,1,,,3825689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Celta Vigo,209,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2fc62454-a9e6-4fdc-ba40-7ca8f3c15510,2,,,3825689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 24086, 'name': 'Antonio José Raillo Arenas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Espanyol,214,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,765ece78-41c4-4994-b207-2a8f7d9b0d18,3,,,3825689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['3d8ec667-0d82-45c6-9bc9-00d6a72f98d0'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d8ec667-0d82-45c6-9bc9-00d6a72f98d0,4,,,3825689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['765ece78-41c4-4994-b207-2a8f7d9b0d18'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e27086f8-0966-47f4-9ebf-84144d84a8ef,1627,,,3825689,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,100,Espanyol,214,['4ff42952-0332-4c62-90dc-d5b67c6c6c83'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ff42952-0332-4c62-90dc-d5b67c6c6c83,1628,,,3825689,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,100,Espanyol,214,['e27086f8-0966-47f4-9ebf-84144d84a8ef'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.697212,,,,,,,,,,,,81f5664d-bcb8-4c34-91b0-ea459ab301fb,5,,"[61.0, 40.1]",3825689,0,,,,,1.9513026,,Left Foot,,,,"[60.2, 42.1]",,Ground Pass,,2.1540658,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Kick Off,1,From Kick Off,Iago Aspas Juncal,5217.0,Center Forward,2,Celta Vigo,209,['75eb2c11-c0f0-4616-b51b-7e96e11085f2'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.204,Pass,
,,,,,,,,,,,,,,,,1.913398,,,,,,,,,,,,5e4ab0a6-7eb7-46ac-a647-0131f54a058b,7,,"[60.3, 42.5]",3825689,0,,,,,-2.6680303,,Right Foot,,,,"[32.2, 28.1]",,Ground Pass,,31.574831,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,2,Celta Vigo,209,['96fbc74d-1979-458e-a59d-ffb7da10319f'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.901,Pass,
,,,,,,,,,,,,,,,,2.734404,,,,,,,,,,,,d975b9d1-3d19-4600-bd7f-27e91ac1d870,10,,"[27.8, 46.0]",3825689,0,,,,,0.28783143,,Right Foot,,,,"[73.4, 59.5]",,High Pass,,47.55639,,Incomplete,,,,,,,,,,1,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,2,Celta Vigo,209,['8a9b1bbc-465f-4f00-943f-92464a91a324'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:05.192,Pass,
,,,,,,,,,,,,,,,,1.110299,,,,,,,,,,,,8a9b1bbc-465f-4f00-943f-92464a91a324,12,,"[46.7, 20.6]",3825689,0,,,,True,-0.24220859,,,,,,"[63.7, 16.4]",,High Pass,,17.511139,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,3,Espanyol,214,"['89c1d4a4-e906-43dd-8296-720317d947c0', 'd975b9d1-3d19-4600-bd7f-27e91ac1d870', 'f7c130ff-45ee-4741-8b2c-8ec14657c109']",7,,,,,,,,,,,,,,,,,Espanyol,214,00:00:07.927,Pass,True
,,,,,,,,,,,,,,,,0.641361,,,,,,,,,,,,6e68d8ce-0b95-415e-a9d5-d9fcd43a3d71,15,,"[64.2, 17.5]",3825689,0,,,,True,0.65217143,,,,,,"[69.7, 21.7]",,Low Pass,,6.92026,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,3,Espanyol,214,"['a945d496-1469-47b9-b8cf-e47263b97552', 'd4657aab-b766-40b6-b0e3-19ce74e413e1']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:00:09.084,Pass,True
,,,,,,,,,,,,,,,,1.12898,,,,,,,,,,,,dd91d87e-0fa0-4f2a-961a-7093e5f89fd6,19,,"[66.5, 20.3]",3825689,0,,,,,2.5702553,,Right Foot,,,,"[59.5, 24.8]",,Ground Pass,,8.321658,,Incomplete,,Papa Kouly Diop,6867.0,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Left Center Forward,3,Espanyol,214,"['13d3c791-f4fc-4951-8732-8a30bed8ff5c', 'bf6c2387-3fab-4b04-a345-a1f9530fa231', 'c72cb1e7-b204-4727-b083-5d71cb7f055c']",11,,,,,,,,,,,,,,,,,Espanyol,214,00:00:11.623,Pass,True
,,,,,,,,,,,,,,,,0.590705,,,,,,,,,,,,b8969e5d-dffc-495a-b936-8c3e283fa9dd,26,,"[77.9, 60.1]",3825689,0,,,,,2.2974386,,Left Foot,,,,"[73.1, 65.5]",,Ground Pass,,7.2249565,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,4,Celta Vigo,209,['067ecc26-4dc0-4b9c-9f74-5ea809fcac50'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:16.334,Pass,
,,,,,,,,,,,,,,,,1.875869,,,,,,,,,,,,ac1d9f80-5a01-4cee-b5be-224ef5184ef6,29,,"[75.1, 54.2]",3825689,0,,,,,-2.4008574,,Right Foot,,,,"[56.4, 37.1]",,Ground Pass,,25.339693,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,4,Celta Vigo,209,['ed270746-8228-4ccf-b515-dce70ee389a4'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:19.362,Pass,
,,,,,,,,,,,,,,,,1.747621,,,,,,,,,,,,011b203d-06c7-48f2-b422-c497461486ab,32,,"[55.2, 34.3]",3825689,0,,,,,1.9146022,,Right Foot,,,,"[46.5, 58.6]",,Ground Pass,,25.810463,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,4,Celta Vigo,209,['46381e85-7303-4dfe-b0b8-2db7de58e425'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.878,Pass,
,,,,,,,,,,,,,,,,1.345766,,,,,,,,,,,,f8622e3d-97b5-4985-b1de-a09fc88634ac,35,,"[48.5, 58.1]",3825689,0,,,,,-1.927016,,Right Foot,,,,"[40.5, 36.6]",,Ground Pass,,22.94014,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,4,Celta Vigo,209,['84b6b8e8-e66a-4ef9-ae1f-e6540ce9fd20'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:28.670,Pass,
,,,,,,,,,,,,,,,,1.778932,,,,,,,,,,,,14620ff9-88cd-4290-bed2-d1c63689857a,38,,"[40.2, 35.1]",3825689,0,,,,,-1.0810299,,Right Foot,,,,"[54.7, 7.9]",,Ground Pass,,30.82353,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,4,Celta Vigo,209,['494cd776-bb21-4b6a-99cd-e8604eb4c3ba'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:31.353,Pass,
,,,,,,,,,,,,,,,,1.042014,,,,,,,,,,,,fd0a0668-2457-4846-a4f4-5c66a4aaac21,41,,"[56.4, 6.7]",3825689,0,,,,,-0.25700817,,Left Foot,,,,"[72.0, 2.6]",,Ground Pass,,16.129786,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,4,Celta Vigo,209,['a43bd6c7-f8bc-4945-ada9-f8a83f003123'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:34.380,Pass,
,,,,,,,,,,,,,,,,1.353295,,,,,,,,,,,,ba20a680-6fa1-4bea-b1c2-693f5e29d814,43,,"[72.0, 2.6]",3825689,0,,,,,0.82297444,,Right Foot,,,,"[84.8, 16.4]",,Ground Pass,,18.822327,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,4,Celta Vigo,209,"['4ef9cecf-9a76-44a5-b93f-4939ace6be68', 'e8fc529f-727c-4aa1-8946-966fa8f8e92c']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:35.422,Pass,
,,,,,,,,,,,,,,,,4.268901,,,,,,,,,,,,36cd25b5-397d-454c-9143-f74b8c5552df,50,,"[40.7, 64.2]",3825689,0,,,,,-0.24664201,,Right Foot,,,,"[111.4, 46.4]",,High Pass,,72.90631,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,Free Kick,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,5,Espanyol,214,"['08da2c8e-c10d-4033-b153-a84644cdfba2', 'd5db1b92-af9f-4d6e-bec7-7e2688a761de']",54,,,,,,,,,,,,,,,,,Espanyol,214,00:00:54.832,Pass,
,,,,,,,,,,,,,,,,3.360477,,,,,,,,,,,,87d16bc1-2e38-46aa-8a5e-96900c8c4d66,54,,"[19.2, 40.2]",3825689,1,,,,,-0.052191366,,Right Foot,,,,"[72.8, 37.4]",,High Pass,,53.673084,,Incomplete,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,6,Celta Vigo,209,['95e14c72-64fa-4200-92ba-8074caee9000'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:12.961,Pass,
,,,,,,,,,,,,,,,,2.20344,,,,,,,,,,,,95e14c72-64fa-4200-92ba-8074caee9000,56,,"[47.3, 42.7]",3825689,1,,,,True,0.6058155,,,,,,"[66.5, 56.0]",,High Pass,,23.356585,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,6,Celta Vigo,209,"['23dfbe57-388a-4b1d-8fc9-d15c040f87c3', '676169f8-d9b1-417e-83ba-681b8d0e981b', '87d16bc1-2e38-46aa-8a5e-96900c8c4d66', 'b8f6aa99-6f7c-48bc-bf47-f7e5fa7321b2']",16,,,,,,,,,,,,,,,,,Espanyol,214,00:01:16.322,Pass,True
,,,,,,,,,,,,,,,,1.769353,,,,,,,,,,,,23dfbe57-388a-4b1d-8fc9-d15c040f87c3,59,,"[53.6, 24.1]",3825689,1,,,,,2.6224465,,Head,,,,"[36.8, 33.7]",,High Pass,,19.349419,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,6,Celta Vigo,209,"['727d83f6-85c7-482e-9129-32d8c4041456', '8d620039-aa30-42d9-8610-2171f55c7041', '95e14c72-64fa-4200-92ba-8074caee9000']",18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:18.525,Pass,True
,,,,,,,,,,,,,,,,2.384259,,,,,,,,,,,,662194a4-607e-4ccd-bf0e-f9e155c584d2,63,,"[34.0, 34.6]",3825689,1,,,,,-0.12464055,,Right Foot,,,,"[77.1, 29.2]",,High Pass,,43.436966,,Incomplete,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,6,Celta Vigo,209,"['387cded7-b922-408f-92f6-8b4ca992f0d1', '71796fc1-f5d9-4482-af7c-75fb7fe9dda0']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.453,Pass,True
,,,,,,,,,,,,,,,,1.95166,,,,,,,,,,,,387cded7-b922-408f-92f6-8b4ca992f0d1,64,,"[43.0, 50.9]",3825689,1,,,,,0.17954032,,Left Foot,,,,"[71.1, 56.0]",,Ground Pass,,28.559061,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,6,Celta Vigo,209,"['662194a4-607e-4ccd-bf0e-f9e155c584d2', '6cfefab2-bb79-4327-9dc4-9889b11dd9b6']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:01:23.838,Pass,
,,,,,,,,,,,,,,,,1.288724,,,,,,,,,,,,aaf3f02e-d636-4120-8fb8-8acfbc03c97d,67,,"[50.1, 14.1]",3825689,1,,,,,-0.5520244,,Left Foot,,,,"[65.2, 4.8]",,Ground Pass,,17.734148,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,6,Celta Vigo,209,['6d51c887-a398-49c1-aca2-5a93c80e2ae2'],26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:26.429,Pass,
,,,,,,,,,,,,,,,,0.771955,,,,,,,,,,,,d57f74bf-f6a5-4fc7-821f-dd55bb1dd63c,69,,"[65.2, 4.8]",3825689,1,,,,,-0.38831872,,Right Foot,,,,"[76.2, 0.3]",,Ground Pass,,11.884864,,Out,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,6,Celta Vigo,209,['176a3e7f-9b4e-4079-a954-cb339e0f09ee'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.718,Pass,
,,,,,,,,,,,,,,,,1.086737,,,,,,,,,,,,a0f3b695-da1b-41a6-8880-3547db0818c7,71,,"[43.3, 80.0]",3825689,1,,,,,-1.1269201,,,,,,"[50.1, 65.7]",,High Pass,,15.834456,,,,Víctor Sánchez Mata,6758.0,,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,['b54fda2f-b745-4225-b144-38921b695c9a'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:01:38.046,Pass,
,,,,,,,,,,,,,,,,0.861944,,,,,,,,,,,,bb78575f-597d-4401-8f75-b28c9042d6da,74,,"[50.1, 66.5]",3825689,1,,,,,2.458113,,Right Foot,,,,"[40.4, 74.4]",,Ground Pass,,12.509996,,,,Javier López Rodríguez,6791.0,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,7,Espanyol,214,"['373cd9c1-e713-4e31-8469-7b937ff185d5', '4ac0edd8-d9ea-405a-ad81-864303234add']",39,,,,,,,,,,,,,,,,,Espanyol,214,00:01:39.133,Pass,True
,,,,,,,,,,,,,,,,0.815476,,,,,,,,,,,,9e9b29ab-07a0-4798-bccb-f43673874c96,78,,"[41.9, 77.0]",3825689,1,,,,,-0.11065722,,Right Foot,,,,"[62.6, 74.7]",,Low Pass,,20.827385,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,['8357460e-a757-4190-a443-3c4ef03d6ba6'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:01:41.082,Pass,
,,,,,,,,,,,,,,,,1.352845,,,,,,,,,,,,827b3018-8ba1-499d-badd-e20e060bb9a2,81,,"[62.3, 75.0]",3825689,1,,,,,-2.0110369,,Left Foot,,,,"[56.6, 62.9]",,High Pass,,13.37535,,,,Víctor Sánchez Mata,6758.0,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Midfield,7,Espanyol,214,"['799350d8-1a9e-4c46-9430-466ae7b5a3a6', 'f59925d6-ada7-4c39-b36e-ff24e2daea9d']",41,,,,,,,,,,,,,,,,,Espanyol,214,00:01:41.897,Pass,True
,,,,,,,,,,,,,,,,1.774825,,,,,,,,,,,,607159cf-4834-4bcd-963f-7166c057e398,85,,"[62.9, 64.5]",3825689,1,,,,,-1.0941201,,Right Foot,,,,"[81.8, 27.9]",,High Pass,,41.191868,,Incomplete,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,7,Espanyol,214,"['44b35eb7-7881-4e80-81a1-2575549df134', '7a2b8bdd-5884-4a34-a326-43adcaaf8d75', 'cd88b7f9-bf92-423e-ba06-4b8f8bdeb023']",43,,,,,,,,,,,,,,,,,Espanyol,214,00:01:43.910,Pass,True
,,,,,,,,,,,,,,,,1.26124,,,,,,,,,,,,484fa9a8-0688-4057-bdf5-cce73af40e5a,90,,"[50.4, 50.2]",3825689,1,,,,,-0.844154,,Right Foot,,,,"[63.2, 35.8]",,Ground Pass,,19.266552,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Back,8,Celta Vigo,209,"['c4603c7f-69f1-4cad-82a1-77e1c73fd567', 'dd70ff28-1b2e-490c-adb9-847291324ef6']",48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.587,Pass,True
,,,,,,,,,,,,,,,,0.977223,,,,,,,,,,,,ad74c5cd-3fad-437c-92b3-274934d75232,98,,"[65.4, 30.6]",3825689,1,,,,,-0.6425188,,Right Foot,,,,"[81.7, 18.4]",,Ground Pass,,20.36001,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Defensive Midfield,8,Celta Vigo,209,['1446aaaa-227d-42eb-a17c-9aaeeb9d198d'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:53.328,Pass,
,,,,,,,,,,,,,,,,1.380098,,,,,,,,,,,,4ee4fd15-88f7-4656-8d7e-d03e90246206,102,,"[86.4, 18.2]",3825689,1,,,,,-0.7106478,,Right Foot,,,,"[98.6, 7.7]",,Ground Pass,,16.096273,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,8,Celta Vigo,209,"['5cb46ad9-3619-4cfb-b647-0de9a7131790', 'b42385f4-3cde-48f8-9f64-9263910f13fb']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:56.474,Pass,
,,,,,,,,,,,,,,,,1.130205,,,,,,,,,,,,6d9ae674-0387-4d1f-99c2-546e3c4d7df5,107,,"[32.2, 78.2]",3825689,1,,,,,-1.0437418,,Right Foot,,,,"[39.3, 66.0]",,Ground Pass,,14.115594,,,,Gerard Moreno Balaguero,6766.0,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,8,Celta Vigo,209,['f07f45ad-d2b6-4a9c-8418-018cf94daa00'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:01:59.644,Pass,
,,,,,,,,,,,,,,,,1.32751,,,,,,,,,,,,57dd8a7a-fc50-4a7d-8020-ecdb376bd42d,111,,"[40.4, 71.9]",3825689,2,,,,,-0.9256131,,Left Foot,,,,"[54.7, 52.9]",,Ground Pass,,23.780033,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,8,Celta Vigo,209,"['4a21df81-712d-457c-9cd2-9044427f6670', '6c7958c8-aea1-4ef8-b2f5-6e0fe309ba8f', '8e336063-a32e-4a4d-ba19-fec54af69dab']",1,,,,,,,,,,,,,,,,,Espanyol,214,00:02:01.684,Pass,True
,,,,,,,,,,,,,,,,1.269199,,,,,,,,,,,,8e336063-a32e-4a4d-ba19-fec54af69dab,113,,"[65.4, 27.2]",3825689,2,,,,,-3.1160662,,Right Foot,,,,"[41.9, 26.6]",,Ground Pass,,23.507658,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,8,Celta Vigo,209,"['57dd8a7a-fc50-4a7d-8020-ecdb376bd42d', '91482926-8f2f-490e-bc0b-f5edb8cf6225']",3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:03.012,Pass,
,,,,,,,,,,,,,,,,2.859421,,,,,,,,,,,,75965ba7-8b54-4ddc-a613-f8a45165629a,116,,"[42.2, 24.3]",3825689,2,,,,,-0.11299185,,Right Foot,,,,"[98.6, 17.9]",,High Pass,,56.76196,,Incomplete,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,8,Celta Vigo,209,"['787a4d72-7fb0-4b9b-acad-fa06f16d3e60', 'a32ea78a-4d87-4515-b0d0-b343b1f80f5c']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:06.694,Pass,
,,,,,,,,,,,,,,,,1.632046,,,,,,,,,,,,a32ea78a-4d87-4515-b0d0-b343b1f80f5c,118,,"[21.5, 62.2]",3825689,2,,,,,1.2473422,,Head,,,,"[27.4, 79.8]",,High Pass,,18.562597,,Out,,Javier López Rodríguez,6791.0,,,,,,Recovery,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,8,Celta Vigo,209,"['0b7d0a99-5840-4825-98ad-9159ae9ff365', '75965ba7-8b54-4ddc-a613-f8a45165629a']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.553,Pass,
,,,,,,,,,,,,,,,,0.993642,,,,,,,,,,,,aa475e97-12fa-44f0-a555-66431c1554bc,120,,"[95.5, 0.1]",3825689,2,,,,,1.0899091,,,,,,"[101.5, 11.6]",,Low Pass,,12.971122,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Throw-in,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,9,Celta Vigo,209,['28bd9651-9313-43c6-b53d-8118192bd5d2'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:24.410,Pass,
,,,,,,,,,,,,,,,,0.692055,,,,,,,,,,,,3aea9bcb-1350-402f-aaae-574994eaf954,123,,"[102.4, 11.3]",3825689,2,,,,,-2.0548491,,Right Foot,,,,"[97.3, 1.6]",,Ground Pass,,10.959015,,,,Carles Planas Antolínez,7577.0,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,9,Celta Vigo,209,"['9565b292-c12b-4373-892d-fdd24bb4b078', 'eb572915-32d0-4285-ac8b-a9cf49ac6d3b']",25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:25.404,Pass,True
