50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.884219,,,,,,,,,,,,,,5b7b7e3f-2ce9-4abd-a3cf-06b3d6554ec2,14,,"[35.1, 74.9]",3825707,0,,,,0.32978252,,Head,,,,"[50.0, 80.0]",,High Pass,,15.748651,,Out,,Nicolás Federico López Alonso,25126.0,,,,,Recovery,1,From Free Kick,Dimitri Foulquier,4546.0,Right Back,3,Las Palmas,208,"['7485814a-2726-4464-9762-2a5c3912c0eb', 'e342c065-7288-4726-9be3-eac477945d0f']",31,,,,,,,,,,,,,,,,,Granada,1049,00:00:31.905,Pass,
,,,,,,,,,,,,,,,,,,1.90077,,,,,,,,,,,,,,24b8690d-7c35-4d88-bed3-717ff1924255,16,,"[66.2, 0.1]",3825707,0,,,,2.9005394,,,,,,"[42.2, 6.0]",,Low Pass,,24.714571,,,,Javier Garrido Behovide,26448.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,4,Las Palmas,208,['55aa984f-7a76-4b52-a7e1-634d84d43d01'],37,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:37.841,Pass,
,,,,,,,,,,,,,,,,,,2.570014,,,,,,,,,,,,,,78ae70aa-82ed-4b77-acfb-70e85ecaafb2,19,,"[41.1, 6.4]",3825707,0,,,,2.2640734,,Left Foot,,,,"[13.1, 40.1]",,Ground Pass,,43.814266,,,,Javier Varas Herrera,26753.0,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['6cc34f09-b44d-4483-8d5c-e434d43faaf6'],41,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:41.502,Pass,
,,,,,,,,,,,,,,,,,,3.28125,,,,,,,,,,,,,,501f9f10-d694-433f-a2ed-3aa277e18a4a,22,,"[13.1, 48.6]",3825707,0,,,,-0.4588933,,Right Foot,,,,"[63.7, 23.6]",,High Pass,,56.438995,,Incomplete,,Willian José da Silva,6721.0,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,4,Las Palmas,208,"['575f2fef-903b-4f72-b95a-19ad43819f5b', 'fb729df9-749b-4d07-953a-18478f71f70e']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:46.996,Pass,
,,,,,,,,,,,,,,,,,,6.636034,,,,,,,,,,,,,,fb729df9-749b-4d07-953a-18478f71f70e,24,,"[56.4, 56.5]",3825707,0,,,,0.2629308,,Head,,,,"[112.5, 71.6]",,High Pass,,58.096645,,Incomplete,,,,,,,,Recovery,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,4,Las Palmas,208,"['501f9f10-d694-433f-a2ed-3aa277e18a4a', '9c86f7b4-156f-4140-9fee-01a0ad67ab7c']",50,,,,,,,,,,,,,,,,,Granada,1049,00:00:50.277,Pass,
,,,,,,,,,,,,,,,,,,3.492543,,,,,,,,,,,,,,9c86f7b4-156f-4140-9fee-01a0ad67ab7c,25,,"[7.6, 8.5]",3825707,0,,,,-0.12203212,,Left Foot,,,,"[50.0, 3.3]",,High Pass,,42.717678,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,Recovery,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,"['bd982a6f-3559-43ce-a5bb-7557ffdcbd8d', 'e58080f4-e6f7-4d42-b6f6-1e92dcc6226d', 'fb729df9-749b-4d07-953a-18478f71f70e']",56,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:56.913,Pass,
,,,,,,,,,,,,,,,,,,2.329766,,,,,,,,,,,,,,e58080f4-e6f7-4d42-b6f6-1e92dcc6226d,27,,"[70.1, 76.8]",3825707,1,,,True,-0.57575834,,,,,,"[87.2, 65.7]",,High Pass,,20.38676,,Incomplete,,,,,,,,Recovery,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,4,Las Palmas,208,"['4904711e-772f-42de-b823-773321bcdc47', '9c86f7b4-156f-4140-9fee-01a0ad67ab7c', 'd442e9c0-e9f8-4eaf-9f45-cb07b394252d']",0,,,,,,,,,,,,,,,,,Granada,1049,00:01:00.405,Pass,True
,,,,,,,,,,,,,,,,,,1.926272,,,,,,,,,,,,,,d442e9c0-e9f8-4eaf-9f45-cb07b394252d,29,,"[32.9, 14.4]",3825707,1,,,,2.1910458,,Head,,,,"[27.9, 21.4]",,High Pass,,8.602325,,Incomplete,,Hernán Daniel Santana Trujillo,15805.0,,,,,Recovery,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,"['919fa6e2-2f1a-4a50-814c-7ad9a5830c83', 'ae0feb2b-46e2-4fb0-9618-c8da78ca7b32', 'e58080f4-e6f7-4d42-b6f6-1e92dcc6226d']",2,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:02.735,Pass,
,,,,,,,,,,,,,,,,,,0.852525,,,,,,,,,,,,,,a356f7b5-360a-4015-a04f-a0692b1b36fd,39,,"[27.9, 19.5]",3825707,1,,,,1.786154,,Left Foot,,,,"[25.1, 32.3]",,Ground Pass,,13.102672,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['050418df-b76d-4192-aa4c-a19cc4c80919'],9,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.898,Pass,
,,,,,,,,,,,,,,,,,,1.65917,,,,,,,,,,,,,,3dd3a48b-5c9d-4179-9a13-9c9a9e062d4b,42,,"[25.1, 32.3]",3825707,1,,,,0.30704573,,Right Foot,,,,"[33.3, 34.9]",,Ground Pass,,8.602325,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,4,Las Palmas,208,['b857584e-0e47-4c72-b432-dfe881ad2df3'],11,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.491,Pass,
,,,,,,,,,,,,,,,,,,1.223899,,,,,,,,,,,,,,db5e59f9-0abe-48e2-9859-5abc3fbbbfc9,46,,"[36.9, 34.0]",3825707,1,,,,1.7465696,,Right Foot,,,,"[32.3, 59.9]",,Ground Pass,,26.305323,,,,David Simón Rodríguez Santana,7906.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,4,Las Palmas,208,['ff82a0ff-2a7e-42cb-ac61-2c9d006be0f6'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.270,Pass,
,,,,,,,,,,,,,,,,,,3.640692,,,,,,,,,,,,,,6928373c-b467-4a71-be6d-a267476d650b,50,,"[32.3, 64.6]",3825707,1,,,,0.31372935,,Right Foot,,,,"[54.8, 71.9]",,Ground Pass,,23.654598,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,"['e4326a69-9bb3-4984-9283-e121c4576ef3', 'ff604a23-2c5f-4edd-a497-2592e7a0374c']",15,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:15.927,Pass,True
,,,,,,,,,,,,,,,,,,2.012856,,,,,,,,,,,,,,f5903f50-575f-400b-ba21-b35cf6a64e2c,56,,"[56.2, 6.5]",3825707,1,,,,3.0983503,,Right Foot,,,,"[35.4, 7.4]",,Ground Pass,,20.819462,,,,Cristiano Biraghi,7158.0,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,5,Granada,1049,['bf0b9353-215e-49d9-baf1-c4cc17d269fe'],19,,,,,,,,,,,,,,,,,Granada,1049,00:01:19.758,Pass,
,,,,,,,,,,,,,,,,,,1.88223,,,,,,,,,,,,,,08783c82-4242-4f50-803e-511c06677ef2,58,,"[35.4, 7.4]",3825707,1,,,,1.9764979,,Right Foot,,,,"[29.0, 22.3]",,Ground Pass,,16.21635,,,,David Rodríguez Lombán,6702.0,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,5,Granada,1049,['5f854c34-879c-4343-961f-5c78f042175a'],21,,,,,,,,,,,,,,,,,Granada,1049,00:01:21.771,Pass,
,,,,,,,,,,,,,,,,,,0.85628,,,,,,,,,,,,,,d8bda002-1438-4cd8-894b-5ee48ac7c2a6,61,,"[29.0, 22.3]",3825707,1,,,,-0.104876935,,Right Foot,,,,"[40.4, 21.1]",,Ground Pass,,11.462984,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,5,Granada,1049,['61951291-d23c-44cc-ac60-6f6598f64a6f'],24,,,,,,,,,,,,,,,,,Granada,1049,00:01:24.164,Pass,
,,,,,,,,,,,,,,,,,,1.629247,,,,,,,,,,,,,,6abb527d-ed2f-4718-8d8e-3c0a19901c88,63,,"[40.4, 21.1]",3825707,1,,,,1.8998461,,Right Foot,,,,"[29.2, 53.9]",,Ground Pass,,34.659485,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,5,Granada,1049,['9abadba2-2513-4eef-b9d2-1332800933ce'],25,,,,,,,,,,,,,,,,,Granada,1049,00:01:25.020,Pass,
,,,,,,,,,,,,,,,,,,0.735079,,,,,,,,,,,,,,eb716705-d90f-4653-80a7-a77607652ef3,66,,"[32.2, 49.0]",3825707,1,,,,-0.91607773,,Right Foot,,,,"[39.8, 39.1]",,Ground Pass,,12.480785,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,5,Granada,1049,['0e8b426c-69c6-4ae6-acc6-874707c47e11'],27,,,,,,,,,,,,,,,,,Granada,1049,00:01:27.682,Pass,
,,,,,,,,,,,,,,,,,,1.959066,,,,,,,,,,,,,,b34824cf-bce8-4e29-ab38-203baebf96fd,69,,"[42.9, 39.1]",3825707,1,,,,0.43616313,,Right Foot,,,,"[78.3, 55.6]",,High Pass,,39.056496,,Incomplete,,Nicolás Federico López Alonso,25126.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,5,Granada,1049,"['b0227d78-83bc-4a25-bf93-44462c2b93ff', 'b80ccf99-f762-436e-ab5f-1aee324be1cc']",29,,,,,,,,,,,,,,,,,Granada,1049,00:01:29.704,Pass,
,,,,,,,,,,,,,,,,,,1.870102,,,,,,,,,,,,,,bd282ea3-79e9-43f3-82fd-d0a2e75ea13d,73,,"[36.1, 26.9]",3825707,1,,,,2.616797,,Left Foot,,,,"[11.4, 41.2]",,Ground Pass,,28.540848,,,,Javier Varas Herrera,26753.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,6,Las Palmas,208,['67702a22-e253-42c3-93d1-5c15dfc1916a'],32,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:32.952,Pass,
,,,,,,,,,,,,,,,,,,3.009613,,,,,,,,,,,,,,1137380e-94a2-4d10-b484-a016fe657559,77,,"[10.0, 42.9]",3825707,1,,,,0.7916093,,Right Foot,,,,"[42.0, 75.3]",,High Pass,,45.538555,,,,David Simón Rodríguez Santana,7906.0,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,6,Las Palmas,208,"['772d36e3-445b-4f2a-99a0-d6d062b57c22', '90497d11-4e99-4c31-ae0f-967c8216ab6b']",36,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:36.255,Pass,True
,,,,,,,,,,,,,,,,,,1.365721,,,,,,,,,,,,,,9e881e1d-720f-4001-b5d4-82d0a0e507cc,80,,"[42.0, 75.3]",3825707,1,,,,3.1276076,,Right Foot,,,,"[27.7, 75.5]",,Ground Pass,,14.301398,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,6,Las Palmas,208,['24e14781-04ba-44fb-a0e9-58521a61308e'],39,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:39.318,Pass,
,,,,,,,,,,,,,,,,,,1.912749,,,,,,,,,,,,,,a40aca95-5b59-4ad5-b9b0-2c83bcb3506a,83,,"[27.7, 75.5]",3825707,1,,,,-0.67474097,,Right Foot,,,,"[56.7, 52.3]",,Ground Pass,,37.13812,,Incomplete,,Willian José da Silva,6721.0,,,,,,1,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Center Back,6,Las Palmas,208,"['ad4b9d1b-4839-4424-85ca-365db0e08d3d', 'd2139f98-30c0-4f04-95eb-83f50cb63e07']",43,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:43.068,Pass,
,,,,,,,,,,,,,,,,,,2.715412,,,,,,,,,,,,,,79724541-9151-4257-999c-f7724389025e,87,,"[58.5, 27.3]",3825707,1,,,,0.5228914,8a4e9eab-ef1e-499d-b8ad-faf52b3c7342,Right Foot,,,,"[95.8, 48.8]",,High Pass,,43.052757,,,,Nicolás Federico López Alonso,25126.0,True,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,7,Granada,1049,['f5b02a3a-0381-497e-a847-20867519c63b'],46,,,,,,,,,,,,,,,,,Granada,1049,00:01:46.797,Pass,
,,,,,,,,,,,,,,,,,,1.85108,,,,,,,,,,,,,,57c4a1d9-eb48-48c6-808a-46298326ad8c,92,,"[6.0, 36.0]",3825707,2,True,,,-1.3003184,,Right Foot,,,,"[12.1, 14.0]",,Ground Pass,,22.830025,,,,Javier Garrido Behovide,26448.0,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,8,Las Palmas,208,['a741f7ef-4da5-42e5-8b61-285a8f8ad03e'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:08.245,Pass,
,,,,,,,,,,,,,,,,,,1.266681,,,,,,,,,,,,,,dd0b4162-ac0f-4c8b-8d05-fd90d0cc80f5,94,,"[12.5, 12.1]",3825707,2,,,,-0.4636476,,Left Foot,,,,"[29.3, 3.7]",,Ground Pass,,18.78297,,,,Dani Castellano Betancor,6932.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,8,Las Palmas,208,['f8844b5e-6716-4e46-9159-c2e3d8ded70b'],11,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:11.568,Pass,
,,,,,,,,,,,,,,,,,,3.684724,,,,,,,,,,,,,,6163a288-b8af-4aa8-b4d3-13cc4cf0e083,100,,"[14.9, 4.1]",3825707,2,,,,0.14144902,,Right Foot,,,,"[77.4, 13.0]",,High Pass,,63.1305,,,,Willian José da Silva,6721.0,,,,,Free Kick,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,9,Las Palmas,208,['38dd83f6-d41c-4374-9e13-80c0a60eef04'],42,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:42.492,Pass,
,,,,,,,,,,,,,,,,,,0.267442,,,,,,,,,,,,,,39627c74-9c58-40ab-b0cc-7f42d30dedc6,104,,"[75.3, 13.7]",3825707,2,,,,0.887842,,Right Foot,,,,"[80.1, 19.6]",,Ground Pass,,7.605919,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Free Kick,Willian José da Silva,6721.0,Center Forward,9,Las Palmas,208,"['a1c7d984-b539-496a-b933-077b6bfbb4d2', 'e7b8f8ba-1c62-49a0-ba83-52a267e2a5ac']",48,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:48.392,Pass,True
,,,,,,,,,,,,,,,,,,1.391605,,,,,,,,,,,,,,cecf2aee-f404-433b-9fbb-6c304754df91,107,,"[80.1, 19.6]",3825707,2,,,,3.0750246,,Right Foot,,,,"[66.6, 20.5]",,Ground Pass,,13.529966,,Incomplete,,Roque Mesa Quevedo,3610.0,,,,,,1,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,9,Las Palmas,208,"['98673aac-b7de-4f64-a3ce-0e1043d4944f', 'c0b08b8f-ed20-4c71-9b09-7c9019e4f656']",48,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:48.739,Pass,
,,,,,,,,,,,,,,,,,,2.933394,,,,,,,,,,,,,,e9059ee0-2691-4a61-898d-f679893c4101,112,,"[62.6, 40.1]",3825707,2,,,,1.6211135,,Right Foot,,,,"[61.2, 67.9]",,Ground Pass,,27.83523,,,,David Simón Rodríguez Santana,7906.0,,,,,,1,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Right Center Back,9,Las Palmas,208,['fd3b9964-cc1e-4730-9524-7da3a96f8da5'],53,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:53.086,Pass,
,,,,,,,,,,,,,,,,,,3.482073,,,,,,,,,,,,,,6b41e9fd-5b4d-4188-b03e-b55a049aec12,116,,"[62.0, 73.2]",3825707,2,,,,-0.057805896,,Right Foot,,,,"[105.2, 70.7]",,Low Pass,,43.272278,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Back,9,Las Palmas,208,"['654dd78d-9e4f-4414-af21-abfd35d4723e', '826531d0-4176-44fd-9df5-2c9ed161d81b', 'f3bbd14e-f0d8-4e94-a30b-e960bd5916a5']",57,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:57.405,Pass,True
,,,,,,,,,,,,,,,,,,0.84044,,,,,,,,,,,,,,1ae3fe18-e80a-47e0-b324-28014cfa6e4d,119,,"[99.1, 80.0]",3825707,3,,,,-2.219792,,,,,,"[92.5, 71.3]",,Low Pass,,10.920165,,,,David Simón Rodríguez Santana,7906.0,,,,,Throw-in,1,From Throw In,Nabil El Zhar,6608.0,Right Wing,10,Las Palmas,208,['34b8ad3d-89b9-4ec5-bdf4-918ac7cb0902'],4,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:04.655,Pass,
