ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.567796,,,,,,,,,,,,4758c2f1-74c5-40a6-9c0e-c1889c8244b5,16,,"[53.3, 75.2]",3825797,0,,,,,-0.12953873,,Right Foot,,,,"[79.4, 71.8]",,High Pass,,26.320524,,Oriol Riera Magem,27243.0,,,,,,1,From Kick Off,Laureano Sanabria Ruiz,23800.0,Right Back,2,RC Deportivo La Coruña,219,['6c170346-1866-40e3-adbc-e2c0b9d50fc9'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:08.702,Pass,
,,,,,,,,,,,,,,0.842266,,,,,,,,,,,,f6683373-42f6-4c92-a94c-74019369cb3f,19,,"[77.7, 73.3]",3825797,0,,,,,-1.8438051,,Right Foot,,,,"[74.9, 63.3]",,Low Pass,,10.384604,,Fayçal Fajr,5724.0,,,,,,1,From Kick Off,Oriol Riera Magem,27243.0,Right Center Forward,2,RC Deportivo La Coruña,219,['748548f4-973f-499a-a4df-8816d1e2a2e2'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:11.168,Pass,
,,,,,,,,,,,,,,0.659707,,,,,,,,,,,,0fa3365f-acfd-41bc-a91d-76d0b9d15f6e,27,,"[53.3, 20.0]",3825797,0,,,,,0.9526521,,Right Foot,,,,"[56.5, 24.5]",,Ground Pass,,5.5217752,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Íñigo Lekue Martínez,6392.0,Left Back,3,Athletic Club,215,"['6254c153-3820-4855-b2b5-db63180735da', 'aae7f9a5-0758-4cab-96da-1d0737e2db0e']",16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:16.683,Pass,True
,,,,,,,,,,,,,,1.62812,,,,,,,,,,,,416abb8e-c664-4622-acfc-8447346fd146,30,,"[56.5, 24.5]",3825797,0,,,,,-1.1868973,,Left Foot,,,,"[64.7, 4.2]",,High Pass,,21.893606,,Iker Muniain Goñi,6842.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,3,Athletic Club,215,['fea3f8c9-80bf-4ff7-8dec-4a78eabde8ea'],17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:17.416,Pass,
,,,,,,,,,,,,,,2.004778,,,,,,,,,,,,4c64f372-7a26-4874-891c-07a76dcdb4c2,33,,"[57.2, 2.7]",3825797,0,,,,,2.9685442,,Right Foot,,,,"[32.6, 7.0]",,Ground Pass,,24.972986,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,3,Athletic Club,215,['e0ff0cf5-3711-41f9-aee7-5f5e5969f525'],20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:20.838,Pass,
,,,,,,,,,,,,,,1.89898,,,,,,,,,,,,a7c4d863-fc2c-4b03-a3d5-f028aa964373,36,,"[32.8, 7.2]",3825797,0,,,,,1.5658213,,Left Foot,,,,"[33.0, 47.4]",,Ground Pass,,40.200497,,Xabier Etxeita Gorritxategi,6788.0,,True,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,3,Athletic Club,215,['c6114e56-eb9c-4105-bb3f-b59b2cc1a4ba'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:24.940,Pass,
,,,,,,,,,,,,,,1.053897,,,,,,,,,,,,54d34d62-4fd4-4ee1-a3ff-343c6795bc9e,39,,"[33.0, 47.4]",3825797,0,,,,,1.2428088,,Right Foot,,,,"[37.9, 61.8]",,Ground Pass,,15.210852,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,3,Athletic Club,215,['07260463-3bd6-4858-9664-9e438a436c19'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:29.126,Pass,
,,,,,,,,,,,,,,3.124912,,,,,,,,,,,,8b01e836-bfa9-4fb1-a8dc-1f0b522b0b32,42,,"[35.6, 60.0]",3825797,0,,,,,-2.4125023,,Right Foot,,,,"[10.3, 37.4]",,Ground Pass,,33.92418,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,3,Athletic Club,215,['105c3b42-ea0c-4a4c-8e52-84467b0e60c7'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:31.820,Pass,
,,,,,,,,,,,,,,1.848686,,,,,,,,,,,,9febc140-e4a3-40b3-9c38-8149797d35d3,45,,"[10.3, 37.4]",3825797,0,,,,,-1.0612041,,Right Foot,,,,"[21.7, 17.0]",,Ground Pass,,23.369211,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['7b00fe8d-b379-4d0f-a9b6-3a496e75f1ce'],35,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:35.825,Pass,
,,,,,,,,,,,,,,1.818952,,,,,,,,,,,,d2f93a27-5e28-4913-99c0-3517163a446d,48,,"[21.9, 19.8]",3825797,0,,,,,1.5530467,,Left Foot,,,,"[22.5, 53.6]",,Ground Pass,,33.805325,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,3,Athletic Club,215,['8df27364-651d-4a65-b0e9-42eec2edaa55'],41,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:41.379,Pass,
,,,,,,,,,,,,,,1.048439,,,,,,,,,,,,07b65548-c72e-4b4f-a1b3-c23fab2ab007,51,,"[34.7, 60.9]",3825797,0,,,,,1.0497793,,Left Foot,,,,"[41.3, 72.4]",,Ground Pass,,13.259336,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,3,Athletic Club,215,['c1ecffcf-8c54-475e-a3f3-949d22a0d4b8'],45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:45.559,Pass,
,,,,,,,,,,,,,,2.834733,,,,,,,,,,,,1380eb03-50c4-491a-8cb0-4fe6bb8a9023,54,,"[41.3, 72.4]",3825797,0,,,,,-2.5041187,,Right Foot,,,,"[9.3, 48.7]",,Ground Pass,,39.820724,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,3,Athletic Club,215,['35e73f1a-0118-4d87-9318-e3ffef543095'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:47.716,Pass,
,,,,,,,,,,,,,,1.468749,,,,,,,,,,,,01a4918e-bc22-4041-9598-80ecddf1ed8f,57,,"[9.0, 42.5]",3825797,0,,,,,-1.1169523,,Right Foot,,,,"[21.0, 17.9]",,Ground Pass,,27.370787,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['9c00abb7-5f37-452f-863b-7d6c00fe3881'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:52.810,Pass,
,,,,,,,,,,,,,,1.716958,,,,,,,,,,,,afb4d763-c7f3-4e43-98b1-b0b755fd9c1a,60,,"[34.3, 13.6]",3825797,0,,,,,0.64684933,,Left Foot,,,,"[62.9, 35.2]",,Ground Pass,,35.840202,Incomplete,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,3,Athletic Club,215,['5c56fb16-c276-496c-aca6-fea993c010e7'],57,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:57.818,Pass,
,,,,,,,,,,,,,,0.856892,,,,,,,,,,,,5c56fb16-c276-496c-aca6-fea993c010e7,61,,"[57.2, 44.9]",3825797,0,,,,,1.8449638,,Right Foot,,,,"[56.3, 48.1]",,Ground Pass,,3.3241541,,Pedro Mosquera Parada,6733.0,,,,,Interception,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,4,RC Deportivo La Coruña,219,"['aebb5406-8d71-47a1-8d89-c575a0471e38', 'afb4d763-c7f3-4e43-98b1-b0b755fd9c1a']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:59.535,Pass,
,,,,,,,,,,,,,,0.725235,,,,,,,,,,,,e0c5e460-d10c-4dc3-9fd1-539622e7110b,64,,"[62.9, 58.8]",3825797,1,,,,,0.18961361,,Left Foot,,,,"[72.8, 60.7]",,Ground Pass,,10.080674,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,4,RC Deportivo La Coruña,219,['71d53265-d7dc-4b57-b904-b15a2bd8864b'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:00.898,Pass,
,,,,,,,,,,,,,,1.404671,,,,,,,,,,,,ea72a0b4-1d55-47d8-b889-38ffed29aec4,68,,"[72.1, 60.5]",3825797,1,,,,,2.5671027,,Right Foot,,,,"[49.7, 75.0]",,Ground Pass,,26.683516,,Laureano Sanabria Ruiz,23800.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Midfield,4,RC Deportivo La Coruña,219,"['04543fb7-b2bb-4d07-9d6b-9ce888e206a7', '1276819c-0a50-4152-8135-5dbe7e1ff8a3']",1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:01.804,Pass,True
,,,,,,,,,,,,,,1.11659,,,,,,,,,,,,631326be-6fd4-4e92-9329-34315ae7a129,71,,"[49.5, 73.7]",3825797,1,,,,,-2.4001222,,Right Foot,,,,"[40.0, 65.0]",,Ground Pass,,12.88177,,Alberto Lopo García,26107.0,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,4,RC Deportivo La Coruña,219,['ef9da3e4-009e-44dd-85b4-5d0153ccfebd'],4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:04.282,Pass,
,,,,,,,,,,,,,,2.452716,,,,,,,,,,,,05430ff2-a104-41ae-af19-336ef1d5b839,74,,"[41.5, 64.1]",3825797,1,,,,,-1.8685194,,Right Foot,,,,"[27.6, 18.8]",,Ground Pass,,47.384598,,Alejandro Arribas Garrido,6869.0,,True,,,,1,Regular Play,Alberto Lopo García,26107.0,Right Center Back,4,RC Deportivo La Coruña,219,['2099422b-63fc-4388-afc8-aa5c7ee10763'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:06.322,Pass,
,,,,,,,,,,,,,,3.266772,,,,,,,,,,,,4d6fc0c4-e6c6-40bd-89d2-4c442ffdf0e7,77,,"[28.5, 18.3]",3825797,1,,,,,-0.09179902,,Left Foot,,,,"[83.9, 13.2]",,High Pass,,55.63425,Incomplete,Jonás Manuel Gutiérrez,25997.0,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Left Center Back,4,RC Deportivo La Coruña,219,"['667f5679-af2f-40a4-8d9f-a40fda90e638', '9919a959-f308-486e-996d-8bf972486f4c']",9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:09.465,Pass,
,,,,,,,,,,,,,,1.211852,,,,,,,,,,,,9919a959-f308-486e-996d-8bf972486f4c,80,,"[36.2, 66.9]",3825797,1,,,,True,-1.0799445,,,,,,"[42.4, 55.3]",,Low Pass,,13.152946,Incomplete,,,,,,,Recovery,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,4,RC Deportivo La Coruña,219,"['38a95637-ee5d-447f-a7be-0fb367366b08', '471a7680-380e-4dd9-85e1-118ea331a817', '4d6fc0c4-e6c6-40bd-89d2-4c442ffdf0e7']",12,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:12.732,Pass,True
,,,,,,,,,,,,,,1.257834,,,,,,,,,,,,38a95637-ee5d-447f-a7be-0fb367366b08,81,,"[77.7, 24.8]",3825797,1,,,,,-1.1805949,,Left Foot,,,,"[82.8, 12.4]",,Ground Pass,,13.407833,,Jonás Manuel Gutiérrez,25997.0,,,,,Recovery,1,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,4,RC Deportivo La Coruña,219,"['3bbdcb5f-a88f-4ba6-be65-cfa278b3a752', '9919a959-f308-486e-996d-8bf972486f4c']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:13.944,Pass,
,,,,,,,,,,,,,,1.126849,,,,,,,,,,,,d2fb6ce8-0980-4bae-95e5-e31bb527ddb7,95,,"[24.0, 63.0]",3825797,1,,,,,-0.82981336,,Right Foot,,,,"[32.6, 53.6]",,Ground Pass,,12.740487,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,5,Athletic Club,215,['7fa7245d-e3c3-4998-8a82-f04c95ce701b'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:24.030,Pass,
,,,,,,,,,,,,,,1.803733,,,,,,,,,,,,af159e87-9bb4-42f1-8735-4286bf33855f,97,,"[33.6, 54.3]",3825797,1,,,,,2.174118,,Left Foot,,,,"[22.3, 70.7]",,Ground Pass,,19.916075,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,5,Athletic Club,215,['17796b4f-6ac2-4b68-9cab-882ddeee1d98'],25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:25.157,Pass,
,,,,,,,,,,,,,,1.081009,,,,,,,,,,,,8e88dce6-6311-4b67-8ebd-1610b79549e0,101,,"[35.8, 71.4]",3825797,1,,,,,-0.8209563,,Right Foot,,,,"[48.0, 58.3]",,Ground Pass,,17.901117,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,5,Athletic Club,215,['31e68993-0dd6-4efa-bebe-b1bed053da7b'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.451,Pass,
,,,,,,,,,,,,,,0.229573,,,,,,,,,,,,ee86840b-6ba9-456b-bf0e-a1d9d3c38a52,103,,"[49.5, 58.1]",3825797,1,,,,,-0.14189705,,Right Foot,,,,"[53.7, 57.5]",,Ground Pass,,4.2426405,Incomplete,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,5,Athletic Club,215,['420d6858-9cfb-4cbf-9962-9008e4461806'],30,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:30.532,Pass,
,,,,,,,,,,,,,,0.775549,,,,,,,,,,,,da409c35-3f40-4b41-9b60-805acabd5f5b,106,,"[42.8, 56.8]",3825797,1,,,,,0.068386346,,Right Foot,,,,"[64.7, 58.3]",,Low Pass,,21.95131,,Aritz Aduriz Zubeldia,6394.0,,,,,Recovery,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,5,Athletic Club,215,['e284a043-d6df-43c9-b47c-2f4036e9ed80'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:32.515,Pass,
,,,,,,,,,,,,,,1.235699,,,,,,,,,,,,4f325e4c-8f5d-4585-b412-98ed17a8180e,109,,"[23.8, 27.5]",3825797,1,,True,,,1.3347316,,Left Foot,,,,"[30.8, 56.6]",,Ground Pass,,29.930086,,Alberto Lopo García,26107.0,,,,,Recovery,1,Regular Play,Stipe Pletikosa,20086.0,Goalkeeper,6,RC Deportivo La Coruña,219,['d7accec8-8e52-4e1e-a036-e8833450ec35'],37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:37.495,Pass,
,,,,,,,,,,,,,,1.824384,,,,,,,,,,,,1e324799-609d-4833-8b63-22e17dade8b0,111,,"[34.1, 53.2]",3825797,1,,True,,,0.9011574,,Right Foot,,,,"[51.2, 74.8]",,Ground Pass,,27.54941,,Laureano Sanabria Ruiz,23800.0,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Right Center Back,6,RC Deportivo La Coruña,219,['ecccc58f-059b-4016-80d1-f7b9686bf908'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:41.384,Pass,
,,,,,,,,,,,,,,2.587283,,,,,,,,,,,,a3e40f40-0c10-49dc-9905-298c42cfa24a,113,,"[50.9, 74.8]",3825797,1,,,,,-0.2372068,,Right Foot,,,,"[87.3, 66.0]",,High Pass,,37.44863,Incomplete,Oriol Riera Magem,27243.0,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,6,RC Deportivo La Coruña,219,"['8590d5a9-cc1a-4e62-bdae-f65342dd682a', 'cc45d2dd-5fa8-4a79-a0b6-049f4abcfd00']",44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:44.828,Pass,
,,,,,,,,,,,,,,1.933117,,,,,,,,,,,,cc45d2dd-5fa8-4a79-a0b6-049f4abcfd00,115,,"[32.8, 14.1]",3825797,1,,,,,0.008129902,,Left Foot,,,,"[57.4, 14.3]",,Low Pass,,24.600813,Incomplete,,,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,6,RC Deportivo La Coruña,219,"['6ecd64ec-2fa9-42b5-9047-b33db141a734', 'a3e40f40-0c10-49dc-9905-298c42cfa24a']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.416,Pass,
,,,,,,,,,,,,,,0.73898,,,,,,,,,,,,c6370c04-0f99-4408-997b-4fde34c3222d,122,,"[55.7, 16.6]",3825797,1,,,,,0.47734538,,Right Foot,,,,"[64.4, 21.1]",,Ground Pass,,9.794897,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,6,RC Deportivo La Coruña,219,['4ce34703-1187-428b-9f35-9f556d31c411'],51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:51.209,Pass,
