ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.469197,,,,,,,,,,,,,c09c6897-aecd-45c9-ab88-37b43ccb5bb9,17,,"[39.8, 80.0]",3825828,0,,,,,-0.1402031,,,,"[64.6, 76.5]",,High Pass,,25.045757,,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,3,Atlético Madrid,212,['f5485597-0a2b-4b97-ba2e-434c3d57d08b'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:23.434,Pass,
,,,,,,,,,,,,,,,,,1.897628,,,,,,,,,,,,,f1730699-6591-4854-a2f0-9e5a00adb169,19,,"[64.6, 76.5]",3825828,0,,,,,-0.6181442,,Head,,"[73.6, 70.1]",,High Pass,,11.0435505,,,,,Fernando José Torres Sanz,6382.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Center Midfield,3,Atlético Madrid,212,['4917dcd9-a107-420d-bc25-3c4074f5a936'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:24.918,Pass,
,,,,,,,,,,,,,,,,,1.275411,,,,,,,,,,,,,16360d6f-513a-450c-a973-ae413b0429c1,22,,"[73.6, 70.1]",3825828,0,,,,True,-2.6057813,,,,"[67.2, 66.3]",,High Pass,,7.4431176,,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,3,Atlético Madrid,212,"['31e628f3-f38d-4a85-b75e-6aa2cbe1c79d', '611be3f2-c70a-46b9-82e4-a8ae892e585b']",26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:26.816,Pass,True
,,,,,,,,,,,,,,,,,1.258846,,,,,,,,,,,,,5ef86c1e-0031-4d84-a524-465f607a50cb,29,,"[50.8, 6.2]",3825828,0,,,,,-2.1421337,,Right Foot,,"[48.1, 2.0]",,Ground Pass,,4.9929953,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Wing,3,Atlético Madrid,212,['c00cfb25-af21-4bd3-a413-4ff805f46400'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:29.164,Pass,
,,,,,,,,,,,,,,,,,0.242174,,,,,,,,,,,,,763c6000-ec37-4b11-b7d8-cc99d47c1b31,39,,"[71.8, 78.1]",3825828,0,,,,,0.0,,Right Foot,,"[75.4, 78.1]",,Ground Pass,,3.6,,,Incomplete,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,3,Atlético Madrid,212,"['2cac72b8-8005-48fe-ba29-abf87aac0a99', '5b50251e-7074-42b2-bd11-1be71c8864e2', 'bcfe2e71-5b81-4fac-a202-2e9c1f8fef0a']",34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:34.652,Pass,True
,,,,,,,,,,,,,,,,,1.44787,,,,,,,,,,,,,0a9128c5-8202-40d7-8cb2-a80633aeea05,41,,"[69.7, 80.0]",3825828,0,,True,,,-0.85879546,,,,"[76.0, 72.7]",,Low Pass,,9.642613,,,,,Fernando José Torres Sanz,6382.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,4,Atlético Madrid,212,['a9baec70-c597-49d8-a68f-e70ea2d6d4d8'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.374,Pass,
,,,,,,,,,,,,,,,,,1.062395,,,,,,,,,,,,,fa7787cf-2d66-4097-866b-d3fc883ba11d,46,,"[73.3, 69.1]",3825828,0,,,,,-2.7217126,,Right Foot,,"[67.7, 66.6]",,Ground Pass,,6.132699,,,,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,4,Atlético Madrid,212,"['4d4b88a4-1207-483c-b254-fc3c522c5bdf', '4f06f287-f9c0-467a-93eb-38e0db33abc6']",44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:44.247,Pass,True
,,,,,,,,,,,,,,,,,3.038244,,,,,,,,,,,,,cdaefe22-9e26-46cc-97a4-52c7e807bb96,49,,"[67.7, 66.6]",3825828,0,,,,,-2.0256464,,Right Foot,,"[54.3, 39.2]",,Ground Pass,,30.501148,,,,,Lucas Hernández Pi,5484.0,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Atlético Madrid,212,['5f3c0e81-954f-48cb-b91d-7ad5e5e88b7c'],46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:46.175,Pass,
,,,,,,,,,,,,,,,,,1.4831,,,,,,,,,,,,,bb59539e-1c43-4569-a76e-09d797a423a8,52,,"[54.3, 38.7]",3825828,0,,,,,-1.6207547,,Left Foot,,"[53.3, 18.7]",,Ground Pass,,20.024984,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Lucas Hernández Pi,5484.0,Left Center Back,4,Atlético Madrid,212,['52954772-d7f9-4e71-abe1-e5f65505f9d4'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:49.271,Pass,
,,,,,,,,,,,,,,,,,0.220728,,,,,,,,,,,,,f4ceae35-46ba-4b0f-9c31-93397d235682,55,,"[73.3, 17.3]",3825828,0,,,,,-0.21293835,,Left Foot,,"[77.0, 16.5]",,Ground Pass,,3.7854986,,,Incomplete,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,4,Atlético Madrid,212,['926677f9-ccc4-497c-9bf4-cd80a5dd8ed9'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:54.725,Pass,
,,,,,,,,,,,,,,,,,0.92056,,,,,,,,,,,,,7cffdc48-75dc-4d81-b06a-4a03111f6066,59,,"[62.0, 9.6]",3825828,0,,,,,2.3224993,,Right Foot,,"[57.7, 14.2]",,Ground Pass,,6.2968245,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,4,Atlético Madrid,212,['cd238dab-a5aa-4cb5-8440-40250efe225e'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:57.997,Pass,
,,,,,,,,,,,,,,,,,1.159998,,,,,,,,,,,,,29f50596-7ed6-48d9-9805-eca6c9c81167,62,,"[57.2, 18.1]",3825828,1,,,,,-0.87471217,,Right Foot,,"[63.3, 10.8]",,Ground Pass,,9.513149,,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Atlético Madrid,212,['e2b75654-7ff7-4a07-bad6-3781d3c1a47d'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:01.453,Pass,
,,,,,,,,,,,,,,,,,0.830626,,,,,,,,,,,,,b61535c6-7e2e-4f75-836d-f2a39b5a27a3,65,,"[69.7, 11.0]",3825828,1,,,,,0.17286061,,Right Foot,,"[76.0, 12.1]",,Ground Pass,,6.395311,,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,4,Atlético Madrid,212,['f55f0345-e44b-497b-8a2e-30e2fcf56696'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:03.776,Pass,
,,,,,,,,,,,,,,,,,0.909224,,,,,,,,,,,,,b130de36-45b7-4e56-b86b-a1cb0574f12e,73,,"[77.5, 6.7]",3825828,1,,,,,-0.5036263,,Left Foot,,"[82.4, 4.0]",,Ground Pass,,5.5946403,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,4,Atlético Madrid,212,['df3cb96b-ec0f-43d9-b2ba-10fc12cdbf3c'],6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:06.689,Pass,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,64a8c6f1-e42b-4ef6-baa3-c4bd0ec06d84,77,,"[79.7, 15.6]",3825828,1,,,,,-2.851901,,Left Foot,,"[69.3, 12.5]",,Ground Pass,,10.852189,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,4,Atlético Madrid,212,['eb7c1507-1f6b-4be8-83ac-ee4df8e3f407'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:10.716,Pass,
,,,,,,,,,,,,,,,,,2.381878,,,,,,,,,,,,,d086331b-f237-41e6-83c3-912cd5841337,80,,"[69.7, 16.5]",3825828,1,,,,,0.8574753,,Right Foot,,"[95.4, 46.2]",,High Pass,,39.275692,,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,4,Atlético Madrid,212,"['2c10ebc3-5232-46a2-b673-1fa7ccd82e91', 'dc15511f-e5e8-4ea5-9009-2551417db4a1']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:13.595,Pass,
,,,,,,,,,,,,,,,,,0.780348,,,,,,,,,,,,,51762e6b-aae7-4534-ad11-ad5713fcbccd,87,,"[82.2, 34.8]",3825828,1,,,,,1.6099919,,Right Foot,,"[81.8, 45.0]",,Low Pass,,10.20784,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,4,Atlético Madrid,212,['08bae529-b442-4b43-8c27-372c07f6c2f1'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:19.792,Pass,
,,,,,,,,,,,,,,,,,1.372535,,,,,,,,,,,,,08bae529-b442-4b43-8c27-372c07f6c2f1,88,,"[38.3, 35.1]",3825828,1,,,,,0.42232746,,Right Foot,,"[54.1, 42.2]",,Low Pass,,17.32195,,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,Recovery,1,From Throw In,Abraham González Casanova,27148.0,Left Center Midfield,4,Atlético Madrid,212,"['51762e6b-aae7-4534-ad11-ad5713fcbccd', 'f39df30b-0c97-44ac-a0ae-5789ef4b6341', 'fcbf9e51-a87c-4d03-a99c-f83874c121cf']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:20.572,Pass,
,,,,,,,,,,,,,,,,,2.078835,,,,,,,,,,,,,ca36406c-bdc9-4097-8ec3-e45c8dcac3a1,101,,"[85.3, 49.9]",3825828,2,,,,,-0.590591,,Left Foot,,"[112.0, 32.0]",,High Pass,,32.144985,,,Incomplete,,Álvaro González Soberón,6762.0,,,,,Free Kick,1,From Free Kick,Marco Asensio Willemsen,5719.0,Left Wing,6,Espanyol,214,"['4454be26-ff93-45a3-b0b9-68769e9325bf', 'b501658d-c63c-4b24-97d7-9912b9dbdb49']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:05.736,Pass,
,,,,,,,,,,,,,,,,,4.847646,,,,,,,,,,,,,9ef633f3-395c-4e98-a21e-d463ea189728,105,,"[12.1, 49.1]",3825828,2,,,,,1.2395021,,Right Foot,,"[21.8, 77.3]",,High Pass,,29.821636,,,Out,,,,,,,,Interception,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,6,Espanyol,214,,9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:09.007,Pass,
,,,,,,,,,,,,,,,,,1.217811,,,,,,,,,,,,,ba0379ba-0713-40bb-9e61-d0509fe004bb,106,,"[97.6, 0.1]",3825828,2,,,,,1.8667223,,,,"[95.1, 8.3]",,Low Pass,,8.572631,,,Incomplete,,Abraham González Casanova,27148.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Wing Back,7,Espanyol,214,"['87a64d6a-a268-40b4-9de7-af8b5e80d242', 'f6e9e1fc-ecf8-407e-8c12-55780d3864e9']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:25.594,Pass,
,,,,,,,,,,,,,,,,,1.106404,,,,,,,,,,,,,647457c6-e36e-49e1-95d2-ece129257982,109,,"[29.8, 72.7]",3825828,2,,,,,2.9736967,,Left Foot,,"[23.9, 73.7]",,High Pass,,5.9841456,,,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,8,Atlético Madrid,212,['a97167b5-10b2-45f6-b820-a9a858bb4c56'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:27.396,Pass,
,,,,,,,,,,,,,,,,,0.907937,,,,,,,,,,,,,4274394c-367e-4c74-a386-3ade39fb5e26,112,,"[24.1, 73.7]",3825828,2,,,,,-0.90975314,,Right Foot,,"[28.3, 68.3]",,Ground Pass,,6.8410525,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,8,Atlético Madrid,212,['11bcc0a7-8cc1-4648-8b6f-25134195157e'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:29.123,Pass,
,,,,,,,,,,,,,,,,,2.322696,,,,,,,,,,,,,665ebc6f-6346-444c-b9f4-3853ee468fad,116,,"[27.7, 65.0]",3825828,2,,,,,-1.335066,,Left Foot,,"[37.5, 24.2]",,Ground Pass,,41.960457,,,Incomplete,,Filipe Luís Kasmirski,6320.0,,True,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,8,Atlético Madrid,212,"['406fb1f9-1c6a-47dd-956f-abd929aa3941', '867b56a8-bcbc-4c4c-aec3-829caf37d681']",31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:31.068,Pass,
,,,,,,,,,,,,,,,,,3.881066,,,,,,,,,,,,,d9071f97-1c54-4b5e-ad5d-eac77906c4f5,120,,"[55.6, 74.7]",3825828,2,,,,,-2.5899377,,Left Foot,,"[21.8, 53.9]",,Ground Pass,,39.68728,,,,,Pau López Sabata,6792.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,9,Espanyol,214,['977b9b52-11ae-4896-a6c7-2881f499e682'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:36.704,Pass,
,,,,,,,,,,,,,,,,,0.99561,,,,,,,,,,,,,281ad5fe-d292-4a61-a20d-119945d4abfd,123,,"[21.6, 53.2]",3825828,2,,,,,0.6378301,,Left Foot,,"[30.1, 59.5]",,Ground Pass,,10.58017,,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,9,Espanyol,214,['123dcf09-4614-481e-b45d-a59c39419d2b'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:42.144,Pass,
,,,,,,,,,,,,,,,,,2.120414,,,,,,,,,,,,,9a27848e-1166-4229-83c3-1218acf16b73,126,,"[30.4, 61.6]",3825828,2,,,,,-0.45569548,,Right Foot,,"[70.8, 41.8]",,High Pass,,44.99111,,,Incomplete,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Center Back,9,Espanyol,214,['aa5bed3c-c3fc-4d18-a0c9-09a5dc25d3d0'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:45.768,Pass,
,,,,,,,,,,,,,,,,,1.137766,,,,,,,,,,,,,0a20dc7a-122b-48a2-a481-be8f1b322dd4,129,,"[55.0, 31.4]",3825828,2,,,,,-0.9778998,,Right Foot,,"[64.5, 17.3]",,Ground Pass,,17.001764,,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,10,Atlético Madrid,212,['27dbac7d-5fa8-4e99-8828-02686e723d8b'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:49.555,Pass,
,,,,,,,,,,,,,,,,,0.834122,,,,,,,,,,,,,6694e88c-ad72-4c86-a36a-c6f6d288d87d,131,,"[64.7, 17.5]",3825828,2,,,,,0.5012643,,Right Foot,,"[72.0, 21.5]",,Ground Pass,,8.324061,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,10,Atlético Madrid,212,['b1815a00-6ee0-48da-80f7-c12e3a45ef00'],50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:50.693,Pass,
,,,,,,,,,,,,,,,,,1.994452,,,,,,,,,,,,,94d9564f-7ec2-4134-9512-c969b8744077,135,,"[71.6, 21.9]",3825828,2,,,,,-2.3485024,,Left Foot,,"[58.7, 8.8]",,High Pass,,18.38532,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,10,Atlético Madrid,212,"['4d1b58e8-d5a2-4767-8e3e-992b7e830771', '71bdbeab-adcf-4668-a826-59a62b31f577']",52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:52.036,Pass,True
,,,,,,,,,,,,,,,,,0.832139,,,,,,,,,,,,,ed72dc3e-c167-4922-9f1b-f05cac99bd12,138,,"[59.3, 9.4]",3825828,2,,,,,1.5707964,,Left Foot,,"[59.3, 18.7]",,Ground Pass,,9.3,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,10,Atlético Madrid,212,['75e24884-f4c6-4088-979b-334607954d9b'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:54.088,Pass,
,,,,,,,,,,,,,,,,,2.014145,,,,,,,,,,,,,dbf18be7-d8cd-4353-84ec-7c7ea5777f3d,144,,"[56.4, 19.0]",3825828,3,,True,,,2.2181885,,Left Foot,,"[53.3, 23.1]",,Ground Pass,,5.140039,,,,,Gabriel Fernández Arenas,6384.0,,,,,Free Kick,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['9450e2d0-f33c-43da-a3f4-d7c800e50153'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:33.787,Pass,
