ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.962222,,,,,,,,,,,,,,10d35993-b7c4-4146-ac9e-0e0da0cc322f,13,,,"[33.8, 38.1]",3825874,0,,,,0.8385396,,Right Foot,,,"[42.7, 48.0]",,Ground Pass,,13.3124,,,Víctor Machín Pérez,6841.0,,,,,Recovery,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,2,Getafe,216,"['3a562bce-62e6-4798-a97f-b07e25bfb634', 'bd747247-f1ed-4826-b4bc-a9115ea8358e']",10,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:10.524,Pass,
,,,,,,,,,,,,,2.099179,,,,,,,,,,,,,,4d41ba2b-4dfc-40d0-83a6-d8cb1a0d3f20,16,,,"[39.7, 49.1]",3825874,0,,,,1.8775667,,Right Foot,,,"[34.6, 65.2]",,Ground Pass,,16.888458,Incomplete,,Mariano Ferreira Filho,21210.0,,,,,,1,From Kick Off,Víctor Machín Pérez,6841.0,Right Wing,2,Getafe,216,"['8c808905-1e91-4999-8c73-f9456a7cddb5', 'f3df72b5-ae45-4e40-9c63-c8b0b6173337']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:12.545,Pass,
,,,,,,,,,,,,,1.053008,,,,,,,,,,,,,,35033bd3-019a-4f72-932b-1ae7845a4cf5,21,,,"[108.8, 19.0]",3825874,0,,,,1.119996,,Right Foot,True,,"[117.9, 37.8]",,Ground Pass,,20.886599,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,From Kick Off,Víctor Rodríguez Romero,15893.0,Left Wing,2,Getafe,216,"['2e072801-0385-4133-a056-880f6902efe1', '8e0e6af2-1b38-4b4a-bcf0-e5e2a5166f93']",17,,,,,,,,,,,,,,,,,,Getafe,216,00:00:17.283,Pass,
,,,,,,,,,,,,,2.979842,,,,,,,,,,,,,,adc96567-fb2a-4709-99c9-cd44c301f17b,25,,,"[6.2, 39.5]",3825874,0,,,,-1.1996673,,Keeper Arm,,,"[14.1, 19.2]",,Ground Pass,,21.78302,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,3,Sevilla,213,['2885446f-9c91-4d40-b5ad-2eb20bc27a93'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:25.861,Pass,
,,,,,,,,,,,,,2.032853,,,,,,,,,,,,,,3fdc9755-59b7-4f9a-b592-2e5a237d4d34,28,,,"[16.4, 22.6]",3825874,0,,,,1.1108252,,Left Foot,,,"[27.2, 44.4]",,Ground Pass,,24.328585,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Keeper,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['8600fbb5-1073-40db-a8dc-251bc1146a41'],31,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:31.038,Pass,
,,,,,,,,,,,,,1.381829,,,,,,,,,,,,,,085daed9-3dfd-470f-a881-582cd79921ae,31,,,"[27.6, 49.7]",3825874,0,,,,0.82511234,,Right Foot,,,"[42.1, 65.4]",,Ground Pass,,21.371477,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Keeper,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['5581b682-a923-406c-85ce-bbccd4de5e12'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:34.271,Pass,
,,,,,,,,,,,,,2.25477,,,,,,,,,,,,,,07d5790f-3063-46ce-8029-742f8e3d789c,34,,,"[40.5, 65.2]",3825874,0,,,,-2.3918936,,Right Foot,,,"[28.9, 54.4]",,Ground Pass,,15.84929,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,3,Sevilla,213,['ed48842a-7a27-474d-85ed-fbee31efff78'],36,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:36.422,Pass,
,,,,,,,,,,,,,1.42336,,,,,,,,,,,,,,75a09952-4703-4207-be1b-5395d706e4ba,37,,,"[30.6, 58.6]",3825874,0,,,,1.1602389,,Right Foot,,,"[38.0, 75.6]",,Ground Pass,,18.540766,,,Adil Rami,3253.0,,,,,,1,From Keeper,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['8177db09-cc56-4371-b34b-2418e831c2a6'],39,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.815,Pass,
,,,,,,,,,,,,,3.684361,,,,,,,,,,,,,,92906dd8-ff0c-4e8e-98b1-8f2b46da54d3,40,,,"[57.3, 75.8]",3825874,0,,,,-1.0429566,,Right Foot,,,"[88.2, 22.8]",,High Pass,,61.3499,,,Benoît Trémoulinas,27483.0,,True,,,,1,From Keeper,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,['58a4c2df-fa98-465d-b4ef-3f7aaf0c6f9c'],46,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:46.954,Pass,
,,,,,,,,,,,,,2.796596,,,,,,,,,,,,,,97390109-cf12-482e-89ac-810aad13d51a,44,,,"[37.0, 48.8]",3825874,0,,,,0.3021452,,Right Foot,,,"[75.5, 60.8]",,High Pass,,40.32679,Incomplete,,,,,,,,Recovery,1,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,3,Sevilla,213,['c6e3f6c0-616b-4aa4-b71a-18495fc1dfae'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:00:52.276,Pass,
,,,,,,,,,,,,,1.640968,,,,,,,,,,,,,,fddb7fe3-4cda-495b-bf0a-5e1b86318609,47,,,"[39.2, 13.7]",3825874,1,,,,1.7468395,,Left Foot,,,"[35.5, 34.5]",,Ground Pass,,21.126524,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Keeper,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['3d75e8bf-4c89-4eaf-ad45-102634d82c7b'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:00.352,Pass,
,,,,,,,,,,,,,1.517636,,,,,,,,,,,,,,825b544c-9400-4f6b-bd8e-6ccb6c991247,50,,,"[43.3, 31.7]",3825874,1,,,,-1.1646075,,Right Foot,,,"[51.3, 13.1]",,Ground Pass,,20.247469,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Keeper,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['fe325197-6d82-4550-9564-4a9acfeaeb75'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:04.880,Pass,
,,,,,,,,,,,,,1.144053,,,,,,,,,,,,,,b026ad01-3cd5-4c71-99c4-1b91b27046d5,53,,,"[58.1, 9.9]",3825874,1,,,,-0.3267422,,Right Foot,,,"[76.1, 3.8]",,Ground Pass,,19.005526,,,Benoît Trémoulinas,27483.0,,,,,,1,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,3,Sevilla,213,['9f520357-7796-4f5a-bb61-eb1fe9557de4'],7,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:07.907,Pass,
,,,,,,,,,,,,,0.910712,,,,,,,,,,,,,,902d6a3a-1f4d-401c-9576-00779c2409f7,56,,,"[76.9, 9.7]",3825874,1,,,,1.6539376,,Left Foot,,,"[76.1, 19.3]",,Ground Pass,,9.633276,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Keeper,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['e4055261-6406-45f9-8bad-879ee7ac0508'],11,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:11.260,Pass,
,,,,,,,,,,,,,1.075709,,,,,,,,,,,,,,b0d2f711-a685-4316-be54-0335a03246cd,61,,,"[78.2, 15.8]",3825874,1,,,,2.070143,,Right Foot,,,"[71.0, 29.0]",,Ground Pass,,15.035957,,,Víctor Machín Pérez,6841.0,,,,,,1,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,3,Sevilla,213,"['171dfc1f-b35d-4f43-95ca-769fca6a38db', 'a7ba0d0f-afa7-4d94-81b2-1ade525d0215']",16,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:16.662,Pass,True
,,,,,,,,,,,,,1.959011,,,,,,,,,,,,,,f6ffb5df-3770-4489-a77e-20a2f9878098,64,,,"[67.2, 29.6]",3825874,1,,,,1.815775,,Right Foot,,,"[59.8, 59.2]",,Ground Pass,,30.510983,,,Adil Rami,3253.0,,,,,,1,From Keeper,Víctor Machín Pérez,6841.0,Right Wing,3,Sevilla,213,['b993e773-5e19-4bec-816d-e4168e9c833b'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:19.070,Pass,
,,,,,,,,,,,,,1.52633,,,,,,,,,,,,,,8f4ed735-f4f7-446e-9bb6-8e230f60048f,67,,,"[70.2, 58.6]",3825874,1,,,,-0.867832,,Right Foot,,,"[86.3, 39.6]",,Ground Pass,,24.904016,,,Kevin Gameiro,6401.0,,,,,,1,From Keeper,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,['c8854242-1468-4fca-96db-7de86f4b84c7'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:25.993,Pass,
,,,,,,,,,,,,,0.092602,,,,,,,,,,,,,,0d94344d-39e4-451a-8b43-3a921be0bdd9,71,,,"[85.0, 38.1]",3825874,1,,,,-0.7853982,,Right Foot,,,"[85.9, 37.2]",,Ground Pass,,1.2727922,Incomplete,,,,,,,,,1,From Keeper,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['7c5db158-20f0-411d-81ba-38a59633c2b6', 'be610f69-9dfb-4f78-8676-01f39aaa9306']",28,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:28.468,Pass,True
,,,,,,,,,,,,,1.184338,,,,,,,,,,,,,,d48ab6e4-86fb-40b9-9173-ce8a15b4686c,77,,,"[82.5, 58.6]",3825874,1,,,,1.4249854,,Right Foot,,,"[84.6, 72.9]",,Ground Pass,,14.453373,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Center Forward,4,Getafe,216,"['393dbb73-6bf6-4b86-a7db-2e574b97e4e1', 'b557ff39-fc89-420c-9813-f27a569521f6']",36,,,,,,,,,,,,,,,,,,Getafe,216,00:01:36.471,Pass,
,,,,,,,,,,,,,2.013258,,,,,,,,,,,,,,3e7eab78-f3e2-4b08-809d-e54dd80a8c5d,80,,,"[93.5, 80.0]",3825874,1,,,,-0.41241044,,,,,"[114.3, 70.9]",,Low Pass,,22.703524,,,Pablo Sarabia García,6720.0,,,,,Throw-in,1,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,5,Getafe,216,['df792a3a-9f78-4acf-9bbd-fc6e12058c38'],49,,,,,,,,,,,,,,,,,,Getafe,216,00:01:49.989,Pass,
,,,,,,,,,,,,,0.732894,,,,,,,,,,,,,,9dc0b866-4ef3-462e-a92c-aabb3d41d091,88,,,"[6.7, 9.0]",3825874,1,,,,1.8301281,,Right Foot,,,"[5.4, 13.9]",,Ground Pass,,5.0695167,,,Benoît Trémoulinas,27483.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,6,Sevilla,213,['50987fe1-3059-4c7c-beec-7b81ea7b24d2'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:57.724,Pass,
,,,,,,,,,,,,,0.947238,,,,,,,,,,,,,,80730130-3590-4cde-be4f-eae957493e6a,92,,,"[5.4, 14.6]",3825874,1,,,,-0.033006877,,Left Foot,,,"[26.6, 13.9]",,High Pass,,21.211554,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,"['ad0c6762-114f-46c9-a542-3af796df304c', 'd75ae43d-2b76-44e1-a99f-ecfb7a246529']",58,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:58.496,Pass,True
,,,,,,,,,,,,,0.918428,,,,,,,,,,,,,,f40b67bb-581f-47b6-ae50-bca908e0faed,95,,,"[27.4, 14.1]",3825874,1,,,,-2.5274332,,Right Foot,,,"[19.6, 8.6]",,Low Pass,,9.544108,,,Yevhen Konoplyanka,8523.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Sevilla,213,['0901c9ef-0e02-4397-8741-6921bfa28f4d'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:59.524,Pass,
,,,,,,,,,,,,,2.680575,,,,,,,,,,,,,,77b23c01-7707-4723-9dd6-7af153e3d30b,101,,,"[46.2, 2.3]",3825874,2,True,,,1.4862033,,Left Foot,,,"[52.0, 70.7]",,Ground Pass,,68.64547,,,Éver Maximiliano David Banega,5504.0,,True,,,Free Kick,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,7,Sevilla,213,['bc505837-8116-42c4-8983-e61bda292aa9'],23,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:23.556,Pass,
,,,,,,,,,,,,,2.102527,,,,,,,,,,,,,,542a0c13-9c4f-4d01-bba8-c29002d922db,103,,,"[52.4, 61.4]",3825874,2,,,,-1.7419449,,Right Foot,,,"[45.4, 20.9]",,Low Pass,,41.100487,,,Timothée Kolodziejczak,10476.0,,True,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,7,Sevilla,213,['aaf8a829-162b-48bd-a715-38cedc7a7144'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:34.365,Pass,
,,,,,,,,,,,,,1.023202,,,,,,,,,,,,,,5f3b003c-3219-4855-999d-f3d1d453b698,106,,,"[57.3, 15.6]",3825874,2,,,,0.21924432,,Left Foot,,,"[75.7, 19.7]",,Ground Pass,,18.85126,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,7,Sevilla,213,['61abee59-ae34-4a49-b5d4-87ff18bf8d2b'],38,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:38.488,Pass,
,,,,,,,,,,,,,1.460766,,,,,,,,,,,,,,4f00155b-16dc-4941-9837-7277dbcc88c7,111,,,"[75.7, 17.8]",3825874,2,,,,-0.6435011,,Right Foot,,,"[86.5, 9.7]",,Low Pass,,13.5,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Yevhen Konoplyanka,8523.0,Left Wing,7,Sevilla,213,"['48db6cc0-04ce-4949-90fd-7cfa5e58b3d8', '95e34a93-86c3-4632-afb6-b14861638fe1']",40,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:40.506,Pass,True
,,,,,,,,,,,,,0.991595,,,,,,,,,,,,,,d8f7b829-e567-43c9-8bf3-01ac6c9a0502,118,,,"[32.5, 55.6]",3825874,2,,,,-0.7853982,,Right Foot,,,"[39.7, 48.4]",,Ground Pass,,10.182338,,,Mehdi Lacen,6745.0,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,8,Getafe,216,['26fd66e9-4f57-432f-aaf7-479ae1068d2c'],44,,,,,,,,,,,,,,,,,,Getafe,216,00:02:44.137,Pass,
,,,,,,,,,,,,,1.210051,,,,,,,,,,,,,,77769390-5922-431b-81e7-fbfca61a2283,121,,,"[42.1, 47.9]",3825874,2,,,,0.30688965,,Left Foot,,,"[56.3, 52.4]",,Ground Pass,,14.895972,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,8,Getafe,216,['a131fb6d-7e83-4b69-af0b-75287d4060bb'],45,,,,,,,,,,,,,,,,,,Getafe,216,00:02:45.807,Pass,
,,,,,,,,,,,,,1.530558,,,,,,,,,,,,,,038a1589-b5c5-415d-98c0-164aab8a3eaf,124,,,"[60.9, 54.3]",3825874,2,,,,1.5454211,,Left Foot,,,"[61.4, 74.0]",,Ground Pass,,19.706345,,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,8,Getafe,216,['a2274404-4b4c-4c5c-8069-b6a70086ab70'],47,,,,,,,,,,,,,,,,,,Getafe,216,00:02:47.802,Pass,
,,,,,,,,,,,,,0.802808,,,,,,,,,,,,,,064f2384-1ad2-4d64-b047-962c5749c41b,127,,,"[61.4, 74.0]",3825874,2,,,,-1.0624857,,Right Foot,,,"[69.2, 60.0]",,Ground Pass,,16.026228,Incomplete,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,8,Getafe,216,"['5436512e-2c92-4f59-978e-72a80e55fa28', 'a582edac-d898-4e66-9e28-616abb2951d7']",49,,,,,,,,,,,,,,,,,,Getafe,216,00:02:49.372,Pass,
,,,,,,,,,,,,,0.900095,,,,,,,,,,,,,,c80a90c8-c634-42e4-8293-2b6784a485e7,131,,,"[46.7, 15.6]",3825874,2,,,,-0.9011574,,Right Foot,,,"[50.5, 10.8]",,Ground Pass,,6.1220913,,,Benoît Trémoulinas,27483.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,9,Sevilla,213,['4f442d39-3d0d-495c-89f6-ed1c30a1bd5e'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:51.010,Pass,
,,,,,,,,,,,,,1.220408,,,,,,,,,,,,,,29051cff-feab-4f36-86dd-e99551c5dd9f,134,,,"[61.5, 14.2]",3825874,2,,,,0.4048918,,Other,,,"[82.5, 23.2]",,Ground Pass,,22.847319,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,9,Sevilla,213,['b2a50bb0-006e-4043-b2ef-0b0f692d3320'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:55.799,Pass,
