50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.053489,,,,,,,,,,,,,,2a087d27-da30-4484-801d-d92e34e46104,16,,"[49.7, 41.3]",3825795,0,,,,0.05429441,,Head,,,"[58.9, 41.8]",,High Pass,,9.213577,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,3,Atlético Madrid,212,['67a9ed01-aa70-490d-bd6f-d3b96c2e0475'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:09.287,Pass,
,,,,,,,,,,,,,,,1.952762,,,,,,,,,,,,,,b956cb44-16af-44d5-9662-7ea1bcf55097,19,,"[58.9, 41.8]",3825795,0,,,,-1.6826866,,Left Foot,,,"[57.9, 32.9]",,High Pass,,8.956003,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,3,Atlético Madrid,212,['7f4138a8-e0c7-400f-aefe-72b7e272e735'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:10.425,Pass,
,,,,,,,,,,,,,,,0.85498,,,,,,,,,,,,,,384b3967-29fa-4a37-81e4-7eb7369f1906,21,,"[63.4, 32.2]",3825795,0,,,,0.8928958,,Head,,,"[69.6, 39.9]",,High Pass,,9.885848,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,3,Atlético Madrid,212,['20d0b776-d1f0-4a85-9cc4-2a629713cc52'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:12.449,Pass,
,,,,,,,,,,,,,,,0.266033,,,,,,,,,,,,,,19579e98-768b-47cd-be59-d80db939be2e,24,,"[69.6, 40.5]",3825795,0,,,,1.7634971,,Left Foot,,,"[68.8, 44.6]",,Low Pass,,4.1773195,,Incomplete,,Luciano Vietto,6744.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,3,Atlético Madrid,212,"['2af307d5-7efe-4206-b79a-08130f4e035c', '3248e14c-480f-4001-8f47-eaf3eacc44cf']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:13.495,Pass,
,,,,,,,,,,,,,,,3.620896,,,,,,,,,,,,,,2af307d5-7efe-4206-b79a-08130f4e035c,26,,"[51.3, 35.5]",3825795,0,,,,0.13664316,,Right Foot,,,"[91.3, 41.0]",,High Pass,,40.376354,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,Interception,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,3,Atlético Madrid,212,"['09e4f58e-929e-49f5-97c6-3398152d9011', '19579e98-768b-47cd-be59-d80db939be2e', 'ac2fdbfe-6e66-4bbe-aa95-4dc237baaa91']",13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:13.761,Pass,
,,,,,,,,,,,,,,,1.472408,,,,,,,,,,,,,,00f9c626-babb-4cc9-9852-9b1293ab4257,29,,"[39.1, 41.6]",3825795,0,,,,-0.3048745,,Head,,,"[53.4, 37.1]",,High Pass,,14.991331,,Incomplete,,Antoine Griezmann,5487.0,,,,,Recovery,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,3,Atlético Madrid,212,"['0f3d4fa1-5486-4c9c-9c9a-44c6c031490d', '38104561-2df2-4006-aff0-13a4f00fa263']",20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:20.920,Pass,
,,,,,,,,,,,,,,,1.486194,,,,,,,,,,,,,,8393b227-37de-4573-b637-4c78c687de8c,33,,"[82.4, 48.1]",3825795,0,,,,1.720161,,Right Foot,,,"[79.3, 68.7]",,Low Pass,,20.831947,,,,Armindo Tué Na Bangna,8522.0,,,,,Recovery,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,4,Real Sociedad,210,['d2cc34ab-8f56-4f35-8b77-c0638f1b06a7'],24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:24.455,Pass,
,,,,,,,,,,,,,,,1.388913,,,,,,,,,,,,,,6f51013b-656a-410f-9cbf-da79339ad3d9,37,,"[93.9, 73.5]",3825795,0,,,,-2.237354,,Right Foot,,,"[88.0, 66.0]",,Ground Pass,,9.542537,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,4,Real Sociedad,210,['52d2422b-2bd5-4e2e-b0c9-9592f693fd1f'],28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:28.331,Pass,
,,,,,,,,,,,,,,,1.458685,,,,,,,,,,,,,,4d4628f5-5dd9-464e-a3bf-785fe536c6bc,41,,"[86.5, 62.0]",3825795,0,,,,1.8880626,,Right Foot,,,"[82.1, 75.4]",,Ground Pass,,14.1039,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Center Midfield,4,Real Sociedad,210,['cbf5581f-6095-4854-835c-1cf2e218a6e7'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:31.888,Pass,
,,,,,,,,,,,,,,,0.678924,,,,,,,,,,,,,,9c2e8e4d-79a6-4377-86e9-67aff359d57d,45,,"[84.2, 76.3]",3825795,0,,,,0.019605331,,Right Foot,,,"[99.5, 76.6]",,Low Pass,,15.302941,,Incomplete,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,"['2475ef12-b9ce-4292-8a6d-eeca69f9b854', 'f7249040-fb4f-4954-9006-4ba8dd3801bd']",35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:35.807,Pass,
,,,,,,,,,,,,,,,1.027861,,,,,,,,,,,,,,8e61eab8-41bc-4740-970d-48db24667ae0,49,,"[106.4, 70.6]",3825795,0,,,,-3.0940096,,Right Foot,,,"[98.0, 70.2]",,Ground Pass,,8.409518,,Incomplete,,Armindo Tué Na Bangna,8522.0,,,,,Recovery,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Center Midfield,4,Real Sociedad,210,"['9458e429-6ac1-4816-a440-4a61eeb953aa', 'bdfd1e9b-a11b-4309-80c1-4c97799e8da9', 'c01ca23c-9229-4f27-a404-4f9dd7043699']",37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:37.572,Pass,True
,,,,,,,,,,,,,,,0.771986,,,,,,,,,,,,,,1d29d5eb-3b64-4090-b0fc-38ed322579fc,53,,"[25.3, 3.1]",3825795,0,,,,-0.035912696,,Right Foot,,,"[42.0, 2.5]",,Low Pass,,16.710775,,Incomplete,,Luciano Vietto,6744.0,,,,,,1,From Counter,Augusto Matías Fernández,19668.0,Left Defensive Midfield,5,Atlético Madrid,212,"['93e5ca91-6596-4dce-821f-4a1fa06782f7', 'b1759521-f28d-483d-99fb-cf912053bb84']",40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.059,Pass,
,,,,,,,,,,,,,,,0.873184,,,,,,,,,,,,,,3267f366-04c6-46b7-9d5b-2093a19ba658,62,,"[34.0, 73.9]",3825795,0,,,,0.33713394,,Right Foot,,,"[43.7, 77.3]",,Ground Pass,,10.278619,,,,Armindo Tué Na Bangna,8522.0,,,,,Recovery,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,6,Real Sociedad,210,['58b018ca-55f4-417f-804b-5406344ab5a3'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:49.963,Pass,
,,,,,,,,,,,,,,,1.217161,,,,,,,,,,,,,,fa5fe553-1b0d-4a10-a5aa-1e1fd1bf05df,66,,"[44.7, 76.6]",3825795,0,,,,3.1415927,,Right Foot,,,"[39.6, 76.6]",,Ground Pass,,5.1,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,6,Real Sociedad,210,"['17336820-9bd8-4669-af35-34707a5be66e', 'd988d296-975a-4a24-a037-d73693518b9d']",51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.892,Pass,True
,,,,,,,,,,,,,,,2.227948,,,,,,,,,,,,,,8aee118b-7b62-4789-963e-c4c7bb8fbdf7,69,,"[38.1, 77.6]",3825795,0,,,,-0.43870077,,Right Foot,,,"[80.3, 57.8]",,High Pass,,46.614162,,,,Jonathas Cristian de Jesus,8584.0,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,6,Real Sociedad,210,"['535843d9-b745-4ad7-84b8-ff3acddf8ec7', 'f4fd81d8-3748-4591-93b3-2ce1935960f0']",53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:53.110,Pass,True
,,,,,,,,,,,,,,,1.218767,,,,,,,,,,,,,,27ba468f-505f-4048-99f7-820e3f00acab,73,,"[81.4, 56.3]",3825795,0,,,,1.916003,,Right Foot,,,"[74.1, 76.6]",,Ground Pass,,21.572668,,,,Armindo Tué Na Bangna,8522.0,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,6,Real Sociedad,210,['dfe357ab-35e7-49a9-bd56-6e245698a30d'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:58.434,Pass,
,,,,,,,,,,,,,,,0.707306,,,,,,,,,,,,,,80a9c6cf-d351-436a-ba6b-48096c45218c,76,,"[77.0, 76.1]",3825795,1,,,,-0.60797334,,Right Foot,,,"[94.1, 64.2]",,Low Pass,,20.833147,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,6,Real Sociedad,210,"['5e85ddb7-ef81-4bd0-9686-82eb2f133465', 'a930f9f4-e009-4306-932a-5e411547707b']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:00.725,Pass,
,,,,,,,,,,,,,,,0.899653,,,,,,,,,,,,,,3980cec0-f180-420d-86c5-d9fbc82532f5,82,,"[36.9, 6.4]",3825795,1,,,,-0.33109608,,Left Foot,,,"[46.5, 3.1]",,Ground Pass,,10.151355,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,7,Atlético Madrid,212,"['4b74008c-f374-4658-933b-830a0a95800a', 'a7eb9f5e-3a97-49ea-ae07-204573cb03ae']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:05.144,Pass,True
,,,,,,,,,,,,,,,0.802338,,,,,,,,,,,,,,29fd7550-0076-41b2-bce7-e48bcc8f6038,86,,"[53.5, 2.8]",3825795,1,,,,0.34788838,,Left Foot,,,"[62.6, 6.1]",,Ground Pass,,9.679876,,,,Luciano Vietto,6744.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,7,Atlético Madrid,212,"['a97ce131-7771-4aa0-8b08-5b04796163bd', 'f908cab1-8b70-4d3b-a16f-5c73985fe8e0']",7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:07.244,Pass,True
,,,,,,,,,,,,,,,0.467588,,,,,,,,,,,,,,1cf83adb-aa3d-4dd7-be84-bb6039a5e2d7,90,,"[64.4, 6.2]",3825795,1,,,,-2.9125984,,Right Foot,,,"[51.1, 3.1]",,Ground Pass,,13.6565,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Luciano Vietto,6744.0,Right Center Forward,7,Atlético Madrid,212,"['20a2fce6-ca8c-4126-b5ba-9259368e29b3', 'a3903fab-4d9b-4fc1-8101-f6c861b0aa8a']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:08.765,Pass,True
,,,,,,,,,,,,,,,1.728278,,,,,,,,,,,,,,41567cfc-e7e3-45a9-8b79-5dfd2c7d3241,96,,"[54.8, 4.0]",3825795,1,,,,0.5797155,,Left Foot,,,"[80.0, 20.5]",,High Pass,,30.121256,,Incomplete,,Luciano Vietto,6744.0,,,,,Free Kick,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,8,Atlético Madrid,212,"['38bf57a8-5540-43ed-8217-a0630ed3b5d9', '3c1d53e7-9f17-4af6-bfd7-0db153f5eed4']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.437,Pass,
,,,,,,,,,,,,,,,1.82872,,,,,,,,,,,,,,38bf57a8-5540-43ed-8217-a0630ed3b5d9,99,,"[40.1, 59.6]",3825795,1,,,True,-3.0353277,,,,,"[32.6, 58.8]",,High Pass,,7.542546,,,,Mikel González de Martín Martínez,16622.0,,,,,Recovery,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,8,Atlético Madrid,212,"['41567cfc-e7e3-45a9-8b79-5dfd2c7d3241', 'dbf6d9a1-e69f-4dcf-b526-7ff0e4379825', 'e6d43161-80cc-4a69-bf28-96b65c0d2bc1']",28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:28.165,Pass,True
,,,,,,,,,,,,,,,1.500104,,,,,,,,,,,,,,b07ea2eb-588a-4746-af0b-476f19ccf875,102,,"[32.6, 61.5]",3825795,1,,,,0.28346017,,Right Foot,,,"[55.6, 68.2]",,Low Pass,,23.956001,,Incomplete,,,,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,8,Atlético Madrid,212,['2c996f1e-a3b8-4d50-b05a-5a21acaee720'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:30.221,Pass,
,,,,,,,,,,,,,,,0.735011,,,,,,,,,,,,,,68f781c7-e36d-4b5a-932d-f4392221cc9f,105,,"[64.5, 14.1]",3825795,1,,,,1.5707964,,Right Foot,,,"[64.5, 21.6]",,Ground Pass,,7.5,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,8,Atlético Madrid,212,['129220af-fdcd-4675-84e5-3e04e0218811'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:32.513,Pass,
,,,,,,,,,,,,,,,0.794913,,,,,,,,,,,,,,40265f5f-2c63-49b7-b732-02c2fd5aee0e,108,,"[65.5, 22.0]",3825795,1,,,,-0.38050637,,Right Foot,,,"[75.0, 18.2]",,Ground Pass,,10.231813,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,8,Atlético Madrid,212,['5c0f48f6-954d-4c74-89ba-4bdc189be753'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:33.879,Pass,
,,,,,,,,,,,,,,,0.760113,,,,,,,,,,,,,,b6896af6-8303-4e0f-a93a-61584476591b,112,,"[73.8, 19.6]",3825795,1,,,,-2.4227626,,Left Foot,,,"[66.6, 13.3]",,Ground Pass,,9.567131,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,8,Atlético Madrid,212,['305b20b9-d5fe-4435-9a8d-0afa62d604a7'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:34.863,Pass,
,,,,,,,,,,,,,,,0.704984,,,,,,,,,,,,,,2479092f-34ba-4e7c-acb8-61f4cae632f0,115,,"[66.6, 12.6]",3825795,1,,,,-1.396751,,Right Foot,,,"[68.2, 3.5]",,Ground Pass,,9.239589,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,8,Atlético Madrid,212,['a1dc25d4-228a-4339-87e9-d2124f47962e'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:35.829,Pass,
,,,,,,,,,,,,,,,0.580811,,,,,,,,,,,,,,919eae5e-2a0b-405d-b64f-7c57fe028b8e,118,,"[68.2, 3.5]",3825795,1,,,,1.1309538,,Left Foot,,,"[71.4, 10.3]",,Ground Pass,,7.515318,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,8,Atlético Madrid,212,['eb9cd74f-9905-4c73-9286-485e6c9e5d2d'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:37.857,Pass,
,,,,,,,,,,,,,,,1.089138,,,,,,,,,,,,,,b3b2ad1a-0346-4085-9d6e-607539d16c38,124,,"[75.7, 8.9]",3825795,1,,,,3.0945685,,Left Foot,,,"[67.2, 9.3]",,Ground Pass,,8.509406,,,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,8,Atlético Madrid,212,['2f42d4f7-bcd4-408f-853e-0ca7b0b2e6f3'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:39.890,Pass,
,,,,,,,,,,,,,,,0.930769,,,,,,,,,,,,,,88748aae-a044-4bc0-b9a7-b4d6073e93b9,127,,"[64.4, 10.4]",3825795,1,,,,1.1005409,,Right Foot,,,"[73.6, 28.5]",,Ground Pass,,20.30394,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,8,Atlético Madrid,212,['30d1b008-19bd-4e1d-a17b-8d192d6200e3'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:42.114,Pass,
,,,,,,,,,,,,,,,0.598521,,,,,,,,,,,,,,17ae9ad1-740f-42d5-9337-418492378032,130,,"[73.6, 28.5]",3825795,1,,,,-0.8728935,14b35009-87b9-496e-a6fd-9378759fe7ec,Right Foot,,,"[78.8, 22.3]",,Ground Pass,,8.091971,,,,Saúl Ñíguez Esclapez,6381.0,True,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,8,Atlético Madrid,212,['98ce676c-df03-45a0-87c9-87f1a23b38f2'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:43.269,Pass,
