50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.624128,,,,,,,,,,,,,8d66c848-8936-416a-87fa-2931a78fb967,16,,"[63.2, 43.6]",3825898,0,,,,,1.1149713,,Right Foot,,"[78.3, 74.4]",,Ground Pass,,34.302334,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Kick Off,Nemanja Radoja,6796.0,Right Defensive Midfield,2,Celta Vigo,209,['712661da-6d80-47ef-a76f-6ce17a5072f8'],10,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:10.682,Pass,
,,,,,,,,,,,,,,,,,1.302683,,,,,,,,,,,,,64c8513a-4c2c-418e-97af-8d1fe515cff2,20,,"[92.5, 69.2]",3825898,0,,,,,-1.9176313,,Left Foot,,"[86.5, 52.6]",,Ground Pass,,17.651062,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Kick Off,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,2,Celta Vigo,209,['f7bbbcb7-d546-484d-a1d2-f8d4b655df24'],16,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:16.412,Pass,
,,,,,,,,,,,,,,,,,1.823409,,,,,,,,,,,,,436a23a5-4bab-433d-a745-85c7b64a0e89,27,,"[43.9, 24.3]",3825898,0,,,,,-1.1551344,,Left Foot,,"[50.3, 9.8]",,Ground Pass,,15.849606,,,,Fayçal Fajr,5724.0,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,3,RC Deportivo La Coruña,219,['a38cb408-fb1d-485a-b2e0-d8fa91304ad6'],23,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:23.316,Pass,
,,,,,,,,,,,,,,,,,0.948352,,,,,,,,,,,,,e501385b-1eeb-4ea3-a85a-9a6523d8ec82,30,,"[62.5, 9.2]",3825898,0,,,,,0.75092906,,Right Foot,,"[73.0, 19.0]",,Ground Pass,,14.3628,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,3,RC Deportivo La Coruña,219,['35ed09f6-3a53-456c-96a5-dc419735d83b'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:27.167,Pass,
,,,,,,,,,,,,,,,,,1.952934,,,,,,,,,,,,,ebd54367-dffc-464b-ab94-d94aa83e58d0,34,,"[73.8, 19.0]",3825898,0,,,,,0.40158054,,Left Foot,,"[88.4, 25.2]",,Ground Pass,,15.861904,,,,Lucas Pérez Martínez,6732.0,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,3,RC Deportivo La Coruña,219,['6a5185fc-0338-4c69-af8d-2bb41678150a'],28,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:28.155,Pass,
,,,,,,,,,,,,,,,,,1.030087,,,,,,,,,,,,,c01043c2-26e5-4cda-bf57-b0ef70a70f35,38,,"[88.6, 24.8]",3825898,0,,,,,1.58642,,Left Foot,,"[88.4, 37.6]",,Ground Pass,,12.801562,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,3,RC Deportivo La Coruña,219,"['02ddbbc0-b8f7-42e0-b569-0df933a13863', 'a4941cc8-83d8-4680-a34f-9a94d05e5be3']",35,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.961,Pass,True
,,,,,,,,,,,,,,,,,1.561909,,,,,,,,,,,,,9bed2174-803b-41c8-bf7b-90a3d089656c,41,,"[88.2, 39.3]",3825898,0,,,,,1.2220253,,Right Foot,,"[97.4, 64.6]",,Ground Pass,,26.92081,,,,Federico Nicolás Cartabia,6728.0,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,3,RC Deportivo La Coruña,219,['d9ec0327-5790-49e6-970b-5d044d22c2fb'],37,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:37.949,Pass,
,,,,,,,,,,,,,,,,,1.536673,,,,,,,,,,,,,ad2fefcc-0a61-434a-8ab8-e7afa658175f,44,,"[97.4, 64.6]",3825898,0,,,,,0.5404195,,Left Foot,,"[104.4, 68.8]",,Ground Pass,,8.163333,,Incomplete,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,3,RC Deportivo La Coruña,219,"['2053ad00-9f6f-450d-b02a-2263f29ee8d8', '2ceb28e3-7c80-4252-8bfc-d73a2ff316a4']",40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:40.666,Pass,
,,,,,,,,,,,,,,,,,1.264933,,,,,,,,,,,,,ff3ff47f-989b-4dcd-909d-109d92d2f2e6,47,,"[105.5, 80.0]",3825898,0,,,,,-0.7587378,,,,"[113.2, 72.7]",,Low Pass,,10.610373,,,,Lucas Pérez Martínez,6732.0,,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,4,RC Deportivo La Coruña,219,['02ff318c-be04-40a6-bf40-543b3c13cfc2'],52,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:52.435,Pass,
,,,,,,,,,,,,,,,,,0.911838,,,,,,,,,,,,,fbf479aa-93b3-42d5-ba76-64ecb4732ec0,51,,"[113.4, 72.5]",3825898,0,,,,,-2.9627995,,Left Foot,,"[105.1, 71.0]",,Ground Pass,,8.434453,,,,Federico Nicolás Cartabia,6728.0,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,4,RC Deportivo La Coruña,219,"['5a1ecfad-2ba1-484c-85af-124a0690df2d', 'f9704381-9105-4322-a02c-835806bacc70']",54,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:54.454,Pass,True
,,,,,,,,,,,,,,,,,0.532541,,,,,,,,,,,,,202fd561-7d02-4c1d-a144-1d66fe82ae4a,54,,"[105.1, 71.0]",3825898,0,,,,,1.9513026,,Left Foot,,"[102.9, 76.5]",,Ground Pass,,5.9236813,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,4,RC Deportivo La Coruña,219,['2071d53f-10b6-4059-b547-77aebdfdac25'],55,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:55.406,Pass,
,,,,,,,,,,,,,,,,,0.651157,,,,,,,,,,,,,1019d029-c371-4f5a-8389-2708977276be,58,,"[99.3, 75.7]",3825898,1,,,,,3.1188693,,Left Foot,,"[90.5, 75.9]",,Ground Pass,,8.802273,,,,Federico Nicolás Cartabia,6728.0,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,4,RC Deportivo La Coruña,219,['58ada2f2-e406-490d-9971-2c6e4b5dfe94'],0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:00.696,Pass,
,,,,,,,,,,,,,,,,,1.171231,,,,,,,,,,,,,3502ada9-9f8e-4e1d-9405-bcdbadcd8b91,65,,"[92.2, 60.1]",3825898,1,,,,,-0.015705515,,Left Foot,,"[111.3, 59.8]",,Ground Pass,,19.102356,,,,Lucas Pérez Martínez,6732.0,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,4,RC Deportivo La Coruña,219,['6335b5b5-433b-48fe-9483-0b2772776584'],4,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:04.743,Pass,
,,,,,,,,,,,,,,,,,1.762958,,,,,,,,,,,,,9edd18c3-e390-4319-b195-14fddf66a8f5,70,,"[6.0, 36.0]",3825898,1,,True,,,1.2580726,,Right Foot,,"[15.7, 66.0]",,Ground Pass,,31.529192,,,,Hugo Mallo Novegil,6805.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,5,Celta Vigo,209,['94fdb529-f5a8-42ae-a406-b87438911893'],16,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:16.457,Pass,
,,,,,,,,,,,,,,,,,1.339732,,,,,,,,,,,,,38e7f7e3-723c-45fe-9d98-ca2af7788369,72,,"[23.4, 69.0]",3825898,1,,,,,-1.0204104,,Right Foot,,"[31.5, 55.8]",,Ground Pass,,15.487091,,,,Nemanja Radoja,6796.0,,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,['d4755c83-fd9d-4038-ba5c-fef564ffd07b'],19,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:19.876,Pass,
,,,,,,,,,,,,,,,,,1.408999,,,,,,,,,,,,,7d07368b-3163-453c-b1aa-5395e84b3337,75,,"[31.5, 55.8]",3825898,1,,,,,1.9877746,,Right Foot,,"[24.9, 70.7]",,Ground Pass,,16.296318,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Goal Kick,Nemanja Radoja,6796.0,Right Defensive Midfield,5,Celta Vigo,209,['8dbfb91c-426d-468f-bedc-7a609d083e2b'],21,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.251,Pass,
,,,,,,,,,,,,,,,,,1.231605,,,,,,,,,,,,,8c1159d9-b682-4988-8ef8-6b6f49a90602,78,,"[27.2, 69.9]",3825898,1,,,,,-1.9555266,,Right Foot,,"[20.6, 53.6]",,Ground Pass,,17.585505,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,['20111189-b79b-4b4d-9ead-189d32f9e18f'],25,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:25.066,Pass,
,,,,,,,,,,,,,,,,,2.205566,,,,,,,,,,,,,e32ee99f-a27c-4bbd-962d-45c1c2f83530,81,,"[21.2, 52.3]",3825898,1,,,,,-1.5391167,,Right Foot,,"[22.1, 23.9]",,Ground Pass,,28.414257,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Goal Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,5,Celta Vigo,209,['449c615f-317e-4c34-b3b0-e02b3d3a4d1f'],27,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.661,Pass,
,,,,,,,,,,,,,,,,,1.333067,,,,,,,,,,,,,9f208c70-4281-4c97-98d2-838c4d08deae,84,,"[22.9, 22.2]",3825898,1,,,,,-0.644668,,Right Foot,,"[36.6, 11.9]",,Ground Pass,,17.14001,,,,Jonathan Castro Otto,6802.0,,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,5,Celta Vigo,209,['4ce1fd1f-8289-4729-98e6-0de107e5640a'],31,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.062,Pass,
,,,,,,,,,,,,,,,,,1.192007,,,,,,,,,,,,,79b2f60e-381b-4794-b389-a7dbfaf50520,87,,"[42.0, 11.3]",3825898,1,,,,,1.9646649,,Right Foot,,"[35.6, 26.7]",,Ground Pass,,16.67693,,,,Daniel Wass,6797.0,,,,,,,1,From Goal Kick,Jonathan Castro Otto,6802.0,Left Back,5,Celta Vigo,209,['15c2cce9-b780-4dc2-b5d5-78897a6c076a'],34,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:34.403,Pass,
,,,,,,,,,,,,,,,,,1.319275,,,,,,,,,,,,,39f0724b-47c0-417f-92e4-2a85faa09795,90,,"[40.7, 34.6]",3825898,1,,,,,1.4758446,,Left Foot,,"[43.1, 59.8]",,Ground Pass,,25.314028,,,,Nemanja Radoja,6796.0,,,,,,,1,From Goal Kick,Daniel Wass,6797.0,Left Defensive Midfield,5,Celta Vigo,209,['84ffc03e-40a9-473a-8ea6-7a0c3d2f5231'],38,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:38.160,Pass,
,,,,,,,,,,,,,,,,,4.393738,,,,,,,,,,,,,d9fb71fa-5548-4bd8-8a4c-8cbff69f4a3e,93,,"[46.0, 62.0]",3825898,1,,,,,0.27003887,,Right Foot,,"[108.5, 79.3]",,High Pass,,64.850136,,Out,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Goal Kick,Nemanja Radoja,6796.0,Right Defensive Midfield,5,Celta Vigo,209,['dbd2dbe8-022a-469f-9fb9-d7d5d536ab4f'],40,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:40.718,Pass,
,,,,,,,,,,,,,,,,,0.979462,,,,,,,,,,,,,7a18a710-0d0a-4103-88a9-93893ac603e2,95,,"[19.3, 0.1]",3825898,1,,True,,,0.25944942,,,,"[35.5, 4.4]",,High Pass,,16.760967,,Incomplete,,Luis Alberto Romero Alconchel,7782.0,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,6,RC Deportivo La Coruña,219,"['43bf13c2-ea60-4b8a-ba49-02c2f40806cd', 'd573e337-6e11-44a9-a1f5-05ae8cc4fc2c']",55,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:55.252,Pass,
,,,,,,,,,,,,,,,,,1.385031,,,,,,,,,,,,,d573e337-6e11-44a9-a1f5-05ae8cc4fc2c,97,,"[84.6, 75.7]",3825898,1,,,,,-0.15460055,,Right Foot,,"[100.0, 73.3]",,Ground Pass,,15.585891,,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,Interception,1,From Throw In,Nemanja Radoja,6796.0,Right Defensive Midfield,6,RC Deportivo La Coruña,219,"['758ecdd0-1bac-4b0f-bd59-f5b6fa6ca951', '7a18a710-0d0a-4103-88a9-93893ac603e2', 'a72b32d4-d6b7-467d-a836-7aa72f61425e']",56,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:56.231,Pass,
,,,,,,,,,,,,,,,,,2.212057,,,,,,,,,,,,,a72b32d4-d6b7-467d-a836-7aa72f61425e,99,,"[20.1, 6.8]",3825898,1,,,,,-0.1712177,,Right Foot,,"[54.8, 0.8]",,High Pass,,35.214912,,Out,,,,,,,,,Recovery,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,6,RC Deportivo La Coruña,219,['d573e337-6e11-44a9-a1f5-05ae8cc4fc2c'],57,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:57.616,Pass,
,,,,,,,,,,,,,,,,,1.976384,,,,,,,,,,,,,ed8e6d53-2404-41bb-9112-f0c29d9d4899,100,,"[64.0, 80.0]",3825898,2,,,,,-2.6880457,,,,"[44.1, 70.3]",,Low Pass,,22.138203,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,7,Celta Vigo,209,['a508fb37-9b22-49b7-9ff7-874aec2ce78d'],3,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:03.560,Pass,
,,,,,,,,,,,,,,,,,1.192717,,,,,,,,,,,,,2162f555-b858-49bc-9481-81961e31826c,102,,"[43.1, 68.6]",3825898,2,,True,,,-1.2432739,,Right Foot,,"[57.2, 27.1]",,Ground Pass,,43.8299,,,,Daniel Wass,6797.0,,,True,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,7,Celta Vigo,209,['cae96507-0a08-4c87-bd23-79b46afd93ac'],10,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:10.132,Pass,
,,,,,,,,,,,,,,,,,1.43174,,,,,,,,,,,,,ef77c116-d273-4774-a65e-0fff5b709084,104,,"[57.2, 28.0]",3825898,2,,,,,2.8138542,,Right Foot,,"[42.2, 33.1]",,Ground Pass,,15.843295,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,7,Celta Vigo,209,['01457137-5d0d-44d4-8807-b106068830c8'],11,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:11.325,Pass,
,,,,,,,,,,,,,,,,,1.789104,,,,,,,,,,,,,dcea1653-b86b-452d-9648-594e79ad6540,107,,"[42.2, 34.8]",3825898,2,,,,,1.038664,,Right Foot,,"[54.8, 56.2]",,Ground Pass,,24.833847,,,,Nemanja Radoja,6796.0,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,7,Celta Vigo,209,['a9476b07-ad70-4ab4-b4cc-b8e665a184fb'],13,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:13.733,Pass,
,,,,,,,,,,,,,,,,,1.508945,,,,,,,,,,,,,03329840-17ac-4b11-aabd-196072d2d723,109,,"[54.8, 56.2]",3825898,2,,,,,3.11925,,Right Foot,,"[36.9, 56.6]",,Ground Pass,,17.904469,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Throw In,Nemanja Radoja,6796.0,Right Defensive Midfield,7,Celta Vigo,209,['486c92f0-edf1-429c-adc5-57eda56a720f'],15,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:15.522,Pass,
,,,,,,,,,,,,,,,,,1.370814,,,,,,,,,,,,,35e75b8d-d6bd-44c7-b741-8317efd16247,112,,"[42.6, 59.8]",3825898,2,,,,,1.2002523,,Left Foot,,"[48.0, 73.7]",,Ground Pass,,14.912076,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,7,Celta Vigo,209,['facf1519-56eb-4ba8-84fa-1ecc2ff3c23d'],18,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:18.973,Pass,
