50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.119921,,,,,,,,,,,,67b76197-96fd-4e14-b63a-ddb7728f3431,1060,,,"[38.8, 48.0]",3825889,21,,,,,-1.5294406,,Right Foot,,,,"[39.4, 33.5]",,Ground Pass,,14.512408,,,,Daniel Ceballos Fernández,6697.0,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,62,Real Betis,218,['997de617-4eb2-4255-acfc-812954298a87'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:21:36.433,Pass,
,,,,,,,,,,,,,,,,,1.158835,,,,,,,,,,,,3be1663a-a2cc-482d-a34a-a73078995c78,1064,,,"[43.3, 42.2]",3825889,21,,,,,1.3778255,,Right Foot,,,,"[48.4, 68.3]",,Ground Pass,,26.593609,,,,Francisco José Molinero Calderón,6865.0,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,62,Real Betis,218,['10c10b08-1d16-4324-a49e-26784d547f6e'],39,,,,,,,,,,,,,,,,,Real Betis,218,00:21:39.980,Pass,
,,,,,,,,,,,,,,,,,0.800292,,,,,,,,,,,,878c3fd9-ca6e-439e-a7ef-7348fee0ea6b,1067,,,"[64.8, 69.2]",3825889,21,,,,,1.036202,,Right Foot,,,,"[69.3, 76.8]",,Ground Pass,,8.832327,,,,Charly Musonda Junior,3601.0,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,62,Real Betis,218,['8c4ec0d9-e72e-489e-b819-3bad4af542fc'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:21:44.890,Pass,
,,,,,,,,,,,,,,,,,2.49338,,,,,,,,,,,,ed8cb826-accb-465c-a85f-7506923b845a,1071,,,"[63.1, 62.4]",3825889,21,,,,,-2.3454998,,Right Foot,,,,"[44.6, 43.5]",,Ground Pass,,26.447306,,,,Bruno González Cabrera,6872.0,,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Right Wing,62,Real Betis,218,['1954f2b1-9bc9-4154-b01a-00ea8f865d7c'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:21:48.678,Pass,
,,,,,,,,,,,,,,,,,1.927156,,,,,,,,,,,,cf9f4856-ec80-4a18-9583-6da2715e8490,1075,,,"[44.4, 44.2]",3825889,21,,,,,3.1217277,,Right Foot,,,,"[14.2, 44.8]",,Ground Pass,,30.20596,,,,Antonio Adán Garrido,6654.0,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,62,Real Betis,218,"['6d7e968c-9532-4ca5-a2d0-6ff07ef3381c', 'f887e3f5-df77-45dd-832c-bf3d77aca001']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:21:51.662,Pass,True
,,,,,,,,,,,,,,,,,3.248773,,,,,,,,,,,,31a7d5ed-c4ca-4346-afdb-69fb29741613,1078,,,"[16.3, 45.8]",3825889,21,,,,,0.20731024,,Left Foot,,,,"[70.5, 57.2]",,High Pass,,55.385918,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,62,Real Betis,218,['240cd090-8c9d-4bb2-88bb-cd968592b671'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:21:55.575,Pass,
,,,,,,,,,,,,,,,,,1.367274,,,,,,,,,,,,295141c1-443d-4be7-94e1-a74e51cba6c5,1081,,,"[68.1, 56.9]",3825889,21,,,,True,-0.26774904,,,,,,"[79.4, 53.8]",,High Pass,,11.717508,,Incomplete,,Daniel Ceballos Fernández,6697.0,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,62,Real Betis,218,"['603c3148-46c1-4c46-bf14-6a61ed5d9c45', '66876721-524c-440e-a542-f018b80eee13', 'cea57933-6329-46e0-9c53-9ef20a06eda4']",58,,,,,,,,,,,,,,,,,Real Betis,218,00:21:58.864,Pass,True
,,,,,,,,,,,,,,,,,1.217318,,,,,,,,,,,,cea57933-6329-46e0-9c53-9ef20a06eda4,1083,,,"[40.7, 26.3]",3825889,22,,,,,-1.3078016,,Head,,,,"[41.4, 23.7]",,Low Pass,,2.6925824,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,63,Celta Vigo,209,"['295141c1-443d-4be7-94e1-a74e51cba6c5', '946cd996-6ef3-4fc3-8bb3-23b23a0e4110']",0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:00.231,Pass,
,,,,,,,,,,,,,,,,,1.219408,,,,,,,,,,,,2e302eeb-7ead-47e0-9640-88a507f18f1d,1086,,,"[32.4, 21.1]",3825889,22,,,,,1.1144478,,Left Foot,,,,"[37.8, 32.1]",,Ground Pass,,12.253979,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,63,Celta Vigo,209,['cfaf4885-24bf-4b09-b4ba-a619e4e27197'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:03.850,Pass,
,,,,,,,,,,,,,,,,,0.692376,,,,,,,,,,,,b082037f-66c2-4138-9351-eb19373b437a,1089,,,"[39.2, 39.5]",3825889,22,,,,,-0.19739556,,Right Foot,,,,"[49.7, 37.4]",,Ground Pass,,10.707941,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,63,Celta Vigo,209,['429f2bd7-ca05-468a-a816-265355064e0a'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:06.964,Pass,
,,,,,,,,,,,,,,,,,1.148792,,,,,,,,,,,,bbc4beda-8203-4acb-833e-1a0bdcc30c8e,1092,,,"[50.3, 44.9]",3825889,22,,,,,2.1284285,,Right Foot,,,,"[44.5, 54.2]",,Ground Pass,,10.960383,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,63,Celta Vigo,209,['2ebe24ad-b935-4a9f-8eb1-20d79cb69e62'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:08.614,Pass,
,,,,,,,,,,,,,,,,,1.245265,,,,,,,,,,,,eb5ce9dc-c95e-4795-85f5-eeb22525c211,1095,,,"[42.6, 58.6]",3825889,22,,,,,-0.2681568,,Right Foot,,,,"[64.8, 52.5]",,Ground Pass,,23.022816,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,63,Celta Vigo,209,"['4b620a4f-e6d6-4f62-ab48-28cdb4de30bb', '578e6b29-93c1-44fc-9548-25a69c497e66']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:09.837,Pass,
,,,,,,,,,,,,True,,,,,1.243163,,,,,,,,,,,,4b620a4f-e6d6-4f62-ab48-28cdb4de30bb,1097,,,"[55.3, 27.6]",3825889,22,,,,,-0.8058035,,Right Foot,,,,"[60.1, 22.6]",,Ground Pass,,6.9310894,,,,Daniel Ceballos Fernández,6697.0,,,,,,Interception,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,64,Real Betis,218,"['a4e88fa6-a885-4121-8e9b-68aaef13877e', 'eb5ce9dc-c95e-4795-85f5-eeb22525c211']",11,,,,,,,,,,,,,,,,,Real Betis,218,00:22:11.083,Pass,
,,,,,,,,,,,,,,,,,0.733709,,,,,,,,,,,,01b3ce59-16ac-47f1-915c-1a100b5c2c2f,1100,,,"[73.5, 22.7]",3825889,22,,,,,1.5589626,,Right Foot,,,,"[73.7, 39.6]",,Ground Pass,,16.901184,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,64,Real Betis,218,['b4500a72-4300-4b45-bdce-2867bc419f36'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:22:14.878,Pass,
,,,,,,,,,,,,,,,,,0.832687,,,,,,,,,,,,f9f5112a-9c0d-46ce-83b7-b71fee570081,1103,,,"[75.6, 41.6]",3825889,22,,,,,2.0807683,,Right Foot,,,,"[72.3, 47.5]",,Ground Pass,,6.7601776,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,64,Real Betis,218,['4de82b00-e049-40e1-9834-08608a97757b'],16,,,,,,,,,,,,,,,,,Real Betis,218,00:22:16.327,Pass,
,,,,,,,,,,,,,,,,,0.880295,,,,,,,,,,,,2881819e-0758-4866-9372-a8ecf5e1e3e1,1106,,,"[83.7, 60.2]",3825889,22,,,,,0.98279375,,Right Foot,,,,"[92.9, 74.0]",,Ground Pass,,16.585535,,,,Charly Musonda Junior,3601.0,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,64,Real Betis,218,['02fb2572-caf7-487f-a75d-52409d06a851'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:22:19.255,Pass,
,,,,,,,,,,,,,,,,,2.187324,,,,,,,,,,,,72db76e1-c5ea-49a3-b174-cac785791395,1112,,,"[104.7, 73.7]",3825889,23,,,,,-1.3606873,,Right Foot,True,,,"[112.1, 39.0]",,High Pass,,35.480278,,Incomplete,,Germán Alejandro Pezzella,7161.0,,,,,,Free Kick,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,65,Real Betis,218,"['30dee8ee-d3f0-41b3-8fde-262837f55bc8', 'af8a35f1-2118-487d-aee7-ac5c6f8e07a8']",3,,,,,,,,,,,,,,,,,Real Betis,218,00:23:03.023,Pass,
,,,,,,,,,,,,,,,,,2.247398,,,,,,,,,,,,dd29d65c-fa4d-403e-bd22-6e068f332303,1118,,,"[92.9, 17.7]",3825889,23,,,,,0.30357075,,Right Foot,,,,"[117.8, 25.5]",,Ground Pass,,26.093103,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Wing,65,Real Betis,218,['8c2f034e-02f6-4e7d-a384-e77c69cab0f7'],9,,,,,,,,,,,,,,,,,Real Betis,218,00:23:09.719,Pass,
,,,,,,,,,,,,,,,,,0.491365,,,,,,,,,,,,f508a39e-75ba-4f75-b212-6286198723c9,1131,,,"[117.8, 32.4]",3825889,23,,,,,1.5904016,a1c97c62-ba0a-473b-8703-83f3e902b088,Left Foot,,,,"[117.7, 37.5]",True,Ground Pass,,5.1009803,,,,Alfred John Momar N''Diaye,5671.0,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,65,Real Betis,218,"['6723724c-eb39-478a-9340-e5024e2bf064', '783f881e-6ca7-46c1-9be7-b05eea4768a8', 'f16c794a-a9c0-420c-b46b-fa543d8ba6d1']",16,,,,,,,,,,,,,,,,,Real Betis,218,00:23:16.233,Pass,True
,,,,,,,,,,,,,,,,,0.451268,,,,,,,,,,,,072ae081-657f-4ef8-93c8-1d4285fc7c5c,1135,,,"[60.0, 40.0]",3825889,24,,,,,-1.7975951,,Right Foot,,,,"[59.4, 37.4]",,Ground Pass,,2.6683328,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Kick Off,1,From Kick Off,John Guidetti,6038.0,Center Forward,66,Celta Vigo,209,['58a84e44-18d0-4546-83b7-1f5ccd274c03'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:18.677,Pass,
,,,,,,,,,,,,,,,,,1.007256,,,,,,,,,,,,d8e1b089-1d33-4b4e-b8e4-ad08dedf6c0b,1138,,,"[59.4, 37.4]",3825889,24,,,,,2.6688955,,Left Foot,,,,"[50.6, 41.9]",,Ground Pass,,9.883825,,,,Daniel Wass,6797.0,,,,,,,1,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,66,Celta Vigo,209,['56b738fa-887e-4863-a3ad-6e487cb9af67'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:19.248,Pass,
,,,,,,,,,,,,,,,,,1.632038,,,,,,,,,,,,30e74116-db20-4ad1-934e-65925993c84c,1141,,,"[48.7, 43.1]",3825889,24,,,,,1.0278881,,Right Foot,,,,"[66.5, 72.6]",,Ground Pass,,34.454174,,,,Claudio Beauvue,6600.0,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Left Defensive Midfield,66,Celta Vigo,209,['0c3bf0e0-793f-4be4-865c-96b7d1e1e0db'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:21.245,Pass,
,,,,,,,,,,,,,,,,,2.703689,,,,,,,,,,,,7b7d6158-eecb-4a99-9a3c-c4e65cfb8b7f,1148,,,"[73.1, 50.1]",3825889,24,,,,,-1.2529217,,Left Foot,,,,"[88.4, 3.6]",,High Pass,,48.952427,,,,Manuel Agudo Durán,6724.0,,,True,,,,1,From Kick Off,Claudio Beauvue,6600.0,Right Wing,66,Celta Vigo,209,"['d9458a5b-2816-4f31-b179-179a3dab1de2', 'dc5288dd-936b-4992-ada5-07672a5a8fd2']",29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:29.780,Pass,True
,,,,,,,,,,,,,,,,,1.254548,,,,,,,,,,,,42d00cf1-a4fd-4ce6-9cfd-d64450de81d6,1152,,,"[90.8, 6.8]",3825889,24,,,,,-2.937085,,Right Foot,,,,"[77.3, 4.0]",,Ground Pass,,13.787313,,,,Carles Planas Antolínez,7577.0,,,,,,,1,From Kick Off,Manuel Agudo Durán,6724.0,Left Wing,66,Celta Vigo,209,['b6d3ef48-e854-4509-814f-86375acb8d80'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:34.469,Pass,
,,,,,,,,,,,,,,,,,1.95487,,,,,,,,,,,,346d1ab7-066c-4951-b083-f47ca8bae81c,1155,,,"[74.5, 3.6]",3825889,24,,,,,2.4833248,,Left Foot,,,,"[52.0, 21.0]",,Ground Pass,,28.443102,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Kick Off,Carles Planas Antolínez,7577.0,Left Back,66,Celta Vigo,209,['0429a0de-49bb-4abd-a736-d4f742aab434'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:36.575,Pass,
,,,,,,,,,,,,,,,,,1.539046,,,,,,,,,,,,9e79a0e1-4b4f-403d-b898-caa1188f7fd9,1158,,,"[56.1, 33.3]",3825889,24,,,,,2.1684325,,Left Foot,,,,"[48.0, 45.2]",,Ground Pass,,14.395138,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,66,Celta Vigo,209,['a73af1e4-0f31-4ac7-9caa-bd66f8f73021'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:41.205,Pass,
,,,,,,,,,,,,,,,,,1.058392,,,,,,,,,,,,db54b559-c463-4d18-81ec-4baf39e9da1b,1161,,,"[56.5, 38.8]",3825889,24,,,,,-0.05416384,,Right Foot,,,,"[73.1, 37.9]",,Ground Pass,,16.62438,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Kick Off,Sergi Gómez Solà,6804.0,Right Center Back,66,Celta Vigo,209,['85c2580e-0eab-47e5-bf6e-db50af950dfa'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:45.077,Pass,
,,,,,,,,,,,,,,,,,1.532116,,,,,,,,,,,,6f53cd87-5050-4424-aee6-e64b67e55ae2,1165,,,"[72.6, 39.5]",3825889,24,,,,,0.31763536,,Right Foot,,,,"[79.9, 41.9]",,Ground Pass,,7.6843996,,,,John Guidetti,6038.0,,,,,,,1,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,66,Celta Vigo,209,"['a42f5356-b70a-45db-9bb4-7313b588d007', 'c5880973-aa37-4221-bc46-881407fc66d1']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:46.209,Pass,True
,,,,,,,,,,,,,,,,,0.972194,,,,,,,,,,,,a7cc0bde-e316-4f6e-a059-6eaa742ba860,1168,,,"[78.8, 43.1]",3825889,24,,,,,0.77890474,,Right Foot,,,,"[94.3, 58.4]",,High Pass,,21.779348,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,1,From Kick Off,John Guidetti,6038.0,Center Forward,66,Celta Vigo,209,"['65c3537a-3286-43f7-8ccc-4d8542fb259a', 'f72dab17-6c63-44a1-ae0b-03dac1716a2b']",47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:47.848,Pass,
,,,,,,,,,,,,,,,,,1.631843,,,,,,,,,,,,544167a4-a2f9-4dcd-a4d1-f3136f099f1e,1172,,,"[23.2, 19.5]",3825889,24,,,,,1.5423679,,Right Foot,,,,"[23.8, 40.6]",,Ground Pass,,21.108528,,,,Bruno González Cabrera,6872.0,,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Left Back,66,Celta Vigo,209,['7c96842a-1f25-4698-a404-e0d908713831'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:24:50.274,Pass,
,,,,,,,,,,,,,,,,,4.093115,,,,,,,,,,,,e10114af-2a9e-4aae-85f7-096d12b66069,1175,,,"[24.1, 36.4]",3825889,24,,,,,0.32882383,,Right Foot,,,,"[91.8, 59.5]",,Low Pass,,71.53251,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Left Center Back,66,Celta Vigo,209,"['9f534c42-0a6e-41ea-a16b-9356b0851884', 'a2ca36a1-36b5-4171-b618-5bf4c9c83bd2']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:24:51.986,Pass,
,,,,,,,,,,,,,,,,,0.974098,,,,,,,,,,,,a2ca36a1-36b5-4171-b618-5bf4c9c83bd2,1177,,,"[28.3, 20.6]",3825889,24,,,,,-0.24958692,,Left Foot,,,,"[38.5, 18.0]",,Ground Pass,,10.526158,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,From Kick Off,Rubén Blanco Veiga,6795.0,Goalkeeper,66,Celta Vigo,209,"['01ee3ec4-3af1-464d-ba93-47e264bf292e', 'e10114af-2a9e-4aae-85f7-096d12b66069']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:56.079,Pass,
,,,,,,,,,,,,,,,,,1.41666,,,,,,,,,,,,56dcac4d-5a45-4125-8ad8-c8c54c64688c,1180,,,"[37.1, 19.2]",3825889,24,,,,,1.6044375,,Right Foot,,,,"[36.4, 40.0]",,Ground Pass,,20.811775,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,66,Celta Vigo,209,['0c6522fb-7fbc-468c-a2eb-164d42e633d3'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:58.669,Pass,
,,,,,,,,,,,,,,,,,1.031346,,,,,,,,,,,,f67f94b3-200e-45fc-9870-ed09c1dec6f0,1183,,,"[39.5, 47.7]",3825889,25,,,,,0.7853982,,Right Foot,,,,"[52.3, 60.5]",,Ground Pass,,18.101934,,,,Daniel Wass,6797.0,,,,,,,1,From Kick Off,Sergi Gómez Solà,6804.0,Right Center Back,66,Celta Vigo,209,['fa7ed40e-eeb9-402a-be31-f50513e4acf9'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:01.397,Pass,
,,,,,,,,,,,,,,,,,1.391839,,,,,,,,,,,,5ef3e2ce-8d3b-4299-87f1-efaf4099ceb2,1186,,,"[49.9, 63.6]",3825889,25,,,,,-2.1324892,,Left Foot,,,,"[42.6, 52.0]",,Ground Pass,,13.705838,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Left Defensive Midfield,66,Celta Vigo,209,['2970dbb8-9528-4fab-9300-21c43da27844'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:03.265,Pass,
,,,,,,,,,,,,,,,,,1.425919,,,,,,,,,,,,8fbe7f8a-c567-4ebc-a5f3-9cc670fb263e,1189,,,"[50.8, 49.0]",3825889,25,,,,,1.3011079,,Left Foot,,,,"[54.2, 61.3]",,Ground Pass,,12.76127,,,,Daniel Wass,6797.0,,,,,,,1,From Kick Off,Sergi Gómez Solà,6804.0,Right Center Back,66,Celta Vigo,209,['f13cc458-e272-435e-a39b-d21b5bab457d'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:07.305,Pass,
,,,,,,,,,,,,,,,,,4.472014,,,,,,,,,,,,11ce1e7e-c145-4d57-90e6-d5bdf4da317a,1192,,,"[56.1, 65.8]",3825889,25,,,,,-0.28839588,,Right Foot,,,,"[116.1, 48.0]",,High Pass,,62.584663,,Incomplete,,John Guidetti,6038.0,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Left Defensive Midfield,66,Celta Vigo,209,"['55fd1422-76e8-4f6c-9d74-c57d0f949293', 'ec1ffb72-050a-4f30-9503-20ffd8f69c6a']",11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:11.514,Pass,
,,,,,,,,,,,,,,,,,4.04612,,,,,,,,,,,,655be8be-5625-42f2-95c7-6b225605acd6,1196,,,"[8.7, 32.4]",3825889,25,,,,,-0.25840068,,Drop Kick,,,,"[68.1, 16.7]",,High Pass,,61.439808,,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Kick Off,Antonio Adán Garrido,6654.0,Goalkeeper,66,Celta Vigo,209,"['94a268d8-8fa9-4fc7-bebd-1f1cdb168c7e', '9a5f991e-39ff-4672-9d51-a1f7bcd73cef']",28,,,,,,,,,,,,,,,,,Real Betis,218,00:25:28.056,Pass,
,,,,,,,,,,,,,,,,,1.569828,,,,,,,,,,,,9a5f991e-39ff-4672-9d51-a1f7bcd73cef,1198,,,"[52.0, 63.4]",3825889,25,,,,,-1.3086765,,Left Foot,,,,"[55.3, 51.1]",,Ground Pass,,12.734991,,,,Daniel Wass,6797.0,,,,,,Recovery,1,From Kick Off,Sergi Gómez Solà,6804.0,Right Center Back,66,Celta Vigo,209,"['655be8be-5625-42f2-95c7-6b225605acd6', 'ce641b49-0d0d-486e-b4d5-f73b94507ab6']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:32.102,Pass,
,,,,,,,,,,,,,,,,,0.103032,,,,,,,,,,,,ea56141f-565d-4784-bd47-7ecdc53caf09,1203,,,"[56.3, 51.5]",3825889,25,,,,,1.0153025,,Right Foot,,,,"[58.1, 54.4]",,Ground Pass,,3.4132097,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Left Defensive Midfield,66,Celta Vigo,209,"['62f3d08e-471b-4d03-a570-f8fdba969bda', '6b9e6f18-027d-445c-8e29-9cce28edeafc', 'f00fa7c7-ec7d-4f45-80a6-c273003e99c1']",33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:33.752,Pass,True
,,,,,,,,,,,,,,,,,1.73089,,,,,,,,,,,,9d4d9af6-7f85-490c-be73-78eae3a5c3ec,1209,,,"[72.4, 47.7]",3825889,25,,,,,-1.1232764,99c09fe1-0e6a-4b68-b2b6-f226ef2e4ed8,Right Foot,,,,"[89.2, 12.7]",,Low Pass,,38.82319,,,,Manuel Agudo Durán,6724.0,True,,,,,,1,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,66,Celta Vigo,209,['9cf498f5-f1ef-4cd7-a0bd-89a8e4c6c4ec'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:36.464,Pass,
,,,,,,,,,,,,,,,,,3.954582,,,,,,,,,,,,dfcbb26f-d823-4593-a672-74b78b2198ec,1215,,,"[7.0, 44.1]",3825889,26,,True,,,-0.46481994,,Left Foot,,,,"[75.2, 9.9]",,High Pass,,76.29469,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,67,Real Betis,218,['20b65002-3277-4bea-8c44-c3fb719785c1'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:26:03.631,Pass,
,,,,,,,,,,,,,,,,,3.121846,,,,,,,,,,,,cf4ddf07-9628-4aed-ad38-650a9d251ba4,1218,,,"[74.5, 9.6]",3825889,26,,,,True,0.5747344,,,,,,"[93.8, 22.1]",,Low Pass,,22.994347,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,,1,From Goal Kick,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,67,Real Betis,218,"['24d22885-8bda-4520-bbe7-ce5dd046915c', '5980974d-3088-4214-bada-18d40b12b8d6', '6ac9907c-d5b5-4d0a-b2ad-459faa64c285']",7,,,,,,,,,,,,,,,,,Real Betis,218,00:26:07.649,Pass,True
,,,,,,,,,,,,,,,,,1.647752,,,,,,,,,,,,6ac9907c-d5b5-4d0a-b2ad-459faa64c285,1220,,,"[26.3, 58.0]",3825889,26,,,,,-2.6635919,,Right Foot,,,,"[9.7, 49.4]",,Ground Pass,,18.695454,,,,Rubén Blanco Veiga,6795.0,,,,,,Recovery,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,68,Celta Vigo,209,"['339be641-c9f8-4a54-b596-332dc9970371', 'cf4ddf07-9628-4aed-ad38-650a9d251ba4']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:10.770,Pass,
,,,,,,,,,,,,,,,,,1.033904,,,,,,,,,,,,70917c10-9bdd-45a0-a030-52ab7df268c0,1223,,,"[6.9, 49.7]",3825889,26,,,,,1.613551,,Right Foot,,,,"[6.1, 68.4]",,Ground Pass,,18.717104,,,,Carles Planas Antolínez,7577.0,,,,,,,1,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,68,Celta Vigo,209,['7f8d0226-b830-4963-852b-49513df791da'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:12.441,Pass,
,,,,,,,,,,,,,,,,,3.184598,,,,,,,,,,,,f24055f3-cffb-4351-9f51-7ab90d5eb30e,1227,,,"[9.4, 71.9]",3825889,26,,,,,-0.3513455,,Right Foot,,,,"[68.6, 50.2]",,High Pass,,63.051804,,Unknown,,John Guidetti,6038.0,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,68,Celta Vigo,209,"['967d9c8e-c401-478d-8af3-398b7ac475d4', 'a4ab9d4f-30fb-494d-a365-98465f1f0319']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:15.529,Pass,True
