50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.522337,,,,,,,,,,,,,eca5247e-62c9-463d-929a-6f4ba84f94f4,15,,"[21.7, 23.0]",3825890,0,,,,,-1.2698761,,Left Foot,,,,"[26.2, 8.5]",,Ground Pass,,15.182226,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,3,Atlético Madrid,212,['6fc741df-8d8d-4e8f-9492-0d65aa749f30'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:10.649,Pass,
,,,,,,,,,,,,,,,,,,,1.19478,,,,,,,,,,,,,dd33c8e1-8471-457c-b9d8-6620da7aeb23,18,,"[39.4, 3.4]",3825890,0,,,,,1.607144,,Left Foot,,,,"[39.2, 8.9]",,Ground Pass,,5.503635,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,3,Atlético Madrid,212,['ed618ea8-d2ad-45ab-a834-a2c097748734'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:13.992,Pass,
,,,,,,,,,,,,,,,,,,,1.389033,,,,,,,,,,,,,ecf25a61-9032-4ad3-a78b-5fe6ba2a9df5,20,,"[39.6, 8.9]",3825890,0,,,,,-2.9455614,,Right Foot,,,,"[25.5, 6.1]",,Ground Pass,,14.375326,,,,Lucas Hernández Pi,5484.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,3,Atlético Madrid,212,['a0bee5e2-b327-44c5-a92b-edad44195e6e'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:15.186,Pass,
,,,,,,,,,,,,,,,,,,,1.864844,,,,,,,,,,,,,4fbd51f3-13f5-4940-9a53-1130cd844a9c,23,,"[25.5, 9.6]",3825890,0,,,,,1.7152379,,Left Foot,,,,"[22.3, 31.6]",,Ground Pass,,22.231508,,,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,3,Atlético Madrid,212,['95772e3b-f94b-4c4b-9174-64b2d44cb2c2'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:17.459,Pass,
,,,,,,,,,,,,,,,,,,,2.279441,,,,,,,,,,,,,18197b68-20f3-4aed-b3eb-7a0a4145596b,26,,"[27.9, 37.6]",3825890,0,,,,,1.4061376,,Left Foot,,,,"[33.4, 70.7]",,Ground Pass,,33.553837,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,3,Atlético Madrid,212,['d32e1def-aea3-4691-a565-e10647814c99'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:21.145,Pass,
,,,,,,,,,,,,,,,,,,,0.810992,,,,,,,,,,,,,3942f52d-ff34-4485-9f7a-1fa7e4bcff60,29,,"[40.3, 72.0]",3825890,0,,,,,0.17526637,,Right Foot,,,,"[49.9, 73.7]",,Ground Pass,,9.749359,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,3,Atlético Madrid,212,['4300a1eb-4410-4b7a-97af-793072fca677'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:25.668,Pass,
,,,,,,,,,,,,,,,,,,,1.415378,,,,,,,,,,,,,8d4d1c8b-4bde-40da-987c-4d55c78d45a2,32,,"[43.3, 68.6]",3825890,0,,,,,-1.7911347,,Left Foot,,,,"[36.2, 36.9]",,Ground Pass,,32.485382,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,3,Atlético Madrid,212,['d0c60033-b094-4d03-94a5-90d32fbeca04'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:28.125,Pass,
,,,,,,,,,,,,,,,,,,,1.779664,,,,,,,,,,,,,46019f15-dbd4-44c5-8876-470fbdb082d9,35,,"[37.7, 35.7]",3825890,0,,,,,-1.1822163,,Right Foot,,,,"[49.9, 5.9]",,Ground Pass,,32.200623,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,3,Atlético Madrid,212,['60fc636a-7077-4e37-9d5b-b7323f32c3d1'],31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:31.655,Pass,
,,,,,,,,,,,,,,,,,,,0.837227,,,,,,,,,,,,,79a514df-4436-4a41-8abc-3f1267103d4c,38,,"[54.2, 4.9]",3825890,0,,,,,0.015871683,,Left Foot,,,,"[66.8, 5.1]",,Ground Pass,,12.601587,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,3,Atlético Madrid,212,['20ea3f95-db3b-49d0-a3dc-8645f960cf99'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:34.921,Pass,
,,,,,,,,,,,,,,,,,,,0.959673,,,,,,,,,,,,,dac303c1-4e98-42fe-bd49-e84cfedbaeb1,41,,"[66.6, 5.3]",3825890,0,,,,,-2.6579478,,Right Foot,,,,"[56.7, 0.1]",,Ground Pass,,11.182576,,Out,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,3,Atlético Madrid,212,['b1444af0-be66-4c26-9ba8-a6560c619f92'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:35.865,Pass,
,,,,,,,,,,,,,,,,,,,0.862822,,,,,,,,,,,,,fe9b5d87-8890-4248-99f6-06413cd4bf2b,43,,"[64.0, 80.0]",3825890,0,,,,,-0.79549885,,,,,,"[68.9, 75.0]",,Low Pass,,7.0007143,,,,Pablo Fornals Malla,6764.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,4,Málaga,223,['96ddce5a-6cd3-4626-829c-2577bc61199f'],52,,,,,,,,,,,,,,,,,Málaga,223,00:00:52.750,Pass,
,,,,,,,,,,,,,,,,,,,0.578985,,,,,,,,,,,,,694e0690-4693-456e-9a90-738ae246caa3,46,,"[68.9, 75.0]",3825890,0,,,,,0.3752708,,Right Foot,,,,"[75.5, 77.6]",,Ground Pass,,7.093659,,,,Duje Čop,8419.0,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Right Midfield,4,Málaga,223,['1d81dac8-8697-41de-82a1-e6a63eb88022'],53,,,,,,,,,,,,,,,,,Málaga,223,00:00:53.753,Pass,
,,,,,,,,,,,,,,,,,,,1.340298,,,,,,,,,,,,,b99a5a19-c239-4ba9-99d8-9f752bf3590c,50,,"[74.9, 76.7]",3825890,0,,,,,-2.639769,,Right Foot,,,,"[63.6, 70.5]",,High Pass,,12.889143,,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Throw In,Duje Čop,8419.0,Right Center Forward,4,Málaga,223,"['c8f28443-5036-4781-a031-84bf3dd83cb3', 'eab8c82f-eb48-4106-a113-b7c02e8e5121']",54,,,,,,,,,,,,,,,,,Málaga,223,00:00:54.388,Pass,True
,,,,,,,,,,,,,,,,,,,1.093834,,,,,,,,,,,,,39db93ce-6383-4e74-9dc0-a669b2da8187,52,,"[63.6, 70.5]",3825890,0,,,,,2.287338,,Head,,,,"[58.2, 76.7]",,High Pass,,8.221922,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,4,Málaga,223,['e09dacb0-7d5c-4279-8995-f0c95633a6a0'],55,,,,,,,,,,,,,,,,,Málaga,223,00:00:55.751,Pass,
,,,,,,,,,,,,,,,,,,,1.692837,,,,,,,,,,,,,8016f5ab-4a02-4004-8a50-ca5d6d869f2f,56,,"[58.4, 76.1]",3825890,0,,,,,-0.7553643,,Left Foot,,,,"[70.4, 64.8]",,Low Pass,,16.48302,,Incomplete,,José Luis García del Pozo,6580.0,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,4,Málaga,223,"['0085741b-9994-4536-b0c5-2114d5f85b3b', 'c62f4805-7aa1-4a1a-b183-2fb2cb6cb7f7', 'cfbe3dff-658e-4aae-b599-17664763435e']",56,,,,,,,,,,,,,,,,,Málaga,223,00:00:56.933,Pass,True
,,,,,,,,,,,,,,,,,,,0.694085,,,,,,,,,,,,,c5490923-1b46-41c7-b415-304ef69ea02a,62,,"[47.8, 19.0]",3825890,0,,,,,1.0448986,,Right Foot,,,,"[56.1, 33.3]",,Ground Pass,,16.534206,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,4,Málaga,223,"['2960ccce-6997-4b27-8edf-d5c51ecb834e', '8fc48c97-00ca-4a1f-994b-ea545add68d3', 'fcd005f8-e48b-4464-a6c5-96a337a61527']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:59.767,Pass,True
,,,,,,,,,,,,,,,,,,,1.209699,,,,,,,,,,,,,4aa60bf1-5dde-4f2d-aa1d-cde526ae91d6,65,,"[56.1, 33.5]",3825890,1,,,,,0.20487672,,Left Foot,,,,"[71.5, 36.7]",,Ground Pass,,15.728954,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,4,Málaga,223,"['901a85d7-f31b-44bf-b3e6-6a6b055e6478', 'c5e54724-5523-4b4d-ba98-495b8680fe25']",0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:00.607,Pass,
,,,,,,,,,,,,,,,,,,,1.768404,,,,,,,,,,,,,901a85d7-f31b-44bf-b3e6-6a6b055e6478,67,,"[48.6, 43.4]",3825890,1,,,,,-0.8050035,,Left Foot,,,,"[63.6, 27.8]",,Ground Pass,,21.641626,,,,Ricardo Jorge Luz Horta,10868.0,,,,,Recovery,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,4,Málaga,223,"['4aa60bf1-5dde-4f2d-aa1d-cde526ae91d6', 'fb1d6d97-0d74-4516-a585-6474f28feb1a']",1,,,,,,,,,,,,,,,,,Málaga,223,00:01:01.817,Pass,
,,,,,,,,,,,,,,,,,,,1.925002,,,,,,,,,,,,,005a56e0-a887-43a6-b85b-553d8c626a04,71,,"[63.4, 24.1]",3825890,1,,,,,-0.6386769,,Right Foot,,,,"[86.7, 6.8]",,Ground Pass,,29.020338,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Throw In,Ricardo Jorge Luz Horta,10868.0,Left Midfield,4,Málaga,223,"['648a03a1-1531-4dbc-b4f7-b12442208200', '76cbbee8-6422-47b9-adc6-1cff656a03fe']",5,,,,,,,,,,,,,,,,,Málaga,223,00:01:05.034,Pass,
,,,,,,,,,,,,,,,,,,,0.191582,,,,,,,,,,,,,648a03a1-1531-4dbc-b4f7-b12442208200,74,,"[33.4, 73.3]",3825890,1,,,,,-0.4048918,,Right Foot,,,,"[36.9, 71.8]",,Ground Pass,,3.8078866,,Incomplete,,,,,,,,Interception,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,4,Málaga,223,"['005a56e0-a887-43a6-b85b-553d8c626a04', '1acd6ad9-daf4-40fa-8889-3741b8e82b2b', '63349254-ad80-4610-a062-8893087af6dd']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:06.959,Pass,True
,,,,,,,,,,,,,,,,,,,0.728731,,,,,,,,,,,,,faa97d5c-39ac-4285-bd8b-d30a7d34684e,76,,"[40.5, 80.0]",3825890,1,,True,,,-1.7375501,,,,,,"[38.8, 69.9]",,Low Pass,,10.24207,,,,Gabriel Fernández Arenas,6384.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,['f0e0e0a9-2853-4d54-8ae1-23e2891c947b'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:13.149,Pass,
,,,,,,,,,,,,,,,,,,,0.528896,,,,,,,,,,,,,8f0911cb-7d91-49f4-9541-e0b25c974e83,78,,"[38.8, 69.7]",3825890,1,,,,,1.4758446,,Right Foot,,,,"[39.2, 73.9]",,Ground Pass,,4.2190046,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,5,Atlético Madrid,212,['00c651d2-48f6-4332-86d1-c26c95745ed4'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.449,Pass,
,,,,,,,,,,,,,,,,,,,3.468412,,,,,,,,,,,,,e4791069-1a7a-49df-a623-1e278d4aac55,81,,"[39.2, 73.9]",3825890,1,,,,,-2.5380507,,Right Foot,,,,"[5.4, 50.6]",,High Pass,,41.052773,,,,Jan Oblak,6378.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,['1659b792-c6c6-434f-90d2-cbd8277e3c4b'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:15.048,Pass,
,,,,,,,,,,,,,,,,,,,2.21279,,,,,,,,,,,,,231401de-6091-478a-94be-dd2f9fa6ac96,84,,"[11.2, 48.1]",3825890,1,,,,,-1.2226202,,Right Foot,,,,"[21.0, 21.1]",,Ground Pass,,28.723509,,,,Lucas Hernández Pi,5484.0,,,,,,1,From Throw In,Jan Oblak,6378.0,Goalkeeper,5,Atlético Madrid,212,['c899fa60-379a-4694-a18f-7a3fcb4c74a5'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:20.495,Pass,
,,,,,,,,,,,,,,,,,,,1.33158,,,,,,,,,,,,,4b0167fa-c5f0-424d-833b-96804ee6e0c1,87,,"[25.1, 16.8]",3825890,1,,,,,-0.99945885,,Right Foot,,,,"[33.2, 4.2]",,Ground Pass,,14.978985,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Lucas Hernández Pi,5484.0,Left Center Back,5,Atlético Madrid,212,['910245d3-e402-4c69-9d64-f36c4b5c0caa'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:24.416,Pass,
,,,,,,,,,,,,,,,,,,,0.573398,,,,,,,,,,,,,b9c65a2a-4b50-456e-801e-a2984be9ba27,90,,"[41.3, 2.5]",3825890,1,,,,,0.054491457,,Left Foot,,,,"[52.3, 3.1]",,Ground Pass,,11.016352,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,5,Atlético Madrid,212,"['2443b266-5c01-4fd4-945a-4b17e79abe46', '68ee9034-a81e-4e6f-9e26-1929209fc7ac']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.037,Pass,
,,,,,,,,,,,,,,,,,,,1.227006,,,,,,,,,,,,,247093b7-2389-445c-9dca-d7beacd7a0a5,93,,"[61.4, 0.1]",3825890,1,,,,,0.36000144,,,,,,"[79.2, 6.8]",,High Pass,,19.019201,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,6,Atlético Madrid,212,"['3d00e95e-614e-4661-83bf-d5fc1f768fbe', 'a9504b07-9023-47dc-87f5-1d88c4f37af5']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:37.560,Pass,
,,,,,,,,,,,,,,,,,,,1.980819,,,,,,,,,,,,,3d00e95e-614e-4661-83bf-d5fc1f768fbe,95,,"[40.9, 73.3]",3825890,1,,,,,-0.050803702,,Head,,,,"[52.7, 72.7]",,High Pass,,11.815245,,Incomplete,,,,,,,,Interception,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,6,Atlético Madrid,212,"['247093b7-2389-445c-9dca-d7beacd7a0a5', '73887035-bfff-483f-829b-99e957d61c6a']",38,,,,,,,,,,,,,,,,,Málaga,223,00:01:38.787,Pass,
,,,,,,,,,,,,,,,,,,,3.467844,,,,,,,,,,,,,3ef0d993-e8fb-4338-bc60-08a8140c83ee,98,,"[67.4, 19.4]",3825890,1,,,,,1.7060045,,Left Foot,,,,"[61.7, 61.3]",,Low Pass,,42.28593,,,,Juan Francisco Torres Belén,6375.0,,True,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,6,Atlético Madrid,212,['9acdbe37-55d2-4ca1-a927-7b55ea74c2c6'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:41.944,Pass,
,,,,,,,,,,,,,,,,,,,1.520538,,,,,,,,,,,,,b24a8f5e-6e2d-4450-b3ff-e41818c4aa80,101,,"[61.7, 61.8]",3825890,1,,,,,1.0130221,,Right Foot,,,,"[68.5, 72.7]",,Ground Pass,,12.847178,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,6,Atlético Madrid,212,"['5ec73139-e33e-4f00-a03f-263d5d83c0c7', 'afa029c7-b84c-4950-8080-5dc045f630cc']",45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:45.412,Pass,True
,,,,,,,,,,,,,,,,,,,1.536436,,,,,,,,,,,,,ffc2fb03-c86f-4d72-9a2a-71dd7eef3a25,104,,"[68.7, 72.7]",3825890,1,,,,,-2.5611944,,Left Foot,,,,"[56.5, 64.7]",,Ground Pass,,14.589037,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,6,Atlético Madrid,212,['05024202-c044-4c45-a717-184a86077c29'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:47.857,Pass,
