bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.458369,,,,,,,,,,,,,5d141343-1e5b-48c7-ac9b-847df9726f87,16,,"[28.5, 56.9]",3825588,0,,,,-1.7020506,,Right Foot,,,,"[24.5, 26.6]",,Ground Pass,,30.562885,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Kick Off,Antonio Amaya Carazo,27144.0,Right Center Back,2,Rayo Vallecano,360,['5200007d-d11a-43ed-aa88-5275e7f5dc03'],10,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:10.594,Pass,
,,,,,,,,,,,,,,,,,2.018198,,,,,,,,,,,,,96afd733-6361-4307-8b59-b0b91e81ebc4,19,,"[30.4, 19.3]",3825588,0,,,,2.2737153,,Right Foot,,,,"[13.2, 39.6]",,Ground Pass,,26.606955,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Left Center Back,2,Rayo Vallecano,360,['f1cc78cd-8a6d-46fc-948b-f96987850450'],15,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:15.804,Pass,
,,,,,,,,,,,,,,,,,0.855235,,,,,,,,,,,,,2391238b-7fc1-4a7b-9c90-20f7a5d22ab5,22,,"[13.3, 42.1]",3825588,0,,,,0.06548002,,Right Foot,,,,"[19.4, 42.5]",,Ground Pass,,6.1131005,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Kick Off,Juan Carlos Martín Corral,24255.0,Goalkeeper,2,Rayo Vallecano,360,['eb610640-5af3-4380-9a49-e9c35938ef08'],19,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:19.655,Pass,
,,,,,,,,,,,,,,,,,1.289738,,,,,,,,,,,,,19a8ce1a-71d8-4da2-b6bd-812189f2c3ce,25,,"[19.2, 42.2]",3825588,0,,,,3.1058936,,Left Foot,,,,"[8.0, 42.6]",,Ground Pass,,11.207141,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Kick Off,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,2,Rayo Vallecano,360,['81eb66d4-5e46-44f1-b7e6-68fe49d69197'],20,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.535,Pass,
,,,,,,,,,,,,,,,,,1.555145,,,,,,,,,,,,,afabbd1f-9ffb-4aed-93e0-4f4011c72808,28,,"[9.7, 43.8]",3825588,0,,,,1.1687278,,Right Foot,,,,"[18.8, 65.2]",,Ground Pass,,23.254461,,,,Antonio Amaya Carazo,27144.0,,,,,,1,From Kick Off,Juan Carlos Martín Corral,24255.0,Goalkeeper,2,Rayo Vallecano,360,['23ad167c-51e3-464c-a5c1-2a480380b0eb'],21,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:21.830,Pass,
,,,,,,,,,,,,,,,,,1.927224,,,,,,,,,,,,,9ced836e-53de-4846-886d-27d25f4e58f8,31,,"[18.8, 65.0]",3825588,0,,,,-2.332943,,Right Foot,,,,"[4.1, 49.6]",,Ground Pass,,21.289669,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Kick Off,Antonio Amaya Carazo,27144.0,Right Center Back,2,Rayo Vallecano,360,['b8c6d148-5851-4640-a0a1-56563ae593da'],23,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.567,Pass,
,,,,,,,,,,,,,,,,,1.255924,,,,,,,,,,,,,5611ce87-a0c2-43a2-85f6-1bca723f2320,34,,"[5.1, 48.2]",3825588,0,,,,-0.2392316,,Right Foot,,,,"[13.3, 46.2]",,Ground Pass,,8.440379,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Kick Off,Juan Carlos Martín Corral,24255.0,Goalkeeper,2,Rayo Vallecano,360,['6954b7d4-3175-4d51-96b0-21d6de9ec514'],26,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:26.347,Pass,
,,,,,,,,,,,,,,,,,1.467316,,,,,,,,,,,,,1e9bc47b-6cc7-4798-a290-3df61fe75d6d,37,,"[14.5, 46.2]",3825588,0,,,,2.3621116,,Left Foot,,,,"[6.0, 54.6]",,Ground Pass,,11.950314,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Kick Off,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,2,Rayo Vallecano,360,['3d5db46c-43ce-478d-9c6a-cd96998cb7aa'],28,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:28.670,Pass,
,,,,,,,,,,,,,,,,,4.417869,,,,,,,,,,,,,9b62e509-bd49-42c9-94be-041e16bdf847,41,,"[5.4, 55.4]",3825588,0,,,,0.36282334,,Right Foot,,,,"[70.2, 80.0]",,High Pass,,69.31234,,Out,,Patrick Ebert,9246.0,,,,,,1,From Kick Off,Juan Carlos Martín Corral,24255.0,Goalkeeper,2,Rayo Vallecano,360,['6d76a48c-5293-4967-a872-7d7f536c48e6'],31,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:31.040,Pass,
,,,,,,,,,,,,,,,,,0.954413,,,,,,,,,,,,,961114c6-7533-4885-990e-5c49c0211f8f,43,,"[65.8, 0.1]",3825588,0,,,,0.2050759,,,,,,"[78.3, 2.7]",,High Pass,,12.767537,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,['f02fb300-4716-4b06-bd6e-96c3f0c4b6b8'],50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:50.736,Pass,
,,,,,,,,,,,,,,,,,0.930857,,,,,,,,,,,,,6cefbd99-a1d6-4812-b14b-bee7a867f397,45,,"[67.1, 8.2]",3825588,0,,,True,1.0934509,,,,,,"[71.6, 16.9]",,Low Pass,,9.794897,,Incomplete,,,,,,,,Recovery,1,From Throw In,Fayçal Fajr,5724.0,Left Center Midfield,3,RC Deportivo La Coruña,219,"['339d0265-2eb1-4e80-8c40-bd1d11287371', 'a422a4c1-5b70-46a3-abdb-26ac5ca2b7ea']",54,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:54.445,Pass,True
,,,,,,,,,,,,,,,,,0.555782,,,,,,,,,,,,,bee145b4-ecd6-4fcb-b058-be3e6ab30313,50,,"[48.5, 63.2]",3825588,0,,,,-1.199905,,Right Foot,,,,"[52.0, 54.2]",,Low Pass,,9.656604,,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,3,RC Deportivo La Coruña,219,"['75bbe19f-5d2e-4b05-bda7-84c3bc6effa2', '7c163889-346f-497a-a87e-c3e797d6e923', 'b982d7ac-4d78-4a06-b872-4181778c5d27']",55,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:55.958,Pass,True
,,,,,,,,,,,,,,,,,2.347146,,,,,,,,,,,,,b5a24794-8cf4-4be4-b361-d02fe705775c,54,,"[67.1, 34.2]",3825588,0,,,True,2.100386,,,,,,"[55.1, 54.7]",,Low Pass,,23.753946,,,,Laureano Sanabria Ruiz,23800.0,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,3,RC Deportivo La Coruña,219,"['95a99ba6-5893-406d-bda1-f6dba7fb142c', 'b36b00c2-9f9f-40e8-ac40-d4273fd495de']",58,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:58.640,Pass,True
,,,,,,,,,,,,,,,,,2.563669,,,,,,,,,,,,,b2383ddb-741f-4626-83d6-b347bb06e282,57,,"[53.7, 59.3]",3825588,1,,,,0.5998038,,Right Foot,,,,"[82.8, 79.2]",,High Pass,,35.25365,,Out,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,3,RC Deportivo La Coruña,219,['80a9cf31-031f-4ede-9fe7-98a8b4fdaa6f'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:01.994,Pass,
,,,,,,,,,,,,,,,,,1.699042,,,,,,,,,,,,,7d63acdc-f2c8-4003-b3fa-2921653706b3,59,,"[36.0, 0.1]",3825588,1,,,,0.54266167,,,,,,"[49.1, 8.0]",,High Pass,,15.297712,,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,4,Rayo Vallecano,360,['c03ca2cc-84c9-40cf-be99-583a8b5aefce'],17,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:17.581,Pass,
,,,,,,,,,,,,,,,,,0.467814,,,,,,,,,,,,,3a916167-0c72-492f-a404-7cfde56c11fe,63,,"[49.0, 10.3]",3825588,1,,,,2.302193,,Other,,,,"[45.5, 14.2]",,Low Pass,,5.240229,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,4,Rayo Vallecano,360,"['4e7e7e94-4401-4f06-add5-4b6fada09c87', 'd4635dbc-8376-47c9-93df-f4ed29acaf6f']",19,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:19.296,Pass,True
,,,,,,,,,,,,,,,,,4.381049,,,,,,,,,,,,,ebe55a87-0412-47df-8b7d-a858cad05561,67,,"[44.8, 13.2]",3825588,1,,,,0.09689191,,Left Foot,,,,"[98.3, 18.4]",,High Pass,,53.752117,,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,4,Rayo Vallecano,360,"['049aa65e-e056-4394-af3f-700ddb31fc45', 'c9d353a7-3678-4a1a-9bb9-798d50335bee', 'd8dfb921-5e0b-4001-b10e-50eab9fdc8d0']",19,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:19.824,Pass,True
,,,,,,,,,,,,,,,,,2.665491,,,,,,,,,,,,,cfa8e8fe-ae2d-4c21-90e8-c3d430077442,71,,"[28.7, 22.2]",3825588,1,,,,0.8383082,,Head,,,,"[43.9, 39.1]",,High Pass,,22.729937,,Incomplete,,José Raúl Baena Urdiales,26607.0,,,,,Recovery,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Center Back,4,Rayo Vallecano,360,"['b9a1a054-be92-4aea-ac22-961b90eb20e8', 'dba42ec8-dcec-4b14-a7b3-29c1258a92d5']",28,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:28.073,Pass,
,,,,,,,,,,,,,,,,,0.831398,,,,,,,,,,,,,b9a1a054-be92-4aea-ac22-961b90eb20e8,73,,"[76.2, 41.0]",3825588,1,,,True,1.7868813,,,,,,"[74.4, 49.2]",,Low Pass,,8.395237,,Incomplete,,,,,,,,Recovery,1,From Throw In,Fayçal Fajr,5724.0,Left Center Midfield,4,Rayo Vallecano,360,"['6c64cd3b-18ba-46f5-be70-4cdec87ab2a7', 'bcbed388-9981-415d-a0bf-a1539ad2e13f', 'cfa8e8fe-ae2d-4c21-90e8-c3d430077442']",30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:30.738,Pass,True
,,,,,,,,,,,,,,,,,1.936045,,,,,,,,,,,,,bcbed388-9981-415d-a0bf-a1539ad2e13f,75,,"[45.7, 30.9]",3825588,1,,,,1.0472206,,Head,,,,"[56.9, 50.3]",,Low Pass,,22.400892,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,4,Rayo Vallecano,360,"['0ed0e6ff-cc24-4102-b21e-c0ad882b1d70', '64335ad2-7034-4786-a178-3128c375af8f', 'b9a1a054-be92-4aea-ac22-961b90eb20e8']",31,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:31.569,Pass,
,,,,,,,,,,,,,,,,,1.430844,,,,,,,,,,,,,0ed0e6ff-cc24-4102-b21e-c0ad882b1d70,78,,"[63.2, 29.8]",3825588,1,,,,3.0453005,,Right Foot,,,,"[45.6, 31.5]",,Ground Pass,,17.681911,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,Recovery,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,5,RC Deportivo La Coruña,219,"['1d1ac6e5-b430-4abd-9c42-c4cf6433e466', 'bcbed388-9981-415d-a0bf-a1539ad2e13f', 'fb248aee-177e-474b-b6b9-d510be55a824']",33,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:33.506,Pass,True
,,,,,,,,,,,,,,,,,2.721639,,,,,,,,,,,,,4f694976-c124-47b9-9697-0934b838bb1c,81,,"[35.2, 31.5]",3825588,1,,,,2.6915188,,Right Foot,,,,"[8.5, 44.4]",,Ground Pass,,29.652992,,,,Germán Darío Lux,27305.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,5,RC Deportivo La Coruña,219,['ee74c633-70a4-43e7-b5d1-90de04fcd393'],37,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:37.055,Pass,
,,,,,,,,,,,,,,,,,3.507977,,,,,,,,,,,,,8ff7c892-1fb8-44d9-bed6-9d6926d134a7,85,,"[6.0, 57.6]",3825588,1,,,,0.3783532,,Right Foot,,,,"[62.1, 79.9]",,High Pass,,60.369694,,Out,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,5,RC Deportivo La Coruña,219,,42,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:42.400,Pass,
,,,,,,,,,,,,,,,,,1.172178,,,,,,,,,,,,,fa34745a-6b0c-4974-8bef-972bdda54439,86,,"[65.0, 0.1]",3825588,1,,,,0.60965985,,,,,,"[77.6, 8.9]",,High Pass,,15.368799,,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,6,Rayo Vallecano,360,['26a10c64-c112-451a-8302-5be93f62b234'],51,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:51.094,Pass,
,,,,,,,,,,,,,,,,,0.851014,,,,,,,,,,,,,35675629-114b-4573-b847-d48d7c212c10,88,,"[77.1, 8.5]",3825588,1,,,,2.1546667,,Head,,,,"[69.7, 19.7]",,High Pass,,13.42386,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,6,Rayo Vallecano,360,['5d7fcd72-6238-43a1-9145-1040630d80ab'],52,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:52.294,Pass,
,,,,,,,,,,,,,,,,,1.696552,,,,,,,,,,,,,b1d9bee5-e57a-4285-87f3-1de5e78f0d19,90,,"[70.2, 21.2]",3825588,1,,,,0.2668607,,Head,,,,"[84.1, 25.0]",,Low Pass,,14.410066,,,,Javier Guerra Rodríguez,11542.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,['72af2ba1-eac4-49f6-b536-1270b1940219'],53,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:53.223,Pass,
,,,,,,,,,,,,,,,,,2.245286,,,,,,,,,,,,,a8120719-7a7d-4ea2-8df4-89fc0bd54086,93,,"[84.7, 26.6]",3825588,1,,,,1.5643655,41dba9bb-75ae-4012-8126-ebcfff9347b9,Right Foot,,,,"[84.9, 57.7]",,Ground Pass,,31.100643,,,,Joaquín José Marín Ruiz,24138.0,True,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,6,Rayo Vallecano,360,['133062b0-d2cd-49ab-8816-88495943f325'],54,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:54.983,Pass,
,,,,,,,,,,,,,,,,,0.753407,,,,,,,,,,,,,6743965d-0af4-4d8a-ab90-7416df8dac97,100,,"[113.9, 24.6]",3825588,2,,,,3.0986085,,Right Foot,,,,"[104.6, 25.0]",,Ground Pass,,9.3085985,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Throw In,Adrián Embarba Blázquez,11539.0,Left Wing,6,Rayo Vallecano,360,['a22a9e5d-7dd3-4cc0-a516-549254451e3c'],4,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:04.682,Pass,
,,,,,,,,,,,,,,,,,0.130079,,,,,,,,,,,,,fbcd4f99-0075-43e2-9594-e772b40cb35d,103,,"[105.4, 25.5]",3825588,2,,,,1.1970695,,Right Foot,,,,"[107.4, 30.6]",,Low Pass,,5.4781384,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,6,Rayo Vallecano,360,"['2a8c1790-c27b-4284-81e6-ecfed03c5a99', '7f5d0897-1ef4-4aa7-bee2-67611a720813']",6,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:06.006,Pass,
,,,,,,,,,,,,,,,,,1.932487,,,,,,,,,,,,,a03b9212-1d51-4f78-aa55-3bbe6e4a45c2,110,,"[82.2, 9.9]",3825588,2,,,,-0.9877198,,Right Foot,,,,"[85.3, 5.2]",,Ground Pass,,5.6302752,,Incomplete,,José Ignacio Martínez García,11298.0,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Center Back,6,Rayo Vallecano,360,"['3cd6ea76-1034-4028-8343-3122054a5c87', '84327e5f-1ecc-46db-8327-dcc22870e8cf']",11,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:11.381,Pass,
