50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e944592-fe81-4c7e-a1d6-3592ffc42bba,1,,,3825817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27402, 'name': 'Álvaro Daniel Pereira Barragán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 30}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Getafe,216,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d105b8a1-5a66-47d6-873f-4643178f61bd,2,,,3825817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Eibar,322,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,402f6526-255d-4fe2-8288-bb9a266d51e8,3,,,3825817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['ed10f967-ce1b-4c0e-89bf-22c3652341e0'],0,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed10f967-ce1b-4c0e-89bf-22c3652341e0,4,,,3825817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['402f6526-255d-4fe2-8288-bb9a266d51e8'],0,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e8b74b5-1472-4259-8ef1-e41345661f2f,1609,,,3825817,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,107,Eibar,322,['53753868-e388-41a7-bf8b-ebcc8f98b8f5'],0,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,53753868-e388-41a7-bf8b-ebcc8f98b8f5,1610,,,3825817,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,107,Eibar,322,['1e8b74b5-1472-4259-8ef1-e41345661f2f'],0,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.461291,,,,,,,,,,,,9882b68d-a8f0-484e-8368-bb70ddb5900c,5,,"[60.0, 40.0]",3825817,0,,,,,-1.8123621,,Right Foot,,,,"[58.3, 33.1]",,Ground Pass,,7.106335,,,,,Stefan Šćepović,23416.0,,,,,Kick Off,1,From Kick Off,Álvaro Vázquez García,24035.0,Left Center Forward,2,Getafe,216,['34b3d2ba-ab3a-4ec3-906b-ab6dc2e8c147'],1,,,,,,,,,,,,,,,,,Getafe,216,00:00:01.166,Pass,
,,,,,,,,,,,,,,,,1.195466,,,,,,,,,,,,b44f07dc-b879-4639-bce1-f515765daf7d,7,,"[58.6, 33.7]",3825817,0,,,,,2.2142975,,Right Foot,,,,"[56.5, 36.5]",,Ground Pass,,3.5,,,,,Mehdi Lacen,6745.0,,,,,,1,From Kick Off,Stefan Šćepović,23416.0,Right Center Forward,2,Getafe,216,['a1c95a3f-1912-404a-b1dd-24582b1b3fa9'],1,,,,,,,,,,,,,,,,,Getafe,216,00:00:01.627,Pass,
,,,,,,,,,,,,,,,,1.282625,,,,,,,,,,,,3a311b04-5f42-47af-bec1-c61dcdaead44,10,,"[56.5, 36.5]",3825817,0,,,,,-2.2855008,,Left Foot,,,,"[29.6, 5.5]",,Ground Pass,,41.044003,,,,,Álvaro Daniel Pereira Barragán,27402.0,,,,,,1,From Kick Off,Mehdi Lacen,6745.0,Left Defensive Midfield,2,Getafe,216,['ee9a5ebb-4664-492a-8623-819dddee6b03'],3,,,,,,,,,,,,,,,,,Getafe,216,00:00:03.184,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,6380280f-ae69-47cd-96bf-d31b267772ff,13,,"[34.1, 6.6]",3825817,0,,,,,2.1053128,,Left Foot,,,,"[26.7, 19.1]",,Ground Pass,,14.526183,,,,,Juan Torres Ruiz,6861.0,,,,,,1,From Kick Off,Álvaro Daniel Pereira Barragán,27402.0,Left Back,2,Getafe,216,['5dd90124-b8a8-4cb6-8a2b-9bae4d8262b5'],7,,,,,,,,,,,,,,,,,Getafe,216,00:00:07.667,Pass,
