50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.171237,,,,,,,,,,,,,05d06d93-fdc9-4511-9be9-fe84527a3bb2,18,,"[65.1, 10.0]",3825815,0,,,,True,0.10451291,,,,,"[79.4, 11.5]",,Low Pass,,14.378456,Incomplete,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,From Kick Off,Juan Francisco García García,26023.0,Left Back,2,Valencia,207,"['55bb123d-2ba4-4fdb-a052-033ade834917', '9e914e1b-0f56-4298-bc87-9ae31ac54098', 'a61837a1-c68c-436e-b074-a9bc14f12ad0', 'ac0816bc-c1da-4f7d-91e0-a8d71eb5d795']",11,,,,,,,,,,,,,,,,,Levante UD,221,00:00:11.309,Pass,True
,,,,,,,,,,,,,,0.813233,,,,,,,,,,,,,9e914e1b-0f56-4298-bc87-9ae31ac54098,20,,"[40.7, 68.6]",3825815,0,,,,,-1.374765,,Head,,,"[43.5, 54.5]",,Low Pass,,14.375326,,,Daniel Parejo Muñoz,6595.0,,,,,Recovery,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Right Back,2,Valencia,207,"['00ddf194-fe2e-4c00-adab-4911687d4464', '05d06d93-fdc9-4511-9be9-fe84527a3bb2']",12,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.480,Pass,
,,,,,,,,,,,,,,0.209076,,,,,,,,,,,,,61b24ff9-8f7b-4336-83a3-4a086e29bbb9,23,,"[43.1, 54.5]",3825815,0,,,,,-3.0896912,,Right Foot,,,"[35.4, 54.1]",,Low Pass,,7.7103825,Incomplete,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,2,Valencia,207,"['425ea17d-0a32-478e-969f-60c0c8e11912', 'fcbd185c-6067-4cc7-b6d4-0e4fe64709c2']",13,,,,,,,,,,,,,,,,,Valencia,207,00:00:13.454,Pass,
,,,,,,,,,,,,,,0.898061,,,,,,,,,,,,,1f093848-d8de-4d36-aaa2-42d30bca9e90,26,,"[44.6, 62.6]",3825815,0,,,,,-1.3507346,,Right Foot,,,"[48.0, 47.4]",,Low Pass,,15.575622,,,André Filipe Tavares Gomes,10802.0,,,,,Recovery,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,2,Valencia,207,['189b55d4-5b31-475b-80b6-d7107a07aaec'],15,,,,,,,,,,,,,,,,,Valencia,207,00:00:15.142,Pass,
,,,,,,,,,,,,,,0.7132,,,,,,,,,,,,,0d587621-2bdb-4b8b-9086-23cad6ba79ff,30,,"[48.4, 46.3]",3825815,0,,,,,2.8257945,,Right Foot,,,"[38.3, 49.6]",,Ground Pass,,10.625442,,,Shkodran Mustafi,3638.0,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,2,Valencia,207,"['df3ebe36-e999-4db2-a8ff-0026b16de135', 'ee0f0de3-84ff-4858-8d8d-aaf507ecedaa']",16,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.104,Pass,True
,,,,,,,,,,,,,,2.438061,,,,,,,,,,,,,c54c3a6b-3ce7-47f7-9257-0b722955fb7a,34,,"[39.2, 49.1]",3825815,0,,,,,-1.3195363,,Right Foot,,,"[48.8, 11.7]",,Low Pass,,38.612434,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['5a11f4d7-27e5-4a4c-ae20-00187bb7161f', '5b0ee09f-3385-40a8-9d8e-b4280868caa0']",16,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.886,Pass,True
,,,,,,,,,,,,,,1.780395,,,,,,,,,,,,,7adc2637-f8f4-4084-89c3-ab2d7aeb100f,37,,"[55.0, 12.8]",3825815,0,,,,,-0.15879406,,Left Foot,,,"[83.1, 8.3]",,Ground Pass,,28.45804,,,Pablo Daniel Piatti,6763.0,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['eed8ec37-9f80-444e-8708-3806396f85e7'],20,,,,,,,,,,,,,,,,,Valencia,207,00:00:20.433,Pass,
,,,,,,,,,,,,,,4.652077,,,,,,,,,,,,,55a67186-ecd4-4030-b3c0-7a4013c0aa9a,43,,"[34.7, 58.8]",3825815,0,,True,,,-0.24327701,,Right Foot,,,"[76.2, 48.5]",,Low Pass,,42.759094,Incomplete,,,,,,,,,1,From Kick Off,Joan Verdú Fernández,26211.0,Right Midfield,2,Valencia,207,['bbdf2432-958c-42b7-b59d-680b7301d220'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:00:29.074,Pass,
,,,,,,,,,,,,,,2.810083,,,,,,,,,,,,,4810b7ed-f552-468d-aa8a-ceae4708286d,46,,"[31.1, 64.1]",3825815,0,,,,,0.034539104,,Right Foot,,,"[80.3, 65.8]",,High Pass,,49.229362,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['10b921b1-a618-4976-818b-d1904b34177f', '139044cf-2c1e-4402-9ae0-4a675974ddee', 'c70a03c6-4d82-4f4d-b169-8cc6614b243a']",35,,,,,,,,,,,,,,,,,Valencia,207,00:00:35.003,Pass,True
,,,,,,,,,,,,,,5.687825,,,,,,,,,,,,,10b921b1-a618-4976-818b-d1904b34177f,48,,"[39.8, 14.3]",3825815,0,,,,,0.11710875,,Left Foot,,,"[94.2, 20.7]",,High Pass,,54.775177,,,Deyverson Brum Silva Acosta,25134.0,,,,,Interception,1,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,2,Valencia,207,"['1b1fed53-ff70-4699-8862-299e76de94c5', '4810b7ed-f552-468d-aa8a-ceae4708286d']",37,,,,,,,,,,,,,,,,,Levante UD,221,00:00:37.813,Pass,
,,,,,,,,,,,,,,1.338801,,,,,,,,,,,,,c4928beb-6368-4141-94fa-36c2c719ae33,51,,"[93.7, 18.8]",3825815,0,,,,True,0.6371721,,,,,"[106.4, 28.2]",,High Pass,,15.800317,Incomplete,,Giuseppe Rossi,7141.0,,,,,,1,From Kick Off,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,2,Valencia,207,"['4c6a6e97-b07e-497e-966c-7c17bbcde4d9', '59e362d6-0356-43f1-9032-c057fffdebe8', '9fefa664-f9a0-46bd-8f7e-1406e36b30a5']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:00:43.501,Pass,True
,,,,,,,,,,,,,,2.340617,,,,,,,,,,,,,43e0ee7e-0253-406c-9796-7e6cac7c3043,54,,"[99.5, 0.1]",3825815,1,,,,,1.1844139,,,True,,"[112.6, 32.3]",,High Pass,,34.762768,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,3,Levante UD,221,"['780bb463-8026-4ba6-ab06-5f08fca3c0ab', 'b4512069-a793-4d1a-a397-2a1420eb40d2']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:01:09.528,Pass,
,,,,,,,,,,,,,,3.487068,,,,,,,,,,,,,ed96e212-6d08-4968-9b2d-37d7c9dae5c4,62,,"[21.0, 61.8]",3825815,2,,,,,0.057171334,,Left Foot,,,"[83.9, 65.4]",,High Pass,,63.002937,,,Francisco Alcácer García,6402.0,,,,,Free Kick,1,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,4,Valencia,207,['d3e8e1cc-9870-486e-a52c-eeead4b36f3a'],28,,,,,,,,,,,,,,,,,Valencia,207,00:02:28.023,Pass,
,,,,,,,,,,,,,,0.920534,,,,,,,,,,,,,39ebb7c1-d855-4eea-93c7-bf7803f646de,65,,"[83.1, 68.6]",3825815,2,,,,,-2.3302264,,Right Foot,,,"[75.6, 60.7]",,Ground Pass,,10.893117,,,Javier Fuego Martínez,6751.0,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Center Forward,4,Valencia,207,['1d015b4e-79e2-449b-9136-2131cb6ecedc'],32,,,,,,,,,,,,,,,,,Valencia,207,00:02:32.707,Pass,
,,,,,,,,,,,,,,0.943923,,,,,,,,,,,,,923e3d83-5b85-4d0c-a888-35ce350eddde,68,,"[75.6, 58.8]",3825815,2,,,,,-0.7203559,,Right Foot,,,"[89.5, 46.6]",,Ground Pass,,18.494595,,,Pablo Daniel Piatti,6763.0,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,4,Valencia,207,['33d38207-f26d-4cef-99b9-6d1870b04a46'],33,,,,,,,,,,,,,,,,,Valencia,207,00:02:33.687,Pass,
,,,,,,,,,,,,,,1.089659,,,,,,,,,,,,,2090eb64-69e8-4eec-9477-53574c98c496,73,,"[14.4, 25.8]",3825815,2,,,,,-0.87921387,,Left Foot,,,"[35.1, 0.8]",,High Pass,,32.45751,Out,,,,,,,,Recovery,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,4,Valencia,207,,37,,,,,,,,,,,,,,,,,Levante UD,221,00:02:37.306,Pass,
,,,,,,,,,,,,,,1.253066,,,,,,,,,,,,,f66d5cfb-064c-455f-87d3-17f81bc5d822,74,,"[85.8, 80.0]",3825815,2,,,,,-0.9029098,,,,,"[98.5, 63.9]",,Low Pass,,20.506096,,,Francisco Alcácer García,6402.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,5,Valencia,207,['3d1a2cd1-4f2d-477f-919a-9c41ffe96817'],48,,,,,,,,,,,,,,,,,Valencia,207,00:02:48.059,Pass,
,,,,,,,,,,,,,,2.13972,,,,,,,,,,,,,19d76f92-d9ac-4f34-bb91-ec241f2ae0fc,81,,"[10.3, 36.7]",3825815,2,,,,,1.4375696,,Right Foot,,,"[14.2, 65.8]",,Ground Pass,,29.360178,,,Carl Medjani,27656.0,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,6,Levante UD,221,['6a34c454-f40b-4257-aacc-d91a839bb1ea'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:02:57.478,Pass,
,,,,,,,,,,,,,,2.767754,,,,,,,,,,,,,adca096a-5302-4bf9-9201-39107f075f58,84,,"[29.3, 68.8]",3825815,3,,,,,-0.50056654,,Left Foot,,,"[86.7, 37.4]",,High Pass,,65.42721,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,6,Levante UD,221,['e6674723-3a90-4542-b2be-c4d0723b56fd'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:03:04.605,Pass,
,,,,,,,,,,,,,,1.753973,,,,,,,,,,,,,e83c6d07-7507-448f-89db-77c31fee8762,87,,"[86.7, 37.4]",3825815,3,,,,True,-2.2455373,,,,,"[78.3, 26.9]",,High Pass,,13.446561,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,6,Levante UD,221,"['6cec1c16-764e-4af5-8d28-406ed014dad0', 'ee5e2536-567d-4efa-8be6-05051053d0f7']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:03:07.373,Pass,True
,,,,,,,,,,,,,,0.861846,,,,,,,,,,,,,160c485f-4e93-44d8-a809-80c91baaf310,91,,"[79.4, 28.0]",3825815,3,,,,,-0.97303796,,Right Foot,,,"[85.8, 18.6]",,Ground Pass,,11.371895,,,José Luis Morales Nogales,6668.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,6,Levante UD,221,['2bca731b-b8bb-490b-8b80-7f4f446ecd2f'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:03:10.868,Pass,
,,,,,,,,,,,,,,0.095429,,,,,,,,,,,,,62fd8645-8268-4139-adf7-e21004bbe4bd,101,,"[10.5, 65.8]",3825815,3,,,,,0.7853982,,Right Foot,,,"[11.4, 66.7]",,Ground Pass,,1.2727922,Incomplete,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Levante UD,221,"['694f2157-6369-4255-85dc-e9777bb637f3', '823b4632-6fd7-4bf3-891d-e96cd62cb3ba']",21,,,,,,,,,,,,,,,,,Valencia,207,00:03:21.170,Pass,True
,,,,,,,,,,,,,,2.143555,,,,,,,,,,,,,67bcea6a-50a6-4678-a0b9-f3b966ff36e3,103,,"[103.8, 7.0]",3825815,3,,,,,2.2841544,,Right Foot,,,"[90.3, 22.6]",,Ground Pass,,20.630318,,,Simão Mate,27122.0,,,,,Recovery,1,Regular Play,José Luis Morales Nogales,6668.0,Left Midfield,6,Levante UD,221,['3b5dc85d-5b6f-47f5-bf5e-76fc3ee313cb'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:03:23.382,Pass,
,,,,,,,,,,,,,,0.668209,,,,,,,,,,,,,389dd9e0-2bc7-4d03-9e53-8514a700a36a,105,,"[89.0, 23.5]",3825815,3,,,,,0.77464586,,Right Foot,,,"[98.4, 32.7]",,Ground Pass,,13.152946,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,6,Levante UD,221,['cc096d51-d354-4154-aca0-78a7450be9b6'],25,,,,,,,,,,,,,,,,,Levante UD,221,00:03:25.525,Pass,
,,,,,,,,,,,,,,0.488306,,,,,,,,,,,,,36dbbdfb-ab98-4d64-ab91-4f3e46bab0e2,109,,"[96.5, 33.8]",3825815,3,,,,,0.3438058,,Left Foot,,,"[104.6, 36.7]",,Ground Pass,,8.603488,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,6,Levante UD,221,"['8b9e43d6-572d-4e34-a0c3-389511448efb', 'd875e1af-bcbb-4845-9af7-0550a47f263c']",26,,,,,,,,,,,,,,,,,Levante UD,221,00:03:26.989,Pass,True
,,,,,,,,,,,,,,1.366829,,,,,,,,,,,,,32e2b4b5-f0f1-47fe-92ba-2a2de14f2432,111,,"[104.9, 36.7]",3825815,3,,,,,-1.3348877,,Left Foot,,,"[107.4, 26.3]",,Ground Pass,,10.696261,Incomplete,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,6,Levante UD,221,"['06c3fdff-1053-4576-bd5b-085b118f5c37', 'c3e8b5c3-45d2-4176-b98b-dc07442669f4']",27,,,,,,,,,,,,,,,,,Levante UD,221,00:03:27.477,Pass,
,,,,,,,,,,,,,,1.056745,,,,,,,,,,,,,06c3fdff-1053-4576-bd5b-085b118f5c37,114,,"[12.7, 53.8]",3825815,3,,,,,-2.2556176,,Left Foot,,,"[7.8, 47.8]",,Ground Pass,,7.746612,,,João Pedro Cavaco Cancelo,7005.0,,,,,Recovery,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Levante UD,221,"['32e2b4b5-f0f1-47fe-92ba-2a2de14f2432', 'ae6fa40a-a9e4-4f73-ba05-84b49ed9c18c', 'd43ddbb5-9c39-400e-8e11-215023efe29c']",28,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.844,Pass,True
,,,,,,,,,,,,,,2.333521,,,,,,,,,,,,,2ec6c57b-af8c-4bb9-abf4-3a021d91fda9,117,,"[7.8, 48.5]",3825815,3,,,,,0.18534794,,Right Foot,,,"[51.0, 56.6]",,High Pass,,43.952816,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,6,Levante UD,221,"['82959404-d43c-4d07-ad63-ce3315b1343a', 'f739626c-dbda-454f-9ceb-42f65c40f2a1']",30,,,,,,,,,,,,,,,,,Valencia,207,00:03:30.020,Pass,
,,,,,,,,,,,,,,1.737935,,,,,,,,,,,,,f739626c-dbda-454f-9ceb-42f65c40f2a1,120,,"[69.1, 23.5]",3825815,3,,,,True,0.39522666,,,,,"[85.4, 30.3]",,High Pass,,17.661541,,,Simão Mate,27122.0,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,6,Levante UD,221,"['139391d6-4452-4024-a272-d3b5259abdb1', '2ec6c57b-af8c-4bb9-abf4-3a021d91fda9', '7e9707e0-445b-4ff5-acda-827b60532525']",32,,,,,,,,,,,,,,,,,Levante UD,221,00:03:32.354,Pass,True
,,,,,,,,,,,,,,0.9933,,,,,,,,,,,,,043c34ca-c77f-45c2-96d1-c17434dba72f,124,,"[79.4, 38.0]",3825815,3,,,,,1.4571576,,Right Foot,,,"[81.5, 56.4]",,Low Pass,,18.51945,,,Joan Verdú Fernández,26211.0,,,,,,1,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,6,Levante UD,221,['ef0d8fcd-0668-4319-b83d-7b276f1db145'],35,,,,,,,,,,,,,,,,,Levante UD,221,00:03:35.159,Pass,
,,,,,,,,,,,,,,1.343578,,,,,,,,,,,,,1033a4f2-8da0-4ce9-89c5-b17fed5069bd,128,,"[80.0, 56.0]",3825815,3,,,,,1.2289388,,Right Foot,,,"[85.8, 72.3]",,Low Pass,,17.301155,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,6,Levante UD,221,"['5feb4524-d516-49b9-afe0-15fdae3cbba7', 'a0eb99e8-4858-455c-9cd1-7f1c292c7606']",37,,,,,,,,,,,,,,,,,Levante UD,221,00:03:37.283,Pass,True
,,,,,,,,,,,,,,0.163972,,,,,,,,,,,,,9e964c27-b2f5-42eb-bfc1-935b50694a87,131,,"[93.7, 74.6]",3825815,3,,,,,-0.7474417,,Right Foot,,,"[97.8, 70.8]",,Low Pass,,5.59017,Incomplete,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Back,6,Levante UD,221,['9a86ae4a-4a3a-4f6e-9c43-ff682d500753'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:03:40.186,Pass,
