50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.03161,,,,,,,,,,,,,2bc490f2-8ef0-467e-a5a6-9e7e8630093b,2718,,"[68.5, 80.0]",3825886,71,,True,,,-0.7938487,,,,,,"[86.1, 62.1]",,Low Pass,,25.103188,,Incomplete,,Luka Modrić,5463.0,,,,,Throw-in,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,171,Real Madrid,220,"['16597454-fefb-422a-bee8-fd2a8bc0437e', '7da8145e-ce6d-4b5c-b1df-754483eb1260']",54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:54.252,Pass,
,,,,,,,,,,,,,,,,,1.021745,,,,,,,,,,,,,c1f01443-607b-44e8-b604-2cf2ccc42d53,2722,,"[39.0, 27.5]",3825886,71,,,,,0.72078234,,Right Foot,,,,"[57.1, 43.4]",,Ground Pass,,24.091908,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,172,Rayo Vallecano,360,['1b88ec35-2cbd-477a-aefa-a10a6354a521'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:57.419,Pass,
,,,,,,,,,,,,,,,,,2.520856,,,,,,,,,,,,,cb6f000f-6f1b-4bc4-8f95-98bff2659494,2725,,"[61.1, 33.6]",3825886,72,,,,,-1.6678685,,Right Foot,,,,"[58.5, 6.9]",,Ground Pass,,26.826294,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,172,Rayo Vallecano,360,['509b76a9-6709-4bdb-a95a-8ee2ac8189f2'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:00.054,Pass,
,,,,,,,,,,,,,,,,,1.845584,,,,,,,,,,,,,06dbb453-4092-4dbd-bdd8-5b67ab9a71c5,2728,,"[66.6, 2.7]",3825886,72,,,,,0.025472196,,Right Foot,,,,"[82.3, 3.1]",,Ground Pass,,15.705094,,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,172,Rayo Vallecano,360,['9e7b7df0-dd4c-43f7-b722-f11d4e846b07'],4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:04.670,Pass,
,,,,,,,,,,,,,,,,,1.060595,,,,,,,,,,,,,539848d8-593b-4a27-bcaf-628b10d111fa,2731,,"[86.3, 6.0]",3825886,72,,,,,2.9371715,,Right Foot,,,,"[78.1, 7.7]",,Ground Pass,,8.374366,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Back,172,Rayo Vallecano,360,['d506f606-8324-47cf-8477-efee139fb7ef'],8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:08.331,Pass,
,,,,,,,,,,,,,,,,,0.940709,,,,,,,,,,,,,26cfd40f-5cae-4fb4-9159-ece0b7dcceaf,2734,,"[79.2, 7.8]",3825886,72,,,,,0.6979028,,Right Foot,,,,"[85.4, 13.0]",,Ground Pass,,8.091971,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,172,Rayo Vallecano,360,['4ab3c7a7-103d-4bea-8165-7b89cf73460b'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:09.999,Pass,
,,,,,,,,,,,,,,,,,0.979945,,,,,,,,,,,,,66904456-a9b6-42f2-a737-b79edb9c4c5d,2736,,"[85.4, 13.2]",3825886,72,,,,,-1.7681919,,Right Foot,,,,"[83.3, 2.7]",,Ground Pass,,10.707941,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,172,Rayo Vallecano,360,['c890b02f-c29d-4450-adc1-3bc3bc6d7c78'],10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:10.940,Pass,
,,,,,,,,,,,,,,,,,0.280551,,,,,,,,,,,,,4bc575f3-3331-473c-a61e-5ea94b10d686,2738,,"[83.3, 2.7]",3825886,72,,,,,2.158799,,Left Foot,,,,"[81.3, 5.7]",,Ground Pass,,3.6055512,,Incomplete,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,172,Rayo Vallecano,360,"['2cb85912-7f6d-4756-bfb0-167dfaef48db', '540a91e4-fa57-4cbc-a91c-42aa6b634ff2']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:11.920,Pass,
,,,,,,,,,,,,,,,,,1.861108,,,,,,,,,,,,,893fcd21-af18-4b89-af3e-1351b28dd953,2746,,"[63.0, 80.0]",3825886,72,,True,,,-2.1105378,,,,,,"[50.0, 58.3]",,Low Pass,,25.296047,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Throw-in,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,174,Real Madrid,220,['6c522fbe-ee4e-405b-8b3c-c2a3e3b36b64'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:32.352,Pass,
,,,,,,,,,,,,,,,,,1.412368,,,,,,,,,,,,,8495e169-9987-48ec-9b44-083b346b6cc8,2748,,"[50.0, 58.3]",3825886,72,,True,,,-1.5831796,,Right Foot,,,,"[49.6, 26.0]",,Ground Pass,,32.302475,,,,Raphaël Varane,5485.0,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,174,Real Madrid,220,['774d2229-1a17-4468-a2bd-1c76b476d3a0'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:36.978,Pass,
,,,,,,,,,,,,,,,,,1.443865,,,,,,,,,,,,,b3cdd5a3-4938-4256-a98a-d526c8ccb558,2750,,"[49.6, 26.0]",3825886,72,,True,,,-0.4116113,,Right Foot,,,,"[69.3, 17.4]",,Ground Pass,,21.495348,,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,174,Real Madrid,220,['3b713b5f-e0fa-4115-9604-b89100f85958'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:41.949,Pass,
,,,,,,,,,,,,,,,,,1.152565,,,,,,,,,,,,,96dfc2a6-1fd8-480b-b4ff-bc1a6c406dc5,2752,,"[66.2, 19.1]",3825886,72,,,,,2.7657866,,Right Foot,,,,"[51.5, 24.9]",,Ground Pass,,15.802848,,,,Raphaël Varane,5485.0,,,,,,2,From Throw In,Lucas Vázquez Iglesias,5200.0,Left Wing,174,Real Madrid,220,['0462411e-1b2b-49ce-8520-41903513eca4'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:44.626,Pass,
,,,,,,,,,,,,,,,,,1.359736,,,,,,,,,,,,,713d6713-2264-4712-a737-b283dc409636,2755,,"[51.4, 27.0]",3825886,72,,,,,1.7418653,,Right Foot,,,,"[46.2, 57.1]",,Low Pass,,30.545868,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,174,Real Madrid,220,['f0c2e554-0fb2-45dd-826b-e454f3a98784'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:46.467,Pass,
,,,,,,,,,,,,,,,,,0.68065,,,,,,,,,,,,,78930e36-7770-4f4f-bb08-b35f29903f86,2758,,"[42.5, 50.7]",3825886,72,,,,,-0.7469556,,Right Foot,,,,"[47.9, 45.7]",,Ground Pass,,7.359348,,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,174,Real Madrid,220,['6635d219-95bb-407f-8ce4-1d7d0289a31c'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:50.689,Pass,
,,,,,,,,,,,,,,,,,1.423009,,,,,,,,,,,,,3f714310-3552-4bf5-a6ab-415881a59d8f,2760,,"[47.9, 45.7]",3825886,72,,,,,1.4342468,,Right Foot,,,,"[51.5, 71.9]",,Ground Pass,,26.44617,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,174,Real Madrid,220,['598c2522-f775-466e-9cec-e6b71a0c9118'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:51.370,Pass,
,,,,,,,,,,,,,,,,,0.811829,,,,,,,,,,,,,c80131d3-4143-41c7-a259-6c528ab23c25,2763,,"[70.6, 70.9]",3825886,72,,,,,-1.5243182,,Right Foot,,,,"[71.0, 62.3]",,Ground Pass,,8.609298,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,174,Real Madrid,220,['583c5327-b0fe-4dec-9083-7576114feac4'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:56.090,Pass,
,,,,,,,,,,,,,,,,,0.775305,,,,,,,,,,,,,e01d0dc1-ad1b-43a7-8e59-0529a1ab6b12,2766,,"[70.8, 62.9]",3825886,72,,,,,1.310765,,Right Foot,,,,"[73.7, 73.8]",,Ground Pass,,11.279184,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Forward,174,Real Madrid,220,['85d82031-d55e-48d1-bdd3-873ebb604b6c'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:57.389,Pass,
,,,,,,,,,,,,,,,,,0.813831,,,,,,,,,,,,,91a09984-5432-4cd5-a1d8-1972aa93e2c7,2769,,"[74.4, 74.5]",3825886,73,,,,,-1.3838171,,Right Foot,,,,"[75.8, 67.1]",,Ground Pass,,7.531268,,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,174,Real Madrid,220,['19c17560-86fe-4c48-af97-f80c2e45e93d'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:00.863,Pass,
,,,,,,,,,,,,,,,,,1.069834,,,,,,,,,,,,,64f4fe68-f2ae-4442-ad7b-567e4a79598b,2771,,"[75.8, 67.1]",3825886,73,,,,,2.440109,,Left Foot,,,,"[70.0, 72.0]",,Ground Pass,,7.5927596,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,174,Real Madrid,220,['17dda717-a54b-4dea-86a3-a64d72299815'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:01.677,Pass,
,,,,,,,,,,,,,,,,,1.284065,,,,,,,,,,,,,d651a034-b5e6-48b3-ace4-68a7aff3a359,2774,,"[66.8, 67.3]",3825886,73,,,,,-0.7670852,,Right Foot,,,,"[80.7, 53.9]",,Ground Pass,,19.307253,,Incomplete,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,174,Real Madrid,220,"['0659ab96-ce1e-47b8-94b3-a8eed9e43ea7', '2a9d9870-0713-4d85-892e-bcf85d6f9713']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:03.227,Pass,
,,,,,,,,,,,,,,,,,2.642124,,,,,,,,,,,,,8d090f4d-032b-44df-b061-ee0ecfb76c8b,2779,,"[46.6, 27.5]",3825886,73,,,,True,1.0398349,,,,,,"[56.7, 44.7]",,High Pass,,19.946178,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,174,Real Madrid,220,"['86360d47-477c-4100-890b-eed819f594a2', 'ef10d30c-ee5f-44ab-9f46-916ad4ff19be', 'fd9fd502-8982-41bd-915c-2b3c5cbb2a0e']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:06.667,Pass,True
,,,,,,,,,,,,,,,,,1.470452,,,,,,,,,,,,,2c2190f7-866d-4e95-bd11-a5c4bddbe025,2783,,"[63.7, 32.5]",3825886,73,,,,,-1.4178339,,Right Foot,,,,"[67.4, 8.5]",,Ground Pass,,24.283533,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Throw In,Lucas Vázquez Iglesias,5200.0,Left Wing,174,Real Madrid,220,['f9028c21-430a-430d-b1c4-4e4189810dfb'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:09.949,Pass,
,,,,,,,,,,,,,,,,,3.758204,,,,,,,,,,,,,9eed22d5-6ac6-44f0-afaa-22905de56a7c,2788,,"[84.0, 18.2]",3825886,73,,,,,-0.23387572,,Right Foot,,,,"[118.0, 10.1]",,Ground Pass,,34.951538,,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,174,Real Madrid,220,['70bdf091-2441-4d0b-a492-3c005a372f93'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:14.783,Pass,
,,,,,,,,,,,,,,,,,1.560954,,,,,,,,,,,,,02f89d0f-67d6-4dbb-8d8f-a4cb4893bc64,2792,,"[117.0, 10.7]",3825886,73,,,,,2.2367656,,Right Foot,,,,"[103.8, 27.5]",,High Pass,,21.365393,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Throw In,Lucas Vázquez Iglesias,5200.0,Left Wing,174,Real Madrid,220,['ffdad2bd-e24b-41e8-8c48-51a5299f5eec'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:20.255,Pass,
,,,,,,,,,,,,,,,,,1.515817,,,,,,,,,,,,,a00c814f-cc51-47ad-812b-daf7539a3bb7,2799,,"[29.8, 51.6]",3825886,73,,,,,1.2428347,,Right Foot,,,,"[38.0, 75.7]",,Ground Pass,,25.456825,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,175,Rayo Vallecano,360,['a4c0a658-5767-4d70-9c3b-c5e87892bbd7'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:25.271,Pass,
,,,,,,,,,,,,,,,,,2.349631,,,,,,,,,,,,,7f05ae0b-f9fb-45cc-b0ca-920dda1758b3,2802,,"[51.4, 78.1]",3825886,73,,,,,-0.052100047,,Right Foot,,,,"[84.0, 76.4]",,Ground Pass,,32.644295,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,175,Rayo Vallecano,360,['29dd54f7-b54e-4d98-aba2-678978764581'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:29.012,Pass,
,,,,,,,,,,,,,,,,,0.188401,,,,,,,,,,,,,fae85ace-ef6c-4646-a985-54a34c4d8ff0,2805,,"[83.3, 76.6]",3825886,73,,,,,-1.2722974,,Right Foot,,,,"[83.7, 75.3]",,Ground Pass,,1.360147,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,175,Rayo Vallecano,360,"['310dd0bb-e964-4b56-8ab6-4ec35f5f8c47', '72070816-675d-4f33-9a2d-72f909a8743b', 'b72b9dd7-4d88-493a-8b41-f41af386426a']",31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:31.361,Pass,True
,,,,,,,,,,,,,,,,,1.269398,,,,,,,,,,,,,2c1f40a3-4536-4609-93ad-3eb6359ba9d7,2808,,"[32.0, 16.9]",3825886,73,,,,,0.7309067,,Right Foot,,,,"[49.4, 32.5]",,Ground Pass,,23.369211,,,,Luka Modrić,5463.0,,,,,Recovery,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Forward,176,Real Madrid,220,['236c6a77-19da-40a9-8231-87ec1e0d4ef6'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:33.595,Pass,
,,,,,,,,,,,,,,,,,0.675566,,,,,,,,,,,,,89a5fe0b-8863-41c3-affe-63ecdab5d905,2812,,"[50.4, 33.3]",3825886,73,,,,,0.15741688,,Right Foot,,,,"[56.7, 34.3]",,Ground Pass,,6.3788714,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,176,Real Madrid,220,"['15754726-5b9b-40c1-af69-7b5d993343db', '6eb314a6-2acf-42f9-8b05-40b19c326aa9']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:35.629,Pass,True
,,,,,,,,,,,,,,,,,4.278509,,,,,,,,,,,,,962664c9-53b6-4f12-8e8a-29425bc2815c,2815,,"[56.3, 39.2]",3825886,73,,,,,0.3874319,,Right Foot,,,,"[113.4, 62.5]",,High Pass,,61.670902,,,,Gareth Frank Bale,6399.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,176,Real Madrid,220,['28cf38dd-715f-4129-b4c6-408dec7249a6'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:37.562,Pass,
,,,,,,,,,,,,,,,,,0.606189,,,,,,,,,,,,,dcc97ed4-297a-460f-9edb-d757730d3556,2818,,"[117.4, 57.1]",3825886,73,,,,,-1.6728033,,Right Foot,True,,,"[116.1, 44.4]",,Ground Pass,,12.766362,,Incomplete,,Lucas Vázquez Iglesias,5200.0,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,176,Real Madrid,220,"['afdd5dc4-521b-4e26-84df-2eefad2c7ed9', 'bd561897-5ea5-4684-b127-55dc2a492ee5']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:45.618,Pass,
,,,,,,,,,,,,,,,,,1.258631,,,,,,,,,,,,,c181155a-6305-43bf-8d3f-e62252d63186,2821,,"[26.8, 19.1]",3825886,73,,,,,-2.158799,,Right Foot,,,,"[24.8, 16.1]",,Ground Pass,,3.6055512,,,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,177,Rayo Vallecano,360,['93e1f31b-6cf4-47a8-a983-d812b0d7485e'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:49.473,Pass,
,,,,,,,,,,,,,,,,,0.832019,,,,,,,,,,,,,706f6666-a497-47e8-ae49-2c5a5981b343,2824,,"[28.1, 14.5]",3825886,73,,,,,1.6322572,,Right Foot,,,,"[27.7, 21.0]",,Ground Pass,,6.512296,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,177,Rayo Vallecano,360,['d513a772-b400-42e5-a6cc-080610195ce3'],51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:51.448,Pass,
,,,,,,,,,,,,,,,,,1.273176,,,,,,,,,,,,,0283d7b0-a432-4f6b-9cb5-8777523871c2,2827,,"[31.7, 19.1]",3825886,73,,,,,-0.9931204,,Right Foot,,,,"[40.5, 5.6]",,Ground Pass,,16.1149,,,,Tiago Manuel Dias Correia,7900.0,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,177,Rayo Vallecano,360,['80f4447b-06f0-436d-acff-b38f844d4a04'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:53.929,Pass,
,,,,,,,,,,,,,,,,,0.935729,,,,,,,,,,,,,81949eb3-d98a-4659-96db-c8a89bb83687,2830,,"[40.7, 5.2]",3825886,73,,,,,0.5546816,,Right Foot,,,,"[49.9, 10.9]",,Ground Pass,,10.822661,,,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,177,Rayo Vallecano,360,['66eace33-952d-4dfb-8cdf-1247ba9c01b6'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:55.676,Pass,
,,,,,,,,,,,,,,,,,0.787785,,,,,,,,,,,,,99b76192-350e-47b4-a090-96a1359277b1,2832,,"[50.1, 10.8]",3825886,73,,,,,1.6010901,,Right Foot,,,,"[49.9, 17.4]",,Ground Pass,,6.6030297,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,177,Rayo Vallecano,360,['091443f2-3c18-4569-8d09-698fb2e145c7'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:56.612,Pass,
,,,,,,,,,,,,,,,,,1.147856,,,,,,,,,,,,,723b576d-e046-4af9-a80a-4b04d36570f7,2835,,"[54.6, 25.1]",3825886,73,,,,,1.47804,,Right Foot,,,,"[55.8, 38.0]",,Ground Pass,,12.955694,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,177,Rayo Vallecano,360,['e00d341f-143b-4a9f-bf20-17d79f27ce2d'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:58.634,Pass,
,,,,,,,,,,,,,,,,,2.471004,,,,,,,,,,,,,1762f758-b07a-4acb-82ce-95b1c7bcbc49,2838,,"[77.7, 52.4]",3825886,74,,,,,0.86459726,,Left Foot,,,,"[98.0, 76.2]",,Ground Pass,,31.281464,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,177,Rayo Vallecano,360,['31283941-a954-47b3-a3e2-51ac68e5ab54'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:03.254,Pass,
,,,,,,,,,,,,,,,,,1.241457,,,,,,,,,,,,,0a41e6f2-fced-4616-8d5c-45e70058da39,2841,,"[107.7, 71.6]",3825886,74,,,,,-1.2127923,,Right Foot,True,,,"[118.4, 43.0]",,High Pass,,30.536045,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,177,Rayo Vallecano,360,"['7b342a78-29c8-49df-92ad-ff72c3bd218d', 'e83d5940-2289-468b-afc5-bdf70cf366a0']",7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:07.729,Pass,
,,,,,,,,,,,,,,,,,1.760368,,,,,,,,,,,,,f5e0b0cb-4527-4069-9488-7a930f4c3d33,2845,,"[8.4, 42.8]",3825886,74,,,,,0.17716223,,Keeper Arm,,,,"[31.3, 46.9]",,Ground Pass,,23.264135,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,178,Real Madrid,220,['488ee485-bc8e-42e3-8e30-796c9aabd6bb'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:10.768,Pass,
,,,,,,,,,,,,,,,,,1.480741,,,,,,,,,,,,,52df68cf-5827-41e6-9f1e-23959073370c,2847,,"[40.1, 51.4]",3825886,74,,True,,,0.98657084,,Right Foot,,,,"[56.3, 75.9]",,Ground Pass,,29.371586,,,,Gareth Frank Bale,6399.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,178,Real Madrid,220,['010ea262-0884-450e-ad95-91ec4d8e118f'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:14.086,Pass,
,,,,,,,,,,,,,,,,,0.495639,,,,,,,,,,,,,dedb8a38-865c-4475-b9fa-1b1693a4cf21,2852,,"[52.1, 48.7]",3825886,74,,True,,,-1.7585044,,Right Foot,,,,"[48.7, 30.8]",,Ground Pass,,18.220043,,,,Raphaël Varane,5485.0,,,,,Free Kick,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,179,Real Madrid,220,['5015c1d8-6cea-4807-86b3-201f39d73fdc'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:36.404,Pass,
,,,,,,,,,,,,,,,,,1.411401,,,,,,,,,,,,,d97e61e6-f38a-4f96-b863-2612ebe92681,2854,,"[48.7, 31.0]",3825886,74,,True,,,-1.2341216,,Right Foot,,,,"[55.7, 11.0]",,Ground Pass,,21.189621,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Free Kick,Raphaël Varane,5485.0,Left Center Back,179,Real Madrid,220,['e433d5d7-d443-4809-99ee-daf38da26d0f'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:36.900,Pass,
,,,,,,,,,,,,,,,,,0.802861,,,,,,,,,,,,,5b5c846c-aea2-4a2e-90d8-d98ae2b030d4,2856,,"[58.4, 10.4]",3825886,74,,,,,0.13197182,,Left Foot,,,,"[69.7, 11.9]",,Ground Pass,,11.399123,,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,179,Real Madrid,220,['24e80499-5ab5-453c-880b-6ffe598eae63'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:39.930,Pass,
,,,,,,,,,,,,,,,,,0.907713,,,,,,,,,,,,,7faa1a49-d000-43d0-b286-8ef39b8f7bee,2859,,"[83.6, 8.1]",3825886,74,,,,,-1.1006129,,Right Foot,,,,"[86.7, 2.0]",,Ground Pass,,6.842514,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Left Wing,179,Real Madrid,220,['11ce1b8d-0541-42a5-9854-2add05ac3709'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:42.715,Pass,
,,,,,,,,,,,,,,,,,1.996002,,,,,,,,,,,,,e2593259-ad80-405f-91a1-fe212ae28439,2862,,"[88.8, 2.0]",3825886,74,,,,,0.1511232,,Right Foot,,,,"[108.5, 5.0]",,Ground Pass,,19.927116,,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Forward,179,Real Madrid,220,['2d11f545-a719-4e1d-ab25-985457e0f906'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:44.388,Pass,
,,,,,,,,,,,,,,,,,0.075277,,,,,,,,,,,,,23215855-120f-475b-9dae-ff21b9f6e197,2869,,"[117.8, 22.6]",3825886,74,,,,,2.003204,,Right Foot,,,,"[117.2, 23.9]",,Ground Pass,,1.4317821,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Left Wing,179,Real Madrid,220,"['9ce17063-4bd1-4e56-ae02-3dcf4b650a89', 'd0ca2066-dab1-4adc-b5a7-7bf1e8119b5f']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:49.815,Pass,
