50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.962352,,,,,,,,,,,,,,e5992d9c-52ad-4d2f-a049-9e0b1fef7381,1752,,"[59.7, 36.5]",3825798,45,,,,,2.5595305,,Left Foot,,,"[48.0, 44.2]",,Ground Pass,,14.006427,,,Simão Mate,27122.0,,,,,,,2,From Kick Off,Giuseppe Rossi,7141.0,Left Center Forward,107,Levante UD,221,['2cfe8216-733c-44ca-89d1-d73c6726f733'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.872,Pass,
,,,,,,,,,,,,,,,,1.761564,,,,,,,,,,,,,,f3a6ae5c-8bf7-4696-a0e1-d5690420e785,1755,,"[47.3, 43.2]",3825798,45,,,,,-1.8659682,,Right Foot,,,"[38.3, 13.6]",,Ground Pass,,30.938002,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,2,From Kick Off,Simão Mate,27122.0,Right Defensive Midfield,107,Levante UD,221,['0c75eb8f-1618-4669-8c97-a35cb2ed26f4'],2,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:02.773,Pass,
,,,,,,,,,,,,,,,,2.06043,,,,,,,,,,,,,,90de98f8-8c63-4a73-995a-b941e1b9dd51,1758,,"[36.8, 14.9]",3825798,45,,,,,2.1423876,,Left Foot,,,"[24.0, 34.8]",,Ground Pass,,23.66115,,,Zouhair Feddal,6647.0,,,,,,,2,From Kick Off,Lucas Alfonso Orbán Alegre,27480.0,Left Back,107,Levante UD,221,['384a638b-e467-4e31-a2bb-6c88fbcbd9c9'],6,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:06.022,Pass,
,,,,,,,,,,,,,,,,1.171518,,,,,,,,,,,,,,4a4ea76e-b6d7-4776-9cb2-40baa15fda1e,1761,,"[30.8, 41.7]",3825798,45,,,,,0.5819051,,Left Foot,,,"[42.2, 49.2]",,Ground Pass,,13.645879,,,Simão Mate,27122.0,,,,,,,2,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,107,Levante UD,221,['c7e569ad-b15d-4695-89cf-72a1a7500a55'],9,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:09.984,Pass,
,,,,,,,,,,,,,,,,1.434366,,,,,,,,,,,,,,b2690e29-582f-4da4-9819-1f072fbb4879,1763,,"[42.2, 49.2]",3825798,45,,,,,-2.555052,,Right Foot,,,"[26.4, 38.7]",,Ground Pass,,18.970766,,,Zouhair Feddal,6647.0,,,,,,,2,From Kick Off,Simão Mate,27122.0,Right Defensive Midfield,107,Levante UD,221,['c4b5a9d2-f53a-44c3-8c58-85b366c67d26'],11,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:11.155,Pass,
,,,,,,,,,,,,,,,,1.798763,,,,,,,,,,,,,,6553705b-ed46-4c2f-999f-f7ee935cf242,1766,,"[26.6, 38.7]",3825798,45,,,,,-1.2868375,,Left Foot,,,"[33.4, 15.4]",,Ground Pass,,24.272001,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,107,Levante UD,221,['44b79633-2547-4023-ab59-3af86a39179b'],12,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:12.680,Pass,
,,,,,,,,,,,,,,,,1.521946,,,,,,,,,,,,,,43370f7c-2c3f-4419-973c-d5c2f9d6b471,1768,,"[33.4, 15.4]",3825798,45,,,,,2.234659,,Right Foot,,,"[21.9, 30.1]",,Ground Pass,,18.663868,,,Zouhair Feddal,6647.0,,,,,,,2,From Kick Off,Víctor Camarasa Ferrando,6659.0,Left Midfield,107,Levante UD,221,['0c8abc11-d059-4719-a60c-b897ac6d84d3'],14,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:14.478,Pass,
,,,,,,,,,,,,,,,,1.635587,,,,,,,,,,,,,,19713706-8b61-4622-af1f-63c8895f7b2d,1771,,"[28.7, 28.8]",3825798,45,,,,,-0.8868451,,Left Foot,,,"[43.7, 10.4]",,Ground Pass,,23.739418,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,107,Levante UD,221,['56049679-a1c9-4c62-9e44-5138fc28f148'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:19.579,Pass,
,,,,,,,,,,,,,,,,0.878628,,,,,,,,,,,,,,3753aed0-eddd-4ff0-97c5-52c757bf1340,1774,,"[56.7, 8.7]",3825798,45,,,,,-0.18079957,,Right Foot,,,"[75.3, 5.3]",,Ground Pass,,18.9082,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,2,From Kick Off,Víctor Camarasa Ferrando,6659.0,Left Midfield,107,Levante UD,221,['4af39c7c-1516-43fd-ad50-99f1430d6177'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:22.927,Pass,
,,,,,,,,,,,,,,,,0.996662,,,,,,,,,,,,,,949a3de7-3f16-4d74-9837-0f4759c07a9e,1778,,"[48.4, 80.0]",3825798,45,,,,,-0.7968919,,,,,"[57.0, 71.2]",,Low Pass,,12.304471,,,Carlos Henrique Casimiro,5539.0,,,,,,Throw-in,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,108,Real Madrid,220,['614990fe-74b3-4e54-9310-1e144e4ef01f'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.082,Pass,
,,,,,,,,,,,,,,,,3.76877,,,,,,,,,,,,,,90381445-0855-4379-9df4-3617b20f2988,1781,,"[54.8, 68.6]",3825798,45,,,,,-2.1235292,,Right Foot,,,"[19.7, 11.7]",,High Pass,,66.85522,,,Raphaël Varane,5485.0,,,True,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,108,Real Madrid,220,['00184f78-e6fc-4dc1-a97d-e9b665f4391b'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:36.221,Pass,
,,,,,,,,,,,,,,,,1.759434,,,,,,,,,,,,,,00a0896a-c790-413d-8df8-9f64cfeaae69,1784,,"[18.5, 7.8]",3825798,45,,,,,-0.15638879,,Left Foot,,,"[42.6, 4.0]",,Ground Pass,,24.397745,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,108,Real Madrid,220,['c94a741b-88a9-4cd5-992c-7dfb6fb07a1a'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:41.113,Pass,
,,,,,,,,,,,,,,,,1.465583,,,,,,,,,,,,,,780d2b31-480e-4bab-9f1a-c87877b6bb11,1787,,"[42.6, 4.0]",3825798,45,,,,,-0.10598436,,Right Foot,,,"[56.7, 2.5]",,Ground Pass,,14.179563,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Back,108,Real Madrid,220,['e291f410-30c3-4afc-969d-3079e61912fd'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:43.645,Pass,
,,,,,,,,,,,,,,,,0.803282,,,,,,,,,,,,,,a2f3bd18-be9b-4e0e-b972-f54c75c3b7ee,1790,,"[57.0, 2.7]",3825798,45,,,,,1.3473197,,Right Foot,,,"[58.5, 9.3]",,Ground Pass,,6.7683086,,,James David Rodríguez Rubio,5695.0,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,108,Real Madrid,220,['6cfbcbaa-185d-49be-b411-a1234e2d3080'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:45.921,Pass,
,,,,,,,,,,,,,,,,1.177087,,,,,,,,,,,,,,a59d754d-522b-4186-ac33-5e7bc53582cd,1792,,"[58.5, 9.3]",3825798,45,,,,,-2.782822,,Left Foot,,,"[43.3, 3.6]",,Ground Pass,,16.233606,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,2,From Throw In,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,108,Real Madrid,220,['4caca234-f342-4432-960b-96540169bc26'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:46.724,Pass,
,,,,,,,,,,,,,,,,0.905745,,,,,,,,,,,,,,798e9a9c-d18f-448d-a220-912560a0061b,1795,,"[42.4, 3.6]",3825798,45,,,,,1.849096,,Right Foot,,,"[39.4, 14.1]",,Ground Pass,,10.920165,,,Toni Kroos,5574.0,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Back,108,Real Madrid,220,['b020b479-0aa1-481e-a49a-c472bb3ec982'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:48.680,Pass,
,,,,,,,,,,,,,,,,1.82788,,,,,,,,,,,,,,fb5cb4a7-4ce0-4104-8ad0-87bae05cab89,1797,,"[45.6, 15.1]",3825798,45,,,,,-2.7540689,,Left Foot,,,"[35.8, 11.1]",,Ground Pass,,10.584895,,,Raphaël Varane,5485.0,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,108,Real Madrid,220,['28b78a67-7a60-4f1b-8aba-90a8ebcacff1'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:49.585,Pass,
,,,,,,,,,,,,,,,,2.015171,,,,,,,,,,,,,,5d420b76-a815-43ff-8175-c18d8943851c,1800,,"[33.2, 13.2]",3825798,45,,,,,1.4779979,,Right Foot,,,"[38.3, 68.0]",,Ground Pass,,55.036804,,,Kléper Laveran Lima Ferreira,20016.0,,,True,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,108,Real Madrid,220,['236b329e-9f08-4076-9721-b2d5b2bf07b4'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:52.016,Pass,
,,,,,,,,,,,,,,,,1.33236,,,,,,,,,,,,,,e6a35b71-2e80-4062-839e-8df9e1fffde5,1803,,"[38.8, 71.2]",3825798,45,,,,,0.31403863,,Right Foot,,,"[50.5, 75.0]",,Ground Pass,,12.301626,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,108,Real Madrid,220,['601aee33-1ffa-476e-aa83-393ca9ce0aaf'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:56.279,Pass,
,,,,,,,,,,,,,,,,3.216975,,,,,,,,,,,,,,b77b4546-cb3e-4185-9904-7d79bb212a0c,1806,,"[50.5, 75.0]",3825798,45,,,,,-2.4862761,,Right Foot,,,"[25.0, 55.4]",,Ground Pass,,32.162247,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,108,Real Madrid,220,['91486c8d-3e8a-45cc-90bb-967e97d4d290'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:57.866,Pass,
,,,,,,,,,,,,,,,,1.312424,,,,,,,,,,,,,,62c633c9-63d2-4541-9380-b90aa25e9241,1809,,"[25.0, 50.1]",3825798,46,,,,,-1.5841289,,Right Foot,,,"[24.6, 20.1]",,Ground Pass,,30.002666,,,Raphaël Varane,5485.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,108,Real Madrid,220,['f41496a5-ff98-429f-a3d8-2b7855872a73'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:02.410,Pass,
,,,,,,,,,,,,,,,,1.904963,,,,,,,,,,,,,,73fd4a3c-5fe3-4447-b88e-fe661718b7ee,1812,,"[26.7, 10.6]",3825798,46,,,,,0.11280038,,Left Foot,,,"[52.3, 13.5]",,Ground Pass,,25.763735,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,108,Real Madrid,220,"['11bc0bef-0402-47d4-81ac-cbaf6a51f0d1', 'af7bb18a-8a7f-4b2d-a237-7487d36d038b']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:05.835,Pass,
,,,,,,,,,,,,,,,,1.755134,,,,,,,,,,,,,,343a5340-cfdc-4ae7-93b6-48a1b33f844e,1816,,"[79.2, 69.9]",3825798,46,,,,,1.022247,,Right Foot,,,"[84.7, 78.9]",,Ground Pass,,10.547511,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,,2,From Throw In,Simão Mate,27122.0,Right Defensive Midfield,108,Real Madrid,220,['4cf75c37-b251-47d1-b4a8-328b2955dfde'],9,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:09.108,Pass,
,,,,,,,,,,,,,,,,4.495085,,,,,,,,,,,,,,ad1a2e4d-b0b3-453f-9c1c-ef33fbc7df53,1818,,"[85.6, 78.9]",3825798,46,,,,,-0.18713365,,Right Foot,,,"[119.4, 72.5]",,Ground Pass,,34.40058,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,108,Real Madrid,220,"['052ba83f-dca1-481b-819d-f9086087a985', '3e284149-a2a9-48da-8a9b-634581d5cbdd']",10,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:10.863,Pass,
,,,,,,,,,,,,,,,,1.269403,,,,,,,,,,,,,,5e2904f1-07dc-4e7e-b4e6-565cd83e7e60,1825,,"[12.3, 3.6]",3825798,46,,,,,0.44310257,,Left Foot,,,"[24.1, 9.2]",,Ground Pass,,13.061394,,,Toni Kroos,5574.0,,,,,,Recovery,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Back,108,Real Madrid,220,['7cc4c10a-299d-46b5-b59d-a6adf83182a5'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:18.011,Pass,
,,,,,,,,,,,,,,,,0.941823,,,,,,,,,,,,,,c7e1dcaa-7525-4bc5-9436-b49282a1747e,1828,,"[40.7, 21.8]",3825798,46,,,,,1.0194398,,Right Foot,,,"[52.2, 40.5]",,Ground Pass,,21.953133,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,108,Real Madrid,220,['7f5e1e1f-95f1-419f-87f2-3900ed48fe87'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:23.880,Pass,
,,,,,,,,,,,,,,,,0.795173,,,,,,,,,,,,,,9bf64e21-b7dd-4c41-98c9-9356d3b3181a,1830,,"[52.2, 40.5]",3825798,46,,,,,-0.5747759,,Right Foot,,,"[61.0, 34.8]",,Ground Pass,,10.484751,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Throw In,Lucas Vázquez Iglesias,5200.0,Right Wing,108,Real Madrid,220,['3fb090a3-fe69-4cd2-96cc-7a82f642d6a7'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:24.822,Pass,
,,,,,,,,,,,,,,,,2.252248,,,,,,,,,,,,,,e443201e-5c87-42c8-809f-155e478a33a4,1832,,"[61.0, 34.8]",3825798,46,,,,,1.3435906,,Right Foot,,,"[69.3, 70.7]",,Ground Pass,,36.84698,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,108,Real Madrid,220,['5bec0e86-0c6c-4c77-9131-84307f4a1d39'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:25.617,Pass,
,,,,,,,,,,,,,,,,0.299853,,,,,,,,,,,,,,7de0a892-6262-41ec-9549-7101af43bc81,1835,,"[91.8, 65.7]",3825798,46,,,,,-0.89106375,,Right Foot,,,"[97.7, 58.4]",,High Pass,,9.38616,Incomplete,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,108,Real Madrid,220,['69df7606-d073-4073-87c6-810a9bc06188'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:30.803,Pass,
,,,,,,,,,,,,,,,,1.439237,,,,,,,,,,,,,,5c9bea78-b355-4be4-b15b-e2bdb4572f96,1837,,"[120.0, 80.0]",3825798,46,,,,,-1.7194247,,Left Foot,,,"[114.4, 42.6]",,High Pass,True,37.81693,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,109,Real Madrid,220,['3e3d073e-210f-4e66-b287-64df657d6df0'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:55.471,Pass,
,,,,,,,,,,,,,,,,0.964651,,,,,,,,,,,,,,6e4e2231-85ab-468e-9c81-aff5b9e8149e,1842,,"[12.3, 26.0]",3825798,47,,True,,,-0.8391099,,Right Foot,,,"[25.5, 11.3]",,Ground Pass,,19.756771,,,Zouhair Feddal,6647.0,,,,,,Free Kick,2,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,110,Levante UD,221,['05f4e2d5-7240-4bc8-85c7-45c842bf860f'],24,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:24.718,Pass,
,,,,,,,,,,,,,,,,0.916993,,,,,,,,,,,,,,0fb6850d-f975-4efd-afac-0b7049cbe700,1844,,"[27.7, 11.1]",3825798,47,,,,,1.6902252,,Left Foot,,,"[25.3, 31.1]",,Ground Pass,,20.143486,,,Simão Mate,27122.0,,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,110,Levante UD,221,['241e6b93-c4f6-4082-b2c9-ffbe6af27ac5'],28,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.065,Pass,
,,,,,,,,,,,,,,,,1.13863,,,,,,,,,,,,,,d09b0f24-a451-45d1-ae62-fc22231f4c0f,1847,,"[25.3, 31.1]",3825798,47,,,,,0.6310794,,Right Foot,,,"[38.3, 40.6]",,Ground Pass,,16.101242,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,From Free Kick,Simão Mate,27122.0,Right Defensive Midfield,110,Levante UD,221,['730fbbab-9510-47dd-ab15-9994d1d6d966'],29,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:29.844,Pass,
,,,,,,,,,,,,,,,,2.368003,,,,,,,,,,,,,,c6b1c24c-d06c-42ce-b8ea-f9cbe3897a92,1850,,"[40.4, 46.3]",3825798,47,,,,,-1.4415213,,Right Foot,,,"[45.6, 6.3]",,Ground Pass,,40.336582,,,Zouhair Feddal,6647.0,,,True,,,,2,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Midfield,110,Levante UD,221,['5413b9ad-a083-4dc3-a649-3fa759605e45'],35,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:35.392,Pass,
,,,,,,,,,,,,,,,,1.988489,,,,,,,,,,,,,,1e5f0e52-4630-4fd5-bbe9-3ec99b722ba3,1853,,"[55.5, 4.9]",3825798,47,,,,,0.5747344,,Left Foot,,,"[94.1, 29.9]",,High Pass,,45.988693,,,Deyverson Brum Silva Acosta,25134.0,,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,110,Levante UD,221,['a18110e5-a54b-4efe-bd27-5b464851e19c'],39,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:39.750,Pass,
,,,,,,,,,,,,,,,,1.087411,,,,,,,,,,,,,,2d3b16e6-bfa0-47ed-982a-b4ce0464dda5,1856,,"[94.8, 29.7]",3825798,47,,,,,-1.199905,,Other,,,"[98.3, 20.7]",,Low Pass,,9.656604,,,José Luis Morales Nogales,6668.0,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,110,Levante UD,221,['3e908a49-6ceb-4ffb-9ccf-1395fd83c1fa'],41,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:41.765,Pass,
,,,,,,,,,,,,,,,,1.090285,,,,,,,,,,,,,,e9072dfc-0afb-4b0a-9066-0cc8147481b0,1860,,"[104.2, 24.5]",3825798,47,,,,,1.5273454,,Right Foot,,,"[104.8, 38.3]",,Ground Pass,,13.813037,,,Deyverson Brum Silva Acosta,25134.0,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Right Midfield,110,Levante UD,221,['bd82b3a1-92b5-469f-abce-d64e9d9a2efa'],45,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:45.597,Pass,
,,,,,,,,,,,,,,,,1.4927,,,,,,,,,,,,,,f6aa4d98-612c-4836-b6e5-5f289399104a,1862,,"[104.8, 38.3]",3825798,47,,,,,-0.75976276,,Left Foot,,,"[108.8, 34.5]",,High Pass,,5.517246,Incomplete,,Giuseppe Rossi,7141.0,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,110,Levante UD,221,"['23d1c313-612c-4659-870f-f69bb3ad5ddb', '48d40a03-2326-429f-87a8-cb4035dfc131']",46,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:46.688,Pass,
,,,,,,,,,,,,,,,,2.96065,,,,,,,,,,,,,,fd346cb0-2720-41b1-8969-a5221b6b8010,1868,,"[82.7, 23.6]",3825798,47,,,,,-2.2575397,,Right Foot,,,"[69.5, 7.5]",,Low Pass,,20.819462,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,2,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Midfield,110,Levante UD,221,['38fc7a9b-0fe4-42df-b087-f52e16b3311b'],51,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.599,Pass,
,,,,,,,,,,,,,,,,3.260301,,,,,,,,,,,,,,5bb25df2-3a07-43e0-85ff-0b433c5a8fa1,1871,,"[69.5, 7.5]",3825798,47,,,,,2.9283254,,Left Foot,,,"[38.1, 14.3]",,Ground Pass,,32.12787,,,Zouhair Feddal,6647.0,,,,,,,2,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,110,Levante UD,221,['a755beaa-70c1-4a61-9e03-01ea34ffaff6'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:54.624,Pass,
,,,,,,,,,,,,,,,,1.352972,,,,,,,,,,,,,,8ad2a43e-1938-46b4-bdac-8d60191e8ab3,1874,,"[36.8, 15.5]",3825798,48,,,,,1.735945,,Left Foot,,,"[34.2, 31.1]",,Ground Pass,,15.815183,,,Simão Mate,27122.0,,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,110,Levante UD,221,['77f761cd-24df-44b0-ac68-c4165e1b8350'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:00.643,Pass,
,,,,,,,,,,,,,,,,1.205203,,,,,,,,,,,,,,8a8462f0-5b86-4ff9-a04d-d4ef600f48cc,1877,,"[34.0, 30.7]",3825798,48,,,,,-1.6218158,,Right Foot,,,"[32.8, 7.2]",,Ground Pass,,23.530619,,,Zouhair Feddal,6647.0,,,,,,,2,From Free Kick,Simão Mate,27122.0,Right Defensive Midfield,110,Levante UD,221,['34883b8a-e88d-4357-b2d5-4881fc24029e'],2,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:02.188,Pass,
,,,,,,,,,,,,,,,,2.780384,,,,,,,,,,,,,,1a5a853a-9746-43cd-b7fc-c84b6bf72091,1880,,"[34.7, 4.9]",3825798,48,,,,,0.3190515,,Left Foot,,,"[79.2, 19.6]",,High Pass,,46.865124,Incomplete,,,,,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,110,Levante UD,221,['63764536-559d-4943-99b1-1e86b7b8a0ce'],4,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:04.635,Pass,
,,,,,,,,,,,,,,,,0.875094,,,,,,,,,,,,,,0c9adff3-393a-4399-a305-34315dc5f8ea,1884,,"[41.4, 60.6]",3825798,48,,,,,-0.37017083,,Left Foot,,,"[61.5, 52.8]",,Ground Pass,,21.56038,Incomplete,,Toni Kroos,5574.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,111,Real Madrid,220,"['0c3e44c8-67c2-444f-84ec-2c56db6f1a43', 'b2c3e314-3256-4b48-9c98-44aa9a8ef9d6']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:08.540,Pass,
,,,,,,,,,,,,,,,,0.846661,,,,,,,,,,,,,,c12d3ae7-7b72-4502-aa88-2664aa4167b2,1890,,"[54.4, 60.5]",3825798,48,,,,,1.3352513,,Right Foot,,,"[56.8, 70.5]",,Ground Pass,,10.283968,,,Lucas Vázquez Iglesias,5200.0,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,111,Real Madrid,220,['13b02f15-c0a2-4a33-befe-0028c0556bc6'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:11.611,Pass,
,,,,,,,,,,,,,,,,2.321343,,,,,,,,,,,,,,5c2bb977-7d52-4587-b2a8-3e66736eb7fb,1901,,"[70.0, 57.0]",3825798,48,,,,,-1.6188555,,Right Foot,,,"[67.6, 7.1]",,High Pass,,49.957684,,,José Ignacio Fernández Iglesias,5202.0,,,True,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,111,Real Madrid,220,['1f4564d4-b2bb-4c27-88de-1e34d7db9ebe'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:17.881,Pass,
,,,,,,,,,,,,,,,,1.670968,,,,,,,,,,,,,,008df755-116c-418b-8086-532511995700,1904,,"[70.0, 5.0]",3825798,48,,,,,-0.25121558,,Left Foot,,,"[81.3, 2.1]",,Ground Pass,,11.66619,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Left Back,111,Real Madrid,220,['771e259d-311f-4ded-b43c-e2397cb22680'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:21.718,Pass,
,,,,,,,,,,,,,,,,2.009781,,,,,,,,,,,,,,2460799b-5cb1-4bc6-8a06-0f7c4748a71b,1907,,"[91.7, 3.0]",3825798,48,,,,,1.3610557,,Right Foot,,,"[96.0, 23.2]",,Ground Pass,,20.652603,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,111,Real Madrid,220,"['3576dc2e-ad29-41d5-9d1e-9d7653d4717b', '367d2460-af28-4257-aba4-6ab4a2ed7d71']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:25.428,Pass,
