bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.858733,,,,,,,,,,,,615c2132-48f8-4566-9c08-17fcd6a35465,2795,,"[54.3, 6.6]",3825821,76,,,,True,-0.26931247,,,,,"[76.4, 0.5]",,Low Pass,,22.926403,,Out,,Íñigo Lekue Martínez,6392.0,,,,,,2,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,153,Athletic Club,215,"['27c2ec20-4782-4618-80f9-364585c3c4c5', 'dd5f723a-1165-4454-b80b-eb2dd4046ef8']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:01.171,Pass,True
,,,,,,,,,,,,,,,0.979494,,,,,,,,,,,,31b56e96-58c1-4791-9bf7-20f95fe77e8f,2799,,"[63.5, 80.0]",3825821,76,,,,,-0.67748564,,,,,"[76.8, 69.3]",,Low Pass,,17.069857,,,,Hernán Arsenio Pérez González,6838.0,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Center Midfield,154,Espanyol,214,['3fa518d2-0458-468b-bba0-bd92ce384e92'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:31:43.053,Pass,
,,,,,,,,,,,,,,,4.166405,,,,,,,,,,,,96d95768-0f5f-4057-9670-14a97b38f875,2806,,"[78.9, 68.4]",3825821,77,,,,,-0.35653228,,Right Foot,,,"[118.1, 53.8]",,High Pass,,41.830612,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Free Kick,2,From Free Kick,Álvaro González Soberón,6762.0,Right Back,155,Espanyol,214,['59c2059b-cb3d-4e29-9a14-6fe463129a33'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:32:28.892,Pass,
,,,,,,,,,,,,,,,1.251287,,,,,,,,,,,,714a6aea-6fc5-495a-bd92-92f04d765114,2809,,"[117.3, 52.8]",3825821,77,,,,,-2.333976,e317562a-5190-49c4-929d-21bef286e7f9,Right Foot,True,True,"[108.5, 43.6]",,Ground Pass,,12.731065,,,,Abraham González Casanova,27148.0,True,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,155,Espanyol,214,['f6d512f9-f2f4-4fa1-8286-f48f52f37b4f'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:32:33.121,Pass,
,,,,,,,,,,,,,,,1.193602,,,,,,,,,,,,d57382eb-789c-4633-a7b2-c44e6f11103e,2813,,"[16.2, 44.0]",3825821,77,,,,,0.41757074,,Keeper Arm,,,"[30.4, 50.3]",,Ground Pass,,15.5348,,,,Javier Eraso Goñi,6606.0,,,,,,2,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,157,Athletic Club,215,['207cb449-6b4a-4428-91f5-a85514aafbb9'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:41.473,Pass,
,,,,,,,,,,,,,,,1.433722,,,,,,,,,,,,aa3fdc19-63df-4634-84db-f2559c8bbaa1,2816,,"[44.5, 34.5]",3825821,77,,,,,-2.0369885,,Right Foot,,,"[36.6, 18.8]",,Ground Pass,,17.575552,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Right Wing,158,Athletic Club,215,['04162bb5-662d-4fc4-b15e-b0952c31ee1a'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:46.043,Pass,
,,,,,,,,,,,,,,,1.409955,,,,,,,,,,,,fc17f111-ed0e-415a-a9c5-2c6c8f737a78,2819,,"[36.2, 18.6]",3825821,77,,,,,1.3243747,,Left Foot,,,"[40.3, 34.9]",,Ground Pass,,16.807735,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,159,Athletic Club,215,['0fd87379-8e2a-4d82-87a5-f7fea1ca9989'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:48.677,Pass,
,,,,,,,,,,,,,,,1.320531,,,,,,,,,,,,fbd3d1ae-db47-4159-bf73-f427724a3b5d,2822,,"[44.9, 34.8]",3825821,77,,,,,1.1437922,,Right Foot,,,"[54.0, 54.8]",,Ground Pass,,21.972939,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,160,Athletic Club,215,['a2115916-439e-45ea-bc57-4d9e8dfdbcd4'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:51.643,Pass,
,,,,,,,,,,,,,,,1.795466,,,,,,,,,,,,34786488-2971-4f93-89ab-50fc9ed3d269,2825,,"[55.6, 56.1]",3825821,77,,,,,0.7853982,,Right Foot,,,"[76.0, 76.5]",,Ground Pass,,28.849957,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,161,Athletic Club,215,['623d783b-489b-4c11-bf4c-98acd730216f'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:54.021,Pass,
,,,,,,,,,,,,,,,1.852892,,,,,,,,,,,,ade5196f-9d97-4698-8347-3ec34b7fba17,2828,,"[76.4, 76.0]",3825821,77,,,,,-2.6502705,,Right Foot,,,"[65.0, 69.9]",,Ground Pass,,12.929423,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,162,Athletic Club,215,['a9a890fb-74a4-4856-a37a-c60a2fda67d1'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:55.927,Pass,
,,,,,,,,,,,,,,,1.440064,,,,,,,,,,,,41d7e18f-253a-4614-8cd0-45359a44e30d,2831,,"[74.3, 61.4]",3825821,78,,,,,-2.3509588,,Right Foot,,,"[64.8, 51.8]",,Ground Pass,,13.505924,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,163,Athletic Club,215,['90be77c1-7355-4604-b0ac-0e18a4598eb0'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:00.782,Pass,
,,,,,,,,,,,,,,,0.932985,,,,,,,,,,,,5d002189-c4ca-4ece-8cd4-9b60ce314098,2834,,"[76.7, 62.8]",3825821,78,,,,,0.33287886,,Right Foot,,,"[95.5, 69.3]",,Ground Pass,,19.891958,,,,Raúl García Escudero,6391.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,['cbb37663-3567-41cd-aca9-b6e0d2bcf996'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:06.730,Pass,
,,,,,,,,,,,,,,,1.832761,,,,,,,,,,,,cd807f40-ab6c-4085-a296-6795c28b0fd2,2841,,"[24.8, 12.1]",3825821,78,,,,,0.2728165,,Right Foot,,,"[44.1, 17.5]",,Ground Pass,,20.041208,,Incomplete,,,,,,,,Recovery,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,164,Athletic Club,215,['9591b62a-b57a-4c3f-8035-d390eb195991'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:33:09.712,Pass,
,,,,,,,,,,,,,,,0.980348,,,,,,,,,,,,9591b62a-b57a-4c3f-8035-d390eb195991,2842,,"[76.0, 62.6]",3825821,78,,,,,-1.092444,,Left Foot,,,"[80.2, 54.5]",,Ground Pass,,9.124144,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,"['cd807f40-ab6c-4085-a296-6795c28b0fd2', 'd838c98b-fa79-4da5-a77c-b462140cf85d']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:11.545,Pass,
,,,,,,,,,,,,,,,1.71414,,,,,,,,,,,,9f406acb-647f-44fb-a724-94bb137e9cfc,2845,,"[84.7, 60.9]",3825821,78,,,,,-0.09251862,,Right Foot,,,"[113.8, 58.2]",,Ground Pass,,29.224989,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,164,Athletic Club,215,['64d41af7-f590-4034-841a-caab941b1fb6'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:14.525,Pass,
,,,,,,,,,,,,,,,1.320531,,,,,,,,,,,,fe81a941-adad-4ba3-b205-cf687bc403e4,2853,,"[24.4, 7.4]",3825821,78,,,,,-0.15935165,,Left Foot,,,"[35.6, 5.6]",,Low Pass,,11.34372,,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,164,Athletic Club,215,"['bd039066-33e5-4d9c-bdb1-7b325c516517', 'ce415c33-f382-4e38-a932-151533e3df90']",19,,,,,,,,,,,,,,,,,Espanyol,214,00:33:19.727,Pass,True
,,,,,,,,,,,,,,,1.505181,,,,,,,,,,,,1a6ad64d-f94f-4b4c-8428-44fe3835ba45,2862,,"[96.2, 70.2]",3825821,78,,,,,-0.032246884,,Right Foot,,,"[105.5, 69.9]",,Ground Pass,,9.304837,,,,Javier Eraso Goñi,6606.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,164,Athletic Club,215,['3b2c9a45-73df-4bf0-9341-02611aa5d31a'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:26.566,Pass,
,,,,,,,,,,,,,,,0.834555,,,,,,,,,,,,165f5803-9373-44d6-9649-303f1e5b913d,2866,,"[105.5, 68.5]",3825821,78,,,,,-1.3244092,,Left Foot,,,"[109.7, 51.8]",,High Pass,,17.220047,,Incomplete,,Íñigo Lekue Martínez,6392.0,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Right Wing,164,Athletic Club,215,"['05b4fcc7-38df-4bad-be1e-ce6cb10c5d7b', '599ccdd2-7a74-4d7c-ad5b-4e2104d0e104', 'f070bdcc-d2d2-4799-bc4f-c2948be80202']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:29.580,Pass,True
,,,,,,,,,,,,,,,1.360032,,,,,,,,,,,,23d76025-41c0-4917-9f32-4f9e148b3d8b,2872,,"[89.0, 56.6]",3825821,78,,,,,-0.20997351,,Right Foot,,,"[107.3, 52.7]",,High Pass,,18.710958,,Incomplete,,Javier Eraso Goñi,6606.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,164,Athletic Club,215,"['16942481-6c4c-428d-b596-2fe843f14445', '4122ab50-a187-4675-b060-e650e96a3c64', 'f95f276d-c3db-4f54-9db3-57531cf60fa8']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:33.630,Pass,True
,,,,,,,,,,,,,,,1.031137,,,,,,,,,,,,1567012d-a6cf-49e1-94cb-f627f45d96c0,2876,,"[105.0, 57.7]",3825821,78,,,,True,-1.2490457,,,,,"[106.6, 52.9]",,Low Pass,,5.059644,,Incomplete,,,,,,,,Recovery,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,164,Athletic Club,215,"['0143af62-b0d9-4504-a062-c99bae069150', '8a53bc23-01ab-4e87-843b-e87d2a027d18']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:36.516,Pass,True
,,,,,,,,,,,,,,,1.913907,,,,,,,,,,,,82576612-f7b4-4728-b3c6-0b1b0bd49e0f,2880,,"[73.0, 64.8]",3825821,78,,,,,-1.4118433,,Right Foot,,,"[75.1, 51.7]",,Ground Pass,,13.267253,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,164,Athletic Club,215,['b6ee8e91-6e9b-4aa8-8b7d-06c878e20cab'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:40.617,Pass,
,,,,,,,,,,,,,,,1.620013,,,,,,,,,,,,ea5331c7-6ad4-4035-bdc7-3ecbc2b959bf,2883,,"[74.9, 51.7]",3825821,78,,,,,-1.4350893,,Right Foot,,,"[78.3, 26.8]",,Ground Pass,,25.131056,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,['7b68927c-942e-412f-951b-9ee8c4c27cd4'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:42.732,Pass,
,,,,,,,,,,,,,,,0.856007,,,,,,,,,,,,6e21fb5e-0b66-4ad9-b3c3-e5d986f18654,2886,,"[69.1, 26.5]",3825821,78,,,,,1.7221718,,Right Foot,,,"[67.3, 38.3]",,Ground Pass,,11.936499,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['7cd27664-0aef-4b5f-9c8d-f7ae2f8f935b'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:46.701,Pass,
,,,,,,,,,,,,,,,1.416815,,,,,,,,,,,,f8175928-7d46-4aee-8697-c59425e92f9a,2890,,"[68.2, 36.5]",3825821,78,,,,,-2.745903,,Right Foot,,,"[52.4, 29.9]",,Ground Pass,,17.123083,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,"['1c8e60bc-e1e7-4168-9df8-44cf6019400b', '9b091fa9-53fe-4c03-83a1-2002220c972b']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:47.617,Pass,True
,,,,,,,,,,,,,,,0.934054,,,,,,,,,,,,344f5464-d4ad-47de-a28a-d884ac8ff4ac,2893,,"[52.9, 26.5]",3825821,78,,,,,-0.529455,,Right Foot,,,"[66.4, 18.6]",,Ground Pass,,15.641611,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,164,Athletic Club,215,['15e2cdc3-8fce-465b-a87c-3c01ad0e3e59'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:49.229,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,6ef1602c-56c3-4424-9b21-48f430994d36,2896,,"[70.0, 19.2]",3825821,78,,,,,1.7377665,,Left Foot,,,"[68.5, 28.1]",,Ground Pass,,9.025519,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['cba12f65-708f-4ac3-a5e4-75b7cc3aeec4'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:52.001,Pass,
,,,,,,,,,,,,,,,1.129427,,,,,,,,,,,,a447f88b-09d2-49c2-a673-dc97deb6f286,2899,,"[68.9, 28.2]",3825821,78,,,,,-1.4056476,,Right Foot,,,"[70.1, 21.0]",,Ground Pass,,7.299315,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,['8fc44fd4-1130-47e9-9fc4-4bd26b494dc7'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:53.131,Pass,
,,,,,,,,,,,,,,,1.459476,,,,,,,,,,,,8e2beeac-659a-46ce-8986-3dd776559330,2901,,"[69.4, 21.6]",3825821,78,,,,,2.7955554,,Left Foot,,,"[54.7, 26.9]",,Ground Pass,,15.62626,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['f0d15d58-8afd-4c90-b53a-d4e2cc2a6175'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:54.260,Pass,
,,,,,,,,,,,,,,,1.49878,,,,,,,,,,,,923c8dea-e36d-4156-bb86-e05800bc07a0,2904,,"[55.4, 26.5]",3825821,78,,,,,1.4114447,,Left Foot,,,"[58.1, 43.3]",,Ground Pass,,17.015581,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,164,Athletic Club,215,['06c3bcf2-f28e-4746-a257-5b7e3e41a9a3'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:56.925,Pass,
,,,,,,,,,,,,,,,1.923571,,,,,,,,,,,,47b01b8d-d9f4-4694-96fb-332db6397854,2907,,"[53.2, 40.1]",3825821,78,,,,,-1.3470217,,Right Foot,,,"[56.5, 25.6]",,Ground Pass,,14.870777,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,164,Athletic Club,215,['a342a81e-72a1-4d76-83ef-daf4577f73d0'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:59.702,Pass,
,,,,,,,,,,,,,,,0.997038,,,,,,,,,,,,9d8f1d50-dc22-4ac0-a936-2dd696463432,2910,,"[69.4, 17.9]",3825821,79,,,,,-1.2811048,,Right Foot,,,"[72.5, 7.5]",,Ground Pass,,10.852189,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,164,Athletic Club,215,['dcf5253e-d281-4272-a2de-63c881f265de'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:04.038,Pass,
,,,,,,,,,,,,,,,1.421123,,,,,,,,,,,,63416a7f-2307-4bed-8dcb-1f4f8c369128,2913,,"[72.5, 7.5]",3825821,79,,,,,2.1995926,,Left Foot,,,"[64.5, 18.5]",,Ground Pass,,13.601471,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['d3d023dd-97c5-4742-97a1-653c96f6e4d5'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:06.123,Pass,
,,,,,,,,,,,,,,,1.195954,,,,,,,,,,,,467de7b7-a264-4831-b5e9-1db2fca9b997,2916,,"[65.8, 22.7]",3825821,79,,,,,1.2311906,,Right Foot,,,"[77.6, 56.1]",,Ground Pass,,35.423157,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,164,Athletic Club,215,['bf513f06-d91a-4449-8519-342dbb8f60e0'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:09.073,Pass,
,,,,,,,,,,,,,,,1.568082,,,,,,,,,,,,91bc9404-7cf0-482f-8845-7328f4b958a5,2919,,"[75.3, 55.5]",3825821,79,,,,,-2.2446594,,Right Foot,,,"[64.2, 41.6]",,Ground Pass,,17.788198,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,164,Athletic Club,215,['73bf424b-76b2-4ebf-bcd9-8f2fd4f16075'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:10.754,Pass,
,,,,,,,,,,,,,,,1.529559,,,,,,,,,,,,45964a20-7a44-4fcb-905e-96a338da2d8a,2922,,"[63.8, 41.3]",3825821,79,,,,,0.99233747,,Right Foot,,,"[78.1, 63.2]",,Ground Pass,,26.155306,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,['7121349e-033a-4977-ab65-5b4c03ac42ef'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:12.521,Pass,
,,,,,,,,,,,,,,,2.108595,,,,,,,,,,,,74de1e5d-e135-4d37-b8d0-48cc31c2332f,2925,,"[87.3, 66.3]",3825821,79,,,,,-0.8687166,,Right Foot,True,,"[108.7, 41.0]",,High Pass,,33.136837,,Incomplete,,Íñigo Lekue Martínez,6392.0,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,164,Athletic Club,215,"['5ec27eb2-69d0-4e00-870b-389cad8ddb18', 'e8c5e642-b351-40b9-80e5-9380616ce397']",16,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:16.107,Pass,
,,,,,,,,,,,,,,,1.440796,,,,,,,,,,,,9b010241-7c02-438c-8887-4cbdcda2a940,2930,,"[75.1, 0.1]",3825821,79,,,,,0.8679171,,,,,"[87.3, 14.5]",,High Pass,,18.873262,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Throw-in,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,165,Athletic Club,215,['95ac4a6b-e886-4709-8724-c9614bab2289'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:27.023,Pass,
,,,,,,,,,,,,,,,1.974655,,,,,,,,,,,,a315da86-63b7-40b1-b032-a70b45164eea,2934,,"[89.7, 6.9]",3825821,79,,,,,-0.4120218,,Right Foot,,,"[103.2, 1.0]",,Ground Pass,,14.732956,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,165,Athletic Club,215,['c66208ee-965a-4bfa-9015-0566ff93765d'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:29.919,Pass,
,,,,,,,,,,,,,,,3.116063,,,,,,,,,,,,87389458-a1a0-4417-8e43-0bbcd378bd11,2940,,"[109.7, 0.1]",3825821,79,,,,,2.5670695,,,,,"[90.7, 12.4]",,Low Pass,,22.633823,,,,Aymeric Laporte,4353.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,166,Athletic Club,215,['8d6dae9c-d816-45ca-bd72-ee2ec86ccae2'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:42.434,Pass,
,,,,,,,,,,,,,,,2.533581,,,,,,,,,,,,157b3242-2a3a-41bd-b8dd-05417b887240,2943,,"[93.4, 12.5]",3825821,79,,,,,1.3306253,,Left Foot,True,,"[104.2, 56.6]",,High Pass,,45.403194,,,,Óscar de Marcos Arana,6649.0,,True,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,166,Athletic Club,215,['7868cb86-55e7-468b-ad35-89fcc2baf7dc'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:46.803,Pass,
,,,,,,,,,,,,,,,0.533864,,,,,,,,,,,,d94044ef-141e-40be-b777-5adb81b6cee3,2945,,"[104.2, 56.6]",3825821,79,,,,,-1.3460852,,Head,,,"[105.8, 49.6]",,Low Pass,,7.180529,,Incomplete,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,166,Athletic Club,215,['a81689dc-8583-4102-ae87-c69372d0c8a7'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:49.336,Pass,
,,,,,,,,,,,,,,,1.794586,,,,,,,,,,,,1d2c6620-7175-47c2-9948-e53e8b04df47,2949,,"[20.2, 52.9]",3825821,79,,,,True,0.10110337,,,,,"[40.9, 55.0]",,High Pass,,20.80625,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Recovery,2,From Throw In,Javier López Rodríguez,6791.0,Right Center Midfield,166,Athletic Club,215,"['ba3775f2-2d0b-46c8-a0be-4871f168eedb', 'eff93898-883f-400b-b492-b627ddf72d91']",53,,,,,,,,,,,,,,,,,Espanyol,214,00:34:53.134,Pass,True
,,,,,,,,,,,,,,,4.058712,,,,,,,,,,,,d55f58fb-b811-452e-82c1-0d7b839d2c5d,2958,,"[64.2, 27.5]",3825821,80,,,,,-0.364526,,Right Foot,,,"[117.4, 7.2]",,High Pass,,56.94146,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,166,Athletic Club,215,['cbca6472-5eda-4a31-9ab0-a27aef6da91d'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:03.311,Pass,
,,,,,,,,,,,,,,,0.852329,,,,,,,,,,,,1fcbd684-f977-4d69-84f2-c9255f043878,2964,,"[110.3, 0.1]",3825821,80,,,,,2.0552742,,,,,"[105.3, 9.6]",,Low Pass,,10.7354555,,,,Aritz Aduriz Zubeldia,6394.0,,,,,Throw-in,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,167,Athletic Club,215,['a078fce8-48dd-4829-a051-8bb9f6d4ac31'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:12.068,Pass,
,,,,,,,,,,,,,,,2.344721,,,,,,,,,,,,3f4e1add-5cd7-4e84-9f35-c7a9f3431c44,2970,,"[102.6, 0.1]",3825821,80,,,,,2.7085478,,,,,"[82.7, 9.3]",,Low Pass,,21.92373,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Throw-in,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,168,Athletic Club,215,['3f1cfcd2-5ba5-40d0-94e0-013364289bfa'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:16.021,Pass,
,,,,,,,,,,,,,,,0.844756,,,,,,,,,,,,d4f3435a-1b7e-45fc-a16d-86bb1eebf473,2973,,"[82.7, 9.3]",3825821,80,,,,,0.8006254,,Left Foot,,,"[92.4, 19.3]",,Ground Pass,,13.931619,,,,Raúl García Escudero,6391.0,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,168,Athletic Club,215,['33e99e77-0a29-4d2a-a0a4-63634d3a85aa'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.024,Pass,
,,,,,,,,,,,,,,,1.370794,,,,,,,,,,,,bc3904c0-5833-4a20-a243-a44cfe67e3cd,2976,,"[91.9, 19.5]",3825821,80,,,True,,-1.5006413,,Right Foot,,,"[93.2, 1.0]",,Ground Pass,,18.54562,,Injury Clearance,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,168,Athletic Club,215,,22,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:22.231,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,72358668-c326-4f12-9430-d53b6fcc751a,2979,,"[29.1, 80.0]",3825821,82,,,,,-0.34975785,,,,,"[53.5, 71.1]",,Low Pass,,25.972485,,,,Hernán Arsenio Pérez González,6838.0,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Center Midfield,169,Espanyol,214,['f20e4a7c-dffc-4483-931d-9d302a2f73a9'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:37:10.874,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,7a3f6c4f-5c48-4bdf-acb4-bc7404886bef,2982,,"[52.6, 71.6]",3825821,82,,,True,,0.27490985,,Right Foot,,,"[79.9, 79.3]",,Ground Pass,,28.36512,,Injury Clearance,,,,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,169,Espanyol,214,,13,,,,,,,,,,,,,,,,,Espanyol,214,00:37:13.170,Pass,
