50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.873272,,,,,,,,,,,,,5fd16fc8-fcd7-4088-bb0c-4e3b640de93b,16,,"[28.1, 39.1]",3825791,0,,,,,1.1615504,,Right Foot,,,"[31.7, 47.4]",,Ground Pass,,9.047099,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Left Center Back,2,Rayo Vallecano,360,['eab048c7-797d-4714-95bd-7acfde4d0878'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.551,Pass,
,,,,,,,,,,,,,,,0.816523,,,,,,,,,,,,,33c3faa5-2fe5-44ef-80f5-08171039e416,19,,"[31.7, 47.4]",3825791,0,,,,,1.8616289,,Right Foot,,,"[27.3, 62.1]",,Ground Pass,,15.34438,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,From Kick Off,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,2,Rayo Vallecano,360,['0f34e3db-63cf-4ebb-b536-fbdcc7f85dbc'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:14.682,Pass,
,,,,,,,,,,,,,,,2.367261,,,,,,,,,,,,,9941e78d-58ab-493a-8cb7-3ce1d3412df4,22,,"[27.3, 62.1]",3825791,0,,,,,-1.524488,,Right Foot,,,"[29.2, 21.1]",,Ground Pass,,41.044003,,,Diego Javier Llorente Ríos,6713.0,,True,,,,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,2,Rayo Vallecano,360,['5de74441-cecd-4984-8118-5ba3b2fe0928'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:17.600,Pass,
,,,,,,,,,,,,,,,1.259967,,,,,,,,,,,,,bd63573e-3fef-4f9b-9f8f-3c3e32af5bcb,25,,"[45.3, 12.5]",3825791,0,,,,,0.058429237,,Left Foot,,,"[81.2, 14.6]",,Ground Pass,,35.96137,,,Francisco Medina Luna,26797.0,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Left Center Back,2,Rayo Vallecano,360,['4e5b0715-db92-4e1a-b977-c3b706307148'],23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.232,Pass,
,,,,,,,,,,,,,,,2.17641,,,,,,,,,,,,,84b55002-a07c-4cfb-bad8-42a9c14806c5,27,,"[81.2, 14.6]",3825791,0,,,,,-0.4095921,,Right Foot,,,"[101.7, 5.7]",,Ground Pass,,22.348602,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Kick Off,Francisco Medina Luna,26797.0,Center Attacking Midfield,2,Rayo Vallecano,360,['6916827a-2812-4446-b8c0-3c0cfc577615'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:24.492,Pass,
,,,,,,,,,,,,,,,0.728404,,,,,,,,,,,,,312ae73b-3065-4764-933a-3afcac3b222a,31,,"[118.8, 8.2]",3825791,0,,,,,1.5927708,,Left Foot,True,,"[118.2, 35.5]",,Ground Pass,,27.306593,Incomplete,,,,,,,,,1,From Kick Off,Tiago Manuel Dias Correia,7900.0,Left Wing,2,Rayo Vallecano,360,"['69769427-6052-4dd2-9862-bf9ae2380b7e', '81f19533-097d-4f9d-9e68-7c978ee3b639']",30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:30.675,Pass,True
,,,,,,,,,,,,,,,1.018472,,,,,,,,,,,,,fea15ba4-5fd3-4072-ab25-4cf23924176d,33,,"[120.0, 0.1]",3825791,1,,,,,1.6542144,,Right Foot,,,"[117.5, 30.0]",,High Pass,True,30.004333,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,3,Rayo Vallecano,360,['a7172b3a-f95a-472c-80b0-cd84d3bc0583'],6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:06.287,Pass,
,,,,,,,,,,,,,,,3.938132,,,,,,,,,,,,,97047e32-ec00-40f9-b455-680b547e10ac,38,,"[68.3, 16.1]",3825791,1,,,,,2.6279395,,Right Foot,,,"[27.0, 39.4]",,Ground Pass,,47.419193,,,Juan Carlos Martín Corral,24255.0,,,,,Recovery,1,From Corner,Diego Javier Llorente Ríos,6713.0,Left Center Back,3,Rayo Vallecano,360,['c31e632f-3a29-447d-93c7-6b9e3af4912f'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:15.895,Pass,
,,,,,,,,,,,,,,,3.354295,,,,,,,,,,,,,e50b55f6-c9c4-4577-8ac0-96fe89c353ad,41,,"[29.2, 41.2]",3825791,1,,,,,-0.18234882,,Right Foot,,,"[85.6, 30.8]",,High Pass,,57.35085,Incomplete,,,,,,,,,1,From Corner,Juan Carlos Martín Corral,24255.0,Goalkeeper,3,Rayo Vallecano,360,['76fe5cb5-cbf2-43bf-9b33-22a0428376c6'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:26.238,Pass,
,,,,,,,,,,,,,,,0.037758,,,,,,,,,,,,,3349d741-2b96-4db4-9c71-ac405128a160,43,,"[92.4, 39.4]",3825791,1,,,,,2.5148497,,Left Foot,,,"[89.5, 41.5]",,High Pass,,3.5805027,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,From Corner,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,3,Rayo Vallecano,360,"['22a1681d-4a65-4c0c-8833-cde88dbc887b', '9dc91ff8-4ca7-440a-a0b5-d3c028f18b1b']",31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:31.196,Pass,
,,,,,,,,,,,,,,,1.577992,,,,,,,,,,,,,aea8ee98-0edd-4b6b-ace9-37f2dae2a305,47,,"[43.2, 72.2]",3825791,1,,,,,-0.52051693,,Right Foot,,,"[58.9, 63.2]",,Low Pass,,18.096685,,,Jorge Molina Vidal,6630.0,,,,,Recovery,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,4,Real Betis,218,['0204354b-524e-4f1a-aaad-cfe9106ed7c6'],34,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:34.253,Pass,
,,,,,,,,,,,,,,,0.910987,,,,,,,,,,,,,df93716c-8a4d-4fde-a87e-0cbf97c8722d,51,,"[58.3, 65.4]",3825791,1,,,,,1.2911894,,Right Foot,,,"[61.2, 75.5]",,Ground Pass,,10.508092,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,4,Real Betis,218,['16f1e138-94c3-4286-9f72-ce08ea67f5f0'],37,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:37.979,Pass,
,,,,,,,,,,,,,,,1.080708,,,,,,,,,,,,,111288a5-47ca-4413-8064-9e447c2a675b,54,,"[61.2, 75.5]",3825791,1,,,,,-2.1727145,,Right Foot,,,"[53.3, 64.0]",,Ground Pass,,13.952061,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,4,Real Betis,218,['5e83e670-bd14-4eb3-9781-bdeded20eb43'],39,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:39.336,Pass,
,,,,,,,,,,,,,,,3.163296,,,,,,,,,,,,,9839ecd6-69ad-4518-a6e1-f5bd17d7467f,56,,"[53.3, 64.0]",3825791,1,,,,,0.15913673,,Right Foot,,,"[93.8, 70.5]",,High Pass,,41.018288,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,4,Real Betis,218,"['4751249d-4daf-489e-a500-9b437a90b23b', 'e5129e5c-c5c3-49f0-a983-a6bb3efcb5b2']",40,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:40.417,Pass,
,,,,,,,,,,,,,,,0.174873,,,,,,,,,,,,,30adf878-b55d-4232-a4fa-d4d36883c83d,62,,"[94.9, 73.1]",3825791,1,,,,,2.7763913,,Left Foot,,,"[91.5, 74.4]",,Ground Pass,,3.640055,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,4,Real Betis,218,"['7146226a-579d-44cc-840c-82ffa2503657', 'aba1d7f9-fffa-4dd5-9914-6de6b969b64d']",45,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:45.829,Pass,
,,,,,,,,,,,,,,,0.177537,,,,,,,,,,,,,2b0b9a4c-83ee-4b50-ad88-b28f5f25a17f,66,,"[28.9, 5.1]",3825791,1,,,,,0.0,,Left Foot,,,"[33.8, 5.1]",,Low Pass,,4.9,Incomplete,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,4,Real Betis,218,['ecf5c682-6411-4433-a88c-ec8b54f798f4'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:47.530,Pass,
,,,,,,,,,,,,,,,6.753698,,,,,,,,,,,,,7ebcf3f8-1545-41e3-a334-171fe2aae24f,70,,"[29.5, 6.0]",3825791,1,,,,,-0.020553332,,Right Foot,,,"[112.2, 4.3]",,High Pass,,82.71747,Incomplete,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,4,Real Betis,218,['c612055c-25c7-4d6c-8d9b-55d7ba3f16a6'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:49.730,Pass,
,,,,,,,,,,,,,,,3.495649,,,,,,,,,,,,,a90d3871-6085-4261-853d-4995025953c8,74,,"[9.4, 68.2]",3825791,2,,,,,-0.24942613,,Left Foot,,,"[78.1, 50.7]",,High Pass,,70.89387,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,5,Real Betis,218,['505da74a-da72-4659-bab7-6906a2badc02'],21,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:21.899,Pass,
,,,,,,,,,,,,,,,1.350274,,,,,,,,,,,,,505da74a-da72-4659-bab7-6906a2badc02,76,,"[42.0, 29.4]",3825791,2,,,,True,-1.0679531,,,,,"[49.7, 15.4]",,Low Pass,,15.9777975,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,5,Real Betis,218,"['1bfd872c-adb6-4695-bd9b-9900bf4f1f1e', '3a23c00a-eaae-4666-81c0-e00e52ef84fa', '7698a92e-cd54-40a8-99bf-de02ab961399', 'a90d3871-6085-4261-853d-4995025953c8']",25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:25.395,Pass,True
,,,,,,,,,,,,,,,1.797317,,,,,,,,,,,,,76bc7fe1-e5e0-4298-804c-e327325145f3,83,,"[56.8, 72.6]",3825791,2,,,,,-2.173423,,Right Foot,,,"[48.2, 60.1]",,Ground Pass,,15.172673,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,5,Real Betis,218,['2461f9e8-9964-44c9-be6c-a6f2c8d35067'],30,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:30.582,Pass,
,,,,,,,,,,,,,,,1.873366,,,,,,,,,,,,,fee8a73e-d2f2-4ee3-9661-e000421b6efa,86,,"[48.2, 60.1]",3825791,2,,,,,-2.161138,,Right Foot,,,"[35.0, 40.4]",,Ground Pass,,23.7135,,,Bruno González Cabrera,6872.0,,,,,,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,5,Real Betis,218,['3306ee0e-98ae-40dc-8dfb-31b62647c944'],32,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:32.562,Pass,
,,,,,,,,,,,,,,,1.062202,,,,,,,,,,,,,cadceaf7-5acc-4b4d-920d-d0f663378322,89,,"[35.0, 40.4]",3825791,2,,,,,-0.49248576,,Right Foot,,,"[43.2, 36.0]",,Ground Pass,,9.305912,,,Daniel Ceballos Fernández,6697.0,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Left Center Back,5,Real Betis,218,['25b732de-069c-4b1a-ba77-c16074904493'],35,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:35.142,Pass,
,,,,,,,,,,,,,,,1.014177,,,,,,,,,,,,,e743919c-cf36-4089-a548-feea7b4669a2,92,,"[43.2, 36.0]",3825791,2,,,,,-0.86286837,,Left Foot,,,"[53.3, 24.2]",,Ground Pass,,15.532225,,,Charly Musonda Junior,3601.0,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,5,Real Betis,218,['ccff90bc-33f9-4614-acad-422a9391fe47'],37,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.704,Pass,
,,,,,,,,,,,,,,,0.881867,,,,,,,,,,,,,a5423912-3eea-4a97-996f-8340fc933ebb,95,,"[53.6, 22.4]",3825791,2,,,,,-3.101614,,Right Foot,,,"[43.6, 22.0]",,Ground Pass,,10.007997,,,Daniel Ceballos Fernández,6697.0,,,,,,1,From Free Kick,Charly Musonda Junior,3601.0,Left Midfield,5,Real Betis,218,"['0d0ac8d7-aba7-4248-ae37-cc7e297ab599', 'b37f36f7-ef63-4f23-80c5-ab04ec9618cb']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:38.718,Pass,True
,,,,,,,,,,,,,,,1.570974,,,,,,,,,,,,,ad0288dc-7706-4678-a939-47f2a15ddd71,98,,"[42.9, 22.0]",3825791,2,,,,,2.8126738,,Right Foot,,,"[26.2, 27.7]",,Ground Pass,,17.645962,,,Bruno González Cabrera,6872.0,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,5,Real Betis,218,['6912af16-4250-4c6a-b04c-76350e1c5d5e'],40,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:40.634,Pass,
,,,,,,,,,,,,,,,1.699567,,,,,,,,,,,,,83f19cae-8c85-42f5-b098-f2d91de24a37,101,,"[19.6, 29.5]",3825791,2,,,,,1.3443445,,Right Foot,,,"[29.3, 71.6]",,Low Pass,,43.20301,,,Germán Alejandro Pezzella,7161.0,,True,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Left Center Back,5,Real Betis,218,['36d39ba6-1255-4c69-89da-0217997d7d45'],43,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:43.762,Pass,
,,,,,,,,,,,,,,,1.244036,,,,,,,,,,,,,5d20e853-53f8-4da0-8a6d-c78bcdb44b31,104,,"[29.3, 71.6]",3825791,2,,,,,0.18468438,,Right Foot,,,"[47.5, 75.0]",,Ground Pass,,18.514858,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,5,Real Betis,218,['afbd25ce-7de4-4425-9827-3fbeae16fb2b'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:46.503,Pass,
,,,,,,,,,,,,,,,0.867473,,,,,,,,,,,,,6dceddf7-74df-4cab-b993-53e32fd4cec2,110,,"[39.7, 73.7]",3825791,2,,,,,-1.8321223,,Left Foot,,,"[37.4, 65.1]",,Ground Pass,,8.902246,,,Petros Matheus dos Santos Araújo,27346.0,,,,,Recovery,1,From Free Kick,Francisco José Molinero Calderón,6865.0,Right Back,5,Real Betis,218,['67cdbb7b-70d1-4988-9f96-af879d1541a5'],52,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:52.126,Pass,
,,,,,,,,,,,,,,,0.060625,,,,,,,,,,,,,6916af70-f7e5-4632-8808-2deb6a358b7d,113,,"[37.4, 65.4]",3825791,2,,,,,1.2742505,,Right Foot,,,"[38.5, 69.0]",,Ground Pass,,3.764306,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,5,Real Betis,218,"['08a65481-a07e-4011-90d5-1d2af5233a82', 'bf03fcf9-282d-4ea5-803a-15e95486980d', 'e9d73837-922c-4dd6-b807-d40062f2250b']",52,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:52.993,Pass,True
,,,,,,,,,,,,,,,1.367772,,,,,,,,,,,,,a4c85df0-4f8d-4d0e-bad2-12a5ab93bf91,116,,"[68.9, 16.4]",3825791,2,,,,,1.654711,,Right Foot,,,"[68.0, 27.1]",,Ground Pass,,10.737783,,,Roberto Trashorras Gayoso,26848.0,,,,,Recovery,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,6,Rayo Vallecano,360,['1b0e8c6c-02b0-41e3-a2b8-718f60e18f7c'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:54.964,Pass,
,,,,,,,,,,,,,,,0.934387,,,,,,,,,,,,,9ba8f670-5e13-4d26-8161-b3d31948afdb,119,,"[65.1, 35.8]",3825791,2,,,,,0.484921,,Right Foot,,,"[83.7, 45.6]",,Ground Pass,,21.023796,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,"['42676260-eed3-475f-973f-5d02f05235a8', 'ffb2714c-5bc2-4ddd-b62b-229750937689']",57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:57.434,Pass,
