ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.040046,,,,,,,,,,,,192b3a05-98b0-442b-9c2b-191133f28362,30,,"[36.5, 22.5]",3825849,0,,,,1.3275614,,Right Foot,,,,"[49.9, 76.5]",High Pass,,55.637756,,,Aritz Elustondo Irribaria,6679.0,,,True,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,3,Real Sociedad,210,"['02d13c46-8da0-489a-8a85-e2da31172d7a', 'd8a4e9fe-bc15-4caa-b39a-908b9e3d78c6']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:28.927,Pass,True
,,,,,,,,,,,,,,,2.396994,,,,,,,,,,,,de9c9951-f29e-4dd4-adcb-3be3b2f2778f,32,,"[49.9, 76.5]",3825849,0,,,,3.1415927,,Head,,,,"[37.0, 76.5]",Low Pass,,12.9,Incomplete,,Mikel González de Martín Martínez,16622.0,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,3,Real Sociedad,210,"['3392e649-6f8d-4aa9-86bc-3f68f2b51cc5', '789a76a9-53cd-4e34-8fb1-551b7e0b7d36']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:32.008,Pass,
,,,,,,,,,,,,,,,0.447807,,,,,,,,,,,,7ccf7414-a591-4a2b-8c67-fea1006898bf,36,,"[91.0, 15.7]",3825849,0,,,,0.39060703,,Left Foot,,,,"[99.5, 19.2]",Ground Pass,,9.192389,Incomplete,,Francisco Alcácer García,6402.0,,,,Through Ball,True,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Wing,3,Real Sociedad,210,"['0a823832-2f89-47a0-bd33-2bdc9cef453b', '1b86b016-7fb1-489e-8ea7-b1bf81fad11d']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:00:36.689,Pass,
,,,,,,,,,,,,,,,1.539761,,,,,,,,,,,,d4bdbb70-00df-4a7e-ba7d-049447af040f,40,,"[27.9, 67.2]",3825849,0,,,,-0.14345226,,Right Foot,,,,"[45.9, 64.6]",Ground Pass,,18.186808,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Left Center Back,3,Real Sociedad,210,['28573205-ff6c-422f-b30c-b96224b9c89b'],39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:39.857,Pass,
,,,,,,,,,,,,,,,1.461124,,,,,,,,,,,,a8147446-a894-44f5-8326-b302428e61da,44,,"[53.1, 64.2]",3825849,0,,,,-1.3800737,,Right Foot,,,,"[57.0, 44.0]",Ground Pass,,20.57304,,,David Zurutuza Veillet,6669.0,,,,,,,1,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Center Attacking Midfield,3,Real Sociedad,210,"['952111ac-a71d-4053-88db-4d07250f292d', 'cabc551b-6f1e-4990-a56c-a092c761cefc']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:43.485,Pass,True
,,,,,,,,,,,,,,,1.348072,,,,,,,,,,,,8f3d3437-d8f0-4517-bb5d-d6b0b66ccb4c,50,,"[56.5, 49.3]",3825849,0,,,,1.0395662,,Left Foot,,,,"[66.9, 67.0]",Ground Pass,,20.529247,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,Free Kick,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,4,Real Sociedad,210,['013027e3-3693-4230-8211-ce956c98f65d'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.400,Pass,
,,,,,,,,,,,,,,,1.14062,,,,,,,,,,,,e0bf43c7-632f-4894-9271-e207cc3d5256,53,,"[68.5, 69.7]",3825849,0,,,,0.86630225,,Left Foot,,,,"[75.3, 77.7]",Ground Pass,,10.499524,,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Attacking Midfield,4,Real Sociedad,210,['75a9bafe-6187-44f8-9922-67873ecd3ae1'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:53.788,Pass,
,,,,,,,,,,,,,,,2.318871,,,,,,,,,,,,59a04cec-f130-4a35-bdca-24d34dff8b6a,56,,"[76.6, 78.3]",3825849,0,,,,0.007904974,,Right Foot,,,,"[101.9, 78.5]",Low Pass,,25.30079,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,4,Real Sociedad,210,['53e7487b-9147-4042-9d5d-ea9909fdbe88'],55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:55.843,Pass,
,,,,,,,,,,,,,,,1.125306,,,,,,,,,,,,4f2de2b7-646a-427f-815d-7c34553242de,63,,"[104.3, 74.1]",3825849,1,,,,2.8227575,,Right Foot,,,,"[94.0, 77.5]",Ground Pass,,10.846659,,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Attacking Midfield,4,Real Sociedad,210,['d55c50a8-d36b-423f-a6e3-b65a56bd4f71'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:02.702,Pass,
,,,,,,,,,,,,,,,0.861491,,,,,,,,,,,,301d3146-f14f-4d16-b370-aab81bbc5888,66,,"[94.0, 77.5]",3825849,1,,,,-1.5988264,,Right Foot,,,,"[93.7, 66.8]",Ground Pass,,10.704205,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,4,Real Sociedad,210,['c56b137f-2494-469c-b209-092f01b487bc'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:04.458,Pass,
,,,,,,,,,,,,,,,0.766856,,,,,,,,,,,,dea081a5-d40b-42fb-9a93-c5bee582b6cb,69,,"[92.2, 67.7]",3825849,1,,,,1.5300026,,Left Foot,,,,"[92.6, 77.5]",Ground Pass,,9.80816,,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Attacking Midfield,4,Real Sociedad,210,['3a581679-f972-4610-a8d5-7c2fb81cd845'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:06.519,Pass,
,,,,,,,,,,,,,,,1.12892,,,,,,,,,,,,762ac25a-2567-4186-a714-3cf00a1e1c5a,72,,"[92.6, 77.5]",3825849,1,,,,-2.9093037,,Right Foot,,,,"[83.3, 75.3]",Ground Pass,,9.556673,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,4,Real Sociedad,210,['70d51ec9-10bf-4cd6-9e8c-039f72fa980c'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:08.239,Pass,
,,,,,,,,,,,,,,,1.696519,,,,,,,,,,,,89eb20bf-5392-447b-a1aa-23780ec11599,75,,"[83.3, 75.3]",3825849,1,,,,-2.7229898,,Right Foot,,,,"[58.8, 64.4]",Ground Pass,,26.815294,,,Mikel González de Martín Martínez,16622.0,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,['c57e60fb-206e-43fc-83bf-979d1dd55708'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.261,Pass,
,,,,,,,,,,,,,,,1.050893,,,,,,,,,,,,e57b2ce6-b5f9-455a-9b64-03d1cc9f29df,78,,"[68.5, 71.9]",3825849,1,,,,0.39321217,,Right Foot,,,,"[82.0, 77.5]",Ground Pass,,14.615403,,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,4,Real Sociedad,210,['44465cc1-b5c8-4fb1-9f99-431c21a1974b'],14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:14.291,Pass,
,,,,,,,,,,,,,,,4.425516,,,,,,,,,,,,89da3f20-2e8e-4cef-aa0c-481e8ab9e40b,81,,"[82.0, 77.5]",3825849,1,,,,-0.53862417,,Right Foot,,,,"[114.8, 57.9]",Low Pass,,38.209946,Incomplete,,David Zurutuza Veillet,6669.0,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,4,Real Sociedad,210,"['6461e574-7cfe-42e1-bc88-ce97c2120c29', '802d1747-7e73-43ef-bed8-d7fcc04d93d2']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:16.639,Pass,
,,,,,,,,,,,,,,,1.373753,,,,,,,,,,,,802d1747-7e73-43ef-bed8-d7fcc04d93d2,83,,"[5.3, 22.2]",3825849,1,,,,1.776539,,Right Foot,,,,"[2.9, 33.7]",Ground Pass,,11.747766,,,Jaume Doménech Sánchez,6898.0,,,,,,Recovery,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,5,Valencia,207,"['89da3f20-2e8e-4cef-aa0c-481e8ab9e40b', 'dc79c7d0-4aa3-49be-9e92-01e8b0ac49e8']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:01:21.064,Pass,
,,,,,,,,,,,,,,,1.890191,,,,,,,,,,,,b4c30563-11f3-4bc6-aa29-70b7d7f69611,86,,"[5.1, 36.6]",3825849,1,,,,1.0966779,,Right Foot,,,,"[16.8, 59.4]",Ground Pass,,25.626743,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,5,Valencia,207,['dbdea80c-1ea0-4a30-b42c-bc578ab1a48e'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:01:23.859,Pass,
,,,,,,,,,,,,,,,1.297366,,,,,,,,,,,,7dd89223-c571-43b8-8d5e-507bdd07a7ba,89,,"[27.3, 59.4]",3825849,1,,,,0.5523035,,Right Foot,,,,"[44.5, 70.0]",Ground Pass,,20.20396,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,5,Valencia,207,['0cfa5154-d1c9-492a-b0a1-3af5c38fbb93'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:01:28.423,Pass,
,,,,,,,,,,,,,,,1.138566,,,,,,,,,,,,970b21ce-8e55-46ac-bd12-629a29c0887c,91,,"[44.5, 70.0]",3825849,1,,,,-2.8982835,,Right Foot,,,,"[30.4, 66.5]",Ground Pass,,14.5279045,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Right Wing,5,Valencia,207,['03fa6354-3d9f-4add-9e1f-9e328fb80849'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:01:29.721,Pass,
,,,,,,,,,,,,,,,2.49411,,,,,,,,,,,,3c5c7c7b-8a2c-4e93-bb6a-a5c1fc83f1b5,97,,"[38.1, 68.9]",3825849,1,,,,-0.83676255,,Right Foot,,,,"[66.7, 37.2]",High Pass,,42.694847,,,André Filipe Tavares Gomes,10802.0,,,,,,Free Kick,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,6,Valencia,207,['1686c1cb-dc33-4f81-b1ef-5040735c813c'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:01:50.700,Pass,
,,,,,,,,,,,,,,,1.53887,,,,,,,,,,,,cdbb41fb-8b34-4f92-b200-bbc9c99c7902,99,,"[66.7, 37.2]",3825849,1,,,,-0.22849664,,Other,,,,"[75.3, 35.2]",Low Pass,,8.829496,,,Francisco Alcácer García,6402.0,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,6,Valencia,207,['55e29f94-417b-44bf-bbdb-c3654648b900'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:01:53.194,Pass,
,,,,,,,,,,,,,,,1.783649,,,,,,,,,,,,cdf33e2d-3986-412c-acaf-e27a98b52601,101,,"[75.3, 35.2]",3825849,1,,,,-2.3383393,,Head,,,,"[69.8, 29.5]",Low Pass,,7.9208584,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Center Forward,6,Valencia,207,"['082293c9-6687-4c83-9955-d41adfd9ab59', '2f2b8531-9ebd-48b2-b6e2-16b16a4353e1']",54,,,,,,,,,,,,,,,,,,Valencia,207,00:01:54.733,Pass,
,,,,,,,,,,,,,,,0.856232,,,,,,,,,,,,a995f305-988c-4ebd-8bfe-7351703d0151,106,,"[50.1, 47.6]",3825849,1,,,,-1.9074712,,Right Foot,,,,"[45.9, 35.6]",Ground Pass,,12.713772,,,Rubén Pardo Gutiérrez,6899.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,7,Real Sociedad,210,"['68e0f40d-8e9c-48f6-92a5-122aa539309f', '7b896fd4-9d54-43f8-a47b-7c0e47817ff2']",58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:58.410,Pass,True
,,,,,,,,,,,,,,,2.470086,,,,,,,,,,,,e27be706-9644-4519-83f7-1fe4aec4f5f2,110,,"[36.6, 36.2]",3825849,2,,,,2.8034816,,Right Foot,,,,"[5.6, 47.1]",Ground Pass,,32.860462,,,Gerónimo Rulli,6694.0,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,7,Real Sociedad,210,"['5d514995-7ef9-4fc8-8a9b-f210ca4a7814', '7b1e581c-94ec-4255-89fc-7b3460734901']",0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:00.818,Pass,True
,,,,,,,,,,,,,,,3.500164,,,,,,,,,,,,dfd6d701-16cb-42bf-ab7e-adcdf31027a4,113,,"[7.4, 47.1]",3825849,2,,,,-0.050859224,,Right Foot,,,,"[68.3, 44.0]",High Pass,,60.978848,Incomplete,,Jon Bautista Orgilles,6906.0,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,7,Real Sociedad,210,"['279cf560-2d0e-4625-8be6-861bade9ed3e', 'e1a9becf-b890-4b52-bc7e-ff04c991ca4c']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:03.449,Pass,
,,,,,,,,,,,,,,,1.007047,,,,,,,,,,,,279cf560-2d0e-4625-8be6-861bade9ed3e,115,,"[51.8, 36.1]",3825849,2,,,,-0.17852987,,Head,,,,"[65.1, 33.7]",Low Pass,,13.514807,,,André Filipe Tavares Gomes,10802.0,,,,,,Recovery,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,8,Valencia,207,"['b0707eac-362d-4db7-a312-eec3f095bce6', 'dfd6d701-16cb-42bf-ab7e-adcdf31027a4']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:02:06.949,Pass,
,,,,,,,,,,,,,,,1.436228,,,,,,,,,,,,b6b79fc1-87ce-4310-92b3-5424121c0758,119,,"[61.3, 34.8]",3825849,2,,,,2.339014,,Right Foot,,,,"[47.0, 49.6]",Ground Pass,,20.579845,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,8,Valencia,207,"['044f620d-c051-4f09-932d-6d1340ed33ef', '9c7b8838-70ff-4cca-8471-08cb7691f87c']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:02:09.819,Pass,True
,,,,,,,,,,,,,,,1.309801,,,,,,,,,,,,d346905b-d782-4433-890d-9b1c484beded,122,,"[50.8, 52.3]",3825849,2,,,,1.5602704,,Right Foot,,,,"[51.0, 71.3]",Ground Pass,,19.001053,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,8,Valencia,207,['646c16f1-b9cc-41e1-bc54-206407435c8b'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:02:12.457,Pass,
