bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.698776,,,,,,,,,,,,,977fc140-6070-431c-a375-fe6c90fc3345,12,,,"[37.7, 29.9]",3825783,0,,,,,2.8935606,,Left Foot,,,"[22.3, 33.8]",,Ground Pass,,15.886157,,,Gorka Iraizoz Moreno,6576.0,,,,,Free Kick,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,3,Athletic Club,215,['d0acc97f-d713-4b02-9213-9a4f5253a627'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:20.978,Pass,
,,,,,,,,,,,,,,,,,2.24351,,,,,,,,,,,,,84ea70dc-a635-450a-a90c-34a9ddf1a789,14,,,"[20.5, 32.9]",3825783,0,,,,,-0.96564275,,Right Foot,,,"[29.7, 19.6]",,Ground Pass,,16.171888,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['317f4ec2-5537-4df2-ba87-f0981700cc16'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:22.677,Pass,
,,,,,,,,,,,,,,,,,1.958466,,,,,,,,,,,,,ed999e40-4131-4e36-a83f-08861eebd88e,16,,,"[28.8, 20.1]",3825783,0,,,,,2.4037776,,Left Foot,,,"[14.5, 33.1]",,Ground Pass,,19.32589,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,3,Athletic Club,215,['0f86fb99-ea89-4589-98ec-90cf1b307bc4'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:24.920,Pass,
,,,,,,,,,,,,,,,,,3.347959,,,,,,,,,,,,,cc29d1ac-7991-49c8-b8dc-ac086bc0bfdd,19,,,"[20.2, 47.2]",3825783,0,,,,,-0.10337172,,Right Foot,,,"[79.0, 41.1]",,High Pass,,59.115566,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['fdfedfd5-51ef-4a4a-91ee-c1d378fcfdd4'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:32.006,Pass,
,,,,,,,,,,,,,,,,,1.098052,,,,,,,,,,,,,e05d8ded-0022-49cd-aaa4-af653dc7f27c,21,,,"[79.0, 41.1]",3825783,0,,,,True,-0.027964735,,,,,"[93.3, 40.7]",,Low Pass,,14.3055935,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,1,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,3,Athletic Club,215,"['74b3e26a-7ef8-498c-847b-92a65bb0cf84', '922ef18a-7e83-4f75-9117-650261e5fb07', 'a586903c-3833-4a7e-9fbd-32aa53d82f25']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:35.354,Pass,True
,,,,,,,,,,,,,,,,,1.006736,,,,,,,,,,,,,a586903c-3833-4a7e-9fbd-32aa53d82f25,24,,,"[26.8, 39.4]",3825783,0,,,,,-0.54191875,,Head,,,"[36.6, 33.5]",,Low Pass,,11.438969,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,3,Athletic Club,215,"['55da04d9-f3c0-4320-98fd-4b7f5ac4cde2', 'e05d8ded-0022-49cd-aaa4-af653dc7f27c']",36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:36.452,Pass,
,,,,,,,,,,,,,,,,,0.872898,,,,,,,,,,,,,2ccf78a0-87a6-459f-900a-21368a319831,31,,,"[78.4, 56.4]",3825783,0,,,,,2.095592,,Right Foot,,,"[70.7, 69.7]",,Ground Pass,,15.368149,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,3,Athletic Club,215,['8357a159-fbfb-460a-9c1f-431530c28793'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:41.914,Pass,
,,,,,,,,,,,,,,,,,0.999326,,,,,,,,,,,,,6b61cfd8-3387-4d27-8a03-0d195891a9dc,34,,,"[85.3, 56.7]",3825783,0,,,,,-0.793272,,Right Foot,,,"[97.9, 43.9]",,Ground Pass,,17.96107,Pass Offside,,Aritz Aduriz Zubeldia,6394.0,,,Through Ball,True,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,3,Athletic Club,215,['cc2901b9-875b-491e-b667-d8afaf2d3f00'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:45.559,Pass,
,,,,,,,,,,,,,,,,,4.150444,,,,,,,,,,,,,bdab2175-75df-4db2-b786-d95c0c914c7a,36,,,"[22.3, 34.8]",3825783,1,,True,,,0.63901055,,Right Foot,,,"[79.5, 77.3]",,High Pass,,71.26072,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,True,,,Free Kick,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,4,Real Sociedad,210,"['26ee251b-0793-4fef-bfc1-f08d0354ab04', '8cfc7edc-2e96-4c93-a175-5bc6f5cc15ca']",20,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:20.001,Pass,
,,,,,,,,,,,,,,,,,2.920793,,,,,,,,,,,,,8cfc7edc-2e96-4c93-a175-5bc6f5cc15ca,38,,,"[40.6, 2.8]",3825783,1,,,,,0.26681608,,Right Foot,,,"[70.6, 11.0]",,High Pass,,31.100483,Incomplete,,,,,,,,Recovery,1,From Free Kick,Mikel San José Domínguez,6389.0,Left Defensive Midfield,4,Real Sociedad,210,"['3d93cc3a-4239-4770-9a6d-6a893324ce44', 'bdab2175-75df-4db2-b786-d95c0c914c7a']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:24.151,Pass,
,,,,,,,,,,,,,,,,,1.028938,,,,,,,,,,,,,3d93cc3a-4239-4770-9a6d-6a893324ce44,39,,,"[49.5, 69.1]",3825783,1,,,,,0.5971767,,Right Foot,,,"[57.0, 74.2]",,Ground Pass,,9.06973,,,Aritz Elustondo Irribaria,6679.0,,,,,Recovery,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,4,Real Sociedad,210,"['1ee48c38-bafd-43d6-90a9-53855c94ce36', '8cfc7edc-2e96-4c93-a175-5bc6f5cc15ca']",27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:27.072,Pass,
,,,,,,,,,,,,,,,,,3.348778,,,,,,,,,,,,,e30b9181-bdcc-4c9c-91bc-fc0a671692e4,43,,,"[56.6, 76.2]",3825783,1,,,,,0.06761685,,Right Foot,,,"[100.9, 79.2]",,High Pass,,44.401463,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,"['7184c7b9-ad9f-4b44-ac5c-375417d09d86', '927b051a-2fdc-419b-b484-74d8c77c8eaf', 'da194a05-20a5-4718-945e-ed6ad0d0755e']",28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:28.857,Pass,True
,,,,,,,,,,,,,,,,,1.00752,,,,,,,,,,,,,3b4b57eb-686a-4771-8755-f74913f982a4,47,,,"[91.8, 80.0]",3825783,1,,,,,-0.46767986,,,,,"[101.7, 75.0]",,Low Pass,,11.090987,,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,5,Real Sociedad,210,['02fc4d9d-74d9-40c3-acfd-7a7d18bb3f03'],36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:36.627,Pass,
,,,,,,,,,,,,,,,,,0.65981,,,,,,,,,,,,,c3c17200-4a0b-437c-8828-0fdf71841cf6,51,,,"[100.4, 75.2]",3825783,1,,,,,2.5491652,,Right Foot,,,"[95.2, 78.7]",,Low Pass,,6.2681737,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,5,Real Sociedad,210,['af166f52-5feb-481a-aa70-34fe95f9732b'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:38.124,Pass,
,,,,,,,,,,,,,,,,,1.878339,,,,,,,,,,,,,7ecbd3f5-6308-41b2-953b-ad534f71bd4e,54,,,"[97.6, 77.3]",3825783,1,,,,,0.0,,Left Foot,,,"[115.6, 77.3]",,Low Pass,,18.0,,,Xabier Prieto Argarate,6690.0,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,5,Real Sociedad,210,['eaade7eb-483f-47b1-a811-659167cb3b1b'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:39.197,Pass,
,,,,,,,,,,,,,,,,,0.142848,,,,,,,,,,,,,e17f7385-494c-450d-b972-c74f69787d6a,58,,,"[116.2, 78.4]",3825783,1,,,,,-1.5707964,,Right Foot,,,"[116.2, 74.2]",,Low Pass,,4.2,Incomplete,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,5,Real Sociedad,210,"['177c1efc-1728-4065-b61d-e1f6fe89acc4', 'fab25692-9997-4488-822f-07acc6659675']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:41.664,Pass,True
,,,,,,,,,,,,,,,,,1.503064,,,,,,,,,,,,,f206ba77-33e8-44ad-8b07-5cc30fd49983,60,,,"[109.7, 80.0]",3825783,2,,,,,-2.5610712,,,,,"[100.4, 73.9]",,Low Pass,,11.12205,,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,6,Real Sociedad,210,['d55515b4-53f8-4c90-b096-1901e91c0c3c'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:02.011,Pass,
,,,,,,,,,,,,,,,,,2.792249,,,,,,,,,,,,,c23c2b28-4b0b-42d7-976f-43059d5941c2,64,,,"[98.1, 76.4]",3825783,2,,,,,-0.35437992,,Left Foot,,,"[118.1, 69.0]",,High Pass,,21.325102,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,6,Real Sociedad,210,"['6addbdc5-ab18-4ed6-9f8a-d1f79643b56e', 'a2000518-b7ef-44fa-a537-9c0c4e16d0ed']",4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:04.858,Pass,True
,,,,,,,,,,,,,,,,,0.779997,,,,,,,,,,,,,d143da99-76ec-4c23-a5a8-8ceda2406881,66,,,"[118.1, 69.0]",3825783,2,,,,,-2.0081835,,Right Foot,True,True,"[108.0, 47.4]",,Ground Pass,,23.844706,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,6,Real Sociedad,210,"['73692f4a-ba53-47f4-b7c7-7f0f464f5e58', 'ec5c2069-97bb-40f8-a60b-f2bbb338e698']",7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:07.651,Pass,
,,,,,,,,,,,,,,,,,3.600822,,,,,,,,,,,,,cd0b551a-ea1e-4a90-aefa-1aaf8d79b08d,73,,,"[6.0, 44.0]",3825783,2,,,,,0.25587544,,Right Foot,,,"[70.6, 60.9]",,High Pass,,66.774025,Unknown,,Aritz Aduriz Zubeldia,6394.0,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,7,Athletic Club,215,['59cc0786-8fa4-49d1-87c8-6cdbaa212493'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:35.854,Pass,
,,,,,,,,,,,,,,,,,1.545392,,,,,,,,,,,,,819e47b3-2184-418a-8738-528da395303e,77,,,"[50.8, 21.0]",3825783,2,,True,,,1.9154437,,Left Foot,,,"[42.4, 44.4]",,Ground Pass,,24.862019,,,Diego Antonio Reyes Rosales,16539.0,,,,,Free Kick,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,8,Real Sociedad,210,['c6ff975c-8c66-4149-a39d-4edefc39c6f1'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:52.384,Pass,
,,,,,,,,,,,,,,,,,1.765213,,,,,,,,,,,,,25fb6a5b-d66f-4d57-9546-b5a3614961d6,79,,,"[42.4, 44.4]",3825783,2,,,,,1.5835615,,Right Foot,,,"[42.1, 67.9]",,Ground Pass,,23.501915,,,Mikel González de Martín Martínez,16622.0,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,8,Real Sociedad,210,['e390824c-3ed0-4ef9-8386-e7fa59ba744d'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:54.050,Pass,
,,,,,,,,,,,,,,,,,1.158717,,,,,,,,,,,,,2e6cb18c-0b10-401a-9b09-90f4c652b8f9,82,,,"[53.2, 72.5]",3825783,2,,,,,0.30373448,,Right Foot,,,"[73.3, 78.8]",,Ground Pass,,21.064188,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,8,Real Sociedad,210,['ad8b8a00-3e24-43e1-a777-d7f2eab9f3e9'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:58.177,Pass,
,,,,,,,,,,,,,,,,,1.93192,,,,,,,,,,,,,dc470e89-ae7e-4dec-85d7-8ac31f7b007b,92,,,"[71.8, 65.8]",3825783,3,,True,,,-0.22437315,,Right Foot,,,"[120.0, 54.8]",,High Pass,,49.439255,Out,,Jonathas Cristian de Jesus,8584.0,,,,,Free Kick,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Center Midfield,9,Real Sociedad,210,['63b32705-f226-4798-aec9-23d90d57528a'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:11.313,Pass,
,,,,,,,,,,,,,,,,,1.383356,,,,,,,,,,,,,07e5686c-bd9c-46fb-9d12-af803f116c64,94,,,"[6.0, 36.0]",3825783,3,,True,,,-1.3082756,,Right Foot,,,"[12.1, 13.3]",,Ground Pass,,23.505318,,,Aymeric Laporte,4353.0,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,10,Athletic Club,215,['b02b6739-0fac-492c-a10e-ce881b13fc82'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:18.385,Pass,
,,,,,,,,,,,,,,,,,1.457524,,,,,,,,,,,,,a7243a2d-73fd-4d23-a9a2-cce9cbf6c10f,96,,,"[28.1, 11.4]",3825783,3,,,,,1.26229,,Left Foot,,,"[36.8, 38.7]",,Ground Pass,,28.652748,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Goal Kick,Aymeric Laporte,4353.0,Left Center Back,10,Athletic Club,215,['f682125f-1f10-4ddc-b993-99c653bf6d33'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:24.252,Pass,
,,,,,,,,,,,,,,,,,1.626439,,,,,,,,,,,,,2abeaa27-ef5f-461c-89e0-9dedd44d0f62,98,,,"[36.8, 38.7]",3825783,3,,,,,3.1343725,,Right Foot,,,"[9.1, 38.9]",,Low Pass,,27.700722,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,10,Athletic Club,215,['29b6e796-3c3b-496a-94f6-938d1e2fae31'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:25.710,Pass,
,,,,,,,,,,,,,,,,,2.847701,,,,,,,,,,,,,dcd2e0c4-8b61-4960-8d04-9374612eb2c6,101,,,"[21.5, 47.0]",3825783,3,,,,,0.24091777,,Right Foot,,,"[67.9, 58.4]",,High Pass,,47.77991,Incomplete,,,,,,,,,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,10,Athletic Club,215,['602830bc-559d-4dbc-a969-7ee941a21be1'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:34.123,Pass,
,,,,,,,,,,,,,,,,,2.142985,,,,,,,,,,,,,602830bc-559d-4dbc-a969-7ee941a21be1,103,,,"[52.2, 21.7]",3825783,3,,,,True,-0.5328439,,,,,"[71.7, 10.2]",,High Pass,,22.638462,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,10,Athletic Club,215,"['08e69054-ebde-4f70-b33a-ce49a1adbafd', '72b0d7a7-461b-4809-9f4e-b752ac94461c', 'dcd2e0c4-8b61-4960-8d04-9374612eb2c6']",36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:36.971,Pass,True
,,,,,,,,,,,,,,,,,0.839795,,,,,,,,,,,,,72b0d7a7-461b-4809-9f4e-b752ac94461c,104,,,"[48.4, 69.9]",3825783,3,,,,,-1.1616402,,Head,,,"[53.3, 58.6]",,Low Pass,,12.316655,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,10,Athletic Club,215,"['4f276832-2744-4a8f-a22b-5afcc85d45c4', '602830bc-559d-4dbc-a969-7ee941a21be1']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:39.114,Pass,
