ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.398663,,,,,,,,,,,,,,15c90bef-afe6-46df-a049-d412e5ed1759,24,,"[28.2, 22.9]",3825883,0,,,,1.5118017,,Left Foot,,,,"[31.1, 72.0]",,High Pass,,49.185566,,,,David García Santana,6927.0,,True,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,3,Las Palmas,208,['5f2f726e-382a-4058-96eb-f7b811dab9f5'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:19.581,Pass,
,,,,,,,,,,,,,,1.599773,,,,,,,,,,,,,,1c9ec8e1-f0ff-4b33-b1d3-ef395a0affe4,27,,"[33.3, 70.1]",3825883,0,,,,-2.5548804,,Right Foot,,,,"[15.4, 58.2]",,Ground Pass,,21.49465,,,,Mauricio Lemos Merladet,7692.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,3,Las Palmas,208,['d678ccdc-bb86-44b8-be57-edfc107d9c62'],26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:26.061,Pass,
,,,,,,,,,,,,,,0.712419,,,,,,,,,,,,,,ac97dfda-12a7-4c02-af07-7aa752837add,31,,"[22.8, 53.4]",3825883,0,,,,0.30970293,,Left Foot,,,,"[27.8, 55.0]",,Ground Pass,,5.249762,,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,3,Las Palmas,208,['9819c5b7-cebb-4a47-a689-422b585eca8c'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:31.213,Pass,
,,,,,,,,,,,,,,1.382117,,,,,,,,,,,,,,31653855-8251-4309-af85-df10a2179bed,35,,"[17.3, 59.8]",3825883,0,,,,-2.8835855,,Right Foot,,,,"[10.1, 57.9]",,Ground Pass,,7.4464755,,,,Mauricio Lemos Merladet,7692.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,3,Las Palmas,208,['23241ce4-8465-4cff-b4f5-181044de2923'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:35.906,Pass,
,,,,,,,,,,,,,,1.3393,,,,,,,,,,,,,,8725ef9a-8752-4966-b29b-0b0ba2d20529,37,,"[7.8, 58.3]",3825883,0,,,,0.67528033,,Right Foot,,,,"[30.4, 76.4]",,Ground Pass,,28.95462,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,3,Las Palmas,208,['8577a2bd-8fe2-4785-94e2-9f2637aab7a3'],37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:37.288,Pass,
,,,,,,,,,,,,,,0.935306,,,,,,,,,,,,,,70e4086c-83d2-4a0a-81f6-2505fd6b4b19,44,,"[86.1, 12.2]",3825883,0,,,,-1.1722739,,Right Foot,,,,"[90.9, 0.8]",,Ground Pass,,12.369317,,,,Ignacio Camacho Barnola,8234.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,4,Málaga,223,['d059f71a-33ee-4765-9c9f-a1f37dc4841c'],40,,,,,,,,,,,,,,,,,,Málaga,223,00:00:40.718,Pass,
,,,,,,,,,,,,,,0.965136,,,,,,,,,,,,,,66f746a8-8b12-457e-8b46-94a222ba4a6a,48,,"[91.1, 0.5]",3825883,0,,,,0.9571583,,Right Foot,,,,"[99.2, 12.0]",,Low Pass,,14.066272,,,,Duje Čop,8419.0,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,4,Málaga,223,"['2743b1f1-6a0c-452c-90cd-e99fd48a5348', 'c002b235-2913-4a82-8905-ca31abdd289f']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:00:43.309,Pass,True
,,,,,,,,,,,,,,1.351856,,,,,,,,,,,,,,738b3fb4-25ae-4fdd-89b1-5374ccf690de,52,,"[97.5, 10.7]",3825883,0,,,,2.5890992,,Right Foot,,,,"[84.2, 18.9]",,Ground Pass,,15.62466,,,,José Luis García del Pozo,6580.0,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,4,Málaga,223,"['5d6a9f14-2c14-4714-bffe-33e757719fef', '80544e22-5a77-4744-9ff3-e0fce37a4161']",45,,,,,,,,,,,,,,,,,,Málaga,223,00:00:45.079,Pass,True
,,,,,,,,,,,,,,1.710554,,,,,,,,,,,,,,45d936d4-7256-469c-83d0-91abffe0c3ca,55,,"[85.7, 18.9]",3825883,0,,,,1.2812927,,Right Foot,,,,"[91.3, 37.7]",,Ground Pass,,19.61632,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,4,Málaga,223,"['4b5db82a-e2d4-4a05-ba87-f4dd51c996a4', '6f9ec6a5-7571-4390-9021-66b0d147987c']",46,,,,,,,,,,,,,,,,,,Málaga,223,00:00:46.431,Pass,True
,,,,,,,,,,,,,,2.063925,,,,,,,,,,,,,,b47f984b-8cfb-4ee2-8be0-44ef15c2b31e,59,,"[97.3, 42.9]",3825883,0,,,,0.4508278,,Right Foot,,,,"[113.0, 50.5]",,Ground Pass,,17.442764,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,Through Ball,True,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,4,Málaga,223,"['3d1420d5-f226-41fe-9b14-7e8c95023cf0', 'c090affc-406b-49ab-b64d-0939fc9841e6', 'c9f3268b-4f0a-41d1-8410-ef39f8a18749']",50,,,,,,,,,,,,,,,,,,Málaga,223,00:00:50.449,Pass,True
,,,,,,,,,,,,,,2.998417,,,,,,,,,,,,,,c361351c-ef27-45ed-87cd-f4eca4b764af,64,,"[12.5, 35.3]",3825883,1,,,,-0.25385296,,Left Foot,,,,"[70.7, 20.2]",,High Pass,,60.12695,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,Free Kick,1,From Free Kick,Raúl Lizoáin Cruz,7905.0,Goalkeeper,5,Las Palmas,208,"['6406dd74-d60c-47f2-a1e0-5884b4cd2d79', 'b36fb221-6256-4ea9-b878-956649b873e6']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:25.186,Pass,
,,,,,,,,,,,,,,1.047713,,,,,,,,,,,,,,b36fb221-6256-4ea9-b878-956649b873e6,67,,"[49.4, 59.9]",3825883,1,,,True,0.44610554,,,,,,"[56.3, 63.2]",,Low Pass,,7.648529,,,,Juan Pablo Añor Acosta,6563.0,,,,,Recovery,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,6,Málaga,223,"['10e7b08f-4a27-4da9-a5a8-e756cd3f6e7b', 'c361351c-ef27-45ed-87cd-f4eca4b764af', 'eb90bd49-6b10-4f17-a004-8db911b40357']",28,,,,,,,,,,,,,,,,,,Málaga,223,00:01:28.184,Pass,True
,,,,,,,,,,,,,,0.702351,,,,,,,,,,,,,,be58a613-9269-4eee-8aeb-15c1ed8ca57f,70,,"[56.3, 63.2]",3825883,1,,,True,-2.0131705,,,,,,"[51.8, 53.7]",,Low Pass,,10.511898,,,,José Luis García del Pozo,6580.0,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,6,Málaga,223,"['079bbb92-b888-448a-afbd-9b9be39f7bf7', '0b0aa4dd-4a88-45cf-95a3-351a3b0e7d0f']",29,,,,,,,,,,,,,,,,,,Málaga,223,00:01:29.277,Pass,True
,,,,,,,,,,,,,,0.933274,,,,,,,,,,,,,,0b949559-f679-4072-9312-9506f14ee808,72,,"[51.8, 53.7]",3825883,1,,,,-0.39707944,,Right Foot,,,,"[61.1, 49.8]",,Low Pass,,10.084641,,,,Duje Čop,8419.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,6,Málaga,223,['9ffd5e7f-9e9a-465c-a7dc-0b4c88c5d7ff'],29,,,,,,,,,,,,,,,,,,Málaga,223,00:01:29.980,Pass,
,,,,,,,,,,,,,,1.001491,,,,,,,,,,,,,,edd1fea4-c5ed-43bb-9000-9c1049224861,74,,"[61.1, 49.8]",3825883,1,,,,-1.172922,,Right Foot,,,,"[64.0, 42.9]",,Low Pass,,7.484651,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,6,Málaga,223,"['798a2be0-4bcd-4b4b-bcbd-782c24fe3c02', 'e4bc3aad-a5e9-448a-b44f-a48dde318c3e']",30,,,,,,,,,,,,,,,,,,Málaga,223,00:01:30.913,Pass,
,,,,,,,,,,,,,,1.131427,,,,,,,,,,,,,,798a2be0-4bcd-4b4b-bcbd-782c24fe3c02,76,,"[56.1, 37.2]",3825883,1,,,,0.0344691,,Right Foot,,,,"[61.9, 37.4]",,Low Pass,,5.8034472,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,Recovery,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,7,Las Palmas,208,"['61a2602c-538b-413e-83cf-15a33eff41c2', 'edd1fea4-c5ed-43bb-9000-9c1049224861']",31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:31.914,Pass,
,,,,,,,,,,,,,,0.515705,,,,,,,,,,,,,,03082ef8-40cb-485e-847d-1f29b603e133,79,,"[61.9, 36.5]",3825883,1,,,,-1.5707964,,Right Foot,,,,"[61.9, 30.7]",,Ground Pass,,5.8,,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,7,Las Palmas,208,['c84c7899-7168-4499-b6d6-a2942348d43d'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:33.150,Pass,
,,,,,,,,,,,,,,0.53762,,,,,,,,,,,,,,85da1360-53f6-4cc0-b0fe-74b7eaaa8e1b,85,,"[65.6, 45.1]",3825883,1,,,,-0.9884434,,Left Foot,,,,"[68.3, 41.0]",,Ground Pass,,4.909175,,,,Duje Čop,8419.0,,,,,Recovery,1,From Counter,Juan Pablo Añor Acosta,6563.0,Right Midfield,8,Málaga,223,['a203ed78-add2-45c7-b019-aee2aee24721'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:01:35.161,Pass,
,,,,,,,,,,,,,,1.54198,,,,,,,,,,,,,,4d4e0051-9f72-4cec-aa23-1bd0abecf11c,88,,"[72.0, 47.0]",3825883,1,,,,0.2914568,014f354d-5712-44c7-95fa-5ecd0e36c02e,Right Foot,,,,"[92.0, 53.0]",,Ground Pass,,20.880613,,,,Charles Días Barbosa de Oliveira,6707.0,True,,,,,1,From Counter,Duje Čop,8419.0,Left Center Forward,8,Málaga,223,['ce98ca78-6537-4754-b9da-4f74b1086aa5'],36,,,,,,,,,,,,,,,,,,Málaga,223,00:01:36.402,Pass,
,,,,,,,,,,,,,,0.183022,,,,,,,,,,,,,,069cfb1f-71ed-4872-965d-0ad1065e0359,95,,"[105.2, 0.1]",3825883,1,True,,,1.5707964,,,,,,"[105.2, 7.0]",,Low Pass,,6.9,,,,Gonzalo Castro Irizábal,6740.0,,,,,Throw-in,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,9,Málaga,223,['732ac490-172d-46b1-b802-3845068fed3e'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:01:57.772,Pass,
,,,,,,,,,,,,,,0.42222,,,,,,,,,,,,,,2970d094-5983-40a3-9bf0-c1ee973fd5d7,97,,"[104.5, 10.6]",3825883,1,True,,,-1.2870022,,Right Foot,,,,"[106.6, 3.4]",,Ground Pass,,7.5,,,,Federico Ricca Rostagnol,6844.0,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,9,Málaga,223,['2fd3c553-0734-47e7-a717-d4ea5f8234d7'],58,,,,,,,,,,,,,,,,,,Málaga,223,00:01:58.018,Pass,
,,,,,,,,,,,,,,0.314458,,,,,,,,,,,,,,67c6a49b-f15f-4f42-a286-4af6360ecbda,100,,"[111.4, 2.2]",3825883,2,,,,0.9272952,,Left Foot,,,,"[112.6, 3.8]",,Ground Pass,,2.0,,Incomplete,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,9,Málaga,223,"['2eb6c22d-33cd-4cd0-8e8a-47008ff58189', 'e4c3d604-db3e-4de8-80e8-0deb7f6b42fb']",1,,,,,,,,,,,,,,,,,,Málaga,223,00:02:01.026,Pass,True
,,,,,,,,,,,,,,1.319293,,,,,,,,,,,,,,69f86680-8828-4633-82d9-04034823da11,102,,"[117.6, 0.1]",3825883,2,,,,1.7163122,,,,,,"[115.9, 11.7]",,High Pass,,11.723907,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,Throw-in,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,10,Málaga,223,"['2a36a13d-fcf1-4954-96f3-f1d8a63313f2', 'e92a07e3-04e8-4cfd-a073-0b352014a4b1']",15,,,,,,,,,,,,,,,,,,Málaga,223,00:02:15.611,Pass,
,,,,,,,,,,,,,,1.307399,,,,,,,,,,,,,,e92a07e3-04e8-4cfd-a073-0b352014a4b1,104,,"[4.2, 68.4]",3825883,2,,,,0.887842,,Head,,,,"[9.0, 74.3]",,Low Pass,,7.605919,,Incomplete,,Nabil El Zhar,6608.0,,,,,Recovery,1,From Throw In,David García Santana,6927.0,Right Back,10,Málaga,223,"['315dd961-d0be-4139-a005-7664942983df', '38ce445e-c726-4be9-9234-c56ecce1c599', '69f86680-8828-4633-82d9-04034823da11']",16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:16.930,Pass,
,,,,,,,,,,,,,,0.98867,,,,,,,,,,,,,,818da939-7daa-434c-ba5f-1bb35fecba94,109,,"[106.1, 7.9]",3825883,2,,,,-1.4977558,,Right Foot,,,,"[106.4, 3.8]",,Ground Pass,,4.110961,,,,Federico Ricca Rostagnol,6844.0,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Left Defensive Midfield,10,Málaga,223,"['d9a3ea5d-9c2e-4eb3-b7c7-dcd3946a2e03', 'ffb68ae0-4ec6-49e8-a240-de0fa73851cc']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:02:19.194,Pass,True
,,,,,,,,,,,,,,0.193574,,,,,,,,,,,,,,21825a1e-06f2-43aa-a2cd-735c017db18e,111,,"[106.6, 4.4]",3825883,2,,,,1.1341692,,Left Foot,,,,"[108.0, 7.4]",,Low Pass,,3.310589,,Incomplete,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,10,Málaga,223,['7cbee7f7-6a8d-4cab-829c-19e1d3a9bac1'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:02:20.183,Pass,
,,,,,,,,,,,,,,1.201758,,,,,,,,,,,,,,02049e1d-00d0-4687-b7c9-ffbac8ea9343,119,,"[47.8, 48.6]",3825883,2,,,,-0.047262076,,Left Foot,,,,"[62.6, 47.9]",,Ground Pass,,14.816545,,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,11,Las Palmas,208,['e11e2870-8544-46b8-a31b-867126056918'],29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:29.824,Pass,
,,,,,,,,,,,,,,0.685761,,,,,,,,,,,,,,a2aaf91a-c4d1-46e3-8360-f8820ba63160,122,,"[63.0, 47.9]",3825883,2,,,,-1.6386532,,Right Foot,,,,"[62.3, 37.6]",,Ground Pass,,10.323759,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,11,Las Palmas,208,['c84f040e-caed-4a8e-8af9-e2a000e6e610'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:31.433,Pass,
,,,,,,,,,,,,,,1.415245,,,,,,,,,,,,,,52817fa9-7549-4a6d-a3c5-4ee7d267077b,125,,"[71.2, 31.2]",3825883,2,,,,-1.0370882,,Left Foot,,,,"[82.9, 11.4]",,Ground Pass,,22.998478,,,,Willian José da Silva,6721.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,11,Las Palmas,208,['af491966-4dfd-4056-810c-ece92d3b1ad4'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:35.497,Pass,
,,,,,,,,,,,,,,0.586713,,,,,,,,,,,,,,af3d6ca5-385a-42be-aea2-1f46561f877a,132,,"[98.5, 20.5]",3825883,2,,,,1.4448837,,Left Foot,,,,"[99.5, 28.4]",,Ground Pass,,7.9630394,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,Regular Play,Willian José da Silva,6721.0,Center Forward,11,Las Palmas,208,['99100513-dec7-490b-8ed2-a5185e8549d3'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:41.378,Pass,
,,,,,,,,,,,,,,0.693214,,,,,,,,,,,,,,c0038b19-96b6-438c-968b-d2c8a849444b,135,,"[98.1, 27.1]",3825883,2,,,,0.9467733,,Left Foot,,,,"[101.7, 32.1]",,Ground Pass,,6.1611686,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,11,Las Palmas,208,"['13462677-e29e-42fc-9379-aa3d21ea5d7b', '873c9aab-2b4c-43b2-9087-53cf00f57f34', '90efc0fb-f3ef-44d7-af34-e4fa873e8227']",41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:41.965,Pass,True
