50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.073276,,,,,,,,,,,,,,df7deac0-dade-4530-a7c4-bec801acc446,18,,"[16.9, 29.3]",3825872,0,,,,,2.5782764,,Left Foot,,,"[13.1, 31.7]",,Ground Pass,,4.494441,,,Antonio Adán Garrido,6654.0,,,,,,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Real Betis,218,['a970d278-7623-472a-bf89-34cefe1e355d'],13,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:13.594,Pass,
,,,,,,,,,,,,,,,1.641478,,,,,,,,,,,,,,1bc27caf-ad57-45a2-83c9-d5770088b3bc,21,,"[15.5, 27.9]",3825872,0,,,,,-0.4429534,,Left Foot,,,"[52.6, 10.3]",,Ground Pass,,41.063,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Kick Off,Antonio Adán Garrido,6654.0,Goalkeeper,2,Real Betis,218,['26931ec9-15d4-4687-b4ea-74864e940629'],25,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:25.827,Pass,
,,,,,,,,,,,,,,,1.422667,,,,,,,,,,,,,,93ed8b94-52a5-4485-bd7c-3dda47bdf52d,24,,"[55.2, 13.7]",3825872,0,,,,,2.428409,,Right Foot,,,"[42.6, 24.6]",,Ground Pass,,16.660433,,,Heiko Westermann,27349.0,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Left Back,2,Real Betis,218,['66978796-28c6-4cd1-905f-5a793d798517'],30,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:30.189,Pass,
,,,,,,,,,,,,,,,1.595206,,,,,,,,,,,,,,4b9c3c68-9991-4130-ae69-bb3f73b53cac,28,,"[39.5, 26.8]",3825872,0,,,,,1.7103976,,Right Foot,,,"[33.5, 69.5]",,Ground Pass,,43.119484,,,Germán Alejandro Pezzella,7161.0,,True,,,,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Real Betis,218,"['27f89833-2605-4163-9d62-3b4cbbe1bc0d', '79f69cc0-c4a4-4387-916d-a26a4f965de8']",32,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:32.900,Pass,True
,,,,,,,,,,,,,,,0.867059,,,,,,,,,,,,,,10f99a52-4403-4e81-861c-09e793ed3d7c,31,,"[33.6, 74.6]",3825872,0,,,,,-0.05807416,,Right Foot,,,"[50.8, 73.6]",,Ground Pass,,17.229046,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Kick Off,Germán Alejandro Pezzella,7161.0,Right Center Back,2,Real Betis,218,['697ff64f-e981-4d7d-a443-969278614d33'],35,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:35.898,Pass,
,,,,,,,,,,,,,,,3.05418,,,,,,,,,,,,,,f4f18449-4a02-4620-ac61-927eb25fdba6,38,,"[56.3, 80.0]",3825872,0,,,,,-2.7860386,,,,,"[25.6, 68.6]",,Low Pass,,32.748283,,,Germán Alejandro Pezzella,7161.0,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,3,Real Betis,218,['400068bc-5172-4544-bcc7-03c442dc1233'],46,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:46.888,Pass,
,,,,,,,,,,,,,,,2.084269,,,,,,,,,,,,,,bbaaeb7d-c009-4611-b7e3-a7e78868add3,41,,"[22.9, 64.7]",3825872,0,,,,,-2.397181,,Right Foot,,,"[6.4, 49.5]",,Ground Pass,,22.434126,,,Antonio Adán Garrido,6654.0,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Right Center Back,3,Real Betis,218,['11293506-72d8-488c-8374-98911d43e987'],50,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:50.473,Pass,
,,,,,,,,,,,,,,,4.92763,,,,,,,,,,,,,,0c9668af-e5d0-45cc-adc2-669941d7d28f,45,,"[8.4, 39.3]",3825872,0,,,,,-0.015074235,,Left Foot,,,"[107.9, 37.8]",,High Pass,,99.51131,Incomplete,,,,,,,,,1,From Throw In,Antonio Adán Garrido,6654.0,Goalkeeper,3,Real Betis,218,['a5d9e7fe-ca3d-49f4-9ae0-8ef1bfdda278'],55,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:55.442,Pass,
,,,,,,,,,,,,,,,1.271332,,,,,,,,,,,,,,c069abcf-0b74-427f-b7fa-1175ea3495d6,48,,"[13.9, 44.9]",3825872,1,,,,,-1.128143,,Right Foot,,,"[21.2, 29.5]",,Ground Pass,,17.042593,,,Lucas Hernández Pi,5484.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,4,Atlético Madrid,212,['563dad63-b145-42fc-8c3a-24a8c2a8bab0'],2,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:02.066,Pass,
,,,,,,,,,,,,,,,1.411438,,,,,,,,,,,,,,1cf5974d-40eb-428f-9602-675913987d25,51,,"[22.0, 26.6]",3825872,1,,,,,1.1505996,,Left Foot,,,"[32.5, 50.1]",,Ground Pass,,25.739075,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Center Back,4,Atlético Madrid,212,['3f8f8a7a-2997-4c22-bf2d-c240654bade3'],4,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:04.252,Pass,
,,,,,,,,,,,,,,,1.210744,,,,,,,,,,,,,,47df0235-f223-4e99-85bc-fc0644f36bdf,55,,"[41.0, 61.5]",3825872,1,,,,,0.67474097,,Right Foot,,,"[56.5, 73.9]",,Ground Pass,,19.849686,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,4,Atlético Madrid,212,"['08f9819f-7649-435c-80a0-cf644e6de344', 'f670254f-35ad-418c-8b1e-f010a4e48bdd']",8,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:08.738,Pass,True
,,,,,,,,,,,,,,,2.304253,,,,,,,,,,,,,,b9a9fea5-dd24-447e-9e57-10c578b131c0,59,,"[53.7, 72.5]",3825872,1,,,,,0.032117467,,Right Foot,,,"[78.6, 73.3]",,Ground Pass,,24.912848,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,4,Atlético Madrid,212,"['47a2dbb9-83ac-4de4-9639-fd36efbc98bd', '9dab4a74-5dbb-44dc-bd56-ae22d23f7b9a', 'b911e096-89d0-4323-9c1b-a23b59ed2023']",10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:10.029,Pass,True
,,,,,,,,,,,,,,,2.631267,,,,,,,,,,,,,,a8e3098d-be79-497f-b219-a071e09d3927,62,,"[82.0, 80.0]",3825872,1,,,,,-0.30175322,,,,,"[112.2, 70.6]",,Low Pass,,31.6291,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,['61383f68-c4a2-4443-a498-ee2a1626830b'],15,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:15.621,Pass,
,,,,,,,,,,,,,,,4.89892,,,,,,,,,,,,,,f4a3d716-f013-44c6-affc-33da290f4e23,65,,"[113.2, 71.6]",3825872,1,,,,,-1.6029531,,Right Foot,True,,"[110.9, 0.1]",,High Pass,,71.53698,Out,,Fernando José Torres Sanz,6382.0,,True,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,5,Atlético Madrid,212,"['1b60b310-d97a-45b9-bae6-9e2ab3c0b08a', 'dbf69c16-8cc0-408e-9de5-4d3b597c1837']",18,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:18.252,Pass,True
,,,,,,,,,,,,,,,1.271614,,,,,,,,,,,,,,12e8133c-79bf-4f69-be52-bff688310640,67,,"[14.9, 80.0]",3825872,1,,,,,-0.5738859,,,,,"[34.7, 67.2]",,High Pass,,23.577108,,,Fabián Ruiz Peña,6655.0,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,6,Real Betis,218,['07de02cb-2b52-4c05-b317-a152a63abc0c'],36,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:36.016,Pass,
,,,,,,,,,,,,,,,1.493293,,,,,,,,,,,,,,ba67311e-7cb9-442b-b44d-b2e489d29a97,69,,"[34.7, 67.2]",3825872,1,,,,True,0.23837084,,,,,"[45.4, 69.8]",,High Pass,,11.011357,Incomplete,,,,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,6,Real Betis,218,"['130ad94f-9d84-4fef-88d7-990449d9e007', '181ea11b-a5ff-4540-8b3a-3471b4104f6a']",37,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:37.287,Pass,True
,,,,,,,,,,,,,,,1.803494,,,,,,,,,,,,,,130ad94f-9d84-4fef-88d7-990449d9e007,71,,"[74.7, 10.3]",3825872,1,,,,,0.59374964,,Head,,,"[82.7, 15.7]",,High Pass,,9.651943,Incomplete,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,From Throw In,Lucas Hernández Pi,5484.0,Left Center Back,6,Real Betis,218,"['3f3d4a0b-2d60-4851-a1a1-a729fda74f72', '43c147f9-73b5-46c5-b690-0b7f01151f22', 'ba67311e-7cb9-442b-b44d-b2e489d29a97']",38,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:38.781,Pass,
,,,,,,,,,,,,,,,1.10531,,,,,,,,,,,,,,3f3d4a0b-2d60-4851-a1a1-a729fda74f72,74,,"[37.4, 64.4]",3825872,1,,,,True,0.96262354,,,,,"[42.9, 72.3]",,High Pass,,9.626006,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,Interception,1,From Throw In,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,6,Real Betis,218,"['130ad94f-9d84-4fef-88d7-990449d9e007', '9513e3b7-5bae-4e03-8924-a89b5a94b8a3', 'a90799f3-80a8-4a1a-9067-fbe45c6b45ee', 'aadf9dbb-64af-48e3-89e9-18ab1054b968']",40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:40.584,Pass,True
,,,,,,,,,,,,,,,0.789844,,,,,,,,,,,,,,9513e3b7-5bae-4e03-8924-a89b5a94b8a3,77,,"[77.2, 7.8]",3825872,1,,,,True,0.7288547,,,,,"[80.0, 10.3]",,High Pass,,3.753665,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,6,Real Betis,218,"['1642f986-a96f-4767-a4ee-be0f97b98d74', '3f3d4a0b-2d60-4851-a1a1-a729fda74f72', 'cde6e1dc-4b5d-4e17-a82f-a72ea283914a']",41,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:41.690,Pass,True
,,,,,,,,,,,,,,,0.722272,,,,,,,,,,,,,,67595043-0ec8-4246-a297-d0e3be16c39e,79,,"[80.0, 10.3]",3825872,1,,,,,2.2943265,,Head,,,"[74.7, 16.3]",,Low Pass,,8.005623,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,6,Real Betis,218,"['10fb41b3-a816-4fa2-b8b7-07cf6bfde441', 'e17c6f4b-111e-4db3-85ce-da1bd2136397']",42,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:42.532,Pass,
,,,,,,,,,,,,,,,2.020211,,,,,,,,,,,,,,df77eb06-225f-4071-a0ab-24b12ea0b570,84,,"[45.8, 68.2]",3825872,1,,,,,2.0287943,,Right Foot,,,"[42.3, 75.3]",,Low Pass,,7.915807,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,6,Real Betis,218,['7f318550-6bec-49c7-9132-49f1661d4047'],44,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.029,Pass,
,,,,,,,,,,,,,,,0.577132,,,,,,,,,,,,,,779d4c09-efc4-4dcc-a205-5b80ffc62cb0,91,,"[52.7, 76.1]",3825872,1,,,,,-0.87605804,,Right Foot,,,"[57.7, 70.1]",,Ground Pass,,7.81025,Incomplete,,Charly Musonda Junior,3601.0,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,6,Real Betis,218,"['806a2929-7911-4fe4-809e-e676e83f6a78', 'f3c1c29a-450b-4a2d-adf4-270a45b78623']",49,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:49.022,Pass,
,,,,,,,,,,,,,,,0.555399,,,,,,,,,,,,,,ac501849-1a8c-4f3e-9f5f-be8ebd24ec57,96,,"[63.8, 10.3]",3825872,1,,,,,-1.0592402,,Left Foot,,,"[67.0, 4.6]",,Ground Pass,,6.536819,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,6,Real Betis,218,['dfd1f551-2899-4150-a431-1f512b5dd6be'],50,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:50.495,Pass,
,,,,,,,,,,,,,,,0.074703,,,,,,,,,,,,,,f9c155c9-4e8c-4e79-9c4c-e416cd5d6f74,106,,"[36.6, 76.6]",3825872,1,,,,,-2.1632237,,Right Foot,,,"[33.1, 71.4]",,Ground Pass,,6.2681737,Incomplete,,Germán Alejandro Pezzella,7161.0,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,6,Real Betis,218,"['58e0af21-bec2-4dd3-a3cf-40249a4ef74f', '86c503e4-0b1a-4c39-a602-9be05e2c7145', 'd80bbd3e-9336-414e-9730-a9039a42a954']",57,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:57.067,Pass,True
,,,,,,,,,,,,,,,2.74519,,,,,,,,,,,,,,022ee857-bd9d-4b33-8b48-8e2328785ac6,109,,"[38.0, 80.0]",3825872,2,,,,,-2.320269,,,,,"[15.2, 55.5]",,Low Pass,,33.467747,,,Antonio Adán Garrido,6654.0,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,7,Real Betis,218,['98a28932-602a-43ce-afe6-b9752904c3d3'],16,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:16.852,Pass,
,,,,,,,,,,,,,,,1.183117,,,,,,,,,,,,,,0a6bdab1-d65c-4d02-8e4e-c3c5d2f701d6,112,,"[13.3, 42.5]",3825872,2,,,,,-1.0670468,,Left Foot,,,"[20.3, 29.8]",,Ground Pass,,14.501379,,,Heiko Westermann,27349.0,,,,,,1,From Throw In,Antonio Adán Garrido,6654.0,Goalkeeper,7,Real Betis,218,['e09e3959-e28d-4ed8-a4ed-607ead15989d'],23,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:23.525,Pass,
,,,,,,,,,,,,,,,1.4287,,,,,,,,,,,,,,f855d443-b82d-4f15-98f2-02aee2c2b491,115,,"[22.6, 30.5]",3825872,2,,,,,-0.81969845,,Right Foot,,,"[42.3, 9.4]",,Ground Pass,,28.866936,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,7,Real Betis,218,['46d15e71-13dd-44e5-9ce5-01b015971047'],26,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:26.308,Pass,
,,,,,,,,,,,,,,,0.768536,,,,,,,,,,,,,,d6c5c5f6-f3c7-4b3e-a61e-85dbc64f6eca,118,,"[41.5, 13.3]",3825872,2,,,,,1.7894653,,Left Foot,,,"[40.3, 18.7]",,Ground Pass,,5.531727,,,Daniel Ceballos Fernández,6697.0,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,7,Real Betis,218,['80ed23aa-b373-4456-a425-abe8637e42ae'],29,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:29.171,Pass,
,,,,,,,,,,,,,,,0.50264,,,,,,,,,,,,,,400a5ab7-fd05-4efb-8475-ab7df626a816,121,,"[57.9, 16.1]",3825872,2,,,,,-1.6814536,,Right Foot,,,"[56.8, 6.2]",,Ground Pass,,9.960923,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,7,Real Betis,218,['723ca0fc-056d-4382-adff-69ba1a562bfa'],33,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:33.197,Pass,
,,,,,,,,,,,,,,,0.736511,,,,,,,,,,,,,,d0ccbd8b-9bdd-4b37-92d5-75c87631cc70,124,,"[56.8, 9.4]",3825872,2,,,,,2.1246507,,Right Foot,,,"[52.1, 17.0]",,Ground Pass,,8.935883,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,7,Real Betis,218,['2ac0137e-b3e9-4a9e-a901-bb476924d63c'],34,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:34.848,Pass,
,,,,,,,,,,,,,,,1.630917,,,,,,,,,,,,,,56f980b1-e47c-4ce6-b7ce-a0f1cc59409c,127,,"[47.9, 16.3]",3825872,2,,,,,2.7123156,,Left Foot,,,"[33.7, 22.8]",,Ground Pass,,15.616978,,,Heiko Westermann,27349.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,7,Real Betis,218,['1ba8fab6-434b-4fca-8bf3-4cb063f4efd0'],36,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:36.453,Pass,
