50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.694827,,,,,,,,,,,,,,1dc1d4f3-9670-4dd7-a9e4-e289c28b7d7b,20,,"[26.0, 18.7]",3825756,0,,,,1.8771338,,Right Foot,,,,"[16.1, 50.0]",,Ground Pass,,32.828342,,,,Ángel Trujillo Canorea,25824.0,,,,,,,1,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,2,Levante UD,221,['331550cb-25d8-4f1f-be78-cd9192d6b3ab'],12,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:12.008,Pass,
,,,,,,,,,,,,,,,,2.345154,,,,,,,,,,,,,,41012a44-0913-48a7-8fbe-6038b2e53e87,23,,"[17.7, 45.9]",3825756,0,,,,-1.5566128,,Right Foot,,,,"[18.1, 17.7]",,Ground Pass,,28.202837,,,,Zouhair Feddal,6647.0,,,,,,,1,From Kick Off,Ángel Trujillo Canorea,25824.0,Right Center Back,2,Levante UD,221,['317d949a-5f8c-4d9a-b838-8097e312d94b'],16,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:16.303,Pass,
,,,,,,,,,,,,,,,,1.698538,,,,,,,,,,,,,,dd882f54-50c6-45ab-8f28-aa584f234d9b,26,,"[25.2, 8.4]",3825756,0,,,,-0.13432144,,Left Foot,,,,"[62.2, 3.4]",,High Pass,,37.336308,,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,,1,From Kick Off,Zouhair Feddal,6647.0,Left Center Back,2,Levante UD,221,"['352cdec8-d4f3-4cbb-8f0a-0b9f9fa608c8', 'd392821a-a74a-41ca-b5f1-142c62394879']",21,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:21.338,Pass,
,,,,,,,,,,,,,,,,1.516584,,,,,,,,,,,,,,64e24ac8-6bab-4dac-9447-1bbc2d9343ca,29,,"[56.5, 4.5]",3825756,0,,,,0.23532379,,Head,,,,"[73.6, 8.6]",,High Pass,,17.584652,,Incomplete,,Giuseppe Rossi,7141.0,,,,,,Recovery,1,From Kick Off,Antonio García Aranda,6784.0,Left Back,2,Levante UD,221,"['0abf3f46-8e3f-4e0d-871d-6c65ece40f15', '54efd826-f3e6-4f68-be46-e9158ec07795']",24,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:24.641,Pass,
,,,,,,,,,,,,,,,,4.110346,,,,,,,,,,,,,,5c4f31ba-73be-489c-9466-6fff17270345,33,,"[46.3, 71.5]",3825756,0,,,,-0.17233485,,Right Foot,,,,"[75.6, 66.4]",,High Pass,,29.740545,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,['51a351a9-9e4a-4f23-b39d-13938a716c60'],26,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:26.892,Pass,
,,,,,,,,,,,,,,,,1.2507,,,,,,,,,,,,,,452a676d-90c3-4041-bad8-364c9164eb42,38,,"[76.8, 67.4]",3825756,0,True,,,-1.5707964,,Head,,,,"[76.8, 58.3]",,Low Pass,,9.1,,,,Michael Krohn-Dehli,6356.0,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,3,Sevilla,213,['d4299810-19d9-4f8c-9c6d-09130c99ab9b'],31,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:31.003,Pass,
,,,,,,,,,,,,,,,,1.743826,,,,,,,,,,,,,,4b38aaae-1edf-4f72-9df3-e0e9f5f0f309,40,,"[75.0, 57.8]",3825756,0,,,,0.07067853,,Right Foot,,,,"[97.6, 59.4]",,High Pass,,22.656567,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,3,Sevilla,213,"['69b5f4cc-bcb1-429b-af75-7cb8144a16a4', '6d1c7b8d-767e-41fc-b4e5-ac64abaf29a6']",33,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:33.144,Pass,
,,,,,,,,,,,,,,,,2.021224,,,,,,,,,,,,,,69b5f4cc-bcb1-429b-af75-7cb8144a16a4,42,,"[22.5, 20.7]",3825756,0,,,,-0.016127633,,Head,,,,"[47.3, 20.3]",,High Pass,,24.803226,,Incomplete,,Giuseppe Rossi,7141.0,,,,,,Recovery,1,Regular Play,Ángel Trujillo Canorea,25824.0,Right Center Back,3,Sevilla,213,"['4b38aaae-1edf-4f72-9df3-e0e9f5f0f309', '90cbd2d4-0c10-41c8-b84b-ad619385ba17', 'febca2d6-af40-40d1-85b1-7b4cc8c54738']",34,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:34.887,Pass,
,,,,,,,,,,,,,,,,1.276157,,,,,,,,,,,,,,c7a92aee-18bf-47c3-bddc-b2e6a88816c7,50,,"[54.6, 26.6]",3825756,0,,,,1.8454902,,Left Foot,,,,"[51.5, 37.6]",,Ground Pass,,11.428473,,Incomplete,,Jefferson Andrés Lerma Solís,5678.0,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,3,Sevilla,213,"['ad5759e9-9042-4b84-994f-40c272756462', 'de90f590-810e-42a6-a11e-ea4e467a059c']",39,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:39.941,Pass,
,,,,,,,,,,,,,,,,1.091894,,,,,,,,,,,,,,8820c7c8-73c2-40b0-8a3d-e1ec5fab3143,55,,"[83.5, 27.4]",3825756,0,,,,-1.0917653,,Right Foot,,,,"[90.2, 14.5]",,Ground Pass,,14.536161,,,,Benoît Trémoulinas,27483.0,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,3,Sevilla,213,"['230f2414-be47-4650-bb4d-70e9f9767fbe', '2c708c8d-d32b-4aef-b12c-9a8243cf9b9d']",45,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.166,Pass,True
,,,,,,,,,,,,,,,,1.421754,,,,,,,,,,,,,,18f54b1f-40bc-4149-a31c-56e5d3777b4d,58,,"[107.2, 8.7]",3825756,0,,,,1.3604323,,Left Foot,True,,,"[113.2, 36.8]",,High Pass,,28.73343,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['c00f9f84-1099-426e-8856-f5486ede3c20'],48,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:48.437,Pass,
,,,,,,,,,,,,,,,,1.719831,,,,,,,,,,,,,,bff46a71-4e96-4fe9-8034-2012a098a3ba,61,,"[113.2, 35.8]",3825756,0,,,,2.4805496,40290810-1511-4fb0-bc50-48144e5f9ba4,Other,,,,"[108.7, 39.3]",True,Low Pass,,5.700877,,,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,3,Sevilla,213,"['b81f5724-832e-424e-b449-8fbb495afc45', 'e993197d-d5bc-4480-99b5-e7fae0f9c157']",49,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:49.859,Pass,True
,,,,,,,,,,,,,,,,2.548859,,,,,,,,,,,,,,716f43b1-8ab4-4ac0-99df-6b50e1947b1a,66,,"[60.0, 40.0]",3825756,1,True,,,-1.7590178,,Right Foot,,,,"[59.6, 37.9]",,Ground Pass,,2.1377559,,,,José Antonio García Rabasco,24149.0,,,,,,Kick Off,1,From Kick Off,Giuseppe Rossi,7141.0,Left Center Forward,5,Levante UD,221,['049f1c03-cab3-466c-bfeb-cd50aefbaed2'],39,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.032,Pass,
,,,,,,,,,,,,,,,,1.345879,,,,,,,,,,,,,,4ca0e8f6-f383-4d8e-8321-ff2c39f3981b,68,,"[48.5, 38.9]",3825756,1,True,,,0.3636686,,Right Foot,,,,"[61.9, 44.0]",,Low Pass,,14.337712,,Incomplete,,,,,,,,,,1,From Kick Off,José Antonio García Rabasco,24149.0,Right Defensive Midfield,5,Levante UD,221,['ed785f07-6317-4dc3-91f5-d8694f99cfad'],42,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:42.784,Pass,
,,,,,,,,,,,,,,,,0.849242,,,,,,,,,,,,,,ed785f07-6317-4dc3-91f5-d8694f99cfad,70,,"[58.2, 36.1]",3825756,1,,,,-1.0427219,,Right Foot,,,,"[63.1, 27.7]",,Low Pass,,9.72471,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,Recovery,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,6,Sevilla,213,"['2efdc66b-24ba-4334-9aa6-308aa4fda925', '4ca0e8f6-f383-4d8e-8321-ff2c39f3981b', 'da997611-ee5f-4eda-817d-1f5eba7a2772']",44,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:44.130,Pass,True
,,,,,,,,,,,,,,,,1.081127,,,,,,,,,,,,,,8c8e242d-0b6b-41bb-a401-781442ea2d9b,73,,"[56.9, 26.4]",3825756,1,,,,-1.9410524,,Left Foot,,,,"[51.0, 11.2]",,Ground Pass,,16.304907,,,,Benoît Trémoulinas,27483.0,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,6,Sevilla,213,['a800eb8a-a6aa-4ee6-9f25-945b5b6420c9'],45,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:45.816,Pass,
,,,,,,,,,,,,,,,,1.881638,,,,,,,,,,,,,,d6fc9236-f828-49bf-b2fd-53955ebcd200,76,,"[57.4, 7.5]",3825756,1,,,,0.5404195,,Left Foot,,,,"[86.4, 24.9]",,High Pass,,33.819523,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,"['1c0a66b8-27a5-437b-be77-7982a0e4fd43', 'e0c47b3f-2ab0-4b0c-9382-c77ae17dfe4e']",48,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.491,Pass,
,,,,,,,,,,,True,,,,,1.950502,,,,,,,,,,,,,,1c0a66b8-27a5-437b-be77-7982a0e4fd43,78,,"[33.7, 55.2]",3825756,1,,,,0.84572756,,Head,,,,"[40.7, 63.1]",,High Pass,,10.555094,,,,José Antonio García Rabasco,24149.0,,,,,,Interception,1,Regular Play,Simão Mate,27122.0,Left Defensive Midfield,7,Levante UD,221,"['ac823440-46a8-47b3-b8a5-9774ef3ae890', 'd6fc9236-f828-49bf-b2fd-53955ebcd200']",50,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:50.373,Pass,
,,,,,,,,,,,,,,,,0.931638,,,,,,,,,,,,,,3e42f3b4-9abc-44e6-afce-86166a55cf05,82,,"[44.5, 64.5]",3825756,1,,,,-3.0492632,,Right Foot,,,,"[33.7, 63.5]",,Ground Pass,,10.846197,,,,Iván López Mendoza,8801.0,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,7,Levante UD,221,['c47b85c0-05e9-4b8d-aa23-7c080d252ff6'],55,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:55.756,Pass,
,,,,,,,,,,,,,,,,2.974373,,,,,,,,,,,,,,3ab356eb-9407-4b93-8ba2-889957b11074,86,,"[31.2, 63.1]",3825756,1,,,,-1.9912016,,Right Foot,,,,"[23.6, 46.1]",,Ground Pass,,18.621492,,,,Diego Mariño Villar,23843.0,,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Back,7,Levante UD,221,"['5da0e82e-2b50-4359-bef7-d9a178abe217', '6a5a2c7d-2b23-4c26-87e9-492c5a1c61bf']",57,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:57.353,Pass,True
,,,,,,,,,,,,,,,,2.609605,,,,,,,,,,,,,,e5a633ed-906a-4a6a-b204-aba4604ef0dc,89,,"[13.9, 32.2]",3825756,2,,,,-0.84922886,,Right Foot,,,,"[36.6, 6.4]",,Ground Pass,,34.364662,,,,Antonio García Aranda,6784.0,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,7,Levante UD,221,['89404b03-5323-413e-9836-df1b4a6d0dd9'],0,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:00.377,Pass,
,,,,,,,,,,,,,,,,3.550738,,,,,,,,,,,,,,6f9be60d-98a0-4144-b7d8-edf2724c32c9,92,,"[47.0, 7.1]",3825756,2,,,,-0.029604105,,Left Foot,,,,"[90.9, 5.8]",,High Pass,,43.919243,,,,José Luis Morales Nogales,6668.0,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,7,Levante UD,221,['7bccb082-9936-4cf3-a469-b934cb006c19'],5,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:05.455,Pass,
,,,,,,,,,,,,,,,,0.954616,,,,,,,,,,,,,,ed05d1db-89bf-402f-9daf-ed3d5f9fcb6d,99,,"[103.8, 0.1]",3825756,2,,,,2.512275,,,,,,"[92.4, 8.4]",,Low Pass,,14.1014185,,,,José Antonio García Rabasco,24149.0,,,,,,Throw-in,1,From Throw In,Antonio García Aranda,6784.0,Left Back,8,Levante UD,221,['96d17df6-a5cf-439a-92cb-bd97730a1ce4'],26,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:26.572,Pass,
,,,,,,,,,,,,,,,,0.554843,,,,,,,,,,,,,,93aa4f39-70eb-47fd-9b87-be883f345bc6,102,,"[92.4, 8.1]",3825756,2,,,,-0.4636476,,Right Foot,,,,"[100.0, 4.3]",,Ground Pass,,8.497058,,,,Antonio García Aranda,6784.0,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,8,Levante UD,221,['933d43da-d6b2-4ec2-b82a-4c88d14cb70d'],28,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.437,Pass,
,,,,,,,,,,,,,,,,0.981625,,,,,,,,,,,,,,8ba9422d-db35-478c-a658-3e8acacda5c3,104,,"[100.0, 4.3]",3825756,2,,,,1.012197,,Left Foot,,,,"[103.5, 9.9]",,Low Pass,,6.603787,,,,Giuseppe Rossi,7141.0,,,,,,,1,From Throw In,Antonio García Aranda,6784.0,Left Back,8,Levante UD,221,['1a69b807-4368-479d-b8ce-6448e9c11a23'],28,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.992,Pass,
,,,,,,,,,,,,,,,,0.812476,,,,,,,,,,,,,,decc93a5-9137-4e10-9578-b734fd326b30,106,,"[103.5, 9.9]",3825756,2,,,,0.5467888,90e7ec68-97b6-4db9-9b42-4c09b2d02d54,Right Foot,,,,"[108.1, 12.7]",,High Pass,,5.3851647,,,,José Luis Morales Nogales,6668.0,True,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Left Center Forward,8,Levante UD,221,['60c8b6a8-691e-4c06-a3ce-bb94ccf4bbcb'],29,,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:29.974,Pass,
,,,,,,,,,,,,,,,,6.05388,,,,,,,,,,,,,,0bc79004-645e-434d-b820-38995b6b3457,113,,"[7.5, 43.8]",3825756,2,,,,-0.16379136,,Drop Kick,,,,"[103.1, 28.0]",,High Pass,,96.89685,,Incomplete,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,9,Sevilla,213,"['3cdd0379-a094-496f-b087-ed6e5277295a', 'a68d61c7-9ff5-4c1a-ae03-281266c295f1']",38,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:38.925,Pass,
,,,,,,,,,,,,,,,,1.42139,,,,,,,,,,,,,,82dcf72a-7b45-4f50-af04-139580b7a53b,117,,"[96.0, 0.1]",3825756,3,,,,0.9928944,,,,,,"[112.5, 25.4]",,High Pass,,30.204966,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,10,Sevilla,213,['19d435f3-95d1-41d6-88f3-4a7b7906dddb'],3,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:03.004,Pass,
,,,,,,,,,,,,,,,,1.648848,,,,,,,,,,,,,,bef9e3e8-d136-4959-8d00-baec8334a213,120,,"[112.5, 25.4]",3825756,3,,,True,-1.3019558,,,,,,"[117.9, 5.8]",,Low Pass,,20.330273,,,,Benoît Trémoulinas,27483.0,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,10,Sevilla,213,"['ef5df8a8-8c22-46d8-8e5d-19b78d59e701', 'f18bea5b-72a1-44e8-b7aa-7cbf926e8557']",4,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:04.426,Pass,True
,,,,,,,,,,,,,,,,1.251231,,,,,,,,,,,,,,117de4cc-fbd3-4210-9b37-f68bbcc03b67,123,,"[117.3, 5.8]",3825756,3,,,,2.987144,,Left Foot,,,,"[100.6, 8.4]",,Ground Pass,,16.901184,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,10,Sevilla,213,['17237da1-759e-4fb1-a9f4-25879d348825'],8,,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:08.785,Pass,
