bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.215599,,,,,,,,,,,,d8d60f59-29a5-4562-bf45-59e77a49fb18,18,,"[13.3, 35.7]",3825760,0,,,,,-1.0175687,,Keeper Arm,,,,"[33.0, 3.8]",,Ground Pass,,37.492664,,,,,David Juncà Reñé,6776.0,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,3,Eibar,322,['922f3c9f-1911-41e8-a135-f9c4df2e9d58'],13,,,,,,,,,,,,,,,,,,Eibar,322,00:00:13.567,Pass,
,,,,,,,,,,,,,,,2.924369,,,,,,,,,,,,12647b0e-6799-42fc-824c-841547098d78,21,,"[33.0, 3.8]",3825760,0,,,,,2.2260923,,Left Foot,,,,"[14.4, 28.0]",,Ground Pass,,30.522123,,,,,Manuel Castellano Castro,24508.0,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,3,Eibar,322,['40933a47-a75e-46ac-bd60-477c16dd64cd'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:00:17.967,Pass,
,,,,,,,,,,,,,,,1.914904,,,,,,,,,,,,1b0a649f-0b7f-4661-aa7f-4ee216a1325f,24,,"[14.8, 28.0]",3825760,0,,,,,-0.41495964,,Right Foot,,,,"[51.8, 11.7]",,High Pass,,40.4313,,,,,Adrián González Morales,6557.0,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Left Center Back,3,Eibar,322,['80d437a0-816a-4149-924e-d8fcdd856163'],20,,,,,,,,,,,,,,,,,,Eibar,322,00:00:20.931,Pass,
,,,,,,,,,,,,,,,1.177955,,,,,,,,,,,,1f2d2179-289a-4e91-b52d-44dd0ce1801e,27,,"[51.8, 11.7]",3825760,0,,,,,-2.4727805,,Left Foot,,,,"[45.6, 6.8]",,Ground Pass,,7.902531,,,,,David Juncà Reñé,6776.0,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Center Midfield,3,Eibar,322,['1d9a71e5-f657-4151-937b-188f84bb090b'],23,,,,,,,,,,,,,,,,,,Eibar,322,00:00:23.985,Pass,
,,,,,,,,,,,,,,,3.76503,,,,,,,,,,,,55dfee3e-1982-4b59-8dda-031688b935c7,31,,"[52.9, 4.6]",3825760,0,,,,,0.4446892,,Left Foot,,,,"[110.4, 32.0]",,High Pass,,63.694664,,,Incomplete,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,3,Eibar,322,['cd30495d-34b3-4c0b-b623-d7c36201b399'],26,,,,,,,,,,,,,,,,,,Eibar,322,00:00:26.666,Pass,
,,,,,,,,,,,,,,,1.786741,,,,,,,,,,,,ce88a287-80b7-4344-b3d0-4b88411e85bd,34,,"[12.7, 47.2]",3825760,0,,,,,-1.1715755,,Right Foot,,,,"[20.8, 28.0]",,Ground Pass,,20.838667,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,4,Atlético Madrid,212,['ee601052-bd6a-4ef2-a6c3-291102b71dbb'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:32.449,Pass,
,,,,,,,,,,,,,,,1.580114,,,,,,,,,,,,ae3e5bc0-5329-4238-8eb4-ee0e9d6a15e9,37,,"[20.8, 28.0]",3825760,0,,,,,-0.9010415,,Left Foot,,,,"[38.3, 5.9]",,Ground Pass,,28.189714,,,,,Lucas Hernández Pi,5484.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Back,4,Atlético Madrid,212,['c3f0e460-eafb-4b6e-8a90-6addf112dc04'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:35.905,Pass,
,,,,,,,,,,,,,,,1.036944,,,,,,,,,,,,8c6f0f14-de01-47ee-abdc-021b0c2bdab4,40,,"[33.8, 8.5]",3825760,0,,,,,2.802729,,Left Foot,,,,"[21.6, 12.8]",,Ground Pass,,12.93561,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,4,Atlético Madrid,212,['f9a1daf8-1a91-4f1a-ab51-2529fa1d5b60'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:38.285,Pass,
,,,,,,,,,,,,,,,1.02818,,,,,,,,,,,,7dbbfd80-f9fb-4a49-930a-3f79cbe08687,44,,"[25.1, 9.4]",3825760,0,,,,,-0.32727537,,Left Foot,,,,"[52.2, 0.2]",,High Pass,,28.61905,,,Out,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Back,4,Atlético Madrid,212,"['78ce7042-061d-428e-889b-6d733f315896', 'e1c30b10-5fe2-4b87-bf8f-b5cf51825086']",40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.243,Pass,True
,,,,,,,,,,,,,,,2.3909,,,,,,,,,,,,9b60a2e2-748d-4f0e-886d-18a9b20d21fd,46,,"[70.9, 80.0]",3825760,0,,,,,-2.7044153,,,,,,"[51.0, 70.7]",,Low Pass,,21.965883,,,,,Mauro Javier Dos Santos,6837.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,5,Eibar,322,['a973a913-43ca-4105-b07b-f3cd240fe089'],51,,,,,,,,,,,,,,,,,,Eibar,322,00:00:51.546,Pass,
,,,,,,,,,,,,,,,3.293633,,,,,,,,,,,,f62d4be8-2fd5-4207-8e67-6115a3fb55ef,50,,"[46.0, 68.4]",3825760,0,,,,,-2.4636402,,Left Foot,,,,"[15.7, 44.0]",,Ground Pass,,38.903084,,,,,Asier Riesgo Unamuno,10763.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,5,Eibar,322,"['36afb427-f034-46ca-80eb-488d41c758bb', 'ccc1f41f-7fc4-45f3-a2a0-46b503a40b4b']",55,,,,,,,,,,,,,,,,,,Eibar,322,00:00:55.279,Pass,True
,,,,,,,,,,,,,,,3.135189,,,,,,,,,,,,74b6a1fa-9576-4898-ba17-558ac96551e0,53,,"[15.9, 42.9]",3825760,1,,,,,0.27545938,,Right Foot,,,,"[76.4, 60.0]",,High Pass,,62.870182,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,5,Eibar,322,"['6f40efbd-0f6c-47dd-bb59-ed9e5b33282b', 'cb7b8aba-9c1c-4355-972c-24986d55d7a4']",3,,,,,,,,,,,,,,,,,,Eibar,322,00:01:03.786,Pass,
,,,,,,,,,,,,,,,2.650496,,,,,,,,,,,,0c4e0cb0-8349-4d3e-99bc-e6701e797a5e,58,,"[75.1, 80.0]",3825760,1,,,,,-2.3583267,,,,,,"[51.6, 56.6]",,Low Pass,,33.163383,,,,,Daniel García Carrillo,6775.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,6,Eibar,322,['1c4ef714-adbe-42e3-b834-08def2cf77d8'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:01:17.780,Pass,
,,,,,,,,,,,,,,,2.677028,,,,,,,,,,,,ec44ebc6-6444-4b16-9299-ef843867e62c,62,,"[50.8, 55.3]",3825760,1,,,,,-1.9062668,,Right Foot,,,,"[37.9, 18.3]",,Ground Pass,,39.184307,,,,,Manuel Castellano Castro,24508.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Center Defensive Midfield,6,Eibar,322,"['3bbce785-0741-4d71-ae1e-8d7550d5b704', '9dfd65c6-b2de-4860-a76c-9e1a56389f3f']",21,,,,,,,,,,,,,,,,,,Eibar,322,00:01:21.294,Pass,True
,,,,,,,,,,,,,,,1.896952,,,,,,,,,,,,f40fa498-9cd9-4639-a751-064e7aaeb040,65,,"[37.9, 18.3]",3825760,1,,,,,-1.1772516,,Right Foot,,,,"[45.0, 1.2]",,Ground Pass,,18.5154,,,,,David Juncà Reñé,6776.0,,,,,,1,From Throw In,Manuel Castellano Castro,24508.0,Left Center Back,6,Eibar,322,['1ba2422f-6942-4f01-bed3-822a9db38aab'],24,,,,,,,,,,,,,,,,,,Eibar,322,00:01:24.131,Pass,
,,,,,,,,,,,,,,,1.803751,,,,,,,,,,,,794002d6-f140-453d-b0c0-80d374b87f0d,69,,"[51.0, 7.4]",3825760,1,,,,,1.808331,,Left Foot,,,,"[44.1, 35.9]",,Ground Pass,,29.32337,,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,6,Eibar,322,"['d33c169e-a60d-498d-b2d7-62f084e6009f', 'e5f2e807-4274-40e5-8756-0f6d3b2cc96c']",29,,,,,,,,,,,,,,,,,,Eibar,322,00:01:29.277,Pass,True
,,,,,,,,,,,,,,,1.290683,,,,,,,,,,,,1d79e564-d528-4a44-a224-94f502d45db7,72,,"[56.3, 53.0]",3825760,1,,,,,1.2886726,,Right Foot,,,,"[62.3, 73.7]",,Ground Pass,,21.55203,,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,6,Eibar,322,['59b600b6-f1d7-496d-bed8-e2a15ea17366'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:01:35.488,Pass,
,,,,,,,,,,,,,,,1.004847,,,,,,,,,,,,302ec36d-bb06-45e9-b138-bcc52bfb5688,76,,"[64.0, 75.7]",3825760,1,,,,,-0.01796214,,Right Foot,,,,"[80.7, 75.4]",,Ground Pass,,16.702694,,,,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,6,Eibar,322,"['10886d4f-a533-418a-840f-e85a52713ea3', 'b9e86c41-8a27-49b3-8ac1-6e0a26f69351']",37,,,,,,,,,,,,,,,,,,Eibar,322,00:01:37.715,Pass,True
,,,,,,,,,,,,,,,1.366245,,,,,,,,,,,,79b42754-52fa-4a75-b504-e540c272d48e,81,,"[20.6, 3.6]",3825760,1,,,,,0.3139382,,Left Foot,,,,"[51.4, 13.6]",,High Pass,,32.382713,,,Incomplete,,Ángel Martín Correa,6377.0,,,,,Recovery,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Back,6,Eibar,322,"['4a2ec799-e87a-453c-bd88-b73b6492969f', '6bbbd2d9-bceb-4af1-943c-3d7783b7136b']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:41.531,Pass,
,,,,,,,,,,,,,,,0.71671,,,,,,,,,,,,6bbbd2d9-bceb-4af1-943c-3d7783b7136b,83,,"[68.7, 66.5]",3825760,1,,,,,-0.7853982,,Right Foot,,,,"[74.9, 60.3]",,Ground Pass,,8.768124,,,,,Gonzalo Escalante,6712.0,,,,,Recovery,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,6,Eibar,322,"['7412d246-ebf7-4c10-968e-f05d6330f699', '79b42754-52fa-4a75-b504-e540c272d48e']",42,,,,,,,,,,,,,,,,,,Eibar,322,00:01:42.897,Pass,
,,,,,,,,,,,,,,,0.136952,,,,,,,,,,,,ccf2ffe2-8c9c-4c93-9a2d-a6e6d8d6c783,86,,"[74.5, 62.8]",3825760,1,,,,,-0.094951704,,Right Foot,,,,"[76.6, 62.6]",,Ground Pass,,2.1095023,,,Incomplete,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Center Midfield,6,Eibar,322,['29b60cca-0a00-494e-933b-b3058bc499c7'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:01:44.903,Pass,
,,,,,,,,,,,,,,,2.515079,,,,,,,,,,,,022d29d4-0f18-4ce7-94ab-78cc7abd718b,94,,"[75.4, 69.9]",3825760,1,,,,,0.2181231,,Right Foot,,,,"[94.8, 74.2]",,High Pass,,19.870832,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Center Midfield,6,Eibar,322,"['1605e910-ff45-427b-a0d6-82aa8d5d6cde', '1a8b4ccd-0429-4659-9cf8-c59b22dd250f', 'edf15c6a-c3bc-4a84-9cff-53e316f4c378']",46,,,,,,,,,,,,,,,,,,Eibar,322,00:01:46.807,Pass,True
,,,,,,,,,,,,,,,2.780746,,,,,,,,,,,,1a8b4ccd-0429-4659-9cf8-c59b22dd250f,96,,"[25.3, 5.9]",3825760,1,,,,,0.65009546,,Left Foot,,,,"[59.1, 31.6]",,High Pass,,42.460922,,,Incomplete,,Antoine Griezmann,5487.0,,,,,Recovery,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Back,6,Eibar,322,"['022d29d4-0f18-4ce7-94ab-78cc7abd718b', '070dd3cf-f7be-4732-8743-e3b457ac974c', '22d9466e-d83e-4384-981c-38259028d56f']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:49.322,Pass,
,,,,,,,,,,,,,,,1.318569,,,,,,,,,,,,070dd3cf-f7be-4732-8743-e3b457ac974c,98,,"[61.0, 48.5]",3825760,1,,,,True,0.014183446,,,,,,"[75.1, 48.7]",,High Pass,,14.1014185,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Manuel Castellano Castro,24508.0,Left Center Back,6,Eibar,322,"['1a8b4ccd-0429-4659-9cf8-c59b22dd250f', '2ff228b6-16b6-450c-b56f-9c9e84ba642c', '6c198008-e817-4739-a32a-9360fa570fb6']",52,,,,,,,,,,,,,,,,,,Eibar,322,00:01:52.103,Pass,True
,,,,,,,,,,,,,,,0.701318,,,,,,,,,,,,e1962688-8a29-4533-bbfd-4185f1472b61,102,,"[45.0, 31.4]",3825760,1,,,,,0.6355857,,Right Foot,,,,"[57.2, 40.4]",,Low Pass,,15.160475,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,7,Atlético Madrid,212,['f190bbd9-265b-4094-b1b8-595f0c69abbd'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:54.934,Pass,
,,,,,,,,,,,,,,,1.276432,,,,,,,,,,,,fa77e98a-766b-4960-9a07-915e56e70f15,106,,"[62.5, 46.8]",3825760,1,,,,,2.3728597,,Left Foot,,,,"[50.3, 58.6]",,Ground Pass,,16.97292,,,,,Thomas Teye Partey,6383.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,7,Atlético Madrid,212,['6297ddc4-4213-427d-aec2-b1fae87cf818'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:57.259,Pass,
,,,,,,,,,,,,,,,0.978572,,,,,,,,,,,,6ce73adf-e991-4a01-9b13-f2d380dd2da0,109,,"[50.3, 58.6]",3825760,1,,,,,-1.5323538,,Right Foot,,,,"[50.5, 53.4]",,Ground Pass,,5.2038445,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Thomas Teye Partey,6383.0,Right Midfield,7,Atlético Madrid,212,['00b5801c-bf08-4291-ab2c-18e0b786a9ea'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:58.578,Pass,
,,,,,,,,,,,,,,,1.109977,,,,,,,,,,,,b9afbcab-e787-40f0-8e41-958402869837,112,,"[50.5, 53.4]",3825760,1,,,,,0.23737425,,Right Foot,,,,"[62.9, 56.4]",,Ground Pass,,12.757743,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,7,Atlético Madrid,212,['356bff25-a219-40a3-9259-a5353daf5dc7'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:59.963,Pass,
,,,,,,,,,,,,,,,0.723976,,,,,,,,,,,,6b80ac76-f50f-4be0-89b6-fe5cffcd12fe,115,,"[62.9, 56.4]",3825760,2,,,,,-2.7779818,,Right Foot,,,,"[51.6, 52.1]",,Ground Pass,,12.090492,True,,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,7,Atlético Madrid,212,"['5f38a272-de88-4f63-b4f9-bc4511d9b7a7', '9ca07ce5-d348-4139-805d-a0b31969eb18']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:01.113,Pass,
,,,,,,,,,,,,,,,0.877734,,,,,,,,,,,,24191f62-bcf9-4019-88b1-e9ea387a8ae2,119,,"[69.4, 31.6]",3825760,2,,,,,2.284887,,Right Foot,,,,"[64.2, 37.6]",,Ground Pass,,7.939773,,,,,Gonzalo Escalante,6712.0,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,8,Eibar,322,['17127af0-d23d-466e-abf8-233e6edd7624'],3,,,,,,,,,,,,,,,,,,Eibar,322,00:02:03.115,Pass,
,,,,,,,,,,,,,,,0.869219,,,,,,,,,,,,e3acaa69-2662-40bb-a7c0-43e6d4f43a1c,123,,"[66.6, 37.4]",3825760,2,,,,,0.99227214,,Right Foot,,,,"[76.2, 52.1]",,Ground Pass,,17.55705,,,,,Sergio Gontán Gallardo,6742.0,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,8,Eibar,322,"['50a28916-f161-416a-92e4-8b2f5648db70', 'f06b4989-3ad3-4bc8-9977-628b453bf364']",5,,,,,,,,,,,,,,,,,,Eibar,322,00:02:05.838,Pass,True
