ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.8372,,,,,,,,,,,,,,ab7df114-f647-42d1-8936-4ec9ae250eea,18,,"[28.1, 58.2]",3825628,0,,,,,0.6931497,,Right Foot,,,,"[52.9, 78.8]",,High Pass,,32.239727,,,,Pedro León Sánchez Gil,6907.0,,,,,,,1,From Kick Off,Santiago Vergini,27403.0,Right Center Back,2,Getafe,216,['bb296cde-fd99-4c3a-b81d-e0eab59edfc9'],10,,,,,,,,,,,,,,,,,Getafe,216,00:00:10.614,Pass,
,,,,,,,,,,,,,,,0.99339,,,,,,,,,,,,,,4a339f57-14ad-489a-b472-b41d1a2edc66,21,,"[51.5, 78.8]",3825628,0,,,,,-1.4758446,,Left Foot,,,,"[52.3, 70.4]",,High Pass,,8.438009,,Incomplete,,,,,,,,,,1,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Wing,2,Getafe,216,['036bc91a-c8bd-43f1-8f8d-fa66fa68cf6b'],13,,,,,,,,,,,,,,,,,Getafe,216,00:00:13.158,Pass,
,,,,,,,,,,,,,,,1.03532,,,,,,,,,,,,,,9ec3a324-12f8-4663-8943-70a607acc409,24,,"[67.8, 9.5]",3825628,0,,,,,-2.1555417,,Left Foot,,,,"[63.1, 2.4]",,Ground Pass,,8.514693,,,,Javier Garrido Behovide,26448.0,,,,,,,1,From Kick Off,Juan Emmanuel Culio,27521.0,Left Center Midfield,2,Getafe,216,['4dea472e-d91e-4d6e-8ed4-9b7dc3301359'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:15.180,Pass,
,,,,,,,,,,,,,,,0.717404,,,,,,,,,,,,,,1c833a3b-af15-4c55-af6a-b06af27f0ffe,28,,"[62.6, 2.0]",3825628,0,,,,,-0.25462466,,Left Foot,,,,"[69.9, 0.1]",,Ground Pass,,7.543209,,Out,,Juan Emmanuel Culio,27521.0,,,,,,,1,From Kick Off,Javier Garrido Behovide,26448.0,Left Back,2,Getafe,216,"['eec21549-3648-4da1-8f31-a8b14095c16c', 'f110a9fc-e317-4998-9088-2d883b8be043']",16,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:16.853,Pass,True
,,,,,,,,,,,,,,,1.412823,,,,,,,,,,,,,,89366729-492a-4311-bd83-e11836fd274a,30,,"[53.9, 80.0]",3825628,0,,,,,-0.57852423,,,,,,"[68.6, 70.4]",,High Pass,,17.55705,,,,Álvaro Vázquez García,24035.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Getafe,216,['01e04fb2-1b93-4ed4-8748-59a4dfe59f4f'],29,,,,,,,,,,,,,,,,,Getafe,216,00:00:29.143,Pass,
,,,,,,,,,,,,,,,1.84881,,,,,,,,,,,,,,e65fb7d2-b752-463e-a0aa-17ebf8ed7aa6,32,,"[68.6, 70.4]",3825628,0,,,,,0.15225172,,Head,,,,"[87.5, 73.3]",,Low Pass,,19.121193,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,,1,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,3,Getafe,216,"['3c6a7e19-8ace-45b1-b082-f45b755988d1', 'bcef38ca-5fdd-4364-9a67-48b23c85844f']",30,,,,,,,,,,,,,,,,,Getafe,216,00:00:30.564,Pass,
,,,,,,,,,,,,,,,2.304224,,,,,,,,,,,,,,bcef38ca-5fdd-4364-9a67-48b23c85844f,34,,"[32.6, 6.8]",3825628,0,,,,,2.3357055,,Right Foot,,,,"[8.7, 31.7]",,Ground Pass,,34.514053,,,,Javier Varas Herrera,26753.0,,,,,,Recovery,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,3,Getafe,216,"['cf2554f7-bea8-461b-9c49-02b1c6d48c5d', 'e65fb7d2-b752-463e-a0aa-17ebf8ed7aa6']",32,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:32.412,Pass,
,,,,,,,,,,,,,,,7.96552,,,,,,,,,,,,,,7ce0ac7d-c654-4db2-bc58-fe2fef0ff100,38,,"[8.2, 36.3]",3825628,0,,,,,0.32957512,,Right Foot,,,,"[103.8, 69.0]",,High Pass,,101.037865,,Incomplete,,,,,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,3,Getafe,216,"['31d9d264-f6c2-4ae4-97a5-8d7fd8a49f88', 'b00d4718-3ea8-48ba-b680-0b2510c069f5']",36,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:36.165,Pass,True
,,,,,,,,,,,,,,,1.829441,,,,,,,,,,,,,,b00d4718-3ea8-48ba-b680-0b2510c069f5,40,,"[16.3, 11.1]",3825628,0,,,,,1.8698808,,Right Foot,,,,"[8.9, 35.1]",,Ground Pass,,25.114935,,,,Vicente Guaita Panadero,6625.0,,,,,,Recovery,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,3,Getafe,216,"['7ce0ac7d-c654-4db2-bc58-fe2fef0ff100', '9956bcd4-b9b8-4924-b5b1-98771d07ac5a', 'adbd5bae-f80d-4c09-a811-a7cae124fdf6']",44,,,,,,,,,,,,,,,,,Getafe,216,00:00:44.130,Pass,True
,,,,,,,,,,,,,,,3.140009,,,,,,,,,,,,,,8a9bed9e-6693-4960-b900-0a4db7d27cad,44,,"[8.9, 39.6]",3825628,0,,,,,0.1746722,,Right Foot,,,,"[76.9, 51.6]",,High Pass,,69.050705,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,,1,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,3,Getafe,216,"['09855cc3-ae79-40f0-883d-4ddc759749da', '1e651b8f-afa7-405c-9431-87edb73306a1', '31a2632d-20c3-44fa-a036-40a42d15bd60']",48,,,,,,,,,,,,,,,,,Getafe,216,00:00:48.010,Pass,True
,,,,,,,,,,,,,,,1.288832,,,,,,,,,,,,,,31a2632d-20c3-44fa-a036-40a42d15bd60,46,,"[43.2, 28.5]",3825628,0,,,,,0.4249764,,Head,,,,"[56.9, 34.7]",,High Pass,,15.03762,,,,Mubarak Wakaso,6626.0,,,,,,Recovery,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,"['8a9bed9e-6693-4960-b900-0a4db7d27cad', 'b8edaac0-afa7-4567-a4d0-1096382666c7']",51,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:51.150,Pass,
,,,,,,,,,,,,,,,1.805763,,,,,,,,,,,,,,2689094e-7236-484f-847d-964dc6447d51,48,,"[56.9, 34.7]",3825628,0,,,,,-2.695487,,Head,,,,"[40.8, 27.0]",,High Pass,,17.84657,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,4,Las Palmas,208,['87407a9b-339b-42cd-b3e2-a1d22d845ca4'],52,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:52.439,Pass,
,,,,,,,,,,,,,,,1.496982,,,,,,,,,,,,,,7b7e50c6-8e5f-4ce0-a35e-de4583d94bf1,51,,"[43.4, 25.5]",3825628,0,,,,,0.84028804,,Left Foot,,,True,"[52.0, 35.1]",,Ground Pass,,12.888755,,,,Mubarak Wakaso,6626.0,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['6a991f43-15ef-4e16-b5b6-cef5f40f9cdd'],55,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:55.088,Pass,
,,,,,,,,,,,,,,,2.030932,,,,,,,,,,,,,,efb8b4f3-45e8-46e6-8c3d-b47cd27bc7fe,55,,"[51.5, 35.3]",3825628,0,,,,,1.8467568,,Left Foot,,,,"[45.1, 57.9]",,Ground Pass,,23.48872,,,,David Simón Rodríguez Santana,7906.0,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,4,Las Palmas,208,['41c67b65-1ab0-44ae-8ba2-5ee8c90218b8'],56,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:56.625,Pass,
,,,,,,,,,,,,,,,1.598456,,,,,,,,,,,,,,4e0adbe0-dd28-47d1-b2ee-7832adc9823e,57,,"[45.6, 56.6]",3825628,0,,,,,-1.6254294,,Right Foot,,,,"[44.2, 31.0]",,Ground Pass,,25.638252,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,['4d23577d-2e68-466a-a240-9961483eb200'],58,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:58.656,Pass,
,,,,,,,,,,,,,,,2.123741,,,,,,,,,,,,,,5dd9a8f7-2415-4ae3-a84b-cf6db7665ced,63,,"[45.6, 29.2]",3825628,1,,,,,1.8593181,,Left Foot,,,,"[39.1, 51.1]",,Ground Pass,,22.844255,,,,Aythami Artiles Oliva,8440.0,,,,,,Free Kick,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,5,Las Palmas,208,['c1bfee06-bf25-4770-94c1-e989e289b97f'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:15.380,Pass,
,,,,,,,,,,,,,,,1.012816,,,,,,,,,,,,,,60ec6ec6-e312-488d-a093-0799c77c467a,66,,"[52.1, 66.7]",3825628,1,,,,,-0.0645361,,Right Foot,,,,"[81.5, 64.8]",,Ground Pass,,29.46133,,,,Nauzet Alemán Viera,26689.0,,,,,,,1,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,5,Las Palmas,208,['581b11b1-39b3-4ca1-b18d-1a66ada47364'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:23.330,Pass,
,,,,,,,,,,,,,,,2.141042,,,,,,,,,,,,,,31e6d65b-9061-4c6b-8628-9c22bdefbff4,68,,"[81.5, 64.8]",3825628,1,,,,,-0.46803355,,Right Foot,,,,"[99.7, 55.6]",,Ground Pass,,20.393137,,Incomplete,,,,,,,,,,1,From Free Kick,Nauzet Alemán Viera,26689.0,Right Wing,5,Las Palmas,208,['efc9916d-f10a-4508-861b-98048830a5df'],24,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:24.343,Pass,
,,,,,,,,,,,,,,,0.569114,,,,,,,,,,,,,,efc9916d-f10a-4508-861b-98048830a5df,69,,"[20.4, 24.5]",3825628,1,,,,,-1.5707964,,Left Foot,,,,"[20.4, 16.0]",,Ground Pass,,8.5,,,,Roberto Lago Soto,27054.0,,,,,,Recovery,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,6,Getafe,216,"['31e6d65b-9061-4c6b-8628-9c22bdefbff4', '9f214c19-2b70-40fb-8ed8-731848425013']",26,,,,,,,,,,,,,,,,,Getafe,216,00:01:26.484,Pass,
,,,,,,,,,,,,,,,0.340941,,,,,,,,,,,,,,255362f7-a6f3-4d70-9302-3408f0ab9ae3,73,,"[20.6, 13.8]",3825628,1,,,,,-0.12832323,,Left Foot,,,,"[23.7, 13.4]",,Ground Pass,,3.1257,,Unknown,,,,,,,,,,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,6,Getafe,216,['ecf5a2f3-c568-4f22-8011-2739923d7d1a'],27,,,,,,,,,,,,,,,,,Getafe,216,00:01:27.882,Pass,True
,,,,,,,,,,,,,,,1.554673,,,,,,,,,,,,,,8826c1ae-9432-4786-b405-6074dda5ad62,76,,"[28.9, 10.1]",3825628,2,,,,,-0.17450732,,Right Foot,,,,"[63.5, 4.0]",,High Pass,,35.133602,,,,Víctor Rodríguez Romero,15893.0,,,,,,Free Kick,1,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,7,Getafe,216,['0934d2ff-0206-436b-9ed0-7db2245d83ad'],4,,,,,,,,,,,,,,,,,Getafe,216,00:02:04.552,Pass,
,,,,,,,,,,,,,,,0.256038,,,,,,,,,,,,,,6388f866-fc29-4e4b-a661-de8954f5059f,80,,"[62.5, 3.2]",3825628,2,,,,,0.15264933,,Left Foot,,,,"[69.0, 4.2]",,Low Pass,,6.576473,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Wing,7,Getafe,216,"['2cc1759f-ae40-4063-ad21-419dfd463cd5', '713de068-f82f-424c-bbef-0e656e116e1d']",7,,,,,,,,,,,,,,,,,Getafe,216,00:02:07.790,Pass,
,,,,,,,,,,,,,,,1.47718,,,,,,,,,,,,,,6c5585a9-48ff-49b5-9bf6-d2021fd4dbe9,83,,"[69.8, 0.1]",3825628,2,,True,,,1.7460628,,,,,,"[68.1, 9.7]",,Low Pass,,9.749359,,,,Mehdi Lacen,6745.0,,,,,,Throw-in,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,8,Getafe,216,['3a2a1cc4-dd29-4356-a696-e79c49fd3540'],13,,,,,,,,,,,,,,,,,Getafe,216,00:02:13.627,Pass,
,,,,,,,,,,,,,,,1.790141,,,,,,,,,,,,,,65cb9847-de32-4cde-bedc-f9c10294c16b,86,,"[57.0, 12.5]",3825628,2,,,,,2.1433656,,Right Foot,,,,"[38.5, 41.2]",,Ground Pass,,34.145863,,,,Santiago Vergini,27403.0,,,,,,,1,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,8,Getafe,216,['86706782-4e7e-489a-b852-9e0a26a46f61'],18,,,,,,,,,,,,,,,,,Getafe,216,00:02:18.406,Pass,
,,,,,,,,,,,,,,,2.14048,,,,,,,,,,,,,,11fd67b3-cb14-40c2-a1c2-6c4155017726,95,,"[15.9, 42.4]",3825628,2,,,,,1.0662359,,Keeper Arm,,,,"[34.4, 75.9]",,Low Pass,,38.268787,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,8,Getafe,216,['440f94fb-5d49-4390-870f-16cbe77e200c'],25,,,,,,,,,,,,,,,,,Getafe,216,00:02:25.319,Pass,
,,,,,,,,,,,,,,,3.542202,,,,,,,,,,,,,,35b42e07-8ff1-4612-978f-59dc5fa16103,98,,"[51.5, 74.3]",3825628,2,,,,,-0.2652071,,Right Foot,,,,"[92.0, 63.3]",,High Pass,,41.96725,,,,Álvaro Vázquez García,24035.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['09ec6881-9215-4ae7-be6a-25caa4fc0a23'],30,,,,,,,,,,,,,,,,,Getafe,216,00:02:30.495,Pass,
,,,,,,,,,,,,,,,2.160884,,,,,,,,,,,,,,b0f329d1-c27e-455f-9b68-f17296407c93,102,,"[104.7, 59.5]",3825628,2,,,,,-1.158613,e2ad0793-fc5f-47ed-b8b6-7ff98fc20b8b,Right Foot,,,,"[114.8, 36.4]",True,Ground Pass,,25.211506,,,,Víctor Rodríguez Romero,15893.0,,,,,,,1,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,8,Getafe,216,"['22178051-ab9a-484d-9090-14136351559d', 'fca25db1-a206-4d51-b537-d0e6693defed']",34,,,,,,,,,,,,,,,,,Getafe,216,00:02:34.312,Pass,True
,,,,,,,,,,,,,,,1.110854,,,,,,,,,,,,,,ebd42631-814a-4513-b611-8e834eee11ca,106,,"[60.0, 40.0]",3825628,3,,True,,,-0.9986027,,Right Foot,,,,"[67.6, 28.2]",,Ground Pass,,14.035668,,,,Jonathan Viera Ramos,10755.0,,,,,,Kick Off,1,From Kick Off,Juan Emmanuel Culio,27521.0,Left Center Midfield,9,Las Palmas,208,['8a7d03c2-974e-46fb-846b-84e3c1a0f0eb'],37,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:37.599,Pass,
,,,,,,,,,,,,,,,2.228375,,,,,,,,,,,,,,7131db04-8468-47d0-90bc-f8b306e7f952,108,,"[68.6, 27.5]",3825628,3,,,,,-2.2033489,,Right Foot,,,,"[52.4, 5.4]",,Ground Pass,,27.401642,,,,Javier Garrido Behovide,26448.0,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Left Wing,9,Las Palmas,208,['e81b4eaf-844c-4d24-8228-47f236710cbb'],39,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:39.641,Pass,
,,,,,,,,,,,,,,,1.329386,,,,,,,,,,,,,,721a1e2d-5d8e-490e-aa1f-663bd7bc5f04,110,,"[52.1, 5.4]",3825628,3,,,,,1.8176268,,Left Foot,,,,"[48.9, 18.1]",,Ground Pass,,13.096946,,,,Mubarak Wakaso,6626.0,,,,,,,1,From Kick Off,Javier Garrido Behovide,26448.0,Left Back,9,Las Palmas,208,['8d5baa16-f458-4910-9372-89ab6347933c'],41,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:41.870,Pass,
,,,,,,,,,,,,,,,1.155705,,,,,,,,,,,,,,d491eb9f-2e1a-482f-b11e-3a3f0aa451b4,113,,"[48.9, 18.1]",3825628,3,,,,,-0.6896915,,Left Foot,,,,"[62.6, 6.8]",,Ground Pass,,17.758942,,,,Juan Emmanuel Culio,27521.0,,,,,,,1,From Kick Off,Mubarak Wakaso,6626.0,Center Defensive Midfield,9,Las Palmas,208,['2008d755-bcd6-47b1-990a-1a876a164fd9'],43,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:43.279,Pass,
,,,,,,,,,,,,,,,1.676149,,,,,,,,,,,,,,13a06121-f68f-4ffa-b786-790bff58dc02,117,,"[63.4, 6.2]",3825628,3,,,,,-3.0750246,,Left Foot,,,,"[51.4, 5.4]",,Ground Pass,,12.026637,,,,Javier Garrido Behovide,26448.0,,,,,,,1,From Kick Off,Juan Emmanuel Culio,27521.0,Left Center Midfield,9,Las Palmas,208,"['245bbba7-3131-4dc4-ba15-ff45a0d7b146', '50ddd127-16bf-4387-9409-f2ad5273ac94']",45,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:45.074,Pass,True
