ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.241613,,,,,,,,,,,,,fae11078-7651-4f40-9ff0-d1a9aca7e189,2840,,"[38.9, 65.7]",3825768,75,,,,-1.6062844,,Right Foot,,,,"[38.3, 48.8]",,Ground Pass,,16.910648,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Wing,168,Rayo Vallecano,360,['f18a5b6e-5c6a-4fa9-9102-d6f16efac683'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:15.029,Pass,
,,,,,,,,,,,,,,,0.741372,,,,,,,,,,,,,cee67874-79ec-463c-b17c-1b952f8ded21,2843,,"[38.5, 48.8]",3825768,75,,,,2.6635919,,Right Foot,,,,"[30.2, 53.1]",,Ground Pass,,9.347727,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,168,Rayo Vallecano,360,['27db0ed9-acf6-4bf4-a05a-ba1c78ecbda1'],16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:16.380,Pass,
,,,,,,,,,,,,,,,1.163789,,,,,,,,,,,,,8ead6c65-f0df-4761-8934-4ebb0a51303a,2846,,"[31.1, 53.8]",3825768,75,,,,-0.8960554,,Right Foot,,,,"[41.9, 40.3]",,Ground Pass,,17.288435,,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,168,Rayo Vallecano,360,['969d6a46-c549-4f0c-8c10-a5374c066303'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:17.242,Pass,
,,,,,,,,,,,,,,,1.036866,,,,,,,,,,,,,b47c744d-613d-493d-941a-0d4eb7d80c04,2850,,"[41.9, 41.4]",3825768,75,,,,2.4901395,,Right Foot,,,,"[33.9, 47.5]",,Ground Pass,,10.060318,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,2,From Goal Kick,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,168,Rayo Vallecano,360,"['1ef8e88f-6fe5-428e-a036-e23fe26bdae4', 'f8dea980-d730-4d1a-97bb-511b4cf15f4e']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:18.435,Pass,True
,,,,,,,,,,,,,,,0.182872,,,,,,,,,,,,,540a32bd-08cd-4381-95e7-1053f11fe0e5,2854,,"[36.5, 46.0]",3825768,75,,,,-1.1141908,,Right Foot,,,,"[39.3, 40.3]",,Low Pass,,6.3505907,,,Incomplete,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,168,Rayo Vallecano,360,"['0f9f26dc-bae7-499d-af13-86504c3245c9', '25c3afcd-52d5-42fd-ae4f-42cfdd2dd989', '56c26ce8-12b8-431b-a8a9-1964aa873863']",19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:19.586,Pass,True
,,,,,,,,,,,,,,,0.055069,,,,,,,,,,,,,eb64b6df-feac-4796-bf7e-c91a22944bbe,2857,,"[32.2, 35.7]",3825768,75,,,,1.152572,,Right Foot,,,,"[32.6, 36.6]",,Ground Pass,,0.98488575,,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,168,Rayo Vallecano,360,['a3caef16-1f99-40b7-8ed7-56c071f67947'],21,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:21.009,Pass,
,,,,,,,,,,,,,,,0.958471,,,,,,,,,,,,,5d1764be-c765-4862-b8fe-7247b0aa12ff,2865,,"[76.2, 43.1]",3825768,75,,,,1.5707964,,Right Foot,,,,"[76.2, 49.8]",,Ground Pass,,6.7,,,,,Rachid Aït-Atmane,27526.0,,,,,Recovery,2,Regular Play,Sergio Álvarez Díaz,13107.0,Left Defensive Midfield,169,Sporting Gijón,1041,"['37a24706-ecf1-4219-a10e-18d7d83400b4', 'b9687d20-ea69-4bb1-bc7b-5b254987ee33']",23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:23.682,Pass,True
,,,,,,,,,,,,,,,2.152682,,,,,,,,,,,,,fa322882-89a4-4511-9af1-23755ea52c6c,2868,,"[76.4, 54.1]",3825768,75,,,,0.2519161,64743a44-5449-4bde-89e0-99063ad1254d,Right Foot,,,,"[100.1, 60.2]",,Ground Pass,,24.472433,,,,,Carlos Carmona Bonet,23848.0,True,,,,,2,Regular Play,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,169,Sporting Gijón,1041,['d3528ba5-1b3e-43c7-81b8-31ecb0d29f6e'],25,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:25.723,Pass,
,,,,,,,,,,,,,,,2.431271,,,,,,,,,,,,,c191214a-8fe0-4463-82b1-4d3e086a4a80,2873,,"[11.1, 28.6]",3825768,75,,,,-0.8061667,,Keeper Arm,,,,"[27.6, 11.4]",,Low Pass,,23.834639,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Keeper,Juan Carlos Martín Corral,24255.0,Goalkeeper,171,Rayo Vallecano,360,['e3974486-b785-4fbf-803d-50187e15a61b'],34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:34.597,Pass,
,,,,,,,,,,,,,,,1.000691,,,,,,,,,,,,,6aecdd25-0c0e-4041-8b7b-8eef002df9b3,2877,,"[16.3, 15.1]",3825768,75,,,,1.6195382,,Right Foot,,,,"[15.9, 23.3]",,Ground Pass,,8.20975,,,,,José Antonio Dorado Ramírez,11543.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,172,Rayo Vallecano,360,['133f1258-db0b-4027-847b-ad96de5e39b9'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:39.872,Pass,
,,,,,,,,,,,,,,,0.833761,,,,,,,,,,,,,eac0d468-9f7a-45fd-9b94-f090b0f4d858,2881,,"[15.9, 22.5]",3825768,75,,,,-0.16109191,,Left Foot,,,,"[31.9, 19.9]",,Ground Pass,,16.209873,,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,173,Rayo Vallecano,360,"['988bd517-cf79-4085-b150-3606b1b4ac35', 'f8ff55fb-dd05-4453-b143-011811f9fb90']",41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:41.434,Pass,True
,,,,,,,,,,,,,,,1.602891,,,,,,,,,,,,,c560bad5-2d98-4f79-9c00-a4b824574edb,2883,,"[31.9, 19.9]",3825768,75,,,,-2.709185,,Right Foot,,,,"[22.8, 15.7]",,Ground Pass,,10.022474,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,174,Rayo Vallecano,360,['4dbf0d61-1098-432a-a378-7a0bd7144cf4'],42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:42.268,Pass,
,,,,,,,,,,,,,,,1.78699,,,,,,,,,,,,,f4d29c9e-e3f3-4e28-8781-1026543a4ddf,2886,,"[23.7, 15.7]",3825768,75,,,,-0.44159237,,Right Foot,,,,"[40.2, 7.9]",,Ground Pass,,18.250753,,,,,José Ignacio Martínez García,11298.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,175,Rayo Vallecano,360,['a99f2bab-c595-4e52-b6dd-d302d505ae8c'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:43.924,Pass,
,,,,,,,,,,,,,,,0.934452,,,,,,,,,,,,,997fc1d1-38ae-403b-9e08-a53ecc0c2ed7,2890,,"[59.8, 6.6]",3825768,75,,,,0.51806855,,Left Foot,,,,"[69.8, 12.3]",,Ground Pass,,11.51043,,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,176,Rayo Vallecano,360,['106af5ea-c9fd-4464-bfe7-cfd8b8399059'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:53.326,Pass,
,,,,,,,,,,,,,,,0.923808,,,,,,,,,,,,,7f6e23d6-6a3c-4f8e-8253-90415db75bff,2893,,"[77.2, 13.1]",3825768,75,,,,-1.5337762,,Right Foot,,,,"[77.4, 7.7]",,Ground Pass,,5.4037023,,,,,Adrián Embarba Blázquez,11539.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,177,Rayo Vallecano,360,['d9576bec-9527-4021-9ece-1e8d4bba5ec9'],55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:55.419,Pass,
,,,,,,,,,,,,,,,1.368981,,,,,,,,,,,,,f1c1ff91-169c-4c1e-a1e8-f156e0d07ad0,2896,,"[77.2, 6.8]",3825768,75,,,,1.8878521,,Right Foot,,,,"[73.0, 19.6]",,Ground Pass,,13.471452,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,178,Rayo Vallecano,360,['02d0f7d5-e8b2-4a91-83ca-6d2a8238e5b1'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:57.246,Pass,
,,,,,,,,,,,,,,,1.727202,,,,,,,,,,,,,7c940982-d698-45d1-af3a-f0ca2767bc7a,2899,,"[77.6, 26.2]",3825768,75,,,,0.79954815,,Left Foot,,,,"[98.5, 47.7]",,High Pass,,29.98433,,,Incomplete,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,179,Rayo Vallecano,360,"['9d0b648b-2663-4529-b794-669c40889b96', '9f0d3377-219b-4a5a-8072-37c1864264f4']",59,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:59.927,Pass,
,,,,,,,,,,,,,,,1.242664,,,,,,,,,,,,,3774912d-60c1-40ad-b7b3-be3d439a1797,2903,,"[25.5, 31.8]",3825768,76,,,,0.6791333,,Left Foot,,,,"[42.1, 45.2]",,Ground Pass,,21.333542,,,,,Alen Halilović,6926.0,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,180,Sporting Gijón,1041,['b6ab9694-8b41-4293-9e6a-ae89b1977b3c'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:04.206,Pass,
,,,,,,,,,,,,,,,1.237464,,,,,,,,,,,,,c5974545-30f9-4dc8-b55c-b6cbac2a464c,2906,,"[47.1, 39.6]",3825768,76,,,,-1.4522065,,Left Foot,,,,"[49.9, 16.1]",,Ground Pass,,23.66622,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,180,Sporting Gijón,1041,['5942ec0e-e76f-4ee0-a9e5-a9ae1a35aac4'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:08.585,Pass,
,,,,,,,,,,,,,,,1.636382,,,,,,,,,,,,,18cba127-cbaa-4c4e-87a6-a9d3f49d4269,2916,,"[69.0, 17.0]",3825768,76,,,,2.8516161,,Left Foot,,,,"[56.6, 20.7]",,Ground Pass,,12.940248,,,,,Jorge Meré Pérez,8818.0,,,,,Free Kick,2,From Free Kick,Ismael López Blanco,24263.0,Left Back,181,Sporting Gijón,1041,['1c0c425a-3af8-4ca6-861a-b865f319e36d'],39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:39.862,Pass,
,,,,,,,,,,,,,,,2.82686,,,,,,,,,,,,,b9471878-b5ac-4720-b54a-b1f86b2f0bb4,2919,,"[56.6, 20.7]",3825768,76,,,,1.5924731,,Right Foot,,,,"[55.8, 57.6]",,Ground Pass,,36.908672,,,,,Ognjen Vranješ,16332.0,,,,,,2,From Free Kick,Jorge Meré Pérez,8818.0,Left Center Back,181,Sporting Gijón,1041,['b605c0f2-428c-4749-973e-049fcb8ec079'],42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:42.230,Pass,
,,,,,,,,,,,,,,,0.946322,,,,,,,,,,,,,70730b3d-cd66-43ae-9373-af7f242506bb,2922,,"[59.0, 59.6]",3825768,76,,,,-0.9041035,,Right Foot,,,,"[63.8, 53.5]",,Ground Pass,,7.7620873,,,,,Alen Halilović,6926.0,,,,,,2,From Free Kick,Ognjen Vranješ,16332.0,Right Back,181,Sporting Gijón,1041,['c8cccc4f-8c73-4fdc-a9a6-59dcf141d7ab'],45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:45.587,Pass,
,,,,,,,,,,,,,,,2.014213,,,,,,,,,,,,,40a1ff9a-bc64-40ba-8aee-9a0437c02d08,2925,,"[64.7, 53.9]",3825768,76,,,,3.020969,,Left Foot,,,,"[48.2, 55.9]",,Ground Pass,,16.62077,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Free Kick,Alen Halilović,6926.0,Center Attacking Midfield,181,Sporting Gijón,1041,['5a8759ed-c893-4676-8457-7f04048bea19'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:46.562,Pass,
,,,,,,,,,,,,,,,0.845047,,,,,,,,,,,,,18a40e3f-b37b-4eb3-82f5-d41bda7b02bf,2929,,"[52.5, 56.5]",3825768,76,,,,0.20859957,,Right Foot,,,,"[66.2, 59.4]",,Ground Pass,,14.003571,,,,,Carlos Carmona Bonet,23848.0,,,,,,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,181,Sporting Gijón,1041,"['3f08be90-11a8-46be-8660-259b8627e722', 'f471eaa5-2ab7-4e71-9af9-0a829ecd3741']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:49.150,Pass,True
,,,,,,,,,,,,,,,1.301736,,,,,,,,,,,,,fcb346a8-e123-45fa-8f6e-5d89b9cd4bee,2933,,"[66.4, 59.4]",3825768,76,,,,-2.4864867,,Right Foot,,,,"[58.2, 53.1]",,Ground Pass,,10.340696,,,,,Alen Halilović,6926.0,,,,,,2,From Free Kick,Carlos Carmona Bonet,23848.0,Right Wing,181,Sporting Gijón,1041,"['0dce6bfa-87b4-4040-a965-284aca114ffb', '95278b47-630b-4e47-941b-00ae5ebe5a4b']",50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:50.115,Pass,True
,,,,,,,,,,,,,,,4.283628,,,,,,,,,,,,,670fb6e1-8c06-48d5-87ed-a94d487c47ee,2936,,"[58.4, 47.2]",3825768,76,,,,0.39216864,,Left Foot,,,,"[109.9, 68.5]",,High Pass,,55.73096,,,Incomplete,,Ognjen Vranješ,16332.0,,,,,,2,From Free Kick,Alen Halilović,6926.0,Center Attacking Midfield,181,Sporting Gijón,1041,"['40c3a52a-dd4d-4e12-94c5-a1056f88ea7a', '753572f3-3ee3-4aef-99c3-c4cedbc99a19']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:52.460,Pass,
,,,,,,,,,,,,,,,1.347646,,,,,,,,,,,,,1ccb5497-3dac-459f-a4fe-658b92a7089d,2939,,"[120.0, 80.0]",3825768,77,,,,-1.71891,,Right Foot,,,,"[115.3, 48.5]",,High Pass,,31.848705,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Carlos Carmona Bonet,23848.0,Right Wing,182,Sporting Gijón,1041,['28753a7e-6ba5-4ce8-a245-2e1fcc0dea93'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:21.118,Pass,
,,,,,,,,,,,,,,,1.398794,,,,,,,,,,,,,7473cbb3-a63b-498b-a949-2954fac33a5a,2943,,"[94.7, 25.0]",3825768,77,,,,-1.7807698,,Left Foot,,,,"[90.8, 6.7]",,Ground Pass,,18.710958,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,From Corner,Ismael López Blanco,24263.0,Left Back,182,Sporting Gijón,1041,['97280630-863b-45b0-9f0d-5967587c5739'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:28.846,Pass,
,,,,,,,,,,,,,,,3.109295,,,,,,,,,,,,,6f4e7d53-f6fe-4d45-a305-0901abeb7801,2946,,"[91.9, 10.4]",3825768,77,,,,1.1885583,,Right Foot,True,,,"[107.9, 50.2]",,High Pass,,42.895687,,,Incomplete,,Carlos Castro García,24173.0,,,,,,2,From Corner,Jonathan Rodríguez Menéndez,6581.0,Left Wing,182,Sporting Gijón,1041,"['2e3976a7-d934-42e5-bf3d-17aab1f140ef', '7cdd1251-502a-444a-a8fd-d0a445160372']",31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:31.257,Pass,
,,,,,,,,,,,,,,,1.465721,,,,,,,,,,,,,de02436a-d622-4542-a5fe-c674e467f19a,2950,,"[12.2, 27.7]",3825768,77,,,,-0.74359745,,Head,,,,"[25.9, 15.1]",,High Pass,,18.613167,,,,,Adrián Embarba Blázquez,11539.0,,,,,Recovery,2,From Corner,José Ignacio Martínez García,11298.0,Left Back,182,Sporting Gijón,1041,['fdd8bbce-b55e-42d1-b077-a0d81ff7b4bf'],35,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:35.869,Pass,
,,,,,,,,,,,,,,,6.126776,,,,,,,,,,,,,162b9fd6-c33b-4d24-baf6-ef0f2992477a,2954,,"[24.8, 13.1]",3825768,77,,,,-0.09985942,,Left Foot,,,,"[76.7, 7.9]",,Ground Pass,,52.15985,,,Incomplete,,,,,,,,,2,From Corner,Adrián Embarba Blázquez,11539.0,Left Wing,182,Sporting Gijón,1041,['dfbce06e-8f1e-4ba2-8301-c622d5ed0d5a'],38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:38.148,Pass,
,,,,,,,,,,,,,,,1.471573,,,,,,,,,,,,,83292173-e9cc-4170-a2ad-9ee10921a662,2957,,"[41.0, 70.5]",3825768,77,,,,-1.8102092,,Right Foot,,,,"[37.9, 57.8]",,Ground Pass,,13.072873,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Corner,Luis Hernández Rodríguez,6561.0,Right Center Back,182,Sporting Gijón,1041,['b5c14055-59af-418c-939b-93c80997cb49'],45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:45.801,Pass,
,,,,,,,,,,,,,,,1.310027,,,,,,,,,,,,,e81c7cb0-a451-467f-a62d-dca827a519a0,2960,,"[37.9, 56.1]",3825768,77,,,,-0.082381934,,Right Foot,,,,"[48.8, 55.2]",,Ground Pass,,10.937093,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Corner,Jorge Meré Pérez,8818.0,Left Center Back,182,Sporting Gijón,1041,['e8729bb7-790d-49b0-8b9d-a19ab02a63d4'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:47.645,Pass,
,,,,,,,,,,,,,,,1.101256,,,,,,,,,,,,,91f655cc-1f79-4e3f-a2f1-b172ee5b759e,2963,,"[46.2, 55.7]",3825768,77,,,,3.0292852,,Right Foot,,,,"[32.9, 57.2]",,Ground Pass,,13.384319,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Corner,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,182,Sporting Gijón,1041,['92ad6f82-2a7b-43d3-b327-9cbfb55dd0eb'],49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:49.467,Pass,
,,,,,,,,,,,,,,,1.984734,,,,,,,,,,,,,012ee450-b053-4ef2-9453-f122a5d82067,2966,,"[32.9, 57.2]",3825768,77,,,,-0.5410938,,Right Foot,,,,"[54.7, 44.1]",,Ground Pass,,25.433247,,,,,Carlos Castro García,24173.0,,,,,,2,From Corner,Luis Hernández Rodríguez,6561.0,Right Center Back,182,Sporting Gijón,1041,['c9122c1b-825b-4bbf-ae91-0e0b48693f3b'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:51.775,Pass,
,,,,,,,,,,,,,,,1.235227,,,,,,,,,,,,,27dc276b-cde2-409d-89ba-73d856351ff7,2969,,"[48.4, 45.9]",3825768,77,,,,-2.0938976,,Left Foot,,,,"[39.0, 29.6]",,Ground Pass,,18.816216,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Corner,Carlos Castro García,24173.0,Center Forward,182,Sporting Gijón,1041,['ae92884a-5856-4816-bf03-e604091b3ff3'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:54.753,Pass,
,,,,,,,,,,,,,,,1.27155,,,,,,,,,,,,,be6be844-6235-46b4-8a0b-69397485024c,2972,,"[39.0, 29.6]",3825768,77,,,,-0.089049585,,Right Foot,,,,"[55.8, 28.1]",,Ground Pass,,16.86683,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,From Corner,Jorge Meré Pérez,8818.0,Left Center Back,182,Sporting Gijón,1041,['84902ff5-c5c8-42bb-8f49-cc97fac33671'],57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:57.359,Pass,
,,,,,,,,,,,,,,,0.954365,,,,,,,,,,,,,204c4d8a-de5b-46d3-a8be-47aa9b3ddb9e,2975,,"[55.8, 28.1]",3825768,77,,,,0.9402662,,Left Foot,,,,"[65.8, 41.8]",,Ground Pass,,16.961428,,,,,Carlos Castro García,24173.0,,,,,,2,From Corner,Jonathan Rodríguez Menéndez,6581.0,Left Wing,182,Sporting Gijón,1041,['11eb9bea-32fb-46e5-999d-c254228db09b'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:59.115,Pass,
,,,,,,,,,,,,,,,1.654065,,,,,,,,,,,,,2a60513c-fe33-4e7e-b4bf-914a9d0358a8,2979,,"[65.3, 43.3]",3825768,78,,,,2.4994373,,Left Foot,,,,"[53.4, 52.2]",,Ground Pass,,14.860013,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Corner,Carlos Castro García,24173.0,Center Forward,182,Sporting Gijón,1041,['60e9997f-a929-416a-9e6d-70db99b841ba'],2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:02.289,Pass,
,,,,,,,,,,,,,,,0.856747,,,,,,,,,,,,,a6d15082-895a-44ec-96f0-b4c70e2ffc38,2981,,"[55.8, 52.2]",3825768,78,,,,0.4535977,,Right Foot,,,,"[63.8, 56.1]",,Ground Pass,,8.9,,,,,Alen Halilović,6926.0,,,,,,2,From Corner,Luis Hernández Rodríguez,6561.0,Right Center Back,182,Sporting Gijón,1041,['e0ef999e-67b2-40ca-ae1c-4378dae8eb95'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:03.944,Pass,
,,,,,,,,,,,,,,,1.762384,,,,,,,,,,,,,38a4c426-4567-4f7e-b619-3f41bde89b5b,2984,,"[68.4, 56.5]",3825768,78,,,,0.6649084,,Left Foot,,,,"[93.4, 76.1]",,Ground Pass,,31.767279,,,,,Carlos Carmona Bonet,23848.0,,,,,,2,From Corner,Alen Halilović,6926.0,Center Attacking Midfield,182,Sporting Gijón,1041,['719296bb-565a-4514-adb7-afe1f9613e9e'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:06.336,Pass,
,,,,,,,,,,,,,,,1.073408,,,,,,,,,,,,,d279fedd-e957-4b59-8454-0c9a65dbb51e,2991,,"[87.9, 66.1]",3825768,78,,,,-1.5458015,,Left Foot,,,,"[88.2, 54.1]",,Ground Pass,,12.00375,,,,,Rachid Aït-Atmane,27526.0,,,,,Recovery,2,From Corner,Ognjen Vranješ,16332.0,Right Back,182,Sporting Gijón,1041,['a0e3d792-a118-4504-af58-2f0271b08892'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:15.885,Pass,
,,,,,,,,,,,,,,,0.345959,,,,,,,,,,,,,3c61ed96-eea0-4f8d-b064-9759a614d47c,2994,,"[90.8, 53.9]",3825768,78,,,,1.0714496,,Right Foot,,,,"[93.8, 59.4]",,Ground Pass,,6.264982,,,Incomplete,,,,,,,,,2,From Corner,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,182,Sporting Gijón,1041,['0077d270-4439-4170-adc8-afb09331565e'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:19.204,Pass,
,,,,,,,,,,,,,,,1.4267,,,,,,,,,,,,,41966034-ba85-4ff1-a862-48b57f802716,3011,,"[91.6, 68.9]",3825768,79,,,,-0.85407305,,Left Foot,True,,,"[109.2, 48.7]",,High Pass,,26.79179,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,183,Sporting Gijón,1041,['ea0a87ec-d094-46b7-b0a1-f96947471fbe'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:06.751,Pass,
,,,,,,,,,,,,,,,2.777566,,,,,,,,,,,,,04d50ee2-218a-419a-929f-2682b23c85b5,3015,,"[68.8, 52.4]",3825768,79,,,,-1.0056012,,Right Foot,,,,"[92.9, 14.4]",,High Pass,,44.99789,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,183,Sporting Gijón,1041,['578f876e-73e7-4dab-8088-09b8f2b71258'],13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:13.488,Pass,
,,,,,,,,,,,,,,,0.159265,,,,,,,,,,,,,8b9d7e8d-2169-4af9-94c8-e4b932fc8aa3,3020,,"[83.8, 12.2]",3825768,79,,,,0.92037493,,Right Foot,,,,"[87.3, 16.8]",,Low Pass,,5.7801385,,,Incomplete,,,,,,,,,2,From Free Kick,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,183,Sporting Gijón,1041,['887182c7-d36f-4b69-b724-d240f5810c29'],20,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:20.324,Pass,
,,,,,,,,,,,,,,,2.250451,,,,,,,,,,,,,72606e99-a7e1-44fd-9a5e-070287423731,3024,,"[27.4, 51.6]",3825768,79,,,,0.6522199,,Right Foot,,,,"[51.1, 69.7]",,Ground Pass,,29.821133,,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,184,Rayo Vallecano,360,['c3e8de84-d82a-4e0a-8c14-981ffef23bb8'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:22.791,Pass,
