ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.662245,,,,,,,,,,,,,,dd0696e1-d14b-41dd-aa75-0968cf2f198f,17,,"[14.9, 49.2]",3825624,0,,,,,0.2561908,,Drop Kick,,,"[71.4, 64.0]",,High Pass,,58.40625,,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,3,Sevilla,213,"['c30bdcea-f97e-45bb-b985-2e4421f243e1', 'e69f2293-245d-4e70-a462-e4635a0db875']",40,,,,,,,,,,,,,,,,,,Eibar,322,00:00:40.964,Pass,
,,,,,,,,,,,,,,,,2.098576,,,,,,,,,,,,,,c30bdcea-f97e-45bb-b985-2e4421f243e1,19,,"[48.7, 16.1]",3825624,0,,,,,0.83620185,,Head,,,"[65.5, 34.7]",,High Pass,,25.06392,,,,,Kevin Gameiro,6401.0,,,,,,Recovery,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,"['d6ad99bf-a7ac-4a27-8989-ad03f9a9df66', 'dd0696e1-d14b-41dd-aa75-0968cf2f198f']",43,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:43.626,Pass,
,,,,,,,,,,,,,,,,1.053966,,,,,,,,,,,,,,8965b074-7b94-4d03-9d9a-8c4e564ba994,22,,"[64.1, 36.3]",3825624,0,,,,,1.18429,,Head,,,"[67.6, 44.9]",,High Pass,,9.284934,,,Incomplete,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['1e56c4ba-7412-404b-82a3-a1465ff1ad92', '863b0280-6e79-4ca7-8d81-6287b6b98849']",45,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.793,Pass,True
,,,,,,,,,,,,,,,,1.664343,,,,,,,,,,,,,,863b0280-6e79-4ca7-8d81-6287b6b98849,23,,"[52.5, 35.2]",3825624,0,,,,,0.6852057,,Left Foot,,,"[62.9, 43.7]",,High Pass,,13.431679,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,David Juncà Reñé,6776.0,Left Back,3,Sevilla,213,"['8965b074-7b94-4d03-9d9a-8c4e564ba994', 'd83b22b4-fcaf-48dd-8677-e5da1487103f']",46,,,,,,,,,,,,,,,,,,Eibar,322,00:00:46.847,Pass,
,,,,,,,,,,,,,,,,3.700008,,,,,,,,,,,,,,38d6d847-ad8d-4cc7-812d-74632858aaf3,26,,"[55.9, 36.3]",3825624,0,,,,,2.325239,,Right Foot,,,"[29.3, 64.6]",,Low Pass,,38.838768,,,,,Adil Rami,3253.0,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,3,Sevilla,213,['68f0af36-bb04-44fb-bb13-1c5841713f8c'],49,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:49.572,Pass,
,,,,,,,,,,,,,,,,2.961998,,,,,,,,,,,,,,54e3ac33-6e22-4903-9503-624eb41ab256,31,,"[21.9, 60.6]",3825624,0,,,,,-0.45905697,,Right Foot,,,"[74.3, 34.7]",,High Pass,,58.45143,,,Incomplete,,,,,,,,,,1,From Throw In,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,"['3d61b191-206d-4214-beed-29b7890e51ea', '3d8b4cc8-60c2-4d2d-99d1-9a90685cce40', 'a4b1e1b6-d0d5-49b4-9f4a-6240c2d317ce']",55,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:55.869,Pass,True
,,,,,,,,,,,,,,,,1.646336,,,,,,,,,,,,,,1df8e92e-fd30-4c18-a784-6380feeb5b5e,33,,"[57.6, 33.2]",3825624,1,,,,,-1.5828439,,Head,,,"[57.3, 8.3]",,Low Pass,,24.901808,,,,,Benoît Trémoulinas,27483.0,,,,,,Recovery,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['df363c72-bef2-40af-b4cc-693eb30d24b6'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:01.013,Pass,
,,,,,,,,,,,,,,,,1.348169,,,,,,,,,,,,,,e44dd1ae-1307-463a-9979-a68230d63189,36,,"[56.8, 8.3]",3825624,1,,,,,1.8559141,,Left Foot,,,"[53.4, 19.9]",,Ground Pass,,12.088011,,,,,Grzegorz Krychowiak,3637.0,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['1cd49182-9880-48ee-883e-cb04c2842fe7'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:04.279,Pass,
,,,,,,,,,,,,,,,,1.34872,,,,,,,,,,,,,,59110e43-10bd-4952-a0f5-f79402071a0b,40,,"[57.1, 30.9]",3825624,1,,,,,0.9378893,,Right Foot,,,"[77.2, 58.3]",,Ground Pass,,33.981907,,,,,Víctor Machín Pérez,6841.0,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,"['426a73f6-90f6-48d1-8e3d-c5ef407f8ebe', 'de60c0ed-fb3c-4646-97c8-86e96ba7a628']",8,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.824,Pass,True
,,,,,,,,,,,,,,,,2.433853,,,,,,,,,,,,,,bc9a1590-0536-4ec3-8a00-f53988948371,44,,"[88.4, 49.6]",3825624,1,,,,,0.25484028,,Right Foot,,,"[112.2, 55.8]",,Ground Pass,,24.594309,,,,,Kevin Gameiro,6401.0,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,3,Sevilla,213,"['5be44cd8-e606-42ed-ad57-86c205df74e5', '5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66']",11,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:11.920,Pass,True
,,,,,,,,,,,,,,,,0.151813,,,,,,,,,,,,,,7245c4a1-355a-49b1-b199-645eb7aa3e88,48,,"[117.6, 54.8]",3825624,1,,,,,-2.4149504,,Right Foot,,,"[115.8, 53.2]",,Ground Pass,,2.408319,,,Incomplete,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['5ccb4eea-6d1d-423e-9eba-f117c256b5f8', 'a7a4d606-227c-455f-939f-8cd333e5ccc3']",14,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:14.394,Pass,True
,,,,,,,,,,,,,,,,2.222794,,,,,,,,,,,,,,1caca88a-40cb-4dcb-a262-2dce9161bf1c,50,,"[120.0, 80.0]",3825624,1,,,,,-1.7569021,,Left Foot,,,"[111.0, 32.2]",,High Pass,,48.6399,,,Incomplete,,,,,True,True,Straight,,Corner,1,From Corner,José Antonio Reyes Calderón,23816.0,Right Wing,4,Sevilla,213,['cad52fc1-2674-4976-96a6-c9c59161e462'],42,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:42.603,Pass,
,,,,,,,,,,,,,,,,1.43406,,,,,,,,,,,,,,65a6fec3-4bce-40fd-9edf-01243e6ccd8d,53,,"[97.3, 51.4]",3825624,1,,,,,-0.5088842,,Head,,,"[106.8, 46.1]",,High Pass,,10.878419,,,,,Grzegorz Krychowiak,3637.0,,,,,,Recovery,1,From Corner,Víctor Machín Pérez,6841.0,Left Wing,4,Sevilla,213,['74d9c02e-1775-496d-a03e-b3a549fc25e6'],47,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:47.236,Pass,
,,,,,,,,,,,,,,,,3.057615,,,,,,,,,,,,,,ec56fe8b-8bc2-4599-a2de-e20b03bc9016,59,,"[16.5, 23.8]",3825624,2,,,,,-0.24883221,,Right Foot,,,"[77.5, 8.3]",,High Pass,,62.93846,,,,,Borja González Tomás,6566.0,,,,,,Free Kick,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,5,Eibar,322,['0e494793-0321-4009-a915-71ef6e91ea72'],24,,,,,,,,,,,,,,,,,,Eibar,322,00:02:24.581,Pass,
,,,,,,,,,,,,,,,,5.488435,,,,,,,,,,,,,,2960e72b-22a9-4db8-bf89-98c6105d8138,61,,"[79.4, 7.5]",3825624,2,,,,True,0.9765193,,,,,"[99.2, 36.8]",,High Pass,,35.362835,,,Incomplete,,Takashi Inui,5687.0,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,5,Eibar,322,"['15ad105e-e70d-49b2-9e71-d0c8c49fa0ff', 'b855d99a-2fa9-4846-9fe0-7266506b04b0', 'd2b4e8d3-058f-4ec0-ba9e-060c4c9d7875']",27,,,,,,,,,,,,,,,,,,Eibar,322,00:02:27.658,Pass,True
,,,,,,,,,,,,,,,,1.699481,,,,,,,,,,,,,,dcd74a7b-9361-4ca9-b5ac-562f589cf90f,68,,"[39.1, 48.5]",3825624,2,,,,True,0.87377495,,,,,"[46.3, 57.1]",,Low Pass,,11.21606,,,,,José Antonio Reyes Calderón,23816.0,,,,,,Recovery,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,6,Sevilla,213,"['7c05f70f-77e2-45ab-8a17-3cfd1053084e', 'e60e840e-c65e-433e-a231-067eb792eda0']",36,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:36.042,Pass,True
,,,,,,,,,,,,,,,,1.165912,,,,,,,,,,,,,,26383889-a98e-4d99-b2b7-04e4023c3b4b,72,,"[48.0, 58.3]",3825624,2,,,,,-1.3671378,,Left Foot,,,"[51.8, 39.9]",,High Pass,,18.788294,,,,,Víctor Machín Pérez,6841.0,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,6,Sevilla,213,"['afc22e26-8abf-4ad8-955d-761d0d9258ca', 'ecc47fd6-281e-4006-9160-39d1a9445bab']",37,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:37.848,Pass,True
,,,,,,,,,,,,,,,,0.776227,,,,,,,,,,,,,,bc6c3c0f-08d8-4739-b2d6-5eee24f43120,74,,"[52.5, 39.5]",3825624,2,,,,,-0.1821683,,Head,,,"[63.9, 37.4]",,Low Pass,,11.591807,,,,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,6,Sevilla,213,['58eb572e-ada9-4d26-b391-6ddd0bb80f95'],39,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:39.053,Pass,
,,,,,,,,,,,,,,,,1.205131,,,,,,,,,,,,,,f7253501-96af-4a36-a327-926dc813b03f,78,,"[62.9, 37.0]",3825624,2,,,,,1.2601978,,Right Foot,,,"[68.1, 53.2]",,High Pass,,17.014112,,,Incomplete,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,6,Sevilla,213,"['2cf69747-46a8-4fe5-9904-eecd590b3487', 'b6d83b9e-7747-4075-b219-5fb4b574b6bb']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:39.947,Pass,True
,,,,,,,,,,,,,,,,1.427781,,,,,,,,,,,,,,b6d83b9e-7747-4075-b219-5fb4b574b6bb,79,,"[52.0, 26.9]",3825624,2,,,,,-0.054491457,,Head,,,"[57.5, 26.6]",,Low Pass,,5.508176,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,David Juncà Reñé,6776.0,Left Back,6,Sevilla,213,"['4ac5d4b7-0eed-40cc-bb81-b66a6cfc05fb', 'f7253501-96af-4a36-a327-926dc813b03f']",41,,,,,,,,,,,,,,,,,,Eibar,322,00:02:41.153,Pass,
,,,,,,,,,,,,,,,,2.679049,,,,,,,,,,,,,,4ac5d4b7-0eed-40cc-bb81-b66a6cfc05fb,80,,"[62.6, 53.5]",3825624,2,,,,,0.5957544,,Left Foot,,,"[101.1, 79.6]",,High Pass,,46.51301,,,Out,,Vicente Iborra De La Fuente,3497.0,,,,,,Recovery,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,6,Sevilla,213,"['b6d83b9e-7747-4075-b219-5fb4b574b6bb', 'b87ee2a3-3b3b-4e05-a0a9-9035256d9ff1']",42,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:42.580,Pass,
,,,,,,,,,,,,,,,,1.787506,,,,,,,,,,,,,,7d480cfb-7929-4b4c-a39e-0dac1dff2b84,82,,"[25.6, 0.1]",3825624,3,,,,,0.2133214,,,,,"[59.3, 7.4]",,High Pass,,34.48159,,,,,Borja González Tomás,6566.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,7,Eibar,322,['8d356265-a606-4558-9bb9-49bf025b0a34'],5,,,,,,,,,,,,,,,,,,Eibar,322,00:03:05.831,Pass,
,,,,,,,,,,,,,,,,2.136775,,,,,,,,,,,,,,13adc752-0878-405e-bd5f-5c19ffc990d2,84,,"[59.3, 7.4]",3825624,3,,,,True,0.5277191,,,,,"[76.8, 17.6]",,High Pass,,20.255617,,,Incomplete,,Takashi Inui,5687.0,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,7,Eibar,322,"['51838555-6361-4b4b-a12f-64690783cbc1', '7420ed60-f373-4d57-bf34-2a5acb63cb4f', '968376c8-7fbd-4767-8fd8-9231dd8d8c7c']",7,,,,,,,,,,,,,,,,,,Eibar,322,00:03:07.659,Pass,True
,,,,,,,,,,,,,,,,1.700127,,,,,,,,,,,,,,968376c8-7fbd-4767-8fd8-9231dd8d8c7c,87,,"[43.3, 62.5]",3825624,3,,,,,1.6887646,,Left Foot,,,"[41.7, 76.0]",,Ground Pass,,13.594484,,,,,Adil Rami,3253.0,,,,,,Recovery,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,8,Sevilla,213,"['13adc752-0878-405e-bd5f-5c19ffc990d2', '60a0e15f-a7f4-4197-a70c-f3bc298fcdc8']",9,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:09.796,Pass,
,,,,,,,,,,,,,,,,2.994766,,,,,,,,,,,,,,531bcd77-b98b-4574-b0be-73aad7e38628,91,,"[40.6, 76.0]",3825624,3,,,,,-2.0523865,,Right Foot,,,"[27.9, 51.7]",,Low Pass,,27.418608,,,,,Timothée Kolodziejczak,10476.0,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,8,Sevilla,213,['9515e40a-e654-4a82-9d61-ffc4e7e929ba'],12,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:12.186,Pass,
,,,,,,,,,,,,,,,,2.183924,,,,,,,,,,,,,,22b9f102-8021-442b-a843-46979071003f,94,,"[28.5, 48.1]",3825624,3,,,,,-1.3962678,,Left Foot,,,"[35.5, 8.4]",,Ground Pass,,40.312405,,,,,Benoît Trémoulinas,27483.0,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,8,Sevilla,213,['5b6e9890-87fd-407b-9fcf-367fe73ff9ac'],16,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:16.257,Pass,
,,,,,,,,,,,,,,,,1.497372,,,,,,,,,,,,,,71cd7f12-6706-4ae4-8780-d65e185074f0,98,,"[59.8, 2.0]",3825624,3,,,,,2.2637756,,Left Foot,,,"[50.5, 13.2]",,Ground Pass,,14.557816,,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,8,Sevilla,213,['c82c499b-2edb-458f-94b0-8e23bad7de39'],22,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:22.840,Pass,
,,,,,,,,,,,,,,,,1.935181,,,,,,,,,,,,,,eef5446e-7339-4b22-82c8-4b1233f9a8f4,101,,"[51.5, 13.4]",3825624,3,,,,,1.4990021,,Right Foot,,,"[53.6, 42.6]",,Ground Pass,,29.275415,,,,,Grzegorz Krychowiak,3637.0,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,8,Sevilla,213,['847bc9e8-641f-4ca1-9c75-e7738e9bf9e8'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:25.451,Pass,
,,,,,,,,,,,,,,,,1.94146,,,,,,,,,,,,,,2fbda20d-7ee2-44c1-9678-85662f1a5a33,104,,"[54.9, 46.2]",3825624,3,,,,,0.93080807,,Right Foot,,,"[75.3, 73.6]",,Ground Pass,,34.16021,,,,,Jorge Andújar Moreno,6672.0,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,8,Sevilla,213,['308f8e30-f3cc-4e71-8c4d-aa3d2b92f15b'],28,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:28.921,Pass,
,,,,,,,,,,,,,,,,1.611997,,,,,,,,,,,,,,5d63dc42-bcc1-4030-b03c-eefb89c7764c,106,,"[75.3, 73.5]",3825624,3,,,,,-0.879943,,Right Foot,,,"[85.8, 60.8]",,High Pass,,16.478472,,,,,José Antonio Reyes Calderón,23816.0,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,8,Sevilla,213,['8656a9e3-45f5-47c8-bb10-7625025b2fa9'],30,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:30.862,Pass,
,,,,,,,,,,,,,,,,1.721424,,,,,,,,,,,,,,d9e8267c-f8c2-4e15-b0d2-7475cbef90e2,109,,"[84.5, 61.4]",3825624,3,,,,,-1.504902,,Left Foot,,,"[85.8, 41.7]",,Low Pass,,19.742847,,,,,Víctor Machín Pérez,6841.0,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,8,Sevilla,213,"['5639fbb4-d292-4dd6-bbfb-7fa5ec52eaae', 'f5a54276-0d18-4177-b145-31868c015b7b']",32,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:32.474,Pass,True
