50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1e6fc87c-5a48-4ea1-9702-8c1c64809ee2,1,,,,3825755,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Valencia,207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,86a7bfda-619e-43b4-8fa9-509ad356895b,2,,,,3825755,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 40822, 'name': ""Daniel Arnaud N''Di\t""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 33}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Sporting Gijón,1041,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7398db75-f30d-4f31-8882-e57ffed56d96,3,,,,3825755,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['58ddf1dc-4956-477e-9dab-3239b42bd8fd'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,58ddf1dc-4956-477e-9dab-3239b42bd8fd,4,,,,3825755,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['7398db75-f30d-4f31-8882-e57ffed56d96'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,71f80f5d-302a-4a16-a287-6b74fc86448c,1564,,,,3825755,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Valencia,207,['6fc77e51-b1c9-43db-93c7-8bca76fcc513'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6fc77e51-b1c9-43db-93c7-8bca76fcc513,1565,,,,3825755,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Valencia,207,['71f80f5d-302a-4a16-a287-6b74fc86448c'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.588364,,,,,,,,,,,,,,,9abd3429-8c35-4b1c-b181-0c8040c31ee3,5,,,"[61.0, 40.1]",3825755,0,,,,,2.2655346,,Left Foot,,,"[59.0, 42.5]",Ground Pass,,3.1241,,,,,Sofiane Feghouli,18724.0,,,,,Kick Off,1,From Kick Off,Pablo Daniel Piatti,6763.0,Left Wing,2,Valencia,207,['bccf7d8a-2f88-4dd3-a491-fd84985fdf12'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.426,Pass,
,,,,,,,,,,,,,,,,,1.698942,,,,,,,,,,,,,,,8c58c20b-c08a-4f66-9e31-005b0407c3e6,8,,,"[59.8, 41.2]",3825755,0,,,,,2.797037,,Right Foot,,,"[35.0, 50.1]",Ground Pass,,26.348625,,,,,Shkodran Mustafi,3638.0,,,,,,1,From Kick Off,Sofiane Feghouli,18724.0,Right Wing,2,Valencia,207,['56ab5c44-ceaf-4799-99af-4fa103dad804'],1,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.241,Pass,
,,,,,,,,,,,,,,,,,2.767484,,,,,,,,,,,,,,,6f328035-86ea-4180-a369-14b5a4ca6825,12,,,"[34.3, 50.6]",3825755,0,,,,,-0.6442182,,Right Foot,,,"[78.9, 17.1]",High Pass,,55.780014,,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['10e79646-bd00-4d70-a684-277838912da8', '1fe9849c-4688-4afc-91ce-761413589820', '5afa34ee-4603-4add-8503-40fc9b17168e']",4,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.248,Pass,True
,,,,,,,,,,,,,,,,,1.031917,,,,,,,,,,,,,,,802ef63e-6846-46a9-af89-516980690345,16,,,"[67.3, 36.1]",3825755,0,,,,,0.7952988,,Head,,,"[72.3, 41.2]",High Pass,,7.1421285,,,Incomplete,,Sofiane Feghouli,18724.0,,,,,Recovery,1,From Kick Off,Danilo Barbosa da Silva,10037.0,Right Center Midfield,2,Valencia,207,"['cbe23cb4-fc7b-4786-9eed-ac8d3157f44d', 'de1f10ea-c902-4c9b-bece-2f640f94f782']",9,,,,,,,,,,,,,,,,,Valencia,207,00:00:09.400,Pass,
