50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.407411,,,,,,,,,,,,,,,,,2bb78102-64b1-4568-9206-56f086861c38,14,,"[32.1, 4.5]",3825633,0,,,,,1.5117741,,Right Foot,,,"[33.4, 26.5]",,Ground Pass,,22.038376,,,Diego Javier Llorente Ríos,6713.0,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,3,Rayo Vallecano,360,['aaedae8f-a018-4a25-b80f-26d294baf53f'],20,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.356,Pass,
,,,,,,,,,,,,,,,1.201499,,,,,,,,,,,,,,,,,51022cc5-8eb5-4759-ac2a-1bf2a950594d,17,,"[43.4, 51.7]",3825633,0,,,,,0.32970268,,Right Foot,,,"[73.5, 62.0]",,Ground Pass,,31.813519,,,Alhassane Bangoura,23761.0,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,3,Rayo Vallecano,360,['47d27bb5-ee4d-42e6-991e-0311d9b96f93'],26,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:26.342,Pass,
,,,,,,,,,,,,,,,1.288796,,,,,,,,,,,,,,,,,3487da69-56bd-4871-be10-508ba0b22f10,23,,"[41.4, 26.0]",3825633,0,,,,,1.9622803,,Right Foot,,,"[34.3, 43.2]",,Ground Pass,,18.607794,,,Álvaro González Soberón,6762.0,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,4,Espanyol,214,['2497d4c9-3736-4b7b-ae3a-5a21a49121d8'],29,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:29.681,Pass,
,,,,,,,,,,,,,,,1.241636,,,,,,,,,,,,,,,,,08211b2c-2a37-4a9d-a4e1-528abc151c6c,27,,"[36.8, 41.1]",3825633,0,,,,,-0.6246354,,Left Foot,,,"[54.0, 28.7]",,High Pass,,21.203773,Incomplete,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,4,Espanyol,214,"['16f3160e-a27b-442c-8b86-e523b6e2d07d', '75eb2bb8-c603-41b6-bdae-964fbfc27e24']",31,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:31.974,Pass,True
,,,,,,,,,,,,,,,1.84309,,,,,,,,,,,,,,,,,16f3160e-a27b-442c-8b86-e523b6e2d07d,28,,"[66.1, 51.4]",3825633,0,,,,,-0.65217143,,Head,,,"[71.6, 47.2]",,High Pass,,6.92026,Unknown,,,,,,,Recovery,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,4,Espanyol,214,['08211b2c-2a37-4a9d-a4e1-528abc151c6c'],33,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:33.216,Pass,
,,,,,,,,,,,,,,,2.083449,,,,,,,,,,,,,,,,,fdbe4025-cbea-4444-85d9-980d5973f24c,31,,"[66.3, 49.7]",3825633,0,,,,,-0.34539923,,Right Foot,,,"[111.6, 33.4]",,High Pass,,48.143326,Incomplete,,,,,,,Free Kick,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,5,Rayo Vallecano,360,['96801a45-d072-42b1-8458-b33dc6db9fde'],54,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:54.616,Pass,
,,,,,,,,,,,,,,,2.029635,,,,,,,,,,,,,,,,,7840b7a3-6ca9-4b3a-ac7e-754cbaa87e3e,34,,"[13.6, 47.9]",3825633,0,,,,,0.66404617,,Keeper Arm,,,"[48.1, 74.9]",,Ground Pass,,43.809246,,,Anaitz Arbilla Zabala,6709.0,,,,,1,From Keeper,Pau López Sabata,6792.0,Goalkeeper,6,Espanyol,214,['1bbbacac-ec23-4eac-a17d-4579176932e9'],58,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:58.757,Pass,
,,,,,,,,,,,,,,,0.59458,,,,,,,,,,,,,,,,,aa6400b5-810c-4bd4-a18d-4806ad319d70,38,,"[68.9, 76.5]",3825633,1,,,,,-2.2332227,,Right Foot,,,"[65.0, 71.5]",,Ground Pass,,6.3411355,,,Víctor Sánchez Mata,6758.0,,,,,1,From Keeper,Anaitz Arbilla Zabala,6709.0,Right Back,6,Espanyol,214,['7f6c66be-a6ee-4846-b2a0-16fece1c51e4'],4,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:04.792,Pass,
,,,,,,,,,,,,,,,1.005038,,,,,,,,,,,,,,,,,39d7dbe3-7b98-4527-b333-28eaaeb94d8b,44,,"[40.6, 12.1]",3825633,1,,,,,0.69115084,,Left Foot,,,"[51.6, 21.2]",,Low Pass,,14.276204,,,Roberto Trashorras Gayoso,26848.0,,,,Recovery,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,7,Rayo Vallecano,360,['03807ce2-29d2-4231-b114-38c4ef2b1a87'],7,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:07.196,Pass,
,,,,,,,,,,,,,,,1.176835,,,,,,,,,,,,,,,,,bf9516e3-b130-4894-98ff-86a59a08d32e,47,,"[54.7, 23.4]",3825633,1,,,,,-1.3244092,,Right Foot,,,"[58.9, 6.7]",,Ground Pass,,17.220047,,,Răzvan Dincă Raț,10727.0,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,7,Rayo Vallecano,360,['c6b0c0e7-49b8-480d-b3db-8b382a91e458'],9,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:09.591,Pass,
,,,,,,,,,,,,,,,0.993208,,,,,,,,,,,,,,,,,361103c1-1a09-4e7e-b0e4-306d998e25a8,51,,"[64.5, 7.4]",3825633,1,,,,,0.5829136,,Right Foot,,,"[73.6, 13.4]",,Ground Pass,,10.9,,,Javier Guerra Rodríguez,11542.0,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,7,Rayo Vallecano,360,['6ab5e787-b936-4ab7-a80b-808f504be39e'],11,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:11.579,Pass,
,,,,,,,,,,,,,,,0.700112,,,,,,,,,,,,,,,,,99898c18-16ef-4ed0-98ed-7e24569ae0dc,53,,"[73.6, 13.4]",3825633,1,,,,,-3.1086376,,Left Foot,,,"[64.5, 13.1]",,Ground Pass,,9.104943,,,Roberto Trashorras Gayoso,26848.0,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,7,Rayo Vallecano,360,['f7ef3a5f-7ceb-4a93-8c8b-06496fa3a787'],12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:12.573,Pass,
,,,,,,,,,,,,,,,0.999051,,,,,,,,,,,,,,,,,b234858a-5ef1-47a9-81f0-99054d77b646,56,,"[70.2, 10.8]",3825633,1,,,,,-0.49394137,,Right Foot,,,"[80.6, 5.2]",,Low Pass,,11.811858,,,Răzvan Dincă Raț,10727.0,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,7,Rayo Vallecano,360,['823475b0-ff09-4b24-bb7a-817b61bad0cd'],15,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:15.606,Pass,
,,,,,,,,,,,,,,,1.215534,,,,,,,,,,,,,,,,,b98fe3de-3393-4f5e-aec7-cec929ccfef2,59,,"[80.6, 5.2]",3825633,1,,,,,0.73508096,,Left Foot,,,"[102.5, 25.0]",,Low Pass,,29.52372,,,Javier Guerra Rodríguez,11542.0,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,7,Rayo Vallecano,360,['3bfccde7-61f0-4514-87be-28be27be1219'],17,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:17.579,Pass,
,,,,,,,,,,,,,,,5.105432,,,,,,,,,,,,,,,,,5c93e568-9bf3-4daa-823d-1fab810a70bb,63,,"[7.0, 36.1]",3825633,1,,,,,0.36258313,,Right Foot,,,"[84.5, 65.5]",,High Pass,,82.889145,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,8,Espanyol,214,['e7781b21-af15-4a63-ba86-28b8a3b3956c'],42,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:42.503,Pass,
,,,,,,,,,,,,,,,1.202286,,,,,,,,,,,,,,,,,e7781b21-af15-4a63-ba86-28b8a3b3956c,64,,"[35.6, 14.6]",3825633,1,,,,,-0.12184244,,Head,,,"[45.4, 13.4]",,High Pass,,9.873196,Incomplete,,,,,,,Recovery,1,From Goal Kick,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,8,Espanyol,214,"['5c93e568-9bf3-4daa-823d-1fab810a70bb', 'ef0f1e4a-a77f-47d6-99e5-f0722782518f']",47,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:47.608,Pass,
,,,,,,,,,,,,,,,1.293886,,,,,,,,,,,,,,,,,ef0f1e4a-a77f-47d6-99e5-f0722782518f,65,,"[74.7, 66.7]",3825633,1,,,,True,-0.59091806,,,,,"[82.6, 61.4]",,High Pass,,9.513149,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,Recovery,1,From Goal Kick,Anaitz Arbilla Zabala,6709.0,Right Back,8,Espanyol,214,"['4c6e9ad7-ad9b-424b-a73b-0a4348483c15', 'c143e01e-15bd-47c4-9052-5feaff13cd2b', 'e7781b21-af15-4a63-ba86-28b8a3b3956c', 'f3471e17-739b-439d-aa74-f4ef3963d620']",48,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:48.810,Pass,True
,,,,,,,,,,,,,,,1.07895,,,,,,,,,,,,,,,,,f3471e17-739b-439d-aa74-f4ef3963d620,68,,"[37.5, 18.7]",3825633,1,,,,,-1.1226513,,Head,,,"[42.5, 8.3]",,Low Pass,,11.539497,,,Patrick Ebert,9246.0,,,,Recovery,1,From Goal Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,8,Espanyol,214,"['45debb11-1572-4411-901b-87d57c7e10c2', 'ef0f1e4a-a77f-47d6-99e5-f0722782518f']",50,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:50.104,Pass,
,,,,,,,,,,,,,,,5.895364,,,,,,,,,,,,,,,,,dd5e016e-a0d9-4d43-a501-a4d695dd3f89,71,,"[42.5, 8.3]",3825633,1,,,,,0.71364,,Right Foot,,,"[93.2, 52.2]",,High Pass,,67.064896,Incomplete,,,,,True,,,1,From Goal Kick,Patrick Ebert,9246.0,Left Wing,8,Espanyol,214,['f8f97c02-e135-4a58-90bb-1fefa7a9dac8'],51,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:51.199,Pass,
,,,,,,,,,,,,,,,2.056161,,,,,,,,,,,,,,,,,dc886276-baca-4041-bfa9-a6176e6b5497,74,,"[15.8, 35.7]",3825633,1,,,,,1.2677044,,Left Foot,,,"[24.4, 63.2]",,Ground Pass,,28.813364,,,Álvaro González Soberón,6762.0,,,,,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,8,Espanyol,214,['255f43c8-81e1-4499-95e8-699e873b5ee3'],58,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:58.510,Pass,
,,,,,,,,,,,,,,,4.287303,,,,,,,,,,,,,,,,,ea676a43-6611-4a53-9bc1-c0aaaf2eeecf,77,,"[26.4, 69.7]",3825633,2,,,,,0.1940904,,Right Foot,,,"[78.8, 80.0]",,High Pass,,53.402714,Out,,Anaitz Arbilla Zabala,6709.0,,,,,1,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,8,Espanyol,214,['f17f68a2-8620-4802-8fdb-28cb182fb589'],2,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:02.157,Pass,
,,,,,,,,,,,,,,,2.127911,,,,,,,,,,,,,,,,,6c6c2fd1-be30-4d1d-aba1-ff84b57bfa90,79,,"[42.3, 0.1]",3825633,2,,,,,0.15205875,,,,,"[93.2, 7.9]",,High Pass,,51.494175,,,Javier Guerra Rodríguez,11542.0,,,,Throw-in,1,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,9,Rayo Vallecano,360,['13551780-6909-426b-9979-73f0f3938a8e'],12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:12.997,Pass,
,,,,,,,,,,,,,,,0.218752,,,,,,,,,,,,,,,,,665ce007-a7e6-45c7-8f83-2ffee81b173c,87,,"[14.8, 74.6]",3825633,2,,,,,0.9332475,,Right Foot,,,"[18.8, 80.0]",,Ground Pass,,6.720119,Out,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,9,Rayo Vallecano,360,,20,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:20.462,Pass,
,,,,,,,,,,,,,,,1.894821,,,,,,,,,,,,,,,,,01115857-f41e-4130-99e7-e4d055fbd1f8,88,,"[96.2, 0.1]",3825633,2,,,,,1.5563742,,,,,"[96.5, 20.9]",,Low Pass,,20.802164,,,Patrick Ebert,9246.0,,,,Throw-in,1,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,10,Rayo Vallecano,360,['933551b4-e6ff-4d26-9464-c709682f224e'],39,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:39.924,Pass,
,,,,,,,,,,,,,,,2.353028,,,,,,,,,,,,,,,,,cde9dbaf-1b31-4b15-94f1-511d430bbb9c,92,,"[93.0, 22.8]",3825633,2,,,,,2.8792958,,Right Foot,,,"[67.3, 29.7]",,Ground Pass,,26.61015,,,Diego Javier Llorente Ríos,6713.0,,,,,1,From Throw In,Patrick Ebert,9246.0,Left Wing,10,Rayo Vallecano,360,['e1aeda65-a862-489d-99b3-d4ce04085d2c'],42,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:42.751,Pass,
,,,,,,,,,,,,,,,3.997142,,,,,,,,,,,,,,,,,757d29c6-ace0-4eda-aba0-849cb10282f0,95,,"[64.3, 33.8]",3825633,2,,,,,0.5800894,,Right Foot,,,"[120.0, 70.3]",,High Pass,,66.59384,Out,,Roberto Román Triguero,6914.0,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,10,Rayo Vallecano,360,['11be98e2-bffb-49e6-99a9-554b75594da9'],46,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:46.211,Pass,
,,,,,,,,,,,,,,,3.38635,,,,,,,,,,,,,,,,,38e28708-f3aa-4375-8de8-193ffb0fd949,97,,"[7.0, 44.1]",3825633,3,,True,,,-0.44499755,,Right Foot,,,"[74.1, 12.1]",,High Pass,,74.33983,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,11,Espanyol,214,"['29e26c1e-e2b4-4c89-876e-5f23e089c03f', '5ac25b5b-33a5-4374-9879-e3508cbc539a']",17,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:17.179,Pass,
,,,,,,,,,,,,,,,1.651388,,,,,,,,,,,,,,,,,b0100147-ed2c-41a2-a198-6f101f0146bf,100,,"[77.3, 0.1]",3825633,3,,,,,0.4156077,,,,,"[98.6, 9.5]",,Low Pass,,23.281967,Incomplete,,Marco Asensio Willemsen,5719.0,,,,Throw-in,1,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,12,Espanyol,214,"['0c32c914-f7e1-4f6c-a72b-eddbd66f1300', '5579fd85-fa97-4390-a34d-371f61c4e0ea']",33,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:33.482,Pass,
,,,,,,,,,,,,,,,1.082688,,,,,,,,,,,,,,,,,202c0b0e-f725-405b-8c51-201fee62eccb,104,,"[107.8, 0.1]",3825633,3,,,,,1.2820009,,,,,"[111.9, 13.9]",,Low Pass,,14.39618,,,Marco Asensio Willemsen,5719.0,,,,Throw-in,1,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,13,Espanyol,214,['fb767d22-41cd-4b0f-8e6c-47cab4af7703'],49,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:49.633,Pass,
,,,,,,,,,,,,,,,1.850163,,,,,,,,,,,,,,,,,391adc8d-e080-41c6-a9f1-cf52ecdf4495,110,,"[8.3, 80.0]",3825633,4,,,,,-0.48193824,,,,,"[27.8, 69.8]",,Low Pass,,22.00659,,,Javier Guerra Rodríguez,11542.0,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,14,Rayo Vallecano,360,['41420e89-44f8-443e-b11f-2bd4dff75d59'],7,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:07.129,Pass,
,,,,,,,,,,,,,,,1.118285,,,,,,,,,,,,,,,,,14c0ba0a-dda3-49c0-8762-a8e887a04520,113,,"[27.2, 69.8]",3825633,4,,,,True,-0.36933365,,,,,"[30.3, 68.6]",,High Pass,,3.3241541,Incomplete,,,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,14,Rayo Vallecano,360,"['7fcb7807-6bc3-4bc2-b597-43a4c90c26e3', '8837aac1-5c64-45cf-8711-49c7dc2e81e0']",8,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:08.979,Pass,True
