50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.460999,,,,,,,,,,,,ed682adf-e61a-4f3f-90f8-07b8356ebe0f,13,,"[24.4, 69.6]",3825839,0,,,,0.1233377,,Head,,,"[36.5, 71.1]",High Pass,,12.19262,,,Jorge Andújar Moreno,6672.0,,,,,,Recovery,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,3,Sevilla,213,"['076476df-09bf-4e3a-8f6a-2deee7d90d30', '8719601c-6a10-4c86-a01c-b2b9ee7e22a7']",7,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:07.797,Pass,
,,,,,,,,,,,,,,,,,,0.668867,,,,,,,,,,,,89786ccc-215c-43e8-b03f-acf9bedeae08,16,,"[39.9, 77.0]",3825839,0,,,,-0.12114301,,Right Foot,,,"[51.4, 75.6]",Ground Pass,,11.584904,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Wing,3,Sevilla,213,['88680e29-407d-4454-9a2b-ad1ce0f8ead0'],12,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:12.280,Pass,
,,,,,,,,,,,,,,,,,,3.078995,,,,,,,,,,,,70b0c270-e50d-437a-9a13-5c502a74c20a,21,,"[50.6, 5.9]",3825839,0,,,,2.5912068,,Left Foot,,,"[15.4, 27.5]",Ground Pass,,41.298912,,,Iván Cuéllar Sacristán,6610.0,,,,,,Recovery,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,3,Sevilla,213,['feac6e34-8f24-4447-b171-eeb18c1767b6'],15,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:15.745,Pass,
,,,,,,,,,,,,,,,,,,3.26256,,,,,,,,,,,,1cd95c78-1014-4c6d-8c6c-06d8572533c5,24,,"[19.8, 25.7]",3825839,0,,,,-0.1602799,,Left Foot,,,"[79.8, 16.0]",High Pass,,60.779026,Incomplete,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,3,Sevilla,213,['05ec3535-ce30-4fe5-845e-5ee43b8058c7'],22,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:22.549,Pass,
,,,,,,,,,,,,,,,,,,1.025755,,,,,,,,,,,,05ec3535-ce30-4fe5-845e-5ee43b8058c7,26,,"[40.3, 64.1]",3825839,0,,,True,0.5978837,,,,,"[51.9, 72.0]",High Pass,,14.0346,,,Jorge Andújar Moreno,6672.0,,,,,,Recovery,1,Regular Play,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,"['0af92e32-1eb1-4d53-839e-9e856f83e503', '1cd95c78-1014-4c6d-8c6c-06d8572533c5', 'fe1b6407-008e-4556-ab90-ebb513b09c94']",25,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:25.812,Pass,True
,,,,,,,,,,,,,,,,,,1.346074,,,,,,,,,,,,9d389bc5-993a-4855-8cee-cfc30bb9db8d,28,,"[51.9, 72.0]",3825839,0,,,,-0.4419119,,Head,,,"[61.2, 67.6]",High Pass,,10.288342,Incomplete,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Wing,3,Sevilla,213,"['304af320-9049-4197-98be-0ae814828b48', '6eb80d3b-da74-4fc6-aa32-64bfdfe6feec']",26,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:26.838,Pass,
,,,,,,,,,,,,,True,,,,,0.9,,,,,,,,,,,,304af320-9049-4197-98be-0ae814828b48,31,,"[58.9, 12.5]",3825839,0,,,True,-1.2627436,,,,,"[61.0, 5.9]",Low Pass,,6.926038,,,Ismael López Blanco,24263.0,,,,,,Interception,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,4,Sporting Gijón,1041,"['31dd70fa-e9e4-494c-bdf5-534b428e4922', '3a159187-5687-49c5-a4ff-6a1198f7f751', '9d389bc5-993a-4855-8cee-cfc30bb9db8d']",28,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:28.184,Pass,True
,,,,,,,,,,,,,,,,,,0.069555,,,,,,,,,,,,9b5a12ac-ec0f-432a-b0cc-89896ca3b9b2,35,,"[60.9, 5.9]",3825839,0,,,,-0.4444192,,Left Foot,,,"[63.0, 4.9]",Low Pass,,2.3259406,Incomplete,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,4,Sporting Gijón,1041,['43fbce7e-5c25-4daa-8f4a-e58bae9f7617'],29,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:29.114,Pass,
,,,,,,,,,,,,,,,,,,0.917796,,,,,,,,,,,,04e79e1e-a985-4390-b289-59020e9d3d57,38,,"[63.7, 6.2]",3825839,0,True,,,2.2446265,,Left Foot,,,"[53.0, 19.6]",Ground Pass,,17.147886,,,Ignacio Cases Mora,18925.0,,,,,,Free Kick,1,From Free Kick,Ismael López Blanco,24263.0,Left Back,5,Sporting Gijón,1041,['5d511b7f-6be0-4556-8fb8-0b83ace64bc3'],40,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:40.355,Pass,
,,,,,,,,,,,,,,,,,,2.047979,,,,,,,,,,,,42e90ed2-359a-42cd-9022-bc13bcf9931c,40,,"[53.0, 19.6]",3825839,0,True,,,1.8875217,,Left Foot,,,"[43.2, 49.5]",Ground Pass,,31.46506,,,Luis Hernández Rodríguez,6561.0,,,,,,,1,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,5,Sporting Gijón,1041,['ad2f4d52-2594-426e-8f6b-f0f50a8bed2b'],41,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:41.734,Pass,
,,,,,,,,,,,,,,,,,,1.294917,,,,,,,,,,,,8a5f558c-a7e0-44c0-8cab-53f122e9f7d0,44,,"[43.2, 53.9]",3825839,0,,,,1.3235346,,Right Foot,,,"[48.4, 74.5]",Ground Pass,,21.246176,,,Alberto Lora Ramos,26633.0,,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,5,Sporting Gijón,1041,"['095f279b-b87e-4e45-a2ff-7e12cfc13453', '54838d9a-cd17-4c6c-b30e-476b2d85fd06']",44,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:44.115,Pass,True
,,,,,,,,,,,,,,,,,,0.790445,,,,,,,,,,,,c865c61e-a7a3-4d09-ae52-2105b5023dd2,47,,"[50.2, 72.7]",3825839,0,,,,-0.32175055,,Right Foot,,,"[61.3, 69.0]",Ground Pass,,11.700427,,,Carlos Carmona Bonet,23848.0,,,,,,,1,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,5,Sporting Gijón,1041,['21956f25-eb7e-4615-9c24-a3ce3337710e'],47,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:47.395,Pass,
,,,,,,,,,,,,,,,,,,0.216539,,,,,,,,,,,,d6e80929-45a8-4e41-b191-2f207a30fb12,50,,"[58.2, 69.0]",3825839,0,,,,1.5707964,,Right Foot,,,"[58.2, 73.4]",Ground Pass,,4.4,Incomplete,,Alberto Lora Ramos,26633.0,,,,,,,1,From Free Kick,Carlos Carmona Bonet,23848.0,Right Wing,5,Sporting Gijón,1041,"['c0e391d9-ca10-4937-b79d-3b58c4728de6', 'f0387013-614c-4823-8065-5ff54ad117b4']",48,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:48.944,Pass,
,,,,,,,,,,,,,,,,,,0.854656,,,,,,,,,,,,b2be7185-977b-41ea-92eb-5a29560c314f,54,,"[47.1, 8.6]",3825839,0,,,,1.0000831,,Right Foot,,,"[52.3, 16.7]",Ground Pass,,9.625487,,,Grzegorz Krychowiak,3637.0,,,,,,,1,Regular Play,Yevhen Konoplyanka,8523.0,Left Wing,6,Sevilla,213,['d376875d-f482-4d21-9a62-014d5851d95c'],51,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:51.320,Pass,
,,,,,,,,,,,,,,,,,,0.742297,,,,,,,,,,,,21513a5f-addc-4513-87f7-53f0f84e0c9f,58,,"[51.2, 16.4]",3825839,0,,,,1.8853006,,Right Foot,,,"[48.5, 24.7]",Ground Pass,,8.728115,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,6,Sevilla,213,"['cbcae327-5fff-4644-ba40-0d466cdb7a14', 'd9efc96b-d374-4836-9086-59973f9cd1ed']",52,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:52.724,Pass,True
,,,,,,,,,,,,,,,,,,1.40369,,,,,,,,,,,,79ab8500-f478-42d1-9ace-d9aa262c864e,61,,"[44.1, 21.9]",3825839,0,,,,2.2605124,,Right Foot,,,"[29.5, 39.6]",Ground Pass,,22.944498,,,Adil Rami,3253.0,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,6,Sevilla,213,['8d42ecd7-b4b9-444a-8851-e07180f967a2'],54,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:54.165,Pass,
,,,,,,,,,,,,,,,,,,2.176401,,,,,,,,,,,,ed838a46-de16-41d7-b135-3017de744702,65,,"[28.5, 43.8]",3825839,0,,,,1.1958641,,Right Foot,,,"[40.7, 74.8]",Low Pass,,33.314262,,,Mariano Ferreira Filho,21210.0,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,6,Sevilla,213,"['9727f121-0bc7-4a3c-a0cb-c6490f959248', 'f903545e-3aad-42e7-8a98-62b60ba7a0e4']",56,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:56.756,Pass,True
,,,,,,,,,,,,,,,,,,1.178342,,,,,,,,,,,,a35fa8c0-44a7-4b54-b467-0d609d3474ea,68,,"[63.3, 76.7]",3825839,1,,,,-0.60477954,,Right Foot,,,"[76.9, 67.3]",Ground Pass,,16.532393,,,Jorge Andújar Moreno,6672.0,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,6,Sevilla,213,['923624be-c77f-4762-bd63-14b83684adf2'],2,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:02.512,Pass,
,,,,,,,,,,,,,,,,,,1.51158,,,,,,,,,,,,b79fdac3-c542-49d7-85e8-a4c8f1d0b8cf,71,,"[87.1, 72.4]",3825839,1,,,,0.17746116,,Right Foot,,,"[105.5, 75.7]",Low Pass,,18.693583,,,Mariano Ferreira Filho,21210.0,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Wing,6,Sevilla,213,['1101d21d-9b14-4708-9eb9-2628b559ae46'],8,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.943,Pass,
,,,,,,,,,,,,,,,,,,4.212977,,,,,,,,,,,,e0e5e744-b3d5-4a25-83f2-3f0571592e08,74,,"[113.8, 73.6]",3825839,1,,,,-1.5770855,,Right Foot,True,,"[113.5, 25.9]",High Pass,,47.700943,,,Yevhen Konoplyanka,8523.0,,,True,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,6,Sevilla,213,['08ba0e00-f9d4-443c-9bbb-6b53979ba526'],12,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:12.124,Pass,
,,,,,,,,,,,,,,,,,,0.106259,,,,,,,,,,,,18be558a-bcfe-4bb4-9c99-ec2e16d0981a,77,,"[117.7, 22.3]",3825839,1,,,,1.5707964,,Left Foot,,,"[117.7, 25.5]",Ground Pass,,3.2,Incomplete,,,,,,,,,,1,Regular Play,Yevhen Konoplyanka,8523.0,Left Wing,6,Sevilla,213,['32f9264b-b290-40bf-974f-274a3c90f962'],18,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:18.168,Pass,
,,,,,,,,,,,,,,,,,,0.952793,,,,,,,,,,,,19e41add-8133-4c97-b529-224da9283ce0,79,,"[120.0, 0.1]",3825839,1,,,,1.6935099,,Right Foot,,,"[116.3, 30.1]",High Pass,True,30.227306,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Yevhen Konoplyanka,8523.0,Left Wing,7,Sevilla,213,['2026aeb1-339e-4a0d-a251-ce4e51ff99ba'],45,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:45.030,Pass,
,,,,,,,,,,,,,,,,,,2.228961,,,,,,,,,,,,93990c6e-072c-424a-a39a-1bcd4fcbdd24,81,,"[77.7, 35.8]",3825839,1,,,,-0.044218946,,Head,,,"[89.0, 35.3]",High Pass,,11.311056,Incomplete,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,Recovery,1,From Corner,Sergio Escudero Palomo,6718.0,Left Back,7,Sevilla,213,"['6b894d70-36f6-4bc4-8d61-11edc87f23b9', '9fe74a77-7111-4775-bc18-327b9e931fb0']",48,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.558,Pass,
,,,,,,,,,,,,,,,,,,1.25289,,,,,,,,,,,,9fe74a77-7111-4775-bc18-327b9e931fb0,84,,"[31.1, 44.8]",3825839,1,,,True,-0.40763152,,,,,"[35.5, 42.9]",Low Pass,,4.7927027,Incomplete,,,,,,,,,Recovery,1,From Corner,Carlos Carmona Bonet,23848.0,Right Wing,7,Sevilla,213,"['93990c6e-072c-424a-a39a-1bcd4fcbdd24', 'bcd8e335-36cf-4951-ad76-7931c9b22a85', 'c6c854e2-34b5-497a-bb0c-ed3c80e3bf36']",50,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:50.787,Pass,True
,,,,,,,,,,,,,,,,,,0.672986,,,,,,,,,,,,79133853-9a31-4f7d-8415-6f6a47018035,87,,"[81.8, 38.6]",3825839,1,,,,1.2837139,,Right Foot,,,"[84.9, 49.1]",Ground Pass,,10.948059,,,Adil Rami,3253.0,,,,,,,1,From Corner,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,7,Sevilla,213,['2b20e92f-a117-467c-971c-2376b31984f9'],53,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:53.876,Pass,
,,,,,,,,,,,,,,,,,,1.440374,,,,,,,,,,,,7aefd736-bab4-4d86-aab5-c6737a9093e4,90,,"[84.7, 49.1]",3825839,1,,,,-2.7164934,,Right Foot,,,"[69.9, 42.4]",Ground Pass,,16.245922,,,Grzegorz Krychowiak,3637.0,,,,,,,1,From Corner,Adil Rami,3253.0,Right Center Back,7,Sevilla,213,['5c13bb98-3ac9-4dd7-aeb0-43a44579336d'],54,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:54.556,Pass,
,,,,,,,,,,,,,,,,,,1.033982,,,,,,,,,,,,6f01db49-2d22-4265-9f73-92d0a84a1043,93,,"[73.3, 50.2]",3825839,1,,,,-0.07084896,,Right Foot,,,"[88.8, 49.1]",Ground Pass,,15.538983,,,Fernando Llorente Torres,3486.0,,,,,,,1,From Corner,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,7,Sevilla,213,['85f66b6f-a563-481d-83bf-709291e1cfbc'],59,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:59.133,Pass,
,,,,,,,,,,,,,,,,,,0.551076,,,,,,,,,,,,1e0d63f2-e2a0-4beb-bd8e-07fe9d1e687a,95,,"[88.8, 49.1]",3825839,2,,,,1.451796,,Right Foot,,,"[89.9, 58.3]",Ground Pass,,9.265528,Incomplete,,Jorge Andújar Moreno,6672.0,,,,,,,1,From Corner,Fernando Llorente Torres,3486.0,Center Forward,7,Sevilla,213,"['6b78125a-3ad1-48b1-8020-de62e4a3199b', 'd67cfd99-a8cc-45a1-a1b1-905862b4ed18']",0,,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:00.167,Pass,
,,,,,,,,,,,,,,,,,,1.100649,,,,,,,,,,,,6c87207e-eae7-44c1-bf1c-098deb97d1b9,99,,"[36.2, 20.2]",3825839,2,,,,-1.531213,,Right Foot,,,"[36.6, 10.1]",Ground Pass,,10.107918,,,Ismael López Blanco,24263.0,,,,,,Recovery,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,8,Sporting Gijón,1041,"['3a9fca5d-724e-4905-b7be-2f13900fc098', '9788d213-50ee-49b1-922f-ebf60e3abf2d']",2,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:02.009,Pass,True
,,,,,,,,,,,,,,,,,,0.975801,,,,,,,,,,,,2675c1ce-9d39-45d4-b4f7-c5c77d98aea8,102,,"[37.6, 11.1]",3825839,2,,,,0.79541785,,Left Foot,,,"[62.3, 36.3]",High Pass,,35.2864,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,8,Sporting Gijón,1041,['f6291b83-04dd-490f-8586-17894adf05a1'],4,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:04.220,Pass,
,,,,,,,,,,,,,,,,,,1.628049,,,,,,,,,,,,703a7b9b-f334-4493-8943-fe426615a667,105,,"[56.1, 56.4]",3825839,2,,,,0.7735644,,Right Foot,,,"[73.2, 73.1]",Ground Pass,,23.901882,Incomplete,,Carlos Carmona Bonet,23848.0,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,8,Sporting Gijón,1041,"['540dd8f2-9061-4cec-b2ea-942941a67c6b', 'dfe2d424-1826-460c-8f91-05b16947b172']",9,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:09.253,Pass,
