50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.040034,,,,,,,,,,,,1b7b0649-1231-4674-9c11-88502a405eb4,16,,"[33.6, 47.2]",3825590,0,,,,,0.12043345,,Right Foot,,,,"[49.3, 49.1]",,Ground Pass,,15.81455,,,,,Luka Modrić,5463.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['2fcd7fce-180f-40b7-9df5-912f421d2a34'],10,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:10.616,Pass,
,,,,,,,,,,,,,,,,,1.345033,,,,,,,,,,,,74c8fa3d-b371-473d-bf54-e12fca29932f,18,,"[49.3, 49.1]",3825590,0,,,,,1.8496777,,Right Foot,,,,"[42.8, 71.8]",,Ground Pass,,23.612286,,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Defensive Midfield,2,Real Madrid,220,['b4912c91-6d7c-4a4a-9c5f-2e9b90d3c345'],11,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.656,Pass,
,,,,,,,,,,,,,,,,,1.005134,,,,,,,,,,,,405526ed-e9f9-4543-aa6c-a9a84870737a,21,,"[42.8, 71.8]",3825590,0,,,,,-2.0736396,,Right Foot,,,,"[37.3, 61.8]",,Ground Pass,,11.412712,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['47a5a54c-2d2c-466b-b122-cac80e94dac0'],13,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:13.706,Pass,
,,,,,,,,,,,,,,,,,1.878762,,,,,,,,,,,,7d476920-d6cf-4f35-b461-a03838467caa,25,,"[40.5, 61.5]",3825590,0,,,,,-0.72158164,,Right Foot,,,,"[71.3, 34.4]",,High Pass,,41.024994,,,,,Karim Benzema,19677.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,"['14397fca-463b-4ee6-9ad7-1bb6f2a42ff2', '71ba6ec6-172d-4559-ae85-8560e47458dd']",16,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:16.609,Pass,True
,,,,,,,,,,,,,,,,,4.671163,,,,,,,,,,,,47a1d985-3aec-48c5-b40b-71b658561a81,27,,"[71.3, 34.4]",3825590,0,,,,,-0.9099978,,Head,,,,"[93.3, 6.1]",,Low Pass,,35.845364,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Kick Off,Karim Benzema,19677.0,Center Forward,2,Real Madrid,220,"['9cdbb8a1-9029-41f3-a960-5e2323a373ef', 'b6e33f40-2cf6-4bf6-bcfe-40b1d7fb63ba']",18,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:18.488,Pass,
,,,,,,,,,,,,,,,,,1.525805,,,,,,,,,,,,9cdbb8a1-9029-41f3-a960-5e2323a373ef,29,,"[26.8, 74.0]",3825590,0,,,,,-0.09184612,,Right Foot,,,,"[57.2, 71.2]",,Low Pass,,30.528675,,,,,Rubén Rochina Naixes,6680.0,,,,,Recovery,1,From Kick Off,David Rodríguez Lombán,6702.0,Right Center Back,2,Real Madrid,220,"['47a1d985-3aec-48c5-b40b-71b658561a81', 'acf15284-9acb-4b7b-92f4-d6691988069b']",23,,,,,,,,,,,,,,,,,,,Granada,1049,00:00:23.159,Pass,
,,,,,,,,,,,,,,,,,1.180978,,,,,,,,,,,,624acdec-eebf-455a-9632-2b13f52992eb,34,,"[70.4, 9.1]",3825590,0,,,,,-0.7925923,,Left Foot,,,,"[77.3, 2.1]",,Ground Pass,,9.829039,,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['18a0b763-874a-4f4b-94e2-eca0acf8bf43'],28,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:28.830,Pass,
,,,,,,,,,,,,,,,,,1.257237,,,,,,,,,,,,f30f431c-0d74-464c-8190-e3656678142f,37,,"[85.6, 3.1]",3825590,0,,,,,-0.08047101,,Right Foot,,,,"[98.0, 2.1]",,Ground Pass,,12.440257,,,,,Karim Benzema,19677.0,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,2,Real Madrid,220,['0dd13524-3fbc-49fe-8203-f0d30e15979e'],32,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:32.055,Pass,
,,,,,,,,,,,,,,,,,0.690611,,,,,,,,,,,,11db967e-de5b-4f91-ad92-67fcb576dadb,41,,"[96.7, 13.0]",3825590,0,,,,,2.0684114,,Right Foot,,,,"[92.3, 21.1]",,Ground Pass,,9.217917,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Kick Off,Karim Benzema,19677.0,Center Forward,2,Real Madrid,220,"['d6e4c818-a36a-4d48-a3a5-ee1c43ba361f', 'f39156c3-3719-4ac2-970b-2d078b4e3a49']",35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.991,Pass,True
,,,,,,,,,,,,,,,,,0.153665,,,,,,,,,,,,74eb8af9-58ad-4745-a5d9-bf43685953d1,43,,"[92.3, 21.1]",3825590,0,,,,,-1.2490457,,Left Foot,,,,"[93.5, 17.5]",,Low Pass,,3.7947333,,,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,"['5fb4c1ce-768f-4851-95fc-b3c339cf8ae7', 'dc26245c-5217-4aaf-9d86-a6fe5dc6b402']",36,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:36.681,Pass,
,,,,,,,,,,,,,,,,,2.915436,,,,,,,,,,,,906330ac-faa0-4935-b767-d2c236067ef7,47,,"[83.7, 22.2]",3825590,0,,,,,-2.1460118,,Right Foot,,,,"[71.9, 4.0]",,Low Pass,,21.690552,,,,,Toni Kroos,5574.0,,,,,Recovery,1,From Kick Off,Luka Modrić,5463.0,Right Defensive Midfield,2,Real Madrid,220,"['32d5fb9e-f4d5-499f-9b27-36f3d7c0deb8', 'e22a8a9b-2b30-4c58-9e7c-f812d3971a62']",38,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:38.601,Pass,True
,,,,,,,,,,,,,,,,,2.651987,,,,,,,,,,,,8fc4e716-5438-42dd-8831-b66aac4d289d,50,,"[51.2, 4.9]",3825590,0,,,,,1.9628533,,Right Foot,,,,"[38.3, 36.1]",,Ground Pass,,33.761665,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['bc322eb7-71a5-4511-b83a-15911557b01e'],45,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:45.231,Pass,
,,,,,,,,,,,,,,,,,1.521665,,,,,,,,,,,,638783a4-24ec-4d64-8727-f5d07cb7d2b9,53,,"[44.3, 46.1]",3825590,0,,,,,1.3725023,,Left Foot,,,,"[48.6, 67.5]",,Ground Pass,,21.827734,,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['34cd6fab-7529-4a8c-8861-7d46c75b1888'],49,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:49.399,Pass,
,,,,,,,,,,,,,,,,,1.034846,,,,,,,,,,,,326c1c9a-2250-4ec3-a280-6906b77fd55a,56,,"[48.6, 67.5]",3825590,0,,,,,0.5458483,,Right Foot,,,,"[62.1, 75.7]",,Ground Pass,,15.795253,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['d45f697f-7ab1-4148-8233-866e9f3d6512'],52,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:52.055,Pass,
,,,,,,,,,,,,,,,,,1.260666,,,,,,,,,,,,6a414028-3dd1-45a2-af0a-6c1c4ed0d9b2,58,,"[62.1, 75.7]",3825590,0,,,,,-3.0180023,,Right Foot,,,,"[46.0, 73.7]",,Ground Pass,,16.223747,,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Kick Off,Lucas Vázquez Iglesias,5200.0,Right Wing,2,Real Madrid,220,['79e76432-cfc3-4b48-8238-8d0f88df8703'],53,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:53.090,Pass,
,,,,,,,,,,,,,,,,,1.003917,,,,,,,,,,,,bd4bc5a0-0a18-4e59-99a6-cd724fe5a83d,61,,"[46.7, 74.6]",3825590,0,,,,,-2.1620195,,Right Foot,,,,"[37.1, 60.3]",,Ground Pass,,17.22353,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['6a4a938c-a999-420e-80b2-43d5f1ded3cb'],54,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:54.910,Pass,
,,,,,,,,,,,,,,,,,0.764191,,,,,,,,,,,,2e06b873-6e6a-4f04-83e3-49af8ddc0089,65,,"[37.5, 59.0]",3825590,0,,,,,0.45942822,,Right Foot,,,,"[56.5, 68.4]",,Low Pass,,21.198112,,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,"['4649eea0-946f-4aa3-ac22-17fca446ef95', '760d4141-1dda-460b-ab98-4f915946c231', '81ea9dfa-47b1-4f1d-abd7-d0b54e7888b1']",57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:57.411,Pass,True
,,,,,,,,,,,,,,,,,1.279877,,,,,,,,,,,,ac500130-3043-488e-aff9-5d200e06094b,73,,"[9.3, 74.6]",3825590,1,,,,,-1.7268212,,Left Foot,,,,"[6.5, 56.8]",,Ground Pass,,18.018879,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Kick Off,Lucas Vázquez Iglesias,5200.0,Right Wing,2,Real Madrid,220,['e4662f74-001f-4110-bb80-1355a3db21e7'],6,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:06.081,Pass,
,,,,,,,,,,,,,,,,,1.143342,,,,,,,,,,,,c4c36d4a-cb30-40e6-ad92-6abf824433de,77,,"[7.1, 53.2]",3825590,1,,,,,-2.1293957,,Right Foot,,,,"[1.6, 44.4]",,Ground Pass,,10.377379,,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,"['2cf3e477-690b-44f7-8e0e-b24c34aa9cc0', '67e2183a-c63b-4dad-adb4-1815509b725e']",9,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:09.477,Pass,True
,,,,,,,,,,,,,,,,,3.978887,,,,,,,,,,,,b0a25a6c-e5d0-4e5c-a710-118c22911f51,79,,"[1.6, 44.4]",3825590,1,,,,,0.46536288,,Right Foot,,,,"[71.5, 79.5]",,High Pass,,78.21777,,,Out,,,,,,,,,1,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,2,Real Madrid,220,,10,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:10.620,Pass,
,,,,,,,,,,,,,,,,,1.060857,,,,,,,,,,,,740dc45a-421d-4da4-a2ba-63db08dc1500,80,,"[56.9, 0.1]",3825590,1,,,,,1.1955255,,,,,,"[60.8, 10.0]",,Low Pass,,10.640489,,,,,Javier Márquez Moreno,24783.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,3,Granada,1049,['9c3705fe-6b28-4666-942b-2bb13ef773e5'],26,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:26.680,Pass,
,,,,,,,,,,,,,,,,,1.038757,,,,,,,,,,,,f4345717-6e22-47a1-bf36-0d719c7380c6,84,,"[57.2, 7.4]",3825590,1,,,,,2.8861842,,Left Foot,,,,"[39.2, 12.1]",,Ground Pass,,18.603495,,,,,Matheus Dória Macedo,4418.0,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Left Defensive Midfield,3,Granada,1049,['d999ae42-22b1-4879-a0f5-c49aa92671ca'],29,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:29.401,Pass,
,,,,,,,,,,,,,,,,,2.52255,,,,,,,,,,,,f11bf8d5-9d83-4c72-ab50-9006bf894e3a,87,,"[33.2, 12.8]",3825590,1,,,,,2.4342597,,Right Foot,,,,"[7.7, 34.6]",,Ground Pass,,33.548325,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,From Throw In,Matheus Dória Macedo,4418.0,Left Center Back,3,Granada,1049,['4d1047a8-1f09-4ff2-ab8f-2c3944a01f85'],31,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:31.873,Pass,
,,,,,,,,,,,,,,,,,5.210908,,,,,,,,,,,,5680b1d0-69d4-448e-a399-c80d69ef87e0,90,,"[8.6, 37.4]",3825590,1,,,,,0.60201347,,Right Foot,,,,"[70.6, 80.0]",,High Pass,,75.22473,,,Out,,Isaac Ajayi Success,6918.0,,True,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,3,Granada,1049,['6283688d-269b-4b33-a27a-e327e5077a57'],36,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:36.324,Pass,
,,,,,,,,,,,,,,,,,1.278966,,,,,,,,,,,,e1ad0aa8-6399-4c4b-9ea7-6c2f6d1a3109,92,,"[51.8, 0.1]",3825590,1,,,,,1.5877439,,,,,,"[51.6, 11.9]",,Low Pass,,11.801695,,,,,Toni Kroos,5574.0,,,,,Throw-in,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,4,Real Madrid,220,['7ce066d6-0731-4d10-8290-8f2ea43f0cd5'],44,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:44.782,Pass,
,,,,,,,,,,,,,,,,,1.845659,,,,,,,,,,,,fe8085e5-990b-4da3-acaa-ff91d468747c,99,,"[48.4, 10.8]",3825590,1,,,,,-2.4496713,,Right Foot,,,,"[37.9, 2.1]",,Ground Pass,,13.635982,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Recovery,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,4,Real Madrid,220,"['0b2718d7-aba9-4ecc-aa8b-9b034e32e21f', '5cc44748-c5f6-4cc7-94ae-350b7f5ee2f7']",48,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:48.271,Pass,True
,,,,,,,,,,,,,,,,,1.611858,,,,,,,,,,,,1b95790b-ea8a-413a-8323-86ec9202f757,101,,"[37.9, 2.1]",3825590,1,,,,,2.55359,,Left Foot,,,,"[22.9, 12.1]",,Ground Pass,,18.027756,,,,,Raphaël Varane,5485.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,4,Real Madrid,220,['a1383235-2d82-484f-b049-9cb77f189dce'],50,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:50.117,Pass,
,,,,,,,,,,,,,,,,,1.320303,,,,,,,,,,,,13397d88-d966-49b5-9fd3-e55ac4c810f2,104,,"[24.2, 15.1]",3825590,1,,,,,1.4209839,,Left Foot,,,,"[27.4, 36.3]",,Ground Pass,,21.44015,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Throw In,Raphaël Varane,5485.0,Left Center Back,4,Real Madrid,220,['0c45748f-e2c9-48e1-acea-0d552f0218e7'],52,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:52.629,Pass,
,,,,,,,,,,,,,,,,,1.401856,,,,,,,,,,,,e0bd64eb-f03f-4a34-aa2e-78e753c62ec8,107,,"[30.4, 43.6]",3825590,1,,,,,1.2061274,,Right Foot,,,,"[39.6, 67.7]",,Ground Pass,,25.796318,,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,4,Real Madrid,220,['73a6c1ea-6560-407e-9e40-78d00a02e388'],55,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:55.892,Pass,
,,,,,,,,,,,,,,,,,0.761825,,,,,,,,,,,,86c9e462-9c5f-4ad4-b620-260cb5a5c53d,110,,"[41.3, 57.7]",3825590,1,,,,,-1.7126933,,Right Foot,,,,"[39.8, 47.2]",,Ground Pass,,10.606602,,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,4,Real Madrid,220,['a8f9f585-8824-4be2-877d-a85057114c20'],58,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:58.949,Pass,
,,,,,,,,,,,,,,,,,1.159082,,,,,,,,,,,,9c137229-3075-45b3-9dd3-1391997167df,112,,"[39.8, 47.2]",3825590,1,,,,,2.3048112,,Right Foot,,,,"[31.5, 56.4]",,Ground Pass,,12.390722,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,4,Real Madrid,220,['6b8a82b7-c556-4387-8a89-b2179bc7d096'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:59.711,Pass,
