50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0e8f6f0c-1146-4a4a-8b39-464e26532df6,1,,,3825572,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Madrid,220,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Real Madrid,220,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,850f6ba9-8cd2-4d8b-b8b1-72b0b40c7c2e,2,,,3825572,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Madrid,220,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]}",Real Betis,218,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d618b7b4-0e6c-4abd-8fc2-4465c3b130fc,3,,,3825572,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Madrid,220,['51674c65-4c5a-4dec-9fca-c77c2305f0a2'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,51674c65-4c5a-4dec-9fca-c77c2305f0a2,4,,,3825572,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Madrid,220,['d618b7b4-0e6c-4abd-8fc2-4465c3b130fc'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b60968ba-72ac-4914-b9bd-fb7fb226a19d,1715,,,3825572,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,86,Real Madrid,220,['e169c493-160f-4e57-b80a-f394945afa6d'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e169c493-160f-4e57-b80a-f394945afa6d,1716,,,3825572,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,86,Real Madrid,220,['b60968ba-72ac-4914-b9bd-fb7fb226a19d'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.637123,,,,,,,,,,,,,,,d82d4a13-6aee-4cc3-a84e-698ae1542436,5,,"[61.0, 40.1]",3825572,0,True,,,2.9996955,,Right Foot,,,"[57.5, 40.6]",,Ground Pass,,3.535534,,,,Rubén Castro Martín,6832.0,,,,,,Kick Off,1,From Kick Off,Daniel Ceballos Fernández,6697.0,Right Center Forward,2,Real Betis,218,['fab6c618-c1fd-457b-82ea-ec4c1c8e8828'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.510,Pass,
,,,,,,,,,,,,,,,,1.54657,,,,,,,,,,,,,,,d4d1779a-32b3-412e-a649-652eb4b961d2,7,,"[71.2, 58.3]",3825572,0,,,,1.2574489,,Right Foot,,,"[77.0, 76.2]",,Ground Pass,,18.816216,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Kick Off,Rubén Castro Martín,6832.0,Left Center Forward,2,Real Betis,218,['cde3c548-ca92-4f7f-a4b3-e045fae6d9a3'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:00:03.662,Pass,
,,,,,,,,,,,,,,,,1.600483,,,,,,,,,,,,,,,0acbd95d-5b99-4d2a-a5dc-521e8770e7f8,19,,"[12.8, 47.4]",3825572,0,,,,-1.0728408,,Right Foot,,,"[26.5, 22.2]",,Ground Pass,,28.68327,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,3,Real Madrid,220,['0a2e2504-a44d-4c50-b67c-3a98c92049f6'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.867,Pass,
,,,,,,,,,,,,,,,,1.103065,,,,,,,,,,,,,,,bdfdfd13-aeac-4860-8d51-77ef493a83d0,22,,"[36.7, 18.0]",3825572,0,,,,-0.8674645,,Right Foot,,,"[47.3, 5.5]",,Ground Pass,,16.389326,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,3,Real Madrid,220,['f066b4aa-cca6-4b09-8b0b-ed3fad50412f'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:19.431,Pass,
