50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,909a3407-6b26-4035-823b-39498a4b07db,1,,,3825676,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Getafe,216,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1ef70c4e-ac18-4c8f-a953-0ee0655b4dd2,2,,,3825676,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6783, 'name': 'Samuel García Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Villarreal,222,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f50b14d1-b2bb-4ef3-89fe-0cb17a8370aa,3,,,3825676,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['18282417-7692-4e10-820c-549ad99f9ff7'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,18282417-7692-4e10-820c-549ad99f9ff7,4,,,3825676,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['f50b14d1-b2bb-4ef3-89fe-0cb17a8370aa'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e2b82351-e698-47d7-8fa3-c1de6eee8fca,1531,,,3825676,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Villarreal,222,['8ca16165-b95f-42dd-9dc7-781afda1cb4a'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8ca16165-b95f-42dd-9dc7-781afda1cb4a,1532,,,3825676,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Villarreal,222,['e2b82351-e698-47d7-8fa3-c1de6eee8fca'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.46583,,,,,,,,,,,88591f9b-9c1a-411f-8a88-34f7f1ee7dcd,5,,"[60.0, 40.0]",3825676,0,,,,,-2.3053908,,Right Foot,,,"[57.2, 36.9]",,Ground Pass,,4.1773195,,,,Samuel García Sánchez,6783.0,,,,,,Kick Off,1,From Kick Off,Matías Nahuel Leiva Esquivel,18867.0,Right Wing,2,Villarreal,222,['0178eaf6-6582-48ea-aea8-2caedcced086'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.998,Pass,
,,,,,,,,,,,,,,,,,,1.758439,,,,,,,,,,,778a4e7e-4bc8-4478-b23e-5c5e41ee2412,8,,"[56.9, 36.3]",3825676,0,,,,,-3.0636837,,Right Foot,,,"[30.0, 34.2]",,Ground Pass,,26.981846,,,,Víctor Ruíz Torre,6752.0,,,,,,,1,From Kick Off,Samuel García Sánchez,6783.0,Center Forward,2,Villarreal,222,['2dc82ec0-d7a4-4a91-a058-24fd12950875'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:01.504,Pass,
,,,,,,,,,,,,,,,,,,3.109508,,,,,,,,,,,250a4af1-583b-44c3-9801-e324c59f520b,11,,"[32.1, 34.7]",3825676,0,,,,,0.40623948,,Left Foot,,,"[85.8, 57.8]",,High Pass,,58.457676,,Incomplete,,Samuel García Sánchez,6783.0,,,,,,,1,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,2,Villarreal,222,"['03c28fae-69fb-400b-9387-3123ad48ba22', '0c23e81f-5c9a-4b4d-8ba3-7b181a3f8a1f']",4,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:04.236,Pass,
,,,,,,,,,,,,,,,,,,0.914945,,,,,,,,,,,0c23e81f-5c9a-4b4d-8ba3-7b181a3f8a1f,13,,"[34.3, 22.3]",3825676,0,,,,,0.87677646,,Head,,,"[45.7, 36.0]",,High Pass,,17.822739,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Roberto Lago Soto,27054.0,Left Back,2,Villarreal,222,"['250a4af1-583b-44c3-9801-e324c59f520b', '3b23eb17-f4d1-43b3-8046-97078bf1bb3d']",7,,,,,,,,,,,,,,,,,,Getafe,216,00:00:07.345,Pass,
