50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e30a4e2-7555-4ed2-8eda-eac07533843b,138,,"[78.1, 6.6]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Portillo Soler,6873.0,Center Attacking Midfield,9,Real Betis,218,['b409ae09-04f0-4a9e-b6d3-71b30a914b2a'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:04:12.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a45875e-464f-4805-ae39-45ff0a43c2c8,141,,"[57.5, 9.5]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,10,Real Betis,218,['5d5e4ec6-c040-41b6-8cdf-6dcccb05e021'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:04:18.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96056848-868b-4037-8672-b0d296a3ffdf,143,,"[49.2, 32.7]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,10,Real Betis,218,['757d3989-e4aa-4bb7-a701-ff87a904535b'],21,,,,,,,,,,,,,,,,,Real Betis,218,00:04:21.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa01b08d-8543-437a-a90d-430d5cd9efcc,146,,"[55.1, 55.9]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,10,Real Betis,218,['8bc401b8-b01b-43e8-8ca1-12569e4c3b6a'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:04:23.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f204453-cedf-45c5-88c4-8e613b74b73b,149,,"[48.2, 42.5]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,10,Real Betis,218,['bbec5fe0-6a82-4995-b69c-dd5e812fc24e'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:04:24.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6b7032c-1684-4973-a3ae-eedd20f91a0a,152,,"[49.7, 23.2]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,10,Real Betis,218,['fbffb5b0-944c-4eb3-a702-2504148b27ac'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:04:27.764,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0502d16c-5eea-4fd3-8146-eaa8b1fd3035,155,,"[73.3, 3.5]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,10,Real Betis,218,['44007310-a06b-4193-b768-318911483268'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:04:33.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b6f57f-c19d-496b-9732-d0842958e8f7,157,,"[64.1, 61.1]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,11,Espanyol,214,['7ee2d62c-dbf1-4de3-8a27-eff4d17006d1'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:04:34.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e1262d1-cd9c-47f8-8798-b2758b61d401,161,,"[98.0, 77.7]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,11,Espanyol,214,['66f681a4-d16b-46d7-a201-a1831d7df65d'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:04:38.660,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6159c1-247b-409e-8030-a77090a1bbb3,164,,"[111.8, 37.5]",3825626,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,11,Espanyol,214,['2e224e69-e337-4e9a-939a-4db1445d9dea'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:04:43.873,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7f3159-d249-4f8d-a964-4df09d007dce,175,,"[37.3, 56.3]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Castro Martín,6832.0,Center Forward,12,Espanyol,214,['42147fbc-65fe-4304-bb94-66abf2f997e8'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:05:18.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934833a-4e21-4eae-a4d7-f847abc3182b,178,,"[82.8, 23.8]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,12,Espanyol,214,['8db149ea-efa6-4c01-a379-1b572bec95f9'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:05:19.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35879c1c-cf75-4e1c-8e71-fe0f6fc46dc9,181,,"[96.2, 5.7]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,12,Espanyol,214,['6f58fe11-dcbb-41d5-bc79-c9b1712f52c8'],22,,,,,,,,,,,,,,,,,Espanyol,214,00:05:22.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d8887ec-68bd-4ceb-aa50-2a05a6d11849,184,,"[107.9, 45.6]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Álvaro González Soberón,6762.0,Right Center Back,12,Espanyol,214,['f01048e2-733a-42ab-9106-5c5f7b0d3728'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:05:28.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46140c2b-002e-49d9-967f-adafc3738b7f,188,,"[63.8, 55.4]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,13,Real Betis,218,['bee6733b-131d-42bd-b228-d3af4012d486'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:05:55.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa369f4-f1a5-4294-a4d0-7dff5e46efdf,191,,"[53.1, 67.1]",3825626,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,14,Espanyol,214,['54966581-c78d-4cba-8392-a1861410897b'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:05:59.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c39db36-b7cf-40fe-b060-7459567b3e04,194,,"[50.0, 62.6]",3825626,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,14,Espanyol,214,['c1ce35f1-10ed-4dd0-9061-6850e27fb860'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:06:03.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b72e881-905f-4094-b305-dbf16f0fc776,198,,"[69.5, 65.8]",3825626,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,14,Espanyol,214,"['2b12e899-8e53-4ddc-8dcd-4e86bb68eedf', '39744056-41f2-4384-85bc-3931276fee37']",5,,,,,,,,,,,,,,,,,Espanyol,214,00:06:05.786,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aa83f15-324f-403f-bd14-73937f454276,203,,"[90.2, 4.2]",3825626,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,15,Espanyol,214,['fc269c43-e1d1-4a69-a730-b7ede0331dd5'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:06:34.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a7088e-c460-459b-9f98-4517f8043f2f,207,,"[79.8, 5.7]",3825626,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Rafael Fuentes Hernández,4741.0,Left Back,15,Espanyol,214,['500678c0-1aa2-4e7f-b17b-19761a8d4da5'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:06:36.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54cc05dc-fd4c-4478-97dc-1960c7f60b8e,211,,"[81.3, 15.1]",3825626,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,15,Espanyol,214,"['58615a67-a446-4fd9-a204-468a39df6702', 'a5f44950-6656-49b3-9e30-0a545f2e90c1']",37,,,,,,,,,,,,,,,,,Espanyol,214,00:06:37.807,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a71341-b76f-4386-959f-591f3965c0ca,216,,"[106.4, 41.5]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,16,Espanyol,214,['8265b325-9783-4f12-99e0-d5559393666d'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:07:10.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f4cdb15-1508-48d2-9337-fc978328b242,236,,"[63.1, 76.0]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,16,Espanyol,214,['66c62f28-880a-4084-a6f1-a9ed45287bb7'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:07:25.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37976726-fff1-4793-8cd9-05b891125c28,239,,"[49.7, 60.8]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,16,Espanyol,214,['f47b2b05-3b0b-4e90-8f92-8f5c35681767'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:07:28.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6657935-9d3c-4ef5-91bf-cf71ec76e936,241,,"[48.5, 70.6]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,16,Espanyol,214,['0fa5bf0f-fd42-4512-94ad-fc3ecd2a82e3'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:07:29.384,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cffa95a-af70-4920-a1fb-a2039b664c26,244,,"[72.4, 76.9]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,16,Espanyol,214,['d45cf45d-e9b5-44c4-843d-a5bcf3e78fe1'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:07:30.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5a7ecb-3ce8-47e2-b400-e27ce7596c9c,249,,"[51.9, 14.9]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,17,Real Betis,218,['36f45e95-25db-4eb5-b1b8-069db423548c'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:07:33.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825e7d5c-e6b8-4bd4-a509-408c976a617e,252,,"[62.8, 18.7]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,17,Real Betis,218,['802923b2-aca9-4427-8ca6-e6ee1499d6d8'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:07:35.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855c75b7-2239-46ef-b0df-ea1a2a379a32,259,,"[71.5, 50.0]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,18,Espanyol,214,['4abfb618-d3ff-47a5-adfd-b736178992b7'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:07:38.254,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a0ceab-8968-4968-aacb-69c5e49267d8,263,,"[84.7, 40.6]",3825626,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,18,Espanyol,214,['5cba5998-cc38-48ac-ba40-5dc49c3205b6'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:07:41.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0206a7d2-2c01-4c95-b3a3-141e46392d0b,266,,"[56.6, 73.5]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,19,Espanyol,214,['83e5edcc-ec01-4e6e-9202-50372e105baa'],6,,,,,,,,,,,,,,,,,Espanyol,214,00:08:06.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287c9447-df69-4571-b034-f7684ca8add4,269,,"[51.8, 35.8]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,19,Espanyol,214,['b3d96012-b6ef-49ad-a96e-e1c1e6f66ee6'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:08:09.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31ee18bb-471f-416c-9c30-9405c5c82d20,272,,"[77.5, 3.6]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,19,Espanyol,214,['c2099b0b-a120-4228-b755-b7cb703340f1'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:08:11.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0f1041-57ea-4d98-b057-43984622dff1,276,,"[67.6, 9.9]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,19,Espanyol,214,['88ca520c-3a67-494d-bb01-100c9afe33c3'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:08:13.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070d8f8-64a9-4156-8ffd-47e4187e3102,279,,"[84.4, 12.3]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,19,Espanyol,214,['826f8481-0781-4253-896b-7fe7deaf7c57'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:08:15.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7ff5605-c20f-40df-857c-3dcceb37ba3a,282,,"[106.4, 75.6]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,19,Espanyol,214,['ca9f432e-89e0-46f6-8599-0f0f27a5a6e7'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:08:21.368,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c306f8-f58a-424b-8b03-7f39b21bc7ba,286,,"[17.1, 7.0]",3825626,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Center Attacking Midfield,20,Real Betis,218,['9a20f116-5940-43ca-a124-2ed6c1522d30'],39,,,,,,,,,,,,,,,,,Real Betis,218,00:08:39.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7e71789-4512-41e4-81d6-2356d6ead938,296,,"[106.0, 42.9]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,22,Espanyol,214,['65de86f8-733b-40a4-95c0-a3e034e8697e'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:09:17.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626dd5f0-f1db-4a8c-8675-a7355c5def84,303,,"[14.6, 19.4]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,23,Real Betis,218,['4b3fa0ab-1ef1-47f4-a45c-44d3e4b1df5a'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:09:23.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1225ef-07cc-441a-a599-56f4c9532ff9,306,,"[35.4, 18.1]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,23,Real Betis,218,['dabb7777-5d95-4ea5-8c05-2dd9b4d2a5e7'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:09:26.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478a8401-bbad-43fb-8da4-78c9a43ce164,310,,"[28.4, 3.2]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,23,Real Betis,218,['6e1a8533-3adb-4997-a7ce-7363e426bfb4'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:09:28.899,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1338c03-12c9-4b0d-a3d6-fe03913d209a,313,,"[47.2, 6.0]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,23,Real Betis,218,['32bd2783-9970-4011-bb6d-160bc4d58b1b'],30,,,,,,,,,,,,,,,,,Real Betis,218,00:09:30.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91784ac3-43b6-4bb3-933f-7ced1579495a,315,,"[78.3, 72.7]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,24,Espanyol,214,['4847c679-e38e-477a-aac0-14db6e67c8df'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:09:30.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04c1103a-62ac-4ea2-bf17-5b53a94fbf0b,317,,"[64.7, 68.3]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,24,Espanyol,214,['b57fe34b-8049-4b38-b448-7f8b583ce17b'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:09:32.596,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea69c29-a593-439a-b23d-3566e9aad94d,319,,"[73.9, 39.4]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,24,Espanyol,214,['c8c20231-9a31-4677-bf65-62ca31b7c2f8'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:09:33.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f0b8e6-04f4-4394-bef0-31c561af431c,323,,"[53.0, 22.9]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,25,Real Betis,218,['f1b53fbe-38fa-49f5-bf6f-34778aaba5d4'],34,,,,,,,,,,,,,,,,,Real Betis,218,00:09:34.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df275b1b-a53c-41bd-86ab-d77828794c46,325,,"[53.1, 11.5]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,25,Real Betis,218,['a9aabc24-6f75-44d6-ac49-86fa4bd5b0c8'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:09:35.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b50eb582-ec74-4109-a75d-f3926a2896eb,329,,"[96.5, 26.7]",3825626,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,25,Real Betis,218,"['a1d5a0b9-1193-43d7-ad15-de2c789c05c1', 'bf57e91c-48fe-441a-b68e-d6290951442a']",38,,,,,,,,,,,,,,,,,Real Betis,218,00:09:38.864,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae5a8f9-7e49-4612-85c3-89ab79f01a77,338,,"[82.1, 76.6]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hernán Arsenio Pérez González,6838.0,Right Wing,27,Espanyol,214,['f4b87deb-f677-4021-9d8a-16ac968bf5b3'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:10:12.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6611674a-203c-498e-bb47-f0098bab2a06,341,,"[53.7, 49.0]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,28,Espanyol,214,['8444d0c8-c73d-4fd4-8d15-1d4028672a2e'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:10:30.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b322e91-3f6b-48d9-bfea-a83ba019ceca,343,,"[19.3, 40.6]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,28,Espanyol,214,['644adf29-b4fc-4e82-8c30-858ee99e4658'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:10:33.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948ba62-f517-4ead-b0c2-d67933bf9d0d,346,,"[70.0, 5.3]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,28,Espanyol,214,['434312cb-dd6e-4cf3-ad2e-157c83898978'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:10:38.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ff1641-cd9d-4855-afef-176c03c86012,350,,"[84.0, 6.5]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,28,Espanyol,214,"['305d740d-ce0d-4483-9161-cd006a29b9df', 'ab535bbf-1c5e-4a83-9a81-1bb702e1c44b']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:10:40.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c7a1c2-d4ef-4351-af05-e805615d1d3c,354,,"[73.5, 13.4]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,28,Espanyol,214,['35800db2-edb8-48c2-9839-f0ae9289e9d2'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:10:47.576,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47b88490-0fa6-4c51-8677-1c8e4c2146c7,357,,"[103.1, 7.2]",3825626,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,28,Espanyol,214,['0968c4d7-8b34-4b67-babc-8e20051a3d54'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:10:50.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506c4c81-47d8-4408-9a0f-501b8d8f581a,360,,"[106.4, 9.9]",3825626,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,29,Espanyol,214,['ba5da7e6-ebd6-4fd0-b7f9-9811bb24aa1d'],7,,,,,,,,,,,,,,,,,Espanyol,214,00:11:07.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a7c5e3-5f3a-4cca-8afb-bbea18037fd4,362,,"[106.9, 4.2]",3825626,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,29,Espanyol,214,['f203dead-14e1-496c-8ab4-3ee45c83d8d9'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:11:08.639,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c933e1d5-27bf-44df-9aa0-e960081b3c1f,366,,"[110.5, 14.2]",3825626,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,29,Espanyol,214,['6f1898e6-bfc5-4372-aa63-643a3fdd27ce'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:11:09.705,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61cb3181-0fac-4922-9b3f-934034a69c5e,370,,"[111.5, 11.0]",3825626,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,29,Espanyol,214,['352d6186-dc62-4491-a2e6-08a4874a520e'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:11:11.354,Ball Receipt*,
