bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.484455,,,,,,,,,,,,,,e12a894d-2acc-4137-82d2-1e77ed8b8963,18,,,"[97.9, 80.0]",3825853,0,,True,,,-0.23337376,,,,,"[110.1, 77.1]",,Low Pass,,12.539936,,,Rubén Rochina Naixes,6680.0,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,3,Granada,1049,['f6c0905f-103b-4af8-87ec-606d380ff1cf'],32,,,,,,,,,,,,,,,,Granada,1049,00:00:32.922,Pass,
,,,,,,,,,,,,,,,,,,0.861686,,,,,,,,,,,,,,9cfff998-2f8b-46f6-a087-8be9561b7b10,20,,,"[112.0, 77.1]",3825853,0,,,,,-3.1078975,,Left Foot,,,"[103.1, 76.8]",,Ground Pass,,8.905055,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Right Midfield,3,Granada,1049,['85e46e82-29ef-4451-9394-c8ecd6ac93ec'],34,,,,,,,,,,,,,,,,Granada,1049,00:00:34.439,Pass,
,,,,,,,,,,,,,,,,,,0.865398,,,,,,,,,,,,,,9a51a5fd-635e-4078-a07d-512dcbd2d1d4,23,,,"[103.1, 76.5]",3825853,0,,,,,-1.3049873,,Right Foot,,,"[108.3, 57.4]",,Low Pass,,19.795202,Incomplete,,,,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,3,Granada,1049,['597c85ec-fd03-46bc-b4f6-eadac0738074'],35,,,,,,,,,,,,,,,,Granada,1049,00:00:35.336,Pass,
,,,,,,,,,,,,,,,,,,1.980924,,,,,,,,,,,,,,71d90738-3fb8-4418-bdc0-5293f56059be,28,,,"[6.0, 36.0]",3825853,0,,,,,-1.3768371,,Right Foot,,,"[10.4, 13.6]",,Ground Pass,,22.828053,,,Timothée Kolodziejczak,10476.0,,,,,Goal Kick,1,From Goal Kick,António Alberto Bastos Pimparel,27111.0,Goalkeeper,4,Sevilla,213,['4969a817-e9b9-4d0a-8338-2087b2d7348d'],47,,,,,,,,,,,,,,,,Sevilla,213,00:00:47.852,Pass,
,,,,,,,,,,,,,,,,,,1.394628,,,,,,,,,,,,,,bcee5b64-9e5f-4b53-8c13-be0ef3f8b40a,31,,,"[8.9, 13.6]",3825853,0,,,,,1.805519,,Left Foot,,,"[4.5, 32.0]",,Ground Pass,,18.918774,,,António Alberto Bastos Pimparel,27111.0,,,,,,1,From Goal Kick,Timothée Kolodziejczak,10476.0,Left Center Back,4,Sevilla,213,['7bd651db-a68a-4bb1-a3c0-b5c4c059ac3a'],51,,,,,,,,,,,,,,,,Sevilla,213,00:00:51.573,Pass,
,,,,,,,,,,,,,,,,,,1.549875,,,,,,,,,,,,,,5e2c1519-e3fc-4fe7-90c4-a5fb324550b8,34,,,"[3.4, 32.0]",3825853,0,,,,,-1.3577664,,Right Foot,,,"[9.5, 3.8]",,Ground Pass,,28.85221,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Goal Kick,António Alberto Bastos Pimparel,27111.0,Goalkeeper,4,Sevilla,213,['b3415403-2668-4ed5-a12d-7f8e9492c488'],55,,,,,,,,,,,,,,,,Sevilla,213,00:00:55.737,Pass,
,,,,,,,,,,,,,,,,,,1.522803,,,,,,,,,,,,,,e648d397-21a2-46c3-84e1-2891f4cd775c,38,,,"[20.9, 3.3]",3825853,0,,,,,0.042628188,,Left Foot,,,"[42.0, 4.2]",,Ground Pass,,21.119186,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Goal Kick,Timothée Kolodziejczak,10476.0,Left Center Back,4,Sevilla,213,"['99036bbc-e549-4932-aba5-94b896031a3b', 'ef89ed8b-bcb0-4094-bac9-a8b77dafd314']",59,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.053,Pass,True
,,,,,,,,,,,,,,,,,,0.578933,,,,,,,,,,,,,,3a5f48d0-81c7-4e7d-9dbf-95d1124a21e0,42,,,"[63.4, 2.5]",3825853,1,,,,,2.2817056,,Right Foot,,,"[57.2, 9.7]",,Ground Pass,,9.501579,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Goal Kick,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,['6037ae98-dbb6-4464-b8c3-9fb220c5ba28'],5,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.353,Pass,
,,,,,,,,,,,,,,,,,,0.575732,,,,,,,,,,,,,,f7044f3b-0185-4950-83ea-1355cafa1398,46,,,"[56.4, 9.1]",3825853,1,,,,,-1.5978168,,Right Foot,,,"[56.2, 1.7]",,Ground Pass,,7.4027023,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Goal Kick,Yevhen Konoplyanka,8523.0,Left Midfield,4,Sevilla,213,"['3324cdf7-5ba0-48e4-a828-4e84e6e8b1aa', '4633d882-cfa3-451b-a19b-e404b8c02fa5']",6,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.567,Pass,True
,,,,,,,,,,,,,,,,,,1.689064,,,,,,,,,,,,,,bf964be9-d306-4e60-b9fe-a8e8c0f7039d,50,,,"[48.4, 4.9]",3825853,1,,,,,-2.819842,,Left Foot,,,"[34.0, 0.1]",,Ground Pass,,15.178933,Out,,,,,,,,,1,From Goal Kick,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,['a6f112fa-91df-4f7a-bf43-3d4aa121428a'],9,,,,,,,,,,,,,,,,Sevilla,213,00:01:09.000,Pass,True
,,,,,,,,,,,,,,,,,,2.275122,,,,,,,,,,,,,,80107c29-8285-4218-933d-58a4884ebc1f,51,,,"[85.8, 80.0]",3825853,1,,,,,-0.7328151,,,,,"[105.8, 62.0]",,High Pass,,26.907248,Incomplete,,,,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,5,Granada,1049,['892cb25e-f011-4ead-82f8-5279cb90ea95'],32,,,,,,,,,,,,,,,,Granada,1049,00:01:32.237,Pass,
,,,,,,,,,,,,,,,,,,0.735731,,,,,,,,,,,,,,6924253d-7180-4a99-b615-59e52085c9cd,54,,,"[13.9, 21.1]",3825853,1,,,,,-1.8709675,,Left Foot,,,"[12.6, 16.9]",,High Pass,,4.3965898,,,Sergio Escudero Palomo,6718.0,,,,,Recovery,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,6,Sevilla,213,"['00b21611-102a-4300-a2cc-a100762111d8', 'fe492403-dc89-4b23-8278-6e5168196c1a']",35,,,,,,,,,,,,,,,,Sevilla,213,00:01:35.376,Pass,True
,,,,,,,,,,,,,,,,,,1.684642,,,,,,,,,,,,,,643d5de9-8f57-48e8-abf3-f4b804139a5f,56,,,"[12.6, 16.9]",3825853,1,,,,,-0.06442684,,Head,,,"[25.0, 16.1]",,High Pass,,12.425779,Incomplete,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,6,Sevilla,213,['861f57ff-ce31-4c03-bfb0-72ce54f10058'],36,,,,,,,,,,,,,,,,Sevilla,213,00:01:36.111,Pass,
,,,,,,,,,,,,,,,,,,0.889408,,,,,,,,,,,,,,861f57ff-ce31-4c03-bfb0-72ce54f10058,57,,,"[95.1, 64.0]",3825853,1,,,,,0.5752156,,Right Foot,,,"[104.2, 69.9]",,Low Pass,,10.845276,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,Recovery,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,6,Sevilla,213,"['02b72a5c-554f-4a8d-96f4-381626d481a0', '643d5de9-8f57-48e8-abf3-f4b804139a5f', 'd79109f3-6f6f-4ff4-b986-65c02707fdc7']",37,,,,,,,,,,,,,,,,Granada,1049,00:01:37.796,Pass,
,,,,,,,,,,,,,,,,,,1.981454,,,,,,,,,,,,,,d58f0d7a-b520-4660-b6f7-5b53f79b4e1b,61,,,"[19.8, 8.5]",3825853,1,,,,,-0.14250569,,Left Foot,,,"[42.8, 5.2]",,High Pass,,23.235533,,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,6,Sevilla,213,['cbf880a3-cef1-4aaa-8616-ed821ba01a13'],40,,,,,,,,,,,,,,,,Sevilla,213,00:01:40.086,Pass,
,,,,,,,,,,,,,,,,,,0.879871,,,,,,,,,,,,,,ac8b5f88-aa2a-4885-a9a7-544fc002d8c3,64,,,"[42.8, 5.2]",3825853,1,,,,True,2.7928216,,,,,"[32.9, 8.8]",,Low Pass,,10.53423,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Left Center Forward,6,Sevilla,213,"['8c81dfcb-952a-4e77-8e3c-a6d3121e3e72', 'aa630ea4-57e7-4396-9ad3-6ef9d4659427']",42,,,,,,,,,,,,,,,,Sevilla,213,00:01:42.067,Pass,True
,,,,,,,,,,,,,,,,,,1.256231,,,,,,,,,,,,,,1119be5d-fb2c-406b-a151-c63a9bc568d5,67,,,"[32.9, 8.8]",3825853,1,,,,,0.482876,,Right Foot,,,"[43.2, 14.2]",,Low Pass,,11.6297035,,,Francisco José Sánchez Rodríguez,30454.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,6,Sevilla,213,['a5571dd0-f739-4473-8334-8ec9889b2bfa'],43,,,,,,,,,,,,,,,,Sevilla,213,00:01:43.009,Pass,
,,,,,,,,,,,,,,,,,,1.034385,,,,,,,,,,,,,,6c4b3639-b81d-4841-a5a8-815855044e02,70,,,"[42.6, 14.1]",3825853,1,,,,,-0.7853982,,Left Foot,,,"[47.6, 9.1]",,Low Pass,,7.071068,,,Yevhen Konoplyanka,8523.0,,,,,,1,Regular Play,Francisco José Sánchez Rodríguez,30454.0,Right Midfield,6,Sevilla,213,"['831d01d4-588a-417b-a7b1-244875290b31', '92ece01c-ce83-47e8-88b8-5e045a8d0ec1']",44,,,,,,,,,,,,,,,,Sevilla,213,00:01:44.265,Pass,True
,,,,,,,,,,,,,,,,,,1.749413,,,,,,,,,,,,,,32e31873-652b-4f94-a196-bc6c62c589f3,73,,,"[47.6, 9.1]",3825853,1,,,,,0.88561994,,Right Foot,,,"[63.7, 28.8]",,High Pass,,25.442091,,,Juan Muñoz Muñoz,23802.0,,,,,,1,Regular Play,Yevhen Konoplyanka,8523.0,Left Midfield,6,Sevilla,213,['43d60beb-8761-4f4c-8504-71efe2c31997'],45,,,,,,,,,,,,,,,,Sevilla,213,00:01:45.419,Pass,
,,,,,,,,,,,,,,,,,,3.659033,,,,,,,,,,,,,,eb5e0991-6842-495e-8f57-ef01ccdd2c59,76,,,"[66.1, 27.7]",3825853,1,,,,,-0.67052156,,Right Foot,,,"[100.9, 0.1]",,Low Pass,,44.416214,Out,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Juan Muñoz Muñoz,23802.0,Right Center Forward,6,Sevilla,213,['8496f217-6f2f-4444-90ae-7ec6a0445039'],48,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.301,Pass,
,,,,,,,,,,,,,,,,,,1.09216,,,,,,,,,,,,,,7f8561c6-e675-43fc-9d98-0e8763b28696,78,,,"[25.3, 80.0]",3825853,2,,,,,-1.5541312,,,,,"[25.4, 74.0]",,Low Pass,,6.0008335,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,7,Granada,1049,['8eb2ffbd-89b9-4b0f-b545-adc318bbbb61'],3,,,,,,,,,,,,,,,,Granada,1049,00:02:03.986,Pass,
,,,,,,,,,,,,,,,,,,0.583154,,,,,,,,,,,,,,a468f1f3-34f2-499a-be3a-d42df9758fed,80,,,"[25.4, 74.0]",3825853,2,,,,,1.2706251,,Head,,,"[26.7, 78.2]",,Low Pass,,4.3965898,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,7,Granada,1049,['499ef1e3-a5a4-414e-9823-632c28a64adf'],5,,,,,,,,,,,,,,,,Granada,1049,00:02:05.078,Pass,
,,,,,,,,,,,,,,,,,,3.026968,,,,,,,,,,,,,,1f2ce76c-9af2-43ee-a0f5-42492da33dc1,83,,,"[28.3, 78.5]",3825853,2,,,,,-0.4717775,,Right Foot,,,"[47.9, 68.5]",,High Pass,,22.003635,,,Youssef El-Arabi,27109.0,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,7,Granada,1049,['dbec991c-7f1a-443b-a997-f7d2efeb19b1'],5,,,,,,,,,,,,,,,,Granada,1049,00:02:05.988,Pass,
,,,,,,,,,,,,,,,,,,2.535231,,,,,,,,,,,,,,b6df1f06-71fb-41aa-804f-0405418cdfc9,85,,,"[47.9, 68.5]",3825853,2,,,,,-1.965069,,Head,,,"[42.2, 54.8]",,Low Pass,,14.838464,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Left Center Forward,7,Granada,1049,['8d1a2d13-11e7-468c-8c77-b9de26bc7c1e'],9,,,,,,,,,,,,,,,,Granada,1049,00:02:09.015,Pass,
,,,,,,,,,,,,,,,,,,0.726806,,,,,,,,,,,,,,1a53681e-5046-4a51-aa93-41041201b2ff,87,,,"[41.4, 50.2]",3825853,2,,,,,2.961739,,Right Foot,,,"[32.6, 51.8]",,Ground Pass,,8.944272,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Midfield,7,Granada,1049,['5e760c52-264c-4f7a-9d84-3bd6819525b0'],11,,,,,,,,,,,,,,,,Granada,1049,00:02:11.551,Pass,
,,,,,,,,,,,,,,,,,,1.473873,,,,,,,,,,,,,,7566f9a3-15a8-4ae6-abba-f275d972084f,90,,,"[33.3, 49.0]",3825853,2,,,,,-1.4513674,,Right Foot,,,"[35.4, 31.5]",,Ground Pass,,17.62555,,,Cristiano Biraghi,7158.0,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,7,Granada,1049,['7c226f99-eb62-414d-b327-1800e9beeb04'],13,,,,,,,,,,,,,,,,Granada,1049,00:02:13.145,Pass,
,,,,,,,,,,,,,,,,,,1.329178,,,,,,,,,,,,,,2bd471a0-1491-43fe-a306-e1952bc19fec,94,,,"[37.6, 18.7]",3825853,2,,,,,-0.21109334,,Left Foot,,,"[67.0, 12.4]",,Low Pass,,30.067425,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,7,Granada,1049,"['4d76038f-ee1f-4550-9016-ae7f87504ca3', '80a05b23-26c0-4fa1-97ac-2ea5317dce63']",16,,,,,,,,,,,,,,,,Granada,1049,00:02:16.008,Pass,True
,,,,,,,,,,,,,,,,,,1.380235,,,,,,,,,,,,,,4aaa53b3-aec2-4c50-bfbe-35b77c3d2d39,100,,,"[70.4, 0.1]",3825853,2,,,,,2.7976236,,,,,"[50.3, 7.3]",,Low Pass,,21.350643,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,8,Granada,1049,['93aec31d-d68b-40f8-9894-0a994b8a3875'],34,,,,,,,,,,,,,,,,Granada,1049,00:02:34.476,Pass,
,,,,,,,,,,,,,,,,,,1.73554,,,,,,,,,,,,,,9ae616b8-6680-4544-9bac-8d3307dfd470,103,,,"[48.6, 11.5]",3825853,2,,,,,1.8427016,,Right Foot,,,"[41.1, 38.4]",,Ground Pass,,27.925974,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,8,Granada,1049,['5790e392-1d30-46c7-a81e-81ccba15c8e1'],37,,,,,,,,,,,,,,,,Granada,1049,00:02:37.513,Pass,
,,,,,,,,,,,,,,,,,,2.12111,,,,,,,,,,,,,,9107e645-7bc9-4745-8d8e-2da159358678,106,,,"[45.9, 46.8]",3825853,2,,,,,1.228372,,Right Foot,,,"[57.2, 78.5]",,Ground Pass,,33.653828,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,8,Granada,1049,['52f9c932-16dc-4686-ad78-5ad14d51f6b8'],40,,,,,,,,,,,,,,,,Granada,1049,00:02:40.952,Pass,
,,,,,,,,,,,,,,,,,,0.582071,,,,,,,,,,,,,,de61eaf5-a72c-4c53-8088-2d46cce04bd9,109,,,"[57.0, 78.4]",3825853,2,,,,,0.09065989,,Right Foot,,,"[63.6, 79.0]",,Ground Pass,,6.627217,,,Rubén Rochina Naixes,6680.0,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,8,Granada,1049,['14f8dc92-b9c0-4820-ac6a-bf54ab32e303'],43,,,,,,,,,,,,,,,,Granada,1049,00:02:43.874,Pass,
,,,,,,,,,,,,,,,,,,1.012996,,,,,,,,,,,,,,7dd44f3c-43f4-427c-ade1-b27a9075e350,119,,,"[65.3, 0.6]",3825853,2,,,,,0.4766762,,Right Foot,,,"[77.5, 6.9]",,Ground Pass,,13.730622,,,Juan Muñoz Muñoz,23802.0,,,,,,1,Regular Play,Yevhen Konoplyanka,8523.0,Left Midfield,9,Sevilla,213,"['153c8369-b7a9-49a5-8ef9-876a75ba75ef', 'c10b1ac6-498c-4440-9690-b36268d7788b']",49,,,,,,,,,,,,,,,,Sevilla,213,00:02:49.295,Pass,True
