50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.784795,,,,,,,,,,,,,,,2247cda1-cf63-4b4c-9569-fc0bae0712b2,17,,,"[13.9, 44.6]",3825888,0,,,,,-0.48072374,,Right Foot,,,"[55.7, 22.8]",,High Pass,,47.143185,,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,3,Las Palmas,208,['1add6d0b-2dd4-421b-b4ce-a4b425b0f0ef'],23,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:23.243,Pass,
,,,,,,,,,,,,,,,,0.40694,,,,,,,,,,,,,,,c7f2b80a-5980-4c30-aac9-b0e023c55a11,19,,,"[55.7, 22.8]",3825888,0,,,,,-1.0353768,,Left Foot,,,"[59.2, 16.9]",,Low Pass,,6.860029,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,3,Las Palmas,208,"['217a729d-3b20-4e7b-9f1e-b0927ea89abc', '7eb13b7e-c8a2-4229-b54b-224c8a8cee07']",25,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:25.028,Pass,
,,,,,,,,,,,,,,,,1.325651,,,,,,,,,,,,,,,74873a3d-82c0-4519-994a-f0e9d51ac442,25,,,"[60.5, 22.0]",3825888,0,,,,,-0.97425604,,Left Foot,,,"[75.1, 0.5]",,Ground Pass,,25.988651,Out,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,3,Las Palmas,208,,27,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:27.010,Pass,
,,,,,,,,,,,,,,,,0.59066,,,,,,,,,,,,,,,cb5e69a1-098d-4472-966a-190466d4fa5f,26,,,"[45.0, 80.0]",3825888,0,,True,,,-1.7858112,,,,,"[43.1, 71.3]",,Low Pass,,8.905055,,,Javier Fuego Martínez,6751.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['a4382144-5b4b-437c-bd7b-c37f8cc3a3c2'],32,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:32.242,Pass,
,,,,,,,,,,,,,,,,0.991018,,,,,,,,,,,,,,,4bc83f5a-d77c-4cd0-bae0-09d396752556,28,,,"[42.6, 71.1]",3825888,0,,,,,2.1224513,,Right Foot,,,"[40.2, 75.0]",,Ground Pass,,4.5793014,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,4,Valencia,207,['e54be8b6-44f2-4a0b-a884-f62bb4eb6aa4'],32,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:32.943,Pass,
,,,,,,,,,,,,,,,,4.857532,,,,,,,,,,,,,,,85d5e6ba-c604-4999-ab68-d8fb310d7e9a,31,,,"[40.2, 75.0]",3825888,0,,,,,-1.847149,,Right Foot,,,"[24.8, 20.7]",,High Pass,,56.441563,,,Aymen Abdennour,4406.0,,True,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['3e3ea6d3-1510-4aca-b4dd-5d1e1ae6644a'],34,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:34.010,Pass,
,,,,,,,,,,,,,,,,3.636949,,,,,,,,,,,,,,,582e6c3a-cd9d-4da6-9581-927eeb7edb19,34,,,"[23.6, 21.9]",3825888,0,,,,,-0.13058473,,Left Foot,,,"[76.9, 14.9]",,High Pass,,53.757698,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,4,Valencia,207,"['966aed7e-d381-4266-907f-660edb18bc74', 'd6411091-8d78-43cb-8b99-bdcfa0d48193']",39,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:39.441,Pass,
,,,,,,,,,,,,,,,,1.762832,,,,,,,,,,,,,,,1e74818a-3503-42ee-92fb-e068497147e6,38,,,"[41.8, 72.7]",3825888,0,,,,,-0.27024975,,Right Foot,,,"[71.4, 64.5]",,High Pass,,30.714817,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Right Defensive Midfield,4,Valencia,207,"['2bd7352f-7cd6-4522-90df-aabf18216cc3', '8646d585-51b1-4393-b794-5e0504e7922a']",45,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:45.760,Pass,
,,,,,,,,,,,,,,,,2.172773,,,,,,,,,,,,,,,a74a97e9-da55-48c3-879b-ee5747245996,43,,,"[41.2, 0.1]",3825888,0,,,,,2.503556,,,,,"[26.5, 11.0]",,Low Pass,,18.300274,,,Aymen Abdennour,4406.0,,,,,Throw-in,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,5,Valencia,207,['fd685b5c-e640-4d1f-a196-32d81e15a97b'],53,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:53.728,Pass,
,,,,,,,,,,,,,,,,1.919159,,,,,,,,,,,,,,,188f2c7f-d2b4-4809-ae91-2c993c43d236,46,,,"[23.1, 19.7]",3825888,0,,,,,1.6038969,,Left Foot,,,"[22.1, 49.9]",,Ground Pass,,30.21655,,,Shkodran Mustafi,3638.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['b0b61bca-52eb-49b1-81a7-39279f65faae'],58,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:58.863,Pass,
,,,,,,,,,,,,,,,,1.501908,,,,,,,,,,,,,,,16e7203d-74fd-47f7-a304-dd7914cdb36d,49,,,"[22.1, 49.9]",3825888,1,,,,,-1.3614547,,Right Foot,,,"[27.9, 22.6]",,Ground Pass,,27.909317,,,Aymen Abdennour,4406.0,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,5,Valencia,207,['0b15ef3e-c306-4bcd-9a04-e545830cf6e4'],2,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:02.564,Pass,
,,,,,,,,,,,,,,,,1.932455,,,,,,,,,,,,,,,f50bd455-7f03-4e8f-919e-ce4abd25916d,52,,,"[28.6, 22.6]",3825888,1,,,,,-0.94942826,,Left Foot,,,"[40.7, 5.7]",,Ground Pass,,20.785091,,,José Luis Gayà Peña,6596.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['3643ccc8-3ff9-4058-b8e3-8cc14d7eda3b'],5,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:05.044,Pass,
,,,,,,,,,,,,,,,,1.265506,,,,,,,,,,,,,,,5a313a05-f407-46a0-908a-9fe555b93871,55,,,"[48.2, 5.7]",3825888,1,,,,,-0.13165413,,Right Foot,,,"[70.1, 2.8]",,Ground Pass,,22.091175,,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,5,Valencia,207,['0e3d8337-9c4f-49bb-b752-30c3720d841c'],8,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:08.693,Pass,
,,,,,,,,,,,,,,,,0.917496,,,,,,,,,,,,,,,c8d02fcb-cba7-4c33-8cfd-7675080db6cb,58,,,"[75.9, 3.6]",3825888,1,,,,,1.849096,,Left Foot,,,"[73.5, 12.0]",,Ground Pass,,8.736132,,,Francisco Alcácer García,6402.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,5,Valencia,207,['3816d5a5-e897-4618-9e89-a0e1e32ac196'],11,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:11.726,Pass,
,,,,,,,,,,,,,,,,1.431911,,,,,,,,,,,,,,,cddec79e-2f9b-4206-a1a9-148c51ad25a6,61,,,"[73.5, 12.0]",3825888,1,,,,,-2.0863454,,Right Foot,,,"[70.1, 6.0]",,Ground Pass,,6.8963757,,,José Luis Gayà Peña,6596.0,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,5,Valencia,207,['52471d77-a05c-4e55-8016-63a7ad09c8ea'],12,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:12.926,Pass,
,,,,,,,,,,,,,,,,1.824754,,,,,,,,,,,,,,,61e944d1-5895-41dd-b1c6-6abaffa7cb02,66,,,"[68.4, 3.3]",3825888,1,,,,,2.736167,,Right Foot,,,"[45.8, 13.0]",,Ground Pass,,24.593699,,,Aymen Abdennour,4406.0,,,,,,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,5,Valencia,207,"['c2f2f9ba-b305-4bcc-aef8-ccc8b9b43a34', 'ca82141b-6f3c-4e82-b4c3-c4a733ef3df8']",15,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:15.980,Pass,True
,,,,,,,,,,,,,,,,0.691463,,,,,,,,,,,,,,,5846c563-f28a-4427-ae4a-7860db29e814,69,,,"[43.6, 12.5]",3825888,1,,,,,0.53850746,,Left Foot,,,"[51.3, 17.1]",,Ground Pass,,8.969393,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['9246b38b-5a75-4b1f-91d0-5d16198c695a'],17,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:17.842,Pass,
,,,,,,,,,,,,,,,,2.747011,,,,,,,,,,,,,,,b69676dd-aa0c-48ac-a723-9f46aa74d729,72,,,"[52.0, 26.2]",3825888,1,,,,,0.909458,,Right Foot,,,"[88.5, 73.1]",,High Pass,,59.429455,,,Sofiane Feghouli,18724.0,,True,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Valencia,207,['91831eeb-9e06-4602-9d4c-9e41aedea46a'],21,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:21.563,Pass,
,,,,,,,,,,,,,,,,0.603425,,,,,,,,,,,,,,,b9933b9f-6d25-4c4e-a342-f305ecad9c9a,78,,,"[89.4, 80.0]",3825888,1,,True,,,-2.4920433,,,,,"[81.5, 74.0]",,Low Pass,,9.920181,,,Daniel Parejo Muñoz,6595.0,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,6,Valencia,207,['350d086c-a0ce-48ce-9e26-4f6c7e43fdb4'],30,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:30.496,Pass,
,,,,,,,,,,,,,,,,1.696269,,,,,,,,,,,,,,,b2730c31-f204-417e-8bfa-b8fcb8fc1449,81,,,"[78.3, 67.3]",3825888,1,,,,,-2.5899377,,Right Foot,,,"[61.4, 56.9]",,Ground Pass,,19.84364,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,6,Valencia,207,['cd19c2b2-648e-4496-b8a5-febffd10e603'],34,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:34.411,Pass,
,,,,,,,,,,,,,,,,2.416468,,,,,,,,,,,,,,,a2dd348c-2370-4826-a246-f34cb960aeed,84,,,"[61.4, 56.9]",3825888,1,,,,,-0.9833872,,Right Foot,,,"[87.3, 18.0]",,High Pass,,46.7335,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Valencia,207,"['33407864-a1dc-425a-8295-f3dc93b91ecd', 'f7a8a3f5-31f1-4308-baf4-c47effbf4352']",37,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:37.963,Pass,
,,,,,,,,,,,,,,,,1.197719,,,,,,,,,,,,,,,33407864-a1dc-425a-8295-f3dc93b91ecd,86,,,"[32.8, 62.1]",3825888,1,,,,,0.23684876,,Head,,,"[41.5, 64.2]",,Low Pass,,8.949861,,,Jerónimo Figueroa Cabrera,6934.0,,,,,Recovery,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,7,Las Palmas,208,"['9fe89d30-06aa-433f-bef1-f2d4601d6c5f', 'a2dd348c-2370-4826-a246-f34cb960aeed']",40,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:40.380,Pass,
,,,,,,,,,,,,,,,,1.870382,,,,,,,,,,,,,,,8d735367-6a66-4ff9-b1e5-703f56e4ec5e,90,,,"[41.8, 57.0]",3825888,1,,,,,2.9832652,,Left Foot,,,"[29.9, 58.9]",,Ground Pass,,12.050726,,,Aythami Artiles Oliva,8440.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Wing,7,Las Palmas,208,['6206896d-ba4f-47bf-b9de-59a7de691238'],43,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:43.805,Pass,
,,,,,,,,,,,,,,,,1.59479,,,,,,,,,,,,,,,1da4e42f-4bbd-4dd0-a4e4-4b9ff4c4063e,94,,,"[43.0, 61.9]",3825888,1,,,,,-0.73508096,,Right Foot,,,"[57.6, 48.7]",,Ground Pass,,19.68248,Unknown,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,7,Las Palmas,208,['daaddfd6-d814-4e8a-8148-7f36ff3fe720'],49,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:49.187,Pass,
,,,,,,,,,,,,,,,,2.764027,,,,,,,,,,,,,,,6689356c-61f0-4683-bca0-7a7f804ea1a9,99,,,"[57.9, 44.9]",3825888,2,,True,,,-1.8645644,,Right Foot,,,"[47.1, 9.2]",,Ground Pass,,37.297855,,,Dani Castellano Betancor,6932.0,,,,,Free Kick,1,From Free Kick,José Vicente Gómez Umpiérrez,6929.0,Right Defensive Midfield,8,Las Palmas,208,['797bd3e2-e2ef-497b-824e-f4118c2e07ee'],3,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:03.536,Pass,
,,,,,,,,,,,,,,,,1.830057,,,,,,,,,,,,,,,c7eb9378-3799-4d01-93ae-94b6558b2568,103,,,"[42.7, 11.9]",3825888,2,,,,,2.696693,,Left Foot,,,"[10.4, 27.3]",,Ground Pass,,35.783375,,,Javier Varas Herrera,26753.0,,,,,,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Back,8,Las Palmas,208,"['7517d998-31df-4e20-8d2d-af8b31977446', 'cc0f1760-628d-4a76-b486-b985e9a76a6a']",6,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:06.612,Pass,True
,,,,,,,,,,,,,,,,3.604468,,,,,,,,,,,,,,,c534cdcd-d5f6-44dc-b6f8-4cf8332529dc,107,,,"[12.9, 38.2]",3825888,2,,,,,-0.30919892,,Right Foot,,,"[70.5, 19.8]",,High Pass,,60.46751,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,8,Las Palmas,208,"['897dfedb-3ba8-4c9f-bf54-f8c784f0ab6c', '92edc556-48a7-4bd7-b1ba-6fa27a5fa3fa', 'b4e51d37-4ed6-4803-bb59-81d531ded231']",14,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:14.429,Pass,True
,,,,,,,,,,,,,,,,3.418263,,,,,,,,,,,,,,,3cbb2032-f9f7-4110-a3f7-3cc6c34ca7fb,113,,,"[47.0, 65.1]",3825888,2,,,,,-2.9163878,,Left Foot,,,"[19.5, 58.8]",,Ground Pass,,28.212408,,,Aymen Abdennour,4406.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,9,Valencia,207,"['401cc4e9-209c-41cb-92f5-c59d1a7f2039', '4ce7da82-9bad-4648-8129-16706e3eb7e5', '824f5eaf-6bd2-4b93-979b-aeab2dafa467']",19,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:19.608,Pass,True
,,,,,,,,,,,,,,,,1.660072,,,,,,,,,,,,,,,a7faa399-6b13-4479-8ea0-b3f6c3a20eb6,116,,,"[12.9, 58.8]",3825888,2,,,,,-2.027009,,Left Foot,,,"[7.6, 48.0]",,Ground Pass,,12.030378,,,Jaume Doménech Sánchez,6898.0,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,9,Valencia,207,['cf858832-9c55-46c1-b588-e8c36b8f6009'],23,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:23.318,Pass,
,,,,,,,,,,,,,,,,3.845733,,,,,,,,,,,,,,,f90fbff5-cd00-403d-be3f-075223d6fe48,119,,,"[7.6, 48.0]",3825888,2,,,,,0.23885061,,Right Foot,,,"[49.9, 58.3]",,High Pass,,43.53596,Incomplete,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,9,Valencia,207,"['03b522c7-6f60-49d2-bdf4-80106c48519f', 'fb25a221-dc56-4fa4-a232-ca027665679e']",25,,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:25.020,Pass,
,,,,,,,,,,True,,,,,,1.747012,,,,,,,,,,,,,,,03b522c7-6f60-49d2-bdf4-80106c48519f,122,,,"[70.2, 21.8]",3825888,2,,,,True,2.2410598,,,,,"[63.7, 30.0]",,High Pass,,10.463747,,,José Vicente Gómez Umpiérrez,6929.0,,,,,Interception,1,Regular Play,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,10,Las Palmas,208,"['45543eea-17f4-4f41-9858-4f1f536d89a0', 'e32c1757-b03d-4659-a230-b93a00de8303', 'f90fbff5-cd00-403d-be3f-075223d6fe48']",28,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:28.866,Pass,True
