ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.937826,,,,,,,,,,,,,be9f7b78-fe48-4d30-bbff-08bbd155bf6d,16,,,"[35.7, 23.4]",3825836,0,,,,,-1.0699757,,Right Foot,,,"[40.9, 13.9]",,Ground Pass,,10.83005,,,,Alfonso Pedraza Sag,6737.0,,,,,,,1,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Defensive Midfield,2,Villarreal,222,['36be808e-896e-49ad-8220-85edeced5b2b'],7,,,,,,,,,,,,,,,,Villarreal,222,00:00:07.845,Pass,
,,,,,,,,,,,,,,,,,1.592269,,,,,,,,,,,,,6aaf568a-f982-4281-827a-6981b305b5c7,19,,,"[40.9, 13.9]",3825836,0,,,,,0.0,,Right Foot,,,"[42.3, 13.9]",,Ground Pass,,1.4,,Incomplete,,,,,,,,,,1,From Kick Off,Alfonso Pedraza Sag,6737.0,Left Midfield,2,Villarreal,222,"['6b06edd9-1c3c-40bc-b1ca-1c2842e347e8', '7272d6f9-78e9-4522-bdeb-88a4dd01326e']",8,,,,,,,,,,,,,,,,Villarreal,222,00:00:08.783,Pass,True
,,,,,,,,,,,,,,,,,0.979903,,,,,,,,,,,,,6b06edd9-1c3c-40bc-b1ca-1c2842e347e8,20,,,"[77.8, 66.2]",3825836,0,,,,,-2.9132514,,Right Foot,,,"[63.6, 62.9]",,Ground Pass,,14.578408,,,,Roberto Trashorras Gayoso,26848.0,,,,,,Recovery,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,3,Rayo Vallecano,360,"['2b83dcfa-9b22-4a5c-a6f0-3dde8968ab13', '6aaf568a-f982-4281-827a-6981b305b5c7']",10,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:10.375,Pass,
,,,,,,,,,,,,,,,,,1.061303,,,,,,,,,,,,,2e3d17c8-5e7d-43f0-8da3-8e24b34f7f42,23,,,"[63.6, 62.9]",3825836,0,,,,,3.0961695,,Left Foot,,,"[48.2, 63.6]",,Ground Pass,,15.415901,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,3,Rayo Vallecano,360,['ab45a5fd-a167-495b-b580-79ada563e125'],12,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:12.222,Pass,
,,,,,,,,,,,,,,,,,1.581768,,,,,,,,,,,,,d74e5116-dbb5-4cc5-8be2-0cd0ef589576,26,,,"[35.9, 58.3]",3825836,0,,,,,-1.5983967,,Right Foot,,,"[35.0, 25.7]",,Ground Pass,,32.61242,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,3,Rayo Vallecano,360,['a9a9f363-f810-4fcc-826d-a07772c465fe'],16,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:16.545,Pass,
,,,,,,,,,,,,,,,,,2.679608,,,,,,,,,,,,,cd749598-e609-459b-87e1-f06a56da9afc,30,,,"[35.0, 25.5]",3825836,0,,,,,2.7169323,,Right Foot,,,"[12.0, 35.9]",,Ground Pass,,25.24203,,,,Juan Carlos Martín Corral,24255.0,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,3,Rayo Vallecano,360,"['4848f891-3a41-4dc9-b9cf-bb2c8605c707', '516f95b5-fb4c-4e57-8eb9-990a71b17497']",18,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.202,Pass,True
,,,,,,,,,,,,,,,,,3.800448,,,,,,,,,,,,,a35a1176-582a-4631-b319-d4d83a38e90b,33,,,"[12.0, 35.9]",3825836,0,,,,,-0.3142319,,Right Foot,,,"[92.0, 9.9]",,High Pass,,84.118965,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,3,Rayo Vallecano,360,"['36abd779-6771-4e97-8f9f-698bcb007662', '3a392989-2b40-4e55-bb72-7ce088761f31']",20,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.920,Pass,
,,,,,,,,,,,,,,,,,2.428912,,,,,,,,,,,,,3a392989-2b40-4e55-bb72-7ce088761f31,35,,,"[28.1, 70.2]",3825836,0,,,,,0.6435011,,Head,,,"[37.3, 77.1]",,Low Pass,,11.5,,,,Denis Suárez Fernández,6609.0,,,,,,Recovery,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Rayo Vallecano,360,"['a35a1176-582a-4631-b319-d4d83a38e90b', 'cae4e340-ec0f-49f1-b8dd-e0d0e05617e7']",24,,,,,,,,,,,,,,,,Villarreal,222,00:00:24.720,Pass,
,,,,,,,,,,,,,,,,,1.646909,,,,,,,,,,,,,7dc44edb-0c12-446c-ae65-25986852ad97,37,,,"[37.3, 77.1]",3825836,0,,,,,0.15385464,,Right Foot,,,"[56.0, 80.0]",,High Pass,,18.92353,,Out,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,3,Rayo Vallecano,360,,27,,,,,,,,,,,,,,,,Villarreal,222,00:00:27.149,Pass,
,,,,,,,,,,,,,,,,,1.889714,,,,,,,,,,,,,c6d507f2-7a24-4379-8ad6-c4c07e48b1c0,38,,,"[77.8, 0.1]",3825836,0,,True,,,2.831369,,,,,"[56.9, 6.8]",,Low Pass,,21.947664,,,,José Ángel Crespo Rincón,18404.0,,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Left Back,4,Rayo Vallecano,360,['2b4a915c-acb5-4e2c-835f-878c85aa1e22'],34,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:34.404,Pass,
,,,,,,,,,,,,,,,,,1.718381,,,,,,,,,,,,,c1760add-10fb-42bd-81f9-029afbf2b197,40,,,"[47.7, 10.1]",3825836,0,,,,,1.6976477,,Right Foot,,,"[43.3, 44.6]",,Ground Pass,,34.77945,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,4,Rayo Vallecano,360,['08caf8f3-451f-491e-9fa7-700c20aa395f'],38,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:38.170,Pass,
,,,,,,,,,,,,,,,,,2.988048,,,,,,,,,,,,,3b17d9de-42a9-42fc-b36f-4934cb54ce76,43,,,"[47.5, 39.7]",3825836,0,,,,,-0.48899242,fb170ce8-4975-4d19-bd1c-c19a66a21899,Right Foot,,,"[106.7, 8.2]",,High Pass,,67.05885,,,,Tiago Manuel Dias Correia,7900.0,True,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,4,Rayo Vallecano,360,['ef1dfd39-bbe9-47cb-956c-8cdaf4a137df'],41,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:41.612,Pass,
,,,,,,,,,,,,,,,,,1.972712,,,,,,,,,,,,,cdbf3885-2cf8-43ff-8609-7dec8b3d60c4,52,,,"[5.0, 44.9]",3825836,1,,True,,,0.42112008,,Drop Kick,,,"[62.6, 70.7]",,High Pass,,63.11418,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,From Keeper,Alphonse Areola,3379.0,Goalkeeper,5,Villarreal,222,['630f2474-df47-4b4e-9707-61ef307f2eba'],4,,,,,,,,,,,,,,,,Villarreal,222,00:01:04.601,Pass,
,,,,,,,,,,,,,,,,,1.393089,,,,,,,,,,,,,c6280b3f-70cb-46bd-aed1-36e29306117b,54,,,"[62.6, 70.7]",3825836,1,,True,,,-0.7055682,,Head,,,"[70.7, 63.8]",,Low Pass,,10.640489,,Incomplete,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,6,Villarreal,222,['53a57534-eae8-42d7-8294-bf5a38e30ec8'],6,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.574,Pass,
,,,,,,,,,,,,,,,,,2.195378,,,,,,,,,,,,,53a57534-eae8-42d7-8294-bf5a38e30ec8,55,,,"[49.4, 16.3]",3825836,1,,,,,-0.408255,,Head,,,"[70.9, 7.0]",,High Pass,,23.4252,,,,Tiago Manuel Dias Correia,7900.0,,,,,,Recovery,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,7,Rayo Vallecano,360,"['06ae659c-c05c-4e42-9dc5-520558af4c47', 'c6280b3f-70cb-46bd-aed1-36e29306117b']",7,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:07.967,Pass,
,,,,,,,,,,,,,,,,,1.93073,,,,,,,,,,,,,003a0ce9-6ab1-492b-a9c3-3697339de4d2,61,,,"[84.4, 0.1]",3825836,1,,True,,,2.7750542,,,,,"[63.3, 8.2]",,Low Pass,,22.601328,,,,José Ángel Crespo Rincón,18404.0,,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Left Back,8,Rayo Vallecano,360,['f9cf8765-d948-4807-a4a3-9696678403bb'],20,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:20.013,Pass,
,,,,,,,,,,,,,,,,,1.113304,,,,,,,,,,,,,a1e68860-35a1-4027-a01f-40f6ec9ea33c,63,,,"[63.3, 8.2]",3825836,1,,,,,-0.4636476,,Right Foot,,,"[70.9, 4.4]",,Ground Pass,,8.497058,,,,Roberto Román Triguero,6914.0,,,,,,,1,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,8,Rayo Vallecano,360,['4d41799d-68bf-4a37-8f23-3f7d2c4d3657'],22,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:22.971,Pass,
,,,,,,,,,,,,,,,,,1.502924,,,,,,,,,,,,,7b862f9a-be3f-40c8-a8bb-a174051136f4,67,,,"[70.9, 6.5]",3825836,1,,,,,2.766322,,Right Foot,,,"[54.4, 13.0]",,Ground Pass,,17.734148,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Back,8,Rayo Vallecano,360,"['c8b75ff3-0640-4189-9259-1a8f9aeec944', 'caafcf6b-37f0-4a3b-ab0a-d552844142b2']",25,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:25.223,Pass,True
,,,,,,,,,,,,,,,,,2.750896,,,,,,,,,,,,,31819a70-6092-4fd1-ac88-25ab9d258d57,70,,,"[49.6, 19.3]",3825836,1,,,,,1.5707964,,Right Foot,,,"[49.6, 54.8]",,Ground Pass,,35.5,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,8,Rayo Vallecano,360,['fa5e41f1-eee0-47ad-87b2-99233c8eb6da'],27,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:27.838,Pass,
,,,,,,,,,,,,,,,,,1.372328,,,,,,,,,,,,,63003bf7-daca-420e-93c1-9c04ea4c8325,72,,,"[49.6, 54.8]",3825836,1,,,,,-1.7568896,,Right Foot,,,"[43.5, 22.4]",,Ground Pass,,32.969227,,,,José Ángel Crespo Rincón,18404.0,,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,['2c8509db-829b-46a3-bca0-a719be4c0470'],30,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:30.589,Pass,
,,,,,,,,,,,,,,,,,0.718596,,,,,,,,,,,,,907e6fb6-e790-4930-be0a-006e0ac7bc7f,76,,,"[44.0, 22.6]",3825836,1,,,,,-0.48447794,,Right Foot,,,"[49.7, 19.6]",,Ground Pass,,6.441273,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,8,Rayo Vallecano,360,"['5693b861-0ed4-4b3b-997b-8e73a11825ab', 'c09bbad9-6294-4e8b-992f-732e26d12325']",32,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:32.623,Pass,True
,,,,,,,,,,,,,,,,,0.963647,,,,,,,,,,,,,1b7aed98-c220-4475-bf7e-f5853add4ccb,79,,,"[49.7, 19.6]",3825836,1,,,,,1.3899373,,Right Foot,,,"[52.9, 37.1]",,Ground Pass,,17.790165,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,8,Rayo Vallecano,360,['0ab982f1-f81f-4b10-8ec6-25053975d4d1'],33,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:33.377,Pass,
,,,,,,,,,,,,,,,,,1.699983,,,,,,,,,,,,,c584cb17-6097-4db6-b6d4-3a9b1a43cc3d,82,,,"[63.6, 27.6]",3825836,1,,,,,-0.84938836,,Right Foot,,,"[87.7, 0.2]",,High Pass,,36.490685,,Out,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,8,Rayo Vallecano,360,['d57ed1aa-8f86-4588-bfea-be6120b4237b'],36,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:36.711,Pass,
,,,,,,,,,,,,,,,,,1.686516,,,,,,,,,,,,,51664506-4d80-4b4b-8db0-9fb6fc4fab8e,84,,,"[41.8, 80.0]",3825836,1,,True,,,-0.99239033,,,,,"[49.7, 67.9]",,Low Pass,,14.450605,,,,Denis Suárez Fernández,6609.0,,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,9,Villarreal,222,['2655a755-7e42-429c-8ec8-bbcce6778c5c'],50,,,,,,,,,,,,,,,,Villarreal,222,00:01:50.790,Pass,
,,,,,,,,,,,,,,,,,1.763273,,,,,,,,,,,,,fc2143a3-6073-4cda-b797-b5c3e2a67293,86,,,"[49.7, 67.9]",3825836,1,,,,,-1.2929989,,Right Foot,,,"[57.2, 41.6]",,Low Pass,,27.348492,,Incomplete,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Right Midfield,9,Villarreal,222,['044fcade-d4ab-47f5-a4f9-40b515031ade'],52,,,,,,,,,,,,,,,,Villarreal,222,00:01:52.832,Pass,
,,,,,,,,,,,,,,,,,0.722245,,,,,,,,,,,,,f948efd7-cd1c-4540-90f9-7fe14fa2f5f2,89,,,"[64.1, 39.6]",3825836,1,,,,,0.8139618,,Right Foot,,,"[70.9, 46.8]",,Ground Pass,,9.903535,,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,10,Rayo Vallecano,360,['46a17957-eb11-4822-82da-b1836f297f4c'],55,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:55.730,Pass,
,,,,,,,,,,,,,,,,,0.861091,,,,,,,,,,,,,049b7160-17bc-49d2-8578-099cc4e23054,93,,,"[66.7, 44.2]",3825836,1,,,,,-1.802661,,Left Foot,,,"[65.0, 37.0]",,Ground Pass,,7.3979726,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,10,Rayo Vallecano,360,"['03d105ca-025f-4582-aef9-3e9e21011c7e', 'f69f96ab-3f5e-4906-ad34-7e39b804afef']",57,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:57.111,Pass,True
,,,,,,,,,,,,,,,,,1.767859,,,,,,,,,,,,,fcd0d0bc-ff68-4e3e-8dcd-2c3d758e65da,95,,,"[65.0, 37.0]",3825836,1,,,,,2.5752375,,Left Foot,,,"[47.7, 48.0]",,Ground Pass,,20.500975,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,10,Rayo Vallecano,360,['fa36a94f-bab5-4590-96c0-9773faa1daf0'],57,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:57.972,Pass,
,,,,,,,,,,,,,,,,,1.102111,,,,,,,,,,,,,116e13cc-739b-45bd-a29f-fba3445692d9,98,,,"[43.9, 49.1]",3825836,1,,,,,0.7114591,,Right Foot,,,"[55.5, 59.1]",,Ground Pass,,15.3153515,,,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,10,Rayo Vallecano,360,['d6702e00-99a6-44aa-96d7-af7d5e84a9c7'],59,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:59.989,Pass,
,,,,,,,,,,,,,,,,,1.04821,,,,,,,,,,,,,f13e8e5c-f4af-49d5-94b7-4a64a0085cd4,101,,,"[55.5, 59.1]",3825836,2,,,,,-0.11998821,,Right Foot,,,"[83.7, 55.7]",,Low Pass,,28.404224,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,10,Rayo Vallecano,360,['ac9e1f2d-d88d-4f86-a9e2-16828bea24c9'],2,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.876,Pass,
,,,,,,,,,,,,,,,,,2.423149,,,,,,,,,,,,,f60980c2-9097-4f43-825c-16c6c1e92957,108,,,"[7.5, 3.1]",3825836,2,,,,,0.017784687,,Left Foot,,,"[58.1, 4.0]",,High Pass,,50.608,,,,Adrián López Álvarez,6735.0,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,11,Villarreal,222,['f264abbf-d11d-45ea-bb92-e456deb433f2'],8,,,,,,,,,,,,,,,,Villarreal,222,00:02:08.322,Pass,
