bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.791662,,,,,,,,,,,,,,,46a08b82-d1e9-4e33-9398-37b2335de8e7,17,,"[28.9, 53.6]",3825806,0,,,,,-1.8051484,,Right Foot,,"[23.6, 31.4]",,Ground Pass,,22.82389,,,,Sergi Gómez Solà,6804.0,,,,,,1,From Kick Off,Hugo Mallo Novegil,6805.0,Right Center Back,2,Celta Vigo,209,['cadf9c75-37d7-4404-bc22-12f23d14b4a1'],6,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:06.745,Pass,
,,,,,,,,,,,,,,,,,,1.697075,,,,,,,,,,,,,,,b1874072-7a0b-45e2-826b-4c842d202ae5,20,,"[24.0, 31.8]",3825806,0,,,,,1.5620246,,Right Foot,,"[24.2, 54.6]",,Ground Pass,,22.800877,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Kick Off,Sergi Gómez Solà,6804.0,Left Center Back,2,Celta Vigo,209,['9143a7d0-5ccb-4710-bd31-5f6a0e2ee8c0'],9,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:09.313,Pass,
,,,,,,,,,,,,,,,,,,1.539926,,,,,,,,,,,,,,,2f1ea78c-ac43-49f0-930f-404b784dae84,23,,"[23.5, 54.2]",3825806,0,,,,,-2.6356423,,Right Foot,,"[8.7, 46.0]",,Ground Pass,,16.919811,,,,Rubén Blanco Veiga,6795.0,,,,,,1,From Kick Off,Hugo Mallo Novegil,6805.0,Right Center Back,2,Celta Vigo,209,['7e222d66-3994-4477-af02-956be828bd2e'],11,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:11.320,Pass,
,,,,,,,,,,,,,,,,,,4.00857,,,,,,,,,,,,,,,079e0269-e781-46d0-a3eb-d5e1a9ad8501,25,,"[9.0, 45.6]",3825806,0,,,,,-0.106017284,,Right Foot,,"[72.9, 38.8]",,High Pass,,64.260796,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,1,From Kick Off,Rubén Blanco Veiga,6795.0,Goalkeeper,2,Celta Vigo,209,"['2f4acd6e-0375-4b44-b950-d052d0f37c58', 'fcca7f6b-29d4-4767-8b36-5850d912817b']",12,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.859,Pass,
,,,,,,,,,,,,,,,,,,1.989968,,,,,,,,,,,,,,,b2456bdf-4cc9-4b49-b345-7793a20fde76,29,,"[55.4, 30.6]",3825806,0,,,,,0.79389656,,Head,,"[72.9, 48.4]",,High Pass,,24.961771,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,2,Celta Vigo,209,['820de281-6117-4859-b228-f66cfc4b1b0e'],19,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:19.069,Pass,
,,,,,,,,,,,,,,,,,,2.368237,,,,,,,,,,,,,,,820de281-6117-4859-b228-f66cfc4b1b0e,30,,"[47.2, 31.7]",3825806,0,,,,,-2.6546934,,Right Foot,,"[28.5, 21.8]",,Ground Pass,,21.158922,,,,Sergio Ramos García,5201.0,,,,,Recovery,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,3,Real Madrid,220,"['83c22358-6b70-47ce-afff-5141cb2e26c6', 'b2456bdf-4cc9-4b49-b345-7793a20fde76']",21,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:21.059,Pass,
,,,,,,,,,,,,,,,,,,1.191003,,,,,,,,,,,,,,,f22553e8-42c9-402f-9c72-5a3e16996fe6,33,,"[26.3, 21.8]",3825806,0,,,,,0.5880026,,Right Foot,,"[37.4, 29.2]",,Ground Pass,,13.34054,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,3,Real Madrid,220,['a1907c1f-a146-4ea7-ba44-7659fe010136'],24,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:24.560,Pass,
,,,,,,,,,,,,,,,,,,1.704693,,,,,,,,,,,,,,,bdbaa90b-8e1b-4632-b717-324ace6d3865,37,,"[41.1, 33.3]",3825806,0,,,,,1.5626333,,Left Foot,,"[41.3, 57.8]",,Ground Pass,,24.500816,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,3,Real Madrid,220,"['6752e483-4d7d-402b-9852-356e2d4c360b', 'e6d236b4-0466-4b7d-82fc-e6625dd01159']",27,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:27.844,Pass,True
,,,,,,,,,,,,,,,,,,1.254745,,,,,,,,,,,,,,,48f3c08a-35b6-49f1-ad56-7efc67a82b92,40,,"[38.0, 60.0]",3825806,0,,,,,-0.07943449,,Right Foot,,"[58.1, 58.4]",,Ground Pass,,20.163582,,,,Lucas Vázquez Iglesias,5200.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,3,Real Madrid,220,['0a3f6f0e-8a53-45be-8318-7d0630073d8b'],30,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:30.854,Pass,
,,,,,,,,,,,,,,,,,,0.884181,,,,,,,,,,,,,,,defc3970-923e-48a8-9e25-f9d653bab476,44,,"[58.1, 56.3]",3825806,0,,,,,-2.335364,,Right Foot,,"[53.4, 51.4]",,Ground Pass,,6.789698,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,3,Real Madrid,220,"['4e473703-d077-4dfd-8406-ae9778e25fdc', 'cf52b986-6973-44d3-8716-372ae9ad2b45']",32,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:32.189,Pass,True
,,,,,,,,,,,,,,,,,,0.777758,,,,,,,,,,,,,,,9d0fbdf4-ca4d-49b6-b5a9-ae4047393f57,47,,"[53.6, 52.6]",3825806,0,,,,,-2.36554,,Right Foot,,"[48.2, 47.3]",,Ground Pass,,7.566373,,,,Mateo Kovačić,5456.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,3,Real Madrid,220,['adafe770-7afa-4a1e-98fd-bda438012e5a'],33,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:33.153,Pass,
,,,,,,,,,,,,,,,,,,1.980548,,,,,,,,,,,,,,,377a6f2c-0cae-4418-9d1b-7755a95a2d2b,50,,"[57.1, 37.0]",3825806,0,,,,,-1.8530195,,Right Foot,,"[49.3, 10.1]",,Ground Pass,,28.008034,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Right Center Midfield,3,Real Madrid,220,['e2a1c687-ab3a-401d-8492-7e717d0a7f65'],35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.608,Pass,
,,,,,,,,,,,,,,,,,,1.447057,,,,,,,,,,,,,,,1ad9d11c-90ab-4006-8f49-6fa092b57315,53,,"[50.3, 9.9]",3825806,0,,,,,-0.35223868,,Left Foot,,"[68.8, 3.1]",,Ground Pass,,19.71015,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,3,Real Madrid,220,['7f8f3d85-7048-402a-a2de-a44dec36cd46'],37,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.888,Pass,
,,,,,,,,,,,,,,,,,,0.989894,,,,,,,,,,,,,,,68f409b1-80af-4d75-8fa8-8e780409409a,62,,"[77.4, 7.8]",3825806,0,,,,,-1.1777383,,Right Foot,,"[79.1, 3.7]",,Ground Pass,,4.438468,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,3,Real Madrid,220,['82399976-3e4c-448a-ac36-ad00f94f0a8f'],42,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:42.816,Pass,
,,,,,,,,,,,,,,,,,,0.831195,,,,,,,,,,,,,,,4a142db2-f14c-4d7f-9fe9-204f384aae96,65,,"[98.8, 10.5]",3825806,0,,,,,0.70991164,,Right Foot,,"[105.2, 16.0]",,Ground Pass,,8.4386015,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,3,Real Madrid,220,['136bcd9e-8801-479a-b3a1-fd64ecd4da01'],46,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:46.173,Pass,
,,,,,,,,,,,,,,,,,,0.25756,,,,,,,,,,,,,,,06c1acae-833c-4cbf-a831-e2a6dd4062bc,73,,"[9.8, 70.2]",3825806,0,,,,,0.6570749,,Right Foot,,"[13.3, 72.9]",,Ground Pass,,4.4204073,,Incomplete,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,4,Celta Vigo,209,"['afafe8c6-8acd-4f95-b472-54372fb63f98', 'e23d71f9-9403-47c7-996e-a965669138e1']",50,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:50.321,Pass,True
,,,,,,,,,,,,,,,,,,1.284587,,,,,,,,,,,,,,,5a17a6a2-6b55-4510-9449-62f86c832e2b,75,,"[14.5, 80.0]",3825806,1,,,,,-0.09065989,,,,"[29.9, 78.6]",,High Pass,,15.463506,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Right Back,5,Celta Vigo,209,['137e3420-2924-4873-9839-614b606b004a'],9,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:09.297,Pass,
,,,,,,,,,,,,,,,,,,0.128997,,,,,,,,,,,,,,,4c865259-ae3a-4804-ba3f-1dc32561ef4d,77,,"[30.1, 78.2]",3825806,1,,,,,-0.094951704,,Head,,"[32.2, 78.0]",,Low Pass,,2.1095023,,Incomplete,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Celta Vigo,209,['41d4045f-d659-48c7-b0f2-8a0c3dae2827'],10,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:10.581,Pass,
,,,,,,,,,,,,,,,,,,1.933343,,,,,,,,,,,,,,,87c1186a-2398-4585-a18f-5ff00c24bad1,83,,"[19.8, 70.6]",3825806,1,,,,,-2.0876384,,Right Foot,,"[6.5, 47.2]",,Ground Pass,,26.91561,,,,Rubén Blanco Veiga,6795.0,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Defensive Midfield,5,Celta Vigo,209,"['626c910a-bd69-4c4e-980c-8894e5bcc175', '692c2e91-0a18-4a7f-be76-fc6e6ea96b5b']",14,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:14.438,Pass,True
,,,,,,,,,,,,,,,,,,2.224986,,,,,,,,,,,,,,,06e16e47-d15c-4a84-9c45-5c5435bb9f56,87,,"[5.5, 41.0]",3825806,1,,,,,-0.5702911,,Left Foot,,"[49.0, 13.1]",,High Pass,,51.67843,,,,Manuel Agudo Durán,6724.0,,,,,,1,From Throw In,Rubén Blanco Veiga,6795.0,Goalkeeper,5,Celta Vigo,209,"['5469db78-facc-41f5-a6d6-650f67d5d628', '6931d4c2-111b-4335-a544-ec59d79c7b9b']",18,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:18.329,Pass,True
,,,,,,,,,,,,,,,,,,0.851072,,,,,,,,,,,,,,,f2187935-2b0f-4afc-a0b0-b42405c21200,92,,"[38.4, 8.3]",3825806,1,,,,,2.9896204,,Left Foot,,"[27.3, 10.0]",,Ground Pass,,11.229425,,,,Carles Planas Antolínez,7577.0,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,5,Celta Vigo,209,"['9475c088-ca8f-45d8-a54a-cfe6a6dccd73', 'cafcf44d-b2d7-47a1-b599-d5aee2a29656']",22,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:22.912,Pass,True
,,,,,,,,,,,,,,,,,,2.924489,,,,,,,,,,,,,,,cd493e20-492d-4f58-85ea-6b7fa13af078,95,,"[27.9, 9.0]",3825806,1,,,,,0.28945637,,Left Foot,,"[69.2, 21.3]",,High Pass,,43.09269,,Incomplete,,,,,,,,,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,5,Celta Vigo,209,"['ba2a44fd-c78d-41af-83e1-9c11318946a0', 'd52f9532-7ef2-4d8c-ae61-03485483f151']",23,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:23.763,Pass,True
,,,,,,,,,,,,,,,,,,0.779556,,,,,,,,,,,,,,,84910c9e-335c-4c5f-9103-3c2dc4f7c351,98,,"[50.7, 59.0]",3825806,1,,,,,0.056016102,,Right Foot,,"[61.4, 59.6]",,Ground Pass,,10.716809,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['93d47a3a-e0e7-48b3-82c4-2ef700a29703'],29,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:29.308,Pass,
,,,,,,,,,,,,,,,,,,1.143115,,,,,,,,,,,,,,,ba4974a7-96bb-40e5-962b-9ce4e5839abe,101,,"[60.8, 60.4]",3825806,1,,,,,3.1415927,,Left Foot,,"[48.5, 60.4]",,Ground Pass,,12.3,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,6,Real Madrid,220,['fc60d1a6-f9d5-44ee-8483-1cd20e73c72f'],30,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:30.168,Pass,
,,,,,,,,,,,,,,,,,,1.375218,,,,,,,,,,,,,,,5e5fd228-35fd-4f0f-89a5-03e2bcc90594,104,,"[49.7, 59.4]",3825806,1,,,,,-0.6689463,,Right Foot,,"[64.5, 47.7]",,Ground Pass,,18.866108,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['49b05575-6a66-48ff-9874-ffcbb1fc8b90'],33,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:33.205,Pass,
,,,,,,,,,,,,,,,,,,1.397154,,,,,,,,,,,,,,,1548901a-ca22-48ca-a76d-1407688e33b2,108,,"[63.5, 54.1]",3825806,1,,,,,3.0606885,,Right Foot,,"[48.7, 55.3]",,Ground Pass,,14.848569,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,"['a6c8b23a-0c5b-4d35-9775-c4d96b3cdb59', 'd812195d-1cd4-48a6-8f92-40791199ddec']",35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:35.930,Pass,True
,,,,,,,,,,,,,,,,,,3.400069,,,,,,,,,,,,,,,1531ca93-f662-4cbf-a08e-2f02211c991c,111,,"[49.7, 53.7]",3825806,1,,,,,-1.0658562,,Right Foot,,"[78.0, 2.5]",,High Pass,,58.500683,,,,Danilo Luiz da Silva,3063.0,,True,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['633f3ae3-65bc-4ec3-a1a5-e31d6e1e70ae'],38,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:38.321,Pass,
,,,,,,,,,,,,,,,,,,1.340229,,,,,,,,,,,,,,,c7f89c24-7120-4c8f-8ae3-f7553aa64879,121,,"[7.0, 44.1]",3825806,2,,,,,-0.40629432,,Right Foot,,"[24.2, 36.7]",,Ground Pass,,18.724316,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,Goal Kick,1,From Goal Kick,Rubén Blanco Veiga,6795.0,Goalkeeper,7,Celta Vigo,209,['6b378f96-41c5-4d30-b99f-881c6732e0d9'],4,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:04.940,Pass,
,,,,,,,,,,,,,,,,,,1.93361,,,,,,,,,,,,,,,9c6f80a1-c28c-4b74-9b9b-1a8c4ce02ca9,124,,"[39.6, 41.6]",3825806,2,,,,,1.8699143,,Right Foot,,"[32.6, 64.3]",,Ground Pass,,23.75479,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,7,Celta Vigo,209,['47071c45-26c7-42c4-8465-79faa3d910a9'],10,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:10.897,Pass,
,,,,,,,,,,,,,,,,,,1.258884,,,,,,,,,,,,,,,e2d52231-0f60-4863-a3bd-570f7849176e,127,,"[34.6, 63.2]",3825806,2,,,,,-1.3258177,,Right Foot,,"[36.3, 56.4]",,Ground Pass,,7.0092797,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Center Back,7,Celta Vigo,209,['e2e37e3d-4c84-43db-8ac5-c06e43ff7316'],15,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:15.852,Pass,
,,,,,,,,,,,,,,,,,,2.061254,,,,,,,,,,,,,,,81ecd851-9002-4944-b634-dfe8d2371396,130,,"[44.3, 42.9]",3825806,2,,,,,-1.4262996,,Right Foot,,"[49.0, 10.6]",,Ground Pass,,32.64016,,,,Carles Planas Antolínez,7577.0,,,,,,1,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,7,Celta Vigo,209,['8a884bde-b46d-42e0-88c6-b5ed9dec5e38'],20,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:20.176,Pass,
