bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.594568,,,,,,,,,,,,26e81a99-bb14-474d-91f0-f4de465e4ef3,3444,,,"[33.9, 61.4]",3825764,81,,,,0.82635885,,Right Foot,,,,"[45.6, 74.1]",,Ground Pass,,17.267889,,,,Luka Modrić,5463.0,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,168,Real Madrid,220,['a1a9e73b-44b0-4da5-808e-2572d491c936'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:49.218,Pass,
,,,,,,,,,,,,,,,1.094889,,,,,,,,,,,,c75189ad-8ec4-4e08-aa3b-131f1fc6749d,3447,,,"[65.2, 71.8]",3825764,81,,,,0.96455866,,Right Foot,,,,"[70.4, 79.3]",,Ground Pass,,9.126335,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,168,Real Madrid,220,['db7cb4fc-4d61-4c6d-842a-f473236adba6'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:54.102,Pass,
,,,,,,,,,,,,,,,2.179613,,,,,,,,,,,,a8950f7a-f6c9-4636-82c5-c7969a44d391,3450,,,"[70.4, 79.3]",3825764,81,,,,-2.1047504,,Right Foot,,,,"[62.3, 65.6]",,Ground Pass,,15.915401,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,168,Real Madrid,220,['e539f8bc-c8ca-4f38-a204-4f18fbec9a66'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:55.773,Pass,
,,,,,,,,,,,,,,,1.831412,,,,,,,,,,,,06912e0e-5854-4194-85ab-5036fa47adae,3453,,,"[68.3, 58.3]",3825764,81,,,,-1.4672256,,Right Foot,,,,"[71.2, 30.4]",,Ground Pass,,28.050312,,,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,168,Real Madrid,220,['5209ad65-8d36-4798-b39d-6442c0539e19'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:59.042,Pass,
,,,,,,,,,,,,,,,0.927594,,,,,,,,,,,,0f1cb207-e07f-4d63-8724-d66ac8b9256e,3456,,,"[84.9, 21.2]",3825764,82,,,,1.42567,,Right Foot,,,,"[86.8, 34.2]",,Ground Pass,,13.138112,,,,Karim Benzema,19677.0,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,168,Real Madrid,220,['368ddd22-fd38-4eec-aee6-901b6c47aa67'],4,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:04.729,Pass,
,,,,,,,,,,,,,,,0.694677,,,,,,,,,,,,acb6aad7-1599-4fc1-8982-05af1d884960,3458,,,"[86.8, 34.2]",3825764,82,,,,-2.1919725,,Right Foot,,,,"[79.5, 24.0]",,Ground Pass,,12.543125,,,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,168,Real Madrid,220,['31056ed8-c512-48a6-a587-bd9e7230570c'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:05.656,Pass,
,,,,,,,,,,,,,,,1.564282,,,,,,,,,,,,afb26d59-d9cf-4345-8480-c4ae3aac0d70,3461,,,"[77.9, 28.3]",3825764,82,,,,1.5516293,,Right Foot,,,,"[78.5, 59.6]",,Ground Pass,,31.30575,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,168,Real Madrid,220,['430b9e60-6037-4d2e-9a80-7e48d5a4debf'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:07.945,Pass,
,,,,,,,,,,,,,,,3.257619,,,,,,,,,,,,bffccfcc-e0cc-476c-98a0-b12ab28965b6,3471,,,"[56.2, 24.1]",3825764,82,,,,0.6169863,,Left Foot,,,,"[108.5, 61.2]",,High Pass,,64.122536,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,Free Kick,2,From Free Kick,Rubén Rochina Naixes,6680.0,Left Wing,169,Granada,1049,"['9f774f46-61e2-40ae-8523-433654d5e4f9', 'e24b5ce4-79de-473c-ad0e-d39f85aad642']",53,,,,,,,,,,,,,,,,,Granada,1049,00:37:53.900,Pass,
,,,,,,,,,,,,,,,1.256394,,,,,,,,,,,,e24b5ce4-79de-473c-ad0e-d39f85aad642,3473,,,"[11.6, 18.9]",3825764,82,,,,1.752264,,Head,,,,"[9.6, 29.8]",,Low Pass,,11.081967,,,,Sergio Ramos García,5201.0,,,,,Interception,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,170,Real Madrid,220,"['6ed97b35-da16-48b6-9a84-cb2dad5a99c5', 'bffccfcc-e0cc-476c-98a0-b12ab28965b6']",57,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:57.157,Pass,
,,,,,,,,,,,,,,,1.335293,,,,,,,,,,,,4f5b84ba-6eef-4f41-959e-9a3409315a9b,3476,,,"[3.5, 28.1]",3825764,83,,,,0.39117524,,Right Foot,,,,"[21.2, 35.4]",,Ground Pass,,19.146278,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,170,Real Madrid,220,['b7f50eaf-3eb9-4b4e-ac6a-d821f25c6c08'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:00.566,Pass,
,,,,,,,,,,,,,,,1.706937,,,,,,,,,,,,54e27796-cdf8-4b92-bd25-2fd899a1f980,3479,,,"[21.2, 35.4]",3825764,83,,,,1.3059274,,Right Foot,,,,"[29.5, 66.0]",,Ground Pass,,31.705677,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,170,Real Madrid,220,['c5b818c1-d8de-46b1-abea-3893bbb631d8'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:02.943,Pass,
,,,,,,,,,,,,,,,1.345352,,,,,,,,,,,,09d8758c-c6b4-4365-a9a7-e31be5ec38b2,3483,,,"[28.5, 64.8]",3825764,83,,,,-2.1801226,,Left Foot,,,,"[21.8, 55.2]",,Ground Pass,,11.706836,,,,Raphaël Varane,5485.0,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,170,Real Madrid,220,"['26bde0a7-696f-419e-9ff6-1a6540c4b7cd', 'a181afd2-d092-4c32-81ce-615c655938fd']",5,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:05.531,Pass,True
,,,,,,,,,,,,,,,0.958619,,,,,,,,,,,,1174c844-472b-4195-afc6-456d6830b5f4,3485,,,"[21.8, 55.2]",3825764,83,,,,-0.5748886,,Right Foot,,,,"[28.9, 50.6]",,Ground Pass,,8.459906,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,170,Real Madrid,220,['173483f4-1fd1-4939-bd76-42fc1d4fc5e1'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:06.876,Pass,
,,,,,,,,,,,,,,,1.710416,,,,,,,,,,,,4449048c-226b-4da9-8379-8ed769ae85c4,3489,,,"[29.3, 49.8]",3825764,83,,,,-0.62267077,,Right Foot,,,,"[56.6, 30.2]",,Low Pass,,33.607292,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,170,Real Madrid,220,['5fc18114-e9c4-445c-8b14-daaf321f01d2'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:09.331,Pass,
,,,,,,,,,,,,,,,0.873285,,,,,,,,,,,,7927d059-267e-4add-bd2f-d8d7b460098a,3492,,,"[55.2, 31.4]",3825764,83,,,,1.8507462,,Right Foot,,,,"[52.9, 39.4]",,Ground Pass,,8.324061,,,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,170,Real Madrid,220,['06d63a5f-e860-4434-a704-c6db4336be81'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:11.042,Pass,
,,,,,,,,,,,,,,,2.342335,,,,,,,,,,,,efd95cef-3bc8-4840-aea9-9bce09cb604b,3495,,,"[92.0, 45.4]",3825764,83,,,,0.6310794,,Right Foot,,,,"[110.2, 58.7]",,Ground Pass,,22.541739,,,,Karim Benzema,19677.0,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,170,Real Madrid,220,['90aab304-eb98-4f94-8059-4c0143f07dab'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:16.081,Pass,
,,,,,,,,,,,,,,,1.63285,,,,,,,,,,,,99eaee7e-b162-4798-b618-b66f6b366216,3498,,,"[110.2, 58.7]",3825764,83,,,,-1.4414772,,Right Foot,True,,,"[113.1, 36.4]",,High Pass,,22.487774,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,170,Real Madrid,220,"['29cafc96-9a06-41f9-9aa3-ddcb0d980eef', '6e9a3063-e196-4086-ba3a-6fa872e7cf09']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:18.452,Pass,
,,,,,,,,,,,,,,,0.3072,,,,,,,,,,,,932cc402-83d0-4791-a50a-fabdf2730956,3501,,,"[99.3, 40.4]",3825764,83,,,,-1.1659045,,Right Foot,,,,"[100.8, 36.9]",,Low Pass,,3.8078866,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Recovery,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,170,Real Madrid,220,"['18cc6e19-f811-4ae6-a82d-22910de54026', 'e456f167-ce6f-4788-9b91-c99092a9e4d6']",21,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:21.771,Pass,
,,,,,,,,,,,,,,,1.259655,,,,,,,,,,,,b0424a75-2a85-4d84-a96a-6bd83c3207ef,3505,,,"[77.4, 0.1]",3825764,83,,,,0.7763075,,,,,,"[88.5, 11.0]",,Low Pass,,15.556992,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Throw-in,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,171,Real Madrid,220,['e66d3f3d-721c-4ca8-afa0-7d1354fb7c01'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:28.544,Pass,
,,,,,,,,,,,,,,,0.934872,,,,,,,,,,,,2dc5cca1-1d53-4c90-8ad0-92fc39b7cee5,3508,,,"[90.8, 11.0]",3825764,83,,,,3.1415927,,Left Foot,,,,"[79.5, 11.0]",,Ground Pass,,11.3,,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,171,Real Madrid,220,['e7b5d4bb-cf6d-43d5-a823-1a8632630c33'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:30.517,Pass,
,,,,,,,,,,,,,,,1.21023,,,,,,,,,,,,57b44042-3760-47e7-9986-f5c43aac35d2,3511,,,"[79.5, 11.0]",3825764,83,,,,1.6951513,,Right Foot,,,,"[77.0, 31.0]",,Ground Pass,,20.155643,,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,171,Real Madrid,220,['02f6e0f8-bd92-4eb1-9237-d567e1c998b6'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:32.547,Pass,
,,,,,,,,,,,,,,,2.213027,,,,,,,,,,,,c07e769e-1e3f-4809-a525-9588776d6070,3514,,,"[77.5, 36.9]",3825764,83,,,,1.1951182,,Right Foot,,,,"[90.2, 69.1]",,Ground Pass,,34.614014,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,171,Real Madrid,220,['6484760b-672e-45da-9ae7-05a3c3657536'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:36.065,Pass,
,,,,,,,,,,,,,,,2.156387,,,,,,,,,,,,592a323a-cfed-413d-8d7b-5b4a55b97808,3517,,,"[97.0, 66.6]",3825764,83,,,,-0.4080305,,Right Foot,,,,"[116.2, 58.3]",,Ground Pass,,20.917217,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,171,Real Madrid,220,['67a09a88-43af-4813-86e7-ce109ea805f5'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:39.521,Pass,
,,,,,,,,,,,,,,,1.688893,,,,,,,,,,,,e57b097f-51a1-41ba-83ff-f1ebab0b3c04,3521,,,"[117.2, 58.3]",3825764,83,,,,-1.8795886,,Right Foot,True,,,"[108.3, 30.4]",,High Pass,,29.28515,,Incomplete,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Throw In,Jesé Rodríguez Ruiz,3990.0,Right Wing,171,Real Madrid,220,"['298d0413-a7d5-4d10-b3ea-7f567f7b95c6', '63d6f63f-c0a0-4963-9507-13f3f19d3ea7', 'a4da3040-c2fa-4f4d-91fb-836f96499ca3']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:42.583,Pass,True
,,,,,,,,,,,,,,,1.389848,,,,,,,,,,,,4d958b77-ad51-4e24-ab74-b80edee88a16,3524,,,"[101.2, 40.6]",3825764,83,,,,0.94797176,,Head,,,,"[109.1, 51.6]",,High Pass,,13.542894,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Recovery,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,171,Real Madrid,220,"['df0d8a1e-ee46-4591-b2e8-1ea087f9e146', 'fc635a62-61af-434e-a36a-a7439b95a201']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:46.527,Pass,
,,,,,,,,,,,,,,,2.267577,,,,,,,,,,,,831db118-33a2-4cee-89ba-1cebfd65c548,3528,,,"[95.0, 58.1]",3825764,83,,,True,0.0809041,,,,,,"[102.4, 58.7]",,High Pass,,7.4242845,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,Recovery,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,171,Real Madrid,220,"['458fd160-8f35-49c6-a0e7-7ab6f1e44c44', '9e6310f0-caa0-43a3-b3e8-5c577de72997', 'b3cd31e2-ba51-4689-b1c9-6a873c6804c2']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:49.067,Pass,True
,,,,,,,,,,,,,,,2.261314,,,,,,,,,,,,94fc7ab7-9c4d-41bb-9154-9b333194705a,3531,,,"[34.9, 17.4]",3825764,83,,,True,1.332328,,,,,,"[39.3, 35.5]",,High Pass,,18.62713,,Incomplete,,Abdoulaye Doucouré,3292.0,,,,,Recovery,2,From Throw In,Youssef El-Arabi,27109.0,Center Forward,171,Real Madrid,220,"['3858dcb1-60aa-4c06-977e-dd9d8b37182d', '3edff38f-15eb-4afc-912e-4e372af940a1', '78fac062-ae06-40c8-84db-574ceedc66fa']",53,,,,,,,,,,,,,,,,,Granada,1049,00:38:53.360,Pass,True
,,,,,,,,,,,,,,,1.017669,,,,,,,,,,,,a6676d08-b5c2-4636-bfb1-bb77e75b943b,3537,,,"[78.5, 32.9]",3825764,83,,,,-0.26102865,,Left Foot,,,,"[93.1, 29.0]",,Ground Pass,,15.111916,,,,Karim Benzema,19677.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,171,Real Madrid,220,"['0d758a77-4ab9-48ee-981c-2ea6e69af738', 'dfbff54d-a37a-4978-a6a6-ee47cae6f52a']",57,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:57.094,Pass,True
,,,,,,,,,,,,,,,0.772019,,,,,,,,,,,,05633ae1-1a43-4028-a275-4cfffed9b879,3541,,,"[91.4, 34.4]",3825764,83,,,,2.757775,,Right Foot,,,,"[86.2, 36.5]",,Ground Pass,,5.60803,,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Karim Benzema,19677.0,Center Forward,171,Real Madrid,220,['8770e4f2-cc48-4da5-902b-1fb046fb6749'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:59.275,Pass,
,,,,,,,,,,,,,,,0.886898,,,,,,,,,,,,efc76872-eec0-4c6c-85ac-af811935d864,3544,,,"[88.7, 38.7]",3825764,84,,,,1.3243383,a7658064-18c6-4390-a04a-a8ac30efff36,Right Foot,,,,"[92.7, 54.6]",True,Ground Pass,,16.395426,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,171,Real Madrid,220,['61760b7f-4f0c-4c37-9688-303ceeb0709c'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:00.842,Pass,
,,,,,,,,,,,,,,,0.453624,,,,,,,,,,,,9f6b20dc-127d-4984-aaa5-bb97c3bc134c,3550,,,"[60.0, 40.0]",3825764,85,,,,-1.4711276,,Right Foot,,,,"[60.3, 37.0]",,Ground Pass,,3.0149627,,,,Youssef El-Arabi,27109.0,,,,,Kick Off,2,From Kick Off,Rene Krhin,3160.0,Right Center Midfield,172,Granada,1049,['7235a42f-1a0a-48fc-a749-a5001aa76850'],53,,,,,,,,,,,,,,,,,Granada,1049,00:40:53.758,Pass,
,,,,,,,,,,,,,,,1.639015,,,,,,,,,,,,e1403273-f428-483f-b0f9-eab2535efab5,3553,,,"[65.3, 44.3]",3825764,85,,,,2.3561945,,Left Foot,,,,"[48.9, 60.7]",,Ground Pass,,23.193102,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,2,From Kick Off,Youssef El-Arabi,27109.0,Center Forward,172,Granada,1049,['718120ad-c39d-4855-b66f-47ba5093ecfb'],56,,,,,,,,,,,,,,,,,Granada,1049,00:40:56.163,Pass,
,,,,,,,,,,,,,,,1.109336,,,,,,,,,,,,aba95243-860f-48e5-9f80-a2c7124233f8,3556,,,"[48.9, 61.1]",3825764,85,,,,-1.0636978,,Right Foot,,,,"[54.9, 50.3]",,Ground Pass,,12.354756,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,2,From Kick Off,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,172,Granada,1049,['eabc23db-cff8-4901-9905-0163c800aff8'],57,,,,,,,,,,,,,,,,,Granada,1049,00:40:57.848,Pass,
,,,,,,,,,,,,,,,0.931981,,,,,,,,,,,,2a3d0e13-0f74-4ad6-a980-3f50520ab835,3560,,,"[54.9, 51.4]",3825764,85,,,,1.9715898,,Left Foot,,,,"[49.9, 63.2]",,Ground Pass,,12.815616,,Incomplete,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,2,From Kick Off,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,172,Granada,1049,"['16579b68-4843-429a-932c-c547ed9be1a1', 'deadfe7d-4415-482f-904a-31ea672968f7', 'ed065275-9101-44f1-80f4-bf2497969372']",59,,,,,,,,,,,,,,,,,Granada,1049,00:40:59.694,Pass,True
,,,,,,,,,,,,,,,0.746502,,,,,,,,,,,,2831b049-ba06-478f-b947-38297af42673,3565,,,"[89.3, 27.5]",3825764,86,,,,1.549523,,Right Foot,,,,"[89.5, 36.9]",,Ground Pass,,9.402127,,,,Karim Benzema,19677.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,173,Real Madrid,220,"['0cffe6e5-cf96-49d9-a954-6aba6dcbcd9d', '5840e56c-9d6a-4056-993e-b864d1697e63']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:03.421,Pass,True
,,,,,,,,,,,,,,,2.655786,,,,,,,,,,,,d49c1652-2165-474d-8d2f-b71793a268ee,3572,,,"[90.4, 57.1]",3825764,86,,,,0.07982998,,Right Foot,,,,"[115.4, 59.1]",,Low Pass,,25.079872,,,,Karim Benzema,19677.0,,,,,Recovery,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Right Wing,173,Real Madrid,220,['b21bb083-80ab-4026-9050-e21c816d609d'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:07.587,Pass,
,,,,,,,,,,,,,,,0.88686,,,,,,,,,,,,bfd14c79-9467-403d-a1cd-a95f90dbe42a,3575,,,"[111.6, 69.1]",3825764,86,,,,2.55359,,Right Foot,,,,"[104.7, 73.7]",,Ground Pass,,8.292768,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,173,Real Madrid,220,['52c6c24e-989f-43dc-b39e-cf50c5fe23cb'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:14.558,Pass,
,,,,,,,,,,,,,,,1.12442,,,,,,,,,,,,61f315ea-12cd-4d57-bc5d-2ba621589198,3578,,,"[98.3, 73.9]",3825764,86,,,,-2.9358096,,Right Foot,,,,"[77.7, 69.6]",,Ground Pass,,21.044,,,,Luka Modrić,5463.0,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Right Wing,173,Real Madrid,220,['3b14a202-8e7a-4df7-94e3-122887c8df69'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:19.582,Pass,
,,,,,,,,,,,,,,,0.883518,,,,,,,,,,,,d0fd5995-a74a-43bc-b5fd-ba01e8fd1586,3581,,,"[77.4, 69.2]",3825764,86,,,,-1.5605927,,Right Foot,,,,"[77.5, 59.4]",,Ground Pass,,9.80051,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,173,Real Madrid,220,['1ce8bd00-f663-477b-b7b1-ce64f7b73a39'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:21.461,Pass,
,,,,,,,,,,,,,,,1.511766,,,,,,,,,,,,5efe8e9b-1631-40c0-84e0-ed52684b170e,3585,,,"[77.7, 57.5]",3825764,86,,,,-2.062296,,Right Foot,,,,"[63.3, 30.6]",,Ground Pass,,30.5118,,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,173,Real Madrid,220,"['f55a9736-5a0c-4037-a029-27ec15a5a4be', 'fbc0f4e4-75cd-435e-bb46-04f8c8e494db']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:23.495,Pass,True
,,,,,,,,,,,,,,,0.875067,,,,,,,,,,,,b0bcb38f-b1c0-4321-ba0f-5a13d66bea00,3588,,,"[63.9, 29.0]",3825764,86,,,,-0.10362746,,Right Foot,,,,"[76.4, 27.7]",,Ground Pass,,12.567418,,,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,173,Real Madrid,220,['72119113-adea-4b95-953c-b6607c7f75e2'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:28.544,Pass,
,,,,,,,,,,,,,,,1.149859,,,,,,,,,,,,a883141c-8805-451b-bd56-b770d2aad87f,3591,,,"[76.2, 27.7]",3825764,86,,,,-2.826835,,Right Foot,,,,"[63.3, 23.5]",,Ground Pass,,13.566503,,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,173,Real Madrid,220,['a4df110f-db19-47b6-b867-7b1760abdc72'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:30.014,Pass,
,,,,,,,,,,,,,,,0.840385,,,,,,,,,,,,7c0addbc-f44d-4269-85fc-3bded9df710a,3593,,,"[63.3, 23.5]",3825764,86,,,,1.0101093,,Left Foot,,,,"[71.4, 36.4]",,Ground Pass,,15.232203,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,173,Real Madrid,220,['07c6007b-0dc4-4f7b-8bda-3cbe1692632c'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:31.164,Pass,
,,,,,,,,,,,,,,,1.539163,,,,,,,,,,,,c431cd10-31d4-42b6-98cb-4c8ed1df69ce,3595,,,"[70.6, 35.8]",3825764,86,,,,-3.1050792,,Right Foot,,,,"[48.7, 35.0]",,Ground Pass,,21.914606,,,,Raphaël Varane,5485.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,173,Real Madrid,220,['fc279eee-13a0-4edf-9fe9-2e97ae3a8d76'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:32.004,Pass,
,,,,,,,,,,,,,,,1.581512,,,,,,,,,,,,13a3b7c7-3554-4780-96e3-680802e378bd,3598,,,"[42.7, 53.7]",3825764,86,,,,1.3309393,,Left Foot,,,,"[47.2, 72.1]",,Ground Pass,,18.94228,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,173,Real Madrid,220,['5ea8a5c8-5b42-4dd7-83aa-90b5a666ffa7'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:36.858,Pass,
,,,,,,,,,,,,,,,1.065123,,,,,,,,,,,,99ba61eb-187a-4871-878c-0be3bc2e5363,3601,,,"[47.2, 72.1]",3825764,86,,,,-1.3397057,,Right Foot,,,,"[50.4, 58.5]",,Ground Pass,,13.971399,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,173,Real Madrid,220,['8e8a1489-deb1-40e7-97e4-be8cba10e71c'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:39.168,Pass,
,,,,,,,,,,,,,,,0.850445,,,,,,,,,,,,c68318e3-4e9c-47b5-b92c-776cb8db3d91,3604,,,"[50.4, 64.8]",3825764,86,,,,-0.025968187,,Right Foot,,,,"[58.1, 64.6]",,Ground Pass,,7.702597,,Incomplete,,Luka Modrić,5463.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,173,Real Madrid,220,"['09d23a2f-f4f2-477e-8590-a0e627d7d404', 'd47f73f3-60cc-4684-b625-d10be7d67625']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:41.457,Pass,
,,,,,,,,,,,,,,,0.77936,,,,,,,,,,,,bd0404b4-38e0-4784-95e9-c252b70987c4,3608,,,"[63.5, 7.4]",3825764,86,,,,-0.82537687,,Left Foot,,,,"[68.3, 2.2]",,Ground Pass,,7.0767226,,,,Rubén Rochina Naixes,6680.0,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Center Midfield,173,Real Madrid,220,['ebd6e423-3c32-434e-a36b-ec53c73869c6'],44,,,,,,,,,,,,,,,,,Granada,1049,00:41:44.365,Pass,
