ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.206827,,,,,,,,,,,,,,,,,a44fb737-ca24-431b-a04d-aabd65eaabb2,19,,"[48.4, 15.7]",3825669,0,,,,,0.09424732,,Left Foot,,,"[108.7, 21.4]",High Pass,,60.568806,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,Through Ball,True,,1,From Kick Off,José Antonio Dorado Ramírez,11543.0,Left Center Back,2,Rayo Vallecano,360,"['25126db1-724b-429a-b170-e2c90320a254', '2d656379-c47f-4249-bda5-d8f21edb8545', 'bdeb47dc-a38b-43ef-9d82-eed0ac09309a']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:13.393,Pass,True
,,,,,,,,,,,,,,,,5.604144,,,,,,,,,,,,,,,,,8fb909b6-4d18-420f-be6f-862847b16c39,23,,"[18.9, 34.8]",3825669,0,,,,,-0.38626763,,Right Foot,,,"[102.5, 0.8]",High Pass,,90.249435,,Out,,Ángel Lafita Castillo,26020.0,,,,,,1,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,3,Getafe,216,['850a221b-7f83-4653-8e6b-08385e401ff1'],34,,,,,,,,,,,,,,,,,,Getafe,216,00:00:34.070,Pass,
,,,,,,,,,,,,,,,,1.051336,,,,,,,,,,,,,,,,,324d2837-6cef-41eb-a385-83fd3782e7b4,25,,"[39.6, 80.0]",3825669,0,,,,,-1.7611248,,,,,"[37.5, 69.1]",Low Pass,,11.1004505,,,,Roberto Trashorras Gayoso,26848.0,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,4,Rayo Vallecano,360,['69b21de5-5270-4eae-b6e9-12287ee6c740'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:47.593,Pass,
,,,,,,,,,,,,,,,,0.728088,,,,,,,,,,,,,,,,,00e426d6-4cd3-4889-a4e9-75d76a435d0c,30,,"[35.8, 76.2]",3825669,0,,,,,-2.6176734,,Right Foot,,,"[26.8, 71.0]",Ground Pass,,10.394229,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,4,Rayo Vallecano,360,"['41ab2a40-1643-43f5-b697-425f62da2cfd', 'e3f707d1-8c98-45a7-993e-958c1bbc7160']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:50.164,Pass,True
,,,,,,,,,,,,,,,,0.724449,,,,,,,,,,,,,,,,,0cf65167-6c29-44e6-8537-65beef8720d7,33,,"[26.8, 71.0]",3825669,0,,,,,-0.7204011,,Right Foot,,,"[35.8, 63.1]",Ground Pass,,11.975391,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,4,Rayo Vallecano,360,['f7129f72-4b1d-4b6d-bd54-4ec6ac13cabf'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:50.972,Pass,
,,,,,,,,,,,,,,,,1.192667,,,,,,,,,,,,,,,,,dbded867-af38-4f67-8e2c-490502c44c2a,36,,"[37.0, 63.1]",3825669,0,,,,,0.8586613,,Right Foot,,,"[47.1, 74.8]",Ground Pass,,15.45639,,,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,4,Rayo Vallecano,360,['1ccc03e5-c5cd-46a9-9471-0772bec894f7'],52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:52.337,Pass,
,,,,,,,,,,,,,,,,1.4012,,,,,,,,,,,,,,,,,c469d7b6-b324-4a68-86f7-e2f05ed35e33,38,,"[47.1, 74.8]",3825669,0,,,,,2.9163158,,Right Foot,,,"[37.5, 77.0]",Ground Pass,,9.848858,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Throw In,Adrián Embarba Blázquez,11539.0,Right Wing,4,Rayo Vallecano,360,['9a0b62da-fe54-443b-976b-707942f63e11'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:53.530,Pass,
,,,,,,,,,,,,,,,,1.319738,,,,,,,,,,,,,,,,,29ea1c51-b76e-45a7-a862-516bdf809843,42,,"[35.9, 77.0]",3825669,0,,,,,-2.4195244,,Right Foot,,,"[25.0, 67.4]",Ground Pass,,14.524806,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,4,Rayo Vallecano,360,"['725220f3-c732-45f4-9fd0-475cf048c9f1', '82a5b758-279e-4435-8967-48b586f4b33b']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:55.693,Pass,True
,,,,,,,,,,,,,,,,2.515516,,,,,,,,,,,,,,,,,9c9b301f-9c1a-4b83-acf8-501f73474126,46,,"[24.8, 67.5]",3825669,0,,,,,-2.2639067,,Left Foot,,,"[4.7, 43.3]",Ground Pass,,31.458704,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,4,Rayo Vallecano,360,['ff58d0fa-09e6-43e6-a214-e2012b973701'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:57.052,Pass,
,,,,,,,,,,,,,,,,3.671134,,,,,,,,,,,,,,,,,a2f94003-8c76-4969-a871-ace450221507,50,,"[6.3, 45.8]",3825669,0,,,,,1.3902445,,Right Foot,,,"[10.9, 71.0]",Ground Pass,,25.616402,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Throw In,Juan Carlos Martín Corral,24255.0,Goalkeeper,4,Rayo Vallecano,360,"['6c691559-d7c5-47fc-b082-926a09c34d42', '871167ca-5d35-434d-a5bb-3f269e420e92']",59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:59.808,Pass,True
,,,,,,,,,,,,,,,,1.603175,,,,,,,,,,,,,,,,,d76b9664-f827-4041-acfd-82252b1a5392,59,,"[15.0, 80.0]",3825669,1,,,,,-0.34412202,,,,,"[32.3, 73.8]",High Pass,,18.377432,,,,Roberto Trashorras Gayoso,26848.0,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,5,Rayo Vallecano,360,['b6de6d3d-a6db-4be6-ba4e-8888615bf4f0'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:17.353,Pass,
,,,,,,,,,,,,,,,,1.756854,,,,,,,,,,,,,,,,,aae622f9-f661-4f3e-8980-5c72e6d0057b,62,,"[32.6, 74.0]",3825669,1,,,,True,2.6779451,,,,,"[26.6, 77.0]",Low Pass,,6.708204,,,,Roberto Román Triguero,6914.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,5,Rayo Vallecano,360,"['8d7137ff-d7dd-4e88-b911-96c6d2331bc8', 'd1dac131-7a81-4f85-9000-e978dba4a8d3']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:18.996,Pass,True
,,,,,,,,,,,,,,,,3.468974,,,,,,,,,,,,,,,,,0f96bd88-5fba-4aaa-bd80-31b98d543de9,65,,"[26.6, 77.0]",3825669,1,,,,,-0.3289541,,Right Foot,,,"[72.3, 61.4]",High Pass,,48.289234,,Incomplete,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,5,Rayo Vallecano,360,['8ee8185a-f6b1-47e9-8c43-82482421bf94'],20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:20.775,Pass,
,,,,,,,,,,,,,,,,2.904335,,,,,,,,,,,,,,,,,8ee8185a-f6b1-47e9-8c43-82482421bf94,66,,"[47.8, 18.7]",3825669,1,,,,,0.042270876,,Left Foot,,,"[80.9, 20.1]",High Pass,,33.129593,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,Recovery,1,From Throw In,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,5,Rayo Vallecano,360,"['073c2ccf-44ef-44c9-becf-c5e41fd33805', '0f96bd88-5fba-4aaa-bd80-31b98d543de9', 'c2630b5a-b0f2-43a0-bf64-b67f5b27b83d']",24,,,,,,,,,,,,,,,,,,Getafe,216,00:01:24.244,Pass,
,,,,,,,,,,,,,,,,2.626406,,,,,,,,,,,,,,,,,a7548bc6-5846-4813-9d11-4cea56a8339e,71,,"[39.6, 56.6]",3825669,1,,,,,-2.5439565,,Right Foot,,,"[15.8, 40.4]",Ground Pass,,28.790276,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,5,Rayo Vallecano,360,['dfdc1b82-fec2-4b2c-9f5f-097265bc9f79'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:29.548,Pass,
,,,,,,,,,,,,,,,,1.438508,,,,,,,,,,,,,,,,,0d0cd51a-2478-4847-a665-5a0f3c03a73c,74,,"[16.4, 40.9]",3825669,1,,,,,1.1840644,,Left Foot,,,"[25.4, 63.0]",Ground Pass,,23.862314,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Throw In,Juan Carlos Martín Corral,24255.0,Goalkeeper,5,Rayo Vallecano,360,['79775360-925d-4daa-a90c-387a8755cda0'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:34.895,Pass,
,,,,,,,,,,,,,,,,4.493918,,,,,,,,,,,,,,,,,786ddd10-0b04-4f3d-9ff0-919f0bd5bdb6,77,,"[49.3, 73.4]",3825669,1,,,,,-0.016445886,,Right Foot,,,"[110.1, 72.4]",High Pass,,60.808224,,Incomplete,,,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,5,Rayo Vallecano,360,['9a7fee8c-ff89-4eab-a93e-519f03d8c225'],40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:40.533,Pass,
,,,,,,,,,,,,,,,,1.403527,,,,,,,,,,,,,,,,,655ac6e5-6255-41ef-ad7d-d844fa64e514,80,,"[120.0, 80.0]",3825669,2,,,,,-1.8241335,,Right Foot,,,"[112.0, 49.1]",High Pass,,31.918804,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,['5b18a8ea-fae4-4852-bcbf-502bd8af10db'],13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:13.185,Pass,
,,,,,,,,,,,,,,,,1.71368,,,,,,,,,,,,,,,,,71068570-03ec-439e-9e3a-c6bde0aa32dc,92,,"[25.3, 18.3]",3825669,2,,,,,0.5325041,,Right Foot,,,"[36.5, 24.9]",Ground Pass,,13.0,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,7,Getafe,216,"['2f350bed-5d1c-4845-b2bd-0126a7ba1d17', '4d8e5b60-43d6-4133-9025-ff847c2c8cee', '86196e00-24ce-481e-b014-e0bfc9b24de3']",19,,,,,,,,,,,,,,,,,,Getafe,216,00:02:19.280,Pass,True
,,,,,,,,,,,,,,,,0.98471,,,,,,,,,,,,,,,,,dd1b7334-62a4-4dfe-8ff8-801ee70d0d39,98,,"[39.3, 21.9]",3825669,2,,,,,0.09347678,,Right Foot,,,"[48.9, 22.8]",Ground Pass,,9.642096,,,,Mehdi Lacen,6745.0,,,,,Free Kick,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,8,Getafe,216,['8e9a7d60-5bec-46ca-b253-90ce944a8c8c'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:02:32.488,Pass,
,,,,,,,,,,,,,,,,1.40538,,,,,,,,,,,,,,,,,a1381485-4c9e-447e-9f16-400f3541f5c8,101,,"[47.5, 22.8]",3825669,2,,,,,2.8999307,,Left Foot,,,"[33.3, 26.3]",Ground Pass,,14.624979,,,,Juan Torres Ruiz,6861.0,,,,,,1,From Free Kick,Mehdi Lacen,6745.0,Left Defensive Midfield,8,Getafe,216,['4c507f12-b42a-4640-bf57-56b5bb057254'],33,,,,,,,,,,,,,,,,,,Getafe,216,00:02:33.553,Pass,
,,,,,,,,,,,,,,,,1.837143,,,,,,,,,,,,,,,,,ad680b6f-6792-4474-8d86-934eaa7e313b,104,,"[30.5, 30.1]",3825669,2,,,,,2.5236263,,Right Foot,,,"[13.9, 41.9]",Ground Pass,,20.36664,,,,Vicente Guaita Panadero,6625.0,,,,,,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,8,Getafe,216,['429253f8-cef6-4400-bdf2-3f122ba54eee'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:02:36.049,Pass,
,,,,,,,,,,,,,,,,3.3211,,,,,,,,,,,,,,,,,c4abd5d3-3a87-413c-9cc5-c706d9368a6c,107,,"[13.1, 41.9]",3825669,2,,,,,0.15072526,,Right Foot,,,"[71.7, 50.8]",High Pass,,59.272,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,8,Getafe,216,"['56a26205-12f1-4a75-b7cb-28a575988553', '98825029-c1a4-40ea-9db5-e15ee0538ccf']",39,,,,,,,,,,,,,,,,,,Getafe,216,00:02:39.931,Pass,
,,,,,,,,,,,,,,,,1.876474,,,,,,,,,,,,,,,,,56a26205-12f1-4a75-b7cb-28a575988553,109,,"[48.4, 29.3]",3825669,2,,,,,-1.7916251,,Other,,,"[46.2, 19.5]",Low Pass,,10.043903,,,,José Ignacio Martínez García,11298.0,,,,,Recovery,1,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,9,Rayo Vallecano,360,"['bdda6394-1353-4236-8076-ce8b2738c9e5', 'c4abd5d3-3a87-413c-9cc5-c706d9368a6c']",43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:43.253,Pass,
,,,,,,,,,,,,,,,,1.063105,,,,,,,,,,,,,,,,,206fde05-009a-480a-a274-887dcd738124,112,,"[46.3, 19.9]",3825669,2,,,,,-0.089049585,,Left Foot,,,"[68.7, 17.9]",Low Pass,,22.489109,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,9,Rayo Vallecano,360,"['10959ffe-6dca-43e7-af45-abf5ec17aef2', 'afb1d9bc-39c9-43e4-ad40-e1e09ce95294']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:45.129,Pass,True
,,,,,,,,,,,,,,,,0.488816,,,,,,,,,,,,,,,,,b5852634-7585-4d36-a3b2-49dfc1b57f4c,115,,"[68.9, 17.9]",3825669,2,,,,,2.976444,,Right Foot,,,"[62.3, 19.0]",Ground Pass,,6.6910386,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,9,Rayo Vallecano,360,['bb95fc78-ea78-468b-941f-3fd8afe93d46'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:47.330,Pass,
,,,,,,,,,,,,,,,,1.349204,,,,,,,,,,,,,,,,,8f127b46-b650-4102-bc47-757d8709bc4c,122,,"[54.1, 60.6]",3825669,2,,,,,-1.56038,,Left Foot,,,"[54.2, 51.0]",Ground Pass,,9.600521,,,,Mehdi Lacen,6745.0,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,10,Getafe,216,['118145d9-490e-4c7e-aa07-d6944171249b'],50,,,,,,,,,,,,,,,,,,Getafe,216,00:02:50.325,Pass,
,,,,,,,,,,,,,,,,2.07125,,,,,,,,,,,,,,,,,dbee0133-d49b-41f2-bf19-7643815c8e97,126,,"[51.1, 43.0]",3825669,2,,,,,-2.1873627,,Left Foot,,,"[43.8, 32.7]",Ground Pass,,12.624579,,,,Juan Torres Ruiz,6861.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,10,Getafe,216,['bc5608f2-6c77-4582-89ee-a20009cadd1b'],55,,,,,,,,,,,,,,,,,,Getafe,216,00:02:55.620,Pass,
,,,,,,,,,,,,,,,,1.248139,,,,,,,,,,,,,,,,,09739443-737d-4f4d-a730-d08f525f1ef0,129,,"[43.8, 32.7]",3825669,2,,,,,-0.49710792,,Right Foot,,,"[62.6, 22.5]",Ground Pass,,21.388783,,,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,10,Getafe,216,['3fd590b4-2242-4120-8794-e015d67d5287'],58,,,,,,,,,,,,,,,,,,Getafe,216,00:02:58.177,Pass,
,,,,,,,,,,,,,,,,1.399999,,,,,,,,,,,,,,,,,37c35bfc-651b-46a2-b1e2-8891cac21de4,136,,"[70.9, 60.3]",3825669,3,,,,,2.001489,,Left Foot,,,"[64.1, 75.1]",Ground Pass,,16.287418,,,,Roberto Román Triguero,6914.0,,,,,Recovery,1,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,10,Getafe,216,['58e57515-9db2-41bb-9216-e70e5830fe15'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:01.896,Pass,
