50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.984757,,,,,,,,,,,,,83f4a51b-af45-4196-b2b9-214bff0faede,2189,,"[57.2, 60.7]",3825597,66,,,,,-2.9677916,,Right Foot,,,"[44.1, 58.4]",,Ground Pass,,13.300376,,,Roque Mesa Quevedo,3610.0,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Defensive Midfield,157,Las Palmas,208,['b8babadf-8410-424a-bba4-82713dfa2802'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:31.032,Pass,
,,,,,,,,,,,,,,,,,3.160918,,,,,,,,,,,,,08bb7556-2352-47cd-8c90-d71dcd700ec3,2192,,"[55.8, 45.1]",3825597,66,,,,,0.663366,,Left Foot,,,"[91.5, 73.0]",,High Pass,,45.30894,,,David Simón Rodríguez Santana,7906.0,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,157,Las Palmas,208,['c074dcb9-ccd0-4806-9369-1ddf6bfe7122'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:35.827,Pass,
,,,,,,,,,,,,,,,,,0.35794,,,,,,,,,,,,,a7f09053-166f-47d1-81ab-e5d3f8efdd4d,2195,,"[101.3, 58.9]",3825597,66,,,,,-1.9127462,,Right Foot,,,"[99.2, 53.0]",,Ground Pass,,6.2625875,,,Roque Mesa Quevedo,3610.0,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,157,Las Palmas,208,['29e58794-59b7-4776-8299-7b2761357ce3'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:42.044,Pass,
,,,,,,,,,,,,,,,,,2.120123,,,,,,,,,,,,,8c68b386-ea65-47a4-9939-5e3e8e09d890,2201,,"[104.5, 0.1]",3825597,66,,,,,2.750733,,,,,"[84.6, 8.3]",,Low Pass,,21.523243,,,Mubarak Wakaso,6626.0,,,,,Throw-in,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,158,Las Palmas,208,['381499e1-ba43-47e0-9b7b-7b593dcd9e49'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:52.578,Pass,
,,,,,,,,,,,,,,,,,0.960954,,,,,,,,,,,,,23aef8ba-ef96-4ed1-a0a7-f5efcab2d97c,2205,,"[84.6, 8.3]",3825597,66,,,,,1.4078698,,Left Foot,,,"[88.2, 30.2]",,Ground Pass,,22.193918,,,Sergio Ezequiel Araújo,8167.0,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,158,Las Palmas,208,"['d18c16ef-eff6-411c-86f0-f9e9e880c319', 'e192455a-d49a-4519-b52f-ba01f656c8ec']",55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:55.661,Pass,True
,,,,,,,,,,,,,,,,,1.442388,,,,,,,,,,,,,382f9b55-2cfb-4c02-89a9-4195ff726bf5,2209,,"[82.7, 24.7]",3825597,66,,,,,1.5750157,,Right Foot,,,"[82.6, 48.4]",,Ground Pass,,23.70021,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,158,Las Palmas,208,['95dea113-ae69-46e7-9e41-e4e1708f70cc'],58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:58.907,Pass,
,,,,,,,,,,,,,,,,,2.187954,,,,,,,,,,,,,7c8f6dcd-a508-4be2-9a9b-653af33410fa,2212,,"[82.0, 51.2]",3825597,67,,,,,1.8670747,,Right Foot,,,"[76.2, 70.2]",,Ground Pass,,19.865547,,,David Simón Rodríguez Santana,7906.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,['df2b160a-7904-4f9e-a066-542f7d4a764d'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:00.860,Pass,
,,,,,,,,,,,,,,,,,3.032626,,,,,,,,,,,,,ee12561a-3313-4921-97f5-28aafaaba2aa,2215,,"[86.5, 69.4]",3825597,67,,,,,0.36717382,,Right Foot,,,"[108.6, 77.9]",,Ground Pass,,23.67826,,,Nabil El Zhar,6608.0,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,158,Las Palmas,208,['98318c60-4639-4dfc-8b7b-de5419448f45'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:04.550,Pass,
,,,,,,,,,,,,,,,,,0.953562,,,,,,,,,,,,,1a97f56c-7899-4940-b9ac-dacf1595946e,2222,,"[8.8, 0.1]",3825597,67,,True,,,0.63502675,,,,,"[16.4, 5.7]",,Low Pass,,9.440339,,,Roberto Trashorras Gayoso,26848.0,,,,,Throw-in,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,159,Rayo Vallecano,360,['6f660418-8c36-4f6d-b02d-d837a9d9f3e1'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:21.935,Pass,
,,,,,,,,,,,,,,,,,0.535646,,,,,,,,,,,,,70155519-9286-4dea-b7ac-394db3f130e6,2224,,"[17.7, 2.6]",3825597,67,,,,,-3.1142023,,Right Foot,,,"[10.4, 2.4]",,Ground Pass,,7.302739,,,Răzvan Dincă Raț,10727.0,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,159,Rayo Vallecano,360,['9857ceeb-ff0b-46c1-8e57-4949a1e6e0fe'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:24.258,Pass,
,,,,,,,,,,,,,,,,,0.75057,,,,,,,,,,,,,b55441fa-876f-4101-8a3b-9da673b9f499,2227,,"[10.4, 2.4]",3825597,67,,,,,-0.098045275,,Left Foot,,,"[16.5, 1.8]",,Ground Pass,,6.129437,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,159,Rayo Vallecano,360,['7cec8d0d-90ab-42b4-a7ec-adb1d2720785'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:24.834,Pass,
,,,,,,,,,,,,,,,,,2.410369,,,,,,,,,,,,,cac5743b-4558-4556-9966-62985403d8e3,2230,,"[16.4, 1.6]",3825597,67,,,,,1.9002688,,Right Foot,,,"[11.1, 17.1]",,Ground Pass,,16.381086,,,Antonio Amaya Carazo,27144.0,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,159,Rayo Vallecano,360,['fd01173f-a417-42ab-a1ea-400570b9b10a'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:26.070,Pass,
,,,,,,,,,,,,,,,,,3.609542,,,,,,,,,,,,,f894814b-87c4-4e71-9b05-48c0d3c5c2e6,2234,,"[11.7, 21.1]",3825597,67,,,,,0.877445,,Right Foot,,,"[41.2, 56.6]",,High Pass,,46.15734,,,Tiago Manuel Dias Correia,7900.0,,,,,,2,From Throw In,Antonio Amaya Carazo,27144.0,Left Center Back,159,Rayo Vallecano,360,"['2f202d0e-1153-4815-9043-fabb10aa95d2', 'd7701d50-6209-4360-b8f4-f3103c9762df']",28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:28.762,Pass,True
,,,,,,,,,,,,,,,,,1.24999,,,,,,,,,,,,,da8cb743-0377-4f5c-85f4-3754c7c6b8ce,2241,,"[38.0, 0.1]",3825597,67,,True,,,1.3562034,,,,,"[39.7, 7.9]",,Low Pass,,7.983107,,,Aythami Artiles Oliva,8440.0,,,,,Throw-in,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,160,Las Palmas,208,['c903376a-a418-48c3-bd7c-9d828a024947'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:42.825,Pass,
,,,,,,,,,,,,,,,,,1.87614,,,,,,,,,,,,,86ea41b9-167c-4298-b7bb-61341df39f4a,2243,,"[39.7, 7.9]",3825597,67,,,,,1.8715605,,Right Foot,,,"[27.2, 48.2]",,Low Pass,,42.194077,,,Antolín Alcáraz Viveros,27522.0,,True,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Center Defensive Midfield,160,Las Palmas,208,['16696146-3f8f-47d6-b30b-0c087bad6d8f'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:45.282,Pass,
,,,,,,,,,,,,,,,,,2.75088,,,,,,,,,,,,,4540fba7-6ce4-46d6-961f-a758d0efdf97,2246,,"[34.0, 52.9]",3825597,67,,,,,0.78917176,,Right Foot,,,"[60.4, 79.5]",,Ground Pass,,37.476925,,,David Simón Rodríguez Santana,7906.0,,,,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,160,Las Palmas,208,['57d6e79d-25e8-45e5-8b57-a0c33221334e'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:49.023,Pass,
,,,,,,,,,,,,,,,,,1.375875,,,,,,,,,,,,,421e19e6-81a6-4c21-ac2a-5f35a977de65,2248,,"[60.4, 79.5]",3825597,67,,,,,-2.0201592,,Right Foot,,,"[53.6, 65.4]",,Ground Pass,,15.654073,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,160,Las Palmas,208,['00525bda-541e-4357-b1d9-7ea0ab29aca3'],51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:51.774,Pass,
,,,,,,,,,,,,,,,,,1.021504,,,,,,,,,,,,,6717a235-76e8-4eef-8206-dee29d99f5f5,2251,,"[56.9, 65.6]",3825597,67,,,,,0.072832316,,Right Foot,,,"[80.2, 67.3]",,Low Pass,,23.361935,Incomplete,,Nabil El Zhar,6608.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,160,Las Palmas,208,"['2725cb40-3ab9-4081-a0af-be7bd420c421', '2f34f6bd-9bb6-497e-973c-68cd9369c81c']",54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:54.728,Pass,
,,,,,,,,,,,,,,,,,1.234331,,,,,,,,,,,,,5f0d3506-87c1-400a-b9b1-a2d808c08eba,2254,,"[72.1, 66.5]",3825597,67,,,,,-1.7277232,,Right Foot,,,"[69.6, 50.7]",,High Pass,,15.996562,,,Mubarak Wakaso,6626.0,,,,,Recovery,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,160,Las Palmas,208,['2e31ce0b-8625-4661-811b-7dccb0d7a9fb'],56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:56.987,Pass,
,,,,,,,,,,,,,,,,,1.382053,,,,,,,,,,,,,64467ca3-7c01-4d11-aeb2-c9336c8aaf48,2256,,"[69.6, 50.7]",3825597,67,,,,,2.3154008,,Head,,,"[60.2, 60.9]",,Low Pass,,13.870832,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,160,Las Palmas,208,['102df27e-f02c-4179-8576-ce0d64d61b95'],58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:58.296,Pass,
,,,,,,,,,,,,,,,,,1.517064,,,,,,,,,,,,,5988b9cb-f45f-4dd4-abb2-d906da11ae29,2259,,"[56.9, 57.9]",3825597,68,,,,,-2.8321872,,Right Foot,,,"[44.7, 54.0]",,Ground Pass,,12.808201,,,Antolín Alcáraz Viveros,27522.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,160,Las Palmas,208,['4b60c4d8-89f0-443a-b38c-3a0d13c94aae'],1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:01.003,Pass,
,,,,,,,,,,,,,,,,,2.241836,,,,,,,,,,,,,7988d76d-2849-46a3-baa2-cace2e380ab2,2261,,"[44.6, 53.8]",3825597,68,,,,,-1.3036538,,Right Foot,,,"[52.4, 25.3]",,Ground Pass,,29.548096,,,Pedro Bigas Rigo,7907.0,,,,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,160,Las Palmas,208,['0d0007ca-292a-4de0-bf0c-d5c72eac200a'],2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:02.520,Pass,
,,,,,,,,,,,,,,,,,1.882078,,,,,,,,,,,,,17a19ecb-6b73-4e84-aef8-5278b763cb86,2263,,"[52.4, 25.3]",3825597,68,,,,,-0.7145492,,Right Foot,,,"[60.7, 18.1]",,Ground Pass,,10.9877205,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,160,Las Palmas,208,['790263ae-ac45-48a7-886e-ef4460a40a63'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:04.762,Pass,
,,,,,,,,,,,,,,,,,1.091201,,,,,,,,,,,,,d994697b-0086-4bec-9ed3-eed08876a40f,2267,,"[60.9, 16.6]",3825597,68,,,,,-1.2111492,,Right Foot,,,"[65.6, 4.1]",,Low Pass,,13.3544,,,Dani Castellano Betancor,6932.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,160,Las Palmas,208,"['3820f263-7537-4865-8c41-7c2770495aee', '5b191f9c-1ae9-4a69-a2f7-aa3f73e7ef3b']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:07.156,Pass,True
,,,,,,,,,,,,,,,,,0.973057,,,,,,,,,,,,,15f0eeac-eb99-4907-ae72-c3a9ba10f7e5,2270,,"[69.1, 2.9]",3825597,68,,,,,1.3667784,,Left Foot,,,"[71.5, 14.5]",,Ground Pass,,11.8456745,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,160,Las Palmas,208,['a8d33458-b643-4ed9-84fc-c6ac69326307'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:09.365,Pass,
,,,,,,,,,,,,,,,,,0.005911,,,,,,,,,,,,,2bf33929-d257-4461-9662-9c10fc4acbef,2274,,"[71.5, 14.5]",3825597,68,,,,,1.2490457,,Right Foot,,,"[72.0, 16.0]",,Ground Pass,,1.5811388,Incomplete,,Mubarak Wakaso,6626.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,160,Las Palmas,208,"['0f5ef937-14e9-40aa-b8e9-b89f3ea4f2e1', '4f20fc83-6bb8-4b0e-8560-615a5b59bb7b', '57bb4a42-08cb-430a-8682-d38a9f38302f']",11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:11.516,Pass,True
,,,,,,,,,,,,,,,,,2.283279,,,,,,,,,,,,,69d7f859-d8e4-48c8-bb2f-fe3d6a22d71d,2280,,"[59.6, 17.6]",3825597,68,,,,,1.7439712,,Right Foot,,,"[53.6, 51.9]",,Ground Pass,,34.820827,,,Antolín Alcáraz Viveros,27522.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,160,Las Palmas,208,['e4afa16a-af07-43aa-a6ff-4a22c03a28d2'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:14.522,Pass,
,,,,,,,,,,,,,,,,,1.694807,,,,,,,,,,,,,f9757f6b-28c5-4d32-b7f7-d6a2b4e807b9,2282,,"[53.6, 51.9]",3825597,68,,,,,0.43113875,,Right Foot,,,"[63.6, 56.5]",,Ground Pass,,11.00727,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,160,Las Palmas,208,['b3ad7a3a-a41f-44de-a903-8f816e49b1df'],16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:16.806,Pass,
,,,,,,,,,,,,,,,,,0.717043,,,,,,,,,,,,,97a24b02-a310-4818-b6f0-474a49e45832,2285,,"[67.3, 58.8]",3825597,68,,,,,0.30636716,,Right Foot,,,"[77.1, 61.9]",,Ground Pass,,10.278619,,,Nabil El Zhar,6608.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,160,Las Palmas,208,['8975dffa-bebc-462f-b07f-a06c0779ac5b'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:19.524,Pass,
,,,,,,,,,,,,,,,,,0.962657,,,,,,,,,,,,,e52715be-b137-475d-88fe-d190b7ac02bd,2288,,"[77.1, 61.9]",3825597,68,,,,,1.8033533,,Right Foot,,,"[74.4, 73.3]",,Ground Pass,,11.715375,,,David Simón Rodríguez Santana,7906.0,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Right Wing,160,Las Palmas,208,['6c027834-7771-4386-966c-77b9f1408b48'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:21.786,Pass,
,,,,,,,,,,,,,,,,,0.847114,,,,,,,,,,,,,2d9b6d61-6b9d-462b-a1fe-b66491a85258,2291,,"[74.4, 73.3]",3825597,68,,,,,0.22679885,,Right Foot,,,"[83.5, 75.4]",,Ground Pass,,9.339165,,,Nabil El Zhar,6608.0,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,160,Las Palmas,208,['6425bdd3-5d1a-41a9-af11-2e457cb93abc'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:23.067,Pass,
,,,,,,,,,,,,,,,,,0.528138,,,,,,,,,,,,,baf76711-a976-4779-aea4-73ffdf06ef44,2295,,"[84.7, 77.5]",3825597,68,,,,,-0.1726815,,Right Foot,,,"[93.3, 76.0]",,Ground Pass,,8.729834,Incomplete,,David Simón Rodríguez Santana,7906.0,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Right Wing,160,Las Palmas,208,"['1b3e0ce5-4b86-49c0-9e74-26037353cf2f', 'bba7d11f-7c50-407c-9091-bff9706aaa6d', 'fa6657f3-58fc-4f60-a25c-3f30f2c131a4']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:25.893,Pass,True
,,,,,,,,,,,,,,,,,0.566285,,,,,,,,,,,,,50c4d8ec-e6e7-4a33-ac4c-585e520c4f44,2307,,"[86.6, 76.3]",3825597,68,,,,,0.0,,Right Foot,,,"[95.7, 76.3]",,Ground Pass,,9.1,Incomplete,,Nabil El Zhar,6608.0,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,160,Las Palmas,208,"['17b6bebd-f82b-4dd4-bc6e-3da7a70897eb', '36483568-daf3-4618-afe4-d5b259998a2d']",31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:31.337,Pass,
,,,,,,,,,,,,,,,,,1.009207,,,,,,,,,,,,,229297e4-38ca-4aef-82ed-fa2d6b5548ce,2311,,"[26.2, 5.7]",3825597,68,,,,,-0.24497867,,Right Foot,,,"[37.0, 3.0]",,Ground Pass,,11.132385,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Left Wing,161,Rayo Vallecano,360,['e41bd215-e411-42ce-8d67-cc18b7086302'],32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:32.430,Pass,
,,,,,,,,,,,,,,,,,2.334288,,,,,,,,,,,,,70e6fd0b-45c2-499b-bbfa-632d9befa842,2317,,"[38.7, 2.2]",3825597,69,,,,,-0.008264274,,Left Foot,,,"[87.1, 1.8]",,High Pass,,48.401653,,,Javier Guerra Rodríguez,11542.0,,,,,Free Kick,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,162,Rayo Vallecano,360,['5f2adb6b-3d2a-49b9-8a7e-362ef666d01e'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:01.563,Pass,
,,,,,,,,,,,,,,,,,1.433742,,,,,,,,,,,,,009cd16f-d0c4-4592-a521-196b5efdcc3c,2321,,"[87.1, 1.8]",3825597,69,,,,,-3.0971775,,Right Foot,,,"[73.6, 1.2]",,Low Pass,,13.513327,,,Pablo Hernández Domínguez,4711.0,,,,,,2,From Free Kick,Javier Guerra Rodríguez,11542.0,Center Forward,162,Rayo Vallecano,360,"['28072c8b-41da-4435-96b8-2134900fe63d', '9739edc6-565b-4a3d-9195-f0e56d896c54']",4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:04.865,Pass,True
,,,,,,,,,,,,,,,,,2.044515,,,,,,,,,,,,,5d4581af-d680-49f7-910d-37735a095054,2325,,"[73.2, 0.9]",3825597,69,,,,,2.074329,,Right Foot,,,"[64.0, 17.6]",,High Pass,,19.066463,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,Left Wing,162,Rayo Vallecano,360,"['be4c87ef-cde6-406c-8bfc-9549e3a2e427', 'ccb28ebe-93ff-45f3-bebc-d1d26206cba7']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:06.339,Pass,True
,,,,,,,,,,,,,,,,,1.899011,,,,,,,,,,,,,2fba089a-b45b-4aa5-9e5c-19e6ba845585,2329,,"[64.0, 17.6]",3825597,69,,,,,2.5974348,,Left Foot,,,"[48.3, 27.1]",,Ground Pass,,18.350477,,,Antonio Amaya Carazo,27144.0,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,162,Rayo Vallecano,360,"['2b4086f1-8a29-4874-aded-b859fa4dc9c4', 'e6ab4fc1-2299-4000-bbf0-0882f0166f9d']",9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:09.448,Pass,True
,,,,,,,,,,,,,,,,,0.677689,,,,,,,,,,,,,a41367ed-2def-4cef-9416-99a84ab153e6,2336,,"[53.7, 15.3]",3825597,69,,,,,0.7371597,,Right Foot,,,"[61.3, 22.2]",,Ground Pass,,10.264989,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Free Kick,Antonio Amaya Carazo,27144.0,Left Center Back,162,Rayo Vallecano,360,['1e819c9c-7ab7-4bc2-baa5-bd3bb03c8293'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:14.134,Pass,
,,,,,,,,,,,,,,,,,1.548541,,,,,,,,,,,,,9fac513c-8be7-4587-9e82-7b2a2a377872,2339,,"[61.3, 22.2]",3825597,69,,,,,-1.555946,,Right Foot,,,"[61.6, 2.0]",,Ground Pass,,20.202229,,,Răzvan Dincă Raț,10727.0,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,162,Rayo Vallecano,360,['8a816655-9ab8-4782-83f2-d37d08c7420a'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:14.878,Pass,
,,,,,,,,,,,,,,,,,1.37175,,,,,,,,,,,,,eb104163-ab46-43df-88d7-9ce92c8145d7,2342,,"[61.6, 2.0]",3825597,69,,,,,1.9685671,,Left Foot,,,"[56.6, 13.9]",,Ground Pass,,12.907749,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,162,Rayo Vallecano,360,['46daedae-1573-40b0-b202-4fc135d5a15e'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:17.700,Pass,
,,,,,,,,,,,,,,,,,1.587944,,,,,,,,,,,,,cbda9474-3799-44ef-b3fe-296b14831c18,2345,,"[56.5, 14.5]",3825597,69,,,,,1.0099214,,Right Foot,,,"[78.8, 50.0]",,High Pass,,41.923023,,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,162,Rayo Vallecano,360,['320a1377-33b9-4283-a12f-28005251daba'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:21.229,Pass,
,,,,,,,,,,,,,,,,,0.847114,,,,,,,,,,,,,14e3c16e-2a41-4b89-ad60-69e8dd334f56,2353,,"[47.4, 33.8]",3825597,69,,,,,0.8519663,,Right Foot,,,"[55.8, 43.4]",,Ground Pass,,12.756175,,,Mubarak Wakaso,6626.0,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Defensive Midfield,163,Las Palmas,208,['183afba2-0414-4cfc-b887-86ac139c1df2'],25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:25.810,Pass,
,,,,,,,,,,,,,,,,,1.286003,,,,,,,,,,,,,76ce03e4-0aa7-4d66-866f-becaad610e8a,2363,,"[56.1, 18.9]",3825597,69,,,,,-1.9316331,,Left Foot,,,"[52.1, 8.3]",,Ground Pass,,11.329607,,,Dani Castellano Betancor,6932.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Center Midfield,163,Las Palmas,208,['20e09157-8e30-4454-946a-0fd1a0a9be10'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:33.603,Pass,
,,,,,,,,,,,,,,,,,1.383621,,,,,,,,,,,,,5a86130a-7e34-4334-8fd1-1f38f7d1200b,2366,,"[51.7, 27.4]",3825597,69,,,,,1.3894061,,Left Foot,,,"[55.9, 50.3]",,Ground Pass,,23.281967,,,Roque Mesa Quevedo,3610.0,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,163,Las Palmas,208,['1f5db73d-bcc1-415d-a964-836db5a11d5a'],37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:37.314,Pass,
,,,,,,,,,,,,,,,,,2.434134,,,,,,,,,,,,,dad37d45-020d-41ac-940b-63b9ca974474,2369,,"[55.9, 50.3]",3825597,69,,,,,0.06849427,,Right Foot,,,"[93.8, 52.9]",,High Pass,,37.98908,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,163,Las Palmas,208,"['463279b2-d74c-4ff3-bf41-e93a9da5eddf', '69ff99ee-940d-4d24-8579-a4c6bb39bc5c']",40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:40.107,Pass,
,,,,,,,,,,,,,,,,,1.268851,,,,,,,,,,,,,69ff99ee-940d-4d24-8579-a4c6bb39bc5c,2371,,"[26.3, 27.2]",3825597,69,,,,,-0.3085063,,Head,,,"[35.4, 24.3]",,Low Pass,,9.550916,,,Răzvan Dincă Raț,10727.0,,,,,Recovery,2,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,164,Rayo Vallecano,360,"['07d2eb82-b1e9-43b4-9495-028da5a7a2f2', 'dad37d45-020d-41ac-940b-63b9ca974474']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:42.542,Pass,
