50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,00194db0-ecd0-46d2-8f82-df4cf2e72eda,1,,,3825826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Granada,1049,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Granada,1049,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bd0fff73-8ce7-46be-b512-1ed504a35852,2,,,3825826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Granada,1049,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Málaga,223,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c7e3e888-d8d0-4394-89fa-f581bd81fc6e,3,,,3825826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Granada,1049,['deec8b42-dbe6-4659-8df6-d513620c82e8'],0,,,,,,,,,,,,,,,,,Granada,1049,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,deec8b42-dbe6-4659-8df6-d513620c82e8,4,,,3825826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Granada,1049,['c7e3e888-d8d0-4394-89fa-f581bd81fc6e'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aec54b78-cd21-4707-bcef-adf727dafc8e,1567,,,3825826,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,88,Granada,1049,['22bf62b5-72aa-4728-a656-227a6db618f5'],0,,,,,,,,,,,,,,,,,Granada,1049,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,22bf62b5-72aa-4728-a656-227a6db618f5,1568,,,3825826,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,88,Granada,1049,['aec54b78-cd21-4707-bcef-adf727dafc8e'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.214476,,,,,,,,,,,,,,319b508a-0ca0-4971-a4ad-0341e5b5a479,5,,"[60.0, 40.0]",3825826,0,,,,,-1.3734008,,Right Foot,,,,"[60.4, 38.0]",Ground Pass,,2.0396078,,,,,Roque Luis Santa Cruz Cantero,26783.0,,,,,,Kick Off,1,From Kick Off,Duje Čop,8419.0,Left Center Forward,2,Málaga,223,['04aa46af-9233-4e75-ba93-6562ec9f8dbf'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.213,Pass,
,,,,,,,,,,,,,,,,2.291664,,,,,,,,,,,,,,26299a8a-15f4-4b45-8a68-679460b0d63b,7,,"[60.3, 37.7]",3825826,0,,,,,-3.0912755,,Right Foot,,,,"[32.5, 36.3]",Ground Pass,,27.83523,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,,1,From Kick Off,Roque Luis Santa Cruz Cantero,26783.0,Right Center Forward,2,Málaga,223,['c130dbf7-6026-4ed2-954e-2e0e7f08188e'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.427,Pass,
,,,,,,,,,,,,,,,,2.394283,,,,,,,,,,,,,,f92516ff-17b1-4342-b15d-3838b181ad89,10,,"[32.5, 36.3]",3825826,0,,,,,0.30714336,,Left Foot,,,,"[77.9, 50.7]",High Pass,,47.628983,,,,,Roque Luis Santa Cruz Cantero,26783.0,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,['36b6ddb1-a5bc-4ffb-b0db-7b4c85054862'],3,,,,,,,,,,,,,,,,,Málaga,223,00:00:03.901,Pass,
,,,,,,,,,,,,,,,,1.273747,,,,,,,,,,,,,,685e15f6-0a9d-4738-ad22-aa0cd429017b,12,,"[77.9, 50.7]",3825826,0,,,,,1.2709111,,Right Foot,,,,"[82.6, 65.9]",Ground Pass,,15.91006,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Kick Off,Roque Luis Santa Cruz Cantero,26783.0,Right Center Forward,2,Málaga,223,['66a421b7-c608-44d1-9066-53f7913fedc9'],6,,,,,,,,,,,,,,,,,Málaga,223,00:00:06.296,Pass,
,,,,,,,,,,,,,,,,1.525019,,,,,,,,,,,,,,d02dadcb-ee0f-4ce7-9cf8-be1a13d75c4d,18,,"[87.5, 69.1]",3825826,1,,,,,-0.8699419,d37ccafe-1b17-42be-82cf-a6805b2cdecb,Right Foot,True,,,"[109.1, 43.5]",High Pass,,33.495075,,,,,Ignacio Camacho Barnola,8234.0,True,,,,,Free Kick,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,3,Málaga,223,['584df503-47a4-4d57-8e82-31c3d35b8d40'],0,,,,,,,,,,,,,,,,,Málaga,223,00:01:00.312,Pass,
,,,,,,,,,,,,,,,,3.394618,,,,,,,,,,,,,,9e36f0d3-7f68-4c21-88f8-3070afbf2c51,24,,"[7.0, 36.1]",3825826,1,,True,,,-0.17171198,,Right Foot,,,,"[68.7, 25.4]",High Pass,,62.620922,,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,Goal Kick,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,4,Granada,1049,"['09db05ee-3e6e-423c-8c69-bada9ef33cf4', 'b624b82b-10a8-4524-894e-13033a44251a']",30,,,,,,,,,,,,,,,,,Granada,1049,00:01:30.805,Pass,
,,,,,,,,,,,,,,,,1.205081,,,,,,,,,,,,,,382dcbd3-993b-4321-b6e1-4e9f26a6a5fa,28,,"[50.0, 34.9]",3825826,1,,,,,-2.8522382,,Head,,,,"[36.9, 31.0]",High Pass,,13.668211,,,Incomplete,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,Recovery,1,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,4,Granada,1049,"['2ea5a4b5-fa64-4ebb-9aa9-50c9401f15bb', 'd1133bc4-c7d7-472e-9769-e311372008c8']",36,,,,,,,,,,,,,,,,,Málaga,223,00:01:36.911,Pass,
,,,,,,,,,,,,,,,,2.254973,,,,,,,,,,,,,,02864768-32cf-4c9d-9fda-95fc9cbf018b,32,,"[61.6, 45.2]",3825826,1,,,,,1.0872737,,Head,,,,"[75.2, 71.1]",High Pass,,29.253548,,,,,Isaac Ajayi Success,6918.0,,,,,,Recovery,1,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,4,Granada,1049,['74754ea4-51a1-468b-969d-192777c13cd7'],41,,,,,,,,,,,,,,,,,Granada,1049,00:01:41.346,Pass,
,,,,,,,,,,,,,,,,1.833039,,,,,,,,,,,,,,e792f099-381a-40f6-9302-831eec179823,35,,"[75.2, 71.1]",3825826,1,,,,,-2.9132152,,Right Foot,,,,"[56.7, 66.8]",Low Pass,,18.993156,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,1,From Goal Kick,Isaac Ajayi Success,6918.0,Right Wing,4,Granada,1049,['4a4e114a-6505-4b98-9c02-204ec470678e'],43,,,,,,,,,,,,,,,,,Granada,1049,00:01:43.673,Pass,
,,,,,,,,,,,,,,,,3.008412,,,,,,,,,,,,,,7017c4d8-91f8-4929-84fb-47bf04948a09,38,,"[51.3, 67.5]",3825826,1,,,,,-2.6527402,,Right Foot,,,,"[13.7, 47.5]",Ground Pass,,42.58826,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,,1,From Goal Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,4,Granada,1049,['1b4d1223-a953-448a-b455-ee72fab68c75'],46,,,,,,,,,,,,,,,,,Granada,1049,00:01:46.707,Pass,
,,,,,,,,,,,,,,,,3.499223,,,,,,,,,,,,,,a3d32b02-bfe4-4e86-9aaf-317d3dbebcad,41,,"[13.7, 47.5]",3825826,1,,,,,0.07387255,,Right Foot,,,,"[69.1, 51.6]",High Pass,,55.551506,,,Incomplete,,,,,,,,,,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,4,Granada,1049,['6037be0c-cfaf-4dcf-8065-3343db989c32'],53,,,,,,,,,,,,,,,,,Granada,1049,00:01:53.083,Pass,
,,,,,,,,,,,,,,,,1.920138,,,,,,,,,,,,,,86abfddf-5a83-4f4d-ae28-d05cb700cd2c,46,,"[72.6, 54.0]",3825826,2,,,,,-0.32476258,,Right Foot,,,,"[112.4, 40.6]",High Pass,,41.99524,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,5,Granada,1049,['7c24c282-7c40-4b4a-94f5-4e835552d348'],28,,,,,,,,,,,,,,,,,Granada,1049,00:02:28.670,Pass,
,,,,,,,,,,,,,,,,3.714892,,,,,,,,,,,,,,181f8dc4-adb5-4064-a628-a9ee41e74de4,49,,"[14.2, 44.2]",3825826,2,,,,,-0.39829394,,Drop Kick,,,,"[72.9, 19.5]",High Pass,,63.685005,,,Incomplete,,Duje Čop,8419.0,,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,6,Málaga,223,"['17592345-8232-4e3f-8899-54e8b9621d80', '2c8da006-406b-49e1-937a-f71b60c6b07e']",33,,,,,,,,,,,,,,,,,Málaga,223,00:02:33.135,Pass,
,,,,,,,,,,,,,,,,1.323323,,,,,,,,,,,,,,4d8832f4-4133-4faf-9c85-4b06c3e16cc2,53,,"[64.0, 28.9]",3825826,2,,,,,-1.4357018,,Right Foot,,,,"[65.4, 18.6]",Ground Pass,,10.394711,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,Recovery,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,6,Málaga,223,['7d2eaa3b-417e-4373-913f-141dab223a9a'],38,,,,,,,,,,,,,,,,,Málaga,223,00:02:38.345,Pass,
,,,,,,,,,,,,,,,,1.405606,,,,,,,,,,,,,,23632330-5dc9-4288-9327-1411ea5bdfc0,60,,"[107.8, 7.1]",3825826,2,,,,,1.4981396,4c105e31-f241-4538-8d2f-3bfaeab773a7,Left Foot,True,,,"[110.1, 38.7]",High Pass,,31.683592,,,,,Duje Čop,8419.0,True,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,6,Málaga,223,['bc52c1ca-9075-4613-96ae-0d0a8b16e91f'],46,,,,,,,,,,,,,,,,,Málaga,223,00:02:46.627,Pass,
,,,,,,,,,,,,,,,,1.377144,,,,,,,,,,,,,,7c3358ba-e7e4-408c-be98-dbba60db81d5,64,,"[120.0, 0.1]",3825826,3,,,,,1.6773431,,Right Foot,,,,"[116.0, 37.5]",High Pass,True,37.613297,,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,José Luis García del Pozo,6580.0,Right Defensive Midfield,7,Málaga,223,['5437cfbb-09c4-43d2-bec7-e3268c68f689'],13,,,,,,,,,,,,,,,,,Málaga,223,00:03:13.660,Pass,
,,,,,,,,,,,,,,,,2.883058,,,,,,,,,,,,,,e8998414-e2ec-4788-bf92-21c7bf935d1e,73,,"[43.2, 48.6]",3825826,3,,,,,0.5091421,,Left Foot,,,,"[68.1, 62.5]",Ground Pass,,28.517012,,,,,Abdoulaye Doucouré,3292.0,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,8,Granada,1049,['8d57685b-b02d-44fc-b175-78047298f84b'],21,,,,,,,,,,,,,,,,,Granada,1049,00:03:21.035,Pass,
,,,,,,,,,,,,,,,,1.933199,,,,,,,,,,,,,,3bda2fb6-f8c2-4e88-aaeb-4b57fa502bd1,76,,"[69.0, 62.5]",3825826,3,,,,,-0.96601677,,Right Foot,,,,"[97.2, 21.7]",High Pass,,49.597176,,,,,Isaac Ajayi Success,6918.0,,,True,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,8,Granada,1049,['473ee03a-358c-437e-b0ce-704dd771ce7e'],25,,,,,,,,,,,,,,,,,Granada,1049,00:03:25.245,Pass,
,,,,,,,,,,,,,,,,3.789327,,,,,,,,,,,,,,15280b73-26b1-434a-9d66-ffcd219ce935,80,,"[6.0, 36.0]",3825826,3,,,,,0.39757243,,Right Foot,,,,"[67.2, 61.7]",High Pass,,66.37718,,,Incomplete,,Roque Luis Santa Cruz Cantero,26783.0,,,,,,Goal Kick,1,From Goal Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,9,Málaga,223,"['d8b32683-eb8b-47f0-b0ad-208434acaa70', 'fc30dac5-63ac-401c-8e8f-4c74fd44f95a']",56,,,,,,,,,,,,,,,,,Málaga,223,00:03:56.826,Pass,
,,,,,,,,,,,,,,,,0.626598,,,,,,,,,,,,,,d8b32683-eb8b-47f0-b0ad-208434acaa70,83,,"[52.9, 18.4]",3825826,4,,,,True,-0.40158054,,,,,,"[60.2, 15.3]",Low Pass,,7.930952,,,,,Juan Isaac Cuenca López,26776.0,,,,,,Recovery,1,From Goal Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,9,Málaga,223,"['15280b73-26b1-434a-9d66-ffcd219ce935', '8aba89cd-7273-487d-8d32-ecdfe7d41d19', '9f9a9e3a-b73d-402a-9e9e-b346fe101c9b']",0,,,,,,,,,,,,,,,,,Granada,1049,00:04:00.615,Pass,True
,,,,,,,,,,,,,,,,0.98439,,,,,,,,,,,,,,bfe5519d-34a7-4d2a-b542-f113865fdcbc,89,,"[54.2, 63.9]",3825826,4,,,,,-0.15612637,,Left Foot,,,,"[65.0, 62.2]",Ground Pass,,10.932978,,,,,Roque Luis Santa Cruz Cantero,26783.0,,,,,,,1,From Goal Kick,Roberto José Rosales Altuve,6569.0,Right Back,9,Málaga,223,"['87ba6ef4-48b6-4366-9c48-081e9004ca1d', 'd23aeeac-86db-483e-9784-1b8b692ff351']",2,,,,,,,,,,,,,,,,,Málaga,223,00:04:02.523,Pass,True
,,,,,,,,,,,,,,,,0.552552,,,,,,,,,,,,,,3cbe83d0-a736-4d91-a29b-6b87de77007c,93,,"[66.6, 60.1]",3825826,4,,,,,1.0034947,,Right Foot,,,,"[73.8, 71.4]",Ground Pass,,13.398881,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Goal Kick,Roque Luis Santa Cruz Cantero,26783.0,Right Center Forward,9,Málaga,223,['e8272290-0125-47b0-9473-cbfec6de7d5e'],5,,,,,,,,,,,,,,,,,Málaga,223,00:04:05.832,Pass,
,,,,,,,,,,,,,,,,1.76515,,,,,,,,,,,,,,0dc9cc1a-d193-47ad-8b1d-7a3b23f9e242,96,,"[88.8, 71.7]",3825826,4,,,,,-1.6866544,,Left Foot,,,,"[86.1, 48.5]",Ground Pass,,23.356585,,,,,José Luis García del Pozo,6580.0,,,,,,,1,From Goal Kick,Juan Pablo Añor Acosta,6563.0,Right Midfield,9,Málaga,223,['78cb42d5-6a3a-4681-8682-0e72ce8155b4'],10,,,,,,,,,,,,,,,,,Málaga,223,00:04:10.289,Pass,
,,,,,,,,,,,,,,,,2.336159,,,,,,,,,,,,,,671eafe9-ede9-4d1e-a407-20bfb1529414,100,,"[88.1, 44.4]",3825826,4,,,,,-1.4987563,,Right Foot,,,,"[89.5, 25.0]",Ground Pass,,19.450449,,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,,1,From Goal Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,9,Málaga,223,"['88d8d6e9-70ec-4bab-8f75-a20efda6a0d8', 'dc5885fa-8794-438e-923e-675c6d1f8c93', 'ff554c45-be77-4a38-b174-798e0053b43e']",12,,,,,,,,,,,,,,,,,Málaga,223,00:04:12.871,Pass,True
,,,,,,,,,,True,,,,,,1.063894,,,,,,,,,,,,,,88d8d6e9-70ec-4bab-8f75-a20efda6a0d8,102,,"[30.6, 55.1]",3825826,4,,,,,-3.101292,,Right Foot,,,,"[18.2, 54.6]",Ground Pass,,12.410076,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,Interception,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,10,Granada,1049,"['272e644e-5459-4be3-99b1-451f44fea098', '671eafe9-ede9-4d1e-a407-20bfb1529414']",15,,,,,,,,,,,,,,,,,Granada,1049,00:04:15.207,Pass,
,,,,,,,,,,,,,,,,1.125214,,,,,,,,,,,,,,7360d008-4274-467a-bd56-8d4c36b97979,109,,"[25.1, 56.3]",3825826,4,,,,,1.4209839,,Left Foot,,,,"[27.5, 72.2]",Ground Pass,,16.080112,,,,,Isaac Ajayi Success,6918.0,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,10,Granada,1049,['6a23ddc4-de5c-4150-8438-9b3eff03dde2'],17,,,,,,,,,,,,,,,,,Granada,1049,00:04:17.651,Pass,
,,,,,,,,,,,,,,,,2.482251,,,,,,,,,,,,,,9032bff7-2520-4189-84cb-c6fe491596ac,112,,"[42.9, 70.4]",3825826,4,,,,,-1.7760433,,Right Foot,,,,"[31.7, 16.6]",High Pass,,54.953434,,,,,Cristiano Biraghi,7158.0,,,True,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,10,Granada,1049,['6f8fd0b5-0033-4a51-9f87-78d1df7b0d1a'],22,,,,,,,,,,,,,,,,,Granada,1049,00:04:22.616,Pass,
,,,,,,,,,,,,,,,,1.134694,,,,,,,,,,,,,,1dfb48dc-c834-40e1-bf4e-dfebde4beded,115,,"[31.7, 16.6]",3825826,4,,,,,-0.35399744,,Left Foot,,,,"[50.1, 9.8]",Ground Pass,,19.61632,,,,,Juan Isaac Cuenca López,26776.0,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,10,Granada,1049,['13d11a3a-3d7b-470f-8d3d-b69b7ea4ae62'],26,,,,,,,,,,,,,,,,,Granada,1049,00:04:26.782,Pass,
,,,,,,,,,,,,,,,,0.845319,,,,,,,,,,,,,,06e48e45-4d71-424a-b547-362bbb60fa56,118,,"[50.1, 9.8]",3825826,4,,,,,1.8892466,,Right Foot,,,,"[44.1, 28.0]",Ground Pass,,19.163507,,,,,Abdoulaye Doucouré,3292.0,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,10,Granada,1049,['6c79a5e4-a8f9-486c-a720-089c284ee05e'],27,,,,,,,,,,,,,,,,,Granada,1049,00:04:27.997,Pass,
,,,,,,,,,,,,,,,,0.980633,,,,,,,,,,,,,,4443285f-cadd-4073-8076-7b990eb4b52b,121,,"[44.1, 28.0]",3825826,4,,,,,-2.0785792,,Right Foot,,,,"[37.2, 15.6]",Ground Pass,,14.19049,,,,,Cristiano Biraghi,7158.0,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,10,Granada,1049,['7925ea99-b314-4d71-b9c9-ad68715a1542'],29,,,,,,,,,,,,,,,,,Granada,1049,00:04:29.066,Pass,
,,,,,,,,,,,,,,,,1.267732,,,,,,,,,,,,,,a21ac951-6e76-4486-bfad-f69585f22ed0,124,,"[37.2, 15.6]",3825826,4,,,,,1.7751122,,Left Foot,,,,"[32.6, 37.8]",Ground Pass,,22.671568,,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,10,Granada,1049,['59a8dcab-bc96-4285-9c07-f683c42757f1'],31,,,,,,,,,,,,,,,,,Granada,1049,00:04:31.112,Pass,
,,,,,,,,,,,,,,,,1.5352,,,,,,,,,,,,,,3d5bed42-c7ac-45d0-a74b-edfa6d5dca62,127,,"[32.6, 37.8]",3825826,4,,,,,1.5943214,,Right Foot,,,,"[32.0, 63.3]",Ground Pass,,25.507057,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,10,Granada,1049,['a8bf291a-6ef5-45b3-8510-3516b9f83422'],33,,,,,,,,,,,,,,,,,Granada,1049,00:04:33.233,Pass,
,,,,,,,,,,,,,,,,0.738853,,,,,,,,,,,,,,4dcdc215-5831-47d3-9fbd-75bfd3aae814,130,,"[32.0, 63.3]",3825826,4,,,,,-0.76805884,,Right Foot,,,,"[40.8, 54.8]",Ground Pass,,12.234786,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,10,Granada,1049,['53aff92a-2aba-42a9-bf91-8016be295671'],36,,,,,,,,,,,,,,,,,Granada,1049,00:04:36.177,Pass,
,,,,,,,,,,,,,,,,1.776759,,,,,,,,,,,,,,497b2fad-ad86-407f-97dc-87ef9f535440,134,,"[42.7, 52.6]",3825826,4,,,,,-2.2655346,,Right Foot,,,,"[31.2, 38.8]",Ground Pass,,17.963573,,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,10,Granada,1049,"['45b866f2-4faf-43d7-b29c-d6cf255b0cfa', 'b8f196cf-dafa-4054-bc7f-81fbb46f7bf3']",38,,,,,,,,,,,,,,,,,Granada,1049,00:04:38.322,Pass,True
,,,,,,,,,,,,,,,,1.794678,,,,,,,,,,,,,,eb2bc32d-eee9-4771-92a3-bd18ea1bd7c0,137,,"[31.2, 38.9]",3825826,4,,,,,-1.2834302,,Left Foot,,,,"[38.5, 14.2]",Ground Pass,,25.756165,,,,,Cristiano Biraghi,7158.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,10,Granada,1049,['2e2f38ce-493a-4585-a927-788d707ccadf'],40,,,,,,,,,,,,,,,,,Granada,1049,00:04:40.566,Pass,
,,,,,,,,,,,,,,,,0.884557,,,,,,,,,,,,,,cff86e12-a63d-47b2-8446-c460a0919799,140,,"[45.1, 11.5]",3825826,4,,,,,1.9920291,,Left Foot,,,,"[38.2, 26.9]",Ground Pass,,16.87513,,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,10,Granada,1049,['112af2fa-f069-41a0-bf00-bfcaac548bb2'],44,,,,,,,,,,,,,,,,,Granada,1049,00:04:44.836,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,7894e4c2-1065-4d80-a697-1c7c8103beff,143,,"[38.2, 26.9]",3825826,4,,,,,1.4112933,,Right Foot,,,,"[41.9, 49.9]",Ground Pass,,23.295708,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,10,Granada,1049,['be76200a-548e-4030-ab35-b9b15c8d1881'],47,,,,,,,,,,,,,,,,,Granada,1049,00:04:47.182,Pass,
