ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.722055,,,,,,,,,,,,,09a9ea5c-fbdc-49d0-b87e-7bc0715fc9c6,762,,,"[57.5, 56.1]",3825860,17,,,,-1.1326389,,Right Foot,,,,"[64.2, 41.8]",,Ground Pass,,15.79177,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,42,Levante UD,221,['395770f4-43a9-4c4d-a2b7-fa86c860f654'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:17:49.717,Pass,
,,,,,,,,,,,,,,,1.906135,,,,,,,,,,,,,205a9a61-cba4-4dce-9f4b-d6823ad44b2c,765,,,"[62.0, 42.7]",3825860,17,,,,-1.9207712,,Right Foot,,,,"[54.7, 22.7]",,Ground Pass,,21.290607,,,,David Navarro Pedrós,26012.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,42,Levante UD,221,['271fc090-0c74-4a09-a8a9-09e7616ce047'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:17:51.118,Pass,
,,,,,,,,,,,,,,,0.97865,,,,,,,,,,,,,0c3e84b9-bea0-4412-a6ef-b60e8016ebcc,767,,,"[55.6, 20.8]",3825860,17,,,,-0.98279375,,Right Foot,,,,"[64.2, 7.9]",,Ground Pass,,15.50387,,,,José Antonio García Rabasco,24149.0,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,42,Levante UD,221,['b3e1715c-cc18-4b24-8f02-9e7a548938d5'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:17:53.024,Pass,
,,,,,,,,,,,,,,,0.65628,,,,,,,,,,,,,a4b5e9d2-2599-452a-9e6b-16f360b68344,770,,,"[65.1, 12.7]",3825860,17,,,,0.82704073,,Right Foot,,,,"[74.3, 22.7]",,Ground Pass,,13.58823,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,42,Levante UD,221,['2c76b079-c2c4-4e12-b061-eab2d42e142b'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:17:55.933,Pass,
,,,,,,,,,,,,,,,2.116592,,,,,,,,,,,,,8eaaf413-e0db-4dfd-8e17-89e632d4bba5,774,,,"[75.7, 23.1]",3825860,17,,,,-1.255088,,Right Foot,,,,"[82.2, 3.2]",,Ground Pass,,20.93466,,,,Juan Francisco García García,26023.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,42,Levante UD,221,"['1c06b2ac-2023-404e-be66-959094500849', '4a53d59d-8449-45fe-bfef-9995fb30cf5c']",58,,,,,,,,,,,,,,,,,Levante UD,221,00:17:58.607,Pass,True
,,,,,,,,,,,,,,,1.68498,,,,,,,,,,,,,4fa7602c-292d-4072-a499-855019ab121f,777,,,"[81.8, 4.6]",3825860,18,,,,0.69520426,,Left Foot,,,,"[102.9, 22.2]",,High Pass,,27.476717,,,,Víctor Casadesús Castaño,23791.0,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,42,Levante UD,221,['2a1c3fc8-5f88-4756-9e82-ee78b2c30d9d'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:18:00.839,Pass,
,,,,,,,,,,,,,,,1.567744,,,,,,,,,,,,,0556be8e-919d-494d-968e-706983c8048d,781,,,"[105.3, 18.8]",3825860,18,,,,-0.73459446,,Right Foot,,,,"[114.6, 10.4]",,Ground Pass,,12.53196,,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,42,Levante UD,221,"['3769b239-1c7f-4055-bc06-eb5e35f0f04a', '74cb1ff5-f359-42cc-8f01-376fb8f44124']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:18:04.406,Pass,
,,,,,,,,,,,,,,,2.116035,,,,,,,,,,,,,6770afad-b500-4907-bb55-de8e58b195f4,785,,,"[106.4, 0.1]",3825860,18,,,,1.378025,,,True,,,"[112.9, 33.4]",,High Pass,,33.928455,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,43,Levante UD,221,"['2df614b3-697f-4d93-8a31-1be03db04b87', '3de54d83-dad9-434a-a46f-b908994f0578']",24,,,,,,,,,,,,,,,,,Levante UD,221,00:18:24.022,Pass,
,,,,,,,,,,,,,,,0.782157,,,,,,,,,,,,,ac05d88d-29e7-4723-90a7-61740aa3a0b0,792,,,"[15.3, 57.4]",3825860,18,,,,-0.27666834,,Right Foot,,,,"[23.4, 55.1]",,Ground Pass,,8.420214,,,,Ángel Martín Correa,6377.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,43,Levante UD,221,['73609d32-403a-45fb-bc77-6d330ebb25bf'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:28.474,Pass,
,,,,,,,,,,,,,,,1.899611,,,,,,,,,,,,,483c0682-6e82-490a-b6b7-d15287fb392e,795,,,"[30.4, 58.2]",3825860,18,,,,-0.7922946,,Right Foot,,,,"[52.0, 36.3]",,Low Pass,,30.759876,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,From Throw In,Ángel Martín Correa,6377.0,Left Center Forward,43,Levante UD,221,"['458826f1-d017-4c05-bdb7-85a9057af6e0', 'a0bba595-f290-4e20-a629-c97c31399e95']",30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:30.715,Pass,
,,,,,,,,,,,,,,,3.151561,,,,,,,,,,,,,a0bba595-f290-4e20-a629-c97c31399e95,797,,,"[68.1, 43.8]",3825860,18,,,,-3.1198568,,Right Foot,,,,"[49.7, 43.4]",,Ground Pass,,18.404346,,,,Carl Medjani,27656.0,,,,,Recovery,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,43,Levante UD,221,"['483c0682-6e82-490a-b6b7-d15287fb392e', '7c49826d-ade2-49f0-bb92-18de54a5aaaf']",32,,,,,,,,,,,,,,,,,Levante UD,221,00:18:32.615,Pass,
,,,,,,,,,,,,,,,1.09119,,,,,,,,,,,,,6de2a532-d5c4-4752-bd7c-3b01be73d44a,799,,,"[49.7, 43.4]",3825860,18,,,,-0.5717292,,Right Foot,,,,"[62.6, 35.1]",,Ground Pass,,15.339492,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,43,Levante UD,221,['e737acda-7e0f-49b6-8e10-7c70059df316'],35,,,,,,,,,,,,,,,,,Levante UD,221,00:18:35.767,Pass,
,,,,,,,,,,,,,,,1.762039,,,,,,,,,,,,,6dbc4c8d-aa5a-4faf-b8f9-388f48059ebf,802,,,"[57.8, 42.1]",3825860,18,,,,1.3491467,,Right Foot,,,,"[62.6, 63.4]",,Ground Pass,,21.834148,,,,Pedro López Muñoz,6787.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,43,Levante UD,221,['105e54cf-721f-464c-826b-50eb27945ce0'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:18:37.756,Pass,
,,,,,,,,,,,,,,,2.459693,,,,,,,,,,,,,4aa8ba4e-ddaf-455c-adb4-8ca90a36285b,806,,,"[62.2, 61.9]",3825860,18,,,,-2.555635,,Right Foot,,,,"[39.6, 46.9]",,Ground Pass,,27.124897,,,,Carl Medjani,27656.0,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,43,Levante UD,221,"['d2badd2a-2d74-4184-95ee-4b380ed41ef9', 'dadd38e2-6380-4881-8ae2-d4f85274bda0']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:18:41.405,Pass,True
,,,,,,,,,,,,,,,1.983268,,,,,,,,,,,,,e2076daf-97f5-4221-8fed-cd10fd4e702a,808,,,"[39.6, 46.0]",3825860,18,,,,-1.0370882,,Right Foot,,,,"[47.4, 32.8]",,Ground Pass,,15.332319,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,43,Levante UD,221,['5951c6aa-0c39-41ab-aedb-c9e9f61d355e'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:18:43.865,Pass,
,,,,,,,,,,,,,,,2.042337,,,,,,,,,,,,,62ed6c43-2fa6-4826-8a50-98575136981c,811,,,"[50.5, 31.5]",3825860,18,,,,-1.340128,,Right Foot,,,,"[56.7, 5.1]",,Ground Pass,,27.11826,,,,David Navarro Pedrós,26012.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,43,Levante UD,221,['d09d5edb-b165-43c1-a154-638fb7839785'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:18:46.703,Pass,
,,,,,,,,,,,,,,,1.236003,,,,,,,,,,,,,69b2f267-dd1e-4ab9-808f-d33f7ad47336,814,,,"[76.9, 9.9]",3825860,18,,,,-0.5836358,,Right Foot,,,,"[87.5, 2.9]",,Ground Pass,,12.702756,,,,Juan Francisco García García,26023.0,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,43,Levante UD,221,['634466af-8a7c-4685-8390-28f23f884eb6'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:18:51.783,Pass,
,,,,,,,,,,,,,,,0.948582,,,,,,,,,,,,,6b73a391-e0f7-480d-af3d-7c5e870b0a49,818,,,"[83.5, 3.5]",3825860,18,,,,1.7451097,,Left Foot,,,,"[80.7, 19.4]",,Ground Pass,,16.144659,,,,José Luis Morales Nogales,6668.0,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,43,Levante UD,221,"['11c4f661-15d2-48e8-9dc6-b64591d328ee', 'b94aeab0-aaa7-472a-8a5f-cab4291c63a0']",55,,,,,,,,,,,,,,,,,Levante UD,221,00:18:55.414,Pass,True
,,,,,,,,,,,,,,,1.379272,,,,,,,,,,,,,429aade5-83cc-4e39-bb16-0d9a644e5341,820,,,"[80.5, 20.0]",3825860,18,,,,0.25811112,,Right Foot,,,,"[93.0, 23.3]",,Ground Pass,,12.928264,,Incomplete,,José Antonio García Rabasco,24149.0,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,43,Levante UD,221,"['2ec9fa18-0852-425e-b1cf-53af660cdff8', '4bb82a24-9e5a-41af-94ad-46d796363c5e']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:18:56.363,Pass,
,,,,,,,,,,,,,,,2.914589,,,,,,,,,,,,,2ec9fa18-0852-425e-b1cf-53af660cdff8,823,,,"[27.1, 56.8]",3825860,18,,,,-0.5918517,,Right Foot,,,,"[57.0, 36.7]",,Ground Pass,,36.028046,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,Interception,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,43,Levante UD,221,"['429aade5-83cc-4e39-bb16-0d9a644e5341', '4c179d0e-96e5-4321-a1c2-00bea85795ae', '87949183-0c21-47fe-8e24-d2c58852fbf0', 'c3200d61-19a0-4ac9-8b4f-180f6c3f3fda']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:57.742,Pass,True
,,,,,,,,,,,,,,,1.490588,,,,,,,,,,,,,87949183-0c21-47fe-8e24-d2c58852fbf0,825,,,"[63.1, 43.4]",3825860,19,,,,0.5839785,,Left Foot,,,,"[74.6, 51.0]",,Ground Pass,,13.784411,,,,Joan Verdú Fernández,26211.0,,,,,Recovery,1,From Throw In,Carl Medjani,27656.0,Right Center Back,43,Levante UD,221,"['2ec9fa18-0852-425e-b1cf-53af660cdff8', 'e9b79110-525d-4fa3-ac01-f436935b3c05']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:19:00.657,Pass,
,,,,,,,,,,,,,,,1.286841,,,,,,,,,,,,,06f00248-6d8a-4ae9-b3f9-52b64abe70af,828,,,"[86.6, 59.4]",3825860,19,,,,1.189343,,Right Foot,,,,"[93.9, 77.6]",,Ground Pass,,19.609436,,,,Pedro López Muñoz,6787.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,43,Levante UD,221,['21127dd0-f6c1-4e77-ac24-7b8565cf3604'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:19:04.769,Pass,
,,,,,,,,,,,,,,,0.145108,,,,,,,,,,,,,0dc97859-05f5-4588-ad86-12527a54c2d1,832,,,"[92.8, 78.2]",3825860,19,,,,-0.6055447,,Right Foot,,,,"[94.1, 77.3]",,Ground Pass,,1.5811388,,Incomplete,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,43,Levante UD,221,"['400aa6e1-f16e-46f2-b25c-3e814e3c211b', '5d5426df-e479-44d1-9fc7-825af797322b', 'dc4f1c32-314b-4d91-a469-a4ed5b79db29']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:19:07.040,Pass,True
,,,,,,,,,,,,,,,2.001586,,,,,,,,,,,,,99049b14-f434-4bb7-a99f-0463f57c5d52,835,,,"[98.7, 80.0]",3825860,19,,,,-0.67888457,,,,,,"[116.3, 65.8]",,High Pass,,22.614155,,,,José Antonio García Rabasco,24149.0,,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,44,Levante UD,221,['e97f2daa-5945-4010-a4b7-30d76cf78dfe'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:19:13.416,Pass,
,,,,,,,,,,,,,,,1.32196,,,,,,,,,,,,,06bbedcc-0d38-4d4d-835d-1e129247c1b3,838,,,"[117.9, 65.6]",3825860,19,,,,2.1475127,,Right Foot,,,,"[111.2, 75.9]",,Ground Pass,,12.287392,,,,Pedro López Muñoz,6787.0,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,44,Levante UD,221,['fc2b8059-0001-4f55-840e-dcab2bdfb369'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:19:15.497,Pass,
,,,,,,,,,,,,,,,4.472774,,,,,,,,,,,,,8285912f-096f-408e-92b1-af85336d643d,841,,,"[110.6, 76.2]",3825860,19,,,,-1.7915553,,Right Foot,True,,,"[98.1, 20.5]",,High Pass,,57.085373,,,,José Luis Morales Nogales,6668.0,,True,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,44,Levante UD,221,['c5fae3f1-0e61-42f7-befb-63ee1ab0df77'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:19:16.819,Pass,
,,,,,,,,,,,,,,,0.66632,,,,,,,,,,,,,88a89b79-52c7-4dc9-8686-21ba19c7ec51,848,,,"[93.0, 7.7]",3825860,19,,,,-2.4502556,,Right Foot,,,,"[87.2, 2.9]",,Ground Pass,,7.528612,,,,Juan Francisco García García,26023.0,,,,,Recovery,1,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,44,Levante UD,221,['2cfe990e-465c-4966-befa-08020d3c033b'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:19:23.709,Pass,
,,,,,,,,,,,,,,,0.641938,,,,,,,,,,,,,772fa73b-ce3e-45b5-84ab-74b48d6b6b3a,852,,,"[88.0, 3.8]",3825860,19,,,,1.0960995,,Left Foot,,,,"[91.7, 11.0]",,Ground Pass,,8.09506,,,,José Luis Morales Nogales,6668.0,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,44,Levante UD,221,"['c96e3f8a-66a7-4dc2-84ef-02981692d0fb', 'f559c447-5b72-4ac9-895c-f43a2a59d19a']",25,,,,,,,,,,,,,,,,,Levante UD,221,00:19:25.121,Pass,True
,,,,,,,,,,,,,,,1.374018,,,,,,,,,,,,,813219c7-42de-4645-9e9e-262fc2b7fd69,855,,,"[88.0, 13.0]",3825860,19,,,,2.276551,,Right Foot,,,,"[78.2, 24.5]",,Ground Pass,,15.109269,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,44,Levante UD,221,['3e35ff34-d775-41be-ae39-029f5ddc916b'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:19:27.258,Pass,
,,,,,,,,,,,,,,,1.529404,,,,,,,,,,,,,2a98fc94-95f9-455f-b747-dfc7a920a5cf,859,,,"[78.2, 24.7]",3825860,19,,,,1.6985373,,Right Foot,,,,"[75.4, 46.5]",,Ground Pass,,21.97908,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,44,Levante UD,221,"['130bba48-f474-41bd-93b6-15c90ef82d46', '51e2a527-59d1-4328-94cd-41ae7f6fa59a']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:19:28.722,Pass,True
,,,,,,,,,,,,,,,1.864553,,,,,,,,,,,,,f088600d-cc0b-449c-982d-0a01a4381152,862,,,"[74.6, 50.7]",3825860,19,,,,1.0107248,,Right Foot,,,,"[89.9, 75.1]",,Ground Pass,,28.800173,,,,Pedro López Muñoz,6787.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,44,Levante UD,221,['b8b71fa6-ef02-4925-977c-6de3da66621c'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:19:31.060,Pass,
,,,,,,,,,,,,,,,1.918229,,,,,,,,,,,,,c7eb5482-e15f-4386-8744-6501c9214313,865,,,"[89.7, 76.4]",3825860,19,,,,-0.4808873,,Right Foot,,,,"[110.4, 65.6]",,Low Pass,,23.348019,,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,44,Levante UD,221,['3cf3ba0a-bfbb-4650-8b43-0e17c13d879f'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:19:33.129,Pass,
,,,,,,,,,,,,,,,2.48524,,,,,,,,,,,,,f7273381-ad01-4002-93d4-8007100b4ef0,874,,,"[9.1, 6.1]",3825860,19,,,,0.45017537,,Left Foot,,,,"[36.0, 19.1]",,High Pass,,29.87658,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Midfield,44,Levante UD,221,"['4c50f45f-3474-486c-9112-4398121d0fd5', '72929f05-ea84-41cb-ac1f-051f8a2ae5f0']",41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:41.036,Pass,
,,,,,,,,,,,,,,,1.312596,,,,,,,,,,,,,72929f05-ea84-41cb-ac1f-051f8a2ae5f0,876,,,"[84.1, 61.0]",3825860,19,,,,1.0842301,,Head,,,,"[91.4, 74.8]",,Low Pass,,15.611855,,,,Pedro López Muñoz,6787.0,,,,,Interception,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,44,Levante UD,221,"['4e7bb0fb-b8ac-4eaa-828b-068c4a40d7c4', 'f7273381-ad01-4002-93d4-8007100b4ef0']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:19:43.521,Pass,
,,,,,,,,,,,,,,,0.964535,,,,,,,,,,,,,fe86110c-ec64-4e22-87dc-6df0e4ccbd88,879,,,"[91.4, 74.8]",3825860,19,,,,-1.836306,,Right Foot,,,,"[88.3, 63.4]",,High Pass,,11.813974,,,,José Antonio García Rabasco,24149.0,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,44,Levante UD,221,['809f6169-1c84-4b9f-a126-aef352112ed4'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:19:44.855,Pass,
,,,,,,,,,,,,,,,2.032149,,,,,,,,,,,,,720f92db-6f8a-4f6b-9e06-fecfb4f4a911,882,,,"[88.3, 63.4]",3825860,19,,,,2.3337767,,Right Foot,,,,"[77.4, 74.8]",,High Pass,,15.772445,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,44,Levante UD,221,"['5650d948-b70d-4fe0-ad61-6f8e760848e8', '910a4114-74ed-462e-898d-d54a263f0f6b']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:19:45.820,Pass,True
,,,,,,,,,,,,,,,2.591107,,,,,,,,,,,,,62cde23b-625f-45ba-a6b2-3b269e19d32a,890,,,"[67.9, 76.8]",3825860,19,,,,-2.7870257,,Right Foot,,,,"[44.4, 68.1]",,Ground Pass,,25.058731,,,,Carl Medjani,27656.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,44,Levante UD,221,"['3730a918-03cf-4601-8ee0-3931e6b3984b', '73025e1c-4af0-4ffe-9ed8-a890a703aa4c']",50,,,,,,,,,,,,,,,,,Levante UD,221,00:19:50.457,Pass,True
,,,,,,,,,,,,,,,1.404668,,,,,,,,,,,,,affc457c-8549-4b68-94bc-4eea876de249,893,,,"[45.2, 68.1]",3825860,19,,,,0.66170853,,Right Foot,,,,"[55.6, 76.2]",,Ground Pass,,13.182185,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,44,Levante UD,221,['76df3dbc-e22e-4dde-9e27-4249bb32a130'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:19:53.881,Pass,
,,,,,,,,,,,,,,,1.146827,,,,,,,,,,,,,146baa46-255c-4aa5-9503-5ff5497cdec6,896,,,"[67.9, 63.0]",3825860,19,,,,-2.7167604,,Right Foot,,,,"[59.5, 59.2]",,Ground Pass,,9.219544,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,44,Levante UD,221,['18dcb826-dd03-468a-aaef-14349f3821b4'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:19:59.423,Pass,
,,,,,,,,,,,,,,,1.768919,,,,,,,,,,,,,e689cd9f-94b3-417c-bc3b-d2bdca102edc,899,,,"[60.9, 56.1]",3825860,20,,,,-1.7281668,,Right Foot,,,,"[55.6, 22.7]",,Ground Pass,,33.817894,,,,David Navarro Pedrós,26012.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,44,Levante UD,221,['03c78f30-fd9a-4b35-94c7-2d97e74e90b9'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:20:01.445,Pass,
,,,,,,,,,,,,,,,1.835919,,,,,,,,,,,,,7722a99d-fc40-4614-8072-00a08c4b5192,901,,,"[55.6, 22.7]",3825860,20,,,,-1.0398746,,Right Foot,,,,"[68.4, 0.9]",,Ground Pass,,25.280031,,,,Juan Francisco García García,26023.0,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,44,Levante UD,221,['0e79932d-fc4c-4e39-9e20-da2e65dd15e6'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:20:03.214,Pass,
,,,,,,,,,,,,,,,1.960965,,,,,,,,,,,,,b43d8214-4fdd-4a2b-962a-3fe34d63e0aa,904,,,"[68.1, 2.6]",3825860,20,,,,0.22455989,,Left Foot,,,,"[104.0, 10.8]",,High Pass,,36.824585,,,,Víctor Casadesús Castaño,23791.0,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,44,Levante UD,221,['e73222b0-b191-4470-8c1b-25af2ecd1e7a'],7,,,,,,,,,,,,,,,,,Levante UD,221,00:20:07.825,Pass,
,,,,,,,,,,,,,,,1.4291,,,,,,,,,,,,,bbcee19d-d482-4ff3-a497-5de6760318c3,908,,,"[100.0, 2.9]",3825860,20,,,,2.2997572,9625dc32-efeb-4f4f-bc91-1d87d27f0c01,Right Foot,,,,"[83.3, 21.6]",,Ground Pass,,25.071497,,,,Jefferson Andrés Lerma Solís,5678.0,True,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,44,Levante UD,221,"['52d58291-ae4c-4abf-816d-a9914c519f88', '5b797a27-5420-407d-8cec-26bd7610e18f']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:20:12.203,Pass,True
,,,,,,,,,,,,,,,2.679197,,,,,,,,,,,,,aca7ba96-747d-4bbc-bf67-63d81ba0df5b,914,,,"[7.0, 36.1]",3825860,20,True,,,-0.48049632,,Right Foot,,,,"[68.2, 4.2]",,High Pass,,69.014854,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,45,Atlético Madrid,212,['3e204cfb-6716-4a4e-a0ee-ced262be4094'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:41.626,Pass,
,,,,,,,,,,,,,,,1.207945,,,,,,,,,,,,,eb3816a8-0465-4810-a3e6-97e5863630fb,918,,,"[80.8, 11.8]",3825860,20,,,,-0.88991106,,Left Foot,,,,"[87.2, 3.9]",,Ground Pass,,10.167104,,,,Fernando José Torres Sanz,6382.0,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,45,Atlético Madrid,212,"['6780dbee-1116-48d6-b0bb-904971651e64', 'ce5ae169-c87f-44fa-851e-e582d03bf64c']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:47.606,Pass,True
,,,,,,,,,,,,,,,0.639126,,,,,,,,,,,,,3c8778b4-f2c2-4ab9-ab3b-b82d5a818aa4,922,,,"[98.9, 9.5]",3825860,20,,,,2.3495722,,Right Foot,,,,"[91.4, 17.1]",,Ground Pass,,10.6775465,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Right Center Forward,45,Atlético Madrid,212,['99693c9d-46dd-4da7-9578-93ee23b96e07'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:52.194,Pass,
,,,,,,,,,,,,,,,0.719771,,,,,,,,,,,,,b9d0c9f6-9e9d-4c63-9fb8-1e185dd7887b,925,,,"[88.9, 19.6]",3825860,20,,,,2.1756988,,Left Foot,,,,"[83.3, 27.7]",,Ground Pass,,9.847335,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,45,Atlético Madrid,212,['7966083a-b283-49ba-9e25-e74f6d3a14f1'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:54.001,Pass,
,,,,,,,,,,,,,,,0.794384,,,,,,,,,,,,,cc950d53-cf06-4d37-818e-b76d142fb558,928,,,"[84.1, 28.3]",3825860,20,,,,2.683933,,Right Foot,,,,"[77.4, 31.6]",,Ground Pass,,7.4686007,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,45,Atlético Madrid,212,['17a38f74-e716-405c-8b2e-938bf418091d'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:55.238,Pass,
